fWidth,fConc,fAsym,fConc1,fLength,fDist,fSize,fM3Long,fAlpha,class,fM3Trans
10.384,0.531,-18.224,0.344,91.459,89.818,2.719,69.523,75.267,1,7.04
25.52,0.22,6.4,0.113,35.711,176.525,2.94,19.621,3.817,0,2.736
15.276,0.406,13.024,0.262,32.784,166.444,2.786,28.673,1.54,0,-7.858
24.682,0.282,-17.061,0.176,82.22,344.483,2.976,-26.823,0.719,0,-15.076
16.537,0.364,33.27,0.192,25.146,78.43,2.598,13.132,11.318,0,9.325
10.935,0.556,16.51,0.278,21.22,100.093,2.38,18.01,34.583,1,5.201
16.296,0.367,-5.009,0.185,30.5,166.148,2.598,19.028,8.449,0,16.32
11.668,0.707,15.801,0.371,12.627,82.594,2.237,-9.325,84.019,0,-10.798
15.79,0.435,-11.067,0.242,23.192,102.387,2.588,16.013,38.081,0,10.378
10.404,0.562,-0.868,0.291,18.542,92.116,2.288,6.543,74.41,0,-5.226
10.74,0.747,-13.697,0.392,13.048,196.029,2.172,-4.661,80.487,0,10.296
16.67,0.491,-2.084,0.269,19.006,128.643,2.314,7.882,21.35,0,11.363
12.914,0.637,-5.868,0.344,19.841,80.317,2.317,1.213,54.331,0,8.608
10.1,0.572,6.607,0.39,20.493,245.037,2.29,-13.919,18.68,0,6.906
11.305,0.566,-4.657,0.308,31.552,239.63,2.554,-24.275,39.295,1,6.713
36.664,0.292,-142.433,0.149,147.625,299.692,3.126,43.273,48.91,1,36.729
10.337,0.525,24.831,0.285,18.791,190.416,2.53,7.626,18.367,1,0
16.183,0.434,25.861,0.292,28.344,213.158,2.592,189.584,0.957,0,-11.099
17.617,0.373,40.524,0.191,34.249,233.992,2.743,28.553,81.939,1,-9.348
6.645,0.513,29.479,0.323,28.895,24.081,2.315,17.346,0.753,0,3.994
17.353,0.255,44.54,0.134,56.027,154.852,2.916,52.962,7.825,0,-12.509
26.171,0.131,64.564,0.069,97.622,184.079,3.854,90.596,0.4,0,-13.366
24.140,0.208,-9.382,0.109,43.114,161.711,3.052,-28.534,11.256,0,-17.49
10.337,0.525,24.831,0.285,18.791,190.416,2.53,7.626,18.367,1,0
15.344,0.301,-36.943,0.158,30.346,192.851,2.766,-19.031,6.616,0,-6.928
23.432,0.293,-24.419,0.2,143.178,156.835,3.174,-143.634,36.47,1,-14.786
10.201,0.416,36.291,0.245,44.954,151.229,2.789,39.974,16.985,1,8.839
8.899,0.658,21.69,0.474,20.466,184.383,2.648,14.777,32.983,1,-3.857
0,0.747,0,0.446,25.221,195.149,2.327,0,1.707,0,-18.669
14.372,0.322,-36.916,0.164,28.851,239.341,2.71,10.913,19.435,0,11.267
7.554,0.729,20.521,0.406,20.112,136.048,2.144,10.131,56.6,0,6.381
24.698,0.234,2.087,0.128,36.937,158.046,3.067,-20.824,2.415,0,19.165
16.402,0.451,-13.36,0.245,25.985,190.643,2.56,-17.444,2.532,0,-11.045
10.934,0.41,-9.38,0.217,49.115,243.628,2.728,-33.255,82.104,1,-10.511
15.27,0.233,57.905,0.128,68.227,180.985,3.217,26.515,2.845,0,9.03
20.374,0.255,38.605,0.144,45.744,194.865,3.037,34.17,8.809,0,14.958
12.079,0.501,29.902,0.251,22.935,77.84,2.414,-16.002,52.954,0,-8.565
19.981,0.296,5.524,0.172,31.588,221.858,2.982,-13.799,0.587,0,7.924
13.657,0.453,13.416,0.216,25.727,186.041,2.467,-19.721,40.343,0,-11.055
14.694,0.413,8.055,0.233,34.918,241.741,2.448,-26.448,4.02,0,-11.065
15.604,0.419,24.017,0.213,20.223,161.458,2.76,-13.818,8.393,0,7.574
98.866,0.156,-188.621,0.081,230.232,187.174,3.385,-242.559,54.93,1,-75.108
14.677,0.3,56.122,0.178,70.912,211.786,3.014,69.789,0.595,0,-5.147
21.796,0.356,12.25,0.212,36.841,209.926,2.631,-14.822,70.674,0,13.16
13.141,0.453,-26.578,0.264,27.339,145.701,2.473,-14.844,48.676,0,10.783
11.935,0.609,22.452,0.397,17.744,129.24,2.448,9.541,0.727,1,6.417
14.764,0.389,29.089,0.208,28.86,153.43,2.653,14.868,14.948,0,10.931
12.565,0.596,2.297,0.355,19.352,109.77,2.702,-11.351,80.784,1,9.08
23.472,0.334,2.397,0.177,29.942,65.461,2.982,17.142,40.633,0,16.839
16.686,0.253,21.822,0.127,40.354,209.461,3.005,-23.483,3.017,0,7.889
10.474,0.531,17.801,0.309,26.671,45.379,2.508,-13.51,37.168,0,10.304
8.182,0.1,-149.784,0.052,40.46,98.306,2.823,11.233,43.222,1,4.906
14.76,0.31,9.459,0.166,35.194,178.851,2.704,-26.665,15.821,0,10.256
24.784,0.154,19.323,0.081,65.528,193.584,3.418,56.422,0.106,0,-14.256
12.511,0.441,14.56,0.25,24.746,208.492,2.635,4.836,12.533,0,5.056
10.222,0.389,13.468,0.226,43.412,198.327,2.781,28.37,11.622,1,-7.083
15.929,0.267,-74.103,0.157,85.837,256.348,2.852,41.502,2.144,0,-10.228
14.797,0.507,30.142,0.258,15.522,246.631,2.583,-5.725,57.349,1,-7.79
25.078,0.299,-25.482,0.197,88.622,148.941,2.491,-77.803,58.676,0,27.073
16.557,0.319,-11.4,0.17,38.615,161.831,2.789,-16.77,19.335,0,6.625
12.727,0.577,8.214,0.294,20.68,160.224,2.345,11.529,34.593,0,9.252
15.276,0.361,28.373,0.181,24.461,53.521,2.629,-15.68,23.754,0,5.915
12.857,0.498,2.431,0.328,28.085,179.107,2.593,13.043,25.408,0,-6.904
40.078,0.147,-225.029,0.079,212.192,170.414,3.21,-162.847,16.392,1,-25.718
15.756,0.464,-108.352,0.257,93.981,273.564,2.446,54.011,3.663,0,13.12
9.362,0.699,21.526,0.423,20.67,206.502,2.204,18.233,31.697,0,6.249
18.282,0.341,44.951,0.205,35.661,245.912,2.782,-13.513,3.902,0,8.706
41.039,0.134,-228.541,0.068,105.512,261.281,3.41,94.725,8.72,0,23.517
16.185,0.512,25.913,0.31,19.285,60.681,2.372,10.312,71.49,0,5.925
22.168,0.155,-108.554,0.081,67.702,221.202,3.209,-22.738,1.786,0,6.824
15.742,0.411,25.518,0.227,21.899,106.963,2.47,11.673,14.283,0,11.682
14.531,0.333,4.143,0.174,59.287,228.527,2.889,47.371,2.593,0,-5.048
17.917,0.355,-23.399,0.185,29.184,144.981,2.456,-15.548,23.382,0,-12.58
26.121,0.218,-21.608,0.115,42.664,156.444,2.924,-26.862,70.584,0,16.351
16.547,0.358,-1.712,0.181,39.263,88.451,2.693,27.59,13.436,0,3.715
15.361,0.429,22.074,0.225,30.406,161.744,2.53,22.736,4.127,0,10.961
10.982,0.509,13.721,0.257,24.828,156.35,2.579,10.677,5.933,0,-8.761
15.412,0.435,20.878,0.231,28.573,145.776,2.693,-19.822,8.249,0,-12.398
16.88,0.372,40.494,0.195,34.251,233.37,2.449,22.588,0.352,0,-10.491
15.434,0.449,19.442,0.242,29.67,151.03,2.526,-9.377,66.668,0,3.469
8.799,0.436,-12.488,0.233,28.954,225.262,2.429,-19.625,0.089,0,-7.98
27.078,0.267,-21.856,0.141,92.718,311.893,3.156,66.588,3.097,0,20.728
12.604,0.649,6.662,0.349,15.67,194.104,2.362,4.631,21.842,0,-9.916
12.824,0.371,20.462,0.195,33.126,156.831,2.484,20.455,1.305,0,-11.036
10.384,0.29,74.17,0.146,64.29,189.806,2.719,55.558,3.808,1,7.026
18.817,0.341,-16.044,0.179,31.054,166.089,2.953,16.089, 69.732,1,-11.853
12.255,0.27,56.526,0.147,100.788,257.528,2.719,99.857,2.76,1,10.687
0,0.695,0,0.362,28.28,154.667, 2.752,0,90,1,0.0
14.571,0.351,-4.308,0.203,35.193,156.857,2.749,19.021,10.079,0,7.051
10.476,0.505,-31.932,0.291,26.293,141.458,2.478,-20.398,69.914,0,-9.901
73.534,0.152,11.595,0.082,120.316,342.913,3.567,65.252,65.397,1,67.
20.806,0.294,3.239,0.188,39.009,175.655,2.773,30.522,19.937,0,-9.517
14.671,0.39,-30.71,0.201,29.442,209.257,2.483,-17.673,0.805,0,11.298
16.994,0.392,15.707,0.243,26.628,135.429,2.379,26.129,19.098,1,-12.444
25.063,0.188,39.891,0.109,52.514,206.997,3.359,38.79,7.595,0,-14.848
14.53,0.447,11.884,0.292,25.991,164.765,2.485,18.116,42.326,0,-8.921
10.642,0.499,25.552,0.302,25.168,162.287,2.27,22.148,26.79,0,-9.492
15.84,0.694,15.365,0.352,16.353,151.574,2.176,-9.444,55.616,1,10.842
32.589,0.318,53.74,0.161,83.854,293.199,2.72,81.918,1.226,0,15.809
16.352,0.451,25.767,0.246,29.583,177.469,2.586,9.699,17.399,0,8.275
11.914,0.33,42.306,0.175,41.222,165.5,2.769,25.017,19.609,1,7.155
14.932,0.51,8.459,0.31,23.824,130.851,2.46,15.243,29.443,0,9.591
11.33,0.719,-14.584,0.366,12.954,203.06,2.031,7.535,74.303,0,5.952
16.192,0.38,11.368,0.192,24.961,205.051,2.46,-14.318,20.716,0,9.717
27.013,0.141,74.885,0.078,74.518,212.207,3.553,60.478,0.038,0,15.579
9.035,0.775,-8.298,0.426,17.508,223.398,2.102,-14.516,47.811,1,4.336
10.632,0.536,-16.175,0.271,22.152,77.283,2.185,-17.362,48.964,0,-7.856
10.663,0.836,-14.245,0.419,13.226,206.322,2.151,-4.602,17.709,0,11.629
37.338,0.147,-188.433,0.095,161.463,298.572,3.37,93.330,8.72,1,26.898
10.453,0.79,-17.858,0.438,13.082,140.226,2.102,-5.314,65.111,0,-11.725
37.378,0.575,-53.101,0.29,53.293,279.093,2.716,-27.262,13.948,1,11.362
9.658,0.645,13.045,0.429,18.317,42.617,2.576,33.136,57.024,1,-11.029
12.272,0.531,8.546,0.277,21.108,121.721,2.629,11.658,76.42,1,5.156
10.817,0.602,20.734,0.345,18.629,248.201,2.459,10.694,16.672,0,-5.368
8.739,0.654,29.635,0.353,22.368,77.94,2.447,-05.811,41.666,0,-4.417
10.874,0.719,-12.876,0.474,17.934,241.798,2.399,10.577,89.982,1,-7.743
14.772,0.335,18.559,0.17,39.96,177.984,2.951,33.964,4.741,0,-11.027
9.218,0.414,-53.55,0.254,66.404,308.174,2.662,47.481,1.257,0,-10.309
7.181,0.707,36.001,0.371,20.421,112.182,2.991,11.356,85.721,1,4.716
10.147,0.569,1.86,0.342,17.583,143.768,2.436,7.717,18.61,0,-3.049
13.701,0.381,21.408,0.214,35.297,245.879,2.593,-17.901,4.128,0,8.823
17.992,0.287,16.248,0.154,39.681,139.427,2.832,22.533,22.577,0,11.393
26.681,0.28,4.357,0.157,30.306,73.791,3.059,-14.816,14.32,0,17.795
11.259,0.744,-14.945,0.375,12.983,151.034,2.227,6.257,44.756,0,-10.766
14.121,0.545,10.192,0.323,21.445,220.444,2.565,-7.484,16.629,0,-11.4
11.447,0.73,-15.546,0.418,12.849,194.828,2.075,7.94,70.752,0,8.234
15.735,0.29,-17.742,0.118,33.949,211.465,2.795,-19.126,9.916,1,8.498
10.574,0.562,23.259,0.308,18.965,248.127,2.377,-6.985,45.272,0,3.697
9.388,0.503,12.014,0.279,32.524,222.251,2.464,26.601,50.36,1,-7.598
16.085,0.54,24.073,0.285,20.553,244.842,2.313,11.069,73.2,0,11.093
16.18,0.445,14.032,0.237,26.915,131.212,2.429,19.21,27.546,0,-0.29
11.055,0.743,13.287,0.391,12.958,172.737,2.151,-7.291,11.945,0,-10.476
13.93,0.483,2.530,0.274,27.239,195.781,2.513,-17.618,5.115,0,6.138
14.239,0.343,-56.035,0.212,46.202,191.1,2.757,23.32,16.24,0,-12.518
10.894,0.568,22.547,0.317,21.762,106.155,2.385,18.124,27.754,0,-7.785
32.598,0.223,5.715,0.112,39.126,123.624,3.462,20.518,14.939,0,25.661
25.026,0.188,39.427,0.107,53.952,238.379,3.409,31.197,1.706,0,-12.856
9.768,0.418,-7.782,0.208,26.832,104.6,2.215,17.252,1.444,0,-0.432
22.895,0.319,-10.47,0.168,68.43,298.725,2.956,38.821,0.668,0,15.579
22.782,0.337,0.689,0.19,23.108,162.048,2.735,-12.688,46.127,0,16.151
12.406,0.434,-8.138,0.224,25.746,157.562,2.567,-15.728,44.885,1,5.651
0,0.707,-28.926,0.357,25.029,186.137,2.227,-14.884,1.643,0,0
12.394,0.446,3.624,0.231,20.29,195.303,2.707,13.962,22.926,1,-4.137
9.108,0.508,12.882,0.309,23.508,157.102,2.402,-11.305,51.983,0,5.057
10.663,0.781,14.028,0.448,13.208,177.407,2.145,3.662,40.701,0,11.19
27.285,0.241,-15.032,0.13,31.458,74.32,2.996,17.827,71.838,1,22.028
18.274,0.292,-38.544,0.15,37.338,131.325,2.662,7.185,6.398,0,16.73
12.035,0.425,-8.356,0.224,24.848,181.353,2.465,7.914,39.889,0,-8.377
17.617,0.567,17.502,0.346,19.871,230.921,2.599,20.932,42.012,1,-13.687
15.394,0.429,21.829,0.23,29.731,215.894,2.679,24.586,21.889,1,13.768
15.365,0.44,-23.515,0.228,32.381,186.464,2.651,19.802,6.63,0,-10.839
20.353,0.282,-50.672,0.149,66.069,280.998,2.964,-43.578,5.369,0,-12.336
29.734,0.19,-25.629,0.093,93.676,317.928,3.519,39.724,4.144,0,21.429
20.746,0.217,-10.157,0.11,59.113,180.564,3.031,53.711,3.578,0,13.633
25.762,0.174,72.891,0.089,63.91,213.891,3.389,56.031,2.127,0,-11.907
24.577,0.178,59.335,0.094,70.217,198.569,3.408,82.513,7.407,0,14.649
14.282,0.44,-4.813,0.23,31.456,46.651,2.513,14.317,7.728,0,-4.458
15.56,0.49,-107.653,0.296,162.074,201.576,2.566,-94.957,5.508,1,17.384
15.183,0.444,8.269,0.234,26.207,170.767,2.682,13.87,50.06,1,-8.53
28.248,0.197,74.155,0.1,64.145,245.752,3.127,56.595,8.518,0,-18.86
18.22,0.344,12.775,0.181,29.903,207.251,2.995,24.964,0.044,0,12.166
10.552,0.593,4.473,0.317,18.998,208.418,2.29,-12.17,40.553,0,-5.287
11.074,0.348,19.74,0.185,33.704,151.629,2.74,22.622,40.281,0,6.851
6.993,0.68,25.5,0.413,21.416,210.262,2.107,13.09,39.307,1,6.374
18.204,0.262,91.053,0.142,75.971,232.97,2.925,-39.606,18.351,0,8.688
24.136,0.222,17.657,0.122,41.253,97.749,3.427,35.39,7.521,0,-7.944
25.681,0.255,-89.108,0.149,87.451,310.696,2.98,42.411,68.798,1,-23.27
16.92,0.433,18.376,0.253,30.974,166.697,2.475,13.644,27.674,0,-10.844
18.357,0.335,-38.714,0.169,33.359,214.287,2.892,-21.93,14.414,0,-5.548
9.036,0.495,28.17,0.292,36.617,81.042,2.746,29.664,14.718,1,-5.901
24.11,0.271,12.914,0.143,28.083,86.646,2.862,-19.812,2.165,0,11.05
28.478,0.282,20.17,0.15,30.829,149.442,2.955,13.065,82.376,1,-6.844
10.789,0.484,50.546,0.274,39.533,181.501,2.365,-18.8,9.037,0,-3.499
17.542,0.275,-21.266,0.139,40.206,228.753,2.673,-2.694,0.985,0,11.94
15.267,0.301,-22.109,0.158,34.736,170.518,2.458,-17.717,26.236,0,10.981
17.535,0.258,33.027,0.449,57.974,267.998,3.022,45.129,3.217,0,12.537
23.986,0.216,34.896,0.117,56.607,158.334,3.218,53.818,7.812,0,11.533
21.768,0.284,-48.752,0.146,66.739,298.564,3.147,33.948,3.578,0,19.512
