,Col 1,Col 2,Col 3,Col 4,Col 5,Col 6,Col 7,Col 8,Col 9,Col 10,Col 11,Col 12,Col 13,Col 14,Col 15,target,Col 16,Col 17,Col 18,Col 19,Col 20,Col 21,Col 22,Col 23,real_identifier
130,247.0,129.0,10.0,2.0,58.0,1.0,19.3928,83.2095,99.0,1.0,5.0,5.0,6.0,1939.4,12.0,11.0,96.0,43.2,16.0,400.0,1156.6162,0.25,-1.0,-1.0,0
131,163.0,281.0,25.0,5.0,92.0,3.0,44.7828,11.6614,74.0,0.0,4.0,8.0,4.0,2517.8,6.0,10.0,69.0,34.2,9.0,10.0,969.5841,0.14,-1.0,-1.0,0
132,270.0,152.0,12.0,3.0,77.0,2.0,29.4821,96.5329,96.0,1.0,3.0,6.0,9.0,2367.4,17.0,9.0,90.0,40.5,17.0,300.0,1145.6301,0.33,-1.0,-1.0,0
133,342.0,201.0,14.0,3.0,59.0,6.0,34.2197,76.1749,88.0,0.0,5.0,3.0,9.0,2456.5,10.0,10.0,201.0,118.2,12.0,280.0,819.6997,0.42,-1.0,-1.0,0
134,191.0,317.0,31.0,5.0,46.0,8.0,49.8015,13.4667,141.0,1.0,5.0,6.0,5.0,2967.1,14.0,10.0,141.0,84.6,14.0,380.0,859.1824,0.51,-1.0,-1.0,0
135,467.0,246.0,19.0,2.0,75.0,5.0,30.117,91.833,28.0,0.0,5.0,4.0,8.0,2065.2,11.0,9.0,206.0,124.1,18.0,320.0,851.912,0.39,-1.0,-1.0,0
136,351.0,294.0,44.0,4.0,69.0,7.0,41.5498,10.5318,72.0,1.0,5.0,2.0,6.0,2613.7,13.0,10.0,120.0,69.0,15.0,400.0,828.7626,0.49,-1.0,-1.0,0
137,428.0,129.0,13.0,6.0,52.0,4.0,23.7656,56.72,45.0,0.0,5.0,5.0,3.0,2891.0,16.0,10.0,240.0,105.0,16.0,480.0,875.1473,0.35,-1.0,-1.0,0
138,184.0,369.0,36.0,3.0,58.0,6.0,53.117,25.833,92.0,1.0,5.0,3.0,4.0,3058.2,15.0,11.0,182.0,98.1,13.0,360.0,844.6997,0.44,-1.0,-1.0,0
139,397.0,221.0,25.0,5.0,49.0,3.0,38.2197,43.1749,59.0,0.0,5.0,6.0,9.0,2764.5,12.0,10.0,251.0,136.2,17.0,440.0,808.6997,0.38,-1.0,-1.0,0
140,459.0,304.0,22.0,4.0,61.0,5.0,44.8015,34.4667,69.0,1.0,5.0,4.0,7.0,2933.1,11.0,10.0,201.0,91.0,12.0,380.0,848.1824,0.46,-1.0,-1.0,0
141,269.0,248.0,17.0,6.0,56.0,8.0,28.6714,79.7025,49.0,0.0,5.0,7.0,2.0,2386.0,14.0,10.0,221.0,115.0,19.0,500.0,869.4434,0.41,-1.0,-1.0,0
142,313.0,191.0,39.0,3.0,71.0,6.0,51.5498,16.5318,83.0,1.0,5.0,2.0,5.0,2787.7,13.0,10.0,261.0,122.2,14.0,360.0,831.7626,0.48,-1.0,-1.0,0
143,246.0,219.0,42.0,4.0,91.0,2.0,40.3219,-85.1234,138.0,1.0,4.0,5.0,3.0,3510.0,10.0,10.0,96.0,28.5,19.0,250.0,919.1234,0.51,-1.0,-1.0,0
144,191.0,261.0,39.0,6.0,59.0,1.0,34.5678,-79.0123,129.0,0.0,5.0,3.0,4.0,2880.0,16.0,12.0,84.0,39.6,13.0,200.0,755.9012,0.29,-1.0,-1.0,0
145,278.0,193.0,45.0,5.0,85.0,3.0,29.8765,47.2345,141.0,1.0,4.0,6.0,5.0,3960.0,9.0,10.0,108.0,33.3,22.0,350.0,933.4567,0.63,-1.0,-1.0,0
146,317.0,249.0,38.0,4.0,69.0,2.0,38.1923,-96.5432,119.0,0.0,5.0,4.0,3.0,2640.0,14.0,11.0,72.0,41.4,16.0,220.0,821.2345,0.42,-1.0,-1.0,0
147,229.0,283.0,41.0,6.0,79.0,1.0,32.1098,-88.7654,134.0,1.0,4.0,5.0,2.0,3060.0,11.0,9.0,90.0,30.9,18.0,280.0,859.0123,0.35,-1.0,-1.0,0
148,186.0,211.0,36.0,5.0,93.0,3.0,28.5678,51.2345,149.0,0.0,5.0,3.0,6.0,2400.0,13.0,10.0,102.0,36.6,20.0,300.0,947.8901,0.58,-1.0,-1.0,0
149,269.0,195.0,40.0,4.0,77.0,2.0,35.8765,-82.1098,125.0,1.0,4.0,6.0,4.0,3240.0,10.0,11.0,78.0,38.4,14.0,240.0,799.0123,0.49,-1.0,-1.0,0
150,293.0,275.0,43.0,6.0,89.0,1.0,33.4567,-94.5678,139.0,0.0,5.0,4.0,3.0,2880.0,15.0,12.0,96.0,42.9,19.0,260.0,869.1234,0.39,-1.0,-1.0,0
151,253.0,233.0,39.0,5.0,83.0,3.0,30.9012,46.789,151.0,1.0,4.0,5.0,5.0,3960.0,12.0,10.0,108.0,34.5,21.0,320.0,921.4567,0.62,-1.0,-1.0,0
152,209.0,261.0,42.0,6.0,75.0,2.0,36.5432,-89.0123,132.0,0.0,5.0,3.0,4.0,2760.0,14.0,11.0,90.0,40.8,17.0,280.0,799.8901,0.44,-1.0,-1.0,0
153,245.0,159.0,43.0,5.0,18.0,1.0,29.1234,-81.2345,105.0,1.0,4.0,6.0,4.0,2010.0,10.0,8.0,51.0,15.6,18.0,30.0,821.1234,0.42,-1.0,-1.0,0
154,183.0,239.0,12.0,3.0,31.0,2.0,-15.6789,-46.1234,140.0,1.0,6.0,5.0,6.0,1620.0,15.0,10.0,72.0,24.9,20.0,40.0,901.2345,0.53,-1.0,-1.0,0
155,269.0,129.0,49.0,5.0,41.0,1.0,41.9012,93.4567,119.0,1.0,5.0,7.0,5.0,1080.0,12.0,9.0,60.0,18.2,22.0,35.0,859.0123,0.38,-1.0,-1.0,0
156,149.0,291.0,10.0,4.0,24.0,0.0,13.4567,-59.0123,131.0,1.0,6.0,6.0,7.0,1940.0,16.0,10.0,84.0,28.5,19.0,50.0,944.5678,0.49,-1.0,-1.0,0
157,221.0,191.0,45.0,3.0,35.0,2.0,27.8901,-72.3456,125.0,1.0,5.0,5.0,6.0,2700.0,11.0,8.0,39.0,12.1,14.0,25.0,811.2345,0.41,-1.0,-1.0,0
158,101.0,241.0,11.0,2.0,19.0,1.0,35.6789,61.9012,3.0,1.0,4.0,8.0,4.0,2060.0,8.0,9.0,48.0,16.5,21.0,32.0,921.4567,0.52,-1.0,-1.0,0
159,317.0,169.0,20.0,3.0,16.0,3.0,25.1234,75.9012,118.0,1.0,6.0,7.0,5.0,940.0,14.0,10.0,58.0,20.8,25.0,45.0,963.0123,0.39,-1.0,-1.0,0
160,275.0,201.0,42.0,5.0,28.0,1.0,33.4567,-85.6789,110.0,1.0,5.0,6.0,5.0,2230.0,10.0,9.0,46.0,14.9,18.0,30.0,839.0123,0.44,-1.0,-1.0,0
161,143.0,261.0,9.0,4.0,23.0,0.0,19.0123,-53.4567,129.0,1.0,6.0,6.0,7.0,1820.0,15.0,10.0,76.0,25.2,20.0,40.0,951.2345,0.51,-1.0,-1.0,0
162,209.0,181.0,46.0,3.0,38.0,2.0,31.2345,-76.9012,115.0,1.0,5.0,5.0,6.0,2500.0,11.0,8.0,43.0,13.4,16.0,25.0,829.0123,0.46,-1.0,-1.0,0
163,235.0,319.0,40.0,6.0,101.0,0.0,43.2137,-96.4219,120.0,1.0,4.0,3.0,5.0,1839.5,5.0,10.0,83.5,29.4,9.0,25.0,931.4219,0.41,-1.0,-1.0,0
164,187.0,296.0,44.0,6.0,93.0,0.0,38.4963,-105.6389,100.0,1.0,3.0,4.0,6.0,2519.5,6.0,12.0,69.0,21.8,7.0,30.0,819.4963,-1.0,-1.0,-1.0,0
165,421.0,108.0,32.0,3.0,119.0,0.0,59.3155,51.3155,90.0,1.0,5.0,3.0,5.0,1234.5,5.0,9.0,261.0,54.0,11.0,220.0,867.3155,-1.0,-1.0,-1.0,0
166,278.0,241.0,40.0,6.0,107.0,0.0,46.6304,-98.6304,130.0,1.0,4.0,2.0,4.0,1920.0,5.0,10.0,93.0,25.9,8.0,20.0,853.6304,0.39,-1.0,-1.0,0
167,152.0,282.0,44.0,6.0,99.0,0.0,34.5641,-91.5641,120.0,1.0,3.0,3.0,6.0,2756.5,6.0,11.0,96.0,27.3,9.0,35.0,799.5641,-1.0,-1.0,-1.0,0
168,365.0,115.0,36.0,3.0,111.0,0.0,56.2931,49.2931,85.0,1.0,5.0,2.0,4.0,1155.0,5.0,9.0,270.0,58.0,12.0,210.0,883.2931,-1.0,-1.0,-1.0,0
169,239.0,248.0,40.0,6.0,103.0,0.0,42.9385,-95.9385,110.0,1.0,4.0,2.0,5.0,1950.0,5.0,10.0,81.0,24.2,8.0,25.0,859.9385,0.42,-1.0,-1.0,0
170,198.0,291.0,44.0,6.0,95.0,0.0,36.4356,-99.4356,130.0,1.0,3.0,3.0,6.0,2839.5,6.0,11.0,91.0,25.5,9.0,30.0,811.4356,-1.0,-1.0,-1.0,0
171,448.0,129.0,36.0,3.0,117.0,0.0,61.9014,53.9014,90.0,1.0,5.0,2.0,4.0,1270.0,5.0,9.0,295.0,60.0,12.0,220.0,899.9014,-1.0,-1.0,-1.0,0
172,269.0,238.0,40.0,6.0,105.0,0.0,45.5487,-97.5487,110.0,1.0,4.0,2.0,5.0,2000.0,5.0,10.0,85.0,24.8,8.0,25.0,865.5487,0.43,-1.0,-1.0,0
173,291.0,121.0,29.0,4.0,81.0,6.0,18.1179,65.5311,138.0,1.0,5.0,5.0,9.0,3519.1,11.0,11.0,58.2,31.4,12.0,220.0,853.9211,0.41,-1.0,-1.0,0
174,381.0,201.0,41.0,5.0,92.0,7.0,49.1953,91.3549,160.0,1.0,5.0,4.0,8.0,4921.9,13.0,11.0,67.5,39.9,16.0,280.0,901.3155,0.33,-1.0,-1.0,0
175,248.0,69.0,35.0,3.0,59.0,4.0,26.6045,44.9605,96.0,1.0,5.0,6.0,10.0,3057.4,10.0,11.0,51.3,26.1,10.0,180.0,784.9119,0.46,-1.0,-1.0,0
176,402.0,141.0,27.0,4.0,85.0,8.0,38.6882,78.5948,128.0,1.0,5.0,5.0,9.0,4219.8,12.0,11.0,60.9,34.2,14.0,240.0,869.1068,0.39,-1.0,-1.0,0
177,317.0,93.0,32.0,3.0,73.0,5.0,22.0288,51.3559,104.0,1.0,5.0,6.0,11.0,2821.9,9.0,11.0,45.6,23.4,11.0,200.0,819.4291,0.42,-1.0,-1.0,0
178,356.0,173.0,40.0,5.0,96.0,9.0,53.1964,96.5631,152.0,1.0,5.0,4.0,8.0,4539.1,11.0,11.0,63.0,36.3,15.0,260.0,894.3842,0.35,-1.0,-1.0,0
179,276.0,82.0,30.0,3.0,67.0,6.0,29.4219,59.4263,112.0,1.0,5.0,6.0,10.0,3269.4,10.0,11.0,52.2,27.3,12.0,220.0,808.9372,0.44,-1.0,-1.0,0
180,391.0,129.0,28.0,4.0,83.0,7.0,40.6867,82.5114,140.0,1.0,5.0,5.0,9.0,4391.9,12.0,11.0,61.5,33.6,14.0,240.0,879.6899,0.38,-1.0,-1.0,0
181,299.0,76.0,31.0,3.0,69.0,5.0,25.3785,54.8241,100.0,1.0,5.0,6.0,11.0,2949.4,9.0,11.0,49.2,25.5,11.0,200.0,805.1148,0.43,-1.0,-1.0,0
182,362.0,162.0,39.0,5.0,94.0,8.0,51.4392,94.2751,148.0,1.0,5.0,4.0,8.0,4639.1,11.0,11.0,64.5,36.9,15.0,260.0,903.8063,0.36,-1.0,-1.0,0
183,246.0,91.0,45.0,4.0,59.0,2.0,50.8353,76.4194,82.0,1.0,4.0,3.0,6.0,1056.2,5.0,10.0,42.0,8.5,16.0,210.0,831.9111,0.41,-1.0,-1.0,0
184,317.0,268.0,42.0,5.0,46.0,1.0,39.4699,-85.0111,59.0,1.0,5.0,4.0,3.0,2018.5,6.0,9.0,93.0,13.2,19.0,280.0,850.3028,0.38,-1.0,-1.0,0
185,181.0,140.0,39.0,3.0,81.0,5.0,58.2194,101.3056,143.0,1.0,5.0,2.0,5.0,1419.8,8.0,11.0,51.0,10.3,23.0,240.0,879.0179,0.32,-1.0,-1.0,0
186,397.0,206.0,47.0,6.0,34.0,2.0,44.6611,-109.2611,41.0,1.0,4.0,3.0,4.0,3690.0,5.0,6.0,198.0,74.8,9.0,2.0,809.3028,-1.0,0.49,0.45,0
187,255.0,294.0,46.0,5.0,40.0,3.0,36.2614,-116.087,92.0,1.0,5.0,6.0,6.0,3370.2,11.0,9.0,69.0,12.1,13.0,66.0,780.469,0.51,-1.0,-1.0,0
188,129.0,247.0,44.0,4.0,90.0,4.0,49.1333,129.5111,131.0,1.0,5.0,2.0,4.0,315.0,7.0,11.0,84.0,10.8,25.0,190.0,873.6538,0.35,-1.0,-1.0,0
189,362.0,98.0,41.0,3.0,62.0,9.0,64.7619,114.3056,173.0,1.0,5.0,1.0,5.0,1883.4,23.0,11.0,33.0,7.3,-1.0,125.0,866.3694,0.31,-1.0,-1.0,0
190,94.0,123.0,8.0,2.0,96.0,4.0,46.9167,126.6389,130.0,1.0,5.0,2.0,4.0,319.0,7.0,11.0,82.0,10.5,25.0,185.0,872.8462,0.36,-1.0,-1.0,0
191,291.0,324.0,47.0,6.0,38.0,3.0,34.6306,-94.6306,96.0,1.0,5.0,6.0,7.0,3718.7,12.0,9.0,79.0,12.3,12.0,64.0,779.6306,0.52,-1.0,-1.0,0
192,59.0,55.0,47.0,6.0,29.0,4.0,34.375,-99.5833,112.0,1.0,2.0,5.0,2.0,1350.0,4.0,4.0,335.0,22.4,11.0,4.0,-1.0,-1.0,-1.0,-1.0,0
193,298.0,382.0,9.0,5.0,110.0,8.0,51.2022,-109.3508,108.0,1.0,3.0,3.0,3.0,730.0,8.0,12.0,22.0,2.2,-2.0,85.0,-2.0,-2.0,-2.0,0.8,0
194,162.0,182.0,4.0,3.0,37.0,5.0,-37.3989,149.3164,63.0,0.0,6.0,6.0,5.0,2202.5,18.0,12.0,152.5,37.0,21.0,1605.0,810.8883,0.72,-2.0,-2.0,0
195,389.0,352.0,12.0,2.0,64.0,5.0,56.8167,5.5667,92.0,0.0,6.0,8.0,5.0,2148.9,8.0,2.0,85.0,76.0,26.0,1.5,829.912,0.12,-2.0,-2.0,0
196,399.0,92.0,16.0,2.0,73.0,3.0,49.8167,4.6,49.0,1.0,6.0,6.0,4.0,1807.0,13.0,10.0,23.5,19.0,15.0,11.0,849.8498,0.26,-2.0,-2.0,0
197,263.0,6.0,42.0,1.0,75.0,10.0,35.3856,12.8944,19.0,0.0,3.0,5.0,7.0,2773.9,8.0,2.0,74.2,58.9,-2.0,2.0,-2.0,-2.0,-2.0,0.5,0
198,78.0,202.0,49.0,7.0,40.0,4.0,33.1988,-93.2574,111.0,1.0,3.0,9.0,6.0,1765.6,8.0,10.0,76.0,5.5,19.0,36.0,815.562,-2.0,-2.0,-2.0,0
199,277.0,136.0,49.0,7.0,76.0,1.0,33.9752,-102.7292,69.0,1.0,6.0,7.0,3.0,2910.0,22.0,10.0,37.0,11.5,10.0,125.0,829.912,-2.0,-2.0,-2.0,0
200,237.0,293.0,49.0,7.0,76.0,1.0,33.226,-101.23,35.0,1.0,6.0,6.0,3.0,1404.0,22.0,7.0,121.0,16.0,11.5,9.0,865.4434,0.4,-2.0,-2.0,0
201,82.0,300.0,16.0,2.0,6.0,1.0,45.5407,-0.182,62.0,1.0,6.0,7.0,3.0,2209.9,8.0,12.0,61.0,20.8,19.0,201.0,852.9234,0.29,-2.0,-2.0,0
202,264.0,390.0,9.0,7.0,116.0,1.0,56.1141,-113.4722,35.0,1.0,6.0,3.0,3.0,1710.0,10.0,12.0,25.0,4.9,14.0,231.0,820.2899,0.47,-2.0,-2.0,0
203,401.0,293.0,47.0,5.0,121.0,1.0,50.1234,-99.1234,5.0,1.0,5.0,5.0,4.0,1012.5,27.0,10.0,13.9,5.6,15.0,14.5,843.2619,0.16,-1.0,-1.0,0
204,278.0,251.0,49.0,6.0,59.0,6.0,43.6984,-83.5399,112.0,1.0,5.0,3.0,4.0,790.0,26.0,8.0,122.0,31.0,9.0,9.0,781.6143,0.22,-1.0,0.82,0
205,307.0,275.0,47.0,2.0,65.0,10.0,59.4589,1.2708,180.0,0.0,5.0,6.0,7.0,2033.8,13.0,12.0,92.0,62.0,-1.0,4100.0,841.7626,0.81,-1.0,-1.0,0
206,86.0,186.0,49.0,6.0,120.0,1.0,43.98,-107.87,194.0,1.0,3.0,3.0,10.0,1450.0,9.0,12.0,1390.0,166.0,18.0,4.0,-1.0,-1.0,-1.0,-1.0,0
207,25.0,32.0,18.0,3.0,15.0,6.0,22.6,73.9167,115.0,1.0,6.0,6.0,12.0,890.0,18.0,12.0,202.0,1.0,22.0,260.0,817.562,0.54,-1.0,-1.0,0
208,234.0,406.0,10.0,3.0,11.0,3.0,39.2892,117.0,129.0,1.0,6.0,7.0,7.0,3160.3,24.0,7.0,235.3,115.3,4.2,6.4,841.7626,0.2,-1.0,-1.0,0
209,179.0,39.0,9.0,7.0,44.0,3.0,47.7495,-49.7822,71.0,0.0,6.0,5.0,7.0,1990.1,8.0,12.0,355.0,35.5,21.0,230.0,873.8423,0.06,-1.0,-1.0,0
210,132.0,263.0,49.0,7.0,6.0,1.0,39.6216,-82.6611,111.0,1.0,3.0,7.0,3.0,1460.0,10.0,12.0,11.5,4.3,9.0,29.5,817.562,-1.0,-1.0,0.92,0
211,143.0,152.0,49.0,7.0,41.0,4.0,33.1068,-96.5215,75.0,1.0,6.0,7.0,8.0,3010.0,8.0,10.0,46.0,22.0,12.0,27.0,790.3008,0.57,-1.0,-1.0,0
212,137.0,164.0,49.0,7.0,68.0,10.0,71.3458,-149.0193,23.0,0.0,6.0,3.0,6.0,2850.2,5.0,12.0,241.0,102.1,-1.0,1100.0,917.8576,0.45,-1.0,-1.0,0
213,386.0,191.0,29.0,4.0,107.0,1.0,43.4198,67.0921,138.0,1.0,5.0,3.0,5.0,1944.8,10.0,10.0,82.2,15.3,18.0,820.0,911.1111,0.51,-1.0,-1.0,0
214,259.0,298.0,41.0,5.0,125.0,1.0,55.5278,-88.4211,129.0,1.0,5.0,4.0,4.0,2703.9,5.0,8.0,129.0,10.8,16.0,1100.0,833.3333,0.49,-1.0,-1.0,0
215,401.0,219.0,35.0,3.0,101.0,1.0,49.2632,75.9286,142.0,1.0,5.0,3.0,6.0,2088.0,12.0,9.0,96.0,19.2,22.0,900.0,944.4444,0.59,-1.0,-1.0,0
216,319.0,251.0,32.0,4.0,109.0,1.0,46.9341,-91.4211,135.0,1.0,5.0,3.0,5.0,2551.9,6.0,7.0,118.8,12.0,15.0,1000.0,805.5556,0.46,-1.0,-1.0,0
217,291.0,275.0,38.0,5.0,121.0,1.0,52.7632,-84.2105,141.0,1.0,5.0,4.0,4.0,2808.9,5.0,8.0,141.0,11.4,17.0,1200.0,861.1111,0.54,-1.0,-1.0,0
218,369.0,233.0,33.0,4.0,105.0,1.0,48.4211,72.7632,148.0,1.0,5.0,3.0,6.0,2232.0,11.0,9.0,108.0,18.0,20.0,950.0,916.6667,0.56,-1.0,-1.0,0
219,247.0,289.0,40.0,5.0,127.0,1.0,56.3158,-90.7895,145.0,1.0,5.0,4.0,4.0,2916.9,5.0,7.0,132.0,13.2,16.0,1100.0,805.5556,0.52,-1.0,-1.0,0
220,341.0,201.0,34.0,4.0,111.0,1.0,50.7895,77.1053,151.0,1.0,5.0,3.0,6.0,2368.0,10.0,9.0,102.0,19.8,22.0,1000.0,944.4444,0.58,-1.0,-1.0,0
221,273.0,261.0,39.0,5.0,123.0,1.0,54.2105,-87.4211,149.0,1.0,5.0,4.0,4.0,2844.9,5.0,7.0,125.0,14.4,17.0,1200.0,833.3333,0.53,-1.0,-1.0,0
222,309.0,225.0,36.0,4.0,115.0,1.0,52.1053,74.3158,153.0,1.0,5.0,3.0,6.0,2508.0,10.0,9.0,115.0,20.0,23.0,1050.0,916.6667,0.57,-1.0,-1.0,0
223,381.0,245.0,37.0,5.0,119.0,1.0,53.7632,-86.3158,157.0,1.0,5.0,4.0,4.0,2992.9,5.0,7.0,138.0,15.6,18.0,1250.0,861.1111,0.55,-1.0,-1.0,0
224,304.0,219.0,16.0,3.0,85.0,3.0,40.9564,82.4734,120.0,0.0,4.0,3.0,5.0,2431.2,14.0,10.0,501.8,58.2,19.0,380.0,923.4563,0.41,-1.0,-1.0,0
225,392.0,264.0,12.0,4.0,69.0,4.0,44.9565,93.4567,140.0,1.0,4.0,3.0,4.0,2783.5,13.0,9.0,628.2,51.9,17.0,320.0,854.9849,0.35,-1.0,-1.0,0
226,118.0,186.0,20.0,2.0,80.0,3.0,36.9564,76.4734,100.0,0.0,4.0,3.0,5.0,2011.2,12.0,10.0,401.8,49.2,16.0,280.0,839.7626,0.46,-1.0,-1.0,0
227,236.0,251.0,14.0,5.0,74.0,5.0,51.9565,123.4567,120.0,1.0,4.0,3.0,4.0,2913.5,15.0,9.0,658.2,52.9,18.0,360.0,923.4563,0.39,-1.0,-1.0,0
228,317.0,203.0,18.0,3.0,87.0,3.0,46.9564,96.4734,140.0,0.0,4.0,3.0,5.0,2611.2,14.0,10.0,521.8,50.2,17.0,300.0,797.1831,0.42,-1.0,-1.0,0
229,269.0,229.0,16.0,4.0,79.0,4.0,49.9565,115.4567,120.0,1.0,4.0,3.0,4.0,2813.5,13.0,9.0,608.2,53.9,19.0,340.0,854.9849,0.38,-1.0,-1.0,0
230,193.0,245.0,12.0,5.0,70.0,5.0,43.9564,93.4734,100.0,0.0,4.0,3.0,5.0,2311.2,12.0,10.0,461.8,48.2,16.0,260.0,839.7626,0.45,-1.0,-1.0,0
231,388.0,278.0,14.0,4.0,77.0,4.0,50.9565,121.4567,140.0,1.0,4.0,3.0,4.0,3013.5,15.0,9.0,658.2,55.9,20.0,380.0,923.4563,0.36,-1.0,-1.0,0
232,248.0,201.0,18.0,3.0,85.0,3.0,47.9564,104.4734,120.0,0.0,4.0,3.0,5.0,2511.2,14.0,10.0,501.8,51.2,18.0,320.0,797.1831,0.43,-1.0,-1.0,0
233,362.0,269.0,16.0,4.0,81.0,4.0,53.9565,129.4567,140.0,1.0,4.0,3.0,4.0,2913.5,13.0,9.0,628.2,54.9,20.0,360.0,854.9849,0.4,-1.0,-1.0,0
234,183.0,317.0,24.0,5.0,73.0,2.0,49.1917,-103.9592,84.0,1.0,4.0,7.0,3.0,2019.0,11.0,10.0,240.0,69.0,22.0,1200.0,853.3333,0.51,-1.0,-1.0,0
235,259.0,191.0,19.0,4.0,56.0,0.0,42.8261,-96.1304,61.0,1.0,5.0,8.0,5.0,1827.0,8.0,11.0,180.0,54.0,19.0,1000.0,829.3333,0.44,-1.0,-1.0,0
236,223.0,278.0,13.0,3.0,82.0,4.0,53.0435,113.5652,173.0,1.0,4.0,9.0,6.0,2460.0,14.0,11.0,420.0,78.0,20.0,2000.0,844.4444,0.46,-1.0,-1.0,0
237,153.0,365.0,7.0,2.0,67.0,0.0,44.5652,105.7826,128.0,1.0,5.0,6.0,4.0,1368.0,9.0,10.0,210.0,48.0,17.0,1800.0,816.6667,0.49,-1.0,-1.0,0
238,201.0,294.0,22.0,5.0,59.0,2.0,58.4348,-101.7826,71.0,1.0,4.0,7.0,3.0,1920.0,10.0,11.0,270.0,66.0,21.0,1500.0,851.1111,0.52,-1.0,-1.0,0
239,283.0,236.0,16.0,4.0,85.0,0.0,51.5652,-109.7826,63.0,1.0,5.0,8.0,5.0,1950.0,7.0,11.0,240.0,60.0,19.0,1200.0,835.5556,0.45,-1.0,-1.0,0
240,244.0,306.0,11.0,3.0,75.0,4.0,55.7826,118.5652,151.0,1.0,4.0,9.0,6.0,2430.0,13.0,11.0,450.0,81.0,20.0,2000.0,848.8889,0.48,-1.0,-1.0,0
241,168.0,342.0,8.0,2.0,64.0,0.0,46.3913,106.3913,129.0,1.0,5.0,6.0,4.0,1458.0,8.0,10.0,240.0,51.0,18.0,1800.0,820.5556,0.5,-1.0,-1.0,0
242,208.0,281.0,20.0,5.0,58.0,2.0,59.5652,-104.7826,70.0,1.0,4.0,7.0,3.0,2010.0,10.0,11.0,300.0,69.0,21.0,1500.0,855.5556,0.53,-1.0,-1.0,0
243,275.0,245.0,15.0,4.0,83.0,0.0,52.3913,-111.5652,62.0,1.0,5.0,8.0,5.0,1980.0,7.0,11.0,270.0,63.0,19.0,1200.0,838.3333,0.47,-1.0,-1.0,0
244,229.0,311.0,12.0,3.0,72.0,4.0,56.5652,119.3913,149.0,1.0,4.0,9.0,6.0,2430.0,13.0,11.0,450.0,81.0,20.0,2000.0,850.5556,0.49,-1.0,-1.0,0
245,278.0,193.0,12.0,4.0,63.0,2.0,41.1111,-83.3333,84.0,1.0,5.0,4.0,4.0,1850.0,15.0,12.0,54.0,9.0,22.0,1500.0,851.2345,0.55,-1.0,0.75,0
246,230.0,395.0,11.0,5.0,51.0,1.0,29.4118,-96.0789,98.0,1.0,5.0,3.0,3.0,2200.0,19.0,11.0,60.0,8.0,20.0,1200.0,819.0123,0.45,-1.0,0.85,0
247,190.0,250.0,15.0,3.0,45.0,3.0,35.2941,-104.7059,120.0,1.0,5.0,6.0,5.0,2800.0,13.0,10.0,45.0,7.0,18.0,1800.0,839.5678,0.5,-1.0,0.9,0
248,320.0,180.0,10.0,5.0,60.0,2.0,42.1053,-89.4737,90.0,1.0,5.0,4.0,4.0,2000.0,17.0,12.0,51.0,9.0,21.0,1400.0,859.0123,0.6,-1.0,0.8,0
249,260.0,210.0,12.0,4.0,54.0,1.0,38.4615,-92.3077,100.0,1.0,5.0,5.0,3.0,2400.0,15.0,11.0,55.0,8.0,19.0,1600.0,849.9012,0.52,-1.0,0.82,0
250,200.0,280.0,11.0,5.0,50.0,2.0,33.3333,-100.0,110.0,1.0,5.0,4.0,4.0,2600.0,19.0,10.0,50.0,7.0,20.0,1800.0,829.5678,0.48,-1.0,0.88,0
251,290.0,200.0,10.0,4.0,58.0,1.0,40.0,-90.0,95.0,1.0,5.0,5.0,3.0,2200.0,17.0,12.0,52.0,8.0,21.0,1400.0,859.1234,0.58,-1.0,0.85,0
252,240.0,240.0,12.0,5.0,52.0,2.0,36.3636,-98.1818,105.0,1.0,5.0,4.0,4.0,2600.0,19.0,11.0,53.0,8.0,20.0,1600.0,849.9012,0.5,-1.0,0.9,0
253,210.0,260.0,11.0,4.0,55.0,1.0,39.4737,-94.7368,100.0,1.0,5.0,5.0,3.0,2400.0,17.0,10.0,50.0,7.0,19.0,1400.0,859.0123,0.52,-1.0,0.85,0
254,270.0,220.0,10.0,5.0,62.0,2.0,44.4444,-93.3333,110.0,1.0,5.0,4.0,4.0,2800.0,19.0,12.0,54.0,8.0,22.0,1800.0,829.5678,0.55,-1.0,0.9,0
255,243.0,391.0,27.0,4.0,13.0,3.0,51.2341,83.1234,120.0,1.0,4.0,3.0,8.0,3910.0,10.0,10.0,201.0,35.1,19.0,480.0,821.2345,0.42,-1.0,0.81,0
256,421.0,259.0,32.0,5.0,46.0,2.0,29.1234,92.4567,180.0,1.0,5.0,4.0,9.0,5010.0,14.0,9.0,321.0,49.2,22.0,700.0,901.2345,0.59,-1.0,0.72,0
257,118.0,216.0,25.0,3.0,32.0,1.0,41.9012,75.2345,140.0,1.0,4.0,3.0,7.0,3510.0,11.0,10.0,189.0,29.5,18.0,360.0,741.2345,0.51,-1.0,0.85,0
258,295.0,398.0,41.0,6.0,28.0,3.0,53.4567,89.0123,160.0,1.0,5.0,4.0,10.0,4410.0,13.0,9.0,402.0,56.7,23.0,820.0,951.2345,0.67,-1.0,0.79,0
259,236.0,292.0,29.0,4.0,40.0,2.0,37.8901,69.0123,130.0,1.0,4.0,3.0,8.0,3810.0,12.0,10.0,291.0,42.9,20.0,560.0,831.2345,0.58,-1.0,0.82,0
