fWidth,fConc,fAsym,fConc1,fLength,fDist,fSize,fM3Long,fAlpha,class,fM3Trans
16.838,0.375,-11.664,0.197,24.891,156.968,2.6,-12.166,24.808,0,-11.108
14.848,0.425,15.966,0.231,28.753,165.383,2.547,15.98,11.046,0,8.881
25.894,0.206,-47.845,0.115,72.576,293.604,3.341,57.992,0.122,0,16.57
14.926,0.414,-24.552,0.231,26.194,146.975,2.554,-22.334,24.641,0,-10.881
20.099,0.21,32.772,0.112,48.955,203.749,3.02,26.232,4.7,0,-11.898
10.924,0.562,6.064,0.312,21.092,230.914,2.192,-18.384,19.924,0,9.212
24.808,0.214,53.247,0.115,77.202,261.949,3.216,71.256,5.657,0,14.82
11.47,0.582,1.243,0.331,16.694,135.572,2.338,-5.597,19.202,0,5.29
11.665,0.715,-15.399,0.378,12.709,219.615,2.077,6.63,66.307,0,11.212
15.705,0.311,34.106,0.161,33.611,192.449,2.629,-23.962,2.994,0,-9.361
16.665,0.471,11.129,0.26,22.991,47.841,2.776,17.978,49.64,0,-12.067
12.494,0.492,-2.351,0.27,20.929,163.547,2.504,11.186,0.972,0,10.014
16.744,0.348,2.322,0.184,31.436,242.871,2.67,-21.936,66.738,1,6.59
12.662,0.492,17.827,0.278,21.468,232.203,2.329,11.393,57.0,0,-7.706
15.469,0.452,12.027,0.268,24.477,198.293,2.477,19.901,12.722,0,10.313
20.334,0.348,24.205,0.186,28.64,144.389,2.642,-12.746,33.824,0,16.081
13.546,0.48,-12.264,0.28,23.826,108.964,2.496,1.911,31.098,1,-11.89
9.998,0.568,-23.558,0.318,19.559,138.459,2.238,-10.174,5.662,0,4.571
12.942,0.492,-14.964,0.253,19.743,66.665,2.402,-5.838,47.24,0,6.58
14.776,0.443,-35.637,0.246,33.421,128.051,2.394,-19.18,69.524,1,12.972
12.899,0.571,14.542,0.308,22.889,166.205,2.207,11.326,64.912,0,7.722
14.139,0.344,-26.583,0.178,38.427,208.498,2.666,10.328,5.144,0,-8.42
22.834,0.226,-2.072,0.12,42.997,204.249,2.946,-25.418,7.334,0,-13.448
16.493,0.392,23.466,0.214,25.673,134.832,2.568,16.42,12.148,0,7.81
16.308,0.298,31.222,0.157,31.222,213.095,2.679,15.422,14.376,0,11.744
18.79,0.353,6.06,0.182,26.665,111.372,2.6,19.883,13.733,0,-14.49
25.572,0.195,53.615,0.111,93.604,261.356,3.354,93.486,1.727,0,-17.568
16.565,0.425,28.4,0.242,21.991,224.281,2.642,-10.696,15.132,0,9.162
20.073,0.235,25.031,0.124,45.911,178.101,3.078,28.844,3.913,0,-9.778
15.926,0.228,-111.666,0.126,76.451,218.806,2.909,55.037,3.282,0,-7.886
15.705,0.424,10.205,0.242,24.445,192.442,2.593,15.187,7.211,0,13.369
16.962,0.35,8.457,0.188,24.718,161.409,2.52,5.101,19.962,0,7.719
16.501,0.334,-26.414,0.17,34.986,180.637,2.636,-23.122,4.302,0,11.462
14.857,0.441,8.681,0.232,23.955,161.566,2.441,7.957,54.974,0,11.801
10.999,0.556,0.187,0.294,17.68,232.163,2.225,-3.326,26.666,0,4.82
10.576,0.556,22.214,0.288,22.041,225.371,2.267,18.65,47.825,0,10.64
10.754,0.556,6.162,0.282,21.175,123.282,2.173,-18.107,26.966,0,7.289
17.929,0.41,6.632,0.215,24.221,205.279,2.5,-15.96,39.625,0,15.97
10.698,0.626,16.603,0.35,20.692,119.907,2.314,17.6,31.921,0,7.556
21.042,0.182,53.646,0.094,87.576,238.303,3.298,89.41,4.465,0,10.475
16.314,0.479,1.571,0.259,19.834,207.016,2.425,-11.633,61.558,0,13.001
12.72,0.469,-12.534,0.254,26.08,196.397,2.575,-17.202,32.308,0,-8.755
10.642,0.509,-17.106,0.29,28.735,218.177,2.653,-17.953,36.274,1,-6.932
12.04,0.452,12.414,0.269,27.3,166.722,2.456,20.594,11.394,0,-8.356
12.888,0.525,-1.021,0.28,18.179,224.062,2.489,8.406,52.058,0,-8.315
20.519,0.26,11.191,0.132,37.929,192.467,3.099,-19.617,0.076,0,-14.606
17.346,0.431,22.469,0.25,19.937,159.72,2.57,13.371,5.283,0,-7.054
23.478,0.245,4.477,0.131,49.471,109.083,3.206,42.208,23.478,0,14.549
19.039,0.348,2.944,0.212,26.089,106.1,2.883,10.56,22.459,0,8.752
15.926,0.228,-14.552,0.126,77.776,250.935,2.852,43.793,3.519,0,10.048
18.302,0.316,5.431,0.158,36.986,193.949,2.719,-21.86,10.741,0,13.71
9.998,0.568,24.043,0.314,19.468,182.721,2.199,9.164,58.309,1,-5.173
10.886,0.609,16.847,0.361,21.453,123.392,2.31,18.497,45.656,0,-7.274
15.007,0.335,-1.476,0.19,33.337,203.767,2.593,-9.316,7.291,0,-11.65
17.685,0.292,33.182,0.16,35.947,220.217,2.777,-21.654,3.131,0,11.752
12.578,0.342,-35.568,0.174,41.427,174.998,2.636,-23.13,5.394,0,-6.558
18.19,0.378,-0.406,0.258,30.904,128.179,2.712,-17.911,6.721,0,10.798
17.692,0.356,-10.702,0.181,23.006,93.736,2.513,-5.419,82.207,0,12.478
20.749,0.28,1.708,0.158,36.269,96.015,2.818,-23.661,69.708,0,13.037
18.012,0.368,-25.7,0.194,22.765,186.605,2.608,-13.048,18.586,0,8.958
17.346,0.358,8.407,0.184,24.822,145.988,2.59,4.827,19.997,0,-12.115
22.837,0.221,7.194,0.122,44.405,171.886,3.068,26.604,1.707,0,-11.825
17.052,0.336,-1.458,0.212,36.929,187.705,2.842,-30.089,5.288,0,-10.859
18.896,0.356,19.386,0.184,29.551,153.428,2.624,24.715,13.575,0,14.879
12.705,0.471,18.409,0.237,23.782,180.665,2.607,13.321,2.234,0,-4.301
14.133,0.349,35.849,0.178,32.833,173.182,2.686,29.835,3.384,0,-10.098
18.79,0.353,-6.177,0.19,27.156,116.03,2.556,18.512,25.769,0,-15.7
17.929,0.345,-3.173,0.179,30.389,140.421,2.774,-16.672,2.219,0,11.409
16.539,0.44,-12.749,0.226,19.405,210.66,2.6,-18.164,45.583,0,9.179
16.838,0.349,-12.613,0.192,27.725,201.199,2.6,-13.56,25.723,0,7.838
10.886,0.771,14.559,0.424,13.200,72.309,2.106,-3.415,12.459,0,-11.86
18.596,0.364,3.174,0.217,27.698,185.562,2.706,19.786,15.401,0,13.308
24.064,0.272,9.529,0.14,29.215,85.672,2.84,18.178,26.916,0,14.773
11.664,0.641,0.469,0.457,15.252,260.879,2.336,2.506,40.921,0,-9.811
18.014,0.402,-3.024,0.214,22.622,136.395,2.724,11.328,66.012,0,12.178
11.658,0.705,-15.64,0.385,12.709,154.422,2.039,9.765,7.813,0,-8.724
19.353,0.319,29.358,0.16,35.552,196.077,2.998,18.839,4.565,0,15.226
11.345,0.734,14.929,0.409,12.909,74.565,2.095,-7.106,14.993,0,10.068
18.825,0.403,-7.522,0.211,24.062,149.651,2.605,-20.878,30.914,0,-7.817
20.098,0.246,37.189,0.131,38.99,135.805,3.365,10.452,4.735,0,-14.365
11.595,0.604,0.681,0.365,16.195,162.338,2.272,-4.194,81.434,0,6.615
11.77,0.711,15.899,0.369,12.638,223.925,2.063,-8.303,82.434,0,11.315
12.826,0.426,28.214,0.214,30.502,214.578,2.603,-15.356,0.588,0,-8.646
13.412,0.342,-19.783,0.185,38.964,185.99,2.789,2.267,43.467,1,-6.882
16.253,0.281,0.768,0.162,68.841,198.515,2.843,69.563,9.785,0,7.657
9.614,0.591,24.285,0.318,22.105,181.61,2.223,17.155,11.345,0,10.364
13.712,0.458,22.661,0.24,26.598,152.303,2.4,20.156,32.384,0,9.884
14.698,0.437,-19.256,0.227,23.718,196.915,2.431,10.127,3.776,0,-14.226
11.658,0.714,15.668,0.398,12.709,95.342,2.088,9.272,9.53,0,5.408
13.705,0.3,44.123,0.157,41.14,173.32,2.72,-15.989,3.715,0,-5.637
14.133,0.448,-12.698,0.262,26.213,198.322,2.436,6.756,5.364,0,11.182
11.664,0.592,1.821,0.311,20.338,163.907,2.446,-10.516,59.559,0,5.756
18.822,0.368,-33.409,0.187,29.586,179.354,2.63,-24.127,13.228,0,11.464
12.989,0.492,14.578,0.256,19.914,157.344,2.402,5.005,14.624,0,-3.989
16.565,0.371,3.426,0.2,30.588,211.326,2.778,26.099,12.193,0,-9.924
12.698,0.501,-27.038,0.275,22.652,185.344,2.465,-11.065,8.928,0,8.613
11.807,0.712,-15.159,0.361,12.632,96.251,2.194,5.337,54.51,0,-11.37
19.769,0.348,26.382,0.176,27.145,61.93,2.608,23.863,69.308,0,11.994
11.664,0.72,-15.164,0.366,12.731,200.751,2.051,5.893,49.573,0,11.514
19.368,0.254,54.532,0.13,48.256,211.249,3.024,29.89,1.702,0,10.495
10.999,0.751,14.027,0.451,13.042,47.229,2.129,-5.928,28.838,0,10.32
16.603,0.392,5.997,0.214,28.797,154.018,2.706,16.867,15.863,0,10.048
13.705,0.464,2.082,0.268,30.154,212.795,2.553,-16.491,3.784,0,9.214
12.624,0.516,28.764,0.281,21.394,237.857,2.304,-8.085,2.858,0,-9.128
15.452,0.335,13.389,0.175,34.11,192.586,2.991,22.312,8.762,0,8.977
15.649,0.423,19.669,0.218,23.82,175.33,2.596,7.448,12.595,0,10.686
16.493,0.419,12.218,0.231,23.934,180.317,2.543,10.902,20.931,0,-11.351
12.527,0.454,29.882,0.232,21.092,209.126,2.329,-5.787,25.281,0,-9.915
10.384,0.796,13.448,0.468,13.258,47.79,2.261,5.836,61.448,0,11.353
18.759,0.252,-5.994,0.134,49.568,250.291,3.122,31.505,0.839,0,-12.186
21.406,0.282,49.257,0.144,63.955,278.772,2.81,50.772,8.068,0,-15.597
19.116,0.33,36.594,0.177,27.326,144.188,2.593,14.685,32.916,0,-13.14
12.989,0.494,14.485,0.253,19.914,80.569,2.419,5.011,29.988,0,3.744
10.999,0.751,-14.027,0.458,12.996,111.401,2.418,6.483,60.079,0,-8.037
18.617,0.301,11.194,0.152,29.347,188.665,2.706,21.423,5.614,0,-6.64
16.303,0.509,27.125,0.259,20.321,126.934,2.462,-11.171,15.313,0,-11.015
14.705,0.412,27.869,0.207,25.261,152.721,2.619,15.002,13.574,0,11.442
11.546,0.596,-1.861,0.32,16.215,147.867,2.193,5.47,45.784,0,-4.438
23.48,0.263,22.016,0.134,31.656,74.7,3.059,18.568,27.499,0,-9.56
11.619,0.411,1.722,0.222,34.878,212.903,2.599,-21.666,2.331,0,11.319
16.603,0.324,17.812,0.173,36.804,151.499,2.714,28.877,17.198,0,11.042
17.872,0.356,-10.423,0.181,23.364,217.083,2.457,13.585,10.817,0,-11.884
14.862,0.477,-2.108,0.283,20.543,181.353,2.427,9.524,14.965,0,-6.867
17.792,0.298,38.869,0.163,45.589,194.931,2.896,36.19,3.768,0,14.421
16.493,0.376,31.562,0.193,30.474,255.894,2.668,23.45,19.402,0,-13.584
15.007,0.448,-4.867,0.23,26.8,149.365,2.456,24.239,29.816,0,7.885
16.476,0.334,19.249,0.168,31.155,178.487,2.64,11.457,6.988,0,14.772
11.932,0.526,-0.936,0.265,20.089,170.508,2.468,6.482,17.937,0,-10.506
10.862,0.772,-14.385,0.424,13.168,174.306,2.18,2.774,17.0,0,-11.726
11.086,0.753,-14.721,0.428,13.073,226.927,2.116,6.122,33.944,0,-11.519
16.476,0.444,-19.673,0.274,22.003,166.384,2.527,8.1,5.802,0,-8.204
12.928,0.55,10.162,0.344,24.603,220.991,2.598,13.918,5.168,0,-12.575
18.896,0.353,13.601,0.196,26.558,116.682,2.724,13.657,11.374,0,12.16
22.586,0.226,-4.109,0.121,42.987,222.189,3.1,-26.147,1.8,0,12.21
10.982,0.583,-22.517,0.31,17.305,116.666,2.283,-9.335,44.102,0,3.751
21.829,0.207,51.827,0.112,43.622,242.377,3.066,34.103,9.61,0,15.418
23.431,0.256,2.719,0.148,27.154,163.177,3.117,10.102,5.433,0,11.409
19.117,0.248,27.245,0.128,43.206,213.77,3.14,31.162,3.077,0,-10.333
16.601,0.344,36.782,0.182,33.033,170.044,2.67,30.064,22.961,0,-10.459
17.072,0.39,-19.661,0.2,26.224,93.534,2.696,-13.913,66.734,0,-14.312
11.136,0.751,-14.605,0.428,12.994,227.159,2.116,6.77,72.127,0,-10.936
12.683,0.342,54.102,0.173,65.521,237.018,2.702,62.913,1.994,0,6.385
17.411,0.278,5.528,0.164,41.996,200.171,2.921,-17.622,6.06,0,11.224
17.795,0.37,-18.435,0.19,28.467,200.405,2.613,19.93,3.953,0,-14.841
11.058,0.559,-14.613,0.296,21.846,146.979,2.314,-18.606,56.8,0,-5.104
7.433,0.717,0.559,0.407,19.72,129.768,2.259,-4.811,73.162,0,-4.886
10.686,0.584,22.152,0.31,17.69,184.262,2.536,10.364,44.74,1,-3.917
7.113,0.696,24.639,0.353,20.968,112.908,2.077,9.926,34.154,0,6.023
23.548,0.263,-14.729,0.14,30.389,142.442,2.773,-8.087,36.514,0,-13.336
11.316,0.574,-11.624,0.31,20.612,102.345,2.328,-19.161,83.598,0,-6.846
11.932,0.628,0.513,0.365,15.846,161.58,2.442,-3.905,34.581,0,4.906
20.074,0.41,-33.628,0.219,42.849,162.082,2.575,-36.181,12.932,0,-15.217
15.705,0.426,19.523,0.24,24.585,145.975,2.46,21.98,12.632,0,11.968
21.291,0.319,25.216,0.166,28.217,54.639,2.869,19.217,15.555,0,8.838
11.358,0.37,6.971,0.22,32.896,91.922,2.592,9.215,21.157,0,-8.453
12.378,0.43,33.124,0.218,28.152,140.921,2.465,18.538,3.911,0,-6.916
11.295,0.741,14.953,0.402,12.943,182.264,2.116,-6.628,0.151,0,-11.352
19.116,0.348,38.152,0.2,28.116,125.161,2.593,10.998,16.73,0,-12.07
12.662,0.466,13.473,0.254,21.031,191.035,2.294,11.104,17.819,0,9.407
19.298,0.368,23.609,0.2,26.436,141.927,2.546,-20.311,32.921,0,4.803
21.412,0.221,60.269,0.114,46.015,189.469,3.031,26.975,6.068,0,-11.719
15.308,0.452,-0.384,0.26,20.95,59.781,2.54,5.995,76.044,0,8.765
18.859,0.352,26.838,0.179,27.477,64.342,2.742,24.838,16.856,0,11.335
12.186,0.381,34.906,0.197,24.909,133.333,2.607,9.728,1.77,0,5.468
14.922,0.553,-8.335,0.337,22.853,108.785,2.514,-18.878,30.076,0,-14.363
16.632,0.335,19.774,0.172,32.699,137.546,2.666,23.386,15.4,0,10.791
11.807,0.711,-15.159,0.359,12.632,241.71,2.039,4.962,81.009,0,11.396
11.814,0.626,0.722,0.317,15.848,46.781,2.308,-3.952,8.743,0,3.975
7.195,0.324,-1.107,0.162,42.446,159.431,2.777,-12.072,26.466,1,1.254
7.48,0.765,-1.314,0.464,19.109,216.134,2.154,6.101,37.735,0,-3.62
18.896,0.343,25.983,0.193,27.086,144.787,2.736,14.861,3.756,0,8.813
21.302,0.21,37.977,0.113,40.989,178.17,3.126,19.041,5.322,0,11.693
17.476,0.355,25.777,0.195,28.892,147.927,2.717,14.409,19.224,0,11.129
9.621,0.615,-21.658,0.379,19.47,121.899,2.655,-12.1,64.155,1,2.107
15.476,0.419,38.214,0.215,33.106,197.227,2.5,24.095,22.772,0,10.886
14.952,0.312,7.061,0.158,33.389,180.036,2.736,-21.972,2.094,0,7.885
21.18,0.302,-9.89,0.158,28.784,89.007,2.96,20.767,3.619,0,9.215
9.998,0.556,25.444,0.307,19.488,133.62,2.199,5.889,57.164,0,-5.516
22.405,0.355,9.018,0.194,23.523,126.693,2.83,14.23,25.798,0,13.048
