input12,input9,input14,input13,input11,input5,input8,input15,input7,input16,input1,input2,target,input4,input6,input10,input3
0,25,25,100,92,11,28,38,0,25,67,100,6,81,54,0,35
0,44,5,36,0,47,59,100,48,5,7,65,1,100,100,19,43
15,76,0,36,77,100,62,0,62,19,37,83,3,100,82,45,69
14,100,0,36,84,92,61,0,64,19,30,78,3,100,86,44,61
18,35,0,10,0,100,70,64,69,3,10,74,2,100,99,44,45
0,54,37,22,41,100,68,71,74,50,0,91,7,99,100,28,41
0,0,21,51,30,33,39,11,11,20,100,100,6,85,64,14,64
12,100,0,43,84,78,60,0,66,4,26,91,3,100,75,41,66
16,49,0,46,11,73,63,100,76,2,0,75,2,100,93,37,23
100,100,95,15,62,54,21,0,99,52,15,56,0,14,0,65,10
30,50,15,12,25,88,62,0,75,0,38,100,1,92,77,45,100
0,28,4,50,0,73,45,100,56,0,45,86,2,100,99,2,29
0,0,17,51,20,34,51,12,11,20,100,100,6,96,76,23,64
19,79,0,58,100,83,64,3,45,1,0,88,3,100,87,45,50
0,28,5,49,0,73,45,100,54,4,45,92,2,100,71,21,76
50,100,24,91,91,0,100,97,62,0,69,82,9,79,95,75,21
8,100,0,42,89,86,53,0,70,9,53,93,3,100,77,31,85
30,61,7,52,83,100,76,0,72,0,12,88,3,100,98,53,56
0,0,18,70,61,25,30,2,1,18,100,100,6,80,56,3,62
0,0,20,52,30,33,39,6,11,20,100,100,6,85,64,15,62
7,0,6,56,12,57,39,100,33,0,21,90,2,100,69,16,55
0,0,21,54,31,35,45,11,10,30,100,100,6,96,72,15,68
0,0,20,57,34,34,37,11,11,19,100,100,6,80,60,14,64
0,0,2,54,9,62,34,100,36,3,34,77,2,100,68,7,57
0,0,26,100,74,37,37,22,2,25,89,100,6,95,67,4,80
9,100,0,38,86,81,54,0,63,18,35,84,3,100,77,39,69
16,0,0,72,34,56,26,100,35,34,25,59,2,100,66,12,39
2,0,0,62,25,50,39,100,29,2,14,69,2,100,78,7,36
0,0,27,50,36,45,51,12,15,30,88,89,6,100,77,18,100
8,100,0,37,86,86,57,0,66,18,51,81,3,100,81,35,69
25,64,8,53,100,85,66,0,49,0,18,77,3,100,90,48,32
50,0,85,97,45,13,0,100,54,100,73,97,8,83,37,15,11
0,0,21,70,37,40,69,69,7,61,100,47,0,86,100,26,83
0,0,10,44,16,33,43,6,13,6,100,100,6,83,63,22,62
8,100,0,37,80,79,54,0,69,14,35,85,3,100,78,34,65
1,44,0,58,22,60,65,100,61,6,0,74,2,100,99,32,24
49,74,25,78,76,43,100,100,67,0,0,43,1,66,87,75,20
14,100,0,38,89,82,58,0,57,10,35,82,3,100,78,44,65
0,28,5,49,0,66,45,100,54,7,27,75,2,100,80,15,44
24,62,0,47,83,66,72,0,32,1,54,90,5,100,98,52,100
68,0,100,100,58,44,0,20,11,90,40,79,8,65,27,36,31
18,100,0,48,92,94,57,0,67,8,39,83,3,100,85,44,69
0,0,18,97,57,22,32,23,0,19,100,100,6,81,58,4,53
0,0,22,54,31,39,51,15,11,32,100,96,6,100,78,19,78
8,34,37,88,100,18,25,22,0,55,80,100,6,80,52,0,53
0,32,5,62,24,51,61,100,51,15,0,67,2,97,100,26,20
7,100,0,38,86,99,59,0,77,15,39,74,3,100,90,38,66
0,14,5,56,13,56,55,100,44,13,0,57,2,98,100,16,18
0,0,2,54,9,62,35,100,34,7,28,78,2,100,69,6,54
15,0,0,65,33,29,28,100,11,16,25,98,2,100,62,14,42
51,100,24,83,86,0,32,83,39,0,21,100,4,75,48,40,1
0,0,19,66,34,33,44,29,10,30,100,100,6,87,67,17,62
0,34,3,49,0,45,57,100,42,8,23,64,1,100,97,19,39
20,0,0,61,21,68,27,100,39,10,34,78,2,100,63,8,64
100,100,82,15,65,43,24,0,90,38,27,74,0,28,0,68,17
0,0,1,72,33,50,33,100,26,23,28,69,2,100,66,5,43
9,100,0,37,86,82,59,0,61,18,30,78,3,100,80,39,61
64,100,32,72,90,0,64,57,82,0,83,100,9,90,61,95,27
9,0,7,58,16,57,37,100,32,0,24,89,2,100,65,16,60
0,22,1,59,19,57,64,100,49,8,0,57,2,91,100,32,22
24,62,0,43,100,40,69,0,7,22,30,100,5,92,95,54,79
7,100,0,38,86,91,54,0,70,11,57,85,3,100,79,32,75
0,0,26,73,2,100,100,20,46,53,41,9,8,40,77,47,49
0,0,22,70,38,46,43,20,17,29,100,99,6,100,72,12,87
0,4,20,97,60,27,40,44,0,33,100,100,6,90,66,11,66
68,100,35,67,84,52,90,59,83,0,0,25,1,45,66,100,22
23,73,6,51,100,81,65,0,40,0,6,93,3,100,83,49,66
0,60,25,1,43,100,65,53,88,41,0,89,7,100,99,32,42
0,0,5,51,2,46,32,100,36,10,7,65,2,100,72,3,22
19,93,0,54,100,96,55,0,52,11,16,84,3,100,77,50,64
11,100,0,41,81,86,56,0,71,5,32,87,3,100,81,36,64
10,0,5,63,27,55,40,100,30,0,15,89,2,100,69,17,51
21,0,0,65,31,54,26,100,32,5,28,65,2,100,64,0,42
10,0,7,51,2,65,34,100,38,0,38,69,2,100,67,11,60
12,42,0,35,0,100,57,100,80,2,15,92,2,100,82,32,64
17,57,0,60,32,65,73,100,75,5,0,69,2,92,100,46,24
0,39,2,49,0,66,49,100,58,5,23,69,1,100,91,9,56
0,0,25,50,30,49,47,25,17,29,100,100,6,99,74,15,79
0,0,2,52,5,55,35,100,34,7,2,76,2,100,72,5,33
22,62,1,55,100,83,53,0,38,0,20,87,3,100,76,45,70
0,48,2,50,0,51,53,100,51,5,25,64,1,100,92,15,50
0,0,26,70,44,49,62,64,11,57,100,54,0,92,100,15,92
50,89,25,65,75,66,100,65,100,0,0,42,1,62,83,75,29
2,49,31,18,16,100,35,96,80,34,0,85,7,100,73,0,54
12,100,0,46,94,94,54,0,61,10,41,85,3,100,80,41,69
31,43,15,100,80,0,55,73,11,0,50,100,4,86,71,42,18
0,0,2,53,6,56,35,100,33,5,5,83,2,100,70,5,40
0,0,25,70,44,49,37,14,17,25,100,100,6,88,64,6,87
20,49,27,37,74,40,24,0,23,15,100,100,6,81,55,0,64
10,99,0,48,97,57,75,0,60,11,63,93,5,100,93,42,100
0,0,1,58,17,50,39,100,28,1,8,80,2,100,71,14,38
24,67,7,48,86,100,74,0,69,0,26,92,3,100,94,48,64
