input12,input9,input14,input13,input11,input5,input8,input15,input7,input16,input1,input2,target,input4,input6,input10,input3
2,0,0,61,22,52,36,100,31,3,14,72,2,100,72,8,39
0,0,27,100,76,49,40,28,11,23,98,90,6,100,70,6,92
0,0,15,88,41,32,43,50,9,22,100,100,6,93,70,14,62
5,100,0,38,76,83,51,0,81,7,46,86,3,100,75,26,75
18,100,0,49,93,71,100,0,66,7,60,94,9,90,72,60,24
0,0,17,66,30,33,47,29,11,29,100,100,6,92,71,19,60
15,0,0,66,33,52,0,100,28,0,39,96,2,100,42,4,66
0,0,2,63,25,49,34,100,28,8,5,68,2,100,72,3,30
0,34,37,0,15,100,62,65,63,38,4,99,7,100,95,25,45
0,44,4,29,0,44,61,100,44,6,19,66,1,100,100,23,39
50,80,25,53,59,80,100,52,100,0,0,50,1,71,95,75,40
23,89,0,46,100,38,94,0,56,23,56,99,9,100,80,64,14
0,0,21,78,44,40,43,15,11,25,100,100,6,94,70,12,77
0,0,20,51,30,33,41,5,11,21,100,100,6,85,64,18,62
31,47,0,60,98,100,100,0,44,17,36,16,8,54,88,63,70
0,0,25,100,49,49,43,49,12,42,98,99,6,100,73,10,90
0,38,4,29,0,38,57,100,37,5,4,66,1,100,98,19,28
0,0,3,54,9,52,36,100,29,8,1,83,2,100,71,5,35
0,0,19,66,34,27,44,29,5,30,100,100,6,91,70,15,57
1,0,0,62,23,46,39,100,28,3,16,80,2,100,70,13,41
0,40,5,44,0,94,46,100,72,5,58,80,2,100,77,21,75
30,20,15,0,10,55,60,0,39,0,100,100,1,90,75,45,74
7,100,0,43,87,64,55,0,70,1,85,100,3,95,71,31,59
0,43,4,49,0,44,57,100,43,5,13,68,1,100,98,16,43
13,100,0,43,86,77,58,0,66,7,30,78,3,100,84,41,51
24,59,38,41,100,1,16,11,0,9,69,100,6,92,56,0,31
31,60,2,100,86,80,73,49,60,0,0,80,3,98,100,53,36
46,100,24,46,69,0,48,32,46,0,36,100,4,83,60,57,19
0,45,1,37,3,45,58,100,47,3,0,61,1,91,100,16,34
13,100,0,46,92,69,54,0,53,4,20,85,3,100,77,42,59
7,77,0,41,100,96,47,0,68,20,32,81,3,100,76,36,65
29,42,40,43,0,100,24,98,80,41,12,96,7,100,66,0,71
0,0,26,70,44,49,62,64,11,33,100,65,6,100,92,23,95
0,0,26,48,30,44,40,8,17,25,100,100,6,93,68,7,76
12,100,0,51,99,86,56,0,59,1,33,94,3,100,81,38,77
49,0,96,12,1,72,25,100,57,100,24,96,5,55,72,0,7
25,100,0,57,98,33,59,0,68,5,78,76,9,100,64,68,68
21,0,0,65,31,60,26,100,35,5,28,64,2,100,66,13,49
30,42,0,72,100,100,100,0,53,17,12,19,8,53,88,63,53
32,46,24,85,100,13,40,91,0,0,70,100,4,87,64,32,40
68,95,34,80,85,80,89,81,100,4,0,0,1,27,57,100,56
50,94,25,71,81,68,100,69,100,0,0,60,1,73,90,75,34
1,0,0,62,24,50,38,100,29,3,14,74,2,100,72,13,39
11,28,4,59,18,67,54,100,62,0,0,76,2,100,91,26,28
0,0,25,51,42,33,37,1,9,19,100,100,6,89,65,6,65
0,0,20,52,30,33,40,10,11,20,100,100,6,85,63,16,65
8,46,29,80,100,0,19,27,7,26,58,100,6,76,48,0,17
0,0,23,57,32,33,44,18,11,38,100,100,6,96,71,15,62
0,0,26,60,37,49,48,30,18,29,100,84,6,100,76,15,87
0,0,22,58,37,26,44,18,2,32,100,100,6,94,70,15,60
0,0,2,54,9,62,37,100,34,7,26,88,2,100,66,12,61
31,100,0,61,98,49,100,0,99,1,91,98,9,100,64,69,33
0,0,25,70,31,100,74,69,39,61,59,94,8,64,100,38,39
0,0,25,70,44,49,38,19,17,32,100,100,6,90,65,6,87
0,0,25,73,44,49,64,29,13,41,96,64,6,100,95,27,100
0,0,2,54,9,62,37,100,34,8,34,83,2,100,66,14,62
10,100,0,44,86,81,52,0,60,5,41,87,3,100,76,38,68
0,0,10,54,21,36,51,15,14,18,100,100,6,96,74,23,64
11,100,0,37,85,86,56,0,67,18,37,81,3,100,82,40,62
0,59,3,12,0,82,60,100,68,4,40,60,1,87,100,20,85
0,36,0,58,15,58,64,100,54,2,0,73,2,100,99,31,20
10,100,0,46,92,85,46,0,65,5,47,83,3,100,75,36,69
18,33,0,60,18,70,62,100,64,1,0,80,2,100,92,40,28
18,93,0,54,100,90,58,0,59,1,20,88,3,100,83,42,62
64,100,32,78,82,0,44,80,63,0,22,100,4,83,52,57,1
0,38,38,0,16,100,55,55,68,34,1,94,7,100,91,19,45
22,0,0,65,30,54,26,100,33,5,16,69,2,100,66,0,39
0,28,3,50,0,73,45,100,56,2,38,86,2,100,73,21,69
0,0,20,70,44,26,38,24,2,22,100,100,6,85,62,12,57
53,96,26,76,86,71,100,76,100,0,0,44,1,62,81,79,37
24,55,0,60,100,88,64,0,64,2,14,73,3,100,95,44,31
54,100,27,60,81,42,100,43,90,0,19,57,1,63,82,80,0
5,100,0,41,84,71,48,0,67,7,47,86,3,100,73,30,78
0,0,2,54,9,61,36,100,32,8,34,88,2,100,65,12,69
30,64,7,56,82,100,78,0,87,0,13,81,3,98,100,56,42
0,0,20,70,44,26,38,24,2,22,100,100,6,85,62,12,58
50,100,25,33,59,19,100,0,75,0,71,89,9,85,98,75,24
29,51,5,52,83,100,72,0,71,0,32,89,3,100,98,53,37
7,32,0,47,0,85,57,100,63,0,35,82,2,100,81,32,67
0,0,22,60,37,34,40,14,10,29,100,100,6,87,65,11,64
0,60,26,0,26,100,65,46,93,40,8,92,7,100,95,33,52
0,47,3,45,4,45,61,100,48,3,0,60,1,91,100,22,35
68,0,100,100,53,51,0,15,14,90,42,90,8,64,27,34,20
0,0,2,54,9,57,35,100,30,3,14,89,2,100,65,5,54
0,0,1,59,17,58,39,100,30,0,14,83,2,100,69,16,49
0,45,3,49,0,60,53,100,52,5,23,70,1,100,91,17,60
0,0,2,63,25,34,36,100,22,6,13,77,2,100,68,8,26
4,100,0,31,75,71,55,0,79,22,45,99,3,100,64,27,82
29,0,55,54,5,25,16,100,44,75,89,75,8,100,57,0,40
0,0,25,58,37,26,44,15,2,32,100,100,6,97,73,12,57
11,100,0,46,91,88,56,0,67,1,41,85,3,100,80,37,78
0,0,25,57,39,49,44,15,17,25,100,100,6,97,73,12,81
