input12,input9,input14,input13,input11,input5,input8,input15,input7,input16,input1,input2,target,input4,input6,input10,input3
0,0,18,66,35,32,45,29,7,30,100,100,6,96,73,15,62
53,0,94,37,8,60,0,100,52,100,33,90,5,64,43,4,12
12,0,0,66,23,66,33,100,42,19,17,69,2,100,71,8,44
0,28,5,49,0,94,42,100,67,15,54,75,2,100,73,17,77
0,0,25,70,44,49,44,19,17,25,100,100,6,97,71,13,87
0,0,26,54,42,34,39,6,7,25,100,100,6,92,67,5,73
14,82,0,52,100,89,62,0,62,1,24,81,3,100,89,39,59
14,78,0,34,66,36,54,0,47,4,100,99,5,100,78,43,68
32,93,0,67,91,71,100,0,98,6,100,96,9,96,65,70,51
3,0,1,58,17,53,39,100,30,0,8,86,2,100,70,14,44
46,100,23,91,98,0,42,96,24,0,33,100,4,84,62,46,16
0,28,27,13,0,100,63,52,65,40,18,80,7,100,94,32,60
13,100,0,43,86,96,60,0,72,1,38,80,3,100,87,43,69
0,0,20,54,30,36,41,12,11,20,100,100,6,85,64,18,67
50,100,24,86,93,69,100,73,99,0,0,44,1,66,87,74,37
0,0,21,60,36,34,43,18,10,29,100,100,6,91,69,14,67
50,100,24,74,82,0,100,74,74,0,77,79,9,75,90,75,9
0,29,3,50,0,67,46,100,60,0,9,70,2,100,86,13,26
29,39,0,53,100,67,93,0,31,23,4,24,8,63,100,62,43
19,100,0,46,90,22,67,0,68,12,77,81,9,100,77,61,45
0,0,25,78,45,37,44,27,8,41,100,99,6,100,76,8,74
0,0,2,58,17,50,36,100,29,7,2,80,2,100,71,5,34
20,49,34,57,100,14,18,0,1,21,73,100,6,83,52,0,42
0,56,30,51,50,71,51,100,63,36,0,92,7,100,91,6,45
7,0,0,62,23,54,41,100,32,11,15,79,2,100,74,14,40
0,43,4,50,0,67,53,100,53,7,23,77,1,100,95,12,63
0,0,22,54,37,37,39,5,11,24,100,100,6,89,66,10,69
19,70,0,56,100,79,56,0,39,9,16,78,3,100,82,45,42
0,0,17,66,30,43,49,16,17,25,100,100,6,99,76,20,77
0,0,25,48,39,34,39,2,7,19,100,100,6,89,65,8,66
0,0,17,74,35,27,43,64,4,34,100,100,6,91,69,15,58
0,0,22,78,46,49,44,29,17,29,100,95,6,100,73,9,87
0,32,4,49,0,67,35,100,61,3,25,78,2,100,70,8,47
0,0,18,97,57,25,30,48,0,22,100,100,6,80,56,3,55
25,62,9,53,100,80,62,0,40,0,19,93,3,100,82,47,66
0,0,21,51,30,36,39,5,13,24,100,100,6,85,64,13,65
16,0,0,72,34,56,26,100,35,34,25,64,2,100,67,9,39
0,0,15,80,34,46,38,24,18,12,100,100,6,80,58,16,80
16,100,0,36,86,70,63,0,60,12,25,85,3,100,75,45,62
0,0,2,53,7,56,35,100,33,7,16,78,2,100,70,5,45
13,36,38,61,100,16,31,0,4,18,58,100,6,100,66,0,45
0,0,10,53,21,36,47,11,14,6,100,100,6,90,70,21,64
30,22,15,0,9,55,60,0,39,0,100,100,1,89,74,45,67
0,0,22,60,36,26,44,22,3,34,100,100,6,91,70,15,60
3,0,0,62,25,52,39,100,30,1,13,81,2,100,72,13,44
0,0,2,53,7,56,35,100,32,3,14,83,2,100,68,7,49
0,0,23,60,38,26,39,18,2,28,100,100,6,88,65,10,57
0,0,18,75,50,49,46,15,16,24,100,94,6,100,73,13,92
0,0,17,85,50,32,39,7,6,19,100,100,6,87,64,12,67
18,100,0,42,86,94,57,0,67,12,36,83,3,100,84,49,67
0,0,1,66,33,19,27,100,1,3,8,56,2,100,67,1,16
0,59,28,29,43,100,51,95,78,33,0,88,7,100,92,9,53
0,0,25,57,37,44,43,22,17,25,100,100,6,99,73,10,77
15,100,0,50,100,97,62,0,66,12,22,80,3,100,89,44,60
12,100,0,38,82,83,61,0,66,7,35,82,3,100,84,41,67
9,100,0,42,84,86,54,0,73,2,41,99,3,100,78,34,77
0,0,27,40,30,34,62,1,6,27,100,64,6,100,93,25,86
0,39,3,49,0,41,55,100,39,7,27,65,1,100,92,20,41
50,89,25,65,76,65,100,65,100,0,0,50,1,69,91,75,31
0,58,28,45,28,73,43,100,73,29,0,72,7,100,84,1,28
46,77,23,63,100,0,39,33,9,0,74,100,4,82,59,39,41
19,100,0,53,99,50,94,0,81,2,72,99,9,100,80,56,25
0,0,24,60,36,33,48,30,5,47,100,99,6,100,78,15,67
13,0,0,65,33,50,36,100,26,19,39,89,2,100,65,14,57
23,63,0,51,100,90,65,0,62,10,40,73,3,100,95,48,31
30,90,0,56,100,92,83,0,44,8,69,100,9,68,98,74,74
0,0,22,60,37,26,44,20,3,32,100,100,6,96,71,13,62
0,44,4,35,0,44,60,100,44,5,12,65,1,98,100,22,40
14,100,0,36,84,81,61,0,59,14,45,83,3,100,73,46,76
0,0,18,70,39,22,44,29,1,28,100,100,6,93,70,16,52
0,38,6,43,0,100,47,88,76,4,61,90,2,100,74,24,95
5,0,1,58,12,57,48,100,31,0,10,76,2,100,79,24,40
24,53,0,51,100,82,53,0,34,14,5,87,3,100,76,52,59
16,28,46,34,0,47,34,85,69,71,100,91,8,100,68,0,49
31,86,0,52,100,45,91,0,96,29,82,100,9,98,60,78,24
0,41,5,34,0,40,57,100,40,7,23,72,1,100,91,24,52
11,28,37,57,81,23,24,0,1,35,100,100,6,81,54,0,58
0,0,2,63,25,35,35,100,20,7,7,80,2,100,69,6,27
17,91,0,57,100,39,82,0,86,12,80,81,9,100,68,59,44
0,0,17,85,35,46,53,18,13,31,100,84,6,100,77,24,91
18,46,58,100,91,0,24,86,6,94,75,100,0,99,65,0,28
0,0,21,70,44,22,39,24,1,22,100,100,6,87,65,11,55
12,100,0,43,86,85,60,0,70,5,42,80,3,100,86,38,67
64,100,32,78,89,0,44,75,63,0,47,100,4,82,51,58,14
11,78,0,53,100,88,71,0,82,4,3,76,3,100,99,41,33
10,100,0,40,87,91,61,0,72,12,38,80,3,100,89,42,58
0,0,20,70,44,26,38,24,2,22,100,100,6,85,64,10,57
0,35,5,62,24,50,66,100,55,10,0,57,2,91,100,32,11
68,96,100,66,100,1,0,18,51,82,30,96,0,63,20,23,0
0,0,2,66,31,49,36,100,27,7,16,78,2,100,68,8,46
8,100,0,36,78,77,49,0,67,13,47,87,3,100,75,30,74
0,0,2,52,4,62,38,100,37,7,33,66,2,100,78,8,34
