input12,input9,input14,input13,input11,input5,input8,input15,input7,input16,input1,input2,target,input4,input6,input10,input3
15,71,0,48,100,92,45,0,64,17,15,75,3,100,79,41,56
0,78,3,0,55,100,66,80,89,2,59,63,1,88,100,30,97
22,31,45,31,30,78,35,100,61,45,0,79,7,100,73,0,40
33,97,0,59,100,31,76,0,90,23,90,88,9,100,62,79,31
26,12,16,83,47,12,53,100,0,0,60,100,4,87,70,36,31
60,100,24,58,77,17,99,47,71,0,15,79,7,65,100,96,0
2,47,0,49,0,81,46,100,63,2,36,68,1,100,90,7,72
54,90,91,73,100,9,0,30,47,97,29,100,0,68,22,10,0
45,12,96,19,5,48,32,100,73,100,44,99,5,71,65,0,0
27,59,2,47,85,87,72,0,52,0,58,85,5,100,94,43,100
31,80,10,61,100,45,51,6,24,0,0,85,3,100,74,56,36
60,0,91,50,16,44,0,100,30,100,29,95,5,58,40,9,2
14,49,0,43,100,36,54,0,6,17,5,93,5,100,84,38,43
1,38,1,50,0,68,50,100,64,0,42,72,2,100,81,23,54
0,0,22,66,34,27,40,24,7,30,100,100,6,90,67,10,61
78,100,39,72,84,0,43,67,50,0,53,100,4,79,45,58,30
66,83,34,83,100,0,20,77,37,0,36,100,4,79,45,32,7
0,80,3,12,45,100,63,90,92,2,0,50,1,75,100,26,52
65,100,33,58,78,0,46,45,91,0,66,100,4,80,50,72,15
28,43,69,41,0,4,33,97,49,100,100,84,8,99,72,0,55
20,45,0,47,0,100,71,90,76,7,54,82,2,100,91,44,84
22,77,0,56,100,82,78,0,8,25,30,100,9,49,44,77,39
0,0,23,100,31,76,38,17,49,25,33,100,7,84,64,12,30
27,61,42,50,100,1,14,1,0,21,76,100,6,87,52,0,31
52,84,26,80,100,0,39,77,35,0,9,100,4,81,54,46,4
25,95,9,54,100,96,78,0,91,0,0,81,3,97,100,52,39
91,100,100,32,82,27,10,0,73,73,10,97,0,42,0,51,1
0,34,3,50,0,90,55,100,69,0,58,83,2,100,81,29,61
70,90,100,61,100,0,0,16,51,99,23,89,0,42,2,28,0
24,57,71,100,99,0,4,62,9,100,78,95,0,90,49,0,32
43,95,18,50,72,65,89,45,100,0,0,99,7,100,95,66,28
0,97,39,38,32,0,53,100,49,72,76,66,8,100,88,15,82
37,48,42,48,17,61,32,100,49,50,0,98,7,100,75,0,52
0,78,38,47,60,92,68,89,100,40,0,81,7,99,100,32,42
0,22,7,70,24,59,53,100,42,14,0,89,2,100,81,26,34
3,11,23,56,74,24,27,6,0,14,100,100,6,78,53,0,56
72,22,100,72,100,90,0,0,24,72,56,83,8,61,23,40,28
51,1,93,100,54,73,0,15,81,98,40,100,8,75,40,9,0
44,0,89,45,20,35,11,100,52,100,45,83,5,72,51,0,14
0,0,2,53,7,59,35,100,33,1,15,94,2,100,66,8,57
13,36,38,67,100,56,35,0,29,24,80,74,6,100,70,0,100
50,88,25,60,72,65,100,45,100,0,0,50,1,68,93,75,38
20,58,59,22,0,43,32,64,93,94,100,96,8,100,66,0,32
31,61,31,38,100,4,15,21,0,0,95,100,6,87,53,0,39
36,67,0,50,100,75,96,0,10,22,34,98,9,68,100,67,58
0,10,12,73,0,100,85,33,32,62,65,98,8,74,100,60,41
100,100,67,24,64,46,31,0,88,25,43,61,0,23,0,76,10
0,58,26,12,33,100,45,98,66,36,0,89,7,100,82,5,78
81,0,99,44,1,73,0,100,44,100,14,99,5,54,46,17,8
37,100,9,95,100,0,83,0,86,0,81,100,9,89,68,65,3
16,43,34,27,0,48,33,96,46,32,100,98,6,100,68,0,37
0,61,36,30,55,100,52,77,75,49,0,98,7,100,88,13,57
28,56,48,34,38,78,34,100,58,45,0,91,7,100,69,0,61
52,0,99,29,10,73,11,100,54,100,36,95,5,55,58,0,9
12,75,0,46,93,100,44,0,69,8,70,84,3,100,73,42,95
50,86,25,56,66,56,100,51,100,0,0,37,1,55,77,75,20
0,76,33,44,52,80,43,100,79,43,0,94,7,100,82,5,36
21,62,31,49,100,26,13,0,15,1,79,100,6,85,48,0,51
1,56,28,25,30,100,39,88,87,33,0,85,7,100,82,0,48
51,68,25,18,38,82,100,10,100,0,0,53,1,72,95,75,40
0,1,1,50,0,56,41,100,35,1,14,93,2,100,70,18,47
70,97,100,61,100,14,0,11,64,85,17,89,0,46,3,32,0
23,67,4,74,100,85,75,25,92,0,0,83,3,100,98,50,24
0,56,25,0,37,85,40,83,76,29, 6,97,7,100,78,1,100
3,0,0,56,3,60,52,100,36,19,15,67,2,100,86,23,40
4,97,0,38,100,92,45,0,67,17,23,81,3,100,74,35,65
9,0,13,54,4,51,49,100,31,0,0,72,2,100,80,21,22
31,90,0,52,90,41,78,0,89,7,100,94,9,100,64,73,44
49,89,24,81,100,0,41,64,41,0,34,100,4,93,63,57,10
1,0,0,89,47,54,35,100,29,23,28,82,2,100,67,6,57
0,11,0,85,45,39,38,100,26,3,0,81,2,100,69,12,23
41,85,15,45,70,54,83,0,100,0,98,89,9,100,77,69,72
58,83,97,79,100,0,0,21,29,89,55,100,0,78,36,17,9
83,0,100,53,2,65,0,100,26,96,16,89,5,41,35,29,13
39,46,19,0,21,100,79,4,71,0,21,85,1,100,99,59,92
40,47,19,12,29,100,80,0,71,0,12,69,1,84,100,60,88
47,100,23,72,76,0,43,80,41,0,24,100,4,84,60,53,9
6,6,1,49,0,76,52,100,43,0,16,94,2,100,76,30,56
15,74,0,55,100,62,60,0,29,7,7,94,3,100,80,41,50
16,83,0,56,100,91,54,0,68,7,26,85,3,100,79,40,68
47,83,23,58,69,84,94,62,100,0,0,71,1,80,100,71,35
45,93,35,80,100,0,24,81,20,0,36,100,4,66,31,22,21
44,52,41,96,100,16,35,87,0,0,90,100,4,75,45,35,53
29,99,2,60,100,97,79,0,62,0,69,98,9,64,100,77,89
65,100,33,60,80,64,100,43,92,0,0,33,1,48,74,97,35
0,0,2,53,7,59,35,100,33,1,15,94,2,100,66,8,57
4,34,33,64,53,100,49,8,59,34,0,96,7,100,88,0,41
29,66,7,48,88,62,99,0,32,0,52,98,5,100,77,65,100
13,58,48,69,93,100,37,5,85,74,0,77,8,100,74,0,49
63,0,100,100,59,65,0,26,45,95,67,83,8,66,26,30,45
60,100,30,60,85,64,100,43,79,0,0,38,1,56,79,91,34
51,74,25,88,100,0,39,78,29,0,16,100,4,84,58,46,1
