has_pets,has_high_education,tr_per_month,top2_interes,mean_tr,relation,age,top4_interes,sex,top1_interes,median_tr,top3_interes,top5_interes,is_parent
0,0,6.279,6,3911.103,0,49,15,1,11,1000,21,24,0
0,0,4.348,10,3160.313,0,36,15,1,11,700,22,4,1
0,0,1.957,10,716.938,0,35,19,2,23,500,16,3,0
0,0,5.734,15,1001.783,0,36,6,1,23,400,21,3,1
0,0,14.261,23,2232.221,0,47,8,2,6,499.9,15,16,0
0,0,0.709,8,31666.667,0,36,2,2,14,20000,15,25,0
0,0,10.129,7,1657.929,0,33,23,2,8,289.835,6,24,0
0,0,15.553,6,1447.041,0,32,14,2,2,600,10,19,0
0,0,2.255,15,10914.282,0,47,25,2,10,10000,3,2,0
0,0,2.247,16,1533.94,0,26,5,1,19,1289,15,14,1
0,0,10.356,15,3534.902,0,49,24,1,11,1212.31,6,21,0
0,0,21.6,11,2049.586,0,41,6,2,2,356.5,23,21,1
0,0,2.727,19,1936.745,0,35,10,1,15,1533,3,16,1
0,0,2.291,24,10789.996,0,68,18,1,15,10000,16,8,0
0,0,1.863,24,1076.769,0,34,23,2,6,827,10,8,1
0,0,1.047,15,14045.193,0,44,3,2,23,4400,8,16,0
0,0,1.949,6,1102.008,0,30,21,2,24,898.5,15,10,1
0,0,5.264,10,2527.625,0,33,15,2,16,660,19,0,1
0,0,1.272,24,1092.257,0,34,2,2,10,896.9,17,15,1
0,0,2.255,6,155.74,0,20,18,2,8,119.85,3,15,0
0,0,1.957,18,1106.477,0,26,15,2,6,1045.5,8,21,1
0,0,1.272,24,10350.345,0,62,21,2,15,10000,23,2,0
0,0,4.429,19,5948.529,0,37,4,1,11,730,16,20,0
0,0,0.99,5,1349.476,0,39,16,1,19,1179.10,17,0,1
0,0,1.205,16,839.748,0,34,15,1,0,642.5,19,5,1
0,0,1.563,25,1543.481,0,32,10,2,17,1008,19,2,1
0,0,0.999,14,11100.81,0,49,21,1,8,5550,6,24,0
0,0,4.369,15,1344.981,0,38,4,2,6,899,23,2,1
0,0,3.427,8,1551.298,0,38,10,2,7,1169,15,24,1
0,0,3.311,2,4337.895,0,36,6,2,14,1014.96,16,19,0
0,0,3.3,6,3284.81,0,38,19,2,8,1463.51,2,15,1
0,0,19.666,6,2355.837,0,40,1,2,21,1000,24,8,0
0,0,14.455,15,4167.235,0,45,24,2,21,800,23,1,1
0,0,9.377,10,4264.493,0,41,24,2,2,1200,6,15,0
0,0,11.802,23,2126.263,0,39,17,1,11,926,19,15,1
0,0,13.451,15,2355.778,0,37,14,2,21,1106.23,6,24,1
0,0,23.689,8,576.475,0,27,7,2,6,254.3,18,21,0
0,0,4.129,2,1407.978,0,36,8,2,23,688.87,13,15,1
0,0,3.762,2,411.978,0,22,8,2,6,238.5,7,21,0
0,0,2.813,10,728.961,0,36,7,2,2,660,17,24,1
0,0,1.739,21,1174.286,0,37,6,2,14,930,15,3,1
0,0,1.853,6,852.735,0,25,21,2,14,521.95,19,8,0
0,0,0.868,14,15143.353,0,26,3,1,6,5000,15,21,0
0,0,3.064,0,16765.577,0,29,16,1,23,1395,15,25,0
0,0,0.425,15,2198.3,0,39,23,1,21,1833.5,0,3,1
0,0,1.863,23,1417.498,0,49,11,2,10,967.5,19,6,1
0,0,3.902,15,16765.125,0,38,23,1,11,13500,4,10,0
0,0,2.508,23,23483.333,0,67,21,1,15,23500,24,1,0
0,0,1.924,11,11103.018,0,44,15,2,6,647.885,8,16,0
0,0,1.213,15,3352.545,0,32,0,1,11,1800,6,25,1
0,0,1.536,24,20500,0,47,23,1,11,20250,10,4,0
0,0,4.687,15,1186.169,0,34,21,1,14,880.25,6,23,1
0,0,10.405,23,3961.468,0,34,15,2,3,595,6,21,1
0,0,1.171,24,10350.345,0,38,16,2,15,930.48,23,8,0
0,0,1.602,15,1344.341,0,33,0,1,11,950.45,6,20,1
0,0,15.218,21,2355.213,0,52,16,2,15,1000,24,2,0
0,0,1.902,19,15599.615,0,42,16,1,15,12500,5,14,0
0,0,1.381,15,1047.044,0,39,11,1,22,827.4,13,5,1
0,0,0.365,6,1500,0,30,21,1,14,1500,15,23,0
0,0,1.602,23,1656.753,0,32,15,2,2,1399,6,14,1
0,0,0.999,25,3946.75,0,43,16,2,10,993.5,2,8,1
0,0,0.99,10,1760,0,32,0,2,3,1600,13,12,0
0,0,2.341,6,11892.596,0,38,19,2,2,10000,10,8,0
0,0,12.605,15,4120.809,0,50,19,1,5,601,4,23,0
0,0,1.171,19,1413.771,0,34,5,1,23,933.6,16,0,1
0,0,2.609,11,11776.815,0,37,4,2,0,6500,10,3,0
0,0,14.191,11,4492.991,0,44,2,2,6,1193.21,15,8,0
0,0,1.449,10,11756.662,0,43,8,2,23,2300,19,15,0
0,0,12.841,24,1932.018,0,34,23,2,6,346.64,14,17,0
0,0,1.857,23,1106.614,0,36,19,1,15,1049.56,11,5,1
0,0,1.835,15,6733.333,0,36,6,2,23,7000,14,18,0
0,0,1.127,25,1102.762,0,32,10,2,14,880.07,15,6,1
0,0,2.793,15,1203.817,0,34,17,2,2,879.8,10,3,1
0,0,6.213,6,1158.418,0,33,23,1,14,899,15,16,1
0,0,1.536,24,10750.745,0,41,23,2,2,15000,6,17,0
0,0,5.218,6,353.614,0,22,15,1,14,201.95,23,21,0
0,0,2.863,10,377.838,0,34,19,1,11,274,17,4,0
0,0,1.381,15,1656.73,0,38,6,2,8,1233.21,23,16,1
0,0,2.508,5,3359.204,0,36,19,1,11,4500,0,23,0
0,0,11.068,15,2125.837,0,40,14,2,21,632.51,6,1,0
0,0,14.494,7,1643.764,0,40,24,2,8,460.025,6,18,0
0,0,1.302,15,10357.143,0,31,6,2,24,10000,21,3,0
0,0,3.001,5,1206.231,0,37,19,1,11,663,16,0,1
0,0,5.636,6,7166.432,0,45,24,2,10,4000,19,9,0
0,0,4.429,6,1729.821,0,36,24,2,10,1000,14,8,0
0,0,2.276,6,1014.91,0,37,24,2,10,668.25,19,8,1
0,0,2.316,14,10176.815,0,31,6,2,15,5000,21,3,0
0,0,14.066,2,4314.821,0,43,10,2,8,1049,15,11,0
0,0,12.996,8,998.778,0,31,24,2,6,313,14,7,0
0,0,1.171,15,1534.348,0,32,21,1,14,1583.46,16,6,1
0,0,2.991,6,166.778,0,19,16,1,5,71,18,22,0
0,0,2.524,8,17360,0,37,10,2,24,15000,18,6,0
0,0,4.058,24,1406.449,0,46,18,2,6,913.025,23,3,1
0,0,13.596,10,2048.751,0,43,16,2,2,1027,23,15,1
0,0,12.996,15,2325.457,0,50,11,1,10,660.5,23,24,0
