,Age,FrequentFlyer,AnnualIncomeClass,ServicesOpted,AccountSyncedToSocialMedia,BookedHotelOrNot,Target,real_identifier
270,30,0,1,2,0,1,0,1
271,27,1,2,2,0,0,1,1
272,33,2,1,1,1,1,0,1
273,30,0,1,3,0,0,0,1
274,31,2,0,1,0,0,0,1
275,35,0,2,1,0,1,0,1
276,35,0,1,1,0,0,0,1
277,36,2,0,1,0,0,1,1
278,27,1,2,2,0,1,1,1
279,30,0,1,1,0,0,0,1
280,30,0,2,3,1,0,0,1
281,29,2,1,4,0,1,0,1
282,34,2,0,1,1,0,0,1
283,35,1,2,3,1,0,0,1
284,30,1,2,1,0,1,0,1
285,37,0,2,5,0,1,1,1
286,37,0,2,2,0,0,0,1
287,30,0,2,2,0,0,0,1
288,31,0,1,2,0,0,0,1
289,36,2,0,1,0,0,1,1
290,30,2,0,1,0,1,0,1
291,35,0,2,3,0,1,0,1
292,33,2,0,1,1,0,0,1
293,30,0,2,3,0,1,0,1
294,35,1,2,1,1,1,0,1
295,34,1,2,1,0,1,0,1
296,35,2,0,1,0,0,1,1
297,36,2,0,6,0,1,1,1
298,35,0,2,3,0,0,0,1
299,30,0,2,6,0,1,0,1
300,34,0,1,2,0,0,0,1
301,30,0,1,3,0,1,0,1
302,37,0,1,1,1,1,0,1
303,30,1,2,3,1,1,0,1
304,34,2,0,1,1,0,1,1
305,34,0,1,1,1,1,0,1
306,38,0,2,1,1,1,0,1
307,36,0,2,3,0,0,0,1
308,30,2,0,1,0,0,0,1
309,37,0,2,1,0,1,0,1
310,28,0,2,2,0,1,1,1
311,37,2,1,6,0,1,0,1
312,34,2,1,5,0,1,0,1
313,27,0,1,1,0,1,0,1
314,30,1,1,1,1,1,0,1
315,37,2,1,1,1,0,1,1
316,27,2,1,5,1,0,1,1
317,29,1,2,4,0,1,0,1
318,29,0,2,3,0,1,0,1
319,27,0,2,1,0,1,0,1
320,31,2,0,1,0,1,0,1
321,33,0,1,2,0,1,0,1
322,31,0,2,1,0,1,0,1
323,29,0,1,1,0,0,0,1
324,37,0,2,3,0,0,0,1
325,30,0,2,4,0,0,0,1
326,33,2,1,4,0,0,0,1
327,37,2,0,1,0,0,1,1
328,34,0,2,3,0,1,0,1
329,34,2,0,1,0,0,0,1
330,30,2,0,1,0,1,0,1
331,38,2,1,1,1,1,0,1
332,30,0,2,3,1,0,0,1
333,30,0,2,6,0,1,0,1
334,31,0,1,1,0,0,0,1
335,37,0,2,2,0,0,0,1
336,30,0,2,3,0,0,0,1
337,30,0,2,2,1,0,0,1
338,30,1,1,3,1,0,0,1
339,28,0,2,3,0,1,0,1
340,30,2,0,1,0,0,1,1
341,30,0,1,1,1,1,0,1
342,34,2,0,1,0,0,0,1
343,30,2,0,1,0,0,1,1
344,30,0,1,1,0,1,0,1
345,30,0,1,1,1,0,0,1
346,36,0,2,4,0,1,0,1
347,33,0,1,4,0,0,0,1
348,28,0,1,1,1,0,0,1
349,31,0,2,1,0,1,0,1
350,30,0,2,1,1,1,0,1
351,28,2,0,1,0,0,1,1
352,30,1,2,6,0,1,0,1
353,30,0,2,3,0,0,0,1
354,37,2,1,1,0,1,0,1
355,36,0,2,4,1,0,0,1
356,30,0,2,1,1,1,0,1
357,28,1,1,4,1,1,0,1
358,36,2,0,4,0,0,0,1
359,31,2,0,6,0,1,1,1
360,37,0,2,2,0,0,0,1
361,37,2,1,3,1,1,1,1
362,30,1,2,4,1,1,0,1
363,31,2,0,1,0,0,1,1
364,37,0,1,5,1,0,1,1
365,34,0,2,1,1,1,0,1
366,37,0,1,1,0,0,0,1
367,29,0,2,5,1,1,0,1
368,31,2,1,4,1,0,1,1
369,35,0,1,1,0,1,0,1
370,30,0,2,2,1,0,0,1
371,36,2,1,2,0,0,0,1
372,29,0,2,2,0,0,0,1
373,28,0,2,1,1,1,0,1
374,35,0,1,1,1,0,0,1
375,37,0,2,1,0,1,0,1
376,29,2,1,1,0,0,0,1
377,36,0,1,2,1,0,1,1
378,36,2,1,1,0,1,0,1
379,30,0,2,5,1,1,0,1
380,31,2,0,1,1,0,0,1
381,37,0,2,6,0,1,0,1
382,38,0,1,2,1,0,1,1
383,36,1,2,1,1,1,0,1
384,30,2,1,1,0,0,0,1
385,30,0,2,2,0,0,0,1
386,28,0,2,1,0,1,0,1
387,29,0,1,1,1,0,0,1
388,29,2,0,1,1,0,0,1
389,36,0,2,2,0,0,0,1
390,37,2,0,6,0,1,1,1
391,28,2,0,1,0,1,1,1
392,31,0,2,4,1,0,0,1
393,28,2,0,1,0,0,1,1
394,34,0,2,3,0,1,0,1
395,27,2,1,1,0,0,1,1
396,30,0,2,3,1,0,0,1
397,38,2,1,3,0,1,1,1
398,37,0,2,3,0,1,0,1
399,30,0,1,1,1,0,0,1
400,37,0,1,1,0,1,0,1
401,28,2,0,4,0,1,1,1
402,29,0,2,1,0,1,0,1
403,31,0,2,5,0,1,0,1
404,37,2,1,1,1,0,0,1
405,27,0,2,1,1,1,0,1
406,29,0,2,2,1,0,0,1
407,29,0,2,6,0,1,0,1
408,30,0,1,1,1,0,0,1
409,38,0,1,1,0,0,0,1
410,30,0,1,4,0,1,0,1
411,31,0,2,3,0,0,0,1
412,30,0,2,6,0,1,0,1
413,34,0,2,1,1,1,0,1
414,30,2,0,5,0,0,0,1
415,28,0,1,3,0,1,0,1
416,37,0,1,1,0,0,0,1
417,35,2,0,1,0,0,1,1
418,31,2,1,1,0,1,0,1
419,27,0,2,4,1,1,0,1
420,30,0,1,4,0,0,0,1
421,31,0,1,2,0,0,0,1
422,31,0,1,1,1,1,0,1
423,37,0,2,3,1,0,0,1
424,28,0,2,2,0,0,1,1
425,36,0,2,4,0,1,0,1
426,30,0,1,1,0,1,0,1
427,33,2,0,1,0,1,0,1
428,34,0,1,5,1,0,0,1
429,28,0,2,5,0,1,0,1
430,31,2,1,1,0,0,0,1
431,31,0,1,1,0,0,0,1
432,29,0,2,5,1,0,0,1
433,29,0,1,4,1,0,0,1
434,37,1,2,3,1,0,0,1
435,27,2,0,5,0,1,1,1
436,36,2,1,1,0,0,0,1
437,34,2,1,1,0,1,0,1
438,27,0,1,1,0,0,0,1
439,31,0,2,2,0,0,0,1
440,37,2,0,1,0,0,0,1
441,28,0,2,3,0,1,0,1
442,34,0,1,1,1,0,0,1
443,29,0,1,1,1,1,0,1
444,29,0,1,2,1,0,1,1
445,29,2,0,1,0,0,0,1
446,34,0,1,1,1,0,0,1
447,29,0,2,3,0,0,0,1
448,37,2,1,1,0,1,0,1
449,30,2,0,1,1,0,0,1
450,37,0,1,2,1,0,1,1
451,36,2,1,2,0,0,0,1
452,36,0,2,3,1,0,0,1
453,37,0,1,1,1,1,0,1
454,28,0,2,1,1,1,0,1
455,36,2,1,2,1,0,1,1
456,27,0,1,2,0,0,1,1
457,31,0,1,1,0,1,0,1
458,30,0,2,2,0,1,0,1
459,35,2,1,3,0,0,1,1
460,27,0,2,2,0,0,1,1
461,37,0,1,1,0,1,0,1
462,27,0,2,6,0,1,0,1
463,35,0,2,3,1,0,0,1
464,27,0,1,1,1,0,0,1
465,34,0,2,4,0,0,0,1
466,31,0,1,1,1,0,0,1
467,37,0,1,4,1,0,0,1
468,31,0,2,5,0,0,0,1
469,28,0,1,4,1,0,0,1
470,28,0,2,5,0,0,0,1
471,33,2,1,1,1,1,0,1
472,34,0,2,2,0,0,0,1
473,33,2,1,1,1,0,1,1
474,31,2,1,1,1,0,1,1
475,28,0,2,3,1,0,0,1
476,30,2,0,1,0,0,0,1
477,34,0,2,1,0,1,0,1
478,30,2,0,1,0,0,0,1
479,27,0,2,5,0,0,1,1
480,27,0,2,1,1,1,0,1
481,30,0,2,3,0,1,0,1
482,36,0,2,2,0,0,0,1
483,34,1,1,1,0,0,0,1
484,34,2,0,6,0,1,1,1
485,31,0,2,1,0,1,0,1
486,30,1,2,2,0,0,0,1
487,30,0,1,3,0,1,0,1
488,31,2,0,1,0,0,0,1
489,36,2,1,3,0,1,1,1
490,34,2,1,1,1,0,0,1
491,37,0,2,3,0,0,0,1
492,37,2,1,1,1,0,1,1
493,30,0,1,1,1,0,0,1
494,29,0,2,3,1,0,0,1
495,38,2,0,4,0,0,0,1
496,30,1,2,2,0,0,0,1
497,30,0,1,2,0,0,0,1
498,38,0,1,1,1,0,0,1
499,30,0,2,4,0,1,0,1
