,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price,real_identifier
1075,4.0,3.5,2500.0,0.0,8430.0,1.0,98122.0,1120000.0,0
1076,3.0,2.0,1890.0,0.0,1.42,0.0,98178.0,690000.0,0
1077,2.0,1.5,1520.0,0.0,3240.0,1.0,98113.0,735000.0,0
1078,5.0,4.0,3100.0,0.0,9600.0,1.0,98198.0,1280000.0,0
1079,1.0,1.0,890.0,0.0,1.15,0.0,98105.0,465000.0,0
1080,4.0,3.0,2200.0,0.0,6800.0,1.0,98116.0,975000.0,0
1081,3.0,2.5,1480.0,0.0,2500.0,1.0,98102.0,710000.0,0
1082,2.0,2.0,1320.0,0.0,1.34,0.0,98125.0,890000.0,0
1083,3.0,2.0,1860.0,0.0,6400.0,1.0,98115.0,1050000.0,0
1084,4.0,2.5,2200.0,0.0,4500.0,1.0,98104.0,1125000.0,0
1085,2.0,1.0,980.0,0.0,5800.0,1.0,98122.0,575000.0,0
1086,5.0,3.0,3200.0,0.0,7200.0,1.0,98107.0,2400000.0,0
1087,3.0,2.5,1600.0,0.0,3000.0,1.0,98113.0,930000.0,0
1088,4.0,3.0,2750.0,0.0,8200.0,1.0,98110.0,1550000.0,0
1089,2.0,1.5,1120.0,0.0,4200.0,1.0,98125.0,640000.0,0
1090,5.0,3.5,3600.0,0.0,12000.0,1.0,98102.0,2800000.0,0
1091,3.0,2.0,1450.0,0.0,2800.0,1.0,98119.0,875000.0,0
1092,4.0,2.0,2050.0,0.0,5500.0,1.0,98106.0,1025000.0,0
1093,3.0,2.0,1890.0,0.0,7200.0,1.0,98116.0,925000.0,0
1094,4.0,3.0,2750.0,0.0,6500.0,1.0,98115.0,1350000.0,0
1095,2.0,1.5,1050.0,0.0,4900.0,1.0,98118.0,310000.0,0
1096,5.0,4.0,3200.0,0.0,10000.0,1.0,98103.0,1500000.0,0
1097,3.0,2.0,1600.0,0.0,6300.0,1.0,98178.0,685000.0,0
1098,4.0,2.5,2400.0,0.0,5800.0,1.0,98117.0,1050000.0,0
1099,6.0,5.0,4500.0,0.0,12000.0,1.0,98105.0,6200000.0,0
1100,2.0,2.0,1280.0,0.0,5000.0,1.0,98199.0,720000.0,0
1101,4.0,3.5,3100.0,0.0,8500.0,1.0,98115.0,1425000.0,0
1102,3.0,2.0,1550.0,0.0,5600.0,1.0,98116.0,840000.0,0
1103,3.0,2.5,1920.0,0.0,4200.0,1.0,98112.0,910000.0,0
1104,4.0,2.0,2430.0,0.0,5600.0,1.0,98198.0,1050000.0,0
1105,2.0,1.0,1100.0,0.0,2000.0,1.0,98101.0,780000.0,0
1106,4.0,3.0,2800.0,0.0,6300.0,1.0,98115.0,1120000.0,0
1107,3.0,1.5,1650.0,0.0,3400.0,1.0,98178.0,830000.0,0
1108,5.0,4.0,3000.0,0.0,4800.0,1.0,98106.0,1580000.0,0
1109,3.0,2.0,1420.0,0.0,2200.0,1.0,98109.0,860000.0,0
1110,4.0,2.5,2160.0,0.0,3900.0,1.0,98122.0,975000.0,0
1111,3.0,1.0,1300.0,0.0,1.0,0.0,98114.0,795000.0,0
1112,4.0,3.5,2700.0,0.0,6000.0,1.0,98104.0,1175000.0,0
1113,4.0,2.5,2200.0,0.0,6500.0,1.0,98115.0,910000.0,0
1114,3.0,2.0,1450.0,0.0,3800.0,1.0,98117.0,740000.0,0
1115,4.0,3.0,2800.0,0.0,7100.0,1.0,98144.0,1650000.0,0
1116,3.0,2.5,1800.0,0.0,2200.0,1.0,98103.0,700000.0,0
1117,4.0,3.5,3100.0,0.0,8000.0,1.0,98119.0,1480000.0,0
1118,3.0,2.0,1300.0,0.0,2500.0,1.0,98122.0,620000.0,0
1119,4.0,2.0,2050.0,0.0,6900.0,1.0,98133.0,860000.0,0
1120,3.0,3.0,2100.0,0.0,2000.0,1.0,98117.0,875000.0,0
1121,4.0,4.0,3200.0,0.0,7500.0,1.0,98144.0,1750000.0,0
1122,3.0,2.0,2400.0,0.0,0.35,0.0,98188.0,580000.0,0
1123,3.0,2.5,2250.0,0.0,5500.0,1.0,98112.0,1150000.0,0
1124,2.0,2.0,1600.0,0.0,4500.0,1.0,98198.0,620000.0,0
1125,5.0,4.0,4000.0,0.0,0.5,0.0,98133.0,2750000.0,0
1126,3.0,2.0,1850.0,0.0,6000.0,1.0,98105.0,950000.0,0
1127,4.0,3.0,2900.0,0.0,4200.0,1.0,98121.0,1650000.0,0
1128,2.0,1.5,1400.0,0.0,3800.0,1.0,98124.0,500000.0,0
1129,4.0,3.5,3100.0,0.0,0.45,0.0,98138.0,2400000.0,0
1130,3.0,2.5,1900.0,0.0,5000.0,1.0,98117.0,1050000.0,0
1131,5.0,3.0,3700.0,0.0,0.6,0.0,98141.0,2650000.0,0
1132,3.0,2.0,1700.0,0.0,4000.0,1.0,98119.0,800000.0,0
1133,2.0,2.0,1450.0,0.0,5200.0,1.0,98112.0,780000.0,0
1134,4.0,3.0,2100.0,0.0,7500.0,1.0,98109.0,1250000.0,0
1135,2.0,2.5,1200.0,0.0,0.18,0.0,98117.0,610000.0,0
1136,3.0,2.0,1900.0,0.0,6400.0,1.0,98122.0,945000.0,0
1137,5.0,3.5,3200.0,0.0,10400.0,1.0,98102.0,1850000.0,0
1138,3.0,1.0,1350.0,0.0,4200.0,1.0,98115.0,680000.0,0
1139,4.0,2.5,2050.0,0.0,8300.0,1.0,98108.0,1120000.0,0
1140,2.0,2.0,1050.0,0.0,0.25,0.0,98111.0,530000.0,0
1141,3.0,3.0,2350.0,0.0,9100.0,1.0,98123.0,1320000.0,0
1142,4.0,2.0,2200.0,0.0,6800.0,1.0,98134.0,1025000.0,0
1143,4.0,2.5,2850.0,0.0,6500.0,1.0,98107.0,1895000.0,0
1144,3.0,2.0,1950.0,0.0,8900.0,1.0,98198.0,840000.0,0
1145,5.0,3.0,3100.0,0.0,0.45,0.0,98106.0,2100000.0,0
1146,2.0,1.5,1120.0,0.0,0.28,0.0,98141.0,385000.0,0
1147,4.0,3.0,2600.0,0.0,7000.0,1.0,98117.0,1420000.0,0
1148,3.0,2.0,1500.0,0.0,0.33,0.0,98109.0,695000.0,0
1149,4.0,2.0,2200.0,0.0,0.5,0.0,98118.0,1175000.0,0
1150,2.0,2.0,1000.0,0.0,0.22,0.0,98145.0,320000.0,0
1151,5.0,4.0,3500.0,0.0,0.6,0.0,98101.0,2350000.0,0
1152,3.0,2.5,1800.0,0.0,0.41,0.0,98143.0,730000.0,0
1153,4.0,2.5,1800.0,0.0,4200.0,1.0,98115.0,895000.0,0
1154,2.0,1.0,850.0,0.0,500.0,1.0,98134.0,499000.0,0
1155,4.0,3.0,2200.0,0.0,7500.0,1.0,98122.0,1375000.0,0
1156,3.0,2.0,1500.0,0.0,3000.0,1.0,98109.0,645000.0,0
1157,5.0,4.0,2500.0,0.0,9000.0,1.0,98146.0,1550000.0,0
1158,3.0,2.5,1600.0,0.0,2800.0,1.0,98119.0,710000.0,0
1159,2.0,2.0,1250.0,0.0,1200.0,1.0,98133.0,625000.0,0
1160,4.0,3.5,2100.0,0.0,6200.0,1.0,98122.0,1275000.0,0
1161,3.0,2.0,1400.0,0.0,1800.0,1.0,98177.0,610000.0,0
1162,5.0,3.5,2400.0,0.0,8500.0,1.0,98144.0,1420000.0,0
1163,3.0,2.5,1650.0,0.0,4200.0,1.0,98115.0,975000.0,0
1164,4.0,3.0,2400.0,0.0,6500.0,1.0,98108.0,1420000.0,0
1165,2.0,2.0,1050.0,0.0,3800.0,1.0,98148.0,590000.0,0
1166,5.0,4.0,3200.0,0.0,9000.0,1.0,98125.0,3800000.0,0
1167,3.0,2.0,1300.0,0.0,4500.0,1.0,98109.0,720000.0,0
1168,2.0,1.5,900.0,0.0,5500.0,1.0,98144.0,630000.0,0
1169,4.0,2.5,2000.0,0.0,6000.0,1.0,98117.0,1050000.0,0
1170,3.0,1.0,1250.0,0.0,7200.0,1.0,98178.0,680000.0,0
1171,2.0,2.5,1350.0,0.0,3900.0,1.0,98103.0,710000.0,0
1172,5.0,3.5,3500.0,0.0,10000.0,1.0,98122.0,4200000.0,0
1173,4.0,2.5,2450.0,0.0,5200.0,1.0,98133.0,1360000.0,0
1174,2.0,1.5,1200.0,0.0,0.45,0.0,98117.0,530000.0,0
1175,4.0,3.0,2800.0,0.0,0.32,0.0,98178.0,1650000.0,0
1176,3.0,2.0,1750.0,0.0,4200.0,1.0,98116.0,890000.0,0
1177,5.0,3.5,3200.0,0.0,0.48,0.0,98179.0,1875000.0,0
1178,3.0,2.0,1420.0,0.0,3.12,0.0,98122.0,600000.0,0
1179,2.0,2.0,1100.0,0.0,2850.0,1.0,98107.0,480000.0,0
1180,4.0,2.0,2100.0,0.0,6100.0,1.0,98146.0,1150000.0,0
1181,3.0,3.0,1600.0,0.0,0.29,0.0,98118.0,680000.0,0
1182,4.0,3.0,2900.0,0.0,0.37,0.0,98180.0,1480000.0,0
1183,2.0,2.5,1350.0,0.0,3400.0,1.0,98117.0,650000.0,0
1184,4.0,3.0,2100.0,0.0,4800.0,1.0,98119.0,1425000.0,0
1185,1.0,1.5,820.0,0.0,1500.0,1.0,98105.0,680000.0,0
1186,3.0,2.5,1750.0,0.0,2200.0,1.0,98104.0,980000.0,0
1187,5.0,4.0,3100.0,0.0,7500.0,1.0,98116.0,2050000.0,0
1188,2.0,2.0,1100.0,0.0,1200.0,1.0,98115.0,720000.0,0
1189,4.0,4.0,2800.0,0.0,5800.0,1.0,98136.0,1650000.0,0
1190,3.0,3.0,1900.0,0.0,2500.0,1.0,98118.0,1025000.0,0
1191,2.0,1.5,1000.0,0.0,1000.0,1.0,98103.0,745000.0,0
1192,5.0,5.0,3000.0,0.0,6500.0,1.0,98117.0,2150000.0,0
1193,2.0,1.5,1230.0,0.0,5200.0,1.0,98109.0,465000.0,0
1194,2.0,2.0,1050.0,0.0,0.45,0.0,98118.0,380000.0,0
1195,4.0,3.0,2800.0,0.0,3500.0,1.0,98122.0,1950000.0,0
1196,3.0,2.0,1600.0,0.0,0.28,0.0,98103.0,620000.0,0
1197,3.0,2.0,1400.0,0.0,4200.0,1.0,98107.0,750000.0,0
1198,2.0,1.0,900.0,0.0,0.3,0.0,98134.0,310000.0,0
1199,4.0,2.5,2600.0,0.0,6000.0,1.0,98116.0,1475000.0,0
1200,3.0,1.5,1300.0,0.0,0.5,0.0,98104.0,525000.0,0
1201,5.0,3.0,3500.0,0.0,8000.0,1.0,98101.0,3200000.0,0
1202,2.0,2.0,1150.0,0.0,3200.0,1.0,98121.0,490000.0,0
1203,4.0,3.0,2400.0,0.0,6500.0,1.0,98117.0,1550000.0,0
1204,5.0,2.5,3000.0,0.0,7200.0,1.0,98109.0,2100000.0,0
1205,2.0,1.5,1100.0,0.0,4500.0,1.0,98103.0,625000.0,0
1206,7.0,4.0,4300.0,0.0,9000.0,1.0,98119.0,3100000.0,0
1207,3.0,2.0,1450.0,0.0,3200.0,1.0,98106.0,850000.0,0
1208,6.0,3.5,4000.0,0.0,10000.0,1.0,98114.0,2900000.0,0
1209,4.0,2.0,1800.0,0.0,5000.0,1.0,98108.0,980000.0,0
1210,3.0,1.0,1300.0,0.0,0.15,0.0,98122.0,450000.0,0
1211,5.0,3.0,2800.0,0.0,6000.0,1.0,98112.0,1850000.0,0
1212,2.0,2.0,950.0,0.0,0.3,0.0,98104.0,675000.0,0
1213,2.0,1.5,920.0,0.0,0.7,0.0,98112.0,587000.0,0
1214,4.0,2.0,2900.0,0.0,4500.0,1.0,98109.0,1980000.0,0
1215,2.0,2.0,1050.0,0.0,0.5,0.0,98115.0,620000.0,0
1216,3.0,2.5,1350.0,0.0,1120.0,1.0,98116.0,875000.0,0
1217,5.0,4.0,4200.0,0.0,1.2,0.0,98103.0,3050000.0,0
1218,3.0,2.0,1500.0,0.0,1900.0,1.0,98122.0,910000.0,0
1219,2.0,1.0,780.0,0.0,0.4,0.0,98178.0,495000.0,0
1220,4.0,3.0,2200.0,0.0,0.9,0.0,98133.0,1420000.0,0
1221,3.0,2.0,1300.0,0.0,1000.0,1.0,98108.0,745000.0,0
1222,5.0,3.5,3500.0,0.0,0.3,0.0,98177.0,2750000.0,0
1223,4.0,2.5,1900.0,0.0,7500.0,1.0,98105.0,895000.0,0
1224,2.0,1.5,980.0,0.0,4200.0,1.0,98101.0,462000.0,0
1225,5.0,3.0,2400.0,0.0,8500.0,1.0,98118.0,1275000.0,0
1226,3.0,2.0,1420.0,0.0,6200.0,1.0,98177.0,680000.0,0
1227,4.0,3.5,2650.0,0.0,0.25,0.0,98109.0,1520000.0,0
1228,3.0,2.0,1700.0,0.0,5500.0,1.0,98146.0,745000.0,0
1229,5.0,3.0,2850.0,0.0,10000.0,1.0,98112.0,1380000.0,0
1230,2.0,2.0,1100.0,0.0,3600.0,1.0,98107.0,520000.0,0
1231,4.0,2.0,2050.0,0.0,6700.0,1.0,98198.0,910000.0,0
1232,6.0,4.0,3100.0,0.0,12000.0,1.0,98166.0,1850000.0,0
1233,3.0,2.5,1500.0,0.0,5500.0,1.0,98107.0,750000.0,0
1234,5.0,3.5,2800.0,0.0,7200.0,1.0,98103.0,1500000.0,0
1235,2.0,1.0,900.0,0.0,600.0,1.0,98122.0,580000.0,0
1236,4.0,2.5,2000.0,0.0,4500.0,1.0,98116.0,920000.0,0
1237,3.0,2.0,1450.0,0.0,3980.0,1.0,98109.0,675000.0,0
1238,5.0,4.0,3100.0,0.0,8600.0,1.0,98105.0,3200000.0,0
1239,2.0,2.0,1100.0,0.0,1000.0,1.0,98126.0,740000.0,0
1240,4.0,3.0,2250.0,0.0,5000.0,1.0,98178.0,975000.0,0
1241,3.0,2.0,1300.0,0.0,4200.0,1.0,98136.0,715000.0,0
1242,5.0,3.0,2700.0,0.0,7500.0,1.0,98106.0,1450000.0,0
1243,4.0,2.5,2480.0,0.0,5800.0,1.0,98109.0,1025000.0,0
1244,3.0,2.0,1360.0,0.0,3100.0,1.0,98107.0,830000.0,0
1245,5.0,3.0,3400.0,0.0,7200.0,1.0,98102.0,1745000.0,0
1246,2.0,1.5,1200.0,0.0,4500.0,1.0,98118.0,620000.0,0
1247,4.0,3.0,2850.0,0.0,6300.0,1.0,98122.0,1275000.0,0
1248,3.0,2.5,1800.0,0.0,5100.0,1.0,98115.0,960000.0,0
1249,1.0,1.0,680.0,0.0,3400.0,1.0,98199.0,700000.0,0
1250,5.0,4.0,4000.0,0.0,9500.0,1.0,98105.0,2040000.0,0
1251,2.0,2.0,1620.0,0.0,4800.0,1.0,98144.0,890000.0,0
1252,4.0,2.5,2100.0,0.0,6000.0,1.0,98133.0,1120000.0,0
1253,4.0,2.0,1800.0,0.0,6000.0,1.0,98119.0,980000.0,0
1254,2.0,1.5,950.0,0.0,3200.0,1.0,98115.0,575000.0,0
1255,4.0,3.0,2200.0,0.0,0.6,0.0,98144.0,1120000.0,0
1256,3.0,2.0,1350.0,0.0,4500.0,1.0,98105.0,640000.0,0
1257,5.0,4.0,3500.0,0.0,8000.0,1.0,98125.0,2450000.0,0
1258,2.0,2.0,1050.0,0.0,3.2,0.0,98134.0,410000.0,0
1259,3.0,3.0,1420.0,0.0,4700.0,1.0,98109.0,735000.0,0
1260,4.0,2.5,2000.0,0.0,5000.0,1.0,98177.0,1025000.0,0
1261,2.0,1.0,850.0,0.0,4000.0,1.0,98133.0,380000.0,0
1262,5.0,3.0,3000.0,0.0,7500.0,1.0,98118.0,1900000.0,0
1263,3.0,2.0,1950.0,0.0,5200.0,1.0,98118.0,985000.0,0
1264,4.0,3.0,2400.0,0.0,3800.0,1.0,98113.0,1320000.0,0
1265,3.0,2.5,1780.0,0.0,2100.0,1.0,98114.0,875000.0,0
1266,5.0,4.0,3200.0,0.0,6700.0,1.0,98106.0,2100000.0,0
1267,2.0,2.0,1300.0,0.0,2900.0,1.0,98115.0,640000.0,0
1268,4.0,2.5,2100.0,0.0,4400.0,1.0,98127.0,1080000.0,0
1269,3.0,3.0,1890.0,0.0,3100.0,1.0,98119.0,950000.0,0
1270,5.0,3.5,3400.0,0.0,5600.0,1.0,98107.0,1950000.0,0
1271,4.0,2.0,1920.0,0.0,3300.0,1.0,98137.0,895000.0,0
1272,3.0,2.5,1600.0,0.0,2500.0,1.0,98108.0,785000.0,0
1273,3.0,2.5,1842.0,0.0,5110.0,1.0,98109.0,1025000.0,0
1274,4.0,3.0,2890.0,0.0,5500.0,1.0,98117.0,1540000.0,0
1275,2.0,2.0,1270.0,0.0,3500.0,1.0,98122.0,685000.0,0
1276,3.0,2.0,2015.0,0.0,4020.0,1.0,98144.0,940000.0,0
1277,3.0,2.5,1780.0,0.0,3.25,0.0,98126.0,715000.0,0
1278,2.0,1.5,1350.0,0.0,4300.0,1.0,98107.0,645000.0,0
1279,4.0,3.5,3100.0,0.0,6200.0,1.0,98199.0,1820000.0,0
1280,2.0,1.0,980.0,0.0,2800.0,1.0,98108.0,520000.0,0
1281,3.0,2.0,2340.0,0.0,4900.0,1.0,98126.0,1325000.0,0
1282,3.0,2.5,1760.0,0.0,3.75,0.0,98144.0,890000.0,0
1283,4.0,3.0,2200.0,0.0,6500.0,1.0,98125.0,920000.0,0
1284,4.0,2.5,1950.0,0.0,0.25,0.0,98119.0,785000.0,0
1285,2.0,2.0,1150.0,0.0,0.08,0.0,98112.0,360000.0,0
1286,5.0,3.5,3800.0,0.0,12000.0,1.0,98144.0,1450000.0,0
1287,3.0,2.0,1450.0,0.0,3500.0,1.0,98116.0,690000.0,0
1288,4.0,3.5,2600.0,0.0,0.45,0.0,98134.0,1125000.0,0
1289,3.0,2.5,1850.0,0.0,7000.0,1.0,98109.0,830000.0,0
1290,5.0,4.0,3400.0,0.0,9500.0,1.0,98130.0,1320000.0,0
1291,2.0,2.5,1250.0,0.0,0.12,0.0,98106.0,420000.0,0
1292,4.0,2.0,2000.0,0.0,6000.0,1.0,98115.0,890000.0,0
1293,4.0,3.0,2850.0,0.0,4500.0,1.0,98109.0,1150000.0,0
1294,3.0,2.5,2400.0,0.0,5500.0,1.0,98115.0,1120000.0,0
1295,2.0,2.0,1200.0,0.0,0.8,0.0,98134.0,520000.0,0
1296,5.0,4.0,4300.0,0.0,6000.0,1.0,98107.0,2550000.0,0
1297,3.0,1.5,1100.0,0.0,0.9,0.0,98126.0,495000.0,0
1298,4.0,3.5,2500.0,0.0,4200.0,1.0,98177.0,1080000.0,0
1299,2.0,1.0,900.0,0.0,0.6,0.0,98123.0,425000.0,0
1300,3.0,2.0,1600.0,0.0,2500.0,1.0,98104.0,720000.0,0
1301,4.0,2.0,2000.0,0.0,7000.0,1.0,98118.0,980000.0,0
1302,3.0,2.5,1800.0,0.0,0.7,0.0,98135.0,675000.0,0
1303,2.0,2.0,1200.0,0.0,3000.0,1.0,98122.0,625000.0,0
1304,4.0,2.5,2100.0,0.0,5000.0,1.0,98108.0,895000.0,0
1305,3.0,2.0,1400.0,0.0,0.75,0.0,98112.0,680000.0,0
1306,2.0,1.5,950.0,0.0,0.6,0.0,98116.0,480000.0,0
1307,5.0,4.0,4000.0,0.0,0.3,0.0,98114.0,1320000.0,0
1308,3.0,2.0,1150.0,0.0,4200.0,1.0,98103.0,610000.0,0
1309,4.0,3.5,2500.0,0.0,6500.0,1.0,98110.0,980000.0,0
1310,2.0,1.0,850.0,0.0,0.45,0.0,98125.0,500000.0,0
1311,3.0,3.0,1850.0,0.0,4000.0,1.0,98119.0,775000.0,0
1312,4.0,2.5,2000.0,0.0,5800.0,1.0,98101.0,920000.0,0
1313,3.0,2.0,1850.0,0.0,5200.0,1.0,98119.0,940000.0,0
1314,2.0,1.0,1050.0,0.0,1100.0,1.0,98117.0,575000.0,0
1315,4.0,3.5,2800.0,0.0,6500.0,1.0,98115.0,1620000.0,0
1316,3.0,2.0,1600.0,0.0,2000.0,1.0,98122.0,895000.0,0
1317,2.0,2.0,1200.0,0.0,1300.0,1.0,98109.0,680000.0,0
1318,5.0,4.0,3100.0,0.0,8500.0,1.0,98118.0,1950000.0,0
1319,3.0,2.5,2000.0,0.0,4000.0,1.0,98116.0,1150000.0,0
1320,2.0,1.5,1400.0,0.0,2400.0,1.0,98144.0,725000.0,0
1321,4.0,3.0,2500.0,0.0,6000.0,1.0,98115.0,1480000.0,0
1322,3.0,2.0,1700.0,0.0,3200.0,1.0,98136.0,930000.0,0
1323,4.0,3.0,2200.0,0.0,5500.0,1.0,98177.0,1450000.0,0
1324,3.0,2.5,1800.0,0.0,0.32,0.0,98107.0,987000.0,0
1325,2.0,2.0,1100.0,0.0,6420.0,1.0,98188.0,520000.0,0
1326,4.0,4.0,3800.0,0.0,12400.0,1.0,98199.0,2450000.0,0
1327,3.0,2.0,1450.0,0.0,4800.0,1.0,98118.0,750000.0,0
1328,5.0,4.5,4500.0,0.0,0.5,0.0,98105.0,3200000.0,0
1329,2.0,1.0,950.0,0.0,7200.0,1.0,98168.0,415000.0,0
1330,3.0,3.0,2000.0,0.0,3900.0,1.0,98115.0,1200000.0,0
1331,4.0,2.0,1700.0,0.0,2100.0,1.0,98103.0,650000.0,0
1332,3.0,4.0,2800.0,0.0,0.41,0.0,98125.0,1850000.0,0
1333,4.0,3.5,2650.0,0.0,4500.0,1.0,98109.0,1650000.0,0
1334,3.0,2.5,1890.0,0.0,3200.0,1.0,98117.0,975000.0,0
1335,2.0,2.0,1350.0,0.0,1.75,0.0,98118.0,540000.0,0
1336,5.0,4.5,3200.0,0.0,6500.0,1.0,98102.0,2400000.0,0
1337,3.0,3.0,1780.0,0.0,2100.0,1.0,98121.0,895000.0,0
1338,4.0,2.5,2340.0,0.0,5500.0,1.0,98104.0,1425000.0,0
1339,2.0,1.5,1080.0,0.0,0.33,0.0,98169.0,490000.0,0
1340,3.0,2.0,2050.0,0.0,3000.0,1.0,98113.0,1075000.0,0
1341,5.0,3.5,3050.0,0.0,7000.0,1.0,98101.0,1925000.0,0
1342,4.0,3.0,2750.0,0.0,4200.0,1.0,98114.0,1380000.0,0
1343,3.0,2.0,1890.0,0.0,5200.0,1.0,98101.0,725000.0,0
1344,4.0,2.5,2340.0,0.0,1.68,0.0,98104.0,865000.0,0
1345,2.0,1.0,1250.0,0.0,1.12,0.0,98106.0,543000.0,0
1346,3.0,2.0,1920.0,0.0,4500.0,1.0,98115.0,789000.0,0
1347,5.0,3.0,3100.0,0.0,1.89,0.0,98118.0,1120000.0,0
1348,1.0,1.0,680.0,0.0,1.05,0.0,98107.0,420000.0,0
1349,4.0,3.0,2600.0,0.0,3500.0,1.0,98145.0,975000.0,0
1350,3.0,1.5,1650.0,0.0,4200.0,1.0,98102.0,695000.0,0
1351,2.0,2.0,1420.0,0.0,1.45,0.0,98122.0,632000.0,0
1352,5.0,4.0,3200.0,0.0,2.1,0.0,98116.0,1450000.0,0
1353,3.0,2.5,2100.0,0.0,6500.0,1.0,98118.0,920000.0,0
1354,2.0,1.5,1450.0,0.0,4200.0,1.0,98120.0,680000.0,0
1355,4.0,3.0,2550.0,0.0,7500.0,1.0,98115.0,1320000.0,0
1356,3.0,2.0,1850.0,0.0,3800.0,1.0,98119.0,875000.0,0
1357,5.0,3.5,3500.0,0.0,10000.0,1.0,98113.0,1750000.0,0
1358,2.0,2.0,1100.0,0.0,1500.0,1.0,98105.0,620000.0,0
1359,3.0,2.0,1900.0,0.0,5600.0,1.0,98116.0,890000.0,0
1360,4.0,2.5,2600.0,0.0,8200.0,1.0,98117.0,1250000.0,0
1361,1.0,1.0,850.0,0.0,0.15,0.0,98108.0,410000.0,0
1362,4.0,2.0,2200.0,0.0,4500.0,1.0,98121.0,980000.0,0
1363,3.0,2.0,1500.0,0.0,4000.0,1.0,98105.0,890000.0,0
1364,2.0,2.5,1200.0,0.0,3500.0,1.0,98118.0,785000.0,0
1365,4.0,3.0,2300.0,0.0,0.4,0.0,98134.0,1025000.0,0
1366,3.0,2.0,1450.0,0.0,5000.0,1.0,98104.0,910000.0,0
1367,2.0,1.0,1000.0,0.0,2500.0,1.0,98119.0,720000.0,0
1368,3.0,2.5,1800.0,0.0,6000.0,1.0,98120.0,935000.0,0
1369,2.0,2.0,1350.0,0.0,1000.0,1.0,98101.0,840000.0,0
1370,4.0,3.5,3200.0,0.0,0.5,0.0,98135.0,1120000.0,0
1371,3.0,1.5,1600.0,0.0,3200.0,1.0,98103.0,880000.0,0
1372,2.0,2.0,1100.0,0.0,2000.0,1.0,98117.0,760000.0,0
1373,4.0,2.5,2100.0,0.0,6000.0,1.0,98119.0,1245000.0,0
1374,3.0,2.0,1420.0,0.0,580.0,1.0,98116.0,810000.0,0
1375,2.0,2.0,1200.0,0.0,0.75,0.0,98118.0,590000.0,0
1376,4.0,3.0,2200.0,0.0,8000.0,1.0,98103.0,1375000.0,0
1377,3.0,3.5,1900.0,0.0,3200.0,1.0,98121.0,1020000.0,0
1378,1.0,1.0,750.0,0.0,1.0,0.0,98112.0,480000.0,0
1379,5.0,4.0,3100.0,0.0,9000.0,1.0,98122.0,2150000.0,0
1380,2.0,2.5,1350.0,0.0,400.0,1.0,98115.0,780000.0,0
1381,4.0,3.0,2300.0,0.0,5500.0,1.0,98199.0,1480000.0,0
1382,3.0,2.5,1800.0,0.0,1200.0,1.0,98118.0,960000.0,0
1383,3.0,2.0,1450.0,0.0,6800.0,1.0,98118.0,730000.0,0
1384,2.0,1.0,1050.0,0.0,4800.0,1.0,98105.0,675000.0,0
1385,4.0,3.5,2900.0,0.0,8900.0,1.0,98146.0,1260000.0,0
1386,3.0,2.0,1600.0,0.0,1500.0,1.0,98112.0,820000.0,0
1387,4.0,2.5,2100.0,0.0,5600.0,1.0,98125.0,1090000.0,0
1388,2.0,1.5,1200.0,0.0,3200.0,1.0,98136.0,725000.0,0
1389,3.0,2.0,1380.0,0.0,4100.0,1.0,98101.0,765000.0,0
1390,4.0,3.0,1900.0,0.0,7500.0,1.0,98148.0,1180000.0,0
1391,2.0,1.5,1080.0,0.0,2200.0,1.0,98107.0,695000.0,0
1392,3.0,2.5,1520.0,0.0,3800.0,1.0,98133.0,810000.0,0
1393,4.0,3.0,3000.0,0.0,7200.0,1.0,98106.0,1850000.0,0
1394,3.0,2.0,2000.0,0.0,3500.0,1.0,98110.0,980000.0,0
1395,5.0,3.5,3500.0,0.0,8000.0,1.0,98122.0,2100000.0,0
1396,2.0,1.5,1650.0,0.0,2200.0,1.0,98107.0,765000.0,0
1397,4.0,2.0,2800.0,0.0,6500.0,1.0,98118.0,1450000.0,0
1398,3.0,3.5,2200.0,0.0,4800.0,1.0,98109.0,1200000.0,0
1399,5.0,4.5,3750.0,0.0,9500.0,1.0,98114.0,2800000.0,0
1400,4.0,2.0,2400.0,0.0,5500.0,1.0,98102.0,1120000.0,0
1401,2.0,2.0,1900.0,0.0,3200.0,1.0,98101.0,940000.0,0
1402,5.0,3.0,3200.0,0.0,10000.0,1.0,98119.0,2300000.0,0
1403,3.0,2.0,1650.0,0.0,5500.0,1.0,98105.0,980000.0,0
1404,2.0,2.0,1120.0,0.0,0.18,0.0,98104.0,620000.0,0
1405,4.0,3.0,2300.0,0.0,6000.0,1.0,98116.0,1450000.0,0
1406,1.0,1.0,650.0,0.0,3.8,0.0,98112.0,280000.0,0
1407,4.0,3.5,2900.0,0.0,8000.0,1.0,98118.0,1850000.0,0
1408,3.0,2.0,1400.0,0.0,0.3,0.0,98109.0,590000.0,0
1409,5.0,4.0,4200.0,0.0,10000.0,1.0,98119.0,3200000.0,0
1410,2.0,1.5,950.0,0.0,4.1,0.0,98122.0,410000.0,0
1411,3.0,2.5,1800.0,0.0,6500.0,1.0,98117.0,1120000.0,0
1412,4.0,2.5,2600.0,0.0,1.5,0.0,98166.0,680000.0,0
1413,3.0,2.5,1850.0,0.0,6200.0,1.0,98107.0,980000.0,0
