has_pets,has_high_education,tr_per_month,top2_interes,mean_tr,relation,age,top4_interes,sex,top1_interes,median_tr,top3_interes,top5_interes,is_parent
0,0,1.272,24,10350.345,0,62,21,2,15,10000,23,2,0
0,0,1.853,6,852.735,0,25,21,2,14,521.95,19,8,0
0,0,10.129,7,2120.386,0,35,14,2,8,432.5,6,24,0
0,0,3.427,6,716.981,0,21,15,1,14,200,21,24,0
0,0,0.945,11,1739.625,0,32,5,1,16,1008,19,0,1
0,0,3.72,8,1091.113,0,27,17,2,2,896.7,15,19,1
0,0,3.311,14,4337.877,0,31,8,2,6,946.5,24,16,1
0,0,1.127,10,2834.286,0,37,15,2,2,1224,23,6,0
0,0,1.206,15,852.654,0,34,16,1,19,721.55,5,10,1
0,0,3.204,24,1555.833,0,33,23,2,8,690,6,15,1
0,0,14.494,7,1643.764,0,40,24,2,8,460.025,6,18,0
0,0,2.861,4,1179.988,0,36,21,1,11,1168.48,15,6,1
0,0,4.348,19,1404.991,0,34,16,1,0,814.8,5,15,1
0,0,1.949,10,11750.817,0,44,9,2,6,1508.5,18,24,0
0,0,1.924,8,15599.473,0,50,23,2,2,1494,6,21,0
0,0,14.029,6,3813.828,0,36,23,2,15,601.5,21,24,1
0,0,3.311,2,4337.895,0,36,6,2,14,1014.96,16,19,0
0,0,1.381,24,1221.200,0,40,23,2,8,934.5,6,19,1
0,0,2.961,15,16726.341,0,43,8,2,10,13000,12,25,0
0,0,1.739,24,12015.88,0,42,23,2,8,10000,2,12,0
0,0,15.218,17,1226.624,0,40,15,2,25,435.845,23,2,0
0,0,20.936,6,1469.709,0,26,4,1,11,279.5,25,24,0
0,0,13.517,24,1898.28,0,39,23,2,6,270,8,10,0
0,0,8.672,8,1670.894,0,41,10,2,23,432,6,15,0
0,0,5.636,8,315.27,0,22,7,2,6,114.5,14,25,0
0,0,19.291,15,1048.72,0,38,25,1,23,335,10,16,1
0,0,3.204,10,11743.771,0,36,15,2,2,6500,24,8,0
0,0,9.528,23,1734.666,0,54,22,1,11,609,10,15,1
0,0,14.261,23,2232.221,0,47,8,2,6,499.9,15,16,0
0,0,1.127,11,1734.348,0,31,5,1,19,1001.85,0,6,1
0,0,1.205,16,839.748,0,34,15,1,0,642.5,19,5,1
0,0,10.146,6,1545.079,0,31,15,1,14,629,16,19,1
0,0,0.999,14,1269.62,0,33,21,2,6,1168.6,15,3,1
0,0,13.596,10,2048.751,0,43,16,2,2,1027,23,15,1
0,0,1.171,15,3354.167,0,38,23,2,8,850,2,1,0
0,0,16.699,24,2597.571,0,46,18,2,25,550,9,23,0
0,0,5.073,15,4801.157,0,33,3,2,6,1800,8,12,0
0,0,15.218,14,1419.785,0,33,25,2,18,356.5,24,8,0
0,0,12.775,10,2835.213,0,40,15,1,11,347,19,4,0
0,0,20.953,15,1368.864,0,32,6,2,14,500,21,24,0
0,0,4.244,16,1444.16,0,36,15,1,0,1065.6,20,5,1
0,0,5.636,6,166.771,0,21,15,1,14,71,18,23,0
0,0,1.859,15,15531.404,0,38,16,2,8,14600,2,10,0
0,0,4.731,10,1208.34,0,33,5,1,19,515.5,17,4,1
0,0,5.807,15,16971.429,0,49,3,2,25,1351.94,8,23,0
0,0,5.218,6,353.614,0,22,15,1,14,201.95,23,21,0
0,0,1.879,6,2151.815,0,22,15,2,3,1000,18,8,0
0,0,3.204,21,1443.643,0,25,15,1,22,205.3,25,16,0
0,0,4.097,23,14367.881,0,57,15,2,10,10000,6,21,0
0,0,5.287,11,1010.085,0,40,25,1,16,682.87,0,20,1
0,0,14.191,10,3547.29,0,47,24,2,2,1108.27,6,17,0
0,0,5.737,15,1182.455,0,32,14,2,6,285,3,16,0
0,0,4.097,8,1003.896,0,21,14,1,6,1000,18,15,0
0,0,3.575,23,1041.34,0,35,15,1,21,721.5,0,10,1
0,0,1.562,21,1060.059,0,36,23,1,15,660,3,10,1
0,0,14.259,24,1013.604,0,41,18,2,6,400,9,2,0
0,0,1.918,15,10750.423,0,43,5,1,19,1300,0,10,0
0,0,2.255,23,11799.473,0,57,11,2,10,13000,9,24,0
0,0,11.068,16,2959.782,0,41,5,2,0,1000,23,19,0
0,0,2.276,6,1014.91,0,37,24,2,10,668.25,19,8,1
0,0,9.877,15,1460.312,0,31,25,1,14,502.5,8,16,1
0,0,19.099,5,1545.263,0,40,17,1,11,727.65,19,15,1
0,0,4.429,25,1403.181,0,40,19,1,11,720.65,0,5,1
0,0,2.278,6,378.982,0,22,15,1,14,274,21,24,0
0,0,2.863,14,315.27,0,24,3,2,6,57,15,8,0
0,0,15.553,6,1447.041,0,32,14,2,2,600,10,19,0
0,0,4.348,10,1346.348,0,34,22,1,11,966.5,19,4,1
0,0,4.597,5,2261.498,0,41,4,1,19,1118.4,23,10,1
0,0,1.957,19,10675.923,4,63,23,1,5,10650,4,15,0
0,0,13.21,0,4312.98,0,33,16,1,23,791,6,15,1
0,0,1.857,8,1333.375,0,33,14,2,6,1009,24,7,1
0,0,5.073,2,2265.464,0,31,10,2,6,400,23,8,0
0,0,7.609,11,1548.129,0,26,21,1,6,334.29,18,16,0
0,0,6.255,24,1028.509,0,33,14,2,6,503.5,8,3,0
0,0,1.066,15,2834.179,0,38,7,1,2,773.29,21,24,1
0,0,23.689,8,576.475,0,27,7,2,6,254.3,18,21,0
0,0,6.194,10,1358.166,0,36,16,1,11,194.5,19,23,0
0,0,2.863,24,1545.631,0,32,6,2,8,1282,7,4,1
0,0,2.507,15,1406.127,0,34,4,1,11,830.5,19,5,1
0,0,3.652,6,7167.233,0,26,24,2,2,5000,14,3,0
0,0,0.868,2,7165.176,0,38,23,2,10,4000,24,15,0
0,0,1.902,15,673.926,0,31,21,1,14,400,6,24,0
0,0,12.501,14,4326.923,0,33,15,2,0,1200,13,23,1
0,0,2.814,6,205.736,0,22,15,1,14,200,21,23,0
0,0,1.957,10,716.938,0,35,19,2,23,500,16,3,0
0,0,14.029,6,4163.208,0,37,19,2,8,1200,2,7,1
0,0,1.857,24,5535.653,0,54,10,2,11,4250,2,14,0
0,0,5.528,15,1656.985,0,31,18,1,6,575.2,14,21,0
0,0,1.924,23,259.167,0,36,21,1,15,200,3,16,0
0,0,4.369,15,1344.981,0,38,4,2,6,899,23,2,1
0,0,1.857,8,852.895,0,22,14,2,6,500,19,15,0
0,0,1.879,15,1657.957,0,33,23,1,14,1399,16,5,1
0,0,9.604,6,481.537,0,21,16,2,5,200,18,19,0
0,0,4.097,23,1495.018,0,34,6,1,11,1040.5,19,15,1
0,0,1.957,25,1552.143,0,32,19,1,23,1118.6,15,14,1
