has_pets,has_high_education,tr_per_month,top2_interes,mean_tr,relation,age,top4_interes,sex,top1_interes,median_tr,top3_interes,top5_interes,is_parent
0,0,1.863,15,10720.951,0,37,11,2,8,8200,10,21,0
0,0,1.739,15,2263.321,0,41,8,2,10,1768.25,21,13,1
0,0,3.902,5,2251.498,0,31,0,1,11,979,19,6,1
0,0,1.949,19,1092.841,0,36,10,1,11,898.44,5,4,1
0,0,10.863,16,2065.513,0,29,5,1,11,511.5,23,14,1
0,0,4.085,23,1478.922,0,31,6,1,15,998,11,21,1
0,0,16.442,2,2981.872,0,46,23,2,24,1410.1,10,15,0
0,0,7.857,23,1010.103,0,38,15,1,21,333.51,0,10,1
0,0,11.068,16,2959.782,0,41,5,2,0,1000,23,19,0
0,0,5.521,5,1409.166,0,33,0,1,16,867.05,19,15,1
0,0,11.759,23,1466.08,0,47,8,2,15,500,16,14,0
0,0,1.127,6,651.531,0,22,18,2,14,300,19,8,0
0,0,12.873,16,3913.181,4,58,5,2,19,600,3,23,0
0,0,1.562,15,1343.432,0,33,0,1,11,1169.645,6,16,1
0,0,1.764,24,1173.429,0,34,23,2,6,1008.275,10,2,1
0,0,2.247,16,1533.94,0,26,5,1,19,1289,15,14,1
0,0,3.712,15,10913.353,0,34,4,2,2,4000,10,24,0
0,0,1.879,15,1657.957,0,33,23,1,14,1399,16,5,1
0,0,6.087,11,1213.835,0,37,4,1,16,514.5,5,19,1
0,0,2.507,15,1406.127,0,34,4,1,11,830.5,19,5,1
0,0,1.381,15,1092.57,0,35,4,1,11,1040.6,6,19,1
0,0,6.212,8,1010.581,0,37,21,1,15,435.085,23,19,0
0,0,1.005,11,1145.748,0,25,22,1,0,1145.748,6,19,1
0,0,5.286,16,1203.949,0,32,5,1,15,597.23,19,17,1
0,0,1.449,6,1337.838,0,37,10,2,24,1009,2,15,1
0,0,4.538,6,1518.655,0,37,19,1,11,1108.28,10,17,1
0,0,1.272,24,1092.257,0,34,2,2,10,896.9,17,15,1
0,0,2.291,6,1201.34,0,34,24,2,14,899,18,8,1
0,0,1.171,19,1456.283,0,37,4,1,11,1048.6,5,15,1
0,0,1.323,15,2835.89,0,37,6,2,24,1833,23,21,1
0,0,4.348,14,1660.608,0,30,6,2,2,119.45,19,8,0
0,0,9.512,15,2815.817,0,37,4,1,5,1269.28,13,0,1
0,0,2.961,6,2371.904,0,32,24,2,2,1118.2,15,19,1
0,0,2.967,15,1001.72,0,35,11,1,19,839,5,12,1
0,0,8.759,15,1450.048,0,33,23,1,14,500,21,6,0
0,0,5.218,15,2525.5,0,32,11,1,14,290,23,6,0
0,0,11.752,24,1073.31,0,37,8,2,6,300,14,21,0
0,0,1.213,21,1061.212,0,36,19,1,15,1040.7,3,16,1
0,0,10.405,23,3961.468,0,34,15,2,3,595,6,21,1
0,0,8.759,8,470.736,0,22,6,2,14,200,7,24,0
0,0,4.348,5,1456.503,0,41,0,1,11,634.5,19,16,1
0,0,3.908,14,155.17,0,21,25,1,6,48,15,23,0
0,0,1.957,24,1106.477,0,36,19,2,14,1045.5,23,16,1
0,0,7.609,11,1050.467,0,30,15,1,6,500,17,18,1
0,0,4.348,19,1443.782,0,34,10,1,11,1168.8,5,4,1
0,0,0.99,5,1349.476,0,39,16,1,19,1179.10,17,0,1
0,0,4.429,6,1729.821,0,36,24,2,10,1000,14,8,0
0,0,1.957,18,1106.477,0,26,15,2,6,1045.5,8,21,1
0,0,1.562,18,773.692,0,23,15,2,14,500,6,25,0
0,0,5.807,23,1533.311,0,22,21,1,6,650.12,15,1,0
0,0,2.255,6,155.74,0,20,18,2,8,119.85,3,15,0
0,0,2.991,6,166.778,0,19,16,1,5,71,18,22,0
0,0,23.689,8,576.475,0,27,7,2,6,254.3,18,21,0
0,0,2.517,24,10478.691,0,45,14,2,10,7800,15,9,0
0,0,19.291,15,1048.72,0,38,25,1,23,335,10,16,1
0,0,11.245,11,2528.301,0,30,10,2,14,459.85,2,6,0
0,0,1.066,15,1490.467,0,28,25,1,14,1040,19,16,1
0,0,4.348,23,1572.73,0,32,6,2,14,469,17,15,1
0,0,2.871,15,1092.357,0,37,23,2,8,907.5,19,14,1
0,0,16.501,15,1160.854,0,40,11,2,6,399.9,8,24,0
0,0,1.563,10,20583.333,0,33,15,1,16,20000,19,0,0
0,0,21.6,4,1552.71,0,49,5,1,11,380.9,10,19,1
0,0,2.517,8,335.271,0,22,14,2,6,71.8,18,15,0
0,0,1.949,23,1416.953,0,58,21,1,15,1049,24,10,1
0,0,13.517,21,1899.331,0,35,15,1,18,465,10,16,0
0,0,0.411,5,31666.667,0,47,4,1,9,21000,19,11,0
0,0,11.703,24,1173.53,0,49,5,1,11,606.33,15,4,0
0,0,1.863,6,576.895,0,22,15,1,14,411,21,1,0
0,0,10.648,8,1490.63,0,31,21,2,6,436.7,24,23,0
0,0,23.653,19,1490.28,0,34,5,1,23,455,16,17,1
0,0,0.709,8,31666.667,0,36,2,2,14,20000,15,25,0
0,0,1.602,18,13018.654,0,36,19,2,16,14650,15,3,0
0,0,4.387,15,2266.755,0,39,11,1,23,167.5,21,4,0
0,0,6.902,11,2401.498,0,46,15,1,19,1200,5,23,0
0,0,12.841,24,2409.497,0,42,23,2,6,550,14,21,0
0,0,1.298,6,972.692,0,25,21,2,24,119,14,2,0
0,0,5.653,10,1010.341,0,43,15,2,8,369.925,11,21,1
0,0,1.918,8,1760.398,0,27,10,2,24,1600,18,6,0
0,0,14.066,2,4314.821,0,43,10,2,8,1049,15,11,0
0,0,13.223,6,1659.477,0,33,23,2,8,392.415,7,14,0
0,0,1.835,10,1173.429,0,34,7,2,8,623,4,25,1
0,0,20.953,15,1368.864,0,32,6,2,14,500,21,24,0
0,0,9.409,11,4425.5,0,45,2,2,10,999,23,15,0
0,0,8.961,23,10714.896,0,36,3,2,2,1500,14,18,0
0,0,23.163,25,1621.163,0,38,15,2,2,379,8,12,1
0,0,13.517,24,1898.28,0,39,23,2,6,270,8,10,0
0,0,1.902,19,1063.427,0,36,10,1,23,833.3,11,5,1
0,0,4.129,10,11730.88,0,42,15,2,25,3000,3,16,0
0,0,0.425,15,2198.3,0,39,23,1,21,1833.5,0,3,1
0,0,10.198,15,3537.547,0,45,3,2,10,1200,23,24,1
0,0,4.668,19,10780.83,0,60,17,1,4,10000,10,23,0
0,0,2.116,6,3788.58,0,26,18,2,14,3730,19,8,0
0,0,1.563,10,20583.333,0,50,22,2,11,16400,17,4,0
0,0,12.903,2,2686.458,0,48,17,2,10,680,15,24,0
0,0,2.961,15,16726.341,0,43,8,2,10,13000,12,25,0
0,0,1.205,16,839.748,0,34,15,1,0,642.5,19,5,1
