,age,sex,relation,has_high_education,top1_interes,top2_interes,top3_interes,top4_interes,top5_interes,is_parent,has_pets,mean_tr,median_tr,tr_per_month,real_identifier
2,28.0,1.0,0.0,1.0,6.0,4.0,5.0,21.0,11.0,0.0,0.0,6904.161666666667,6750.0,2.5541433566433565,1
3,38.0,1.0,0.0,0.0,1.0,8.0,6.0,15.0,18.0,0.0,0.0,911.0243023255814,285.84000000000003,20.29125,1
4,51.0,2.0,0.0,0.0,10.0,19.0,23.0,3.0,5.0,0.0,0.0,1156.299074074074,493.25,28.3377801724138,1
5,51.0,2.0,0.0,0.0,23.0,15.0,21.0,6.0,24.0,1.0,0.0,1343.0036190476192,627.0,5.768721796028881,1
6,44.0,1.0,0.0,0.0,21.0,6.0,10.0,4.0,5.0,0.0,0.0,1664.3656249999997,824.8199999999999,10.075655172413793,1
7,44.0,2.0,0.0,0.0,10.0,14.0,20.0,19.0,13.0,0.0,0.0,679.3198888888888,295.66,25.84262971698113,1
8,43.0,1.0,4.0,0.0,21.0,15.0,8.0,4.0,13.0,0.0,0.0,1727.9100677966103,695.3499999999999,28.19114010989011,1
9,22.0,2.0,0.0,0.0,6.0,8.0,18.0,7.0,19.0,0.0,0.0,317.44999999999993,84.95,5.0728125,1
10,52.0,2.0,0.0,0.0,25.0,4.0,23.0,24.0,10.0,0.0,0.0,19289.595833333333,3119.0,3.6402906976744185,1
11,40.0,1.0,0.0,0.0,11.0,9.0,10.0,22.0,21.0,0.0,0.0,731.9031826086956,241.0,27.388424295774648,1
12,34.0,2.0,4.0,1.0,15.0,6.0,2.0,12.0,3.0,1.0,0.0,1554.4583703703704,276.85,28.24039948453608,1
13,31.0,1.0,0.0,0.0,15.0,18.0,8.0,14.0,16.0,1.0,0.0,5711.0943,1200.0,4.949085365853658,1
14,45.0,1.0,0.0,0.0,23.0,15.0,19.0,1.0,18.0,0.0,0.0,6739.61693877551,449.57,2.5494134615384616,1
15,20.0,1.0,0.0,0.0,14.0,9.0,18.0,5.0,6.0,0.0,0.0,1376.2383088235297,276.0,6.708938411669369,1
16,38.0,1.0,0.0,0.0,23.0,17.0,19.0,10.0,5.0,1.0,0.0,1677.0049433962265,487.18,25.484271327014216,1
17,56.0,2.0,0.0,0.0,23.0,15.0,8.0,10.0,12.0,1.0,0.0,2061.4855993690853,659.74,30.198714788732392,1
18,45.0,2.0,0.0,0.0,23.0,24.0,8.0,15.0,12.0,0.0,0.0,17529.4,10000.0,1.2135915071770336,1
19,39.0,2.0,0.0,0.0,24.0,10.0,11.0,25.0,15.0,1.0,0.0,1369.3008131487888,305.65,27.574472962382448,1
20,56.0,2.0,0.0,1.0,8.0,25.0,3.0,24.0,15.0,0.0,0.0,3376.595744680851,3000.0,2.384221875,1
21,56.0,2.0,0.0,1.0,23.0,10.0,25.0,19.0,17.0,1.0,0.0,3537.428366935484,894.5,23.84943127962085,1
22,26.0,1.0,0.0,0.0,11.0,6.0,0.0,4.0,5.0,1.0,0.0,1467.693417721519,1338.0,4.571317728136883,1
23,39.0,1.0,0.0,0.0,11.0,4.0,0.0,15.0,16.0,1.0,0.0,1875.2461666666668,558.5,3.5391715116279068,1
24,41.0,2.0,4.0,1.0,23.0,24.0,1.0,6.0,14.0,1.0,0.0,1493.4226438356166,544.0,35.324195151033386,1
25,44.0,2.0,0.0,0.0,24.0,15.0,2.0,8.0,3.0,0.0,0.0,14775.109523809526,3000.0,4.064701907790143,1
26,57.0,2.0,0.0,0.0,10.0,8.0,15.0,24.0,18.0,0.0,0.0,1135.4862565905096,410.83,27.18772664835165,1
27,26.0,1.0,0.0,0.0,15.0,21.0,22.0,14.0,5.0,1.0,0.0,1105.703846153846,516.53,9.4209375,1
28,21.0,1.0,0.0,0.0,14.0,5.0,6.0,19.0,15.0,0.0,0.0,1000.0,1000.0,0.16909375,1
29,25.0,1.0,4.0,1.0,11.0,25.0,15.0,0.0,23.0,0.0,0.0,3029.9510638297875,2200.0,2.2998924839228296,1
30,32.0,2.0,0.0,0.0,25.0,6.0,14.0,18.0,0.0,0.0,1.0,1091.7906818181818,498.0,23.358531976744185,1
31,50.0,2.0,0.0,0.0,3.0,11.0,6.0,16.0,4.0,0.0,0.0,480.7517307692306,252.225,14.258716216216216,1
32,63.0,1.0,1.0,1.0,0.0,3.0,20.0,7.0,15.0,0.0,0.0,16458.0,18000.0,0.6721076498422713,1
33,61.0,2.0,0.0,0.0,14.0,21.0,6.0,15.0,24.0,0.0,0.0,2138.792440677966,538.67,14.207085640822784,1
34,47.0,1.0,0.0,0.0,24.0,15.0,22.0,18.0,4.0,1.0,0.0,1346.6763076923075,1086.78,3.1353357765451664,1
35,33.0,2.0,4.0,1.0,24.0,9.0,6.0,2.0,8.0,0.0,0.0,1941.439371002132,350.5,45.82630617977528,1
36,22.0,2.0,0.0,0.0,6.0,23.0,7.0,12.0,21.0,0.0,0.0,343.6656451612904,153.0,6.644669894366197,1
37,36.0,1.0,0.0,0.0,0.0,16.0,19.0,10.0,15.0,0.0,0.0,27840.0,33200.0,3.30835597826087,1
38,38.0,2.0,6.0,0.0,8.0,6.0,15.0,7.0,3.0,0.0,0.0,1069.0706833114325,530.0,36.41896521226415,1
39,38.0,1.0,0.0,0.0,21.0,23.0,6.0,24.0,1.0,1.0,0.0,2072.5916100323625,851.405,59.058049450549454,1
40,36.0,1.0,0.0,0.0,11.0,0.0,4.0,13.0,6.0,1.0,0.0,1173.6443298969073,943.8,8.7868359375,1
41,37.0,1.0,0.0,0.0,6.0,11.0,24.0,4.0,15.0,1.0,0.0,2191.795176817289,688.8,49.49638777955271,1
42,31.0,2.0,0.0,0.0,14.0,15.0,16.0,23.0,18.0,0.0,0.0,828.1736404494383,200.0,42.326279296875,1
43,31.0,1.0,0.0,0.0,15.0,6.0,8.0,11.0,21.0,0.0,0.0,9004.8507,2731.55,4.846636146496815,1
44,33.0,1.0,4.0,0.0,21.0,9.0,6.0,19.0,8.0,1.0,0.0,1834.9650236966825,727.5,30.198341496865208,1
45,64.0,1.0,0.0,0.0,5.0,18.0,22.0,19.0,13.0,0.0,0.0,784.6363636363636,745.0,1.2586677631578946,1
46,41.0,2.0,0.0,0.0,23.0,7.0,17.0,21.0,11.0,0.0,0.0,33000.0,25000.0,13.044375,1
47,41.0,2.0,4.0,0.0,15.0,19.0,6.0,10.0,8.0,0.0,0.0,4725.069911111111,1000.0,11.153577972312704,1
48,35.0,1.0,0.0,0.0,19.0,11.0,15.0,10.0,0.0,1.0,0.0,2206.2707936507936,559.04,48.16384615384615,1
49,30.0,1.0,0.0,0.0,19.0,0.0,5.0,11.0,10.0,1.0,0.0,433.6670833333333,314.25,2.467854729729729,1
50,48.0,1.0,0.0,0.0,24.0,23.0,16.0,21.0,8.0,0.0,0.0,34341.666666666664,31850.0,1.860318336162988,1
51,33.0,2.0,0.0,0.0,2.0,10.0,17.0,15.0,23.0,0.0,0.0,1633.9273333333333,431.93,28.791638513513515,1
52,19.0,1.0,7.0,0.0,6.0,14.0,1.0,23.0,18.0,0.0,0.0,4300.0,4300.0,1.0,1
53,56.0,1.0,0.0,0.0,5.0,19.0,9.0,4.0,10.0,0.0,0.0,35.0,35.0,2.0,1
54,41.0,1.0,4.0,0.0,11.0,5.0,19.0,17.0,16.0,1.0,0.0,922.1411600928074,353.0,20.85579193163752,1
55,41.0,1.0,0.0,0.0,10.0,15.0,23.0,24.0,5.0,0.0,0.0,1183.0049704142011,865.91,8.151873019017433,1
56,35.0,2.0,4.0,1.0,11.0,10.0,25.0,0.0,15.0,1.0,0.0,682.8009109311741,336.42,49.13665441176471,1
57,22.0,1.0,0.0,0.0,8.0,0.0,4.0,16.0,19.0,0.0,0.0,3168.353965517241,499.5,5.577689573459716,1
58,58.0,1.0,0.0,0.0,15.0,10.0,11.0,24.0,23.0,0.0,0.0,2270.873043478261,992.0,4.545767045454546,1
59,49.0,1.0,4.0,0.0,3.0,13.0,10.0,12.0,0.0,1.0,0.0,1365.8048249027238,500.0,36.78186618338558,1
60,40.0,2.0,0.0,0.0,8.0,24.0,2.0,10.0,16.0,0.0,0.0,2196.45762195122,996.2,20.41573619631902,1
61,32.0,1.0,0.0,0.0,10.0,15.0,21.0,4.0,22.0,1.0,0.0,1892.0676375404528,602.0,15.16934576612903,1
62,36.0,1.0,0.0,0.0,19.0,16.0,5.0,17.0,11.0,1.0,0.0,1324.445,640.2950000000001,21.942863372093026,1
63,36.0,2.0,0.0,0.0,8.0,24.0,15.0,10.0,13.0,1.0,0.0,689.5116346153845,339.0,6.866453362255965,1
64,51.0,1.0,0.0,0.0,9.0,19.0,11.0,15.0,5.0,0.0,0.0,3837.819235955056,822.35,21.32977854330709,1
65,33.0,2.0,0.0,0.0,23.0,15.0,6.0,17.0,21.0,0.0,0.0,7308.666666666667,1246.0,3.0436875000000003,1
66,41.0,2.0,0.0,0.0,8.0,23.0,15.0,19.0,24.0,1.0,0.0,24974.25118181818,4835.0,7.750130208333334,1
67,50.0,2.0,0.0,1.0,8.0,15.0,23.0,21.0,24.0,1.0,0.0,2767.271373801917,465.12,17.042472048300535,1
68,55.0,1.0,0.0,0.0,11.0,4.0,9.0,10.0,19.0,1.0,0.0,1868.876108870968,1106.83,23.963,1
69,51.0,1.0,5.0,1.0,11.0,19.0,10.0,23.0,15.0,0.0,0.0,1632.119194270367,520.1,53.2049911971831,1
70,38.0,2.0,0.0,0.0,6.0,11.0,15.0,23.0,5.0,1.0,0.0,1325.0,1325.0,1.0,1
71,22.0,1.0,0.0,0.0,18.0,6.0,14.0,15.0,3.0,0.0,0.0,437.84987500000005,101.02,20.223837209302324,1
72,25.0,2.0,0.0,0.0,2.0,21.0,18.0,16.0,6.0,0.0,0.0,852.1554285714285,233.03,3.1705078125,1
73,21.0,2.0,0.0,0.0,14.0,21.0,15.0,22.0,24.0,0.0,0.0,130.6511111111111,100.0,68.48296875,1
74,22.0,2.0,0.0,0.0,6.0,17.0,3.0,2.0,15.0,0.0,0.0,487.4318181818181,186.0,20.9253515625,1
75,45.0,2.0,0.0,0.0,24.0,23.0,10.0,6.0,2.0,0.0,0.0,1000.830623655914,524.0,45.50851085209003,1
76,45.0,1.0,0.0,0.0,10.0,6.0,11.0,19.0,4.0,0.0,0.0,1968.95,1968.95,2.0,1
77,53.0,2.0,4.0,0.0,23.0,19.0,1.0,25.0,17.0,0.0,0.0,2240.865774793389,900.0,46.10781690140845,1
78,53.0,1.0,4.0,0.0,23.0,25.0,11.0,5.0,19.0,0.0,0.0,2079.994320987654,574.5,17.30096052631579,1
79,34.0,1.0,0.0,0.0,15.0,19.0,10.0,0.0,17.0,1.0,0.0,1978.127790697674,1304.09,4.109217032967033,1
80,52.0,2.0,0.0,0.0,24.0,8.0,6.0,3.0,23.0,0.0,0.0,1608.2662480376766,420.0,31.732061170212766,1
81,31.0,1.0,0.0,0.0,8.0,11.0,9.0,23.0,12.0,1.0,0.0,3925.291883408072,599.0,12.928425,1
82,24.0,2.0,0.0,0.0,14.0,8.0,6.0,21.0,15.0,0.0,0.0,2747.505641025641,3400.0,2.520250796178344,1
83,45.0,2.0,0.0,0.0,10.0,8.0,7.0,6.0,25.0,0.0,0.0,3715.203410852713,1327.8,6.163825549450549,1
84,30.0,1.0,7.0,1.0,5.0,16.0,23.0,8.0,0.0,1.0,0.0,1006.9424705882352,739.49,5.367498703319502,1
85,39.0,2.0,0.0,0.0,6.0,2.0,24.0,10.0,21.0,0.0,0.0,1392.868120300752,654.32,6.354951923076923,1
86,43.0,1.0,0.0,0.0,0.0,11.0,15.0,25.0,23.0,0.0,0.0,4939.043520408163,3500.0,9.33588028169014,1
87,53.0,2.0,0.0,0.0,23.0,0.0,19.0,4.0,15.0,0.0,0.0,1542.2988039867107,400.0,42.9445283203125,1
88,34.0,1.0,0.0,0.0,18.0,0.0,25.0,16.0,24.0,1.0,0.0,1094.1586842105262,719.6,6.816903241650294,1
89,54.0,2.0,0.0,0.0,2.0,3.0,25.0,17.0,19.0,0.0,0.0,9241.272727272728,10700.0,2.6656498805732483,1
90,20.0,2.0,0.0,0.0,21.0,16.0,12.0,24.0,17.0,0.0,0.0,203.41791411042945,65.0,8.053913352272728,1
91,32.0,2.0,0.0,0.0,8.0,4.0,6.0,10.0,15.0,1.0,0.0,2214.69483018868,454.0,12.702002952755906,1
92,36.0,2.0,0.0,0.0,22.0,13.0,14.0,23.0,15.0,1.0,0.0,3693.5716395222585,1000.0,44.00684752747253,1
93,44.0,2.0,0.0,0.0,16.0,5.0,12.0,23.0,0.0,0.0,0.0,596.824938271605,195.75,46.61445772058824,1
94,40.0,2.0,0.0,0.0,0.0,7.0,16.0,6.0,18.0,0.0,0.0,2537.421875,2000.0,6.525829145728643,1
95,23.0,2.0,0.0,0.0,6.0,8.0,24.0,14.0,18.0,0.0,0.0,940.2329347826088,300.0,9.032879032258064,1
96,23.0,2.0,0.0,0.0,6.0,21.0,5.0,23.0,14.0,0.0,0.0,126.82266666666668,100.3,3.970027173913044,1
97,37.0,2.0,0.0,0.0,10.0,24.0,15.0,6.0,14.0,1.0,0.0,666.267250755287,339.0,17.990367187500002,1
98,29.0,1.0,0.0,0.0,16.0,21.0,0.0,15.0,25.0,0.0,0.0,4560.701724137931,644.0,1.996989536199095,1
99,29.0,1.0,0.0,0.0,14.0,18.0,16.0,5.0,15.0,1.0,0.0,439.994043062201,190.0,40.197831753554496,1
100,54.0,1.0,4.0,0.0,11.0,20.0,15.0,4.0,19.0,1.0,1.0,1722.5429510703366,500.0,31.29829599056604,1
101,32.0,1.0,0.0,0.0,0.0,4.0,9.0,24.0,11.0,1.0,0.0,7297.567272727272,2000.0,10.800181451612902,1
102,66.0,1.0,0.0,0.0,11.0,14.0,6.0,18.0,16.0,0.0,0.0,3503.714166666666,1382.75,3.137822164948453,1
103,23.0,1.0,0.0,0.0,6.0,15.0,14.0,10.0,23.0,0.0,0.0,3563.042105263158,4000.0,21.418541666666663,1
104,44.0,1.0,0.0,0.0,23.0,15.0,0.0,21.0,10.0,0.0,0.0,9828.052641509435,672.05,18.97828676470588,1
105,45.0,1.0,0.0,0.0,10.0,0.0,11.0,4.0,20.0,1.0,0.0,2706.528675958188,600.0,14.830871179966042,1
106,45.0,1.0,0.0,0.0,5.0,10.0,19.0,23.0,15.0,1.0,0.0,922.2123407917384,470.0,27.71759306426333,1
107,53.0,1.0,0.0,0.0,3.0,8.0,6.0,2.0,17.0,1.0,0.0,3937.805966183575,600.5250000000001,19.87518335962145,1
108,62.0,1.0,0.0,0.0,11.0,10.0,9.0,17.0,4.0,0.0,0.0,13002.441860465116,11500.0,2.097412860576923,1
109,41.0,1.0,0.0,0.0,16.0,13.0,0.0,15.0,21.0,1.0,0.0,4600.817073170731,1432.75,23.61978312302839,1
110,28.0,1.0,0.0,0.0,23.0,21.0,14.0,6.0,15.0,0.0,0.0,3475.0,3750.0,1.5411075949367088,1
111,75.0,1.0,0.0,0.0,11.0,21.0,15.0,22.0,6.0,0.0,0.0,3739.149591836735,1538.0,5.780646802325581,1
112,43.0,1.0,0.0,1.0,18.0,25.0,14.0,8.0,6.0,1.0,1.0,1111.617157894737,608.0,41.046574329653,1
113,30.0,2.0,7.0,0.0,23.0,8.0,19.0,6.0,5.0,0.0,0.0,4076.83,951.0,4.194825721153846,1
114,34.0,2.0,0.0,0.0,8.0,16.0,7.0,10.0,23.0,0.0,0.0,2719.207282608696,1101.895,4.416707413249212,1
115,37.0,1.0,0.0,0.0,11.0,10.0,6.0,4.0,12.0,1.0,0.0,3506.608413793104,900.0,21.740625,1
116,40.0,2.0,0.0,0.0,24.0,2.0,6.0,13.0,16.0,0.0,0.0,3388.688596491228,300.45,5.9010267857142855,1
117,65.0,1.0,0.0,0.0,21.0,23.0,24.0,15.0,11.0,0.0,0.0,11971.42857142857,13500.0,1.4109809602649008,1
118,35.0,2.0,0.0,0.0,24.0,21.0,6.0,15.0,1.0,1.0,0.0,883.6003618090452,400.0,47.39388204225352,1
119,42.0,2.0,6.0,0.0,6.0,18.0,21.0,13.0,3.0,0.0,0.0,652.6433112582782,223.6,19.229992154811715,1
120,48.0,2.0,0.0,0.0,6.0,3.0,18.0,14.0,15.0,0.0,0.0,8974.2073,2050.0,4.901268115942029,1
121,46.0,2.0,0.0,0.0,12.0,14.0,16.0,23.0,3.0,0.0,0.0,583.1352785923754,369.0,64.97010563380282,1
122,27.0,1.0,0.0,0.0,22.0,15.0,11.0,23.0,24.0,1.0,0.0,997.7118181818182,849.0,3.381875,1
123,30.0,1.0,0.0,0.0,0.0,19.0,23.0,5.0,16.0,1.0,0.0,3949.216875000001,2624.01,1.9023046875,1
124,33.0,2.0,0.0,0.0,25.0,16.0,23.0,7.0,14.0,0.0,0.0,12379.93859375,6000.0,3.273882352941176,1
125,20.0,2.0,0.0,0.0,8.0,7.0,2.0,15.0,24.0,0.0,0.0,700.0,700.0,1.5218437500000002,1
126,50.0,2.0,0.0,1.0,2.0,24.0,15.0,23.0,21.0,0.0,0.0,7369.597500000001,400.53,3.092,1
127,65.0,1.0,0.0,1.0,23.0,15.0,24.0,1.0,3.0,0.0,0.0,46446.66666666666,35200.0,0.7201153391167192,1
128,69.0,2.0,4.0,1.0,8.0,10.0,2.0,6.0,9.0,1.0,0.0,6672.606252545825,1900.0,23.42399000783699,1
129,46.0,2.0,0.0,0.0,10.0,23.0,8.0,18.0,17.0,0.0,0.0,1266.9682464454977,589.0,10.325049236334406,1
130,37.0,1.0,0.0,1.0,19.0,5.0,11.0,10.0,20.0,1.0,0.0,1058.765892857143,631.985,2.7098012718600955,1
131,41.0,1.0,0.0,0.0,11.0,23.0,5.0,19.0,10.0,0.0,0.0,10764.608620689656,10000.0,2.824542,1
132,42.0,1.0,0.0,0.0,23.0,15.0,0.0,13.0,6.0,0.0,0.0,401.1794832826747,264.34,17.146801155821915,1
133,37.0,2.0,0.0,0.0,23.0,15.0,10.0,6.0,14.0,1.0,1.0,4301.72424074074,1675.115,25.92415220820189,1
134,51.0,2.0,0.0,0.0,24.0,10.0,6.0,8.0,2.0,1.0,0.0,1642.499866920152,394.25,25.25204455835962,1
135,38.0,2.0,0.0,1.0,8.0,23.0,7.0,1.0,18.0,1.0,0.0,3996.4,4124.0,2.623868534482759,1
136,29.0,2.0,0.0,1.0,6.0,14.0,15.0,3.0,1.0,0.0,0.0,10947.619047619048,10000.0,2.458362980769231,1
137,35.0,1.0,0.0,0.0,24.0,19.0,6.0,8.0,15.0,1.0,0.0,1263.0740506329114,690.8,4.160057309688582,1
138,24.0,1.0,0.0,0.0,6.0,11.0,8.0,14.0,24.0,0.0,0.0,8980.173063063063,1946.0,5.735981536502546,1
139,70.0,2.0,0.0,1.0,24.0,14.0,6.0,21.0,13.0,0.0,0.0,7276.937352941178,1103.23,4.951453349282297,1
140,40.0,1.0,0.0,0.0,11.0,5.0,19.0,0.0,4.0,1.0,0.0,12136.0,12136.0,2.0,1
141,19.0,1.0,0.0,0.0,6.0,18.0,2.0,14.0,5.0,0.0,0.0,4266.666666666667,3500.0,0.2377880859375,1
142,34.0,2.0,4.0,1.0,6.0,24.0,10.0,15.0,8.0,1.0,0.0,2844.2813397129185,439.96,11.95734375,1
143,39.0,2.0,0.0,0.0,8.0,25.0,3.0,15.0,7.0,1.0,0.0,2519.3222222222225,2459.0,6.370508720930232,1
144,40.0,2.0,0.0,1.0,21.0,15.0,14.0,19.0,20.0,0.0,0.0,341.0,149.0,11.413828125,1
145,42.0,1.0,0.0,0.0,0.0,21.0,14.0,4.0,3.0,1.0,0.0,4061.259484193012,3000.0,28.71673763736264,1
146,25.0,2.0,0.0,0.0,14.0,19.0,11.0,18.0,1.0,0.0,1.0,2804.796167664671,500.0,12.581579517326732,1
147,34.0,2.0,0.0,1.0,6.0,15.0,21.0,24.0,2.0,0.0,1.0,1598.1508695652174,506.1,18.10469288793104,1
148,44.0,2.0,4.0,0.0,2.0,25.0,15.0,23.0,10.0,0.0,1.0,1990.877222222222,971.135,10.920872093023256,1
149,46.0,1.0,0.0,0.0,11.0,9.0,4.0,5.0,20.0,0.0,0.0,7514.759420289855,5000.0,3.3125305599369086,1
150,34.0,2.0,0.0,0.0,14.0,2.0,6.0,23.0,10.0,1.0,0.0,2025.2634426229508,1528.8,3.058730436573311,1
151,36.0,2.0,0.0,0.0,8.0,23.0,15.0,10.0,17.0,1.0,0.0,2598.5508309455586,385.0,16.914760151273885,1
152,29.0,2.0,0.0,0.0,6.0,14.0,3.0,8.0,16.0,0.0,0.0,3773.4114285714286,470.09,2.436939338235294,1
153,31.0,1.0,0.0,0.0,5.0,16.0,19.0,0.0,4.0,1.0,0.0,2180.4235416666666,914.39,2.3989655172413795,1
154,70.0,1.0,4.0,1.0,21.0,23.0,16.0,17.0,15.0,0.0,0.0,1864.638432671081,261.0,22.13146769662921,1
155,47.0,1.0,0.0,1.0,24.0,23.0,20.0,18.0,15.0,0.0,0.0,530.844174573055,204.4,50.28286246081505,1
156,33.0,2.0,0.0,0.0,14.0,21.0,15.0,16.0,3.0,1.0,0.0,3651.6065934065928,248.0,8.820877786624203,1
157,33.0,1.0,0.0,0.0,11.0,15.0,23.0,24.0,6.0,0.0,0.0,1046.5712328767122,275.0,3.543687200956938,1
158,47.0,1.0,0.0,1.0,19.0,10.0,22.0,13.0,20.0,1.0,0.0,1932.976240601504,631.78,76.13989420062697,1
159,62.0,2.0,0.0,0.0,6.0,23.0,2.0,9.0,11.0,0.0,0.0,2049.271413612565,213.0,11.24457084139265,1
160,44.0,2.0,1.0,0.0,15.0,18.0,6.0,21.0,16.0,0.0,1.0,1314.2748548387096,500.0,29.48572265625,1
161,42.0,2.0,4.0,1.0,6.0,8.0,1.0,18.0,24.0,0.0,0.0,4111.611799307959,1196.0,13.765660211267605,1
162,22.0,2.0,0.0,0.0,14.0,8.0,7.0,6.0,21.0,0.0,0.0,1875.391521739131,179.215,3.271252920560748,1
163,40.0,1.0,0.0,0.0,15.0,14.0,23.0,21.0,16.0,1.0,0.0,11467.78586818758,824.96,37.75895341981132,1
164,49.0,2.0,0.0,0.0,23.0,2.0,6.0,19.0,10.0,0.0,1.0,1624.7457455540357,900.0,34.87359815830721,1
165,41.0,2.0,0.0,0.0,6.0,10.0,9.0,2.0,4.0,0.0,0.0,17469.714285714286,30000.0,1.1154875654450265,1
166,38.0,2.0,0.0,0.0,7.0,23.0,6.0,10.0,8.0,0.0,0.0,108710.14,100000.0,10.145625,1
167,49.0,1.0,0.0,0.0,11.0,0.0,19.0,5.0,23.0,0.0,0.0,3109.2316666666666,636.0,7.023894230769231,1
168,42.0,1.0,0.0,0.0,19.0,11.0,16.0,15.0,24.0,0.0,0.0,2030.3659392789373,765.83,25.705501802884616,1
169,42.0,2.0,4.0,1.0,10.0,25.0,4.0,3.0,8.0,0.0,0.0,149.0,149.0,1.0,1
170,36.0,1.0,0.0,0.0,11.0,19.0,5.0,17.0,16.0,0.0,0.0,7230.743448275863,1000.0,7.027622412420381,1
171,20.0,1.0,0.0,0.0,6.0,4.0,18.0,16.0,23.0,0.0,0.0,455.37,500.0,1.449375,1
172,47.0,1.0,4.0,1.0,19.0,20.0,15.0,4.0,5.0,0.0,1.0,3372.3630693069304,1196.02,5.844342918250951,1
173,44.0,1.0,0.0,0.0,15.0,23.0,14.0,16.0,17.0,0.0,0.0,2492.2405,677.025,4.5598314606741575,1
174,35.0,1.0,0.0,0.0,0.0,19.0,5.0,20.0,10.0,0.0,0.0,100000.0,100000.0,1.0,1
175,57.0,1.0,0.0,1.0,8.0,6.0,12.0,25.0,13.0,0.0,0.0,4387.775185185185,2300.0,3.066401585820896,1
176,57.0,1.0,0.0,1.0,24.0,1.0,21.0,7.0,0.0,0.0,0.0,251.8620779220779,147.6,33.67297952586207,1
177,32.0,2.0,0.0,0.0,10.0,2.0,24.0,14.0,15.0,1.0,0.0,647.8754816112084,250.0,27.542718898573693,1
178,35.0,1.0,0.0,0.0,23.0,16.0,14.0,13.0,19.0,1.0,0.0,1284.2928947368423,500.265,19.941400862068967,1
179,39.0,2.0,1.0,0.0,9.0,11.0,4.0,24.0,23.0,0.0,0.0,23771.27659574468,15000.0,2.348987068965517,1
180,57.0,1.0,0.0,0.0,11.0,6.0,4.0,13.0,25.0,1.0,1.0,5184.511651376147,1832.75,10.465676261829651,1
181,29.0,2.0,0.0,0.0,6.0,14.0,8.0,1.0,2.0,0.0,1.0,501.3786984126983,303.22,30.631359824281148,1
182,27.0,1.0,0.0,0.0,11.0,0.0,19.0,20.0,23.0,1.0,0.0,18340.73108433735,4000.0,4.068052536231884,1
183,47.0,1.0,0.0,0.0,15.0,21.0,14.0,3.0,23.0,1.0,0.0,1228.2206666666666,285.0,44.54176829268293,1
184,34.0,1.0,0.0,0.0,5.0,4.0,16.0,15.0,24.0,1.0,0.0,2402.7658080808083,803.45,18.891853448275864,1
185,23.0,2.0,2.0,0.0,8.0,19.0,18.0,5.0,3.0,0.0,0.0,534.004292929293,151.9,9.475630896226416,1
186,60.0,2.0,7.0,0.0,24.0,6.0,21.0,9.0,3.0,0.0,0.0,1203.1755947136564,240.0,11.534508555926545,1
187,25.0,1.0,0.0,0.0,15.0,0.0,8.0,10.0,21.0,0.0,0.0,2508.345757575757,431.0,3.34805625,1
188,62.0,1.0,0.0,0.0,11.0,8.0,23.0,24.0,0.0,0.0,0.0,13100.00925925926,6800.0,2.5883326771653543,1
189,38.0,2.0,0.0,0.0,11.0,10.0,23.0,6.0,2.0,1.0,0.0,1015.4942322097376,496.0,33.16998214285714,1
190,49.0,1.0,0.0,0.0,11.0,10.0,6.0,5.0,19.0,0.0,0.0,4045.836138613861,2578.46,5.0728125,1
191,45.0,1.0,4.0,1.0,15.0,8.0,4.0,11.0,19.0,1.0,1.0,771.8610317460318,316.0,12.233002392344495,1
192,52.0,1.0,0.0,0.0,11.0,13.0,15.0,6.0,5.0,1.0,0.0,1617.3075655430712,319.125,25.47537813479624,1
193,43.0,2.0,4.0,0.0,10.0,19.0,21.0,4.0,3.0,1.0,0.0,648.3287096774194,632.0,1.6409445652173913,1
194,32.0,2.0,0.0,0.0,16.0,7.0,6.0,25.0,10.0,0.0,0.0,1939.860433212996,300.0,16.86202875,1
195,60.0,2.0,0.0,0.0,11.0,10.0,23.0,6.0,24.0,0.0,0.0,9772.524666666666,3636.0,1.268203125,1
196,45.0,1.0,0.0,0.0,11.0,10.0,19.0,5.0,0.0,0.0,0.0,7408.295346534653,1104.0,13.424123908296943,1
197,53.0,2.0,4.0,1.0,15.0,3.0,8.0,11.0,2.0,1.0,0.0,1336.32291005291,493.9,63.21504807692308,1
198,38.0,2.0,4.0,0.0,6.0,24.0,14.0,8.0,18.0,0.0,0.0,3078.4500000000003,2000.0,4.348125,1
199,29.0,2.0,0.0,0.0,6.0,14.0,10.0,24.0,9.0,0.0,0.0,373.2057173913044,135.55,22.083537066246056,1
200,35.0,2.0,0.0,0.0,10.0,8.0,2.0,6.0,25.0,0.0,0.0,550.0,550.0,1.9023046875,1
201,34.0,1.0,4.0,1.0,15.0,21.0,1.0,16.0,19.0,1.0,1.0,1426.994801444043,530.0,14.12230213567839,1
202,34.0,1.0,0.0,0.0,11.0,0.0,19.0,23.0,5.0,1.0,0.0,928.6818181818184,843.7850000000001,2.1882720588235296,1
203,32.0,1.0,0.0,0.0,6.0,14.0,0.0,16.0,8.0,0.0,0.0,41692.307692307695,40000.0,8.992713068181818,1
204,33.0,1.0,0.0,0.0,19.0,11.0,10.0,22.0,0.0,1.0,0.0,1176.2738345864664,719.0,6.446026074840764,1
205,28.0,2.0,7.0,1.0,14.0,8.0,15.0,7.0,19.0,0.0,0.0,90639.0625,100000.0,7.295730337078652,1
