,fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class,real_identifier
250,42.1576,20.8341,2.8459,0.2294,0.1212,14.3728,-18.9241,9.1573,1.3489,201.347,0.0,0
251,67.8293,29.4168,3.3124,0.1742,0.0907,-32.6184,47.1536,12.6821,5.7214,275.891,0.0,0
252,23.6794,9.8217,2.4781,0.6235,0.3248,-28.4013,-11.3457,-2.1094,84.7631,89.4123,1.0,0
253,51.4832,25.7394,3.1547,0.1873,0.0946,19.8342,38.4126,8.7341,2.6743,154.689,0.0,0
254,35.2487,17.8265,2.7134,0.2918,0.1553,-20.4563,15.8734,6.9215,1.8324,172.845,0.0,0
255,92.3641,19.1728,2.8945,0.3017,0.1724,12.6349,93.2641,-12.3457,0.8719,314.728,0.0,0
256,20.1436,16.3289,2.5843,0.4127,0.2463,29.8436,14.2357,4.6782,45.3218,176.214,1.0,0
257,48.7321,23.6458,3.2014,0.1649,0.0823,24.5341,37.8214,10.4321,2.3458,148.934,0.0,0
258,74.2198,31.2643,3.4321,0.1824,0.0961,-45.7214,51.6734,14.2345,6.8943,298.432,0.0,0
259,18.9245,10.5432,2.2543,0.6921,0.3542,-23.4567,-9.8432,-1.2345,92.3451,78.4321,1.0,0
260,18.3456,9.5678,2.0543,0.5623,0.3214,-18.789,-3.4567,2.1234,78.3456,145.6789,0.0,0
261,93.4567,23.0987,3.2109,0.1678,0.0876,51.2345,72.3456,-5.6789,4.5678,234.5678,0.0,0
262,24.6789,12.3456,2.4567,0.489,0.2765,27.8901,13.4567,3.2345,82.6789,198.7654,1.0,0
263,13.2345,10.1234,2.1098,0.7456,0.4987,-14.5678,-5.4321,5.6789,84.321,130.9876,0.0,0
264,80.1234,20.9876,3.3456,0.1987,0.1023,53.4567,75.6789,-8.7654,2.3456,238.9012,0.0,0
265,30.9876,10.9012,2.6789,0.4567,0.2456,31.2345,36.789,-1.2345,13.4567,192.3456,1.0,0
266,17.4567,9.8765,2.0123,0.5987,0.3456,-22.3456,-6.789,1.4567,79.0123,150.2345,0.0,0
267,48.9012,21.3456,2.5678,0.3543,0.2109,3.4567,-17.8901,-4.321,59.8765,78.9012,1.0,0
268,29.8765,14.5678,2.789,0.4234,0.2123,25.6789,28.9012,-0.9876,11.2345,189.0123,1.0,0
269,65.4321,18.7654,2.9876,0.2876,0.1543,57.6543,58.7654,-7.6543,8.9012,239.8765,0.0,0
270,34.4217,16.2193,2.7185,0.3319,0.1773,-9.2141,-21.4879,-2.1048,38.4673,195.3021,0.0,0
271,82.7536,49.3184,3.0989,0.1782,0.0912,-28.3065,-32.7411,-41.2387,23.6412,330.2845,1.0,0
272,29.3145,17.8621,2.8013,0.3421,0.1684,4.8126,27.1943,10.3178,39.8267,160.9148,0.0,0
273,44.6819,13.9407,2.4836,0.4012,0.2153,-15.7389,-24.3104,8.1732,3.0195,218.6543,0.0,0
274,22.1043,10.9826,2.7041,0.4895,0.2447,9.3417,18.6521,-3.9865,1.7248,215.8914,1.0,0
275,11.7284,10.6538,2.0847,0.7514,0.4029,-14.2368,5.8149,10.9326,85.3741,119.4237,0.0,0
276,40.8154,14.3267,2.6149,0.4368,0.2381,-2.1093,21.4368,11.8642,74.1289,170.9431,1.0,0
277,56.3291,9.4835,2.5512,0.3724,0.1843,-49.8102,-34.5214,-4.6389,0.2173,132.4769,0.0,0
278,20.9381,19.7456,2.6234,0.3847,0.2019,12.7453,8.9361,3.8421,62.3184,181.4267,0.0,0
279,39.1428,19.2741,2.8543,0.2673,0.1398,-13.4826,31.8429,-12.7436,20.4317,178.3149,0.0,0
280,65.3214,21.7658,3.2104,0.1903,0.1057,23.5019,67.8421,9.6543,4.2314,235.6789,0.0,0
281,19.8745,13.2456,2.4832,0.5417,0.3219,-3.1245,8.4321,11.2345,15.6789,143.2109,0.0,0
282,37.4567,9.8765,2.6123,0.4765,0.2734,10.3214,18.7654,6.8765,38.4567,162.3456,1.0,0
283,82.7654,28.1234,3.6789,0.1423,0.0789,25.4321,78.9012,12.3456,2.7654,278.9012,0.0,0
284,24.321,10.3456,2.321,0.5123,0.289,-7.4321,-12.3456,10.9876,10.4321,118.7654,0.0,0
285,50.6789,14.321,2.5876,0.2789,0.1432,-52.3456,-24.5678,10.2345,3.0123,105.6789,0.0,0
286,45.1234,18.9876,2.9876,0.2143,0.1234,6.789,56.789,8.4321,4.5678,198.7654,0.0,0
287,20.9876,3.4567,2.1098,0.789,0.4987,5.6789,8.321,3.1234,27.8901,210.3456,1.0,0
288,68.4321,24.5678,3.4567,0.1876,0.1023,28.4321,72.3456,-18.3456,1.0987,245.6789,0.0,0
289,15.2345,11.6789,2.0987,0.7321,0.4234,-13.4567,5.6789,-9.8765,63.4567,180.9876,0.0,0
290,72.3412,28.9103,3.2145,0.2153,0.1124,-22.4567,58.1234,-14.2345,42.3456,245.6789,1.0,0
291,19.6789,11.4567,2.3456,0.6345,0.3678,12.3456,9.8765,-3.4567,50.1234,150.9876,0.0,0
292,54.2345,32.1234,3.4567,0.1823,0.0987,14.5678,45.6789,18.7654,32.3456,204.5678,0.0,0
293,78.9012,47.8901,3.6789,0.1432,0.0789,-45.6789,-23.4567,34.5678,68.7654,298.7654,1.0,0
294,25.6789,14.5678,2.6789,0.4567,0.2345,-6.789,-8.9012,-7.6543,25.6789,118.7654,0.0,0
295,68.7654,34.5678,3.3456,0.1987,0.1098,-34.5678,67.8901,-27.6543,15.4321,260.1234,1.0,0
296,32.1234,18.7654,2.8901,0.3678,0.1987,34.5678,25.6789,-13.4567,10.9876,180.1234,0.0,0
297,80.1234,49.8765,3.7654,0.1321,0.0678,-65.4321,-12.3456,42.3456,70.1234,305.4321,1.0,0
298,20.9876,10.1234,2.1234,0.5876,0.321,-8.7654,-4.321,-5.4321,40.1234,140.9876,0.0,0
299,62.3456,23.4567,2.9876,0.289,0.1567,-78.9012,32.1098,-19.8765,64.321,315.6789,1.0,0
300,52.843,19.632,2.914,0.257,0.135,12.341,39.872,15.436,58.329,178.456,1.0,0
301,95.317,33.291,3.023,0.221,0.114,-142.678,-51.321,30.894,9.712,287.391,0.0,0
302,49.204,18.345,3.317,0.301,0.198,6.814,44.326,13.281,12.473,209.165,0.0,0
303,73.215,26.487,3.552,0.178,0.094,-42.513,58.194,-18.432,3.127,276.489,0.0,0
304,82.634,16.129,3.045,0.273,0.182,36.742,45.129,10.367,33.841,162.934,1.0,0
305,39.871,18.432,2.876,0.289,0.141,31.294,36.812,8.943,81.432,215.379,1.0,0
306,84.126,28.374,2.691,0.287,0.143,-34.892,-90.123,26.547,65.489,184.321,0.0,0
307,21.345,7.321,2.178,0.762,0.398,-20.143,-13.456,5.321,14.893,108.432,0.0,0
308,37.489,24.132,3.154,0.198,0.101,-22.345,-6.894,9.432,17.987,87.123,0.0,0
309,76.123,23.456,2.943,0.219,0.111,-47.894,71.234,-13.456,10.987,293.123,0.0,0
310,102.456,49.832,2.914,0.301,0.165,-132.789,-65.432,28.345,18.765,138.456,1.0,0
311,68.214,14.321,2.678,0.354,0.231,29.876,67.453,6.891,8.321,204.567,0.0,0
312,105.789,57.345,3.214,0.378,0.219,-45.678,-112.345,43.214,13.456,412.345,1.0,0
313,29.876,16.456,2.712,0.357,0.189,22.345,9.876,-6.453,2.876,139.456,0.0,0
314,14.321,10.987,2.214,0.712,0.403,13.456,-7.654,-8.987,4.987,143.214,0.0,0
315,45.678,22.345,2.456,0.321,0.172,31.214,40.123,5.321,22.345,209.876,0.0,0
316,54.321,10.876,2.432,0.401,0.192,62.345,-25.678,3.456,32.145,155.678,1.0,0
317,24.567,14.987,2.489,0.387,0.223,17.654,-11.234,-10.456,49.876,147.321,0.0,0
318,28.987,8.321,2.587,0.503,0.334,-4.321,20.123,5.123,19.456,53.214,1.0,0
319,75.432,19.876,3.298,0.189,0.101,12.345,58.765,-9.456,1.321,278.987,0.0,0
320,24.8912,15.7634,2.5817,0.3614,0.1845,-28.1345,-14.7891,-11.9234,26.4567,189.321,0.0,0
321,27.3456,24.0123,2.6891,0.3125,0.1732,-20.4567,17.1234,-12.4567,58.3456,152.789,0.0,0
322,78.1234,19.8765,2.4567,0.4213,0.2145,-77.3456,47.8912,8.9123,2.7654,254.321,0.0,0
323,17.8912,14.9876,2.2891,0.5345,0.3012,5.8912,-15.9876,-10.3456,85.1234,208.456,0.0,0
324,18.7654,17.4567,2.1891,0.5789,0.2845,-25.6789,11.2345,-16.8912,35.4567,88.1234,0.0,0
325,31.4567,26.8912,3.0987,0.2891,0.1412,16.8912,28.7654,15.4567,10.9876,77.4567,0.0,0
326,57.6543,24.7654,3.1891,0.1567,0.0812,34.9876,60.1234,-6.4567,52.8912,123.456,0.0,0
327,18.3456,10.4567,2.2987,0.6012,0.3245,-7.8912,16.4567,-8.1234,15.9876,140.345,0.0,0
328,131.234,16.1234,3.0123,0.2567,0.1412,16.7654,140.123,6.8912,32.4567,107.345,1.0,0
329,38.7654,17.4567,2.7891,0.2654,0.1401,45.1234,23.4567,-9.1234,21.7654,116.891,0.0,0
330,22.4316,9.8735,2.4508,0.6119,0.3867,-10.2541,14.7836,2.1597,56.1243,218.654,0.0,0
331,151.289,85.743,4.5621,0.0421,0.0203,-172.143,-111.234,71.2942,43.817,245.193,1.0,0
332,28.9472,10.1256,2.3814,0.5642,0.3317,-16.8412,15.2134,6.2419,65.4837,209.831,1.0,0
333,43.8719,13.6245,2.8542,0.3027,0.1548,-11.3921,-18.4563,-6.4123,4.1296,234.762,0.0,0
334,24.5678,7.9821,2.2437,0.6789,0.3782,-13.6541,12.9871,3.7425,15.9326,193.482,0.0,0
335,19.5423,7.1349,2.0871,0.7241,0.4567,-2.3456,4.8765,3.1289,41.6523,179.341,0.0,0
336,150.123,86.456,4.7123,0.0341,0.0168,-175.234,-116.789,70.1234,44.7654,244.123,1.0,0
337,26.7432,12.3456,2.5678,0.5432,0.3123,-14.3214,16.8765,7.4567,61.2345,238.765,1.0,0
338,45.3214,11.2345,2.6789,0.2912,0.1432,-9.8765,-20.1234,-8.3214,2.9876,237.456,0.0,0
339,24.8765,8.1234,2.3456,0.6321,0.3456,-18.4567,14.2345,4.7654,18.7654,198.345,1.0,0
340,72.3811,27.4398,3.1102,0.2118,0.1164,12.4836,63.1307,-17.9012,3.492,209.114,0.0,0
341,11.7392,11.2045,2.3456,0.5138,0.2831,6.8214,10.4837,7.2081,38.4701,245.761,1.0,0
342,84.3567,31.1289,3.0473,0.3046,0.1628,-52.7641,-87.2104,15.8346,71.294,310.458,1.0,0
343,36.4025,22.1763,3.1847,0.2493,0.1421,26.3109,24.8621,-12.4937,22.3105,75.8913,0.0,0
344,29.1043,11.0234,2.7891,0.3614,0.2137,1.9124,31.4278,6.3415,40.1789,172.346,1.0,0
345,14.3287,12.1094,2.0173,0.6921,0.3849,13.7632,-2.9843,10.4732,18.9214,60.4127,0.0,0
346,93.2148,33.5679,3.7214,0.2231,0.1215,-71.4326,-58.1024,-19.2347,0.873,352.109,0.0,0
347,22.4891,15.2307,2.4316,0.4789,0.2613,-1.1234,9.8763,-8.4217,1.987,133.245,0.0,0
348,19.8732,11.0456,2.2418,0.5632,0.2894,-3.4521,7.3214,4.9873,7.643,101.478,0.0,0
349,63.4512,20.1023,2.9147,0.2534,0.1378,50.1234,41.2034,9.8765,3.987,218.431,0.0,0
350,25.7891,12.3456,2.3846,0.4762,0.2481,-15.4321,14.8976,-7.3214,28.435,169.876,0.0,0
351,19.2345,11.7654,2.2456,0.5891,0.3215,-3.1234,5.6789,-5.8765,34.678,204.321,0.0,0
352,17.8901,13.4567,2.3456,0.6234,0.3543,12.3456,10.2345,3.4567,35.789,134.567,0.0,0
353,24.3214,15.6789,2.5432,0.3987,0.2109,20.1234,-9.4567,-12.3456,14.234,174.89,0.0,0
354,30.1234,14.2345,2.6123,0.4234,0.2345,-11.2345,20.3456,7.8901,4.5678,201.234,0.0,0
355,18.9876,10.4321,2.1543,0.5321,0.2765,-22.3456,-7.6543,1.2345,32.109,223.456,0.0,0
356,28.4321,13.1234,2.5678,0.4123,0.2145,35.6789,-17.8901,10.4321,2.3456,132.109,0.0,0
357,37.6543,17.8901,2.7654,0.3876,0.2567,-16.789,-30.1234,13.2109,58.765,245.678,1.0,0
358,29.8765,20.1234,2.8765,0.3123,0.1987,21.4321,16.789,-17.6543,26.543,148.901,0.0,0
359,20.3456,12.9876,2.321,0.5765,0.3123,-4.321,7.1234,-6.9876,35.432,197.654,0.0,0
360,54.2318,20.1145,2.6982,0.3024,0.1617,32.7419,28.4101,-5.2386,2.6814,210.305,0.0,0
361,76.4561,31.2097,3.6241,0.1346,0.0724,15.6923,58.9312,13.4105,3.2173,248.112,0.0,0
362,82.1054,33.1287,3.5237,0.1582,0.0893,58.4231,70.1069,23.6742,0.4321,263.854,0.0,0
363,43.9324,16.5432,2.8176,0.2613,0.1438,40.2917,32.1743,-7.8924,2.3948,198.743,0.0,0
364,81.3245,13.2104,2.4876,0.4219,0.2561,-102.543,50.1234,9.3217,2.5174,218.932,0.0,0
365,25.4321,14.9876,2.6712,0.4423,0.2914,8.7432,12.9876,-14.3219,5.2314,219.432,0.0,0
366,37.8912,13.1245,2.6345,0.4123,0.2189,28.1743,-15.2341,5.1234,0.9123,161.234,0.0,0
367,114.2345,38.7654,3.2456,0.1298,0.0654,135.4321,78.1234,-17.8912,0.9123,196.432,0.0,0
368,20.1234,17.3214,2.5345,0.4612,0.2719,2.1234,-19.4321,3.1234,63.4321,167.321,1.0,0
369,12.4321,11.3214,2.3123,0.7745,0.5123,11.2345,6.4321,8.3214,52.1234,194.234,0.0,0
370,62.3178,25.1439,3.3187,0.1839,0.1228,-25.4013,49.1262,17.5009,6.4121,298.341,1.0,0
371,39.7645,18.3281,2.9432,0.3246,0.1819,14.6085,23.0941,-10.6417,4.1079,217.598,0.0,0
372,54.8213,14.2769,3.0176,0.2911,0.1562,32.6143,48.2315,-12.4598,31.4527,281.639,1.0,0
373,29.1044,13.9827,2.6145,0.4158,0.2296,-8.9674,18.6732,3.2154,1.2186,104.312,0.0,0
374,84.2369,27.6182,3.8215,0.1974,0.1342,-132.405,74.1987,23.6148,9.1234,310.206,1.0,0
375,20.9471,11.4263,2.3214,0.6189,0.3475,9.3768,14.2586,-1.8432,12.0492,109.475,1.0,0
376,41.5822,16.2459,2.7913,0.3762,0.1984,20.1836,29.8741,-16.7289,2.7315,245.136,0.0,0
377,72.4196,24.1038,3.5289,0.1624,0.1075,-98.2371,53.4891,18.9432,7.6593,278.402,1.0,0
378,31.4725,17.1582,2.8136,0.2641,0.1327,-12.3684,-12.8947,-11.2365,3.8241,229.713,0.0,0
379,60.1483,19.5274,3.4028,0.2179,0.1432,-34.7129,50.3471,15.1094,6.0142,293.841,0.0,0
380,35.1238,18.4321,2.8105,0.3712,0.2567,18.4573,20.1934,-10.2489,6.8791,245.678,0.0,0
381,132.4567,33.2109,3.0572,0.3921,0.2387,-72.3456,-85.6789,-25.1034,37.8912,305.432,1.0,0
382,61.2345,16.4567,3.1543,0.1789,0.0897,-0.1234,47.5678,-7.2345,1.8901,182.345,0.0,0
383,27.8901,18.1234,2.4321,0.4012,0.2487,6.789,-8.1234,-9.3456,84.5678,128.901,0.0,0
384,41.2345,6.8901,2.7345,0.5832,0.3721,32.4567,26.789,-11.5678,9.1234,254.321,1.0,0
385,30.1234,15.2345,2.8765,0.3845,0.2109,-1.9876,12.3456,-6.789,8.6789,198.765,0.0,0
386,162.3456,81.2345,4.0123,0.1321,0.0689,-82.4567,-165.321,-31.4567,36.5432,362.109,1.0,0
387,32.4567,13.1234,2.689,0.5732,0.421,19.3456,29.8765,-10.9876,32.1098,273.456,1.0,0
388,60.1234,22.3456,3.6123,0.2145,0.1234,-4.1234,57.8901,-12.3456,2.4567,208.765,0.0,0
389,32.1098,11.2345,2.4567,0.4832,0.2765,42.3456,-12.4567,-6.8901,70.1234,127.345,0.0,0
390,22.3456,15.7891,2.5234,0.5123,0.2894,-1.8432,-9.4567,11.2345,33.4567,198.432,0.0,0
391,30.9876,18.3456,2.7145,0.3456,0.1987,-2.3456,12.3456,5.4321,1.2345,102.345,0.0,0
392,41.2345,12.4567,2.8345,0.3578,0.1834,6.7891,29.8765,3.9876,32.4567,138.987,1.0,0
393,28.7654,10.9876,2.4567,0.4789,0.2765,33.4567,13.4567,-4.5678,3.4567,200.123,0.0,0
394,37.6543,21.1234,2.8456,0.2678,0.1567,21.2345,34.5678,-14.5678,13.4567,128.765,0.0,0
395,18.4321,11.6789,2.3456,0.5876,0.3456,1.4321,-10.9876,8.7654,24.5678,107.654,0.0,0
396,22.1098,22.3456,2.3567,0.5345,0.3123,-4.5678,-13.4567,16.7891,85.6789,135.432,1.0,0
397,51.2345,24.5678,2.8765,0.2891,0.1543,45.6789,65.4321,11.2345,35.6789,50.321,0.0,0
398,18.9876,7.6543,2.1234,0.7543,0.4456,2.1234,-7.6543,-3.4567,28.7654,175.432,0.0,0
399,23.4567,10.8765,2.5987,0.5321,0.2987,14.321,-12.1234,9.8765,45.6789,112.345,1.0,0
400,112.34,68.9,3.98,0.067,0.034,-63.54,71.23,-40.12,26.45,250.78,1.0,0
401,32.15,19.87,2.82,0.294,0.147,-4.12,25.98,14.06,3.12,140.45,0.0,0
402,24.56,13.24,2.58,0.462,0.279,30.12,22.45,3.01,25.34,192.78,1.0,0
403,26.78,16.45,2.68,0.358,0.201,5.34,19.87,5.89,20.12,54.32,1.0,0
404,38.9,20.56,2.73,0.312,0.201,17.45,40.12,13.89,27.12,165.43,0.0,0
405,52.34,20.87,2.78,0.372,0.264,-28.67,20.56,-16.89,6.12,324.56,0.0,0
406,78.9,24.12,3.05,0.225,0.132,68.45,75.34,-7.89,14.01,205.67,0.0,0
407,79.45,27.12,3.89,0.128,0.067,44.56,69.87,13.24,0.25,258.9,0.0,0
408,145.67,20.98,2.89,0.415,0.273,-123.45,82.34,-16.89,32.12,338.45,1.0,0
409,130.45,95.67,3.45,0.075,0.037,-47.89,-148.34,-105.67,24.34,70.12,1.0,0
410,61.3845,20.7421,3.1415,0.1349,0.0726,-24.1086,36.2149,17.8963,5.9416,168.3471,1.0,0
411,28.9014,13.6257,2.6893,0.4678,0.2481,12.3609,-14.7258,6.8413,82.3972,203.4159,0.0,0
412,43.7291,30.1589,3.6124,0.1231,0.0648,18.4962,23.8475,11.2357,17.4286,142.6983,0.0,0
413,37.4916,8.9132,2.5143,0.5017,0.2614,-19.8431,12.6783,3.4518,89.6124,104.8326,1.0,0
414,53.2104,11.8643,2.9571,0.3012,0.1794,-30.6247,15.4091,-1.2463,85.3694,230.1468,1.0,0
415,22.6357,15.3928,2.5467,0.5324,0.3412,8.7354,-18.2639,12.1548,87.9104,191.2735,0.0,0
416,80.1234,24.5678,4.2109,0.0812,0.0427,60.2451,71.4326,18.3412,3.1258,179.8643,0.0,0
417,39.8432,9.1023,2.6789,0.4456,0.2314,-29.1043,9.3412,4.6731,86.5423,99.7341,1.0,0
418,27.1054,14.3216,2.6543,0.4789,0.2513,15.6732,-16.8432,7.3214,83.4126,208.1432,0.0,0
419,68.4321,18.9012,3.8104,0.1123,0.0598,-42.3214,-54.1234,-7.6543,22.3412,301.2341,1.0,0
420,13.2145,11.7893,2.1874,0.7123,0.3987,-14.3215,6.1234,10.8456,65.1234,142.389,0.0,0
421,18.7834,14.1234,2.4567,0.5432,0.2987,8.4321,-15.6789,-6.1234,83.2145,51.8901,0.0,0
422,13.4567,11.2345,2.2345,0.7345,0.4321,-13.9876,6.8765,-7.4321,61.2345,180.345,1.0,0
423,30.1234,22.4567,2.8901,0.2765,0.1432,-0.7654,18.4321,11.2345,45.6789,115.678,0.0,0
424,26.3456,12.1234,2.8123,0.4987,0.2654,16.7654,-14.1234,-9.8765,63.4567,230.123,1.0,0
425,15.8765,11.6789,2.3456,0.6123,0.3765,0.1234,-0.8765,7.3456,7.4321,158.765,0.0,0
426,25.1234,12.6789,2.6456,0.4456,0.2765,-20.3456,-12.4321,8.9876,3.4567,99.8765,0.0,0
427,24.321,17.5432,2.5876,0.4012,0.2098,9.1234,-7.6543,-6.9876,14.321,93.2109,0.0,0
428,12.9876,11.6789,2.2109,0.7234,0.389,-14.8765,4.6789,11.2345,61.8901,138.456,0.0,0
429,26.8765,18.321,2.6432,0.3456,0.1765,9.4321,-22.1098,-10.6543,12.3456,195.678,0.0,0
430,30.2154,8.7362,2.5139,0.6123,0.3318,18.7421,12.3847,3.1291,54.1273,143.682,0.0,0
431,80.1429,16.8241,2.8763,0.3121,0.1598,-91.4618,57.3219,-17.8446,3.6142,312.547,0.0,0
432,36.7591,10.2143,2.7826,0.4819,0.2614,29.1386,18.4032,-4.7211,15.6932,132.891,0.0,0
433,23.4976,5.8431,2.2984,0.6873,0.3726,25.6143,14.7893,2.3917,88.4319,121.345,1.0,0
434,102.371,49.2384,4.3217,0.0762,0.0413,102.473,89.1276,-31.2419,3.1248,278.931,0.0,0
435,14.9327,10.1492,2.3561,0.5984,0.3047,-3.2198,9.1247,-13.4821,14.2938,198.432,0.0,0
436,19.5421,7.2193,2.1478,0.7823,0.4931,2.1934,-5.8473,4.1298,0.3219,214.321,0.0,0
437,40.1239,18.2413,2.9347,0.3614,0.1928,36.1247,40.2319,-14.7821,20.4713,114.321,0.0,0
438,26.3489,6.1247,2.3419,0.6421,0.3214,28.9341,20.1293,0.9421,9.8421,172.314,0.0,0
439,16.4721,11.3214,2.4139,0.5423,0.2819,-2.1247,14.3219,10.1932,61.2473,190.432,0.0,0
440,28.7301,13.5624,2.6421,0.5886,0.3941,10.6753,13.8497,5.9128,61.1286,190.2143,1.0,0
441,36.1457,17.6231,2.8573,0.3012,0.1582,24.3978,36.1245,-11.9876,18.9345,222.1046,1.0,0
442,30.2514,13.1497,2.5217,0.4491,0.2983,-16.8543,-24.7351,-12.0124,4.4981,191.3245,0.0,0
443,34.9182,17.9843,2.7356,0.3091,0.1698,19.0147,25.1012,17.3248,16.8941,136.4567,0.0,0
444,21.6783,14.1235,2.6578,0.4789,0.2449,-0.7892,7.3458,-4.9832,2.3114,136.8921,0.0,0
445,31.0479,16.2145,2.4987,0.3684,0.2015,-29.4567,-15.4231,9.7642,74.9123,186.4532,1.0,0
446,113.8945,33.1247,3.3721,0.2879,0.1403,-134.5678,-70.1234,-22.8765,41.8765,333.2145,1.0,0
447,107.6894,29.3124,2.8432,0.2765,0.1432,82.4567,87.3214,-29.1234,18.9456,134.1234,1.0,0
448,50.3241,36.8945,3.3587,0.1301,0.0624,16.4321,10.2345,-29.6789,45.1234,158.2341,1.0,0
449,87.1234,26.7456,3.2743,0.2045,0.1109,-100.8765,41.2345,17.9876,2.5123,355.1234,0.0,0
0,88.2119,23.793,3.0392,0.2175,0.1156,-116.748,58.501,-15.8379,6.246,225.424,0.0,1
1,54.2845,17.4844,2.6217,0.4683,0.2927,-14.1093,-62.4836,-16.2378,1.7076,211.699,0.0,1
2,187.1814,53.0014,3.2093,0.2876,0.1539,-167.3125,-168.4558,31.4755,52.731,272.3174,1.0,1
3,28.1079,11.0454,2.5072,0.5505,0.2939,35.4624,17.6704,-10.6457,14.948,165.688,0.0,1
4,71.9776,16.3179,2.8558,0.3066,0.2028,-65.9394,12.8232,10.3458,27.5406,267.506,1.0,1
5,51.8498,11.5121,3.0047,0.2984,0.161,-66.373,-26.7436,5.0632,72.8577,184.5429,1.0,1
6,74.7353,16.1675,3.0979,0.289,0.1153,-96.1394,34.1375,13.6767,27.7082,279.1457,1.0,1
7,31.4896,15.9439,2.5993,0.405,0.2176,-15.1301,-31.6601,-14.0115,73.7915,76.7587,0.0,1
8,21.1957,0.0006,2.1319,0.7749,0.4982,0.0,0.0001,-8.8692,29.6802,239.229,0.0,1
9,86.691,28.4975,3.1885,0.2106,0.1344,77.8472,67.1927,-24.5303,3.886,274.98,0.0,1
10,119.6889,26.3635,2.9075,0.1852,0.11,158.0282,-90.4173,10.384,89.8538,182.4629,1.0,1
11,41.7032,11.9532,2.6201,0.3957,0.2242,49.3896,28.6082,-11.0039,0.598,169.314,0.0,1
12,22.4791,16.8116,2.4472,0.4464,0.2268,9.5053,-9.3164,10.7868,30.8451,269.021,0.0,1
13,101.552,40.472,4.0642,0.1061,0.0554,80.511,68.9832,12.2065,0.2386,318.629,0.0,1
14,38.8396,16.3343,2.5905,0.3979,0.2169,3.168,-26.0985,-17.5683,6.5413,220.271,0.0,1
15,36.4863,21.6622,2.67,0.366,0.1632,-28.7136,-30.5613,-17.5808,50.9886,1.2826,1.0,1
16,27.3505,12.6293,2.3212,0.4487,0.2315,21.1833,13.7308,8.0624,15.7217,170.12,0.0,1
17,114.0852,63.8513,3.5737,0.1523,0.0806,13.2867,112.4123,-19.5804,32.3461,164.492,1.0,1
18,47.3911,29.5763,3.4302,0.1523,0.0826,15.0843,-9.0918,20.5067,3.5846,202.704,0.0,1
19,25.3189,15.0721,2.7807,0.4225,0.2527,26.315,21.7912,-8.351,14.263,164.355,0.0,1
20,68.4649,18.3727,3.0461,0.2689,0.1362,16.259,64.4455,-15.0091,6.348,249.809,0.0,1
21,18.5994,12.481,2.5894,0.7053,0.408,1.6629,19.1837,7.1416,1.1793,138.793,1.0,1
22,90.5838,40.4816,3.4125,0.2089,0.105,-91.0433,-46.4003,25.8974,4.5116,391.28,0.0,1
23,72.9599,30.7461,3.6432,0.1521,0.0765,-2.8108,59.2303,23.1615,4.988,258.822,0.0,1
24,105.135,64.1772,2.7067,0.2809,0.1503,35.1194,39.3859,-46.0033,1.344,355.497,1.0,1
25,20.9825,12.3816,2.404,0.4852,0.2544,27.6597,9.2499,-9.9358,69.7,224.593,0.0,1
26,165.7779,86.2292,3.9304,0.137,0.0471,-113.6932,-175.2649,-43.4581,50.7399,235.8158,1.0,1
27,239.756,88.076,3.6011,0.1195,0.0618,-207.103,-274.828,55.9615,17.882,283.184,1.0,1
28,124.945,32.2042,2.935,0.2822,0.1574,-114.24,63.7684,13.1563,28.5857,333.045,1.0,1
29,28.7043,22.2965,3.0396,0.2766,0.1401,-28.2185,-14.4249,12.2056,61.727,148.541,0.0,1
30,24.0496,11.1987,2.4541,0.5413,0.3462,-9.0811,-22.1902,-5.3982,29.9911,172.896,1.0,1
31,28.9642,11.014,2.6609,0.4279,0.2172,-19.0459,19.5525,9.75,5.3282,196.925,0.0,1
32,64.4932,12.4933,2.7415,0.4257,0.2761,48.2092,63.7105,-7.3302,12.6913,206.3461,1.0,1
33,44.0436,15.6266,2.9322,0.4009,0.2274,45.5108,27.244,-19.366,50.1467,243.994,1.0,1
34,27.574,8.8831,2.6968,0.6312,0.3226,27.3165,26.7603,10.9588,64.974,212.04,1.0,1
35,30.7178,11.253,2.4594,0.4549,0.2622,-16.6958,12.278,-5.3455,15.2359,244.438,0.0,1
36,18.1641,7.0722,2.2978,0.8463,0.471,6.8624,-9.8466,-4.7293,14.3451,175.339,0.0,1
37,22.7005,13.2925,2.4417,0.5967,0.396,19.0919,19.963,-9.7353,84.8232,117.497,1.0,1
38,25.6714,10.537,2.2956,0.4861,0.2962,14.6887,20.009,6.1642,9.5272,183.312,0.0,1
39,48.9883,13.8838,2.8306,0.2511,0.1292,-44.3238,29.3484,-7.4223,8.287,153.18,0.0,1
40,65.0708,12.4822,2.8463,0.2949,0.1645,10.5672,51.3853,-6.7629,5.1913,237.093,0.0,1
41,20.3139,15.8683,2.3107,0.4792,0.2469,14.5928,17.5083,-11.8841,5.39,182.387,1.0,1
42,42.4156,25.0592,3.1265,0.1973,0.0998,19.153,30.7553,-7.5803,24.038,78.5815,0.0,1
43,41.8464,19.4302,3.1166,0.2217,0.1235,11.5249,27.9829,-11.9406,0.092,193.579,0.0,1
