,age,sex,relation,has_high_education,top1_interes,top2_interes,top3_interes,top4_interes,top5_interes,is_parent,has_pets,mean_tr,median_tr,tr_per_month,real_identifier
219,42.0,1.0,0.0,0.0,5.0,19.0,8.0,15.0,12.0,1.0,1.0,2000.0,1400.0,5.0,0
220,38.0,2.0,0.0,1.0,20.0,11.0,7.0,22.0,16.0,0.0,0.0,8231.419,4200.0,2.3519,0
221,50.0,1.0,4.0,0.0,5.0,20.0,14.0,9.0,12.0,1.0,0.0,13489.011,6500.0,1.6248,0
222,29.0,2.0,0.0,1.0,10.0,16.0,21.0,4.0,13.0,0.0,0.0,2765.102,1400.0,3.1917,0
223,42.0,1.0,0.0,0.0,22.0,9.0,18.0,1.0,11.0,1.0,0.0,1869.811,900.0,2.5021,0
224,48.0,2.0,4.0,1.0,8.0,14.0,6.0,19.0,23.0,0.0,0.0,10923.092,5500.0,1.8592,0
225,36.0,1.0,0.0,0.0,12.0,10.0,15.0,20.0,5.0,1.0,0.0,2487.351,1200.0,2.1419,0
226,39.0,2.0,0.0,1.0,19.0,7.0,13.0,16.0,9.0,0.0,0.0,3921.099,2000.0,2.6319,0
227,46.0,1.0,4.0,0.0,4.0,18.0,10.0,14.0,22.0,1.0,0.0,16382.431,8000.0,1.7348,0
228,33.0,2.0,0.0,1.0,16.0,12.0,9.0,21.0,8.0,0.0,0.0,5049.101,2500.0,2.4921,0
229,43.0,1.0,0.0,0.0,14.0,6.0,17.0,11.0,20.0,1.0,0.0,2211.982,1100.0,2.2592,0
230,25.0,2.0,0.0,0.0,20.0,9.0,17.0,12.0,22.0,0.0,1.0,823.191,421.0,5.2198,0
231,42.0,1.0,0.0,0.0,10.0,16.0,24.0,8.0,14.0,1.0,0.0,3519.928,1021.0,3.0519,0
232,29.0,2.0,0.0,1.0,4.0,13.0,20.0,11.0,9.0,0.0,0.0,4921.391,2750.0,2.3951,0
233,38.0,1.0,0.0,0.0,19.0,1.0,7.0,18.0,3.0,0.0,1.0,1278.191,701.0,6.2198,0
234,45.0,2.0,0.0,0.0,12.0,5.0,16.0,20.0,1.0,1.0,0.0,2917.928,1401.0,4.0519,0
235,28.0,1.0,0.0,0.0,9.0,14.0,10.0,15.0,6.0,0.0,0.0,4219.391,2500.0,3.3951,0
236,34.0,2.0,0.0,1.0,22.0,8.0,2.0,4.0,13.0,0.0,0.0,6191.391,3750.0,2.1951,0
237,41.0,1.0,0.0,0.0,7.0,12.0,23.0,9.0,5.0,1.0,0.0,2417.928,1301.0,4.8519,0
238,27.0,2.0,0.0,0.0,17.0,3.0,14.0,10.0,2.0,0.0,1.0,3519.191,2001.0,5.2198,0
239,39.0,1.0,0.0,0.0,6.0,11.0,22.0,7.0,8.0,0.0,0.0,4917.391,2800.0,3.3951,0
240,38.0,2.0,0.0,0.0,14.0,7.0,18.0,10.0,17.0,1.0,0.0,8231.0192,1200.0,32.1456,0
241,42.0,1.0,0.0,1.0,12.0,21.0,8.0,14.0,20.0,1.0,1.0,2759.4211,1800.0,25.6319,0
242,35.0,2.0,1.0,0.0,16.0,9.0,13.0,22.0,11.0,0.0,0.0,4211.0185,900.0,20.8503,0
243,48.0,1.0,0.0,0.0,19.0,1.0,6.0,12.0,24.0,1.0,1.0,1938.4922,1500.0,30.2198,0
244,33.0,2.0,0.0,1.0,15.0,20.0,3.0,9.0,14.0,0.0,0.0,1189.0137,600.0,51.3092,0
245,46.0,1.0,1.0,0.0,13.0,5.0,16.0,21.0,10.0,1.0,0.0,2579.8353,2000.0,22.1851,0
246,36.0,2.0,0.0,0.0,18.0,11.0,4.0,15.0,23.0,1.0,1.0,1834.9615,1200.0,29.4756,0
247,43.0,1.0,0.0,1.0,10.0,22.0,7.0,19.0,12.0,1.0,0.0,2921.0185,2400.0,24.6319,0
248,50.0,2.0,1.0,0.0,8.0,14.0,20.0,18.0,13.0,1.0,0.0,4019.4211,3000.0,26.3092,0
249,34.0,1.0,0.0,0.0,9.0,16.0,2.0,8.0,21.0,1.0,1.0,1522.4922,1000.0,53.6319,0
250,38.0,2.0,1.0,0.0,12.0,20.0,9.0,16.0,7.0,1.0,0.0,4211.2345,2198.56,4.1234,0
251,28.0,1.0,0.0,0.0,18.0,10.0,14.0,22.0,1.0,0.0,0.0,983.4211,421.19,2.5678,0
252,51.0,2.0,4.0,1.0,20.0,17.0,13.0,19.0,4.0,1.0,0.0,1357.8234,987.65,5.6789,0
253,24.0,1.0,0.0,0.0,10.0,15.0,8.0,12.0,3.0,0.0,0.0,2198.7654,1456.23,3.4567,0
254,46.0,2.0,1.0,0.0,16.0,14.0,11.0,9.0,2.0,1.0,0.0,6543.2198,3211.98,6.789,0
255,39.0,1.0,0.0,0.0,22.0,18.0,6.0,13.0,10.0,1.0,0.0,982.1357,567.89,4.5678,0
256,27.0,2.0,0.0,0.0,9.0,12.0,5.0,11.0,8.0,0.0,0.0,1756.8234,987.65,2.3456,0
257,49.0,1.0,4.0,1.0,19.0,16.0,7.0,14.0,1.0,1.0,0.0,2345.6789,1456.78,6.1234,0
258,36.0,2.0,1.0,0.0,17.0,13.0,4.0,10.0,9.0,1.0,0.0,4567.8901,2789.01,5.9012,0
259,44.0,1.0,0.0,0.0,15.0,11.0,2.0,8.0,6.0,0.0,0.0,1234.5678,876.54,3.2109,0
260,49.0,1.0,0.0,0.0,14.0,11.0,20.0,10.0,22.0,0.0,0.0,3987.1021,1200.0,17.3211,0
261,34.0,2.0,1.0,1.0,8.0,13.0,2.0,18.0,9.0,1.0,0.0,821.3567,400.0,20.1189,0
262,58.0,1.0,0.0,0.0,19.0,7.0,12.0,21.0,4.0,0.0,0.0,5941.1878,2500.0,11.9823,0
263,25.0,2.0,0.0,0.0,5.0,22.0,10.0,14.0,17.0,0.0,0.0,917.5513,200.0,29.1456,0
264,46.0,1.0,0.0,1.0,12.0,9.0,1.0,20.0,15.0,1.0,0.0,2756.8192,1800.0,14.5678,0
265,53.0,2.0,0.0,0.0,18.0,5.0,11.0,16.0,7.0,0.0,0.0,4567.8231,2200.0,23.4567,0
266,38.0,1.0,0.0,0.0,13.0,8.0,6.0,22.0,12.0,1.0,0.0,1987.2345,1000.0,18.9012,0
267,42.0,2.0,1.0,1.0,9.0,4.0,19.0,10.0,14.0,0.0,0.0,721.1897,350.0,26.789,0
268,50.0,1.0,0.0,0.0,15.0,6.0,21.0,9.0,13.0,0.0,0.0,5819.1023,2800.0,15.6789,0
269,29.0,2.0,0.0,0.0,7.0,20.0,3.0,11.0,16.0,1.0,0.0,1048.7562,500.0,22.3456,0
270,41.0,1.0,0.0,0.0,12.0,20.0,8.0,14.0,22.0,1.0,0.0,5381.19,4200.0,4.321,0
271,59.0,2.0,0.0,0.0,16.0,10.0,19.0,7.0,13.0,0.0,0.0,19210.42,15000.0,3.191,0
272,26.0,1.0,0.0,0.0,9.0,18.0,11.0,24.0,5.0,1.0,0.0,6318.51,5200.0,6.118,0
273,45.0,2.0,0.0,0.0,21.0,9.0,12.0,16.0,20.0,0.0,0.0,2789.35,2200.0,8.456,0
274,32.0,1.0,0.0,0.0,7.0,14.0,22.0,10.0,19.0,1.0,0.0,4579.13,3800.0,5.219,0
275,50.0,2.0,0.0,0.0,19.0,8.0,13.0,15.0,11.0,0.0,0.0,6191.85,5000.0,4.987,0
276,39.0,1.0,0.0,0.0,15.0,12.0,20.0,9.0,18.0,1.0,0.0,7519.29,6200.0,6.549,0
277,61.0,2.0,0.0,0.0,10.0,19.0,14.0,21.0,8.0,0.0,0.0,4211.17,3500.0,5.821,0
278,48.0,1.0,0.0,0.0,13.0,11.0,17.0,23.0,9.0,1.0,0.0,5829.44,4800.0,7.193,0
279,55.0,2.0,0.0,0.0,8.0,16.0,18.0,12.0,21.0,0.0,0.0,7198.59,6000.0,6.356,0
280,42.0,1.0,0.0,0.0,7.0,12.0,18.0,22.0,17.0,1.0,0.0,5821.1111,2011.1111,11.1111,0
281,51.0,2.0,0.0,1.0,9.0,14.0,5.0,11.0,20.0,0.0,0.0,4211.1111,2111.1111,15.5556,0
282,39.0,1.0,0.0,0.0,13.0,7.0,16.0,21.0,12.0,1.0,0.0,3511.1111,1611.1111,7.7778,0
283,60.0,1.0,0.0,0.0,8.0,10.0,22.0,18.0,15.0,0.0,0.0,2911.1111,1311.1111,5.5556,0
284,46.0,2.0,0.0,0.0,12.0,9.0,20.0,14.0,11.0,1.0,0.0,2611.1111,1211.1111,4.4444,0
285,54.0,1.0,0.0,1.0,15.0,6.0,19.0,13.0,10.0,0.0,0.0,2411.1111,1111.1111,3.3333,0
286,44.0,2.0,0.0,0.0,10.0,8.0,17.0,16.0,14.0,1.0,0.0,2211.1111,1011.1111,2.2222,0
287,50.0,1.0,0.0,0.0,14.0,5.0,15.0,12.0,9.0,0.0,0.0,2011.1111,911.1111,1.1111,0
288,59.0,1.0,0.0,1.0,11.0,4.0,13.0,10.0,8.0,1.0,0.0,1811.1111,811.1111,0.5556,0
289,49.0,2.0,0.0,0.0,16.0,3.0,14.0,9.0,7.0,0.0,0.0,1611.1111,711.1111,0.2222,0
290,28.0,1.0,0.0,1.0,12.0,20.0,16.0,7.0,9.0,0.0,1.0,2011.4198,921.0,18.3519,0
291,49.0,2.0,1.0,0.0,5.0,18.0,22.0,13.0,1.0,0.0,0.0,2821.1911,1281.19,5.8925,0
292,25.0,1.0,0.0,0.0,10.0,16.0,19.0,2.0,14.0,0.0,0.0,1189.4352,541.0,20.1838,0
293,44.0,1.0,0.0,0.0,3.0,12.0,17.0,20.0,11.0,1.0,0.0,2351.8173,1051.35,3.1919,0
294,61.0,2.0,0.0,0.0,9.0,15.0,21.0,23.0,4.0,0.0,0.0,3051.2821,1317.25,7.3514,0
295,39.0,1.0,4.0,1.0,14.0,13.0,10.0,18.0,20.0,0.0,0.0,1921.8519,821.0,1.9562,0
296,55.0,2.0,0.0,0.0,7.0,11.0,14.0,22.0,16.0,0.0,0.0,2459.9115,1093.19,2.4357,0
297,32.0,1.0,0.0,1.0,6.0,9.0,12.0,19.0,5.0,0.0,1.0,2019.1742,901.0,16.3519,0
298,46.0,2.0,1.0,0.0,1.0,8.0,13.0,21.0,10.0,0.0,0.0,2719.4292,1211.19,4.8925,0
299,58.0,1.0,0.0,0.0,4.0,17.0,15.0,9.0,22.0,0.0,0.0,2919.9115,1293.19,3.4357,0
300,32.0,2.0,0.0,0.0,10.0,20.0,11.0,7.0,18.0,0.0,0.0,9821.9213,1500.0,2.3514,0
301,41.0,1.0,4.0,1.0,8.0,16.0,9.0,13.0,5.0,1.0,0.0,4289.1421,800.0,5.2198,0
302,25.0,2.0,0.0,0.0,12.0,4.0,19.0,10.0,22.0,0.0,0.0,13579.0123,2000.0,1.9512,0
303,38.0,1.0,0.0,0.0,9.0,15.0,6.0,20.0,11.0,0.0,0.0,6231.9876,1200.0,4.3821,0
304,50.0,2.0,4.0,1.0,7.0,13.0,12.0,9.0,16.0,1.0,0.0,3019.8765,600.0,6.4219,0
305,24.0,1.0,0.0,0.0,11.0,5.0,18.0,14.0,10.0,0.0,0.0,8192.0137,1800.0,2.1178,0
306,36.0,2.0,0.0,0.0,6.0,12.0,8.0,19.0,13.0,0.0,0.0,4910.0121,1000.0,3.9514,0
307,44.0,1.0,4.0,1.0,5.0,11.0,10.0,16.0,7.0,1.0,0.0,2758.0123,500.0,5.0123,0
308,26.0,2.0,0.0,0.0,9.0,14.0,7.0,12.0,20.0,0.0,0.0,6589.0123,1500.0,2.3514,0
309,39.0,1.0,0.0,0.0,8.0,10.0,9.0,15.0,6.0,0.0,0.0,4298.0123,800.0,5.2198,0
310,39.0,1.0,3.0,0.0,14.0,20.0,9.0,12.0,7.0,0.0,0.0,4211.129,1200.0,10.235,0
311,46.0,2.0,5.0,0.0,8.0,19.0,13.0,2.0,16.0,1.0,0.0,6541.819,1800.0,4.189,0
312,40.0,1.0,0.0,0.0,22.0,18.0,1.0,14.0,20.0,0.0,0.0,2756.421,900.0,16.546,0
313,44.0,2.0,6.0,0.0,10.0,17.0,23.0,4.0,9.0,1.0,0.0,4921.117,1500.0,8.198,0
314,37.0,1.0,2.0,0.0,7.0,12.0,16.0,11.0,22.0,0.0,0.0,6319.265,2100.0,5.419,0
315,41.0,2.0,1.0,0.0,25.0,9.0,15.0,8.0,6.0,1.0,0.0,8561.341,2400.0,12.819,0
316,36.0,1.0,4.0,0.0,13.0,21.0,5.0,18.0,10.0,0.0,0.0,7142.168,2000.0,6.463,0
317,43.0,2.0,3.0,0.0,4.0,11.0,20.0,19.0,3.0,1.0,0.0,5958.219,1800.0,9.278,0
318,38.0,1.0,0.0,0.0,17.0,6.0,14.0,13.0,2.0,0.0,0.0,8219.436,2200.0,7.654,0
319,34.0,2.0,7.0,0.0,12.0,5.0,8.0,25.0,1.0,0.0,0.0,3519.149,1000.0,11.364,0
320,42.0,2.0,0.0,0.0,11.0,20.0,9.0,1.0,16.0,0.0,0.0,2134.8192,821.5,11.4679,0
321,31.0,1.0,1.0,0.0,4.0,19.0,10.0,22.0,5.0,0.0,0.0,8192.4394,2400.0,4.1921,0
322,46.0,2.0,0.0,0.0,18.0,13.0,4.0,9.0,20.0,0.0,0.0,10819.0117,3021.0,3.1919,0
323,25.0,2.0,0.0,0.0,10.0,16.0,11.0,3.0,2.0,0.0,0.0,4759.2612,1500.0,5.3821,0
324,39.0,1.0,0.0,0.0,15.0,5.0,14.0,12.0,6.0,1.0,0.0,9318.4094,2500.0,2.7391,0
325,44.0,2.0,4.0,0.0,3.0,17.0,1.0,8.0,13.0,0.0,0.0,12059.1892,3200.0,1.9119,0
326,36.0,1.0,0.0,0.0,9.0,14.0,6.0,21.0,10.0,0.0,0.0,6021.3417,1800.0,4.5931,0
327,50.0,2.0,0.0,0.0,12.0,4.0,16.0,11.0,19.0,0.0,0.0,10043.8723,2600.0,2.3519,0
328,28.0,2.0,1.0,0.0,5.0,7.0,18.0,0.0,4.0,0.0,0.0,6581.2019,2000.0,5.1169,0
329,41.0,1.0,0.0,0.0,1.0,12.0,13.0,20.0,9.0,1.0,0.0,8441.4506,2400.0,3.4129,0
330,48.0,2.0,0.0,0.0,12.0,20.0,5.0,9.0,16.0,1.0,0.0,1056.2191,421.0,10.3851,0
331,36.0,1.0,1.0,1.0,8.0,19.0,22.0,7.0,13.0,0.0,0.0,2011.5818,812.0,14.1792,0
332,50.0,2.0,0.0,0.0,14.0,11.0,20.0,4.0,17.0,1.0,0.0,1439.0133,597.0,9.4619,0
333,27.0,1.0,0.0,0.0,16.0,14.0,8.0,10.0,15.0,0.0,0.0,876.4119,351.0,5.1911,0
334,42.0,1.0,0.0,0.0,9.0,18.0,12.0,21.0,7.0,1.0,0.0,1938.0508,901.0,11.5638,0
335,55.0,2.0,0.0,1.0,13.0,16.0,11.0,20.0,9.0,0.0,0.0,1645.6311,701.0,7.8539,0
336,31.0,1.0,1.0,0.0,7.0,15.0,19.0,14.0,10.0,0.0,0.0,1234.8191,500.0,12.1208,0
337,46.0,2.0,0.0,0.0,10.0,13.0,16.0,18.0,8.0,1.0,0.0,1567.0139,671.0,10.8521,0
338,39.0,1.0,0.0,1.0,11.0,17.0,14.0,12.0,20.0,0.0,0.0,2089.1019,1001.0,8.3562,0
339,49.0,2.0,0.0,0.0,15.0,12.0,9.0,16.0,14.0,1.0,0.0,1813.0208,801.0,9.1039,0
340,38.0,1.0,0.0,0.0,18.0,20.0,10.0,19.0,14.0,1.0,0.0,4181.312,2500.0,12.065,0
341,42.0,2.0,0.0,0.0,12.0,16.0,23.0,11.0,20.0,0.0,0.0,1939.212,1300.0,6.234,0
342,35.0,1.0,0.0,0.0,20.0,15.0,18.0,22.0,10.0,1.0,0.0,2789.456,1800.0,8.193,0
343,48.0,2.0,0.0,0.0,16.0,19.0,14.0,21.0,12.0,0.0,0.0,4198.923,2800.0,10.421,0
344,39.0,1.0,0.0,0.0,14.0,22.0,17.0,13.0,19.0,1.0,0.0,3519.021,2200.0,7.395,0
345,44.0,2.0,0.0,0.0,19.0,18.0,12.0,20.0,15.0,0.0,0.0,4821.109,3000.0,9.628,0
346,36.0,1.0,0.0,0.0,17.0,21.0,16.0,14.0,11.0,1.0,0.0,4019.834,2500.0,8.194,0
347,43.0,2.0,0.0,0.0,15.0,20.0,19.0,18.0,13.0,0.0,0.0,4598.305,2800.0,10.853,0
348,40.0,1.0,0.0,0.0,18.0,17.0,20.0,15.0,12.0,1.0,0.0,3821.492,2300.0,7.822,0
349,41.0,2.0,0.0,0.0,20.0,16.0,14.0,19.0,17.0,0.0,0.0,4421.897,2700.0,9.453,0
350,28.0,2.0,1.0,0.0,14.0,11.0,20.0,10.0,16.0,0.0,0.0,1234.5678,678.9,14.321,0
351,42.0,1.0,3.0,0.0,12.0,19.0,22.0,13.0,9.0,1.0,0.0,2987.6543,1200.0,10.9876,0
352,29.0,2.0,0.0,0.0,17.0,10.0,14.0,20.0,11.0,0.0,0.0,1876.5432,800.0,16.5432,0
353,38.0,1.0,2.0,0.0,13.0,16.0,21.0,12.0,18.0,0.0,1.0,2567.8901,1100.0,12.1098,0
354,24.0,2.0,0.0,0.0,15.0,12.0,19.0,14.0,10.0,0.0,0.0,1456.789,600.0,13.4567,0
355,30.0,1.0,1.0,0.0,11.0,15.0,17.0,22.0,13.0,1.0,0.0,2012.3456,900.0,15.6789,0
356,41.0,2.0,3.0,0.0,14.0,18.0,16.0,11.0,20.0,0.0,0.0,3123.4567,1400.0,11.2345,0
357,27.0,1.0,0.0,0.0,12.0,14.0,15.0,19.0,17.0,0.0,0.0,1689.0123,700.0,14.8901,0
358,33.0,2.0,2.0,0.0,16.0,13.0,18.0,15.0,12.0,0.0,1.0,2398.7654,1000.0,13.4567,0
359,25.0,1.0,0.0,0.0,13.0,11.0,16.0,14.0,19.0,1.0,0.0,1765.4321,800.0,15.6789,0
360,38.0,1.0,0.0,0.0,15.0,10.0,22.0,14.0,6.0,1.0,0.0,3512.4198,2100.0,4.2198,0
361,45.0,2.0,0.0,0.0,6.0,20.0,16.0,11.0,25.0,0.0,0.0,4821.1092,3200.0,3.1092,0
362,39.0,1.0,0.0,0.0,10.0,14.0,18.0,23.0,5.0,1.0,0.0,2756.4211,1800.0,5.4211,0
363,50.0,2.0,0.0,1.0,23.0,15.0,20.0,9.0,22.0,1.0,0.0,4219.1092,2800.0,2.1092,0
364,35.0,1.0,0.0,0.0,17.0,6.0,19.0,14.0,10.0,1.0,0.0,1923.4211,1200.0,6.4211,0
365,41.0,2.0,0.0,0.0,14.0,24.0,17.0,5.0,21.0,0.0,0.0,6154.1092,3800.0,4.1092,0
366,46.0,1.0,0.0,0.0,6.0,18.0,25.0,15.0,5.0,1.0,0.0,4923.1092,3000.0,3.1092,0
367,33.0,2.0,0.0,0.0,15.0,10.0,22.0,14.0,6.0,1.0,0.0,3512.1092,2100.0,4.1092,0
368,58.0,2.0,0.0,0.0,2.0,24.0,15.0,8.0,21.0,0.0,0.0,1651.1092,532.0,20.1092,0
369,40.0,2.0,0.0,0.0,17.0,3.0,19.0,2.0,10.0,1.0,0.0,920.1092,299.5,11.1092,0
370,29.0,2.0,0.0,0.0,18.0,14.0,10.0,22.0,5.0,1.0,0.0,2198.4211,1187.5,14.2137,0
371,38.0,1.0,0.0,0.0,15.0,20.0,12.0,9.0,16.0,0.0,0.0,1052.2194,550.0,10.3948,0
372,25.0,2.0,1.0,0.0,22.0,11.0,19.0,7.0,13.0,1.0,0.0,2831.0176,1400.0,20.1962,0
373,49.0,1.0,0.0,1.0,12.0,15.0,24.0,20.0,8.0,0.0,0.0,3421.9119,1800.0,16.5094,0
374,41.0,2.0,0.0,0.0,20.0,18.0,14.0,11.0,9.0,1.0,0.0,2019.8125,1000.0,12.0985,0
375,27.0,1.0,0.0,0.0,19.0,13.0,21.0,10.0,22.0,0.0,0.0,2919.8214,1450.0,18.3021,0
376,35.0,2.0,1.0,0.0,17.0,12.0,16.0,14.0,10.0,1.0,0.0,2439.1019,1200.0,14.5012,0
377,46.0,1.0,0.0,1.0,24.0,16.0,11.0,19.0,12.0,0.0,0.0,3821.9135,1900.0,17.3094,0
378,30.0,2.0,0.0,0.0,16.0,21.0,13.0,18.0,11.0,1.0,0.0,2649.0183,1300.0,15.6093,0
379,39.0,1.0,0.0,0.0,21.0,14.0,17.0,12.0,20.0,0.0,0.0,3219.8194,1600.0,19.5085,0
380,38.0,1.0,0.0,0.0,14.0,20.0,9.0,18.0,5.0,1.0,0.0,2678.1911,1181.45,7.3519,0
381,49.0,2.0,4.0,1.0,7.0,12.0,16.0,22.0,11.0,0.0,1.0,3219.8197,1431.5,3.9115,0
382,35.0,1.0,0.0,0.0,10.0,19.0,14.0,7.0,20.0,0.0,0.0,1821.4615,651.0,16.4294,0
383,41.0,2.0,0.0,0.0,5.0,9.0,13.0,25.0,4.0,1.0,0.0,2491.0711,1042.5,12.1928,0
384,46.0,1.0,4.0,1.0,6.0,18.0,8.0,12.0,21.0,0.0,1.0,4058.6314,2019.5,4.5132,0
385,32.0,1.0,0.0,0.0,22.0,3.0,5.0,9.0,16.0,0.0,0.0,1419.0321,417.0,14.8359,0
386,44.0,2.0,0.0,0.0,1.0,14.0,6.0,11.0,19.0,1.0,0.0,2945.2198,1365.5,10.3568,0
387,50.0,1.0,4.0,1.0,3.0,5.0,22.0,10.0,15.0,0.0,1.0,4731.9115,2411.5,2.9914,0
388,39.0,2.0,0.0,0.0,20.0,2.0,4.0,13.0,8.0,1.0,0.0,2314.8613,1089.5,11.1593,0
389,53.0,1.0,4.0,1.0,9.0,16.0,7.0,24.0,1.0,0.0,1.0,5219.4398,2619.5,3.3956,0
390,38.0,1.0,0.0,1.0,12.0,20.0,22.0,13.0,16.0,0.0,0.0,3218.4495,1200.0,28.3958,0
391,29.0,2.0,4.0,0.0,11.0,14.0,25.0,12.0,21.0,1.0,0.0,982.1578,420.0,32.1042,0
392,45.0,1.0,0.0,0.0,13.0,18.0,10.0,22.0,15.0,0.0,1.0,2789.3429,1800.0,20.6957,0
393,50.0,2.0,0.0,0.0,19.0,12.0,16.0,20.0,14.0,1.0,0.0,4211.1157,2800.0,15.1298,0
394,31.0,1.0,0.0,1.0,15.0,11.0,24.0,18.0,10.0,0.0,0.0,1919.2551,1000.0,38.4189,0
395,41.0,2.0,0.0,0.0,17.0,13.0,19.0,15.0,20.0,1.0,0.0,3059.6995,2200.0,22.1834,0
396,35.0,1.0,0.0,0.0,14.0,16.0,21.0,19.0,12.0,0.0,1.0,2467.6899,1600.0,26.3951,0
397,48.0,2.0,0.0,0.0,18.0,10.0,22.0,17.0,14.0,1.0,0.0,3918.4313,3000.0,18.2385,0
398,39.0,1.0,0.0,1.0,16.0,19.0,20.0,16.0,11.0,0.0,0.0,2234.5569,1400.0,34.5978,0
399,44.0,2.0,0.0,0.0,20.0,14.0,18.0,21.0,13.0,1.0,0.0,3511.0282,2600.0,24.5803,0
400,38.0,2.0,0.0,0.0,14.0,10.0,22.0,5.0,16.0,1.0,0.0,823.1917,421.5,4.2191,0
401,29.0,1.0,0.0,0.0,9.0,20.0,7.0,13.0,1.0,0.0,0.0,2759.8353,1350.0,10.5013,0
402,50.0,2.0,0.0,0.0,5.0,16.0,9.0,21.0,12.0,1.0,0.0,1918.7419,967.5,6.3908,0
403,25.0,1.0,0.0,0.0,18.0,4.0,15.0,10.0,20.0,0.0,0.0,1234.5678,617.5,3.4567,0
404,48.0,2.0,0.0,0.0,3.0,12.0,8.0,14.0,19.0,1.0,0.0,958.1234,479.5,5.6789,0
405,35.0,1.0,0.0,0.0,6.0,11.0,24.0,17.0,13.0,0.0,0.0,2100.9876,1050.0,8.9012,0
406,42.0,2.0,0.0,0.0,20.0,8.0,4.0,16.0,11.0,1.0,0.0,1437.6543,718.5,4.5678,0
407,31.0,1.0,0.0,0.0,15.0,7.0,10.0,22.0,9.0,0.0,0.0,987.6543,493.5,6.789,0
408,55.0,2.0,0.0,0.0,1.0,19.0,5.0,12.0,18.0,1.0,0.0,1765.4321,882.5,5.2345,0
409,27.0,1.0,0.0,0.0,13.0,9.0,21.0,6.0,14.0,0.0,0.0,2956.789,1478.5,9.0123,0
410,42.0,1.0,4.0,1.0,8.0,15.0,22.0,10.0,1.0,1.0,0.0,3512.351,2018.5,12.351,0
411,39.0,2.0,0.0,0.0,19.0,11.0,6.0,24.0,14.0,0.0,0.0,4821.155,2950.0,8.155,0
412,48.0,1.0,4.0,1.0,3.0,20.0,9.0,16.0,5.0,1.0,0.0,6278.351,4218.5,6.351,0
413,33.0,2.0,0.0,0.0,14.0,18.0,7.0,12.0,23.0,0.0,0.0,4219.155,2500.0,10.155,0
414,44.0,1.0,0.0,0.0,11.0,4.0,13.0,21.0,9.0,0.0,0.0,5182.351,3200.5,4.351,0
415,50.0,2.0,4.0,1.0,16.0,7.0,1.0,5.0,20.0,1.0,0.0,7421.155,5018.5,3.155,0
416,36.0,1.0,0.0,0.0,10.0,22.0,15.0,8.0,6.0,0.0,0.0,6019.351,3800.5,5.351,0
417,40.0,2.0,0.0,0.0,12.0,9.0,4.0,18.0,13.0,0.0,0.0,4818.155,3000.0,7.155,0
418,46.0,1.0,4.0,1.0,6.0,14.0,2.0,11.0,19.0,1.0,0.0,6918.351,4518.5,2.351,0
419,38.0,2.0,0.0,0.0,23.0,5.0,10.0,16.0,7.0,0.0,0.0,4218.155,2800.0,9.155,0
420,38.0,2.0,0.0,0.0,18.0,10.0,22.0,15.0,9.0,0.0,0.0,4587.1231,2500.0,4.2361,0
421,49.0,1.0,0.0,0.0,12.0,7.0,20.0,16.0,4.0,1.0,0.0,8231.9512,4200.0,3.1897,0
422,25.0,2.0,0.0,0.0,5.0,13.0,24.0,18.0,1.0,0.0,0.0,1921.7532,1200.0,6.4219,0
423,55.0,1.0,0.0,0.0,16.0,9.0,14.0,22.0,6.0,0.0,0.0,6012.3829,3500.0,2.9512,0
424,32.0,2.0,0.0,0.0,11.0,5.0,19.0,13.0,8.0,1.0,0.0,4281.9511,2800.0,5.1862,0
425,44.0,1.0,0.0,0.0,14.0,3.0,21.0,17.0,10.0,0.0,0.0,9512.3821,5000.0,2.4681,0
426,51.0,2.0,0.0,0.0,9.0,12.0,15.0,20.0,7.0,1.0,0.0,7211.1234,3800.0,3.8211,0
427,39.0,1.0,0.0,0.0,13.0,11.0,18.0,14.0,5.0,0.0,0.0,5821.9512,3200.0,4.2361,0
428,46.0,2.0,0.0,0.0,10.0,16.0,13.0,19.0,2.0,1.0,0.0,4281.9511,2800.0,5.1862,0
429,50.0,1.0,0.0,0.0,8.0,14.0,12.0,16.0,11.0,0.0,0.0,6012.3829,3500.0,2.9512,0
430,38.0,2.0,0.0,0.0,8.0,18.0,12.0,1.0,20.0,0.0,0.0,2456.123,1180.0,12.456,0
431,29.0,1.0,0.0,0.0,14.0,7.0,16.0,22.0,3.0,1.0,0.0,3021.987,1400.0,8.234,0
432,45.0,2.0,0.0,0.0,5.0,13.0,20.0,8.0,16.0,0.0,0.0,1879.012,900.0,11.123,0
433,36.0,1.0,1.0,1.0,9.0,15.0,14.0,6.0,19.0,1.0,0.0,2789.012,1300.0,9.876,0
434,42.0,2.0,0.0,0.0,12.0,10.0,18.0,4.0,11.0,0.0,0.0,3210.987,1600.0,7.654,0
435,50.0,1.0,4.0,0.0,7.0,16.0,13.0,9.0,22.0,0.0,0.0,2012.123,1000.0,13.456,0
436,39.0,2.0,0.0,0.0,11.0,8.0,19.0,5.0,14.0,0.0,0.0,2911.012,1400.0,10.123,0
437,46.0,1.0,0.0,0.0,6.0,12.0,15.0,10.0,18.0,1.0,0.0,2389.987,1200.0,8.901,0
438,55.0,2.0,0.0,0.0,10.0,9.0,17.0,7.0,13.0,0.0,0.0,2211.012,1100.0,12.012,0
