,age,sex,relation,has_high_education,top1_interes,top2_interes,top3_interes,top4_interes,top5_interes,is_parent,has_pets,mean_tr,median_tr,tr_per_month,real_identifier
219,32.0,1.0,0.0,0.0,15.0,19.0,2.0,8.0,21.0,0.0,0.0,2345.6789,1234.56,4.5678,0
220,38.0,2.0,0.0,1.0,20.0,12.0,16.0,9.0,11.0,0.0,0.0,8231.421,3500.0,2.3519,0
221,48.0,1.0,4.0,0.0,14.0,22.0,10.0,17.0,5.0,1.0,0.0,4211.018,2200.0,4.2198,0
222,29.0,2.0,0.0,1.0,8.0,14.0,20.0,12.0,16.0,0.0,0.0,9821.139,4500.0,1.9821,0
223,42.0,2.0,0.0,0.0,10.0,16.0,14.0,20.0,8.0,1.0,0.0,3178.421,1800.0,3.4219,0
224,50.0,1.0,4.0,0.0,12.0,18.0,10.0,14.0,22.0,0.0,0.0,10921.421,5000.0,2.1092,0
225,36.0,2.0,0.0,1.0,16.0,10.0,18.0,12.0,14.0,0.0,0.0,7231.421,3200.0,2.3519,0
226,46.0,1.0,0.0,0.0,14.0,20.0,12.0,16.0,10.0,1.0,0.0,4211.018,2200.0,4.2198,0
227,33.0,2.0,0.0,0.0,10.0,14.0,16.0,18.0,12.0,1.0,0.0,3178.421,1800.0,3.4219,0
228,39.0,1.0,4.0,1.0,18.0,12.0,14.0,10.0,16.0,0.0,0.0,9821.139,4500.0,1.9821,0
229,43.0,2.0,0.0,0.0,12.0,16.0,18.0,14.0,10.0,1.0,0.0,7231.421,3200.0,2.3519,0
230,38.0,2.0,0.0,0.0,20.0,12.0,9.0,22.0,17.0,0.0,0.0,1879.1234,825.0,5.6789,0
231,29.0,1.0,0.0,0.0,16.0,8.0,4.0,20.0,14.0,1.0,0.0,1432.9876,654.321,3.4567,0
232,42.0,2.0,0.0,0.0,10.0,24.0,13.0,18.0,12.0,0.0,0.0,3056.789,1423.456,2.3456,0
233,35.0,1.0,0.0,0.0,19.0,9.0,7.0,16.0,11.0,1.0,0.0,2011.2345,923.456,4.5678,0
234,26.0,2.0,0.0,0.0,17.0,5.0,3.0,21.0,15.0,0.0,1.0,1567.8901,712.345,6.789,0
235,39.0,1.0,0.0,0.0,12.0,11.0,6.0,19.0,13.0,0.0,0.0,2498.7654,1234.567,3.2345,0
236,32.0,2.0,0.0,0.0,14.0,10.0,8.0,17.0,10.0,1.0,0.0,1834.5678,812.345,5.1234,0
237,41.0,1.0,0.0,0.0,15.0,6.0,2.0,20.0,14.0,0.0,0.0,2765.4321,1345.678,2.9876,0
238,28.0,2.0,0.0,0.0,18.0,4.0,1.0,22.0,16.0,0.0,1.0,1923.4567,876.543,6.5432,0
239,34.0,1.0,0.0,0.0,13.0,9.0,5.0,18.0,12.0,1.0,0.0,2198.7654,1023.456,4.321,0
240,38.0,2.0,0.0,0.0,14.0,10.0,18.0,12.0,20.0,1.0,0.0,4211.19,1200.0,23.11,0
241,42.0,1.0,0.0,1.0,16.0,13.0,22.0,11.0,19.0,1.0,1.0,9821.85,2500.0,17.39,0
242,36.0,2.0,0.0,0.0,12.0,15.0,20.0,14.0,18.0,0.0,0.0,3519.28,1000.0,20.56,0
243,48.0,1.0,0.0,0.0,19.0,12.0,16.0,13.0,21.0,1.0,0.0,6271.49,1800.0,25.87,0
244,41.0,2.0,0.0,0.0,13.0,11.0,17.0,15.0,22.0,1.0,1.0,8532.14,2200.0,19.23,0
245,35.0,1.0,0.0,1.0,15.0,14.0,19.0,12.0,20.0,0.0,0.0,4728.59,1500.0,22.15,0
246,46.0,2.0,0.0,0.0,18.0,16.0,21.0,14.0,19.0,1.0,0.0,7019.81,2000.0,24.69,0
247,39.0,1.0,0.0,0.0,11.0,17.0,20.0,13.0,22.0,1.0,1.0,5918.25,1800.0,20.93,0
248,43.0,2.0,0.0,1.0,14.0,12.0,18.0,15.0,21.0,0.0,0.0,8231.58,2500.0,23.45,0
249,37.0,1.0,0.0,0.0,16.0,13.0,19.0,14.0,20.0,1.0,0.0,9519.38,2800.0,26.51,0
250,38.0,2.0,1.0,0.0,20.0,17.0,12.0,22.0,9.0,1.0,0.0,5123.1234,3121.56,4.2198,0
251,28.0,1.0,0.0,0.0,18.0,13.0,10.0,16.0,21.0,0.0,0.0,2356.789,1890.12,2.1567,0
252,42.0,2.0,4.0,1.0,12.0,20.0,14.0,11.0,19.0,1.0,0.0,4211.9876,3211.09,5.1234,0
253,31.0,1.0,0.0,0.0,15.0,9.0,17.0,13.0,22.0,1.0,0.0,6123.4567,4211.23,3.4567,0
254,39.0,2.0,1.0,0.0,19.0,16.0,11.0,14.0,20.0,0.0,0.0,8234.1234,6123.45,6.789,0
255,24.0,1.0,0.0,0.0,14.0,10.0,18.0,12.0,15.0,1.0,0.0,3567.89,2789.01,2.9012,0
256,36.0,2.0,4.0,1.0,17.0,14.0,13.0,19.0,16.0,1.0,0.0,9012.3456,7123.45,4.5678,0
257,30.0,1.0,0.0,0.0,16.0,11.0,20.0,18.0,14.0,0.0,0.0,5012.3456,4012.34,3.1234,0
258,44.0,2.0,1.0,0.0,13.0,15.0,12.0,17.0,21.0,1.0,0.0,8234.1234,7123.45,5.6789,0
259,26.0,1.0,0.0,0.0,18.0,12.0,16.0,15.0,19.0,0.0,0.0,4211.9876,3567.89,2.4567,0
260,49.0,1.0,0.0,0.0,18.0,12.0,22.0,7.0,14.0,0.0,0.0,3821.191,901.0,17.351,0
261,34.0,2.0,1.0,1.0,9.0,20.0,11.0,2.0,16.0,1.0,0.0,2489.111,1400.0,11.219,0
262,52.0,1.0,0.0,0.0,13.0,8.0,24.0,10.0,4.0,0.0,0.0,5910.382,2700.0,8.461,0
263,29.0,2.0,0.0,0.0,7.0,15.0,19.0,9.0,5.0,0.0,0.0,819.421,421.0,20.131,0
264,44.0,1.0,0.0,1.0,12.0,6.0,14.0,1.0,20.0,1.0,0.0,4678.192,2200.0,15.684,0
265,38.0,2.0,0.0,0.0,5.0,11.0,17.0,13.0,9.0,0.0,0.0,2751.351,1600.0,12.505,0
266,50.0,1.0,0.0,0.0,20.0,4.0,10.0,22.0,8.0,0.0,0.0,6309.281,3100.0,9.843,0
267,42.0,2.0,1.0,1.0,15.0,9.0,5.0,18.0,12.0,1.0,0.0,3561.893,2000.0,14.227,0
268,48.0,1.0,0.0,0.0,19.0,3.0,6.0,11.0,16.0,0.0,0.0,5281.142,2500.0,10.398,0
269,35.0,2.0,0.0,0.0,8.0,18.0,13.0,5.0,10.0,1.0,0.0,1948.637,1200.0,16.392,0
270,42.0,1.0,0.0,0.0,12.0,19.0,8.0,14.0,22.0,0.0,0.0,8541.1111,6321.0,3.1111,0
271,31.0,2.0,0.0,0.0,16.0,11.0,20.0,9.0,5.0,1.0,0.0,3512.2222,2789.0,4.4444,0
272,45.0,1.0,0.0,0.0,7.0,18.0,13.0,24.0,10.0,0.0,0.0,19211.1111,17320.0,2.6667,0
273,26.0,2.0,0.0,0.0,10.0,14.0,19.0,8.0,23.0,0.0,0.0,5011.1111,4211.0,3.3333,0
274,39.0,1.0,0.0,0.0,22.0,12.0,9.0,16.0,7.0,1.0,0.0,2811.1111,2511.0,5.5556,0
275,48.0,2.0,0.0,0.0,15.0,20.0,11.0,6.0,18.0,0.0,0.0,4211.1111,3811.0,2.2222,0
276,35.0,1.0,0.0,0.0,9.0,17.0,14.0,21.0,13.0,1.0,0.0,5911.1111,5411.0,3.8889,0
277,41.0,2.0,0.0,0.0,19.0,10.0,22.0,15.0,9.0,0.0,0.0,3111.1111,2811.0,4.1111,0
278,32.0,1.0,0.0,0.0,14.0,16.0,12.0,20.0,11.0,1.0,0.0,4511.1111,4111.0,3.6667,0
279,44.0,2.0,0.0,0.0,18.0,13.0,10.0,19.0,16.0,0.0,0.0,2611.1111,2311.0,2.7778,0
280,42.0,1.0,0.0,0.0,18.0,12.0,22.0,17.0,9.0,1.0,0.0,831.9145,421.5,11.4698,0
281,50.0,2.0,0.0,1.0,13.0,20.0,5.0,18.0,11.0,0.0,0.0,6541.199,2134.0,25.1354,0
282,39.0,1.0,0.0,0.0,7.0,14.0,23.0,10.0,20.0,1.0,0.0,4829.011,1289.0,18.4219,0
283,61.0,1.0,0.0,0.0,15.0,9.0,16.0,22.0,7.0,0.0,0.0,2758.339,1200.0,6.3541,0
284,46.0,2.0,0.0,0.0,12.0,18.0,13.0,21.0,5.0,0.0,0.0,1939.458,819.0,10.1389,0
285,34.0,1.0,0.0,0.0,10.0,17.0,14.0,11.0,24.0,1.0,0.0,4219.011,1500.0,16.2934,0
286,55.0,1.0,0.0,0.0,20.0,15.0,12.0,9.0,19.0,0.0,0.0,631.9145,300.0,4.4698,0
287,44.0,2.0,0.0,0.0,9.0,13.0,20.0,16.0,8.0,0.0,0.0,958.339,450.0,13.3541,0
288,29.0,1.0,0.0,0.0,14.0,22.0,11.0,25.0,18.0,0.0,0.0,3519.458,1200.0,9.1389,0
289,53.0,1.0,0.0,0.0,8.0,19.0,10.0,14.0,21.0,1.0,0.0,2788.011,1000.0,14.2934,0
290,28.0,1.0,0.0,1.0,12.0,16.0,20.0,7.0,9.0,0.0,1.0,2018.511,921.0,10.3519,0
291,50.0,2.0,1.0,0.0,5.0,13.0,22.0,18.0,3.0,0.0,0.0,1439.018,692.5,19.2814,0
292,38.0,1.0,0.0,0.0,10.0,6.0,14.0,20.0,11.0,1.0,0.0,2619.409,1249.0,5.1291,0
293,29.0,1.0,0.0,1.0,7.0,12.0,19.0,9.0,16.0,0.0,1.0,1893.088,871.0,12.3519,0
294,45.0,2.0,0.0,0.0,9.0,15.0,21.0,6.0,10.0,0.0,0.0,1641.059,751.0,7.3519,0
295,61.0,1.0,0.0,0.0,11.0,8.0,17.0,22.0,14.0,0.0,0.0,3059.531,1321.0,9.1291,0
296,32.0,1.0,4.0,1.0,3.0,11.0,13.0,19.0,5.0,0.0,0.0,2193.421,1023.0,3.3519,0
297,40.0,2.0,0.0,0.0,6.0,10.0,16.0,12.0,20.0,1.0,0.0,2835.092,1291.0,11.1291,0
298,25.0,1.0,0.0,1.0,4.0,9.0,15.0,11.0,7.0,0.0,1.0,1741.819,803.0,8.3519,0
299,48.0,2.0,1.0,0.0,8.0,14.0,18.0,5.0,13.0,0.0,0.0,2003.499,941.0,6.1291,0
300,32.0,2.0,0.0,0.0,10.0,20.0,11.0,7.0,13.0,0.0,0.0,8219.4198,500.0,2.819,0
301,41.0,1.0,4.0,1.0,8.0,12.0,19.0,5.0,10.0,1.0,0.0,1951.9823,1200.0,4.201,0
302,25.0,2.0,0.0,0.0,16.0,9.0,22.0,11.0,6.0,0.0,0.0,4211.1179,2500.0,1.932,0
303,38.0,1.0,0.0,0.0,12.0,18.0,5.0,20.0,8.0,0.0,0.0,1398.5115,900.0,3.421,0
304,49.0,2.0,4.0,0.0,7.0,15.0,13.0,9.0,21.0,0.0,0.0,2789.0114,1800.0,2.509,0
305,34.0,1.0,0.0,0.0,11.0,7.0,16.0,14.0,5.0,0.0,0.0,6318.2885,3500.0,1.741,0
306,44.0,2.0,0.0,0.0,9.0,11.0,20.0,8.0,17.0,0.0,0.0,923.1556,600.0,3.061,0
307,50.0,1.0,4.0,1.0,5.0,13.0,10.0,16.0,22.0,1.0,0.0,3059.0947,2200.0,2.157,0
308,30.0,2.0,0.0,0.0,14.0,5.0,18.0,12.0,9.0,0.0,0.0,7568.4447,4200.0,1.503,0
309,42.0,1.0,0.0,0.0,6.0,19.0,15.0,10.0,11.0,0.0,0.0,1938.6991,1400.0,2.849,0
310,46.0,2.0,3.0,0.0,20.0,11.0,16.0,22.0,9.0,1.0,0.0,2018.4211,421.0,18.2345,0
311,40.0,1.0,1.0,0.0,14.0,20.0,12.0,18.0,25.0,0.0,0.0,1187.6543,312.0,10.9876,0
312,51.0,2.0,5.0,0.0,17.0,13.0,19.0,24.0,7.0,1.0,0.0,2531.0098,501.0,22.1098,0
313,36.0,1.0,0.0,0.0,12.0,18.0,15.0,21.0,10.0,0.0,0.0,982.1567,281.0,14.5678,0
314,47.0,2.0,2.0,0.0,16.0,14.0,20.0,19.0,8.0,1.0,0.0,2198.7654,451.0,20.1234,0
315,39.0,1.0,4.0,0.0,19.0,12.0,17.0,23.0,6.0,0.0,0.0,1439.8231,351.0,16.5432,0
316,44.0,2.0,1.0,0.0,15.0,19.0,14.0,20.0,11.0,1.0,0.0,1987.3211,421.0,19.8765,0
317,37.0,1.0,3.0,0.0,18.0,16.0,13.0,22.0,9.0,0.0,0.0,1298.7654,312.0,15.6789,0
318,43.0,2.0,0.0,0.0,13.0,17.0,18.0,21.0,12.0,1.0,0.0,1867.3211,401.0,18.9012,0
319,41.0,1.0,2.0,0.0,14.0,15.0,19.0,20.0,10.0,0.0,0.0,1567.8901,361.0,17.2345,0
320,42.0,1.0,2.0,0.0,19.0,12.0,9.0,1.0,20.0,1.0,0.0,8211.1923,1200.0,11.4567,0
321,61.0,2.0,1.0,0.0,5.0,16.0,22.0,11.0,4.0,0.0,0.0,6541.1188,1800.0,4.2345,0
322,39.0,1.0,3.0,0.0,13.0,20.0,10.0,2.0,16.0,1.0,0.0,9512.3456,2500.0,7.1234,0
323,46.0,2.0,0.0,0.0,18.0,9.0,14.0,6.0,3.0,0.0,0.0,11783.4211,3000.0,3.4567,0
324,55.0,1.0,2.0,0.0,4.0,15.0,8.0,19.0,10.0,1.0,0.0,7432.9876,2000.0,9.0123,0
325,31.0,2.0,1.0,0.0,12.0,7.0,17.0,5.0,11.0,0.0,0.0,6281.2345,1500.0,6.789,0
326,44.0,1.0,3.0,0.0,10.0,14.0,6.0,18.0,9.0,1.0,0.0,9821.4567,2800.0,8.9012,0
327,50.0,2.0,0.0,0.0,16.0,13.0,5.0,12.0,8.0,0.0,0.0,10543.2109,3200.0,5.6789,0
328,36.0,1.0,2.0,0.0,11.0,8.0,16.0,4.0,15.0,1.0,0.0,8192.3456,2200.0,10.2345,0
329,59.0,2.0,1.0,0.0,3.0,10.0,19.0,9.0,2.0,0.0,0.0,6543.2109,1800.0,4.5678,0
330,47.0,1.0,0.0,0.0,12.0,20.0,8.0,5.0,16.0,1.0,0.0,982.1198,219.0,10.3842,0
331,58.0,2.0,0.0,1.0,9.0,19.0,11.0,7.0,22.0,0.0,0.0,2061.1919,1000.0,5.1921,0
332,35.0,1.0,0.0,0.0,14.0,10.0,6.0,18.0,13.0,1.0,0.0,3519.9985,875.0,14.5099,0
333,50.0,1.0,0.0,0.0,8.0,16.0,9.0,4.0,20.0,0.0,0.0,1189.1794,400.0,8.1919,0
334,42.0,2.0,0.0,0.0,13.0,12.0,5.0,17.0,14.0,1.0,0.0,1919.9922,600.0,12.5092,0
335,30.0,1.0,0.0,0.0,7.0,11.0,10.0,3.0,15.0,0.0,0.0,823.1779,250.0,6.1919,0
336,55.0,1.0,0.0,0.0,11.0,14.0,7.0,9.0,12.0,0.0,0.0,1349.1794,500.0,9.5092,0
337,48.0,2.0,0.0,1.0,10.0,13.0,8.0,6.0,19.0,0.0,0.0,2419.9922,1200.0,7.5092,0
338,39.0,1.0,0.0,0.0,16.0,9.0,4.0,10.0,17.0,1.0,0.0,2919.9985,800.0,13.5092,0
339,27.0,1.0,0.0,0.0,15.0,8.0,3.0,12.0,11.0,0.0,0.0,671.1779,200.0,5.5092,0
340,38.0,2.0,0.0,0.0,18.0,14.0,20.0,10.0,13.0,0.0,0.0,1856.2194,822.355,11.7929,0
341,42.0,1.0,0.0,0.0,15.0,22.0,9.0,18.0,12.0,1.0,0.0,4211.5819,2500.0,4.3491,0
342,36.0,2.0,0.0,0.0,20.0,13.0,16.0,11.0,14.0,0.0,0.0,1189.3117,600.0,23.4598,0
343,48.0,1.0,0.0,0.0,12.0,24.0,8.0,17.0,21.0,0.0,0.0,2789.5042,1400.0,7.1915,0
344,39.0,2.0,0.0,0.0,22.0,18.0,10.0,15.0,20.0,1.0,0.0,3549.9985,2000.0,3.4191,0
345,44.0,1.0,0.0,0.0,19.0,16.0,14.0,12.0,11.0,0.0,0.0,2019.3113,1200.0,6.4582,0
346,35.0,2.0,0.0,0.0,16.0,20.0,13.0,19.0,15.0,0.0,0.0,1491.8506,800.0,18.3019,0
347,40.0,1.0,0.0,0.0,14.0,17.0,21.0,10.0,18.0,1.0,0.0,3158.6271,1800.0,5.1928,0
348,43.0,2.0,0.0,0.0,17.0,15.0,12.0,20.0,16.0,0.0,0.0,2439.1111,1400.0,8.5391,0
349,41.0,1.0,0.0,0.0,13.0,19.0,18.0,14.0,12.0,0.0,0.0,3987.4211,2200.0,4.8134,0
350,28.0,2.0,1.0,0.0,14.0,11.0,20.0,18.0,22.0,0.0,0.0,2319.4211,1200.0,14.5198,0
351,41.0,1.0,3.0,0.0,12.0,16.0,13.0,22.0,19.0,1.0,0.0,3987.1234,2000.0,10.9821,0
352,29.0,2.0,0.0,0.0,15.0,10.0,21.0,17.0,20.0,0.0,0.0,1821.7654,900.0,16.4219,0
353,38.0,1.0,2.0,0.0,13.0,14.0,16.0,20.0,18.0,0.0,1.0,4211.9876,2500.0,12.1567,0
354,25.0,2.0,0.0,0.0,17.0,12.0,19.0,15.0,21.0,0.0,0.0,2019.8765,1000.0,15.9821,0
355,34.0,1.0,1.0,0.0,11.0,15.0,14.0,19.0,22.0,1.0,0.0,3619.2345,1800.0,11.4567,0
356,27.0,2.0,0.0,0.0,16.0,13.0,18.0,21.0,20.0,0.0,0.0,2219.8765,1100.0,14.2198,0
357,40.0,1.0,3.0,0.0,14.0,12.0,17.0,20.0,19.0,0.0,1.0,4819.1234,2800.0,10.4219,0
358,30.0,2.0,0.0,0.0,15.0,11.0,20.0,18.0,22.0,0.0,0.0,2519.8765,1300.0,13.9821,0
359,37.0,1.0,2.0,0.0,13.0,14.0,16.0,21.0,20.0,1.0,0.0,3919.2345,2200.0,11.1567,0
360,38.0,1.0,0.0,0.0,19.0,14.0,25.0,5.0,17.0,1.0,0.0,3056.8113,1200.0,4.2351,0
361,45.0,2.0,0.0,0.0,15.0,23.0,17.0,2.0,10.0,0.0,0.0,8231.4198,4000.0,3.0187,0
362,39.0,1.0,0.0,0.0,6.0,18.0,19.0,14.0,5.0,1.0,0.0,1429.3519,600.0,2.5149,0
363,50.0,2.0,4.0,1.0,10.0,24.0,2.0,8.0,22.0,1.0,0.0,501.1429,376.9,1.6305,0
364,35.0,2.0,0.0,0.0,14.0,6.0,16.0,15.0,18.0,1.0,0.0,2293.9685,500.0,16.0653,0
365,41.0,1.0,0.0,0.0,17.0,19.0,25.0,5.0,17.0,1.0,0.0,3056.8113,1200.0,4.2351,0
366,46.0,2.0,0.0,0.0,23.0,19.0,17.0,5.0,25.0,1.0,0.0,545.6888,349.0,51.5909,0
367,32.0,2.0,0.0,0.0,14.0,6.0,16.0,1.0,18.0,0.0,0.0,6259.0811,350.0,6.2859,0
368,43.0,2.0,0.0,0.0,2.0,24.0,15.0,8.0,21.0,0.0,0.0,1651.7687,532.0,20.4732,0
369,40.0,1.0,0.0,0.0,17.0,3.0,19.0,2.0,10.0,1.0,0.0,920.5208,299.5,11.4014,0
370,29.0,1.0,0.0,0.0,18.0,14.0,20.0,10.0,3.0,1.0,0.0,1211.4191,432.75,11.1948,0
371,38.0,2.0,1.0,0.0,22.0,11.0,13.0,25.0,9.0,0.0,0.0,987.6543,278.5,20.4673,0
372,49.0,1.0,0.0,1.0,15.0,21.0,12.0,7.0,20.0,0.0,0.0,3056.789,451.25,15.6789,0
373,25.0,2.0,0.0,0.0,9.0,16.0,24.0,11.0,18.0,1.0,0.0,1428.5714,619.5,8.1358,0
374,42.0,1.0,0.0,0.0,20.0,15.0,10.0,22.0,13.0,0.0,0.0,756.7568,266.25,24.6315,0
375,35.0,2.0,0.0,0.0,17.0,20.0,14.0,19.0,8.0,1.0,0.0,5217.3913,1750.0,6.4286,0
376,30.0,1.0,0.0,0.0,12.0,24.0,21.0,16.0,5.0,0.0,0.0,1389.4737,597.5,14.2857,0
377,46.0,2.0,1.0,0.0,19.0,13.0,25.0,12.0,10.0,0.0,0.0,823.5294,350.0,22.7273,0
378,39.0,1.0,0.0,1.0,16.0,18.0,11.0,20.0,14.0,0.0,0.0,4615.3846,525.0,17.2414,0
379,50.0,2.0,0.0,0.0,21.0,12.0,15.0,9.0,23.0,0.0,0.0,1056.25,375.0,10.8696,0
380,38.0,1.0,4.0,0.0,14.0,20.0,7.0,9.0,18.0,1.0,0.0,3421.1987,1234.5,6.4185,0
381,49.0,2.0,0.0,1.0,5.0,12.0,16.0,22.0,11.0,0.0,1.0,812.9513,412.0,28.3156,0
382,40.0,1.0,4.0,0.0,3.0,9.0,14.0,5.0,20.0,1.0,0.0,2769.1429,1950.0,4.5027,0
383,44.0,2.0,0.0,0.0,10.0,18.0,4.0,13.0,7.0,0.0,0.0,5978.4211,3200.0,2.1068,0
384,51.0,1.0,4.0,1.0,1.0,6.0,23.0,12.0,9.0,0.0,1.0,951.3987,475.0,39.6548,0
385,36.0,2.0,0.0,0.0,22.0,4.0,8.0,16.0,1.0,0.0,0.0,4217.8261,2800.0,8.3694,0
386,46.0,1.0,4.0,0.0,15.0,21.0,2.0,10.0,5.0,1.0,0.0,1987.451,1350.0,16.2781,0
387,53.0,2.0,0.0,0.0,6.0,11.0,19.0,3.0,24.0,0.0,0.0,1034.2645,600.0,25.9407,0
388,41.0,1.0,4.0,1.0,20.0,14.0,13.0,2.0,4.0,1.0,0.0,3691.8878,2200.0,11.4739,0
389,50.0,2.0,0.0,0.0,12.0,5.0,22.0,25.0,3.0,0.0,1.0,628.1791,375.0,31.0774,0
390,38.0,2.0,0.0,0.0,12.0,10.0,20.0,16.0,22.0,1.0,0.0,982.1236,421.0,28.1971,0
391,29.0,1.0,4.0,0.0,18.0,12.0,14.0,25.0,20.0,0.0,0.0,2198.0551,982.25,19.1151,0
392,40.0,2.0,0.0,1.0,20.0,18.0,22.0,12.0,15.0,0.0,0.0,3849.7794,1895.0,32.69,0
393,45.0,2.0,0.0,0.0,14.0,20.0,18.0,10.0,16.0,1.0,0.0,2987.7602,1498.56,36.7645,0
394,50.0,1.0,0.0,0.0,16.0,14.0,12.0,22.0,20.0,1.0,1.0,5678.157,2898.0,29.9622,0
395,35.0,2.0,0.0,0.0,10.0,16.0,20.0,18.0,14.0,0.0,0.0,1767.3785,890.0,23.0551,0
396,48.0,2.0,0.0,0.0,12.0,18.0,16.0,20.0,22.0,0.0,0.0,9821.8614,4910.655,17.7201,0
397,39.0,1.0,0.0,0.0,18.0,20.0,14.0,16.0,12.0,1.0,0.0,2479.0491,1234.2,21.8302,0
398,44.0,2.0,0.0,0.0,16.0,12.0,20.0,18.0,14.0,1.0,0.0,3789.2555,1894.0,35.4439,0
399,52.0,2.0,0.0,0.0,20.0,16.0,18.0,14.0,12.0,0.0,0.0,5939.5315,2975.0,19.8392,0
400,38.0,2.0,0.0,0.0,14.0,10.0,20.0,16.0,7.0,1.0,0.0,1821.9113,1024.5,4.2198,0
401,29.0,1.0,2.0,0.0,17.0,13.0,9.0,22.0,1.0,0.0,0.0,2791.4211,1350.0,11.4632,0
402,50.0,2.0,0.0,0.0,5.0,12.0,21.0,3.0,25.0,1.0,0.0,1089.8234,612.0,3.1957,0
403,25.0,1.0,0.0,0.0,16.0,8.0,4.0,13.0,20.0,0.0,0.0,421.1192,201.5,8.5179,0
404,48.0,2.0,0.0,0.0,9.0,5.0,18.0,1.0,12.0,1.0,0.0,1658.2381,936.0,2.8519,0
405,36.0,1.0,2.0,0.0,15.0,11.0,7.0,19.0,24.0,0.0,0.0,3179.4697,1599.0,14.2028,0
406,42.0,2.0,0.0,0.0,6.0,4.0,14.0,10.0,21.0,1.0,0.0,1291.3566,702.0,5.3821,0
407,31.0,1.0,0.0,0.0,13.0,16.0,5.0,2.0,11.0,0.0,0.0,501.1878,246.5,9.6542,0
408,55.0,2.0,0.0,0.0,3.0,7.0,16.0,9.0,22.0,1.0,0.0,2039.8275,1152.0,1.6294,0
409,39.0,1.0,2.0,0.0,12.0,9.0,1.0,15.0,8.0,0.0,0.0,2758.1354,1400.0,18.4211,0
410,39.0,2.0,3.0,1.0,20.0,9.0,1.0,16.0,7.0,0.0,0.0,4211.4191,2018.5,12.4562,0
411,42.0,1.0,0.0,0.0,18.0,12.0,5.0,11.0,23.0,1.0,0.0,3181.9113,1923.0,15.6789,0
412,48.0,2.0,2.0,1.0,4.0,16.0,22.0,9.0,6.0,0.0,0.0,4921.3056,2789.5,8.2134,0
413,33.0,2.0,0.0,0.0,13.0,20.0,15.0,1.0,10.0,0.0,0.0,3861.0194,2256.0,18.4567,0
414,40.0,1.0,1.0,0.0,11.0,14.0,7.0,18.0,0.0,1.0,0.0,2789.3057,2019.5,14.1234,0
415,55.0,2.0,0.0,0.0,8.0,4.0,23.0,13.0,19.0,0.0,0.0,4521.9171,2511.0,11.8901,0
416,38.0,1.0,3.0,1.0,22.0,8.0,0.0,5.0,16.0,0.0,0.0,6019.2012,3056.5,9.0123,0
417,50.0,2.0,0.0,0.0,10.0,19.0,12.0,6.0,21.0,0.0,0.0,4219.4098,2519.0,16.5678,0
418,36.0,1.0,0.0,0.0,14.0,11.0,9.0,20.0,3.0,1.0,0.0,3189.2019,1934.5,13.4567,0
419,44.0,2.0,2.0,1.0,7.0,15.0,4.0,12.0,8.0,0.0,0.0,4929.4099,2791.5,10.2345,0
420,51.0,1.0,0.0,0.0,12.0,18.0,22.0,9.0,16.0,0.0,0.0,4211.1111,2500.0,4.4444,0
421,38.0,2.0,0.0,0.0,8.0,13.0,20.0,15.0,10.0,0.0,0.0,982.3529,500.0,6.6667,0
422,55.0,1.0,0.0,0.0,16.0,5.0,14.0,22.0,7.0,0.0,0.0,6011.1111,3500.0,3.3333,0
423,32.0,2.0,0.0,0.0,4.0,12.0,19.0,8.0,24.0,0.0,0.0,4211.1111,2500.0,2.2222,0
424,46.0,1.0,0.0,0.0,13.0,9.0,18.0,11.0,20.0,1.0,0.0,982.3529,500.0,5.5556,0
425,59.0,2.0,0.0,0.0,10.0,16.0,15.0,21.0,6.0,0.0,0.0,6011.1111,3500.0,4.4444,0
426,44.0,1.0,0.0,0.0,17.0,7.0,13.0,19.0,12.0,1.0,0.0,4211.1111,2500.0,3.3333,0
427,34.0,2.0,0.0,0.0,6.0,11.0,16.0,14.0,9.0,0.0,0.0,982.3529,500.0,6.6667,0
428,50.0,1.0,0.0,0.0,18.0,10.0,12.0,20.0,5.0,0.0,0.0,6011.1111,3500.0,5.5556,0
429,39.0,2.0,0.0,0.0,9.0,14.0,17.0,10.0,15.0,1.0,0.0,4211.1111,2500.0,4.4444,0
430,38.0,2.0,0.0,0.0,12.0,20.0,18.0,7.0,16.0,1.0,0.0,2487.1234,1188.0,10.2345,0
431,29.0,1.0,0.0,0.0,8.0,13.0,22.0,3.0,9.0,0.0,0.0,1812.5678,812.0,14.1567,0
432,41.0,2.0,1.0,1.0,7.0,16.0,14.0,10.0,26.0,1.0,0.0,2763.9012,1302.0,8.5432,0
433,36.0,1.0,0.0,0.0,4.0,18.0,8.0,12.0,1.0,0.0,0.0,2198.7654,1098.0,12.9876,0
434,45.0,2.0,0.0,0.0,9.0,5.0,20.0,2.0,11.0,0.0,0.0,3056.2345,1402.0,11.3456,0
435,33.0,1.0,0.0,0.0,13.0,15.0,6.0,24.0,8.0,1.0,0.0,1923.4567,902.0,13.4567,0
436,50.0,1.0,4.0,1.0,14.0,10.0,9.0,22.0,17.0,0.0,0.0,14325.6789,12000.0,9.8765,0
437,39.0,2.0,0.0,0.0,11.0,7.0,19.0,1.0,25.0,0.0,0.0,2356.789,1156.0,16.2345,0
438,27.0,1.0,0.0,0.0,5.0,23.0,16.0,4.0,13.0,0.0,0.0,2019.0123,956.0,10.1234,0
