,age,sex,relation,has_high_education,top1_interes,top2_interes,top3_interes,top4_interes,top5_interes,is_parent,has_pets,mean_tr,median_tr,tr_per_month,real_identifier
220,38.0,2.0,0.0,0.0,10.0,20.0,12.0,16.0,9.0,1.0,0.0,823.1911,421.0,18.3519,0
221,50.0,1.0,4.0,1.0,22.0,11.0,14.0,5.0,21.0,0.0,0.0,13981.3019,6000.0,2.0593,0
222,42.0,2.0,0.0,0.0,8.0,17.0,24.0,13.0,1.0,1.0,0.0,1021.4915,502.0,20.4831,0
223,36.0,1.0,0.0,1.0,19.0,9.0,16.0,4.0,12.0,0.0,0.0,3219.0824,901.0,3.4219,0
224,48.0,2.0,4.0,0.0,5.0,14.0,11.0,20.0,18.0,0.0,0.0,16259.1134,7000.0,2.1519,0
225,39.0,1.0,0.0,0.0,13.0,22.0,10.0,15.0,7.0,1.0,0.0,1568.6342,501.0,22.6785,0
226,55.0,2.0,0.0,1.0,25.0,7.0,9.0,18.0,6.0,0.0,0.0,3058.2123,698.0,3.7611,0
227,46.0,1.0,0.0,0.0,4.0,16.0,22.0,11.0,23.0,1.0,0.0,2538.3219,1118.085,13.9442,0
228,33.0,2.0,0.0,0.0,12.0,10.0,5.0,19.0,14.0,1.0,0.0,1954.75,1937.5,1.2054,0
229,51.0,1.0,4.0,1.0,21.0,6.0,8.0,17.0,13.0,0.0,0.0,16557.9421,8000.0,1.8837,0
230,29.0,2.0,0.0,0.0,20.0,14.0,9.0,22.0,18.0,0.0,0.0,3819.419,1299.0,5.351,0
231,45.0,1.0,0.0,0.0,10.0,24.0,17.0,13.0,16.0,1.0,0.0,1942.188,944.0,10.469,0
232,38.0,2.0,0.0,0.0,12.0,19.0,8.0,20.0,14.0,0.0,0.0,5978.419,2997.0,3.449,0
233,25.0,1.0,0.0,0.0,16.0,11.0,23.0,9.0,15.0,1.0,0.0,1431.582,673.0,7.129,0
234,42.0,2.0,0.0,0.0,9.0,16.0,22.0,18.0,13.0,0.0,0.0,4219.871,1982.0,4.699,0
235,34.0,1.0,0.0,0.0,19.0,15.0,10.0,21.0,17.0,1.0,0.0,2618.939,1239.0,6.151,0
236,48.0,2.0,0.0,0.0,14.0,20.0,12.0,16.0,19.0,0.0,0.0,5389.645,2519.0,2.915,0
237,27.0,1.0,0.0,0.0,18.0,13.0,24.0,11.0,20.0,1.0,0.0,1869.265,901.0,8.567,0
238,39.0,2.0,0.0,0.0,11.0,17.0,15.0,22.0,16.0,0.0,0.0,4631.449,2214.0,5.024,0
239,32.0,1.0,0.0,0.0,17.0,14.0,19.0,13.0,18.0,1.0,0.0,2948.354,1421.0,6.418,0
240,38.0,2.0,0.0,0.0,8.0,14.0,10.0,18.0,22.0,1.0,0.0,4211.195,1200.0,32.1419,0
241,42.0,1.0,1.0,0.0,15.0,9.0,20.0,11.0,14.0,1.0,1.0,2819.4968,1800.0,25.8932,0
242,36.0,2.0,0.0,1.0,12.0,16.0,13.0,21.0,10.0,0.0,0.0,1930.1492,900.0,29.1163,0
243,48.0,1.0,0.0,0.0,19.0,12.0,15.0,8.0,20.0,1.0,1.0,4048.8767,2000.0,26.4834,0
244,35.0,2.0,1.0,0.0,14.0,11.0,9.0,17.0,13.0,1.0,0.0,2756.1923,1500.0,28.484,0
245,50.0,1.0,0.0,1.0,10.0,19.0,14.0,22.0,12.0,1.0,1.0,3629.3784,2500.0,25.8932,0
246,33.0,2.0,0.0,0.0,16.0,10.0,11.0,14.0,19.0,0.0,0.0,2211.9845,1000.0,32.1419,0
247,46.0,1.0,1.0,1.0,13.0,15.0,16.0,10.0,18.0,1.0,1.0,3192.6077,2200.0,26.4834,0
248,41.0,2.0,0.0,0.0,9.0,13.0,12.0,20.0,15.0,1.0,0.0,2914.0176,1800.0,29.1163,0
249,37.0,1.0,0.0,1.0,11.0,14.0,18.0,9.0,16.0,1.0,1.0,2438.3148,1200.0,28.484,0
250,38.0,2.0,1.0,0.0,20.0,17.0,12.0,9.0,1.0,1.0,0.0,4211.195,2750.0,4.2345,0
251,28.0,1.0,0.0,0.0,10.0,22.0,18.0,13.0,4.0,0.0,0.0,1987.321,1421.0,2.1567,0
252,42.0,2.0,4.0,1.0,19.0,16.0,14.0,11.0,3.0,1.0,0.0,5012.109,3500.0,5.6789,0
253,31.0,1.0,0.0,0.0,12.0,20.0,15.0,10.0,2.0,1.0,0.0,2819.421,2000.0,3.1234,0
254,49.0,2.0,1.0,0.0,18.0,14.0,13.0,8.0,5.0,0.0,0.0,6231.987,4000.0,6.5432,0
255,26.0,1.0,0.0,0.0,11.0,19.0,16.0,12.0,9.0,1.0,0.0,2198.765,1800.0,2.9876,0
256,39.0,2.0,4.0,1.0,17.0,15.0,11.0,7.0,1.0,1.0,0.0,4723.109,3200.0,5.2345,0
257,44.0,1.0,0.0,0.0,16.0,18.0,14.0,9.0,6.0,0.0,0.0,3912.321,2500.0,4.5678,0
258,36.0,2.0,1.0,0.0,15.0,13.0,10.0,6.0,4.0,1.0,0.0,3011.987,2200.0,3.4567,0
259,48.0,1.0,4.0,1.0,14.0,12.0,9.0,5.0,3.0,1.0,0.0,5211.109,3800.0,6.1234,0
260,49.0,1.0,0.0,0.0,18.0,12.0,20.0,11.0,4.0,0.0,0.0,3987.351,2200.0,17.351,0
261,32.0,2.0,1.0,1.0,9.0,7.0,2.0,22.0,13.0,0.0,0.0,812.198,420.0,10.198,0
262,59.0,1.0,0.0,0.0,14.0,5.0,1.0,9.0,24.0,0.0,0.0,5210.982,3800.0,8.982,0
263,27.0,1.0,0.0,0.0,20.0,8.0,6.0,3.0,10.0,1.0,0.0,2759.117,1900.0,22.117,0
264,44.0,2.0,0.0,1.0,4.0,18.0,21.0,2.0,12.0,0.0,0.0,942.591,550.0,15.591,0
265,53.0,1.0,0.0,0.0,15.0,22.0,7.0,5.0,1.0,0.0,0.0,6187.351,4500.0,12.351,0
266,38.0,2.0,1.0,0.0,3.0,4.0,19.0,16.0,8.0,1.0,0.0,1378.982,900.0,20.982,0
267,46.0,1.0,0.0,1.0,12.0,1.0,11.0,6.0,23.0,0.0,0.0,4291.765,3200.0,14.765,0
268,50.0,2.0,0.0,0.0,2.0,13.0,14.0,20.0,9.0,0.0,0.0,5718.431,4200.0,11.431,0
269,34.0,1.0,1.0,1.0,8.0,3.0,5.0,4.0,17.0,1.0,0.0,1879.012,1400.0,18.012,0
270,41.0,1.0,0.0,0.0,12.0,19.0,9.0,11.0,20.0,1.0,0.0,8123.123,6500.0,3.123,0
271,59.0,2.0,0.0,0.0,10.0,14.0,18.0,7.0,16.0,0.0,0.0,4211.111,3500.0,2.567,0
272,32.0,1.0,0.0,0.0,8.0,12.0,20.0,9.0,15.0,1.0,0.0,1234.567,1000.0,4.321,0
273,45.0,2.0,0.0,0.0,16.0,11.0,13.0,19.0,8.0,0.0,0.0,9876.543,8000.0,2.109,0
274,26.0,1.0,0.0,0.0,9.0,17.0,10.0,14.0,12.0,1.0,0.0,5678.901,4500.0,3.456,0
275,48.0,2.0,0.0,0.0,7.0,16.0,11.0,18.0,9.0,0.0,0.0,2345.678,2000.0,2.901,0
276,35.0,1.0,0.0,0.0,13.0,10.0,15.0,12.0,11.0,1.0,0.0,7654.321,6000.0,3.789,0
277,50.0,2.0,0.0,0.0,19.0,8.0,14.0,10.0,17.0,0.0,0.0,5432.109,4500.0,2.345,0
278,39.0,1.0,0.0,0.0,11.0,13.0,12.0,16.0,10.0,1.0,0.0,9876.543,8000.0,3.123,0
279,44.0,2.0,0.0,0.0,15.0,9.0,19.0,11.0,14.0,0.0,0.0,1234.567,1000.0,2.567,0
280,42.0,1.0,0.0,0.0,12.0,18.0,22.0,7.0,13.0,1.0,0.0,8231.419,2500.0,10.314,0
281,51.0,2.0,0.0,0.0,9.0,20.0,5.0,11.0,17.0,0.0,0.0,3519.179,1200.0,20.509,0
282,39.0,1.0,0.0,1.0,15.0,10.0,23.0,4.0,12.0,1.0,0.0,6978.51,2200.0,6.191,0
283,28.0,2.0,0.0,0.0,7.0,14.0,16.0,22.0,9.0,0.0,0.0,1890.29,500.0,15.092,0
284,46.0,1.0,0.0,0.0,13.0,9.0,20.0,18.0,5.0,0.0,0.0,4981.67,1800.0,12.056,0
285,60.0,1.0,0.0,1.0,10.0,12.0,15.0,21.0,8.0,1.0,0.0,6219.79,2800.0,4.392,0
286,33.0,2.0,0.0,0.0,8.0,19.0,14.0,10.0,22.0,0.0,0.0,2708.36,900.0,11.429,0
287,55.0,1.0,0.0,0.0,18.0,13.0,9.0,20.0,11.0,0.0,0.0,4309.42,1600.0,19.011,0
288,41.0,2.0,0.0,0.0,14.0,17.0,8.0,12.0,19.0,1.0,0.0,5971.51,2000.0,9.462,0
289,50.0,1.0,0.0,1.0,11.0,16.0,13.0,9.0,20.0,1.0,0.0,7508.49,2400.0,7.035,0
290,28.0,1.0,0.0,1.0,20.0,12.0,16.0,7.0,9.0,0.0,1.0,1234.5678,678.9,10.2345,0
291,41.0,2.0,1.0,0.0,5.0,18.0,22.0,13.0,1.0,1.0,0.0,2567.8912,1456.78,6.789,0
292,25.0,1.0,0.0,0.0,3.0,16.0,20.0,9.0,11.0,0.0,0.0,1890.1234,987.65,15.6789,0
293,50.0,2.0,0.0,1.0,14.0,6.0,19.0,21.0,10.0,0.0,1.0,3021.4567,1890.12,8.9012,0
294,38.0,1.0,4.0,0.0,17.0,8.0,15.0,2.0,12.0,1.0,0.0,4211.2345,2500.0,12.3456,0
295,29.0,2.0,0.0,1.0,9.0,13.0,18.0,20.0,5.0,0.0,0.0,1987.6543,1200.0,9.8765,0
296,44.0,1.0,1.0,0.0,10.0,15.0,12.0,8.0,22.0,1.0,1.0,3512.3456,2000.0,11.2345,0
297,32.0,2.0,0.0,0.0,7.0,14.0,11.0,16.0,19.0,0.0,0.0,2789.0123,1500.0,7.8901,0
298,48.0,1.0,4.0,1.0,12.0,9.0,17.0,14.0,6.0,0.0,1.0,4023.4567,2500.0,10.1234,0
299,39.0,2.0,0.0,0.0,16.0,11.0,13.0,18.0,4.0,1.0,0.0,3123.4567,1800.0,9.0123,0
300,41.0,2.0,0.0,0.0,10.0,5.0,20.0,11.0,7.0,1.0,0.0,821.9141,500.0,2.351,0
301,32.0,1.0,0.0,0.0,18.0,9.0,1.0,16.0,13.0,0.0,0.0,2751.8997,1200.0,5.194,0
302,51.0,2.0,4.0,1.0,8.0,19.0,5.0,14.0,2.0,1.0,0.0,1987.463,800.0,4.291,0
303,26.0,1.0,0.0,0.0,12.0,7.0,15.0,10.0,20.0,0.0,0.0,1429.071,900.0,3.463,0
304,48.0,2.0,0.0,0.0,5.0,11.0,22.0,9.0,16.0,0.0,0.0,3078.551,1500.0,2.813,0
305,39.0,1.0,0.0,0.0,9.0,13.0,4.0,19.0,10.0,1.0,0.0,2359.139,1100.0,4.092,0
306,55.0,2.0,4.0,1.0,7.0,12.0,18.0,3.0,14.0,1.0,0.0,2891.621,1300.0,3.509,0
307,31.0,1.0,0.0,0.0,11.0,8.0,6.0,17.0,12.0,0.0,0.0,1962.391,1000.0,2.931,0
308,44.0,2.0,0.0,0.0,4.0,16.0,10.0,13.0,5.0,0.0,0.0,2619.819,1200.0,4.581,0
309,36.0,1.0,0.0,0.0,16.0,4.0,11.0,8.0,19.0,1.0,0.0,2198.458,1100.0,3.196,0
310,51.0,1.0,3.0,0.0,20.0,11.0,9.0,14.0,7.0,1.0,0.0,4211.123,820.0,10.456,0
311,46.0,2.0,1.0,0.0,14.0,20.0,16.0,8.0,22.0,0.0,0.0,1839.421,410.0,14.201,0
312,39.0,1.0,0.0,0.0,18.0,12.0,21.0,9.0,5.0,1.0,0.0,2918.102,620.0,11.011,0
313,44.0,2.0,4.0,0.0,10.0,19.0,15.0,23.0,2.0,0.0,0.0,4021.956,900.0,16.032,0
314,36.0,1.0,2.0,0.0,13.0,17.0,8.0,20.0,12.0,1.0,0.0,5632.198,450.0,9.213,0
315,41.0,2.0,0.0,0.0,22.0,9.0,14.0,18.0,6.0,0.0,0.0,2709.011,580.0,13.456,0
316,34.0,1.0,3.0,0.0,16.0,13.0,7.0,19.0,10.0,1.0,0.0,4956.832,380.0,8.102,0
317,40.0,2.0,1.0,0.0,9.0,16.0,11.0,14.0,20.0,0.0,0.0,6187.421,490.0,12.198,0
318,48.0,1.0,0.0,0.0,12.0,14.0,6.0,17.0,21.0,1.0,0.0,4398.109,710.0,15.065,0
319,37.0,2.0,2.0,0.0,15.0,10.0,13.0,11.0,19.0,0.0,0.0,5289.082,430.0,10.912,0
320,42.0,1.0,3.0,0.0,12.0,16.0,9.0,22.0,5.0,0.0,0.0,7531.92,1200.0,18.2134,0
321,28.0,2.0,0.0,0.0,19.0,13.0,20.0,1.0,10.0,0.0,0.0,9821.11,500.0,11.9821,0
322,46.0,1.0,2.0,0.0,4.0,18.0,11.0,23.0,2.0,1.0,0.0,1300.0,650.0,25.1234,0
323,39.0,2.0,0.0,0.0,15.0,9.0,6.0,20.0,12.0,0.0,0.0,8192.15,300.0,14.5678,0
324,25.0,1.0,1.0,0.0,10.0,14.0,19.0,8.0,1.0,0.0,0.0,4211.11,200.0,6.789,0
325,55.0,2.0,0.0,0.0,3.0,17.0,13.0,21.0,9.0,0.0,0.0,9512.34,450.0,20.1234,0
326,31.0,1.0,0.0,0.0,16.0,7.0,14.0,5.0,22.0,0.0,0.0,6271.92,250.0,10.5678,0
327,44.0,2.0,3.0,0.0,11.0,20.0,4.0,16.0,6.0,1.0,0.0,1100.0,550.0,28.9012,0
328,36.0,1.0,0.0,0.0,5.0,12.0,10.0,19.0,8.0,0.0,0.0,7532.19,350.0,16.4567,0
329,50.0,2.0,2.0,0.0,13.0,15.0,2.0,11.0,4.0,0.0,0.0,9823.45,480.0,22.8901,0
330,46.0,2.0,4.0,1.0,20.0,5.0,9.0,10.0,14.0,1.0,0.0,2345.6789,987.65,12.3456,0
331,58.0,1.0,1.0,0.0,8.0,22.0,11.0,7.0,16.0,0.0,0.0,1567.8901,567.89,9.0123,0
332,32.0,2.0,0.0,1.0,18.0,9.0,20.0,12.0,8.0,1.0,0.0,3456.789,1234.56,15.6789,0
333,49.0,1.0,3.0,0.0,14.0,19.0,6.0,13.0,21.0,0.0,0.0,2789.0123,901.23,11.2345,0
334,55.0,2.0,0.0,1.0,12.0,16.0,10.0,9.0,15.0,1.0,0.0,4567.8901,1456.78,13.4567,0
335,36.0,1.0,2.0,0.0,19.0,11.0,14.0,8.0,20.0,0.0,0.0,1987.6543,987.65,10.1234,0
336,42.0,2.0,0.0,1.0,15.0,18.0,12.0,10.0,14.0,1.0,0.0,3789.0123,1234.56,14.5678,0
337,50.0,1.0,1.0,0.0,11.0,20.0,9.0,16.0,13.0,0.0,0.0,2345.6789,901.23,12.3456,0
338,39.0,2.0,3.0,1.0,16.0,14.0,11.0,9.0,19.0,1.0,0.0,4567.8901,1456.78,15.6789,0
339,48.0,1.0,0.0,0.0,13.0,17.0,10.0,14.0,12.0,0.0,0.0,2789.0123,987.65,11.2345,0
340,38.0,1.0,0.0,0.0,10.0,16.0,20.0,25.0,14.0,1.0,0.0,1856.4113,901.23,12.4191,0
341,42.0,2.0,0.0,0.0,23.0,19.0,15.0,22.0,11.0,0.0,0.0,4211.9565,3200.0,2.1567,0
342,39.0,1.0,0.0,0.0,14.0,20.0,25.0,16.0,10.0,0.0,0.0,1389.2531,700.0,20.5029,0
343,35.0,2.0,0.0,0.0,19.0,15.0,11.0,24.0,23.0,1.0,0.0,2931.4815,1800.0,5.2011,0
344,48.0,1.0,0.0,0.0,11.0,23.0,6.0,19.0,14.0,0.0,0.0,5011.9565,3800.0,1.2034,0
345,36.0,2.0,0.0,0.0,6.0,19.0,16.0,25.0,11.0,0.0,0.0,2198.9565,1600.0,8.5091,0
346,44.0,1.0,0.0,0.0,20.0,23.0,15.0,14.0,22.0,0.0,0.0,6011.9565,4200.0,3.2011,0
347,40.0,2.0,0.0,0.0,23.0,11.0,20.0,19.0,16.0,1.0,0.0,3811.9565,2800.0,4.5091,0
348,43.0,1.0,0.0,0.0,15.0,20.0,23.0,14.0,19.0,0.0,0.0,7011.9565,5000.0,2.8011,0
349,41.0,2.0,0.0,0.0,19.0,16.0,11.0,25.0,23.0,0.0,0.0,5211.9565,3800.0,1.5091,0
350,28.0,2.0,1.0,0.0,14.0,11.0,25.0,18.0,10.0,0.0,0.0,2018.521,812.45,14.1921,0
351,41.0,1.0,0.0,0.0,15.0,23.0,19.0,12.0,21.0,1.0,0.0,3056.189,1280.0,22.1567,0
352,29.0,2.0,4.0,0.0,11.0,14.0,17.0,25.0,19.0,0.0,0.0,4219.012,2010.0,10.3869,0
353,38.0,1.0,0.0,0.0,25.0,11.0,15.0,14.0,10.0,0.0,1.0,2841.951,1200.0,20.5569,0
354,24.0,2.0,1.0,0.0,18.0,25.0,12.0,19.0,15.0,0.0,0.0,1948.817,900.0,16.3021,0
355,33.0,1.0,0.0,0.0,14.0,15.0,11.0,23.0,25.0,1.0,0.0,3621.059,1500.0,18.1919,0
356,27.0,2.0,4.0,0.0,11.0,18.0,25.0,14.0,12.0,0.0,0.0,2769.481,1100.0,12.5638,0
357,40.0,1.0,0.0,0.0,19.0,14.0,15.0,11.0,23.0,0.0,1.0,4358.191,2200.0,15.2791,0
358,30.0,2.0,1.0,0.0,25.0,19.0,14.0,12.0,11.0,0.0,0.0,3098.922,1300.0,19.4498,0
359,37.0,1.0,0.0,0.0,15.0,25.0,18.0,19.0,14.0,1.0,0.0,3989.191,1800.0,13.9674,0
360,39.0,1.0,0.0,0.0,18.0,14.0,22.0,10.0,7.0,1.0,0.0,3821.1295,1200.0,4.2131,0
361,45.0,2.0,0.0,0.0,12.0,20.0,16.0,9.0,24.0,0.0,0.0,10823.3592,5500.0,3.0982,0
362,29.0,1.0,0.0,0.0,19.0,11.0,21.0,6.0,13.0,1.0,0.0,2759.8141,1000.0,5.5319,0
363,50.0,2.0,0.0,1.0,8.0,22.0,14.0,19.0,3.0,1.0,0.0,421.0394,250.0,2.3918,0
364,35.0,1.0,0.0,0.0,15.0,9.0,20.0,12.0,4.0,0.0,0.0,9349.1228,4500.0,4.7925,0
365,40.0,2.0,0.0,0.0,21.0,13.0,18.0,7.0,11.0,1.0,0.0,1961.9119,600.0,6.3194,0
366,38.0,1.0,0.0,0.0,10.0,16.0,23.0,5.0,9.0,0.0,0.0,6121.8551,3000.0,3.6111,0
367,32.0,2.0,0.0,0.0,14.0,8.0,19.0,22.0,6.0,1.0,0.0,2987.3292,1200.0,5.0132,0
368,44.0,1.0,0.0,0.0,13.0,15.0,11.0,20.0,10.0,0.0,0.0,8231.9555,4000.0,4.2995,0
369,41.0,2.0,0.0,1.0,9.0,21.0,17.0,14.0,8.0,1.0,0.0,501.5141,300.0,2.0198,0
370,28.0,2.0,0.0,0.0,18.0,14.0,7.0,20.0,11.0,1.0,0.0,1021.321,421.19,11.3519,0
371,49.0,1.0,1.0,1.0,12.0,21.0,9.0,13.0,25.0,0.0,0.0,2789.102,1200.5,23.4291,0
372,25.0,2.0,0.0,0.0,15.0,6.0,24.0,10.0,17.0,1.0,0.0,936.4158,351.25,14.5928,0
373,38.0,1.0,0.0,0.0,20.0,11.0,5.0,22.0,8.0,0.0,0.0,1841.059,601.5,17.3519,0
374,41.0,2.0,1.0,0.0,9.0,16.0,14.0,19.0,12.0,1.0,0.0,2519.821,1050.0,20.5928,0
375,29.0,1.0,0.0,1.0,13.0,20.0,10.0,15.0,21.0,0.0,0.0,3191.351,1300.75,25.3519,0
376,45.0,2.0,0.0,0.0,11.0,9.0,25.0,18.0,7.0,1.0,0.0,1429.509,550.25,16.3519,0
377,33.0,1.0,1.0,1.0,17.0,13.0,12.0,14.0,20.0,0.0,0.0,3951.028,1700.0,28.3519,0
378,50.0,2.0,0.0,0.0,22.0,15.0,11.0,9.0,23.0,1.0,0.0,2751.901,1200.0,24.5928,0
379,39.0,1.0,0.0,0.0,24.0,12.0,13.0,21.0,10.0,0.0,0.0,2019.351,900.5,19.3519,0
380,51.0,1.0,4.0,1.0,10.0,20.0,14.0,5.0,18.0,1.0,0.0,3819.2278,819.35,6.4509,0
381,38.0,2.0,0.0,0.0,22.0,9.0,16.0,11.0,7.0,0.0,0.0,2681.9191,1411.5,4.1794,0
382,44.0,1.0,0.0,0.0,5.0,12.0,25.0,4.0,13.0,1.0,0.0,1910.5898,395.0,16.3047,0
383,50.0,2.0,4.0,1.0,6.0,19.0,8.0,22.0,1.0,0.0,1.0,4931.0408,1234.5,8.1419,0
384,36.0,1.0,0.0,0.0,21.0,3.0,9.0,14.0,20.0,0.0,0.0,1189.4493,319.0,14.5039,0
385,55.0,2.0,0.0,0.0,18.0,7.0,5.0,10.0,23.0,0.0,0.0,3027.5054,901.5,3.2349,0
386,41.0,1.0,4.0,1.0,15.0,24.0,2.0,13.0,9.0,1.0,0.0,4219.9563,1134.5,7.4191,0
387,46.0,2.0,0.0,0.0,3.0,16.0,22.0,6.0,4.0,0.0,0.0,2458.6154,1321.5,5.6708,0
388,39.0,1.0,0.0,0.0,12.0,5.0,18.0,8.0,25.0,1.0,0.0,3649.8315,917.0,10.1151,0
389,49.0,2.0,4.0,1.0,11.0,14.0,1.0,19.0,21.0,0.0,1.0,5790.3056,2101.5,2.6094,0
390,38.0,2.0,0.0,0.0,12.0,18.0,20.0,13.0,16.0,1.0,0.0,982.1157,421.0,28.4211,0
391,29.0,1.0,4.0,1.0,18.0,22.0,14.0,10.0,25.0,0.0,0.0,1561.0823,819.0,19.2019,0
392,45.0,2.0,0.0,0.0,11.0,16.0,21.0,12.0,15.0,1.0,1.0,2078.9114,1123.5,33.9104,0
393,50.0,1.0,0.0,0.0,13.0,20.0,19.0,14.0,22.0,0.0,0.0,3519.0247,2000.0,14.1093,0
394,31.0,2.0,4.0,0.0,15.0,19.0,22.0,11.0,14.0,1.0,0.0,1234.7925,670.0,25.4308,0
395,41.0,2.0,0.0,0.0,10.0,17.0,20.0,13.0,18.0,1.0,0.0,1871.4711,1000.0,22.1911,0
396,35.0,1.0,0.0,1.0,14.0,21.0,16.0,19.0,11.0,0.0,0.0,2911.0254,1600.0,16.3833,0
397,48.0,2.0,0.0,0.0,12.0,18.0,23.0,15.0,20.0,1.0,1.0,2399.8102,1300.0,29.4419,0
398,39.0,1.0,4.0,0.0,16.0,22.0,17.0,14.0,19.0,1.0,0.0,1689.2019,900.0,24.6019,0
399,44.0,2.0,0.0,0.0,11.0,20.0,21.0,16.0,13.0,0.0,0.0,3148.0918,1800.0,18.2019,0
400,38.0,2.0,0.0,0.0,5.0,20.0,1.0,14.0,22.0,1.0,0.0,1189.2345,531.25,4.9821,0
401,29.0,1.0,2.0,0.0,16.0,4.0,12.0,7.0,9.0,0.0,0.0,810.1234,421.5,3.4567,0
402,50.0,2.0,0.0,0.0,3.0,13.0,25.0,5.0,1.0,1.0,0.0,2010.9876,1002.5,6.1234,0
403,25.0,1.0,0.0,0.0,19.0,3.0,10.0,16.0,8.0,0.0,0.0,567.8901,278.5,2.3456,0
404,48.0,2.0,0.0,0.0,9.0,24.0,17.0,2.0,6.0,1.0,0.0,1456.789,723.5,5.6789,0
405,31.0,1.0,2.0,0.0,15.0,11.0,4.0,21.0,13.0,0.0,0.0,934.5678,467.5,3.9876,0
406,42.0,2.0,0.0,0.0,7.0,25.0,18.0,10.0,4.0,1.0,0.0,1789.0123,894.5,7.6543,0
407,36.0,1.0,0.0,0.0,14.0,5.0,22.0,9.0,20.0,0.0,0.0,1234.5678,617.5,4.321,0
408,59.0,2.0,0.0,0.0,12.0,1.0,8.0,15.0,24.0,1.0,0.0,2011.2345,1005.5,8.9012,0
409,27.0,1.0,2.0,0.0,6.0,12.0,21.0,3.0,11.0,0.0,0.0,689.0123,344.5,2.7654,0
410,42.0,1.0,3.0,1.0,12.0,20.0,7.0,16.0,9.0,1.0,0.0,3519.1231,2018.5,12.4567,0
411,39.0,2.0,1.0,0.0,18.0,15.0,22.0,1.0,6.0,0.0,0.0,4921.8765,2891.25,8.1923,0
412,48.0,1.0,2.0,1.0,8.0,14.0,5.0,23.0,20.0,1.0,0.0,2758.4567,1987.5,15.6789,0
413,33.0,2.0,0.0,0.0,4.0,9.0,13.0,18.0,7.0,0.0,0.0,4189.0123,3012.5,10.5432,0
414,44.0,1.0,4.0,1.0,11.0,16.0,3.0,21.0,8.0,0.0,0.0,6291.2345,4211.25,6.789,0
415,36.0,2.0,0.0,0.0,19.0,12.0,2.0,15.0,5.0,1.0,0.0,3821.8765,2789.5,14.5678,0
416,40.0,1.0,3.0,1.0,7.0,11.0,9.0,4.0,23.0,0.0,0.0,5219.0123,3842.5,11.9012,0
417,37.0,2.0,1.0,0.0,14.0,8.0,1.0,22.0,10.0,0.0,0.0,4519.1231,3291.25,13.4567,0
418,43.0,1.0,2.0,1.0,6.0,18.0,10.0,5.0,16.0,1.0,0.0,6012.4567,4211.25,9.0123,0
419,38.0,2.0,0.0,0.0,13.0,4.0,20.0,9.0,1.0,0.0,0.0,4921.9012,3612.5,12.8901,0
420,51.0,1.0,0.0,0.0,18.0,10.0,22.0,15.0,9.0,0.0,0.0,3519.1111,2500.0,4.2857,0
421,38.0,2.0,0.0,0.0,12.0,5.0,20.0,16.0,1.0,0.0,0.0,1987.7778,1200.0,6.4286,0
422,59.0,1.0,0.0,0.0,16.0,7.0,13.0,24.0,4.0,0.0,0.0,4211.1111,3000.0,3.5714,0
423,32.0,2.0,0.0,0.0,9.0,11.0,25.0,14.0,20.0,0.0,0.0,1088.8889,800.0,8.5714,0
424,44.0,1.0,0.0,0.0,13.0,3.0,18.0,21.0,10.0,1.0,0.0,2688.3333,2000.0,5.0,0
425,50.0,2.0,0.0,0.0,17.0,9.0,12.0,22.0,6.0,0.0,0.0,3819.4444,2800.0,4.1667,0
426,34.0,1.0,0.0,0.0,8.0,16.0,19.0,13.0,5.0,0.0,0.0,1288.8889,1000.0,7.1429,0
427,46.0,2.0,0.0,0.0,15.0,2.0,14.0,20.0,11.0,1.0,0.0,2987.7778,2200.0,5.7143,0
428,55.0,1.0,0.0,0.0,10.0,12.0,16.0,18.0,7.0,0.0,0.0,3519.4444,2600.0,4.2857,0
429,39.0,2.0,0.0,0.0,14.0,1.0,15.0,17.0,8.0,0.0,0.0,1987.1111,1200.0,6.4286,0
430,38.0,2.0,0.0,0.0,8.0,13.0,20.0,10.0,16.0,1.0,0.0,2211.1111,1010.0,12.3456,0
431,29.0,1.0,0.0,0.0,14.0,18.0,3.0,22.0,7.0,0.0,0.0,1877.7778,830.0,20.1234,0
432,41.0,2.0,0.0,0.0,12.0,8.0,16.0,5.0,19.0,1.0,0.0,2988.8889,1400.0,10.9876,0
433,36.0,1.0,0.0,0.0,7.0,9.0,15.0,1.0,13.0,0.0,0.0,1544.4444,700.0,25.6789,0
434,45.0,2.0,0.0,0.0,4.0,20.0,11.0,14.0,6.0,1.0,0.0,2755.5556,1200.0,8.9012,0
435,33.0,1.0,0.0,0.0,18.0,7.0,9.0,12.0,3.0,0.0,0.0,2012.3456,900.0,18.2345,0
436,50.0,2.0,0.0,0.0,5.0,16.0,14.0,8.0,10.0,1.0,0.0,3222.2222,1500.0,12.1098,0
437,39.0,1.0,0.0,0.0,2.0,10.0,17.0,4.0,25.0,0.0,0.0,2456.789,1100.0,22.3456,0
438,43.0,2.0,0.0,0.0,19.0,3.0,6.0,15.0,9.0,1.0,0.0,3099.9999,1400.0,11.2345,0
439,46.0,1.0,0.0,0.0,1.0,22.0,8.0,13.0,18.0,0.0,0.0,1899.9999,850.0,20.1234,0
440,51.0,2.0,0.0,1.0,12.0,14.0,10.0,20.0,16.0,0.0,0.0,3987.123,1200.0,18.456,0
