Netpay,Tectonic regime,Basin name,Oil recovery factor,Gas recovery factor,Latitude,Permeability,Operator company,Longitude,Country,Region,Hydrocarbon type,Porosity,Structural setting,Reservoir status,Gross,Reservoir unit,Depth,Lithology,Condensate recovery factor,Period,Onshore/offshore,Field name,Oil density
10.2,0,117,0.28,0.79,48.75,0.1,34,-100.92,48,6,2,4,2,2,180,108,2520,6,0.353,4,1,348,825.073
45,4,63,0.28,0.73,56.567,10,155,3.085,30,1,5,20,7,2,480,58,3306,11,0.4,12,0,392,829.912
45,0,75,0.2,0.633,32.388,0.5,191,-102.554,48,6,5,6,2,6,90,290,2520,6,0.513,21,1,396,829.912
60,0,85,0.46,0.83,35.383,1000,34,-119.679,48,6,5,28.5,11,6,90,319,150,11,0.513,15,1,42,887.147
6,0,117,0.3,0.71,48.1,7,110,-103.47,48,6,5,10,3,5,30,232,2905,6,0.377,4,1,247,820.29
42,0,115,0.43,0.677,50.039,7,176,-112.315,8,6,2,6,2,5,75,361,2430,6,0.353,7,1,219,775.342
15,0,75,0.4,0.83,32.894,1.5,110,-103.554,48,6,5,11,2,5,30,290,1140,6,0.513,21,1,413,852.41
6.9,0,117,0.26,0.71,50.199,0.1,110,-111.472,8,6,2,4,9,2,30,353,2430,6,0.353,7,1,296,775.342
18.6,0,113,0.373,0.84,53.229,2.6,110,-115.929,8,6,2,10,2,2,24,123,1710,9,0.513,7,1,70,865.443
6.3,2,63,0.3,0.603,58.069,1000,155,1.538,46,1,5,27,6,6,9,58,2118.6,15,0.513,12,0,129,834.808
3.8,0,115,0.08,0.73,55.114,120,24,-119.175,8,6,5,12,2,6,24,385,1833,11,0.513,26,1,383,820.29
18,0,115,0.3,0.603,48.852,60,4,-101.1,48,6,5,20,3,6,30,83,1452,9,0.513,4,1,219,854.985
42,0,115,0.4,0.76,55.857,100,155,-114.54,8,6,5,10,2,2,75,361,2430,9,0.353,9,1,124,825.073
33.9,9,63,0.28,0.707,57.667,1000,178,2.833,30,1,5,25,6,2,66.3,15,2118.6,11,0.56,12,0,130,839.763
45,9,63,0.45,0.81,58.459,2000,178,0.119,46,1,5,28,6,2,492,265,2032.8,15,0.513,12,0,335,839.763
21.6,4,64,0.44,0.778,60.587,2000,166,2.892,30,1,5,20,6,5,30,58,2220,11,0.513,12,0,391,829.912
60,9,40,0.6,0.76,28.837,200,89,33.283,13,0,5,20,6,2,105,15,1566,11,0.513,15,0,101,815.562
13.8,0,75,0.4,0.83,32.768,15,110,-103.54,48,6,5,8.3,2,6,34.5,118,2550,9,0.27,21,1,72,842.764
6,0,117,0.28,0.78,48.852,50,4,-101.039,48,6,5,18,3,6,21,232,990,9,0.513,4,1,219,834.808
13.8,2,64,0.47,0.75,60.587,500,166,3.094,30,1,5,21,6,5,19.8,58,2698.4,11,0.27,12,0,391,839.763
6.3,0,3,0.397,0.913,36.272,30,128,-100.332,48,6,5,17,2,6,42,83,3930,11,0.513,4,1,172,801.7
60,0,115,0.3,0.73,52.838,0.4,110,-114.429,8,6,5,7,2,2,90,321,2310,9,0.513,9,1,375,820.29
30,0,75,0.353,0.73,32.66,0.5,104,-102.688,48,6,5,8,2,6,105,118,1740,6,0.513,21,1,413,839.763
13.8,0,113,0.38,0.86,51.928,100,110,-114.54,8,6,5,10,2,5,36,361,2310,9,0.353,9,1,375,829.912
4.5,0,117,0.28,0.84,48.852,100,191,-101.142,48,6,5,15,3,5,15,232,1452,9,0.513,4,1,219,834.808
8.7,0,115,0.397,0.8,50.069,7.3,34,-111.143,8,6,5,11,2,5,24,313,308.2,6,0.513,7,1,163,839.763
9.9,0,115,0.4,0.76,53.229,1000,155,-115.802,8,6,5,25,2,2,12.3,90,1452,11,0.513,7,1,109,921.824
3.8,0,115,0.49,0.913,55.114,420,155,-119.175,8,6,5,15,2,2,3.9,311,912,9,0.513,26,1,405,854.985
6.9,0,117,0.31,0.827,50.1,10,110,-111.1,8,6,3,12,2,2,30,361,924,11,0.513,7,1,275,829.912
6,0,117,0.43,0.77,48.852,0.4,128,-101.143,48,6,5,9,3,8,30,232,1500,6,0.513,4,1,371,829.912
36,9,39,0.38,0.76,30.41,0.5,34,-96.21,48,6,5,8.2,1,2,120,311,4716,11,0.513,17,1,275,766.938
12,0,75,0.28,0.83,32.992,0.5,110,-103.992,48,6,5,6,2,5,180,290,1740,6,0.513,21,1,412,820.29
11.7,4,63,0.12,0.73,56.567,1000,178,3.046,30,1,5,28,7,2,13.8,108,2250,11,0.513,12,0,376,829.912
30,0,115,0.38,0.83,53.229,100,4,-115.801,8,6,5,11,2,6,30,232,1448.8,9,0.513,7,1,197,820.29
30,0,115,0.32,0.749,52.838,0.2,155,51.538,36,3,5,10,2,2,120,24,2250,9,0.513,7,1,172,820.29
4.5,0,89,0.15,0.757,61.583,35,169,75.183,36,3,5,17,3,5,12,382,2250,9,0.513,7,1,385,839.763
14.7,2,9,0.447,0.84,37.867,100,160,118.75,9,2,5,15,6,5,177,301,1423.8,11,0.513,17,1,406,892.744
6,0,75,0.5,0.66,32.768,0.5,110,-102.854,48,6,5,6,2,6,30,290,1447.5,6,0.513,21,1,232,854.985
16.8,2,64,0.31,0.707,60.833,1000,166,3.099,30,1,5,25,6,2,21.6,317,2310,11,0.56,12,0,391,844.776
63,0,89,0.34,0.757,63.299,50,155,54.364,36,3,5,16,3,8,69,308,2220,11,0.513,7,1,216,852.41
45,9,88,0.3,0.778,61.383,1000,155,111.107,36,3,5,26,4,8,390,317,1512,11,0.513,26,1,391,860.182
13.8,0,89,0.38,0.83,61.583,235,69,75.183,36,3,5,20,3,5,21.6,378,2310,11,0.513,7,1,268,865.443
18.6,0,115,0.31,0.77,53.229,60,110,-115.801,8,6,5,10.5,2,2,30,375,2430,9,0.353,9,1,305,820.29
120,0,75,0.5,0.66,32.894,4,61,-103.362,48,6,5,6,2,5,390,290,2760,6,0.377,21,1,199,839.763
45,2,63,0.4,0.73,58.459,1000,61,0.303,46,1,5,20,6,5,120,299,2118.9,11,0.513,12,0,335,839.763
21,4,36,0.32,0.73,42.279,2000,128,-107.687,48,6,5,24,2,6,30,256,1140,11,0.513,7,1,163,946.488
57,0,37,0.49,0.603,41.015,5,178,-110.029,48,6,5,7,10,2,90,256,3900,6,0.513,12,1,105,810.888
24.6,0,115,0.46,0.77,55.114,1400,24,53.554,36,3,5,30,2,2,30,184,591.9,11,0.513,4,1,111,860.182
10.2,4,63,0.427,0.73,58.459,5000,22,0.262,46,1,5,30,6,2,11.4,15,2116.4,11,0.513,12,0,335,839.763
7.8,9,104,0.3,0.707,26.766,60,143,49.883,37,5,5,20,7,2,9,24,1617,9,0.56,7,1,437,860.182
6.9,0,113,0.41,0.61,51.142,7,110,-114.542,8,6,3,11,2,2,90,344,2310,6,0.353,7,1,175,839.763
24.6,0,113,0.22,0.77,53.399,0.4,155,-113.492,8,6,5,6,2,2,30,232,2280,9,0.513,7,1,406,839.763
11.7,9,40,0.28,0.84,27.767,20,114,33.567,13,0,3,18,6,2,44.4,308,2997,11,0.547,7,1,105,777.046
6,0,117,0.26,0.783,48.852,20,110,-101.013,48,6,5,14,3,2,30,371,1452,9,0.513,4,1,247,815.562
13.8,0,113,0.47,0.83,51.928,7,110,-114.54,8,6,5,9.667,2,2,24,345,2430,6,0.353,7,1,169,834.808
8.4,0,113,0.28,0.86,50.66,5,110,-111.285,8,6,2,8.7,2,2,25.5,348,2482.5,9,0.27,7,1,405,775.342
3.9,0,115,0.12,0.86,55.142,20,22,-119.175,8,6,5,13,2,5,24,348,924,11,0.513,26,1,197,820.29
14.7,0,89,0.26,0.677,61.583,100,169,75.183,36,3,5,17,3,6,27.6,371,2250,11,0.513,7,1,267,829.912
13.8,2,42,0.32,0.73,46.95,10,128,-108.21,48,6,5,9,5,6,44.4,72,2901,6,0.353,7,1,308,820.29
9.9,0,117,0.353,0.76,48.852,60,110,-101.098,48,6,5,20,3,2,12.3,133,982.8,9,0.513,4,1,219,892.744
15,0,75,0.35,0.77,31.429,10,110,-102.29,48,6,5,10,2,6,30,133,1620,6,0.513,21,1,290,852.41
36,0,75,0.35,0.77,31.553,50,152,-102.554,48,6,5,15,2,5,120,290,780,6,0.513,21,1,199,860.182
4.5,0,75,0.3,0.827,32.894,0.8,110,-103.702,48,6,5,6,2,5,12.9,118,1410,6,0.513,21,1,399,820.29
9.9,0,113,0.26,0.79,51.928,120,155,-114.54,8,6,5,11.7,2,2,12,321,1650,9,0.513,4,1,70,825.073
5.7,0,115,0.23,0.783,53.117,7.3,106,-115.29,8,6,5,11.3,2,6,24.6,383,2430,9,0.513,9,1,405,825.073
42,0,75,0.447,0.633,32.99,5,110,-94.15,48,6,5,8.8,2,6,105,255,3000,9,0.377,12,1,248,810.888
60,0,115,0.4,0.83,48.1,0.4,4,-103.46,48,6,5,11,3,5,135,81,2550,6,0.27,4,1,219,810.888
33,4,63,0.5,0.66,57.056,1200,34,2.069,46,1,5,27,6,2,111,108,2115,11,0.513,12,0,119,839.763
30,0,78,0.397,0.85,37.39,2,164,61.1,49,3,5,10,2,2,33.3,240,513.9,11,0.513,7,1,437,839.763
4.5,0,115,0.48,0.73,53.229,120,110,-115.801,8,6,5,13,2,5,24,361,1050,11,0.513,7,1,406,852.41
27,0,115,0.4,0.76,52.838,0.5,110,-114.432,8,6,5,6,2,6,90,290,2430,6,0.353,9,1,70,820.29
60,0,104,0.32,0.73,26.983,100,152,49.55,37,5,5,20,2,8,63,27,2016.3,9,0.513,12,1,240,829.912
6.9,4,15,0.44,0.66,37.917,2000,160,118.283,9,2,5,32,6,7,210,164,1212,11,0.513,17,1,402,946.488
30,0,75,0.6,0.66,32.768,20,110,-102.822,48,6,5,9,2,6,90,290,1230,6,0.513,21,1,368,842.764
45,0,85,0.4,0.8,35.383,10,3,-119.661,48,6,5,10,2,6,60,290,3000,6,0.547,15,1,396,842.764
18,0,89,0.3,0.83,61.583,120,155,75.183,36,3,5,16,3,6,30,317,2310,11,0.513,7,1,388,839.763
7.8,2,64,0.29,0.73,61.204,20,166,1.716,46,1,5,16,6,5,44.4,58,2550,11,0.353,12,0,240,834.808
10.2,0,117,0.447,0.83,49.65,0.8,155,-114.027,8,6,2,4,2,2,60,279,2520,6,0.353,10,1,241,825.073
33,4,95,0.44,0.66,1.296,5000,30,101.23,18,2,5,32,4,2,66,156,66,11,0.513,15,1,110,921.824
10.5,0,117,0.38,0.77,49.9,0.6,110,-100.1,8,6,3,10,2,2,30,376,2580,11,0.27,4,1,259,775.342
7.8,0,3,0.47,0.913,36.272,0.1,110,-100.578,48,6,2,9,2,6,105,118,4713,6,0.513,4,1,348,779.614
27.6,9,115,0.26,0.707,55.114,1200,34,4.716,11,1,5,30,6,2,30,108,2127,11,0.56,7,0,382,825.073
60,9,102,0.31,0.707,5.243,800,155,114.699,24,2,5,32,0,6,180,328,2127,11,0.56,15,1,360,865.443
60,0,89,0.49,0.81,61.129,100,155,71.199,36,3,5,19,3,2,111,335,2250,11,0.513,7,1,385,825.073
60,0,75,0.353,0.42,32.766,10,61,-103.716,48,6,5,10,2,6,90,290,1650,6,0.513,21,1,275,820.29
27,9,2,0.427,0.66,40.149,1000,22,120.832,9,2,5,30,6,7,279,161,1132.8,11,0.513,17,0,389,959.322
6.9,0,115,0.48,0.83,53.263,120,110,-115.833,8,6,5,10,2,6,9.9,390,2382,9,0.353,9,1,395,820.29
18.9,0,75,0.397,0.89,32.766,0.1,110,-103.634,48,6,2,10,2,2,36,88,990,6,0.513,21,1,411,777.9
15,4,63,0.427,0.76,56.262,1000,155,2.069,46,1,5,28,6,2,15,185,2113.2,11,0.513,12,0,129,829.912
19.8,0,117,0.44,0.89,48.852,5,77,-101.143,48,6,5,12,3,5,30,232,1482,9,0.513,4,1,168,839.763
15.6,9,15,0.31,0.79,55.114,235,155,52.891,36,3,5,18.333,2,6,36,185,2250,11,0.513,4,1,232,825.073
6,0,75,0.35,0.79,32.766,0.4,110,-102.554,48,6,5,6,2,6,120,290,2520,6,0.513,21,1,172,865.443
13.2,0,115,0.397,0.8,53.229,5,110,-115.801,8,6,2,10,2,8,24,123,1620,9,0.513,7,1,391,849.85
6.9,0,89,0.29,0.77,58.1,1000,77,81.2,36,3,5,28,3,2,9.9,371,984.3,11,0.513,7,1,267,921.824
6.9,0,115,0.3,0.76,51.928,7,46,-114.279,8,6,5,11,2,6,9,232,2382,9,0.27,7,1,172,820.29
6,0,75,0.32,0.77,32.768,2,110,-102.843,48,6,5,9,2,6,30,118,915,6,0.513,21,1,294,810.888
36,2,64,0.45,0.83,61.383,500,155,1.75,46,1,5,20,6,2,123,58,2352,11,0.27,12,0,24,829.912
12.9,0,78,0.397,0.86,43.746,100,34,-105.892,48,6,5,18,3,6,180,256,390,11,0.513,7,1,109,844.776
12.9,4,2,0.44,0.83,-21.807,1000,127,114.531,3,2,5,28,6,2,19.5,123,627,11,0.513,15,0,354,933.993
13.2,0,115,0.34,0.778,52.238,1000,34,51.738,36,3,5,28,2,5,33,15,1574.7,11,0.513,4,1,210,860.182
8.1,0,75,0.447,0.8,32.975,8.2,128,-104.029,48,6,5,9.9,2,6,36,290,993,6,0.513,21,1,308,815.562
7.2,0,89,0.26,0.71,61.583,5,169,75.183,36,3,5,10,3,6,12.3,372,2514,9,0.27,7,1,291,839.763
7.2,0,117,0.35,0.749,48.852,2,110,-101.082,48,6,5,11,3,6,30,231,1452,9,0.513,4,1,294,852.41
12.9,0,117,0.49,0.83,48.852,0.4,110,-101.019,48,6,5,6,3,6,24,217,1452,9,0.513,4,1,72,834.808
33,0,75,0.3,0.777,32.199,0.5,61,-102.252,48,6,5,6,2,6,300,290,1740,6,0.513,21,1,296,865.443
24.6,0,115,0.44,0.747,55.142,50,155,52.554,36,3,5,22,2,2,30,184,1569.6,11,0.513,4,1,268,860.182
57,9,64,0.31,0.777,61.383,200,166,1.75,46,1,5,19,6,6,225,58,2725.2,11,0.353,12,0,24,834.808
30,0,115,0.12,0.78,51.928,2,110,-114.54,8,6,5,8,2,6,71.1,348,2430,6,0.353,7,1,70,839.763
7.2,0,115,0.49,0.83,50.039,235,24,-3.541,46,1,5,14,2,5,9,356,2128.1,11,0.513,12,2,319,834.808
9.9,0,113,0.25,0.76,50.069,10,110,-111.472,8,6,5,11,2,6,24.3,320,1620,9,0.513,7,1,303,839.763
120,0,75,0.6,0.81,32.766,200,61,-104.29,48,6,5,15,2,6,1950,290,825,11,0.513,21,1,172,904.153
63,0,67,0.34,0.7,43.82,7,191,52.73,21,3,5,10,8,2,69.3,319,1521.6,9,0.513,4,1,276,839.763
13.8,4,63,0.397,0.76,56.262,600,4,3.097,30,1,5,25,7,2,21.3,119,2310,11,0.513,12,0,155,839.763
57,0,75,0.447,0.65,32.766,5,110,-102.531,48,6,5,6,2,5,90,290,1680,6,0.447,21,1,349,829.912
11.4,0,78,0.25,0.77,40.149,0.8,34,-108.833,48,6,2,13,2,2,75,20,3975,13,0.547,7,1,123,758.713
5.4,0,113,0.24,0.86,53.263,5,110,-115.929,8,6,3,10.5,2,2,24,363,2550,6,0.27,7,1,406,829.912
18.9,0,78,0.4,0.77,43.1,0.4,110,-106.87,48,6,2,10,2,8,39,290,1452.9,6,0.513,4,1,43,806.268
12.9,0,89,0.35,0.77,61.583,100,169,75.183,36,3,5,17,3,5,22.5,371,2310,11,0.513,7,1,397,825.073
45,9,63,0.22,0.83,57.056,1000,34,2.069,46,1,5,27,6,6,114,185,1629,11,0.513,12,0,129,839.763
60,0,117,0.447,0.8,40.149,50,110,-110.119,48,6,5,15,3,6,90,256,3900,11,0.457,17,1,290,820.29
24.6,0,113,0.397,0.77,55.343,0.8,155,52.967,36,3,2,13,2,5,30,290,1560,11,0.513,4,1,437,852.41
7.2,0,113,0.52,0.73,52.838,63,24,-3.353,46,1,5,13.8,3,6,9,356,2129.2,11,0.513,12,2,169,839.763
7.8,0,113,0.38,0.757,51.928,0.2,110,-114.54,8,6,5,8.3,2,2,24,375,2310,9,0.353,7,1,70,820.29
9.9,0,115,0.5,0.69,51.142,83,34,-114.432,8,6,5,9.3,2,5,24,232,2430,9,0.27,7,1,235,825.073
36,0,75,0.4,0.83,31.429,3,110,-102.443,48,6,5,6,2,6,60,290,1290,6,0.513,21,1,294,842.764
19.8,0,117,0.26,0.75,48.852,7,8,-101.142,48,6,5,11,3,6,30,232,1482,9,0.513,4,1,219,839.763
9.9,4,13,0.38,0.73,23.568,5000,114,72.175,17,2,5,30,6,2,44.4,148,861,11,0.513,17,1,330,921.824
60,0,37,0.55,0.66,30.114,0.4,61,-96.019,48,6,3,7,2,6,180,185,3435,6,0.593,12,1,307,775.342
12,0,75,0.38,0.76,32.388,100,110,-102.716,48,6,5,10,2,6,180,290,1275,6,0.513,21,1,235,844.776
10.2,4,64,0.4,0.83,60.893,1500,166,2.913,30,1,5,20,6,6,12.3,58,2250,11,0.513,12,0,391,834.808
120,0,117,0.46,0.83,40.149,100,110,-110.119,48,6,5,9,2,5,390,382,3900,11,0.513,17,1,290,829.912
6,0,117,0.25,0.79,48.852,8,155,-101.142,48,6,5,11,3,2,30,232,990,6,0.513,4,1,247,854.985
15.6,0,89,0.46,0.76,61.583,120,77,75.183,36,3,5,17,3,2,30,389,2250,11,0.513,7,1,267,825.073
13.8,0,117,0.46,0.757,48.271,2,4,-102.338,48,6,5,11,3,5,24,232,2625,9,0.353,4,1,241,815.562
6.9,0,117,0.28,0.73,48.1,3,4,-103.653,48,6,5,12,3,6,30,232,2485.5,6,0.27,4,1,219,810.888
9.9,0,113,0.353,0.71,51.928,240,110,-114.54,8,6,5,18,2,5,13.8,319,1432.6,9,0.513,7,1,413,854.985
27.6,4,95,0.4,0.73,1.296,1000,30,101.23,18,2,5,32,4,6,177,156,318,11,0.513,15,1,110,921.824
60,4,65,0.45,0.66,53.202,1000,178,144.567,36,3,5,26,4,5,81,321,1056.9,11,0.513,15,0,357,921.824
6.9,4,13,0.47,0.707,23.568,100,114,72.175,17,2,5,20,6,5,177,148,1332,11,0.56,17,1,216,829.912
12.9,0,117,0.38,0.77,48.1,2,128,16.716,4,1,5,10.333,10,2,44.4,274,2798.7,9,0.27,26,1,165,834.808
6.3,0,3,0.397,0.913,36.617,10,110,-100.292,48,6,5,13,2,5,45,81,1800,6,0.513,4,1,233,852.41
13.8,0,3,0.447,0.913,39.766,25,128,-101.117,48,6,5,15,2,2,19.8,84,2981.5,11,0.547,4,1,174,892.744
14.7,0,115,0.25,0.76,50.039,2.3,110,-111.257,8,6,3,11,9,2,24,371,1710,6,0.513,7,1,219,806.268
3.8,0,115,0.12,0.78,55.114,120,34,-114.574,8,6,5,10,2,6,24,68,2280,11,0.513,9,1,219,829.912
33,0,117,0.3,0.777,48.852,0.8,4,-101.143,48,6,5,11,3,8,120,286,2520,6,0.353,4,1,163,844.776
45,0,75,0.38,0.83,32.766,5,178,-102.803,48,6,5,9,2,6,90,290,1680,6,0.513,21,1,232,815.562
7.8,0,113,0.44,0.77,52.838,0.1,155,51.214,36,3,5,10,2,2,44.4,184,2529.3,9,0.27,12,1,124,829.912
4.5,0,115,0.3,0.73,51.928,2,110,-114.54,8,6,5,8.3,2,5,10.5,376,2430,9,0.27,7,1,70,820.29
6.3,0,117,0.38,0.76,48.1,5,110,72.7,44,3,5,13,10,5,21,286,1710,9,0.513,12,1,269,839.763
30,0,115,0.3,0.84,55.857,0.1,155,-114.579,8,6,5,10,2,5,75,361,2550,6,0.27,9,1,241,820.29
63,0,75,0.44,0.83,31.429,30,152,31.429,13,0,5,10,8,5,63,291,3045,9,0.377,7,1,403,892.744
16.8,0,115,0.447,0.63,53.229,3.6,110,-115.801,8,6,2,8.2,2,2,44.4,285,3112.5,6,0.547,9,1,405,810.888
16.8,0,115,0.28,0.86,55.1,0.2,34,-116.99,8,6,2,5,2,5,30,343,2520,6,0.27,9,1,71,788.301
24.6,0,115,0.26,0.66,50.069,9,110,-111.143,8,6,3,9.4,9,2,90,319,2430,11,0.353,7,1,247,788.301
60,9,3,0.49,0.89,38.21,100,128,117.06,9,2,5,20,6,2,196.8,160,2267.7,11,0.513,17,1,438,860.182
12,0,78,0.22,0.783,43.01,0.1,110,-105.279,48,6,2,6,3,6,75,388,2595,6,0.353,7,1,335,825.073
6.9,0,113,0.4,0.777,55.15,100,155,52.166,36,3,5,20,2,2,42.3,316,1632.9,11,0.513,4,1,262,860.182
60,0,18,0.45,0.84,32.766,0.1,110,-102.688,48,6,2,10,2,2,180,290,1443,6,0.513,21,1,148,797.183
57,2,9,0.4,0.83,37.917,150,160,118.433,9,2,5,10.833,6,6,1968.3,164,1132.8,11,0.513,17,1,405,860.182
7.8,0,115,0.26,0.73,52.838,0.8,4,-114.432,8,6,5,5,2,6,44.4,84,2550,6,0.353,7,1,218,820.29
7.8,0,3,0.47,0.86,37.417,1.5,128,-102.702,48,6,5,12,2,6,25.5,52,1447.5,6,0.513,21,1,93,865.443
24.6,9,102,0.46,0.747,40.184,100,110,62.811,49,3,5,14,4,2,72.9,308,1614,11,0.513,12,1,418,854.985
33,0,75,0.35,0.76,31.399,0.1,110,-102.29,48,6,5,8,2,5,180,290,1410,6,0.513,21,1,294,815.562
6.9,0,115,0.28,0.76,53.41,7,110,-115.47,8,6,2,8.2,2,6,36,123,2520,6,0.27,7,1,413,829.912
33,0,115,0.4,0.73,52.838,1000,174,51.578,36,3,5,32,2,2,34.5,389,1616.8,11,0.513,4,1,240,921.824
33,0,89,0.34,0.823,61.583,10,177,75.183,36,3,5,13,3,2,120,371,2220,11,0.513,7,1,294,825.073
3.6,0,3,0.397,0.913,35.437,0.1,110,-100.079,48,6,2,6,2,2,24,118,2520,6,0.513,4,1,348,758.713
36,0,75,0.45,0.777,32.766,8,178,-102.554,48,6,5,8.5,2,2,120,290,1285,6,0.513,21,1,347,820.29
3.6,0,115,0.14,0.73,51.142,3,110,-114.54,8,6,5,8.8,2,2,24,49,2301,9,0.353,7,1,175,820.29
6.3,9,115,0.4,0.77,53.229,500,110,-115.601,8,6,5,15,2,2,21,331,1680,11,0.513,9,1,404,815.562
12,0,75,0.25,0.76,31.438,7,110,-102.31,48,6,5,11,2,2,180,290,1275,6,0.513,21,1,400,820.29
24.6,4,2,0.353,0.7,40.114,1000,160,62.991,49,3,5,26,4,2,35.4,3,1332,11,0.513,12,1,186,860.182
60,0,75,0.35,0.73,32.768,100,152,-103.37,48,6,5,10,2,6,135,290,1448.7,6,0.513,21,1,412,829.912
12.9,2,9,0.29,0.73,38.21,25,128,117.06,9,2,5,10.833,6,6,180,162,3420,6,0.53,17,1,438,860.182
30,2,64,0.26,0.73,61.204,1000,166,1.716,46,1,5,25,6,2,60,317,2175,11,0.513,12,0,355,829.912
6.9,0,75,0.3,0.777,31.433,0.1,34,-102.29,48,6,5,5,2,5,60,88,825,6,0.513,21,1,246,849.85
3.6,0,117,0.46,0.79,48.852,60,4,-101.175,48,6,5,20,3,2,8.4,34,990,9,0.513,4,1,71,815.562
6,0,117,0.3,0.827,48.798,5,4,-101.175,48,6,5,10,3,6,30,231,1440,6,0.513,4,1,219,842.764
60,0,75,0.46,0.77,32.766,0.5,191,-102.531,48,6,5,8,2,5,300,290,1448.7,6,0.513,21,1,394,892.744
9.3,0,113,0.38,0.83,51.928,235,110,-114.54,8,6,5,10.5,2,6,9.3,344,2301.9,9,0.513,7,1,70,829.912
24.6,2,64,0.49,0.778,60.587,1000,166,3.094,30,1,5,20,6,2,30,58,2699.7,11,0.547,12,0,391,834.808
6.3,0,3,0.4,0.76,37.471,0.2,110,-101.094,48,6,2,6,2,5,30,226,1378.5,9,0.513,4,1,68,775.342
6,0,117,0.327,0.84,48.1,2.6,110,-102.47,48,6,5,10,3,5,36,232,2550,6,0.27,4,1,110,810.888
14.7,2,64,0.4,0.73,61.29,1200,166,2.358,30,1,5,25,6,2,19.8,317,1611,11,0.513,27,0,394,839.763
24.6,9,102,0.44,0.7,40.114,1000,128,62.991,49,3,5,20,4,2,69,357,1834.1,11,0.513,12,1,399,860.182
4.5,0,113,0.38,0.83,52.838,1.5,110,-114.432,8,6,5,11,2,6,24,363,1710,9,0.513,7,1,247,825.073
15,0,104,0.3,0.77,26.533,1000,143,49.867,37,5,5,32,2,2,30,213,1374,11,0.513,12,1,108,959.322
13.8,0,89,0.48,0.77,61.583,2,77,75.183,36,3,5,20,3,2,21,317,2256.3,11,0.513,7,1,290,815.562
4.5,0,117,0.397,0.913,48.271,0.4,128,-103.532,48,6,5,10,3,6,12,232,982.5,6,0.513,4,1,189,825.073
9.9,0,115,0.29,0.85,51.142,10,110,-114.54,8,6,2,10,2,2,30,123,2550,6,0.353,7,1,68,792.574
21.6,0,117,0.45,0.73,48.271,3.6,4,-102.638,48,6,5,9,3,5,30,232,2485.8,6,0.353,4,1,188,844.776
6.9,0,113,0.42,0.827,52.838,7,155,51.214,36,3,5,9.4,2,6,44.4,199,2292.9,9,0.27,4,1,210,839.763
60,2,63,0.41,0.81,56.262,2000,61,2.029,46,1,5,28,6,5,90,15,2250,11,0.513,21,0,130,839.763
6.9,0,117,0.353,0.89,48.852,2,110,-101.334,48,6,5,10,3,5,30,95,990,6,0.513,4,1,108,829.912
19.8,0,115,0.35,0.78,50.039,8.9,110,-111.143,8,6,2,11,9,5,30,320,2430,9,0.353,7,1,67,797.183
6.9,4,39,0.28,0.707,30.69,100,34,-96.29,48,6,3,17,2,2,14.1,83,4443,11,0.56,12,1,232,766.938
15,0,104,0.38,0.79,26.983,100,152,49.683,37,5,5,20,2,8,36,213,2070,9,0.513,12,1,262,860.182
33,4,63,0.28,0.707,56.567,1000,22,3.085,30,1,5,28,7,2,123,345,2113.2,11,0.56,7,0,337,806.268
45,0,75,0.41,0.83,32.768,4,111,-102.843,48,6,5,5,2,5,120,290,1443,6,0.513,21,1,412,892.744
30,0,75,0.4,0.737,32.99,0.1,110,-103.92,48,6,5,6,2,5,120,118,1740,6,0.513,21,1,413,792.717
13.8,2,63,0.44,0.633,58.069,1000,170,1.269,46,1,5,25,6,2,21,355,2278.5,11,0.513,12,0,297,839.763
9.9,0,3,0.46,0.783,37.717,7,88,-98.892,48,6,5,10.2,2,6,12.3,133,988.1,6,0.513,4,1,65,815.562
7.8,0,75,0.48,0.71,32.766,8,61,-103.716,48,6,5,8.2,2,2,25.5,290,1680,6,0.513,21,1,172,815.562
24.6,0,115,0.26,0.84,53.229,15,24,-115.802,8,6,2,10.333,2,5,30,232,2430,11,0.27,7,1,232,825.073
15.6,4,36,0.397,0.82,42.706,2000,128,-108.801,48,6,5,25,2,6,30,83,1305,11,0.513,7,1,65,946.488
19.8,9,115,0.29,0.79,55.114,100,155,52.616,36,3,5,18,4,2,44.4,290,1569.6,11,0.513,4,1,279,815.562
15.6,9,115,0.26,0.61,53.264,1,110,-115.801,8,6,2,13.333,2,2,30,353,2382.6,6,0.353,7,1,290,771.117
4.5,0,75,0.3,0.803,31.92,10,128,3.653,29,0,5,14,2,6,30,319,2646,9,0.27,15,1,65,839.763
6,0,117,0.4,0.8,44.039,0.5,4,-105.478,48,6,5,5,3,5,30,232,3900,6,0.493,7,1,163,792.574
6,0,115,0.4,0.827,53.263,4,4,-115.929,8,6,5,6,2,5,30,232,2568,6,0.377,7,1,109,810.888
24.6,0,89,0.46,0.747,61.583,1,169,75.183,36,3,5,20,3,2,33,372,1514.4,11,0.513,7,1,269,865.443
30,0,75,0.5,0.66,32.792,100,178,-103.527,48,6,5,11,2,2,105,118,1443,6,0.513,21,1,242,849.85
7.8,0,115,0.38,0.73,52.838,0.8,155,-114.279,8,6,2,8,2,5,30,232,2395.5,6,0.4,9,1,186,820.29
30,0,75,0.38,0.777,32.792,0.4,110,-102.893,48,6,5,6,2,5,105,290,1482,6,0.513,21,1,308,842.764
