Netpay,Tectonic regime,Basin name,Oil recovery factor,Gas recovery factor,Latitude,Permeability,Operator company,Longitude,Country,Region,Hydrocarbon type,Porosity,Structural setting,Reservoir status,Gross,Reservoir unit,Depth,Lithology,Condensate recovery factor,Period,Onshore/offshore,Field name,Oil density
21.6,4,64,0.44,0.778,60.587,2000,166,2.892,30,1,5,20,6,5,30,58,2220,11,0.513,12,0,391,829.912
24.6,9,63,0.32,0.73,58.069,1000,61,0.231,46,1,5,28,6,5,31.1,242,2118.6,15,0.513,12,0,155,839.763
27,0,104,0.417,0.66,26.983,5,121,49.617,37,5,5,10,2,5,30,213,2018.6,9,0.513,7,1,240,815.562
36,0,37,0.38,0.82,36.617,7,34,118.767,9,2,3,1.8,2,6,1800,160,2845.2,6,0.27,15,1,265,876.161
15.6,2,63,0.31,0.71,56.262,300,155,3.553,30,1,5,26,6,6,33.6,108,2115.6,11,0.513,12,0,155,834.808
36,0,37,0.49,0.81,41.615,0.8,110,-110.734,48,6,3,7,2,2,120,83,3900,11,0.513,7,1,348,775.342
18.6,0,113,0.373,0.84,53.229,2.6,110,-115.929,8,6,2,10,2,2,24,123,1710,9,0.513,7,1,70,865.443
6.9,0,117,0.353,0.89,48.852,2,110,-101.334,48,6,5,10,3,5,30,95,990,6,0.513,4,1,108,829.912
120,4,63,0.427,0.7,56.65,100,178,2.343,46,1,5,20,7,2,138,185,4395,11,0.427,12,0,129,829.912
60,0,115,0.32,0.73,52.838,8,155,51.738,36,3,5,10,2,5,69,25,2272.5,6,0.27,4,1,108,839.763
30,9,63,0.45,0.757,58.459,1000,155,0.262,46,1,5,28,6,2,195,299,1983,11,0.513,12,0,335,839.763
4.5,0,89,0.397,0.82,61.583,8.9,169,75.183,36,3,5,18,3,8,21,371,2310,9,0.513,7,1,433,865.443
45,9,66,0.4,0.61,70.342,200,22,-148.472,48,6,5,13.333,5,2,180,381,2625,11,0.353,12,1,391,842.764
30,0,115,0.3,0.783,55.472,15,155,-119.175,8,6,5,11,2,6,90,361,2430,9,0.353,26,1,245,829.912
30,0,89,0.44,0.66,63.99,1000,199,74.95,36,3,5,32,3,5,157.5,321,1050,11,0.513,7,1,396,986.063
6,0,75,0.35,0.79,32.766,0.4,110,-102.554,48,6,5,6,2,6,120,290,2520,6,0.513,21,1,172,865.443
9.9,0,117,0.26,0.76,48.1,0.5,155,16.35,4,1,2,10,2,4,18,29,2775,6,0.27,7,1,2,801.7
45,0,115,0.447,0.817,52.338,10,155,-113.792,8,6,5,10,2,6,75,373,1620,9,0.513,9,1,249,839.763
14.7,9,102,0.35,0.73,40.149,50,110,62.991,49,3,5,20,4,2,19.8,389,1036.4,11,0.513,7,1,435,854.985
60,0,75,0.24,0.73,32.766,0.4,78,-103.716,48,6,5,9,2,6,120,290,1290,6,0.513,21,1,172,839.763
45,2,64,0.3,0.827,61.383,1000,155,1.75,46,1,5,25,6,5,195,317,2456.4,11,0.427,12,0,391,829.912
4.5,0,115,0.3,0.827,51.928,7,110,-114.54,8,6,5,9.667,2,5,12,123,1575,6,0.513,7,1,197,825.073
42,0,115,0.43,0.677,50.039,7,176,-112.315,8,6,2,6,2,5,75,361,2430,6,0.353,7,1,219,775.342
19.8,0,117,0.26,0.75,48.852,7,8,-101.142,48,6,5,11,3,6,30,232,1482,9,0.513,4,1,219,839.763
60,0,3,0.417,0.913,37.017,0.4,110,-100.098,48,6,2,9,2,2,105,105,3360,6,0.667,4,1,279,788.301
36,2,63,0.31,0.717,56.412,1000,178,2.029,46,1,5,26,6,2,195,185,2118,11,0.513,21,0,129,839.763
6.9,0,115,0.46,0.737,53.264,200,155,-115.801,8,6,5,10,2,2,36,349,2430,11,0.417,7,1,395,820.29
13.8,0,113,0.38,0.86,51.928,100,110,-114.54,8,6,5,10,2,5,36,361,2310,9,0.353,9,1,375,829.912
7.2,0,3,0.447,0.913,36.272,0.4,110,-100.292,48,6,2,10,2,6,120,95,3300,6,0.377,4,1,256,758.713
14.7,0,104,0.45,0.83,26.983,2,143,49.683,37,5,5,11,2,5,36.3,29,2035.5,9,0.513,7,1,437,825.073
6.9,4,63,0.24,0.86,55.114,1000,155,5.137,15,1,5,28,6,2,12.3,25,2027.5,11,0.513,7,0,65,825.073
19.8,0,115,0.35,0.78,50.039,8.9,110,-111.143,8,6,2,11,9,5,30,320,2430,9,0.353,7,1,67,797.183
15.6,0,89,0.417,0.79,61.383,100,22,75.183,36,3,5,20,3,5,30.3,372,2250,11,0.513,7,1,391,815.562
3.6,0,3,0.397,0.913,35.437,0.1,110,-100.079,48,6,2,6,2,2,24,118,2520,6,0.513,4,1,348,758.713
9.9,0,75,0.35,0.757,32.767,3,110,-103.62,48,6,5,6,2,5,14.1,118,2550,6,0.353,21,1,391,792.574
18.6,0,115,0.31,0.77,53.229,60,110,-115.801,8,6,5,10.5,2,2,30,375,2430,9,0.353,9,1,305,820.29
36,0,104,0.35,0.757,26.983,20,13,49.55,37,5,5,18,2,6,75,23,2025,9,0.513,7,1,133,815.562
7.8,2,9,0.22,0.77,38.21,1000,128,117.06,9,2,5,32,6,5,1050,161,1791.9,11,0.513,17,1,438,887.147
9.9,4,63,0.35,0.707,55.114,1000,34,5.199,11,1,5,28,7,4,13.8,263,1875,1,0.56,7,0,391,876.161
11.7,4,63,0.12,0.73,56.567,1000,178,3.046,30,1,5,28,7,2,13.8,108,2250,11,0.513,12,0,376,829.912
33,0,75,0.3,0.777,32.199,0.5,61,-102.252,48,6,5,6,2,6,300,290,1740,6,0.513,21,1,296,865.443
42.6,0,104,0.3,0.71,26.033,4,0,50.533,6,5,5,11,2,5,84.3,24,2032.8,2,0.513,7,1,108,820.29
36,0,3,0.3,0.823,21.318,1,120,56,32,5,5,20,7,2,81,308,1579.8,9,0.513,7,1,2,834.808
4.5,0,117,0.15,0.71,48.852,0.1,110,-101.175,48,6,5,8,3,2,12,133,982.5,6,0.513,4,1,296,829.912
18,4,63,0.46,0.83,56.412,1000,155,2.029,46,1,5,28,6,2,24,108,2118.9,11,0.513,12,0,178,860.182
3.8,0,3,0.397,0.913,36.272,0.1,110,-100.332,48,6,2,6,2,6,12,290,1710,6,0.513,4,1,95,788.301
6.9,0,113,0.22,0.73,50.199,15,110,-111.1,8,6,5,10,2,6,24,320,2430,9,0.353,7,1,65,825.073
7.8,0,75,0.3,0.827,31.429,8.9,68,-102.443,48,6,5,10.333,2,5,21.6,290,885,6,0.513,21,1,249,820.29
45,0,37,0.46,0.83,42.262,0.5,4,-107.334,48,6,2,10,2,2,75,256,1650,6,0.513,7,1,219,842.764
30,0,115,0.46,0.73,53.229,10,4,-115.802,8,6,5,8,2,2,180,232,2550,9,0.353,7,1,128,820.29
10.5,2,9,0.5,0.82,37.717,1400,160,118.283,9,2,5,30,6,5,44.1,163,1665,11,0.513,17,1,438,921.824
14.7,2,9,0.447,0.84,37.867,100,160,118.75,9,2,5,15,6,5,177,301,1423.8,11,0.513,17,1,406,892.744
5.4,0,3,0.447,0.633,39.766,0.1,128,-101.086,48,6,2,9,2,2,12,231,1641,6,0.447,4,1,123,779.614
6.9,0,115,0.3,0.817,51.928,15,106,-114.54,8,6,5,9.5,2,6,36.3,290,2430,9,0.353,7,1,124,820.29
18,0,75,0.46,0.84,32.766,3,110,-103.578,48,6,5,11,2,2,39,118,825,6,0.513,21,1,294,842.764
5.7,0,78,0.26,0.64,44.039,7.6,128,-105.278,48,6,5,9.9,2,2,42,256,2591.7,6,0.513,7,1,139,820.29
6.3,2,63,0.3,0.603,58.069,1000,155,1.538,46,1,5,27,6,6,9,58,2118.6,15,0.513,12,0,129,834.808
9.9,4,13,0.38,0.73,23.568,5000,114,72.175,17,2,5,30,6,2,44.4,148,861,11,0.513,17,1,330,921.824
30,0,75,0.353,0.75,31.653,100,128,-102.554,48,6,5,15,2,5,120,290,1440,6,0.513,21,1,150,815.562
10.5,4,63,0.29,0.717,56.262,20,61,3.922,30,1,5,25,7,2,11.4,308,2310,11,0.513,12,0,376,839.763
36,0,115,0.353,0.77,50.039,1000,155,-111.139,8,6,5,30,2,2,157.5,365,705,11,0.513,7,1,65,986.063
3.6,0,115,0.44,0.83,55.166,235,110,-119.173,8,6,5,13.9,2,5,3.9,153,1140,11,0.513,26,1,406,852.41
60,0,104,0.32,0.73,26.983,100,152,49.55,37,5,5,20,2,8,63,27,2016.3,9,0.513,12,1,240,829.912
8.1,0,89,0.46,0.77,61.583,100,77,75.183,36,3,5,23,3,5,19.5,375,2254.4,11,0.513,7,1,269,881.62
60,4,63,0.29,0.86,57.056,50,34,2.069,46,1,5,20,6,2,90,185,4395,11,0.513,12,0,129,825.073
60,0,104,0.46,0.73,25.421,350,143,50.784,35,5,5,22,7,8,90,308,2025,9,0.513,18,1,39,829.912
57,9,64,0.31,0.777,61.383,200,166,1.75,46,1,5,19,6,6,225,58,2725.2,11,0.353,12,0,24,834.808
24.6,0,117,0.417,0.83,48.75,0.4,110,-100.92,48,6,2,11,3,2,30,385,2520,13,0.27,26,1,376,825.073
6,0,117,0.38,0.777,48.271,20,107,-103.301,48,6,5,10,3,5,30,231,2815.2,6,0.377,4,1,197,820.29
19.8,2,64,0.27,0.79,61.583,100,155,1.75,46,1,5,18,6,2,21.3,58,2695.8,11,0.27,12,0,391,839.763
30,0,75,0.12,0.73,32.768,5,34,-103.62,48,6,5,8.8,2,6,120,290,2550,6,0.27,21,1,200,820.29
4.5,0,115,0.4,0.77,51.928,0.4,106,-114.54,8,6,5,9,2,6,24,375,1710,11,0.513,7,1,388,825.073
12.9,0,117,0.5,0.66,48.852,1.5,110,-101.175,48,6,5,10,3,6,36,230,2482.5,9,0.27,4,1,168,842.262
6,0,117,0.49,0.778,48.852,15,4,-101.175,48,6,5,13,3,5,30,232,1482,9,0.513,4,1,163,834.808
10.5,2,9,0.24,0.83,38.21,100,128,117.06,9,2,5,14.267,6,6,45,301,1260,11,0.513,17,1,438,849.85
45,2,64,0.4,0.82,61.383,100,155,1.75,46,1,5,20,6,2,195,58,2790,11,0.27,12,0,391,834.808
7.8,0,115,0.49,0.778,53.229,5,110,-115.801,8,6,5,6,2,2,9,395,2430,6,0.513,7,1,345,810.888
5.4,0,117,0.3,0.77,50.069,3,4,-111.257,8,6,5,6,2,6,36,232,450,6,0.513,7,1,219,854.985
6.3,0,115,0.25,0.783,55.471,1000,22,-119.54,8,6,5,26,2,2,9.9,375,1129.1,11,0.513,26,1,385,959.322
6.9,4,15,0.36,0.778,-21.678,500,127,114.039,3,2,2,25,6,2,42.3,44,841.8,11,0.513,7,0,330,779.614
7.2,0,115,0.41,0.783,53.229,2,110,-115.801,8,6,5,10.5,2,5,24.6,285,1560,9,0.513,9,1,350,834.808
7.8,0,78,0.27,0.71,44.039,7,110,-105.279,48,6,5,10.333,3,6,21,344,2595,6,0.353,7,1,186,825.073
45,0,75,0.41,0.83,32.768,4,111,-102.843,48,6,5,5,2,5,120,290,1443,6,0.513,21,1,412,892.744
7.8,0,3,0.45,0.83,36.272,0.1,110,-100.262,48,6,2,10,2,2,45,118,4440,11,0.513,4,1,48,779.614
60,9,102,0.31,0.707,5.243,800,155,114.699,24,2,5,32,0,6,180,328,2127,11,0.56,15,1,360,865.443
42.6,0,104,0.38,0.76,26.533,0.4,22,49.982,37,5,5,8.2,2,2,60,26,2785.8,9,0.27,7,1,0,825.073
8.4,0,115,0.4,0.783,53.229,1.2,155,-113.792,8,6,5,10.5,2,6,19.5,286,924,9,0.513,7,1,70,820.29
21.3,0,113,0.397,0.913,53.65,20,110,-116.28,8,6,2,10.467,2,2,36.9,356,2430,9,0.353,7,1,388,792.717
6,0,75,0.3,0.83,32.894,2,110,-103.662,48,6,5,6,2,5,45,133,1440,6,0.513,21,1,399,865.443
9.9,2,63,0.32,0.77,57.056,450,178,2.069,46,1,5,20,6,2,13.8,58,2113.2,11,0.513,12,0,179,839.763
19.8,9,66,0.22,0.73,70.346,1200,22,-148.098,48,6,5,28.5,5,2,30,382,1764,11,0.513,17,1,306,959.322
8.4,0,113,0.42,0.75,52.838,5,110,-114.54,8,6,5,9,2,6,34.5,365,2280,9,0.513,4,1,290,820.29
8.4,0,75,0.4,0.83,32.894,1,110,-103.554,48,6,5,9,2,6,12.9,118,825,6,0.513,21,1,396,815.562
60,9,3,0.49,0.89,38.21,100,128,117.06,9,2,5,20,6,2,196.8,160,2267.7,11,0.513,17,1,438,860.182
15.6,9,115,0.3,0.81,48.852,1000,110,3.102,15,1,5,25,11,5,36.9,14,2262.9,11,0.513,15,0,21,844.776
24.6,0,113,0.3,0.827,51.928,0.1,110,-114.54,8,6,3,4,9,2,45,124,2550,6,0.353,7,1,172,810.888
7.8,2,64,0.29,0.73,61.204,20,166,1.716,46,1,5,16,6,5,44.4,58,2550,11,0.353,12,0,240,834.808
21,0,75,0.3,0.757,31.578,3,110,-102.531,48,6,5,10,2,5,30,83,1650,6,0.513,21,1,206,834.808
6,0,75,0.32,0.77,32.768,2,110,-102.843,48,6,5,9,2,6,30,118,915,6,0.513,21,1,294,810.888
30,0,78,0.26,0.84,37.917,5,110,-82.742,48,6,5,6,10,2,240,232,3645,6,0.513,16,1,268,815.562
8.7,0,113,0.46,0.84,55.114,200,155,52.591,36,3,5,20,2,6,24.3,318,1665,11,0.513,4,1,290,860.182
8.7,0,115,0.397,0.8,50.069,7.3,34,-111.143,8,6,5,11,2,5,24,313,308.2,6,0.513,7,1,163,839.763
15,0,78,0.4,0.66,44.039,100,155,-105.028,48,6,5,15,3,6,30,232,2595,11,0.513,7,1,247,842.764
24.6,0,3,0.373,0.913,39.766,0.1,128,-101.541,48,6,2,10,2,2,90,83,2700,6,0.353,4,1,233,820.29
6.3,0,117,0.45,0.77,48.271,0.6,110,-103.301,48,6,5,6,3,2,30,365,2859,6,0.377,4,1,243,810.888
33,0,115,0.4,0.73,52.838,1000,174,51.578,36,3,5,32,2,2,34.5,389,1616.8,11,0.513,4,1,240,921.824
45,9,102,0.26,0.77,1.296,500,120,101.23,18,2,5,32,4,6,135,318,246,11,0.513,15,1,340,865.443
11.4,0,115,0.3,0.78,51.928,9,110,-114.54,8,6,2,10.2,2,2,36,319,2430,6,0.353,7,1,70,825.073
7.8,2,63,0.38,0.777,56.165,1000,34,3.675,30,1,5,28,6,2,9,108,2775,11,0.353,12,0,379,825.073
36,0,75,0.397,0.65,32.388,10,110,-102.748,48,6,5,11,2,2,120,290,1332,6,0.493,21,1,202,810.888
30,0,75,0.38,0.777,32.792,0.4,110,-102.893,48,6,5,6,2,5,105,290,1482,6,0.513,21,1,308,842.764
7.8,0,3,0.397,0.913,36.272,0.4,0,-100.892,48,6,5,6,2,2,45,118,2940,6,0.353,4,1,75,892.744
7.2,0,115,0.44,0.757,50.069,7,34,-111.471,8,6,5,11,2,6,36,319,2430,9,0.353,7,1,219,810.888
7.2,0,78,0.5,0.81,42.31,1.5,75,-105.29,48,6,5,8.3,2,2,120,256,2595,11,0.513,21,1,233,820.29
7.2,0,113,0.28,0.75,51.928,10,110,-114.54,8,6,3,10,2,2,9,321,2280,9,0.513,9,1,242,820.29
45,0,75,0.32,0.76,32.766,1,110,-102.688,48,6,5,8.8,2,6,450,290,1140,6,0.513,21,1,412,892.744
6.3,0,117,0.327,0.84,48.1,0.3,4,-103.301,48,6,2,7,2,2,30,286,2520,6,0.27,4,1,205,771.117
24.6,0,75,0.35,0.76,31.429,0.4,34,-102.443,48,6,2,10,2,2,90,290,1140,6,0.513,21,1,185,815.562
4.5,0,3,0.447,0.913,39.766,0.2,110,-101.086,48,6,5,6,2,6,12,133,2797.5,6,0.353,7,1,96,779.614
24.6,0,75,0.46,0.73,31.92,5,34,-103.716,48,6,5,6,2,6,180,118,1230,6,0.513,21,1,348,792.717
9,0,117,0.44,0.66,48.1,25,155,9.53,26,1,5,11,10,2,13.8,317,2025,9,0.513,7,1,240,834.808
9.3,0,3,0.397,0.913,35.4,0.1,120,-102.743,48,6,2,10,2,2,12.9,88,1443,6,0.513,21,1,407,865.443
19.8,2,64,0.46,0.83,61.129,500,166,2.291,30,1,5,20,6,2,30,317,2265,11,0.513,12,0,391,839.763
13.8,0,115,0.32,0.673,55.2,2.5,22,-119.19,8,6,5,9,2,6,36,348,2460,11,0.27,26,1,172,829.912
9.3,4,15,0.353,0.82,36.272,1000,160,119.108,9,2,5,32,6,2,9.3,161,1086.3,11,0.513,17,1,438,959.322
6.9,0,117,0.35,0.778,48.271,50,110,-103.554,48,6,5,14,3,2,12.9,86,982.5,11,0.513,4,1,205,849.85
6,0,117,0.38,0.76,48.852,10,110,-101.143,48,6,5,11,3,6,30,33,2430,9,0.353,4,1,71,825.073
7.8,0,113,0.38,0.757,51.928,0.2,110,-114.54,8,6,5,8.3,2,2,24,375,2310,9,0.353,7,1,70,820.29
60,2,64,0.12,0.76,60.798,1000,166,1.433,46,1,5,27,6,2,90,15,2272.8,11,0.27,12,0,11,829.912
120,2,40,0.46,0.633,28.236,500,13,33.369,13,0,5,21,6,2,180,308,2129.1,11,0.513,15,0,30,815.562
33,4,95,0.44,0.66,1.296,5000,30,101.23,18,2,5,32,4,2,66,156,66,11,0.513,15,1,110,921.824
6.3,0,117,0.38,0.76,50.66,5,4,-112.1,8,6,5,10,2,5,45,232,2550,6,0.353,7,1,186,810.888
8.1,0,3,0.397,0.913,36.272,1.5,120,-100.748,48,6,5,13,2,2,36,89,4356,11,0.513,4,1,111,810.888
4.5,0,117,0.44,0.83,48.852,50,4,-101.1,48,6,5,18,3,2,12,231,982.5,6,0.513,4,1,219,839.763
63,0,89,0.34,0.757,63.299,50,155,54.364,36,3,5,16,3,8,69,308,2220,11,0.513,7,1,216,852.41
24.6,9,104,0.25,0.7,23.498,100,114,72.175,17,2,5,16,6,2,197.8,370,1339.8,11,0.513,17,1,311.2,870.769
10.2,4,64,0.4,0.83,60.893,1500,166,2.913,30,1,5,20,6,6,12.3,58,2250,11,0.513,12,0,391,834.808
18.9,0,78,0.4,0.77,43.1,0.4,110,-106.87,48,6,2,10,2,8,39,290,1452.9,6,0.513,4,1,43,806.268
60,0,75,0.353,0.42,32.766,10,61,-103.716,48,6,5,10,2,6,90,290,1650,6,0.513,21,1,275,820.29
6.3,0,3,0.397,0.913,36.272,30,128,-100.332,48,6,5,17,2,6,42,83,3930,11,0.513,4,1,172,801.7
10.8,2,63,0.22,0.633,57.056,100,155,2.833,46,1,5,16,6,2,17.1,382,4410,11,0.513,12,0,129,839.763
7.8,0,78,0.3,0.79,43.1,4,128,-105.29,48,6,5,9.3,3,6,20.5,84,2597.5,11,0.353,7,1,308,842.262
6.9,4,13,0.47,0.707,23.568,100,114,72.175,17,2,5,20,6,5,177,148,1332,11,0.56,17,1,216,829.912
18.9,4,95,0.397,0.73,1.296,1500,30,101.23,18,2,5,32,4,2,99,156,66,11,0.513,15,1,110,921.824
7.2,0,117,0.28,0.73,48.852,120,4,-101.082,48,6,5,16,3,6,75,231,982.5,9,0.513,4,1,219,825.073
30.6,2,40,0.29,0.827,28.766,1000,143,33.199,13,0,5,28,6,5,69,205,1629.3,11,0.513,7,0,25,876.161
15,9,38,0.35,0.707,27.767,0.8,34,-90.194,48,6,5,12,1,5,30,311,3978,11,0.56,15,1,229,766.938
15.6,0,89,0.46,0.76,61.583,120,77,75.183,36,3,5,17,3,2,30,389,2250,11,0.513,7,1,267,825.073
5.3,0,117,0.12,0.79,48.852,0.8,110,-101.143,48,6,5,8.8,3,2,36,74,2515.2,6,0.27,4,1,142,810.888
21.6,0,75,0.397,0.77,32.766,5,128,-103.802,48,6,5,4,2,2,30,118,1680,6,0.513,21,1,396,820.29
30,0,115,0.12,0.79,52.838,0.1,155,51.738,36,3,5,5,2,2,120,213,2250,6,0.513,4,1,24,839.763
19.8,4,63,0.353,0.75,56.617,20,155,3.085,30,1,5,17,7,2,30,185,4405.3,11,0.56,7,0,124,834.808
13.8,0,117,0.46,0.757,48.271,2,4,-102.338,48,6,5,11,3,5,24,232,2625,9,0.353,4,1,241,815.562
9.9,0,115,0.48,0.749,53.263,35,110,-115.801,8,6,5,10,2,2,12,123,924,6,0.513,7,1,406,854.985
60,4,65,0.45,0.66,53.202,1000,178,144.567,36,3,5,26,4,5,81,321,1056.9,11,0.513,15,0,357,921.824
16.8,4,36,0.29,0.707,41.838,100,110,-80.29,48,6,5,16,4,2,75,325,4683,11,0.56,12,1,71,815.562
8.4,0,117,0.447,0.66,48.852,5,155,-101.029,48,6,5,8.2,3,6,105,232,988.2,6,0.513,4,1,232,849.85
6.9,4,3,0.4,0.76,28.199,1000,111,-90.716,48,6,5,30,1,5,21.3,395,2285.7,11,0.513,15,0,143,921.824
7.8,0,117,0.45,0.66,48.27,30,155,16.75,4,1,2,10,2,2,42.9,121,2310,11,0.447,7,1,108,806.268
19.8,0,89,0.45,0.76,61.583,120,169,75.183,36,3,5,20,3,2,33.3,371,2250,11,0.513,7,1,241,854.985
9.3,0,113,0.38,0.83,51.928,235,110,-114.54,8,6,5,10.5,2,6,9.3,344,2301.9,9,0.513,7,1,70,829.912
30,0,75,0.4,0.66,31.92,100,110,-102.857,48,6,5,12,2,6,120,118,1230,6,0.513,21,1,290,842.764
12.9,0,117,0.3,0.749,48.852,5,4,-101.1,48,6,5,11,3,2,24.6,232,1285.8,6,0.513,4,1,249,825.073
12.9,0,113,0.44,0.757,52.838,120,169,51.214,36,3,5,14,2,6,44.4,317,1662.9,9,0.513,12,1,24,829.912
7.2,0,89,0.46,0.83,61.583,100,77,75.183,36,3,5,20,3,2,12.3,372,2250,11,0.513,7,1,367,825.073
12.9,0,113,0.4,0.73,51.928,0.4,110,-114.54,8,6,3,6,2,2,24,352,2475,9,0.353,4,1,241,820.29
7.8,0,3,0.397,0.913,36.272,10,110,-100.716,48,6,5,13,2,6,45,2,993,6,0.513,4,1,241,892.744
30,0,75,0.447,0.66,32.767,7,67,-103.767,48,6,5,7,2,6,120,118,1680,6,0.457,21,1,296,839.763
30,2,64,0.26,0.73,61.204,1000,166,1.716,46,1,5,25,6,2,60,317,2175,11,0.513,12,0,355,829.912
15,0,75,0.45,0.79,32.766,0.1,34,-102.688,48,6,5,8,2,6,30,290,1410,6,0.513,21,1,249,820.29
42.6,4,65,0.5,0.8,53.264,20,24,2.929,46,1,5,12,8,2,294,58,2265,11,0.513,21,0,130,825.073
3.6,0,117,0.38,0.84,48.852,100,110,-101.143,48,6,5,14,3,6,29.4,231,2482.5,9,0.27,4,1,290,834.808
27,2,64,0.44,0.77,61.383,1000,155,1.75,46,1,5,25,6,5,30,58,2217.6,11,0.513,12,0,355,839.763
60,0,89,0.5,0.633,61.583,1000,177,75.183,36,3,5,32,3,2,90,311,1800,11,0.513,7,1,393,921.824
30,0,37,0.46,0.83,24.867,350,120,53.683,45,5,5,28,7,2,51,317,1517.5,11,0.513,12,1,437,860.182
8.4,0,75,0.46,0.89,31.438,9,61,-102.808,48,6,5,10.2,2,6,15,133,915,6,0.513,21,1,150,829.912
10.5,0,117,0.38,0.77,49.9,0.6,110,-100.1,8,6,3,10,2,2,30,376,2580,11,0.27,4,1,259,775.342
13.8,2,63,0.44,0.633,58.069,1000,170,1.269,46,1,5,25,6,2,21,355,2278.5,11,0.513,12,0,297,839.763
15.6,4,36,0.397,0.82,42.706,2000,128,-108.801,48,6,5,25,2,6,30,83,1305,11,0.513,7,1,65,946.488
3.6,0,117,0.3,0.803,48.852,2,110,-101.013,48,6,5,13,3,5,36,231,1452,9,0.513,4,1,193,842.764
19.8,0,117,0.44,0.89,48.852,5,77,-101.143,48,6,5,12,3,5,30,232,1482,9,0.513,4,1,168,839.763
7.8,0,3,0.38,0.89,39.766,0.5,110,-101.066,48,6,5,11,2,6,19.5,133,2520,6,0.513,4,1,297,825.073
30,0,115,0.28,0.73,53.229,10,155,-115.47,8,6,5,10,2,2,195,373,2430,9,0.353,7,1,70,820.29
15.6,9,15,0.31,0.79,55.114,235,155,52.891,36,3,5,18.333,2,6,36,185,2250,11,0.513,4,1,232,825.073
7.8,0,78,0.353,0.42,43.1,5,155,-106.4,48,6,2,10,2,2,19.5,256,2280,6,0.513,4,1,232,801.7
60,0,75,0.49,0.86,32.766,10,110,-103.716,48,6,5,10,2,6,390,290,1140,6,0.513,21,1,249,887.147
12,4,63,0.397,0.86,56.262,100,44,3.554,30,1,5,25,6,2,36,345,2798.8,11,0.27,12,0,316,834.808
30,0,115,0.32,0.749,52.838,0.2,155,51.538,36,3,5,10,2,2,120,24,2250,9,0.513,7,1,172,820.29
30,2,63,0.45,0.83,53.262,1000,70,2.107,46,1,5,27,6,5,39.3,185,1615.2,11,0.513,12,0,129,834.808
8.4,0,117,0.38,0.76,49.66,10,110,-100.92,8,6,2,14,3,2,30,372,924,9,0.513,4,1,296,815.562
8.4,0,113,0.26,0.73,51.928,20,110,-114.54,8,6,5,10.2,2,2,42.3,339,2550,9,0.353,4,1,110,820.29
6.9,2,64,0.44,0.66,60.587,2000,166,3.094,30,1,5,25,6,5,21,108,2128.1,11,0.513,12,0,391,839.763
9.9,2,56,0.3,0.73,70.343,100,22,-148.019,48,6,5,17,5,6,12,311,2520,11,0.27,12,1,291,854.985
5.4,0,3,0.397,0.913,36.617,0.2,110,-100.472,48,6,2,9,2,2,36,118,7800,6,0.513,4,1,71,779.614
6,0,75,0.35,0.783,32.766,0.8,110,-102.843,48,6,5,4,2,6,24,290,1447.5,6,0.513,21,1,308,825.073
6.3,0,115,0.34,0.783,55.142,100,155,52.742,36,3,5,18,2,2,36.9,308,1560,11,0.513,4,1,371,860.182
57,4,63,0.353,0.42,56.65,1000,34,3.199,46,1,5,28,7,7,144,58,2798.8,1,0.27,8,0,376,844.776
33,4,63,0.28,0.707,56.567,1000,22,3.085,30,1,5,28,7,2,123,345,2113.2,11,0.56,7,0,337,806.268
8.1,0,75,0.447,0.8,32.975,8.2,128,-104.029,48,6,5,9.9,2,6,36,290,993,6,0.513,21,1,308,815.562
24.6,4,95,0.32,0.778,1.296,1000,30,101.23,18,2,5,32,4,7,147,156,66,11,0.513,15,1,110,921.824
6.3,0,117,0.373,0.77,48.271,30,4,-103.334,48,6,5,16,3,5,30,232,2875.5,9,0.27,4,1,186,810.888
9,0,115,0.3,0.827,53.65,7,176,-116.23,8,6,5,5,2,2,36,321,2430,6,0.467,9,1,226,820.29
6,0,115,0.4,0.61,52.838,2,110,-114.54,8,6,5,6,2,2,90,349,2430,9,0.353,7,1,307,829.912
60,4,65,0.35,0.749,53.65,1000,61,1.526,46,1,5,28,8,5,90,58,2118.9,11,0.513,12,0,129,854.985
12.9,0,75,0.32,0.73,32.767,0.1,110,-103.7,48,6,5,6,2,6,180,290,1290,6,0.513,21,1,411,842.764
63,9,40,0.5,0.66,28.198,100,94,33.456,13,0,5,15,8,2,69,123,2760,11,0.27,7,0,208,839.763
4.5,0,113,0.38,0.83,52.838,1.5,110,-114.432,8,6,5,11,2,6,24,363,1710,9,0.513,7,1,247,825.073
30,0,75,0.38,0.77,31.429,0.1,34,-102.443,48,6,5,5,2,6,120,290,1740,6,0.513,21,1,296,839.763
3.6,0,117,0.24,0.793,48.852,120,4,-101.1,48,6,5,20,3,6,30,31,1482,11,0.513,4,1,210,842.764
24.6,0,117,0.45,0.66,48.859,25,4,-101.142,48,6,5,14,3,5,30,7,1448.7,9,0.513,4,1,219,844.776
36,2,63,0.38,0.773,58.459,5000,61,0.107,46,1,5,28,6,5,66.9,242,2118.3,11,0.513,12,0,335,839.763
24.6,2,9,0.35,0.707,37.417,100,160,118.75,9,2,5,20,6,5,177,162,2262,11,0.56,15,1,421,878.882
6.3,0,3,0.373,0.89,36.272,0.8,110,-100.262,48,6,2,5,2,6,45,2,1200,9,0.513,4,1,108,775.342
