Netpay,Tectonic regime,Basin name,Oil recovery factor,Gas recovery factor,Latitude,Permeability,Operator company,Longitude,Country,Region,Hydrocarbon type,Porosity,Structural setting,Reservoir status,Gross,Reservoir unit,Depth,Lithology,Condensate recovery factor,Period,Onshore/offshore,Field name,Oil density
63,0,117,0.5,0.71,40.149,1,110,-110.098,48,6,5,6,10,2,69,384,1710,6,0.513,7,1,96,854.985
6,0,117,0.38,0.76,48.852,10,110,-101.143,48,6,5,11,3,6,30,33,2430,9,0.353,4,1,71,825.073
60,0,104,0.32,0.73,26.983,100,152,49.55,37,5,5,20,2,8,63,27,2016.3,9,0.513,12,1,240,829.912
6.3,9,115,0.4,0.77,53.229,500,110,-115.601,8,6,5,15,2,2,21,331,1680,11,0.513,9,1,404,815.562
75,2,64,0.427,0.66,61.259,1000,166,1.149,46,1,5,20,6,6,84,58,2250,11,0.513,12,0,391,839.763
63,2,64,0.32,0.73,61.129,2000,155,1.115,46,1,5,27,6,5,66.3,58,2118.6,11,0.513,12,0,2,849.85
57,0,75,0.34,0.757,32.767,8,191,-103.7,48,6,5,11,2,6,150,290,1410,6,0.513,21,1,168,852.41
6,0,75,0.35,0.783,32.766,0.8,110,-102.843,48,6,5,4,2,6,24,290,1447.5,6,0.513,21,1,308,825.073
6.9,4,39,0.28,0.707,30.69,100,34,-96.29,48,6,3,17,2,2,14.1,83,4443,11,0.56,12,1,232,766.938
36,0,115,0.3,0.603,53.229,100,110,-115.702,8,6,5,11,2,2,120,348,2430,9,0.353,7,1,290,820.29
4.5,0,115,0.3,0.827,51.928,7,110,-114.54,8,6,5,9.667,2,5,12,123,1575,6,0.513,7,1,197,825.073
9.3,4,15,0.353,0.82,36.272,1000,160,119.108,9,2,5,32,6,2,9.3,161,1086.3,11,0.513,17,1,438,959.322
45,9,102,0.26,0.77,1.296,500,120,101.23,18,2,5,32,4,6,135,318,246,11,0.513,15,1,340,865.443
24.6,0,115,0.44,0.747,55.142,50,155,52.554,36,3,5,22,2,2,30,184,1569.6,11,0.513,4,1,268,860.182
6.3,0,117,0.373,0.77,48.271,30,4,-103.334,48,6,5,16,3,5,30,232,2875.5,9,0.27,4,1,186,810.888
3.6,0,117,0.12,0.73,48.852,2,110,-101.143,48,6,5,9,3,5,30,232,1258.7,6,0.513,4,1,219,842.262
10.2,4,63,0.49,0.85,57.017,5000,34,2.562,46,1,5,28,6,2,12.3,58,1620,11,0.513,12,0,24,839.763
33,0,75,0.3,0.777,32.199,0.5,61,-102.252,48,6,5,6,2,6,300,290,1740,6,0.513,21,1,296,865.443
30.6,0,75,0.44,0.86,32.766,0.5,128,-103.802,48,6,5,3,2,2,1050,290,2760,6,0.377,21,1,350,892.744
30,0,115,0.12,0.78,51.928,2,110,-114.54,8,6,5,8,2,6,71.1,348,2430,6,0.353,7,1,70,839.763
30,0,75,0.12,0.73,32.768,5,34,-103.62,48,6,5,8.8,2,6,120,290,2550,6,0.27,21,1,200,820.29
30,0,75,0.5,0.66,32.792,100,178,-103.527,48,6,5,11,2,2,105,118,1443,6,0.513,21,1,242,849.85
60,0,85,0.41,0.749,35.283,0.4,152,44.366,45,5,5,12,9,6,84,308,1975.2,9,0.513,7,1,437,820.29
12,0,75,0.28,0.83,32.992,0.5,110,-103.992,48,6,5,6,2,5,180,290,1740,6,0.513,21,1,412,820.29
15,0,3,0.35,0.77,37.917,3,110,-82.742,48,6,5,6,10,6,180,311,1140,6,0.513,16,1,396,815.562
30,0,37,0.46,0.83,24.867,350,120,53.683,45,5,5,28,7,2,51,317,1517.5,11,0.513,12,1,437,860.182
7.8,0,115,0.397,0.84,50.069,20,4,-111.143,8,6,2,13,9,13,21.6,385,2430,11,0.4,7,1,205,775.342
30,0,75,0.38,0.777,32.792,0.4,110,-102.893,48,6,5,6,2,5,105,290,1482,6,0.513,21,1,308,842.764
15.6,4,36,0.397,0.82,42.706,2000,128,-108.801,48,6,5,25,2,6,30,83,1305,11,0.513,7,1,65,946.488
33,4,95,0.44,0.66,1.296,5000,30,101.23,18,2,5,32,4,2,66,156,66,11,0.513,15,1,110,921.824
6.3,0,117,0.427,0.75,48.1,5,110,-102.247,48,6,5,6,3,2,36,232,2515.2,9,0.27,4,1,247,810.888
45,0,3,0.397,0.913,21.318,10,120,56,32,5,5,28,7,2,60,308,1332,2,0.513,7,1,2,820.29
45,9,2,0.46,0.83,40.149,15,164,62.991,49,3,5,13,4,6,180,121,1833,11,0.513,12,1,267,825.073
30,0,3,0.6,0.89,37.917,1.5,110,-82.742,48,6,5,16,10,5,42,256,458.7,6,0.513,9,1,108,865.443
8.4,0,75,0.4,0.83,32.894,1,110,-103.554,48,6,5,9,2,6,12.9,118,825,6,0.513,21,1,396,815.562
60,0,75,0.49,0.86,32.766,10,110,-103.716,48,6,5,10,2,6,390,290,1140,6,0.513,21,1,249,887.147
10.5,4,65,0.28,0.86,53.65,100,24,2.962,46,1,2,14,8,2,34.5,15,2629.8,11,0.27,21,0,130,839.763
45,9,63,0.45,0.81,58.459,2000,178,0.119,46,1,5,28,6,2,492,265,2032.8,15,0.513,12,0,335,839.763
6.9,0,115,0.48,0.83,53.263,120,110,-115.833,8,6,5,10,2,6,9.9,390,2382,9,0.353,9,1,395,820.29
18,0,115,0.3,0.603,48.852,60,4,-101.1,48,6,5,20,3,6,30,83,1452,9,0.513,4,1,219,854.985
13.2,0,115,0.44,0.747,52.838,1000,155,51.199,36,3,5,28,2,7,21.6,181,986.4,11,0.513,4,1,210,860.182
42,0,115,0.43,0.677,50.039,7,176,-112.315,8,6,2,6,2,5,75,361,2430,6,0.353,7,1,219,775.342
7.8,0,115,0.31,0.77,55.142,100,34,-114.588,8,6,5,14,2,5,45,220,2310,11,0.513,7,1,172,825.073
63,2,64,0.42,0.73,5.598,2000,151,114.558,18,2,5,20,0,2,81,313,1821,11,0.513,15,1,267,829.912
7.8,2,9,0.22,0.77,38.21,1000,128,117.06,9,2,5,32,6,5,1050,161,1791.9,11,0.513,17,1,438,887.147
30,0,75,0.41,0.73,32.792,8,110,-102.893,48,6,5,9,2,2,120,290,870,6,0.513,21,1,294,820.29
36,0,75,0.25,0.8,31.578,5,34,-102.734,48,6,5,10,2,6,90,290,1140,6,0.513,21,1,168,854.985
6,0,117,0.38,0.777,48.271,20,107,-103.301,48,6,5,10,3,5,30,231,2815.2,6,0.377,4,1,197,820.29
45,0,89,0.26,0.77,61.583,2,199,75.183,36,3,5,18,3,5,390,316,2250,11,0.513,7,1,269,865.443
13.8,9,78,0.31,0.73,44.039,10,155,-105.279,48,6,5,13.333,2,6,75,84,2595,11,0.353,7,1,143,815.562
13.8,2,9,0.25,0.73,37.917,500,160,118.433,9,2,5,23,6,5,99,161,1132.8,11,0.513,17,1,399,892.744
11.4,0,78,0.25,0.77,40.149,0.8,34,-108.833,48,6,2,13,2,2,75,20,3975,13,0.547,7,1,123,758.713
6,4,63,0.397,0.7,56.262,500,155,2.069,46,1,5,20,6,7,9.9,185,2118.9,11,0.513,12,0,24,839.763
15.6,2,64,0.12,0.73,60.587,1000,166,3.094,30,1,5,20,6,6,18,58,2799.6,11,0.27,12,0,380,834.808
60,0,18,0.45,0.84,32.766,0.1,110,-102.688,48,6,2,10,2,2,180,290,1443,6,0.513,21,1,148,797.183
36.9,0,115,0.44,0.66,51.928,0.1,110,-114.54,8,6,2,4,9,2,60,81,2520,6,0.353,7,1,375,792.717
45,0,115,0.44,0.83,52.838,0.2,155,51.214,36,3,5,10,2,5,60,24,1560,9,0.513,12,1,210,815.562
33,0,117,0.4,0.65,48.852,5,110,-101.175,48,6,5,9,3,5,120,232,1482,6,0.513,4,1,247,829.912
9.3,0,89,0.4,0.737,58.459,120,155,81.279,36,3,5,17,3,5,9.3,317,1520.7,9,0.513,7,1,375,860.182
12.9,0,117,0.38,0.77,48.1,2,128,16.716,4,1,5,10.333,10,2,44.4,274,2798.7,9,0.27,26,1,165,834.808
42,0,75,0.447,0.633,32.99,5,110,-94.15,48,6,5,8.8,2,6,105,255,3000,9,0.377,12,1,248,810.888
15.6,0,113,0.397,0.85,53.264,120,110,-115.752,8,6,2,10,2,2,45,361,2550,9,0.353,9,1,410,792.717
30.6,0,115,0.44,0.757,53.229,35,155,-113.554,8,6,5,9.667,2,2,705,232,2430,9,0.353,7,1,172,820.29
7.8,0,115,0.28,0.77,50.028,9.9,110,-110.028,8,6,5,9.9,2,6,30,383,2430,11,0.27,7,1,305,820.29
57,0,37,0.49,0.603,41.015,5,178,-110.029,48,6,5,7,10,2,90,256,3900,6,0.513,12,1,105,810.888
24.6,0,115,0.46,0.77,55.114,1400,24,53.554,36,3,5,30,2,2,30,184,591.9,11,0.513,4,1,111,860.182
14.1,9,115,0.12,0.61,48.852,1200,110,3.102,15,1,5,27,11,2,21.3,62,2095.8,11,0.513,7,1,24,839.763
24.6,0,113,0.46,0.76,51.928,0.4,110,-114.54,8,6,2,8.3,2,2,30,319,2520,6,0.353,4,1,68,801.7
6.3,9,104,0.49,0.749,26.533,5000,61,49.954,37,5,5,28,7,7,9.9,158,1452.9,11,0.513,7,0,437,865.443
45,0,75,0.38,0.749,32.766,0.4,69,-103.688,48,6,5,6,2,2,120,290,1740,6,0.513,21,1,412,815.562
21.3,0,115,0.397,0.84,53.264,100,110,-115.574,8,6,2,11,2,2,75,373,2430,6,0.353,7,1,290,825.073
57,0,115,0.4,0.82,52.838,5,155,51.214,36,3,5,11,2,8,69,317,1637.5,6,0.513,12,1,111,820.29
11.7,4,63,0.12,0.73,56.567,1000,178,3.046,30,1,5,28,7,2,13.8,108,2250,11,0.513,12,0,376,829.912
12.9,0,89,0.29,0.77,63.1,350,34,54.92,36,3,5,16,3,2,36.9,321,2304.6,11,0.27,7,1,296,881.62
13.8,0,113,0.28,0.77,51.928,3.5,110,-114.54,8,6,5,9,2,6,36,344,1710,9,0.513,7,1,70,834.808
4.5,0,117,0.44,0.83,48.852,50,4,-101.1,48,6,5,18,3,2,12,231,982.5,6,0.513,4,1,219,839.763
9.9,0,117,0.353,0.76,48.852,60,110,-101.098,48,6,5,20,3,2,12.3,133,982.8,9,0.513,4,1,219,892.744
15,0,75,0.4,0.77,32.894,0.1,110,-103.554,48,6,5,5,2,2,30,290,2857,6,0.377,21,1,199,810.888
75,9,63,0.26,0.7,58.069,1000,178,1.385,46,1,5,25,6,7,84,215,2118.9,11,0.513,12,0,335,834.808
9.3,0,3,0.313,0.913,39.766,0.1,128,-101.514,48,6,2,6,2,6,36,335,2463,6,0.353,4,1,243,788.301
24.6,0,115,0.32,0.73,51.928,4,110,-114.54,8,6,5,9.8,2,6,90,320,2430,11,0.27,4,1,189,820.29
24.6,0,89,0.46,0.747,61.583,1,169,75.183,36,3,5,20,3,2,33,372,1514.4,11,0.513,7,1,269,865.443
13.8,0,113,0.26,0.79,52.838,8,155,51.702,36,3,5,10,2,6,36,284,1560,9,0.513,4,1,124,839.763
19.8,0,117,0.397,0.66,48.852,1.5,4,-101.1,48,6,5,16,3,6,33,84,2482.5,11,0.27,4,1,127,854.985
4.5,0,117,0.3,0.76,48.852,3,4,-101.029,48,6,5,10,3,5,75,231,2485.5,6,0.27,4,1,259,820.29
60,0,75,0.35,0.73,32.768,100,152,-103.37,48,6,5,10,2,6,135,290,1448.7,6,0.513,21,1,412,829.912
6.9,0,3,0.397,0.603,36.272,0.1,110,-100.332,48,6,2,10,2,5,21,133,3000,11,0.377,4,1,256,779.614
36,2,63,0.31,0.717,56.412,1000,178,2.029,46,1,5,26,6,2,195,185,2118,11,0.513,21,0,129,839.763
19.8,2,64,0.46,0.83,61.129,500,166,2.291,30,1,5,20,6,2,30,317,2265,11,0.513,12,0,391,839.763
24.6,2,9,0.35,0.707,37.417,100,160,118.75,9,2,5,20,6,5,177,162,2262,11,0.56,15,1,421,878.882
14.7,0,89,0.26,0.677,61.583,100,169,75.183,36,3,5,17,3,6,27.6,371,2250,11,0.513,7,1,267,829.912
45,0,117,0.447,0.66,48.421,0.8,177,-103.554,48,6,5,6,3,6,120,232,2880,6,0.547,4,1,168,844.776
6,0,117,0.31,0.797,48.271,0.1,4,-102.974,48,6,5,4,3,6,30,231,2850,6,0.377,4,1,219,792.574
60,9,40,0.6,0.76,28.837,200,89,33.283,13,0,5,20,6,2,105,15,1566,11,0.513,15,0,101,815.562
7.8,0,115,0.12,0.76,51.928,9,110,-114.54,8,6,5,11,2,5,36,323,2430,6,0.353,4,1,70,834.808
45,0,75,0.46,0.77,32.766,20,110,-103.532,48,6,5,10,2,5,75,290,825,6,0.513,21,1,275,852.41
7.8,0,78,0.3,0.79,43.1,4,128,-105.29,48,6,5,9.3,3,6,20.5,84,2597.5,11,0.353,7,1,308,842.262
8.4,0,113,0.34,0.717,51.928,2,110,-114.54,8,6,5,11,2,5,36,354,2430,9,0.353,9,1,242,834.808
19.8,0,115,0.4,0.76,52.283,35,155,51.738,36,3,5,10.333,2,6,33.9,184,2272.5,11,0.513,4,1,216,801.7
60,9,63,0.45,0.633,55.343,120,34,4.9,11,1,5,20,6,5,90,58,2470.4,11,0.477,7,0,349,854.985
120,4,63,0.427,0.7,56.65,100,178,2.343,46,1,5,20,7,2,138,185,4395,11,0.427,12,0,129,829.912
63,9,102,0.38,0.73,5.102,1600,34,114.702,24,2,5,28,11,7,84,156,1365,11,0.513,15,1,316,860.182
9.9,0,113,0.353,0.71,51.928,240,110,-114.54,8,6,5,18,2,5,13.8,319,1432.6,9,0.513,7,1,413,854.985
6,0,115,0.38,0.83,53.229,0.4,110,-115.801,8,6,5,6,2,2,30,375,2520,9,0.27,7,1,375,839.763
13.2,0,75,0.26,0.71,32.766,0.8,128,-103.716,48,6,5,5,2,2,24,290,2769,6,0.353,21,1,294,810.888
9.9,0,3,0.45,0.778,35.6,8,110,-100.29,48,6,5,10.2,2,6,19.8,396,1814.8,6,0.513,4,1,24,834.808
7.8,2,63,0.397,0.7,56.412,100,155,3.554,30,1,5,20,6,2,9,240,4440,11,0.4,12,0,43,839.763
15,4,63,0.25,0.83,57.017,1500,34,2.833,46,1,5,28,6,2,30,185,2148.9,11,0.513,12,0,121,870.769
24.6,0,117,0.42,0.82,48.852,10,110,3.3,15,1,5,13,2,2,30,37,2127,11,0.513,7,1,47,839.763
15,0,75,0.4,0.83,32.894,1.5,110,-103.554,48,6,5,11,2,5,30,290,1140,6,0.513,21,1,413,852.41
10.2,0,3,0.52,0.84,39.766,0.5,110,-101.149,48,6,2,9,2,6,60,256,2520,6,0.513,4,1,290,825.073
7.8,0,78,0.46,0.83,43.746,8,155,-105.279,48,6,5,10,3,6,21,65,2595,9,0.353,7,1,222,842.764
8.1,0,117,0.397,0.77,48.1,0.4,110,-102.19,48,6,5,7,3,6,30,226,2901,6,0.377,4,1,247,844.776
7.2,0,115,0.38,0.76,53.264,0.2,110,-115.929,8,6,2,6,2,5,75,349,2565,6,0.27,9,1,410,815.562
12.9,0,115,0.397,0.84,55.47,120,34,-119.175,8,6,2,13,2,2,180,308,1140,11,0.513,26,1,348,865.443
12.3,2,63,0.28,0.84,56.262,225,170,2.029,46,1,5,17,6,6,21.3,382,2268,11,0.513,12,0,39,839.763
10.2,0,75,0.45,0.66,32.894,0.1,110,-103.532,48,6,2,8,2,6,75,88,2520,6,0.513,21,1,394,806.268
6,0,117,0.3,0.77,48.852,10,110,-101.143,48,6,5,10,3,2,30,21,1452,9,0.513,4,1,109,854.985
21.6,2,9,0.26,0.61,37.917,1000,160,118.283,9,2,5,27.667,6,5,69,164,1612.8,11,0.513,17,1,438,921.824
12.9,0,117,0.45,0.77,48.852,15,110,-101.279,48,6,5,14,3,2,24,313,1482,6,0.513,4,1,296,839.763
10.5,0,3,0.447,0.637,37.917,0.5,110,-63.383,50,4,5,10,2,5,180,343,4350,6,0.457,4,1,407,810.888
7.2,0,78,0.46,0.73,43.746,5,4,-105.786,48,6,5,12,2,6,21,232,2595,6,0.353,7,1,205,810.888
19.8,4,95,0.49,0.66,1.296,1000,30,101.23,18,2,5,32,4,5,39.3,83,66,11,0.513,15,1,110,921.824
7.8,0,115,0.45,0.83,53.229,0.8,110,-115.833,8,6,2,6,2,6,36.9,123,2520,9,0.4,9,1,371,834.808
36,0,75,0.397,0.65,32.388,10,110,-102.748,48,6,5,11,2,2,120,290,1332,6,0.493,21,1,202,810.888
6,0,115,0.4,0.61,52.838,2,110,-114.54,8,6,5,6,2,2,90,349,2430,9,0.353,7,1,307,829.912
19.8,0,89,0.45,0.76,61.583,120,169,75.183,36,3,5,20,3,2,33.3,371,2250,11,0.513,7,1,241,854.985
10.5,2,9,0.5,0.82,37.717,1400,160,118.283,9,2,5,30,6,5,44.1,163,1665,11,0.513,17,1,438,921.824
8.4,0,113,0.22,0.73,55.114,8,34,-114.54,8,6,5,9.667,2,2,19.5,375,2550,11,0.353,9,1,240,834.808
6.9,0,117,0.26,0.71,50.199,0.1,110,-111.472,8,6,2,4,9,2,30,353,2430,6,0.353,7,1,296,775.342
7.2,0,3,0.447,0.913,36.272,0.4,110,-100.292,48,6,2,10,2,6,120,95,3300,6,0.377,4,1,256,758.713
13.2,0,113,0.46,0.73,51.142,120,155,44.867,36,3,5,16,2,2,36,308,1140,9,0.513,4,1,376,860.182
36.9,4,95,0.353,0.66,1.296,50,30,101.23,18,2,5,20,4,2,168.6,24,318.3,9,0.56,15,1,311,876.161
30,0,75,0.327,0.86,32.891,0.4,110,-103.992,48,6,2,4,2,2,120,117,4350,6,0.493,21,1,68,758.713
11.7,0,115,0.24,0.827,51.928,20,106,-114.54,8,6,5,11,2,6,36,322,2430,9,0.353,7,1,70,820.29
11.7,0,117,0.41,0.76,48.75,9,128,-101.1,48,6,5,13,3,5,36,231,1500,6,0.513,4,1,247,815.562
14.7,9,78,0.447,0.633,44.039,2,70,-105.338,48,6,5,13,2,2,105,256,2595,6,0.353,7,1,65,810.888
5.8,0,117,0.27,0.77,49.85,100,110,-100.92,8,6,5,14,3,5,12.3,385,924,11,0.513,4,1,376,834.808
42.6,4,65,0.5,0.8,53.264,20,24,2.929,46,1,5,12,8,2,294,58,2265,11,0.513,21,0,130,825.073
30,0,75,0.38,0.84,31.429,50,163,9.825,42,0,5,14,8,2,105,308,1800,11,0.513,15,1,25,839.763
6,0,117,0.26,0.71,48.852,8.9,191,-101.143,48,6,5,11,3,5,30,232,1482,9,0.513,4,1,295,854.985
3.6,0,117,0.24,0.73,48.852,100,4,-101.082,48,6,5,20,3,2,15,231,1255.5,9,0.513,4,1,219,829.912
36,0,75,0.5,0.66,32.767,0.5,110,-103.501,48,6,5,5,2,6,120,290,2520,6,0.513,21,1,294,810.888
15.6,2,9,0.3,0.803,37.717,1000,160,118.283,9,2,5,28.333,6,2,180,399,1140,11,0.513,15,1,438,921.824
60,0,115,0.32,0.73,52.838,8,155,51.738,36,3,5,10,2,5,69,25,2272.5,6,0.27,4,1,108,839.763
60,0,75,0.24,0.73,32.766,0.4,78,-103.716,48,6,5,9,2,6,120,290,1290,6,0.513,21,1,172,839.763
12.9,0,75,0.427,0.85,32.766,0.3,110,-103.532,48,6,2,7,2,5,180,88,1675.5,6,0.513,21,1,413,806.268
7.2,0,89,0.26,0.71,61.583,5,169,75.183,36,3,5,10,3,6,12.3,372,2514,9,0.27,7,1,291,839.763
60,4,63,0.29,0.86,57.056,50,34,2.069,46,1,5,20,6,2,90,185,4395,11,0.513,12,0,129,825.073
36,0,75,0.35,0.77,31.553,50,152,-102.554,48,6,5,15,2,5,120,290,780,6,0.513,21,1,199,860.182
14.7,0,104,0.45,0.83,26.983,2,143,49.683,37,5,5,11,2,5,36.3,29,2035.5,9,0.513,7,1,437,825.073
9.9,0,117,0.353,0.77,48.271,0.2,110,-102.891,48,6,5,10,2,5,12.9,83,982.5,6,0.513,4,1,109,820.29
24.6,0,113,0.397,0.77,55.343,0.8,155,52.967,36,3,2,13,2,5,30,290,1560,11,0.513,4,1,437,852.41
120,0,75,0.6,0.81,32.766,200,61,-104.29,48,6,5,15,2,6,1950,290,825,11,0.513,21,1,172,904.153
15.6,0,89,0.15,0.783,61.583,7,77,75.183,36,3,5,12,3,6,30,308,2310,9,0.513,7,1,368,825.073
18.9,0,113,0.4,0.778,50.66,8,110,-111.471,8,6,2,12.5,2,2,33.6,343,2301,6,0.513,7,1,307,844.776
15.6,0,89,0.46,0.76,61.583,120,77,75.183,36,3,5,17,3,2,30,389,2250,11,0.513,7,1,267,825.073
21,9,2,0.38,0.73,40.149,100,128,62.991,49,3,5,17,4,5,30,399,513.9,11,0.513,7,1,437,860.182
60,4,65,0.35,0.749,53.65,1000,61,1.526,46,1,5,28,8,5,90,58,2118.9,11,0.513,12,0,129,854.985
60,2,64,0.46,0.73,61.369,1000,155,1.519,46,1,5,25,6,5,90,317,2250,11,0.513,12,0,319,839.763
45,2,64,0.35,0.81,61.383,1000,155,1.75,46,1,5,20,6,2,150,58,2275.5,11,0.513,12,0,24,825.073
6.9,2,64,0.44,0.66,60.587,2000,166,3.094,30,1,5,25,6,5,21,108,2128.1,11,0.513,12,0,391,839.763
4.5,0,115,0.3,0.77,51.928,2,76,-114.027,8,6,5,8.2,2,5,24,385,1710,9,0.513,7,1,70,834.808
60,2,64,0.49,0.71,61.129,2000,166,2.358,30,1,5,26,6,2,90,317,1662.6,11,0.513,27,0,155,825.073
6,0,117,0.3,0.71,48.1,7,110,-103.47,48,6,5,10,3,5,30,232,2905,6,0.377,4,1,247,820.29
14.1,0,115,0.397,0.89,52.838,2.6,155,51.048,36,3,5,13,2,6,31.5,281,2952.9,7,0.377,4,1,124,829.912
19.8,9,115,0.29,0.79,55.114,100,155,52.616,36,3,5,18,4,2,44.4,290,1569.6,11,0.513,4,1,279,815.562
57,2,64,0.22,0.633,61.383,1000,155,1.75,46,1,5,27,6,2,81,58,2201.8,11,0.513,12,0,379,839.763
36,0,75,0.35,0.77,31.359,20,34,-102.279,48,6,5,10,2,6,60,118,1200,6,0.513,21,1,232,852.41
12.9,0,78,0.44,0.817,44.039,7,4,-105.142,48,6,5,14,10,2,180,388,2700,6,0.353,7,1,109,842.764
7.8,2,64,0.29,0.73,61.204,20,166,1.716,46,1,5,16,6,5,44.4,58,2550,11,0.353,12,0,240,834.808
5.3,0,115,0.14,0.73,51.928,5,110,-114.54,8,6,5,10.5,2,5,29.4,318,2280,9,0.513,7,1,70,825.073
4.5,0,117,0.353,0.42,48.852,1.5,4,-101.1,48,6,5,11,3,5,15,232,1482,6,0.513,4,1,219,844.776
12,0,89,0.3,0.77,61.583,120,177,75.183,36,3,5,17,3,2,24,371,2310,11,0.513,7,1,416,839.763
9.9,0,117,0.46,0.76,48.852,200,4,-101.098,48,6,5,20,3,2,14.1,232,1298.7,9,0.513,4,1,185,829.912
9.9,2,56,0.3,0.73,70.343,100,22,-148.019,48,6,5,17,5,6,12,311,2520,11,0.27,12,1,291,854.985
45,2,64,0.27,0.7,61.204,100,166,1.716,46,1,5,20,6,2,165.9,58,2325,11,0.4,12,0,391,839.763
9.9,0,117,0.26,0.76,48.1,0.5,155,16.35,4,1,2,10,2,4,18,29,2775,6,0.27,7,1,2,801.7
21.3,0,113,0.397,0.913,53.65,20,110,-116.28,8,6,2,10.467,2,2,36.9,356,2430,9,0.353,7,1,388,792.717
60,0,89,0.49,0.81,61.129,100,155,71.199,36,3,5,19,3,2,111,335,2250,11,0.513,7,1,385,825.073
21.6,4,65,0.447,0.66,53.68,1000,34,1.516,46,1,5,20,8,2,30,15,2242.5,11,0.447,12,0,297,839.763
30.6,9,102,0.3,0.76,48.75,1000,22,3.481,15,1,5,25,11,6,35.4,11,1666.8,11,0.513,15,1,330,839.763
8.4,0,117,0.447,0.66,48.852,5,155,-101.029,48,6,5,8.2,3,6,105,232,988.2,6,0.513,4,1,232,849.85
27,2,64,0.44,0.71,61.204,1000,166,1.743,46,1,5,27,6,5,39,58,2148.9,11,0.513,12,0,24,829.912
36,0,75,0.15,0.76,32.792,0.4,110,-102.807,48,6,5,5,2,6,120,290,1230,6,0.513,21,1,350,815.562
120,0,117,0.46,0.83,40.149,100,110,-110.119,48,6,5,9,2,5,390,382,3900,11,0.513,17,1,290,829.912
45,2,63,0.4,0.73,58.459,1000,61,0.303,46,1,5,20,6,5,120,299,2118.9,11,0.513,12,0,335,839.763
45,0,75,0.32,0.76,32.766,1,110,-102.688,48,6,5,8.8,2,6,450,290,1140,6,0.513,21,1,412,892.744
24.6,0,117,0.417,0.83,48.75,0.4,110,-100.92,48,6,2,11,3,2,30,385,2520,13,0.27,26,1,376,825.073
4.5,0,115,0.3,0.73,51.928,2,110,-114.54,8,6,5,8.3,2,5,10.5,376,2430,9,0.27,7,1,70,820.29
14.7,0,115,0.25,0.76,50.039,2.3,110,-111.257,8,6,3,11,9,2,24,371,1710,6,0.513,7,1,219,806.268
3.6,0,117,0.24,0.793,48.852,120,4,-101.1,48,6,5,20,3,6,30,31,1482,11,0.513,4,1,210,842.764
8.1,0,89,0.45,0.777,61.583,1000,77,75.183,36,3,5,30,3,2,19.5,371,1304.8,11,0.513,7,1,296,881.62
45,2,64,0.4,0.82,61.383,100,155,1.75,46,1,5,20,6,2,195,58,2790,11,0.27,12,0,391,834.808
60,0,75,0.2,0.73,32.766,100,110,-102.801,48,6,5,10,2,6,105,290,1443,6,0.513,21,1,232,842.764
7.2,0,115,0.44,0.757,50.069,7,34,-111.471,8,6,5,11,2,6,36,319,2430,9,0.353,7,1,219,810.888
9.9,0,75,0.35,0.757,32.767,3,110,-103.62,48,6,5,6,2,5,14.1,118,2550,6,0.353,21,1,391,792.574
15.6,0,115,0.48,0.83,51.928,100,110,-114.54,8,6,5,11,2,5,45.3,375,2385,9,0.27,7,1,70,825.073
6.9,0,113,0.4,0.777,55.15,100,155,52.166,36,3,5,20,2,2,42.3,316,1632.9,11,0.513,4,1,262,860.182
15.6,0,117,0.36,0.77,50.2,10,155,-111.283,8,6,2,10,3,2,30,361,2430,6,0.353,7,1,70,834.808
10.2,9,75,0.27,0.77,32.766,1,110,-103.716,48,6,5,9.133,2,6,42.3,290,2550,11,0.353,21,1,299,839.763
33,0,75,0.4,0.757,32.199,100,61,-102.175,48,6,5,10,2,2,88.5,290,1140,6,0.513,21,1,172,815.562
30,0,115,0.353,0.77,53.263,7,4,-115.29,8,6,5,10.2,2,2,240,365,924,6,0.513,7,1,305,839.763
30,0,115,0.28,0.73,53.229,10,155,-115.47,8,6,5,10,2,2,195,373,2430,9,0.353,7,1,70,820.29
13.8,2,42,0.32,0.73,46.95,10,128,-108.21,48,6,5,9,5,6,44.4,72,2901,6,0.353,7,1,308,820.29
15,0,78,0.4,0.66,44.039,100,155,-105.028,48,6,5,15,3,6,30,232,2595,11,0.513,7,1,247,842.764
24.6,9,102,0.46,0.747,40.184,100,110,62.811,49,3,5,14,4,2,72.9,308,1614,11,0.513,12,1,418,854.985
7.2,0,117,0.447,0.85,48.852,15,155,3.102,15,1,5,23,2,5,17.4,25,2799.9,11,0.27,15,1,16,829.912
60,0,115,0.3,0.73,52.838,0.4,110,-114.429,8,6,5,7,2,2,90,321,2310,9,0.513,9,1,375,820.29
3.6,0,117,0.46,0.79,48.852,60,4,-101.175,48,6,5,20,3,2,8.4,34,990,9,0.513,4,1,71,815.562
7.8,2,64,0.46,0.73,60.893,2000,166,2.913,30,1,5,28,6,5,9.9,58,1611.3,11,0.513,12,0,391,829.912
30,0,78,0.26,0.84,37.917,5,110,-82.742,48,6,5,6,10,2,240,232,3645,6,0.513,16,1,268,815.562
16.8,0,115,0.447,0.63,53.229,3.6,110,-115.801,8,6,2,8.2,2,2,44.4,285,3112.5,6,0.547,9,1,405,810.888
8.4,0,115,0.4,0.783,53.229,1.2,155,-113.792,8,6,5,10.5,2,6,19.5,286,924,9,0.513,7,1,70,820.29
