,Col 1,Col 2,Col 3,Col 4,Col 5,Col 6,Col 7,Col 8,Col 9,Col 10,Col 11,Col 12,Col 13,Col 14,Col 15,target,Col 16,Col 17,Col 18,Col 19,Col 20,Col 21,Col 22,Col 23,real_identifier
129,231.0,191.0,28.0,2.0,80.0,2.0,17.3519,82.1134,149.0,1.0,4.0,6.0,9.0,2091.8,11.0,10.0,90.0,43.2,17.0,330.0,958.5514,0.39,-1.0,-1.0,0
130,201.0,243.0,20.0,3.0,96.0,1.0,22.1987,-44.9821,129.0,1.0,5.0,7.0,7.0,2619.3,9.0,9.0,81.0,38.4,15.0,300.0,903.8173,0.32,-1.0,-1.0,0
131,289.0,221.0,24.0,2.0,85.0,2.0,15.8765,74.2492,169.0,1.0,4.0,6.0,8.0,2467.1,12.0,10.0,87.0,41.4,16.0,320.0,943.5514,0.36,-1.0,-1.0,0
132,259.0,203.0,16.0,3.0,92.0,1.0,28.0139,-54.3161,140.0,1.0,5.0,7.0,6.0,2285.6,10.0,9.0,78.0,36.3,14.0,280.0,883.3929,0.29,-1.0,-1.0,0
133,211.0,251.0,26.0,2.0,79.0,2.0,19.3519,86.1134,159.0,1.0,4.0,6.0,9.0,2201.8,11.0,10.0,92.0,44.1,17.0,330.0,958.5514,0.4,-1.0,-1.0,0
134,391.0,191.0,42.0,4.0,59.0,5.0,51.2197,-83.1749,91.0,0.0,5.0,3.0,9.0,2018.5,10.0,10.0,201.0,88.1,14.2,280.0,819.6997,0.42,-1.0,-1.0,0
135,468.0,278.0,39.0,5.0,72.0,2.0,29.8667,43.6833,11.0,0.0,5.0,6.0,8.0,2425.5,8.0,9.0,181.1,39.0,25.0,20.0,859.7761,0.35,-1.0,-1.0,0
136,159.0,259.0,3.0,0.0,28.0,8.0,-4.6714,16.7025,198.0,0.0,5.0,5.0,6.0,1141.0,16.0,11.0,247.0,96.0,-1.0,4300.0,880.4434,0.52,-1.0,-1.0,0
137,134.0,148.0,49.0,1.0,67.0,9.0,60.0,2.85,188.0,0.0,3.0,3.0,8.0,5375.0,13.0,11.0,304.0,234.5,-1.0,30.0,821.2678,-1.0,-1.0,-1.0,0
138,58.0,281.0,48.0,1.0,66.0,3.0,62.5498,2.5318,63.0,0.0,5.0,14.0,5.0,3087.7,11.0,11.0,56.0,45.2,19.0,210.0,854.7626,-1.0,-1.0,-1.0,0
139,154.0,275.0,50.0,6.0,41.0,4.0,30.7656,-87.72,36.0,0.0,5.0,8.0,2.0,2686.0,15.0,11.0,130.0,77.0,33.0,810.0,901.1473,0.31,-1.0,-1.0,0
140,131.0,351.0,50.0,6.0,11.0,1.0,47.9789,-105.855,112.0,1.0,5.0,1.0,9.0,1300.0,5.0,11.0,75.0,35.0,18.0,160.0,890.161,-1.0,-1.0,-1.0,0
141,419.0,394.0,41.0,4.0,55.0,5.0,49.2197,-80.1749,89.0,0.0,5.0,3.0,9.0,2018.5,10.0,10.0,201.0,88.1,14.2,280.0,819.6997,0.42,-1.0,-1.0,0
142,463.0,273.0,38.0,5.0,69.0,2.0,28.8667,42.6833,11.0,0.0,5.0,6.0,8.0,2425.5,8.0,9.0,181.1,39.0,25.0,20.0,859.7761,0.35,-1.0,-1.0,0
143,164.0,264.0,3.0,0.0,25.0,8.0,-1.6714,19.7025,198.0,0.0,5.0,5.0,6.0,1141.0,16.0,11.0,247.0,96.0,-1.0,4300.0,880.4434,0.52,-1.0,-1.0,0
144,391.0,219.0,42.0,4.0,91.0,1.0,40.4198,-85.1234,138.0,1.0,4.0,5.0,3.0,2812.5,19.0,10.0,108.0,49.2,19.0,250.0,918.2345,0.51,-1.0,-1.0,0
145,482.0,391.0,39.0,6.0,59.0,2.0,29.0109,-79.2345,129.0,0.0,5.0,4.0,6.0,3645.0,16.0,12.0,135.0,61.7,14.0,120.0,759.2342,-1.0,-1.0,-1.0,0
146,275.0,457.0,45.0,5.0,85.0,1.0,36.2194,43.6782,141.0,1.0,3.0,7.0,5.0,3050.0,18.0,10.0,99.0,55.8,20.0,280.0,881.3456,0.42,-1.0,-1.0,0
147,398.0,268.0,43.0,3.0,69.0,3.0,45.6789,13.4567,162.0,0.0,4.0,6.0,4.0,3987.5,20.0,11.0,126.0,58.5,16.0,200.0,812.4567,-1.0,-1.0,0.83,0
148,316.0,481.0,40.0,6.0,96.0,2.0,32.9012,-96.2345,148.0,1.0,5.0,5.0,3.0,4212.0,17.0,12.0,150.0,66.9,18.0,300.0,819.0123,0.59,-1.0,-1.0,0
149,454.0,394.0,38.0,4.0,78.0,1.0,39.0123,28.9012,159.0,0.0,4.0,6.0,5.0,3510.0,19.0,11.0,129.0,60.3,17.0,250.0,859.1234,0.45,-1.0,-1.0,0
150,289.0,456.0,41.0,5.0,92.0,2.0,34.5678,-83.4567,139.0,1.0,5.0,4.0,6.0,3945.0,18.0,10.0,120.0,56.7,19.0,280.0,799.0123,-1.0,-1.0,-1.0,0
151,368.0,279.0,44.0,3.0,61.0,3.0,42.9012,19.0123,151.0,0.0,4.0,7.0,4.0,3050.0,20.0,11.0,105.0,52.2,15.0,200.0,851.2345,0.38,-1.0,-1.0,0
152,492.0,431.0,36.0,6.0,89.0,2.0,31.4567,-91.2345,145.0,1.0,5.0,5.0,6.0,4215.0,17.0,12.0,165.0,68.1,19.0,320.0,819.9012,0.53,-1.0,-1.0,0
153,261.0,492.0,40.0,5.0,79.0,1.0,38.9012,26.4567,158.0,0.0,4.0,6.0,5.0,3982.5,19.0,11.0,135.0,62.4,18.0,280.0,859.1234,0.49,-1.0,-1.0,0
154,292.0,189.0,42.0,5.0,18.0,1.0,43.2198,-82.3519,98.0,1.0,4.0,6.0,4.0,2198.2,10.0,8.0,58.2,14.1,18.0,32.0,821.3519,0.41,-1.0,-1.0,0
155,245.0,141.0,29.0,4.0,31.0,2.0,27.3987,-59.8231,119.0,1.0,5.0,7.0,6.0,1947.9,12.0,10.0,49.8,16.5,19.0,280.0,901.8231,0.53,-1.0,-1.0,0
156,307.0,169.0,39.0,5.0,25.0,1.0,35.9174,-71.3519,105.0,1.0,4.0,6.0,5.0,2519.5,11.0,9.0,63.9,20.7,22.0,38.0,859.3519,0.46,-1.0,-1.0,0
157,183.0,193.0,31.0,4.0,36.0,2.0,41.2198,-81.8231,129.0,1.0,5.0,7.0,6.0,2281.8,13.0,11.0,55.5,18.3,20.0,300.0,911.8231,0.51,-1.0,-1.0,0
158,261.0,157.0,40.0,5.0,29.0,1.0,32.3987,-64.3519,111.0,1.0,4.0,6.0,5.0,2398.2,10.0,9.0,51.9,15.1,18.0,35.0,819.3519,0.44,-1.0,-1.0,0
159,199.0,179.0,34.0,4.0,33.0,2.0,39.9174,-79.8231,125.0,1.0,5.0,7.0,6.0,2147.9,12.0,10.0,48.3,17.3,19.0,270.0,899.8231,0.52,-1.0,-1.0,0
160,317.0,165.0,38.0,5.0,27.0,1.0,34.2198,-68.3519,109.0,1.0,4.0,6.0,5.0,2498.2,11.0,9.0,56.4,19.5,21.0,40.0,849.3519,0.48,-1.0,-1.0,0
161,229.0,191.0,33.0,4.0,35.0,2.0,42.3987,-82.8231,127.0,1.0,5.0,7.0,6.0,2267.9,13.0,11.0,52.2,18.9,20.0,290.0,909.8231,0.54,-1.0,-1.0,0
162,281.0,161.0,37.0,5.0,28.0,1.0,33.2198,-66.3519,107.0,1.0,4.0,6.0,5.0,2448.2,10.0,9.0,50.1,16.3,19.0,45.0,839.3519,0.49,-1.0,-1.0,0
163,209.0,185.0,32.0,4.0,34.0,2.0,40.9174,-80.8231,123.0,1.0,5.0,7.0,6.0,2187.9,12.0,10.0,46.5,17.1,18.0,260.0,897.8231,0.53,-1.0,-1.0,0
164,231.0,298.0,48.0,6.0,93.0,0.0,43.1234,-97.4567,67.0,1.0,4.0,2.0,5.0,1827.5,5.0,10.0,83.2,28.5,8.0,25.0,932.4567,0.42,-1.0,-1.0,0
165,187.0,219.0,36.0,3.0,101.0,0.0,58.9012,51.2345,80.0,1.0,3.0,5.0,4.0,1456.0,6.0,8.0,108.0,40.0,9.0,30.0,819.0123,-1.0,-1.0,0.85,0
166,421.0,115.0,8.0,6.0,119.0,9.0,52.4567,-112.3456,59.0,1.0,5.0,2.0,2.0,2010.0,4.0,7.0,51.0,13.5,-1.0,40.0,903.4567,0.21,-1.0,-1.0,0
167,316.0,245.0,48.0,6.0,45.0,3.0,31.2345,-87.9012,39.0,1.0,3.0,2.0,7.0,5215.0,12.0,10.0,115.0,62.0,11.0,0.5,762.0123,-1.0,0.58,0.56,0
168,55.0,85.0,48.0,6.0,5.0,0.0,36.5678,-100.1234,115.0,1.0,2.0,8.0,2.0,2217.5,4.0,12.0,105.0,10.8,12.0,0.1,797.4567,-1.0,-1.0,-1.0,0
169,398.0,193.0,8.0,6.0,121.0,0.0,50.0123,-101.2345,115.0,1.0,5.0,2.0,3.0,579.5,4.0,9.0,100.0,6.5,10.0,35.0,849.9012,0.32,-1.0,-1.0,0
170,209.0,211.0,36.0,3.0,117.0,0.0,51.4567,45.0123,110.0,1.0,2.0,6.0,2.0,1340.0,4.0,9.0,118.0,34.0,5.8,200.0,-1.0,-1.0,-1.0,0.95,0
171,172.0,249.0,48.0,6.0,43.0,3.0,31.9012,-88.4567,39.0,1.0,3.0,2.0,7.0,5315.0,12.0,11.0,110.0,61.0,11.2,0.5,762.2345,-1.0,0.59,0.57,0
172,59.0,83.0,48.0,6.0,7.0,0.0,36.789,-100.5678,120.0,1.0,2.0,8.0,2.0,2237.5,4.0,13.0,105.0,11.0,12.0,0.1,797.9012,-1.0,-1.0,-1.0,0
173,401.0,196.0,8.0,6.0,125.0,0.0,50.4567,-101.9012,120.0,1.0,5.0,2.0,3.0,584.5,4.0,9.0,101.0,6.8,10.0,35.0,849.0123,0.35,-1.0,-1.0,0
174,394.0,129.0,27.0,3.0,86.0,8.0,50.2139,75.3571,148.0,1.0,5.0,3.0,9.0,4518.2,10.0,11.0,82.2,41.4,12.0,1300.0,859.3911,0.49,-1.0,-1.0,0
175,282.0,221.0,44.0,5.0,59.0,6.0,43.8767,60.7143,132.0,1.0,5.0,4.0,8.0,3099.1,12.0,11.0,118.8,53.1,18.0,900.0,794.1859,0.42,-1.0,-1.0,0
176,191.0,187.0,39.0,4.0,81.0,7.0,28.6154,49.0476,140.0,1.0,5.0,5.0,6.0,3738.5,11.0,11.0,75.6,39.3,14.0,1100.0,877.4158,0.46,-1.0,-1.0,0
177,457.0,123.0,31.0,2.0,93.0,9.0,39.8462,71.7857,160.0,1.0,5.0,3.0,10.0,5139.6,8.0,11.0,56.7,29.7,10.0,1200.0,791.8299,0.44,-1.0,-1.0,0
178,369.0,199.0,42.0,5.0,75.0,8.0,51.8846,58.2105,144.0,1.0,5.0,4.0,9.0,4518.2,10.0,11.0,93.3,46.5,16.0,1300.0,859.3911,0.48,-1.0,-1.0,0
179,294.0,156.0,36.0,3.0,63.0,6.0,45.8767,62.7143,132.0,1.0,5.0,5.0,8.0,3099.1,12.0,11.0,109.2,51.9,18.0,900.0,794.1859,0.43,-1.0,-1.0,0
180,203.0,194.0,40.0,4.0,85.0,7.0,30.6154,51.0476,140.0,1.0,5.0,5.0,6.0,3738.5,11.0,11.0,70.2,40.5,14.0,1100.0,877.4158,0.47,-1.0,-1.0,0
181,446.0,134.0,32.0,2.0,97.0,9.0,41.8462,73.7857,160.0,1.0,5.0,3.0,10.0,5139.6,8.0,11.0,53.1,30.3,10.0,1200.0,791.8299,0.45,-1.0,-1.0,0
182,358.0,210.0,43.0,5.0,79.0,8.0,53.8846,60.2105,144.0,1.0,5.0,4.0,9.0,4518.2,10.0,11.0,90.3,47.5,16.0,1300.0,859.3911,0.49,-1.0,-1.0,0
183,283.0,167.0,37.0,3.0,67.0,6.0,47.8767,64.7143,132.0,1.0,5.0,5.0,8.0,3099.1,12.0,11.0,106.2,52.5,18.0,900.0,794.1859,0.44,-1.0,-1.0,0
184,278.0,188.0,36.0,3.0,41.0,1.0,50.3519,75.2134,82.0,1.0,5.0,4.0,3.0,1050.8,5.0,10.0,60.0,10.2,20.0,250.0,820.3519,0.42,-1.0,-1.0,0
185,394.0,221.0,48.0,6.0,59.0,2.0,43.982,-115.3659,50.0,1.0,5.0,6.0,5.0,1400.0,6.0,9.0,90.0,14.1,18.0,300.0,840.982,0.38,-1.0,-1.0,0
186,319.0,154.0,36.0,3.0,82.0,5.0,58.3519,93.2134,120.0,1.0,5.0,3.0,4.0,1700.4,5.0,11.0,45.0,8.5,22.0,200.0,860.3519,0.32,-1.0,-1.0,0
187,236.0,295.0,48.0,6.0,49.0,1.0,39.982,-101.1071,90.0,1.0,5.0,5.0,6.0,1300.0,8.0,10.0,75.0,12.3,16.0,280.0,780.982,0.45,-1.0,-1.0,0
188,381.0,198.0,36.0,3.0,67.0,4.0,52.3519,81.2134,110.0,1.0,5.0,2.0,3.0,1600.8,6.0,11.0,60.0,9.5,20.0,220.0,820.3519,0.4,-1.0,-1.0,0
189,291.0,261.0,48.0,6.0,55.0,3.0,44.982,-109.1071,80.0,1.0,5.0,6.0,5.0,1400.0,7.0,9.0,90.0,13.4,18.0,300.0,800.982,0.42,-1.0,-1.0,0
190,248.0,129.0,36.0,3.0,79.0,5.0,56.3519,91.2134,130.0,1.0,5.0,3.0,4.0,1800.4,5.0,11.0,45.0,8.1,22.0,200.0,860.3519,0.33,-1.0,-1.0,0
191,362.0,245.0,48.0,6.0,51.0,2.0,41.982,-105.1071,90.0,1.0,5.0,5.0,6.0,1300.0,8.0,10.0,75.0,12.1,16.0,280.0,780.982,0.45,-1.0,-1.0,0
192,402.0,209.0,36.0,3.0,73.0,4.0,53.3519,85.2134,110.0,1.0,5.0,2.0,3.0,1600.8,6.0,11.0,60.0,9.3,20.0,220.0,820.3519,0.4,-1.0,-1.0,0
193,267.0,291.0,48.0,6.0,57.0,3.0,45.982,-111.1071,80.0,1.0,5.0,6.0,5.0,1400.0,7.0,9.0,90.0,13.2,18.0,300.0,800.982,0.42,-1.0,-1.0,0
194,278.0,276.0,10.0,5.0,51.0,8.0,49.3856,-73.2574,82.0,0.0,4.0,6.0,3.0,2411.9,13.0,8.0,91.0,12.9,16.0,140.0,831.912,0.19,-1.0,-1.0,0
195,191.0,234.0,4.0,3.0,29.0,5.0,-24.3989,131.3164,51.0,1.0,3.0,4.0,5.0,1872.5,15.0,10.0,121.5,28.0,22.0,1100.0,801.8883,0.61,-1.0,-1.0,0
196,364.0,319.0,12.0,2.0,58.0,3.0,58.8167,7.5667,86.0,0.0,6.0,8.0,4.0,2068.9,9.0,2.0,79.0,70.0,27.0,0.6,819.912,0.11,-1.0,-1.0,0
197,394.0,89.0,16.0,1.0,73.0,2.0,49.8167,4.6,49.0,1.0,5.0,5.0,3.0,1767.0,12.0,9.0,23.5,19.0,15.0,11.0,839.8498,0.25,-1.0,-1.0,0
198,238.0,3.0,42.0,0.0,75.0,9.0,35.3856,12.8944,19.0,0.0,2.0,4.0,6.0,2733.9,7.0,1.0,74.2,58.9,-1.0,1.0,-1.0,-1.0,-1.0,0.4,0
199,83.0,200.0,49.0,6.0,40.0,3.0,33.1988,-93.2574,111.0,1.0,2.0,8.0,5.0,1725.6,7.0,9.0,76.0,5.5,19.0,36.0,805.562,-1.0,-1.0,-1.0,0
200,262.0,133.0,49.0,6.0,76.0,0.0,33.9752,-102.7292,69.0,1.0,5.0,6.0,2.0,2850.0,21.0,9.0,37.0,11.5,10.0,125.0,819.912,-1.0,-1.0,-1.0,0
201,222.0,290.0,49.0,6.0,76.0,0.0,33.226,-101.23,35.0,1.0,5.0,5.0,2.0,1384.0,21.0,6.0,121.0,16.0,11.5,9.0,855.4434,0.3,-1.0,-1.0,0
202,77.0,297.0,16.0,1.0,6.0,0.0,45.5407,-0.182,62.0,1.0,5.0,6.0,2.0,2179.9,7.0,11.0,61.0,20.8,19.0,201.0,842.9234,0.28,-1.0,-1.0,0
203,249.0,387.0,9.0,6.0,116.0,0.0,56.1141,-113.4722,35.0,1.0,5.0,2.0,2.0,1690.0,9.0,11.0,25.0,4.9,14.0,231.0,810.2899,0.46,-1.0,-1.0,0
204,187.0,195.0,46.0,6.0,51.0,3.0,43.1154,-93.4513,91.0,1.0,5.0,4.0,4.0,1080.0,10.0,10.0,56.0,23.0,10.0,18.0,859.235,0.29,-1.0,-1.0,0
205,291.0,261.0,47.0,6.0,59.0,4.0,49.8213,-102.4329,101.0,1.0,5.0,3.0,5.0,900.0,11.0,9.0,67.0,29.0,9.0,15.0,794.851,0.41,-1.0,-1.0,0
206,245.0,204.0,48.0,6.0,62.0,6.0,55.4631,-125.6304,85.0,0.0,5.0,5.0,6.0,2600.0,8.0,10.0,82.0,36.0,12.0,20.0,881.414,0.53,-1.0,-1.0,0
207,198.0,232.0,46.0,6.0,49.0,2.0,40.2139,-89.2347,96.0,1.0,5.0,3.0,4.0,1200.0,9.0,9.0,59.0,25.0,11.0,16.0,829.135,0.37,-1.0,-1.0,0
208,269.0,249.0,48.0,6.0,56.0,5.0,52.9871,-114.0191,89.0,1.0,5.0,4.0,5.0,2200.0,10.0,10.0,73.0,31.0,10.0,18.0,859.235,0.45,-1.0,-1.0,0
209,227.0,193.0,47.0,6.0,53.0,3.0,46.7495,-99.2347,92.0,1.0,5.0,3.0,4.0,1400.0,9.0,9.0,65.0,27.0,11.0,16.0,794.851,0.39,-1.0,-1.0,0
210,251.0,216.0,48.0,6.0,60.0,5.0,54.8213,-117.0191,86.0,1.0,5.0,4.0,5.0,2400.0,10.0,10.0,76.0,32.0,11.0,19.0,881.414,0.49,-1.0,-1.0,0
211,211.0,208.0,47.0,6.0,52.0,3.0,44.9871,-94.2347,90.0,1.0,5.0,3.0,4.0,1600.0,9.0,9.0,61.0,26.0,10.0,15.0,829.135,0.43,-1.0,-1.0,0
212,281.0,242.0,48.0,6.0,58.0,5.0,53.4631,-111.0191,84.0,1.0,5.0,4.0,5.0,2600.0,10.0,10.0,79.0,33.0,11.0,19.0,881.414,0.51,-1.0,-1.0,0
213,239.0,201.0,47.0,6.0,55.0,3.0,48.2139,-101.2347,94.0,1.0,5.0,3.0,4.0,1800.0,9.0,9.0,69.0,29.0,10.0,16.0,794.851,0.47,-1.0,-1.0,0
214,261.0,228.0,48.0,6.0,61.0,5.0,56.9871,-119.0191,88.0,1.0,5.0,4.0,5.0,2800.0,10.0,10.0,83.0,34.0,11.0,20.0,881.414,0.55,-1.0,-1.0,0
215,391.0,219.0,24.0,4.0,81.0,1.0,43.1234,82.1234,143.0,1.0,5.0,3.0,5.0,2019.0,10.0,8.0,73.2,13.5,18.0,800.0,921.2345,0.51,-1.0,-1.0,0
216,181.0,391.0,29.0,5.0,101.0,1.0,49.5678,67.8901,129.0,1.0,5.0,4.0,6.0,1890.0,12.0,9.0,59.4,16.2,22.0,1100.0,857.1234,0.42,-1.0,-1.0,0
217,428.0,140.0,19.0,3.0,94.0,2.0,40.9876,91.2345,141.0,1.0,5.0,3.0,5.0,2211.0,9.0,7.0,85.8,14.1,20.0,1300.0,934.5678,0.39,-1.0,-1.0,0
218,309.0,258.0,26.0,4.0,107.0,1.0,46.1234,75.6789,135.0,1.0,5.0,4.0,6.0,1980.0,11.0,8.0,69.6,15.3,21.0,1000.0,891.2345,0.45,-1.0,-1.0,0
219,241.0,329.0,31.0,5.0,115.0,2.0,52.9012,62.3456,149.0,1.0,5.0,3.0,5.0,2139.0,10.0,9.0,79.2,17.4,23.0,1200.0,962.1234,0.48,-1.0,-1.0,0
220,169.0,403.0,27.0,4.0,99.0,1.0,44.5678,80.1234,139.0,1.0,5.0,4.0,6.0,2061.0,12.0,8.0,65.4,14.7,20.0,1100.0,859.1234,0.41,-1.0,-1.0,0
221,375.0,186.0,20.0,3.0,91.0,2.0,39.2345,94.5678,145.0,1.0,5.0,3.0,5.0,2289.0,9.0,7.0,83.4,16.8,22.0,1300.0,951.2345,0.46,-1.0,-1.0,0
222,296.0,270.0,25.0,4.0,103.0,1.0,45.6789,73.4567,137.0,1.0,5.0,4.0,6.0,2010.0,11.0,8.0,71.4,15.9,21.0,1000.0,889.1234,0.44,-1.0,-1.0,0
223,224.0,339.0,30.0,5.0,113.0,2.0,51.2345,61.789,151.0,1.0,5.0,3.0,5.0,2169.0,10.0,9.0,81.6,18.3,24.0,1200.0,969.1234,0.49,-1.0,-1.0,0
224,153.0,407.0,28.0,4.0,97.0,1.0,43.4567,81.9012,141.0,1.0,5.0,4.0,6.0,2091.0,12.0,8.0,67.8,15.1,20.0,1100.0,863.2345,0.43,-1.0,-1.0,0
225,357.0,197.0,21.0,3.0,89.0,2.0,38.9012,96.5678,147.0,1.0,5.0,3.0,5.0,2359.0,9.0,7.0,85.8,17.4,23.0,1300.0,958.1234,0.47,-1.0,-1.0,0
226,219.0,191.0,14.0,3.0,40.0,4.0,29.0592,81.1234,120.0,1.0,4.0,3.0,5.0,1827.9,12.0,10.0,561.9,38.4,19.9,351.0,831.0194,0.29,-1.0,-1.0,0
227,391.0,268.0,11.0,2.0,11.0,3.0,39.4294,129.4321,140.0,0.0,5.0,3.0,4.0,2481.8,16.0,9.0,817.2,42.9,22.1,501.0,854.9849,0.24,-1.0,-1.0,0
228,173.0,221.0,49.0,5.0,76.0,1.0,44.8713,-96.5429,180.0,1.0,4.0,2.0,3.0,3059.1,5.0,7.0,240.0,35.4,6.3,3.2,797.1831,0.46,-1.0,-1.0,0
229,44.0,16.0,44.0,1.0,63.0,2.0,56.1648,3.0593,4.0,0.0,5.0,2.0,6.0,3039.0,12.0,11.0,30.0,18.0,18.0,3000.0,825.0729,-1.0,-1.0,-1.0,0
230,356.0,309.0,13.0,0.0,61.0,5.0,31.84,32.145,76.0,0.0,3.0,4.0,11.0,3717.0,15.0,11.0,98.4,39.3,24.5,390.0,792.7171,-1.0,-1.0,-1.0,0
231,189.0,347.0,8.0,6.0,115.0,0.0,51.1952,-114.8046,156.0,1.0,2.0,2.0,9.0,2961.0,4.0,6.0,240.0,35.4,6.3,3.2,-1.0,-1.0,-1.0,0.68,0
232,123.0,232.0,48.0,6.0,117.0,0.0,47.2376,-103.5028,175.0,1.0,5.0,2.0,3.0,2737.5,4.0,6.0,31.5,12.0,16.0,25.0,797.1831,0.44,-1.0,-1.0,0
233,406.0,299.0,9.0,2.0,9.0,2.0,35.77,115.2,160.0,1.0,5.0,5.0,6.0,1338.6,17.0,11.0,1968.6,45.9,25.0,420.0,898.4127,0.37,-1.0,-1.0,0
234,281.0,197.0,36.0,3.0,62.0,5.0,53.1333,143.4667,64.0,0.0,5.0,4.0,4.0,1056.0,15.0,11.0,738.0,66.0,20.0,45.0,839.7626,0.31,-1.0,0.9,0
235,25.0,215.0,6.0,5.0,104.0,9.0,26.0333,50.5333,13.0,1.0,5.0,2.0,7.0,669.9,7.0,9.0,33.0,33.0,-1.0,63.0,854.9849,0.25,-1.0,-1.0,0
236,241.0,191.0,14.0,5.0,82.0,2.0,29.6197,-101.1699,49.0,1.0,5.0,3.0,9.0,1249.0,14.0,11.0,240.0,33.0,19.0,2200.0,791.1352,0.49,-1.0,-1.0,0
237,118.0,356.0,23.0,4.0,69.0,0.0,44.9333,-93.2611,31.0,0.0,5.0,6.0,3.0,1820.0,11.0,9.0,390.0,24.0,15.0,1800.0,848.0827,0.43,-1.0,-1.0,0
238,258.0,49.0,17.0,2.0,59.0,4.0,53.5167,116.6167,146.0,1.0,5.0,4.0,7.0,1080.0,8.0,11.0,210.0,39.0,20.0,2400.0,819.8146,0.56,-1.0,-1.0,0
239,221.0,276.0,10.0,3.0,81.0,0.0,48.4333,-104.4333,66.0,0.0,5.0,7.0,5.0,2000.0,10.0,11.0,270.0,48.0,14.0,2600.0,782.3008,0.45,-1.0,-1.0,0
240,186.0,316.0,12.0,2.0,73.0,2.0,36.65,-97.2333,58.0,1.0,5.0,5.0,8.0,1540.0,13.0,11.0,240.0,42.0,18.0,2800.0,791.1352,0.51,-1.0,-1.0,0
241,293.0,69.0,19.0,1.0,51.0,4.0,59.45,125.2333,173.0,0.0,5.0,6.0,4.0,2460.0,9.0,11.0,330.0,60.0,16.0,3000.0,848.0827,0.46,-1.0,-1.0,0
242,161.0,294.0,15.0,3.0,95.0,0.0,40.2333,-96.0667,39.0,1.0,5.0,3.0,6.0,1360.0,12.0,11.0,300.0,45.0,19.0,2200.0,860.1824,0.48,-1.0,-1.0,0
243,206.0,82.0,20.0,2.0,67.0,2.0,51.3833,123.2333,129.0,0.0,5.0,4.0,5.0,1000.0,8.0,11.0,240.0,36.0,17.0,2600.0,791.1352,0.54,-1.0,-1.0,0
244,122.0,341.0,11.0,1.0,83.0,4.0,45.05,117.2333,154.0,1.0,5.0,6.0,7.0,1240.0,11.0,11.0,360.0,54.0,20.0,2800.0,848.0827,0.53,-1.0,-1.0,0
245,275.0,59.0,16.0,3.0,61.0,0.0,56.6167,-109.6167,64.0,0.0,5.0,5.0,4.0,1800.0,10.0,11.0,210.0,39.0,15.0,2400.0,782.3008,0.52,-1.0,-1.0,0
246,278.0,187.0,11.0,5.0,68.0,1.0,41.1111,-83.3333,92.0,1.0,5.0,4.0,4.0,1987.5,15.0,12.0,85.0,9.0,22.0,1500.0,859.155,0.55,-1.0,0.7,0
247,219.0,275.0,15.0,4.0,44.0,2.0,28.5714,-96.4286,86.0,1.0,5.0,3.0,3.0,2222.2,13.0,10.0,60.0,8.0,18.0,1200.0,811.111,0.45,-1.0,0.85,0
248,292.0,198.0,12.0,6.0,59.0,1.0,35.7143,-107.1429,78.0,1.0,5.0,6.0,2.0,2500.0,11.0,11.0,45.0,7.0,20.0,1800.0,833.333,0.6,-1.0,0.8,0
249,241.0,315.0,9.0,5.0,49.0,3.0,38.4615,-103.8462,100.0,1.0,5.0,4.0,5.0,2121.2,15.0,12.0,90.0,11.0,24.0,1400.0,875.0,0.5,-1.0,0.75,0
250,186.0,251.0,10.0,6.0,65.0,2.0,30.7692,-92.3077,82.0,1.0,5.0,5.0,3.0,2400.0,13.0,10.0,55.0,9.0,22.0,1600.0,821.429,0.4,-1.0,0.8,0
251,267.0,209.0,14.0,5.0,56.0,1.0,42.8571,-100.0,96.0,1.0,5.0,6.0,2.0,2600.0,11.0,11.0,50.0,8.0,20.0,2000.0,846.154,0.55,-1.0,0.7,0
252,299.0,229.0,13.0,6.0,46.0,3.0,36.3636,-109.0909,88.0,1.0,5.0,5.0,3.0,2300.0,13.0,11.0,60.0,10.0,24.0,1800.0,861.111,0.5,-1.0,0.8,0
253,253.0,296.0,11.0,5.0,54.0,2.0,40.0,-105.0,90.0,1.0,5.0,4.0,4.0,2200.0,15.0,12.0,85.0,9.0,22.0,1500.0,854.545,0.6,-1.0,0.75,0
254,201.0,261.0,10.0,6.0,63.0,1.0,34.4828,-96.5517,84.0,1.0,5.0,5.0,3.0,2400.0,13.0,10.0,55.0,8.0,20.0,1600.0,823.529,0.45,-1.0,0.8,0
255,288.0,206.0,12.0,5.0,51.0,2.0,44.4444,-104.4444,98.0,1.0,5.0,6.0,2.0,2600.0,11.0,11.0,50.0,9.0,24.0,2000.0,848.485,0.55,-1.0,0.7,0
256,219.0,288.0,32.0,2.0,43.0,2.0,48.2356,83.7891,162.0,0.0,4.0,3.0,8.0,3918.8,13.0,10.0,201.0,25.8,19.0,480.0,901.0729,-1.0,-1.0,0.85,0
257,381.0,249.0,41.0,5.0,11.0,1.0,22.585,-87.7432,7.0,1.0,3.0,4.0,5.0,4670.0,5.0,5.0,95.8,11.9,15.0,0.6,-1.0,-1.0,-1.0,0.92,0
258,51.0,17.0,10.0,1.0,0.0,2.0,24.8698,20.7164,12.0,1.0,2.0,3.0,7.0,2363.8,6.0,10.0,83.3,34.4,18.0,175.0,766.9377,-1.0,-1.0,0.82,0
