fWidth,fConc,fAsym,fConc1,fLength,fDist,fSize,fM3Long,fAlpha,class,fM3Trans
13.642,0.443,2.72,0.268,35.221,164.965,2.631,23.895,3.429,0,6.222
12.179,0.343,-93.466,0.197,57.434,249.228,2.548,44.058,11.365,0,-10.963
16.034,0.618,1.777,0.367,17.593,159.92,2.218,15.356,34.553,0,-11.004
64.524,0.172,-221.016,0.081,213.718,336.422,3.28,-202.209,49.932,1,-40.387
14.497,0.404,-23.192,0.254,16.429,117.78,2.446,-15.713,28.759,1,11.972
17.065,0.272,-3.928,0.16,51.515,178.887,2.888,-39.652,10.443,1,-11.777
20.694,0.277,-19.889,0.144,25.437,135.722,2.966,-4.759,53.561,0,-9.813
16.271,0.288,-63.932,0.157,55.422,189.217,2.715,48.359,13.393,0,-11.979
12.351,0.491,-15.408,0.276,20.449,191.874,2.244,-14.555,20.319,0,-7.784
14.304,0.445,7.857,0.249,23.749,176.651,2.536,13.377,41.11,0,-6.334
54.532,0.195,-184.167,0.129,98.134,214.882,3.204,87.525,16.565,1,-21.73
32.15,0.339,-49.1,0.231,43.109,278.639,2.861,-17.274,19.44,1,-12.26
23.098,0.209,24.122,0.112,45.848,181.451,3.018,19.348,2.422,0,14.093
19.609,0.638,-3.852,0.374,22.848,220.965,2.527,5.413,10.467,1,-12.83
7.406,0.587,-13.776,0.355,27.751,249.91,2.24,16.133,1.721,0,5.284
12.838,0.515,5.295,0.287,20.338,88.171,2.555,13.922,83.54,0,-8.28
16.552,0.575,-01.158,0.39,18.644,193.749,2.616,17.005,23.441,1,-7.801
16.203,0.538,28.97,0.286,21.021,142.35,2.583,-13.446,61.83,1,-9.038
17.797,0.433,42.595,0.26,28.718,179.446,2.584,-21.617,8.54,0,-5.579
26.674,0.179,53.057,0.102,80.291,212.309,3.576,81.06,4.036,0,-12.244
48.256,0.144,63.486,0.055,80.003,245.025,3.307,-39.862,13.445,1,51.399
25.79,0.175,-9.358,0.089,62.928,198.368,3.383,54.229,16.34,0,12.773
11.565,0.557,-1.624,0.28,20.31,136.366,2.495,12.898,44.765,0,-4.55
17.166,0.282,17.954,0.166,44.665,245.881,2.644,43.889,6.817,0,-13.713
11.188,0.741,-14.556,0.434,12.94,156.36,2.099,6.455,49.42,0,-9.589
18.045,0.312,-49.86,0.168,66.462,152.639,2.718,28.85,20.661,0,-12.109
9.677,0.494,32.462,0.269,29.973,104.878,2.346,16.625,43.617,0,-4.746
11.44,0.729,15.035,0.389,12.498,103.945,2.077,-7.092,88.177,0,11.295
18.276,0.358,-7.29,0.227,32.092,145.496,2.688,23.331,82.28,1,-15.912
14.227,0.451,-24.044,0.242,27.926,171.064,2.435,-20.32,13.858,0,-7.391
12.547,0.438,6.118,0.231,34.829,143.793,2.478,30.054,29.9,0,-3.214
22.434,0.268,2.767,0.149,34.402,175.066,2.96,27.98,9.727,0,16.053
12.406,0.434,-8.138,0.224,25.746,157.562,2.567,-15.728,15.55,0,9.777
10.084,0.576,14.413,0.298,20.286,88.833,2.402,12.889,10.689,0,3.452
6.839,0.811,20.04,0.468,20.752,157.596,2.665,14.387,34.161,1,7.261
9.17,0.437,42.486,0.248,31.741,236.237,2.222,10.892,5.753,0,6.011
21.855,0.175,-7.199,0.092,51.02,202.57,3.123,-28.85,6.43,0,-9.959
57.99,0.096,12.484,0.051,98.676,358.754,4.018,86.226,62.357,1,43.974
28.908,0.158,-49.37,0.099,64.997,274.996,3.217,26.638,3.81,0,16.367
19.278,0.253,33.756,0.161,40.068,75.444,2.994,27.399,6.321,0,-8.483
9.784,0.523,-22.009,0.301,29.884,188.789,2.565,-21.822,6.53,0,-7.152
24.398,0.29,-19.821,0.176,31.192,167.248,2.678,-23.908,14.321,0,-11.155
6.78,0.73,1.94,0.456,19.508,207.371,2.123,5.115,27.667,0,5.412
12.467,0.456,-35.896,0.238,27.518,148.579,2.657,20.507,24.104,1,-10.844
19.54,0.41,-5.888,0.294,43.012,135.56,2.688,-40.706,9.243,1,-12.544
21.649,0.235,-42.91,0.13,51.131,174.699,2.874,29.992,3.964,0,-13.688
15.719,0.463,-3.465,0.267,20.692,133.559,2.515,-17.047,27.532,0,-11.659
10.009,0.508,25.64,0.266,24.963,70.529,2.167,20.089,39.208,0,1.06
11.855,0.357,14.938,0.181,30.303,201.537,2.578,-21.933,0.274,0,-6.128
24.778,0.16,55.305,0.081,68.576,86.552,3.343,60.022,9.748,0,-15.422
19.541,0.248,-28.116,0.131,39.432,138.428,2.755,21.888,3.725,0,14.41
10.69,0.776,-13.772,0.462,13.143,253.924,2.247,-2.791,70.33,0,10.879
19.256,0.324,28.386,0.166,31.047,93.39,2.644,29.41,11.419,0,11.041
18.671,0.302,1.33,0.151,34.245,101.97,2.889,23.295,19.933,0,-7.785
8.934,0.671,1.794,0.444,15.916,128.54,2.567,-5.876,43.766,1,-9.542
18.092,0.412,1.712,0.14,23.758,68.343,2.562,-18.066,13.418,0,-16.503
24.614,0.499,-83.841,0.272,79.348,278.274,2.61,16.407,3.796,0,-19.249
10.427,0.79,-13.306,0.482,13.201,121.953,2.306,-5.773,40.863,0,10.898
20.83,0.375,22.195,0.213,26.712,196.332,2.793,22.037,44.012,0,8.794
16.603,0.375,26.037,0.206,28.763,203.275,2.727,13.579,18.391,0,-8.818
7.058,0.724,23.498,0.379,20.824,188.697,2.085,11.645,16.796,0,5.89
13.779,0.38,28.116,0.212,29.911,162.96,2.332,-13.9,45.781,1,8.026
44.276,0.093,88.54,0.048,95.038,236.653,3.578,95.081,1.949,0,32.929
12.418,0.653,8.546,0.428,19.98,236.278,2.464,19.085,13.846,0,-9.336
16.203,0.538,28.97,0.286,21.021,142.35,2.583,-13.446,61.83,1,-9.038
17.797,0.433,42.595,0.26,28.718,179.446,2.584,-21.617,8.54,0,9.435
26.674,0.179,53.057,0.102,80.291,212.309,3.576,81.06,4.036,0,12.848
48.256,0.144,63.486,0.055,80.003,245.025,3.307,-39.862,13.445,1,48.697
25.79,0.175,-9.358,0.089,62.928,198.276,3.361,51.158,2.734,0,-19.277
11.565,0.557,-1.624,0.28,20.31,136.366,2.495,12.898,44.765,0,-6.228
17.166,0.282,17.954,0.166,44.665,245.881,2.644,43.889,5.577,0,-13.713
18.568,0.28,1.935,0.165,35.442,273.742,2.846,33.968,6.125,0,-8.768
19.027,0.298,-0.092,0.172,29.491,196.934,2.932,-2.692,3.249,0,-10.038
41.75,0.118,4.703,0.082,135.078,169.609,3.373,98.615,59.614,1,-41.114
11.583,0.597,10.987,0.341,22.437,244.023,2.407,21.144,32.9,0,-9.502
6.723,0.573,27.589,0.308,28.758,63.76,2.386,23.096,25.727,1,7.96
21.73,0.225,12.279,0.106,44.861,172.319,3.064,20.111,6.546,0,-14.048
9.728,0.454,38.149,0.264,48.154,215.527,2.655,34.45,28.147,1,-7.652
24.398,0.234,-9.241,0.127,66.663,303.839,3.212,45.552,4.164,0,-14.902
9.308,0.375,38.637,0.218,39.391,144.776,2.682,24.466,13.094,1,-6.625
22.368,0.208,42.477,0.121,76.271,230.045,3.412,72.731,7.539,0,6.976
32.157,0.204,-19.226,0.118,90.257,342.374,3.623,66.513,1.858,0,28.694
100.691,0.163,-190.105,0.072,190.546,326.437,3.931,-190.108,54.722,1,88.754
26.704,0.153,64.622,0.079,85.226,267.326,3.844,84.177,2.626,0,10.217
21.37,0.259,16.579,0.134,33.727,114.692,3.007,22.165,2.958,0,11.272
20.164,0.21,-10.438,0.118,58.556,202.365,3.034,-20.71,24.534,1,13.503
12.134,0.498,7.519,0.279,25.347,43.177,2.694,21.551,51.451,0,9.164
16.862,0.544,8.538,0.302,21.536,240.341,2.382,18.711,69.996,0,-15.944
11.077,0.76,-14.849,0.399,13.078,227.589,2.119,4.1,58.14,1,11.751
18.014,0.211,-3.028,0.111,50.086,164.067,2.848,-21.093,17.293,0,13.796
30.833,0.218,92.107,0.132,138.503,156.899,3.3,130.16,65.519,1,-19.262
21.227,0.27,-54.544,0.165,58.952,89.164,2.688,-43.672,32.936,1,-17.7
22.611,0.279,-3.587,0.163,31.462,117.124,2.768,-24.922,8.384,0,-16.387
23.804,0.215,-24.763,0.115,51.131,238.613,3.174,22.58,1.277,0,-8.55
20.027,0.207,-85.725,0.116,72.926,263.436,3.098,40.127,3.908,0,11.754
12.939,0.428,-32.093,0.246,29.852,221.475,2.474,-21.345,6.618,1,-4.86
14.677,0.3,56.122,0.178,70.912,211.786,3.014,69.789,0.595,0,-5.147
21.796,0.356,12.25,0.212,36.841,209.926,2.631,-14.822,70.674,0,13.16
36.207,0.197,-64.532,0.102,49.4,297.626,3.085,-34.781,49.26,1,-31.949
23.475,0.445,109.297,0.26,161.538,187.792,2.76,159.606,33.584,1,-22.474
7.393,0.772,-3.496,0.482,20.54,188.093,2.160,9.362,68.664,0,5.625
17.026,0.309,30.4,0.174,38.604,223.558,2.849,20.429,24.701,1,-6.657
34.467,0.112,37.291,0.057,87.246,116.386,3.967,103.455,19.636,0,-23.486
41.299,0.152,-51.647,0.077,85.086,282.231,3.651,63.416,4.751,0,-29.984
12.067,0.398,-6.13,0.207,35.94,150.528,2.514,19.326,7.671,0,-7.242
29.468,0.202,-28.855,0.107,81.276,311.874,3.247,37.211,0.022,0,-25.071
103.011,0.167,-129.806,0.098,114.631,55.994,3.032,70.897,75.466,1,110.421
13.504,0.39,-26.903,0.2,29.391,150.638,2.442,-20.947,19.914,0,9.463
16.567,0.17,-11.527,0.09,56.638,245.322,3.122,39.822,0.849,0,9.79
20.93,0.29,17.602,0.154,32.456,152.845,2.692,-19.856,6.644,0,8.559
22.812,0.179,30.41,0.096,60.447,217.594,2.964,52.178,7.703,0,-6.756
33.762,0.131,52.531,0.066,98.504,157.991,3.389,107.895,7.409,0,18.724
9.013,0.574,37.991,0.378,36.111,117.588,2.649,25.915,5.353,1,7.406
26.957,0.3,-20.322,0.218,71.347,310.397,3.146,-40.554,17.532,1,-19.22
92.844,0.285,-141.249,0.194,200.106,214.268,3.326,-229.158,8.588,1,39.111
79.502,0.224,-15.912,0.128,111.329,417.993,3.683,85.724,81.647,1,-76.748
19.795,0.319,-26.722,0.198,34.612,96.024,2.675,15.647,53.218,0,-14.561
10.398,0.604,22.68,0.314,22.713,128.581,2.495,20.584,31.043,1,-6.46
30.91,0.28,-21.22,0.164,68.191,189.412,2.864,-57.776,72.596,1,-3.5
15.812,0.492,5.747,0.315,20.873,225.498,2.463,20.063,64.547,1,-10.441
16.686,0.253,21.822,0.127,40.354,209.461,3.005,-23.483,3.017,0,7.889
10.474,0.531,17.801,0.309,26.671,45.379,2.508,-13.51,37.168,0,10.304
11.094,0.467,32.46,0.27,25.851,216.16,2.548,16.639,81.676,1,4.674
18.948,0.245,14.432,0.126,40.444,213.27,3.096,23.446,9.837,0,-13.578
23.154,0.222,-65.863,0.122,88.564,291.595,3.408,71.412,4.324,1,21.668
12.549,0.42,-28.848,0.218,39.271,151.714,2.608,-17.042,88.46,1,0.956
8.671,0.635,26.342,0.354,21.864,209.946,2.286,10.933,52.787,1,5.089
16.17,0.413,8.581,0.22,23.003,116.696,2.738,15.646,42.798,0,-12.986
12.179,0.343,-93.466,0.197,57.434,249.228,2.548,44.058,11.365,0,-10.963
16.034,0.618,1.777,0.367,17.593,159.92,2.218,15.356,34.553,0,-11.004
64.524,0.172,-221.016,0.081,213.718,336.422,3.28,-202.209,49.932,1,-40.387
14.497,0.404,-23.192,0.254,16.429,117.78,2.446,-15.713,28.759,1,11.972
24.117,0.267,10.415,0.135,30.165,116.996,2.627,-14.132,13.094,0,12.051
9.778,0.699,4.907,0.377,19.435,206.842,2.426,12.776,29.159,1,-7.216
29.192,0.339,-62.958,0.231,65.628,343.933,2.879,-40.632,13.741,0,29.467
14.912,0.24,-125.87,0.127,65.921,215.35,3.205,53.338,3.118,0,-9.684
25.894,0.246,10.789,0.132,50.598,270.007,3.059,35.976,8.44,0,19.523
22.941,0.186,30.945,0.097,79.189,148.692,3.273,84.96,2.6,0,15.147
14.584,0.512,9.755,0.305,24.376,208.726,2.849,-11.723,5.697,1,-7.694
5.977,0.6,1.768,0.379,27.924,170.736,2.232,-3.437,20.236,0,0.652
21.939,0.298,-10.582,0.157,51.092,289.262,3.172,-33.356,2.82,0,-9.936
20.79,0.206,0.746,0.115,52.896,283.923,3.09,26.295,4.054,0,9.817
19.296,0.198,70.579,0.100,81.486,157.953,3.214,77.35,2.05,0,9.874
16.115,0.348,13.590,0.186,28.007,221.134,2.713,12.272,9.446,0,10.382
25.078,0.221,-20.977,0.131,33.534,187.111,2.958,-21.653,6.849,0,-17.194
16.605,0.28,23.777,0.164,40.841,105.632,2.964,-20.334,20.294,0,9.772
13.81,0.372,50.518,0.209,38.599,261.473,2.664,20.932,3.86,0,-8.679
21.83,0.20,-46.383,0.12,93.789,304.922,3.59,-79.035,5.254,0,11.259
10.5,0.779,13.045,0.495,13.087,143.408,2.038,5.057,10.186,1,-9.759
14.121,0.545,10.192,0.323,21.445,220.444,2.565,-7.484,16.629,0,-11.4
21.796,0.356,12.25,0.212,36.841,209.926,2.631,-14.822,70.674,0,13.16
4.351,0.799,-23.487,0.481,19.954,94.486,2.248,-11.346,52.963,0,-3.3
140.072,0.177,-185.705,0.099,223.76,301.591,3.239,-151.487,85.191,1,141.974
14.16,0.447,16.628,0.23,32.174,167.744,2.596,16.154,19.028,0,7.399
16.446,0.229,33.753,0.141,64.891,241.569,3.08,55.064,4.894,0,10.051
13.329,0.511,13.111,0.353,30.265,121.183,2.582,26.682,8.326,0,4.247
10.502,0.564,-2.951,0.329,25.118,190.435,2.426,-21.319,88.323,0,10.748
11.912,0.387,15.212,0.192,32.274,153.224,2.346,-21.616,3.535,0,-7.65
21.608,0.26,61.576,0.147,36.384,189.831,2.931,-22.552,13.429,0,9.59
22.811,0.282,28.463,0.185,32.988,136.367,2.802,30.364,33.531,0,-9.008
21.576,0.319,51.831,0.169,107.547,114.517,2.845,38.564,12.926,1,14.664
8.186,0.606,-30.542,0.308,27.86,198.127,2.202,-11.337,76.604,0,3.927
24.503,0.188,13.167,0.096,61.308,228.517,3.114,56.007,2.77,0,14.554
8.029,0.728,-29.428,0.45,19.191,242.745,2.508,-16.382,87.911,1,-9.017
15.346,0.367,-4.13,0.201,30.892,215.06,2.669,26.272,13.971,0,-7.988
14.752,0.274,-54.035,0.16,69.687,275.141,2.979,43.034,2.541,0,-13.167
23.206,0.215,-10.05,0.115,61.269,286.97,3.315,59.09,12.18,0,16.366
19.202,0.259,-7.086,0.136,40.265,193.827,2.986,23.087,4.525,0,9.974
23.92,0.289,-2.619,0.161,25.821,159.287,2.893,-10.417,6.546,0,-12.202
19.275,0.322,-8.456,0.174,28.311,249.986,2.761,-25.165,4.714,0,-14.317
21.84,0.408,43.494,0.278,46.31,173.87,2.652,39.986,56.695,1,-19.939
59.29,0.097,-221.189,0.05,170.444,269.548,3.848,90.423,71.142,1,56.963
36.207,0.197,-64.532,0.102,49.4,297.626,3.085,-34.781,49.26,1,-31.949
24.512,0.22,13.149,0.109,32.543,236.258,2.852,20.062,0.052,0,-14.711
20.344,0.33,-82.344,0.198,100.591,338.489,3.146,-53.78,1.1,0,18.426
25.569,0.26,-26.866,0.136,50.819,155.949,2.708,-40.888,1.669,0,19.323
30.581,0.156,-53.329,0.083,80.75,309.13,3.861,77.732,5.239,0,22.163
37.906,0.159,23.339,0.081,60.614,246.458,3.738,54.022,8.16,0,-7.824
10.229,0.504,10.496,0.275,26.349,199.473,2.298,21.136,43.723,0,3.93
