fWidth,fConc,fAsym,fConc1,fLength,fDist,fSize,fM3Long,fAlpha,class,fM3Trans
21.158,0.255,58.637,0.134,62.416,230.048,3.099,60.074,6.683,0,-16.907
14.24,0.461,1.81,0.255,23.626,209.142,2.624,20.217,82.831,0,10.487
16.686,0.253,21.822,0.127,40.354,209.461,3.005,-23.483,3.017,0,7.889
10.474,0.531,17.801,0.309,26.671,45.379,2.508,-13.51,37.168,0,10.304
11.094,0.467,32.46,0.27,25.851,216.16,2.548,16.639,81.676,1,4.674
14.933,0.284,-46.249,0.146,49.075,233.313,2.71,-32.416,10.549,0,-8.992
40.301,0.036,-88.936,0.018,161.285,254.788,4.499,-103.718,1.082,0,26.926
37.116,0.097,2.926,0.05,57.806,137.087,3.827,58.681,11.796,1,28.875
16.339,0.378,8.909,0.213,32.306,191.867,2.856,28.688,10.621,0,14.997
16.831,0.436,5.597,0.248,23.658,128.363,2.485,20.008,34.518,0,14.297
9.056,0.478,44.659,0.243,34.967,206.231,2.806,20.685,53.667,1,-7.181
0,0.736,24.802,0.437,24.562,186.17,2.141,16.951,77.655,0,0
14.324,0.451,25.208,0.23,26.67,208.083,2.754,-6.095,14.502,0,8.114
40.317,0.083,62.768,0.042,66.958,181.433,4.129,44.285,3.996,0,-22.514
11.38,0.62,-18.78,0.316,20.687,128.39,2.308,-12.051,50.176,1,-11.228
12.452,0.458,-8.691,0.242,23.96,83.278,2.494,3.142,14.77,0,-8.975
35.247,0.362,29.303,0.206,62.593,360.081,3.344,39.825,3.192,0,21.991
7.393,0.732,2.568,0.435,19.565,204.73,2.153,-9.352,21.802,0,-5.496
12.679,0.449,22.86,0.246,26.923,236.385,2.708,20.71,33.192,1,-8.417
11.019,0.506,9.616,0.275,23.953,136.27,2.498,20.468,11.516,0,-4.609
8.372,0.688,9.414,0.365,20.194,157.85,2.338,16.932,50.218,0,-3.427
28.538,0.238,12.941,0.133,37.22,177.499,2.998,27.334,72.439,1,20.132
25.291,0.217,-101.851,0.118,98.287,263.213,3.147,46.578,3.986,0,17.092
8.472,0.911,1.624,0.505,17.676,144.01,2.398,-6.236,15.249,1,-7.379
30.341,0.131,62.945,0.067,66.928,236.602,3.894,62.309,4.873,0,22.386
15.653,0.365,-28.112,0.201,35.154,176.467,2.78,24.062,10.846,0,9.79
10.967,0.611,14.721,0.308,20.456,229.161,2.286,17.88,23.821,0,9.81
15.709,0.376,-30.107,0.192,27.97,216.261,2.418,-20.651,1.586,0,4.592
61.255,0.144,-45.544,0.083,139.873,295.451,3.394,-89.663,5.51,1,33.124
15.696,0.375,5.762,0.193,22.442,136.041,2.549,15.785,55.631,1,7.705
7.765,0.513,10.993,0.302,24.121,201.533,2.368,17.498,88.975,1,1.952
9.115,0.583,19.425,0.322,33.123,88.71,2.777,26.7,65.817,1,-6.44
10.336,0.598,-9.413,0.298,20.541,65.406,2.248,17.387,18.968,0,5.033
76.428,0.154,4.545,0.079,87.909,165.965,3.683,87.064,24.491,1,42.129
10.108,0.573,31.113,0.289,22.393,155.777,2.314,-15.083,47.216,0,-7.618
23.318,0.207,33.44,0.107,94.931,200.705,3.008,-96.622,4.374,1,15.908
17.45,0.297,-36.796,0.154,28.218,25.762,2.621,-19.523,59.776,0,-6.841
8.719,0.655,26.829,0.342,27.92,154.34,2.475,14.34,10.76,1,-1.877
37.59,0.195,-88.735,0.11,130.631,294.22,3.292,87.198,1.287,0,-20.811
17.094,0.47,-3.358,0.306,27.32,149.669,2.475,16.34,34.859,0,-9.444
40.283,0.087,-111.884,0.045,96.569,246.44,4.094,74.488,2.963,0,26.322
12.679,0.449,22.86,0.246,26.923,236.385,2.708,20.71,33.192,1,-8.417
10.374,0.531,14.249,0.344,26.954,98.545,2.482,22.737,1.707,0,5.933
20.202,0.294,3.431,0.17,34.804,264.97,2.771,-22.624,2.503,0,9.17
20.505,0.277,55.688,0.143,56.628,76.629,2.832,44.568,41.062,0,14.178
15.046,0.41,-81.844,0.234,55.484,173.881,2.82,43.754,16.507,0,7.726
25.049,0.197,-67.93,0.11,90.234,255.106,3.187,63.594,0.778,0,17.329
62.159,0.11,97.28,0.056,94.502,254.474,3.818,80.468,40.702,1,52.474
22.334,0.214,24.119,0.115,58.702,230.545,3.033,36.359,0.14,0,-12.967
16.34,0.534,18.569,0.303,29.701,145.007,2.763,28.248,54.913,1,-18.374
16.401,0.317,27.011,0.166,53.356,238.181,2.751,47.962,9.074,0,7.756
18.557,0.239,28.92,0.134,49.789,243.403,3.126,28.937,1.92,0,10.476
13.582,0.483,33.463,0.241,37.948,177.723,2.577,30.988,10.29,0,-9.008
34.097,0.371,-72.839,0.213,89.219,347.252,3.049,-48.458,4.549,1,23.965
24.148,0.184,58.784,0.096,61.351,226.465,3.096,56.99,0.419,0,-9.695
20.247,0.224,-33.753,0.114,51.94,147.296,2.901,-48.05,22.7,0,-9.643
22.677,0.315,12.689,0.16,24.553,137.343,2.727,21.513,41.271,0,11.062
14.677,0.3,56.122,0.178,70.912,211.786,3.014,69.789,0.595,0,-5.147
21.796,0.356,12.25,0.212,36.841,209.926,2.631,-14.822,70.674,0,13.56
36.207,0.197,-64.532,0.102,49.4,297.626,3.085,-34.781,49.26,1,-31.949
23.976,0.225,72.852,0.133,62.514,218.473,2.856,54.328,2.595,0,14.944
17.692,0.544,17.405,0.303,20.992,53.171,2.501,17.986,24.13,0,14.416
10.384,0.508,32.127,0.305,29.872,194.787,2.328,14.864,3.969,0,7.89
11.535,0.729,15.28,0.382,12.823,88.335,2.146,-7.07,45.176,1,10.936
6.638,0.563,14.558,0.308,28.926,111.059,2.284,19.121,2.016,0,5.89
19.275,0.322,-8.456,0.174,28.311,249.986,2.761,-25.165,4.714,0,-15.518
30.581,0.156,-53.329,0.083,80.75,309.13,3.861,77.732,5.239,0,22.163
10.51,0.771,-12.874,0.503,13.028,203.795,2.368,-4.631,9.562,1,8.495
8.029,0.728,-29.428,0.45,19.191,242.745,2.508,-16.382,87.911,1,-9.017
23.92,0.258,11.59,0.13,24.362,226.796,2.827,11.945,6.854,0,-15.438
15.262,0.188,50.095,0.109,45.176,115.875,3.4,43.745,59.994,1,-12.054
15.149,0.525,32.246,0.271,29.274,182.827,2.272,17.962,88.362,0,9.917
31.368,0.282,-80.85,0.176,88.596,291.601,3.123,50.2,26.824,1,-23.774
9.558,0.474,32.362,0.254,31.387,184.612,2.299,15.708,79.143,0,-2.956
15.576,0.435,-14.572,0.229,23.967,197.456,2.265,-14.384,31.008,0,13.941
26.15,0.22,9.494,0.112,31.582,156.638,3.117,21.258,21.4,0,-9.992
18.081,0.265,70.862,0.116,61.118,233.377,2.86,54.927,4.336,1,10.605
15.952,0.375,18.456,0.195,30.945,183.768,2.882,-17.392,4.834,0,14.774
29.92,0.286,18.383,0.153,59.721,370.269,2.892,57.209,45.062,0,-20.292
14.503,0.475,-61.431,0.27,35.902,173.96,2.481,9.940,27.321,0,-9.828
24.218,0.265,99.134,0.165,40.921,174.18,2.526,-6.292,12.554,0,14.18
7.194,0.702,10.858,0.408,19.714,149.168,2.296,17.148,75.226,0,-3.147
16.36,0.452,-21.608,0.26,19.977,106.593,2.393,-16.164,24.929,0,-7.991
20.834,0.225,21.64,0.116,57.533,248.705,2.918,38.117,18.385,0,8.701
20.757,0.2,47.823,0.106,47.823,126.228,3.066,23.90,80.134,1,11.059
32.656,0.134,-66.878,0.08,67.919,273.901,3.598,30.696,0.794,0,-19.497
41.919,0.415,-39.872,0.232,57.484,182.139,3.028,-33.859,81.653,1,33.472
11.091,0.576,12.768,0.333,21.624,200.222,2.475,18.444,2.215,0,8.29
21.479,0.311,22.788,0.194,33.723,175.436,2.905,22.463,64.578,1,-15.232
12.939,0.474,-9.008,0.26,27.233,179.227,2.48,21.054,8.838,0,9.721
44.712,0.186,25.037,0.093,63.735,264.926,3.48,60.346,18.78,0,42.863
22.929,0.296,-33.436,0.187,51.129,136.49,2.663,-39.341,41.359,1,13.13
28.281,0.238,-70.09,0.157,161.201,325.9,3.01,-161.621,16.914,1,-14.378
14.887,0.471,-24.402,0.237,32.28,191.278,2.37,-7.485,3.465,0,8.419
94.374,0.114,58.101,0.06,113.31,331.574,3.96,111.58,80.541,1,40.068
11.466,0.735,15.046,0.374,12.648,164.287,2.11,-7.064,28.221,0,7.726
18.81,0.345,11.232,0.18,26.861,162.344,2.69,20.487,12.964,0,-8.93
10.575,0.576,25.902,0.322,24.43,173.261,2.31,14.55,67.750,0,-7.77
30.507,0.313,8.55,0.187,40.406,174.926,3.064,13.826,18.814,1,-17.697
59.121,0.162,-28.455,0.095,81.69,157.497,3.369,-57.716,40.761,1,-44.21
14.677,0.3,56.122,0.178,70.912,211.786,3.014,69.789,0.595,0,-5.147
21.796,0.356,12.25,0.212,36.841,209.926,2.631,-14.822,70.674,0,13.16
36.207,0.197,-64.532,0.102,49.4,297.626,3.085,-34.781,49.26,1,-31.949
23.976,0.225,72.693,0.133,81.359,261.448,3.069,82.096,2.386,0,-16.36
17.726,0.484,1.328,0.292,19.681,140.393,2.394,17.363,46.409,0,-10.432
10.575,0.531,38.08,0.267,24.399,213.549,2.268,-7.805,69.126,0,3.996
11.606,0.725,15.82,0.398,12.813,152.687,2.062,-6.26,78.923,0,-8.95
22.634,0.258,30.932,0.134,24.63,153.794,2.749,-15.128,52.789,0,-6.487
26.527,0.191,11.504,0.105,44.667,178.526,3.386,-19.386,5.919,0,7.773
25.295,0.189,55.278,0.094,80.226,222.572,3.342,84.202,2.792,0,13.702
25.988,0.152,28.683,0.077,64.327,216.032,3.704,28.593,0.216,0,-8.15
18.543,0.4,38.875,0.214,35.934,197.124,2.705,23.671,4.915,0,15.731
11.868,0.454,6.431,0.268,27.318,156.958,2.513,21.933,5.252,0,-11.221
21.17,0.399,-26.693,0.209,31.906,71.467,2.96,1.213,57.439,1,-14.512
15.694,0.443,12.344,0.231,23.683,116.76,2.442,16.808,47.647,0,-8.342
16.452,0.372,28.01,0.184,27.919,142.26,2.43,1.791,20.219,0,-10.9
18.161,0.286,12.695,0.145,40.666,116.04,2.801,34.653,13.278,0,-12.256
13.078,0.6,11.472,0.31,21.397,162.479,2.523,-10.095,14.853,0,11.277
16.563,0.21,78.76,0.112,76.502,219.806,2.923,73.119,15.814,0,-5.446
59.374,0.114,-217.606,0.081,170.469,284.445,3.289,125.037,21.568,1,53.514
11.011,0.544,-1.204,0.297,17.166,136.937,2.259,6.892,37.161,0,6.774
28.498,0.267,-44.36,0.134,47.97,236.497,2.868,26.916,80.888,0,-21.827
23.382,0.209,79.778,0.106,62.852,212.406,3.096,44.743,4.922,0,9.904
12.34,0.658,-15.089,0.355,19.391,104.866,2.296,-17.316,73.902,0,10.007
19.842,0.218,48.662,0.11,40.346,102.807,2.947,19.604,14.512,0,-16.763
12.039,0.448,1.861,0.258,22.586,169.443,2.583,5.582,38.78,1,8.402
10.423,0.596,2.113,0.333,18.977,125.037,2.386,10.69,7.933,0,7.87
10.73,0.578,-24.171,0.292,18.288,77.526,2.346,-8.602,15.63,0,-3.857
9.548,0.823,-2.04,0.558,13.506,146.448,2.362,-4.43,14.64,0,-7.018
10.164,0.67,-2.772,0.385,18.386,196.317,2.351,9.912,8.943,0,10.052
9.876,0.643,-2.031,0.369,18.321,141.519,2.122,-15.282,48.511,0,-10.84
24.23,0.18,18.552,0.096,48.768,168.557,3.03,37.377,16.484,0,18.21
16.282,0.211,59.712,0.07,58.509,216.427,2.795,21.556,62.594,1,-8.824
25.313,0.252,26.765,0.134,57.848,275.703,2.978,45.376,1.572,0,14.926
15.507,0.464,11.033,0.245,21.479,120.304,2.308,-16.74,13.751,0,0.959
25.464,0.252,-18.103,0.136,35.137,269.444,3.001,-20.706,3.431,0,-19.881
15.795,0.474,14.551,0.255,22.082,197.343,2.293,10.516,0.764,0,-8.86
42.363,0.089,4.105,0.05,102.303,296.941,4.132,62.632,4.708,0,33.894
16.732,0.384,3.495,0.193,31.552,143.27,2.618,24.071,20.449,0,-9.035
23.156,0.421,-72.945,0.213,50.972,259.009,2.722,27.753,42.485,1,-15.817
18.106,0.239,-41.633,0.136,96.32,29.297,3.06,-97.759,84.734,0,10.75
176.335,0.014,8.5,0.007,205.128,41.422,4.995,-79.162,76.395,0,83.297
24.318,0.155,24.686,0.08,48.811,155.156,3.125,11.456,10.825,0,-7.594
15.056,0.466,31.484,0.254,25.719,180.635,2.635,-14.504,2.482,0,9.46
15.162,0.558,11.33,0.286,18.649,187.775,2.423,-15.23,22.35,0,9.399
24.571,0.21,04.084,0.118,34.18,02.962,3.25,-23.327,20.592,0,09.72
12.018,0.448,-30.718,0.229,22.438,155.743,2.509,-10.644,28.33,0,10.487
8.242,0.388,38.10,0.202,30.329,122.314,2.636,10.933,6.214,0,6.817
12.49,0.369,49.853,0.215,61.047,180.602,2.802,51.205,43.019,1,-17.055
21.375,0.34,-9.046,0.201,30.910,183.564,2.8,24.672,18.565,0,9.56
19.476,0.272,77.452,0.15,70.245,259.379,2.956,-35.902,5.353,0,-9.166
15.346,0.327,40.561,0.167,38.76,144.291,2.704,26.508,1.764,0,11.773
18.576,0.407,8.317,0.213,25.433,185.606,2.709,19.513,31.864,0,10.088
1.941,0.788,-10.825,0.436,5.997,174.023,2.306,3.488,30.788,0,-1.395
17.855,0.175,142.768,0.093,71.353,155.507,3.085,-20.11,16.636,1,-3.536
11.188,0.248,-18.909,0.114,41.851,166.035,2.768,36.046,3.693,1,-8.685
13.344,0.451,3.336,0.226,25.397,104.701,2.34,19.95,83.583,0,9.924
17.098,0.518,22.994,0.265,29.649,132.003,2.372,26.966,59.791,0,-10.738
13.591,0.386,46.016,0.22,56.9,164.928,2.709,40.483,7.465,0,-13.746
15.856,0.358,27.484,0.227,30.979,237.114,2.657,15.869,20.31,0,9.502
12.967,0.434,8.883,0.253,23.262,209.265,2.629,19.208,10.353,1,-7.401
14.797,0.507,30.142,0.258,15.522,246.631,2.583,-5.725,57.349,1,-7.79
10.824,0.542,20.796,0.313,17.118,189.877,2.466,6.199,12.757,1,7.221
15.344,0.444,25.714,0.273,22.289,161.888,2.453,13.289,25.192,0,-7.448
38.948,0.182,-66.713,0.116,86.129,246.362,3.317,-91.763,59.46,1,-35.593
25.626,0.283,118.249,0.172,134.348,272.553,2.959,117.567,34.322,1,-14.89
31.075,0.131,55.81,0.067,99.222,334.535,3.852,62.793,2.46,0,17.062
8.621,0.617,26.694,0.312,9.563,106.403,2.351,4.488,77.741,1,-7.617
16.603,0.306,-4.54,0.159,31.049,213.686,2.827,-17.047,19.89,0,9.721
22.698,0.267,22.257,0.135,29.251,196.987,2.735,12.621,1.59,0,0.144
25.458,0.189,65.639,0.104,89.294,134.839,3.202,47.715,5.748,0,16.293
20.99,0.206,28.078,0.11,57.682,208.324,3.292,53.383,5.272,0,-15.254
13.367,0.57,-105.191,0.397,81.414,154.467,2.817,60.934,5.482,0,12.846
15.62,0.423,-2.514,0.22,31.141,213.129,2.815,12.803,24.46,0,-8.28
10.836,0.559,0.628,0.284,17.082,176.821,2.233,-6.317,44.963,0,-6.25
19.338,0.198,72.306,0.105,91.892,229.45,3.312,100.172,4.901,0,10.482
15.796,0.429,-9.301,0.228,21.529,69.319,2.653,11.283,5.343,0,-11.824
12.611,0.416,23.726,0.312,39.693,216.706,2.796,36.033,24.913,1,5.985
20.19,0.458,-33.138,0.357,67.074,290.134,3.084,-61.322,12.483,1,-4.261
19.387,0.44,13.855,0.223,26.071,117.403,2.367,-19.4,42.796,0,11.839
