fWidth,fConc,fAsym,fConc1,fLength,fDist,fSize,fM3Long,fAlpha,class,fM3Trans
20.922,0.217,33.813,0.11,56.248,220.971,3.194,36.685,0.556,0,8.77
20.482,0.27,29.073,0.165,64.166,245.561,3.02,53.811,3.865,0,9.49
8.295,0.55,14.418,0.319,28.684,252.041,2.173,19.312,1.461,0,2.44
35.487,0.317,-168.736,0.218,147.383,227.05,2.926,-57.831,32.783,0,-28.55
15.358,0.294,-5.007,0.154,33.257,109.506,2.793,17.312,52.234,1,-6.928
16.858,0.377,17.018,0.212,26.524,68.682,2.625,-16.139,61.856,1,12.061
16.793,0.357,30.142,0.184,30.105,141.123,2.678,27.333,0.655,0,12.725
32.656,0.134,-66.878,0.08,67.919,273.901,3.598,30.696,0.794,0,-19.497
41.919,0.415,-39.872,0.232,57.484,182.139,3.028,-33.859,81.653,1,36.768
11.091,0.576,12.768,0.333,21.624,200.222,2.475,18.444,2.215,0,8.29
30.727,0.156,48.717,0.083,40.017,156.101,3.026,8.756,56.878,1,-18.486
9.985,0.631,20.452,0.397,18.529,152.927,2.303,8.568,21.508,1,9.752
29.752,0.166,36.094,0.095,85.699,138.708,3.262,74.018,8.85,0,23.361
49.319,0.133,-153.126,0.072,123.444,284.101,3.519,66.073,16.182,1,-37.062
12.021,0.41,42.845,0.213,32.355,154.466,2.41,21.728,5.802,0,-10.504
12.648,0.514,-13.397,0.322,36.007,145.551,2.498,-31.587,3.693,0,8.877
10.33,0.442,12.636,0.258,28.41,175.705,2.309,20.805,21.806,0,9.577
22.94,0.26,4.112,0.143,31.006,222.13,2.934,12.32,24.211,0,-12.812
8.754,0.411,-22.657,0.212,30.275,163.705,2.589,12.834,81.168,1,-3.986
27.291,0.309,-20.996,0.168,64.938,287.71,2.257,-40.127,13.999,0,-26.684
9.77,0.751,14.951,0.459,19.671,108.458,2.319,14.24,65.696,0,-11.438
8.760,0.459,38.636,0.255,40.971,224.575,2.671,22.92,78.322,1,7.647
17.844,0.291,-2.929,0.157,137.562,186.519,2.849,-98.725,37.288,1,-10.755
19.027,0.298,-0.092,0.172,36.469,145.096,2.922,7.662,45.916,0,-8.757
55.544,0.116,-248.386,0.071,212.96,135.814,3.203,150.622,53.294,1,-31.82
79.602,0.184,-65.522,0.103,89.061,321.858,3.317,-58.781,31.626,1,-60.783
11.49,0.732,-15.087,0.384,12.642,163.836,2.249,4.658,39.601,0,11.677
21.798,0.229,-11.063,0.115,28.386,71.539,2.818,-19.926,22.023,0,8.842
22.133,0.279,-4.631,0.141,34.509,111.049,2.737,17.994,11.007,0,11.901
77.301,0.151,-74.863,0.081,89.363,335.3,3.867,-91.107,8.412,1,56.463
17.855,0.175,142.768,0.093,71.353,155.507,3.085,-20.11,16.636,1,-3.536
29.24,0.177,-55.235,0.116,103.274,286.185,3.466,54.818,5.237,0,-13.429
17.838,0.39,11.888,0.234,34.313,191.113,2.769,-26.385,4.427,0,9.289
47.581,0.118,-252.894,0.061,197.618,266.487,3.409,114.895,2.613,0,45.488
22.732,0.267,-37.103,0.159,70.817,313.958,3.059,-43.604,6.693,0,-14.193
21.99,0.305,12.439,0.169,29.876,139.722,2.942,24.025,87.552,1,-23.154
16.057,0.407,32.582,0.206,28.337,185.897,2.41,-15.304,45.671,0,-11.705
19.756,0.355,78.185,0.178,72.863,309.495,2.545,40.693,38.692,1,19.424
27.388,0.243,10.932,0.139,49.073,276.676,2.918,-25.821,5.193,0,16.412
11.152,0.559,-14.005,0.311,21.47,56.181,2.155,-18.855,65.571,0,7.002
29.616,0.309,37.932,0.168,40.426,203.837,2.802,41.926,58.424,1,-29.731
15.279,0.501,2.631,0.263,20.561,181.33,2.3,-16.497,59.281,0,0.559
25.631,0.212,30.762,0.114,57.34,135.843,3.212,59.366,16.635,0,-15.826
18.191,0.27,-83.687,0.138,61.571,267.451,3.002,37.587,2.846,0,10.194
10.17,0.452,-23.557,0.228,22.629,171.8,2.223,-18.533,24.042,0,3.986
44.252,0.118,-90.675,0.061,74.82,269.453,3.826,64.024,44.193,1,-23.458
32.317,0.133,-66.099,0.07,90.078,275.422,3.876,77.919,3.343,0,-10.307
18.495,0.391,6.599,0.214,30.377,267.751,2.622,27.165,0.059,0,12.674
21.008,0.221,-18.172,0.111,56.387,215.427,2.978,40.133,12.022,0,-15.165
15.99,0.278,33.496,0.16,58.785,213.624,3.202,25.261,4.179,0,-8.725
11.559,0.454,14.542,0.242,27.274,179.124,2.297,21.017,36.166,0,-6.47
19.72,0.244,19.523,0.123,49.08,198.451,2.889,31.507,4.419,0,-10.334
15.73,0.501,4.322,0.284,27.734,176.466,2.328,19.501,13.934,0,-9.502
22.883,0.237,-15.936,0.127,52.386,178.979,2.298,-37.359,55.902,1,-19.318
18.029,0.197,61.777,0.106,61.17,211.609,3.186,54.655,4.301,0,-12.575
13.61,0.351,-38.784,0.183,35.612,158.463,2.835,-4.269,6.617,0,5.36
23.454,0.142,-85.117,0.076,100.5,255.465,3.388,88.64,2.325,0,14.189
23.195,0.319,78.332,0.19,42.65,224.932,2.606,-20.036,52.832,1,-19.273
19.696,0.372,-4.157,0.218,23.853,123.296,2.692,19.856,46.859,0,14.262
19.734,0.258,22.84,0.14,59.996,257.096,2.925,55.996,7.825,0,10.497
20.64,0.445,802.84,0.242,301.516,189.851,2.674,-223.974,53.228,1,8.702
30.571,0.149,28.409,0.075,71.89,273.778,3.951,68.594,1.448,0,18.979
28.352,0.191,-59.568,0.1,156.852,80.832,3.558,-175.252,46.754,1,-18.512
20.17,0.21,50.518,0.11,43.577,106.437,3.106,34.005,10.498,0,9.076
15.819,0.321,40.142,0.206,46.786,192.371,2.749,34.37,1.492,0,15.248
29.301,0.249,-15.406,0.128,81.32,360.778,3.408,-68.876,0.469,0,16.967
10.454,0.511,26.262,0.331,29.993,123.24,2.511,10.85,52.527,1,-7.943
39.849,0.108,25.913,0.055,104.813,303.47,3.894,92.205,1.56,0,-29.755
28.712,0.162,59.87,0.083,44.094,151.404,3.244,25.936,19.107,0,18.248
23.613,0.292,34.613,0.150,38.427,145.136,2.793,25.411,7.155,0,9.552
13.289,0.35,44.76,0.021,38.747,175.266,2.694,19.869,66.104,0,11.065
13.219,0.463,5.316,0.267,35.941,223.667,2.718,30.068,12.166,0,7.133
15.122,0.294,49.107,0.149,53.388,142.828,2.651,28.403,9.821,0,15.405
17.203,0.384,-4.143,0.236,30.329,197.337,2.782,-28.527,3.842,1,14.516
79.337,0.169,173.544,0.081,200.138,169.448,3.418,197.78,83.058,1,67.957
15.716,0.11,-71.751,0.005,64.541,174.794,3.056,48.756,10.365,0,-8.269
46.601,0.208,78.075,0.119,75.652,261.473,3.261,32.498,2.902,0,42.494
24.121,0.268,18.153,0.139,30.829,209.02,2.808,-15.122,2.539,0,17.496
30.338,0.35,-30.642,0.196,65.478,113.792,2.531,-63.524,45.259,1,24.913
7.393,0.772,3.001,0.446,19.16,196.048,2.154,-8.647,73.296,0,1.851
7.64,0.73,22.61,0.373,21.151,65.438,2.265,10.895,25.316,0,5.68
11.097,0.424,-23.411,0.223,28.211,46.5,2.397,-19.941,78.926,0,7.109
12.944,0.497,14.105,0.288,20.301,166.266,2.234,-20.924,6.402,0,9.628
11.636,0.599,-0.627,0.342,17.046,234.627,2.525,4.602,28.831,1,-11.28
14.565,0.354,9.908,0.214,41.608,167.943,2.682,20.593,4.35,0,10.307
13.679,0.579,-7.065,0.339,18.907,132.657,2.52,16.362,50.254,0,-3.962
11.57,0.5,-11.256,0.315,31.677,155.778,2.611,15.809,0.145,0,-11.511
18.278,0.278,35.516,0.157,39.997,262.951,3.074,36.304,0.851,0,10.364
17.959,0.352,40.445,0.181,27.317,176.354,2.679,-3.289,19.206,0,-13.43
17.034,0.294,-80.943,0.154,50.384,249.604,2.678,26.932,2.566,0,-14.527
14.336,0.441,4.554,0.238,24.391,219.337,2.639,10.455,15.704,0,-6.664
44.515,0.203,21.046,0.114,82.51,300.83,3.306,-40.034,43.937,1,31.09
15.83,0.332,26.902,0.168,32.579,186.782,2.45,16.749,4.942,0,-10.592
28.352,0.191,-59.568,0.1,156.852,80.832,3.558,-175.252,46.754,1,-18.512
11.019,0.602,-16.083,0.338,22.689,189.22,2.281,-18.882,11.368,0,-4.351
18.012,0.47,4.399,0.24,26.658,104.293,2.609,-24.657,20.752,0,5.531
23.685,0.219,64.996,0.116,85.119,281.814,3.408,74.526,5.768,0,-14.744
24.124,0.217,49.791,0.141,46.508,103.2,3.108,34.678,34.714,1,19.685
12.26,0.458,-1.633,0.266,32.841,194.266,2.651,30.214,8.338,0,-9.881
26.587,0.212,39.912,0.122,64.792,284.729,3.566,55.831,10.642,0,-11.066
24.602,0.172,-66.016,0.091,85.247,281.453,3.568,77.647,2.053,0,-18.305
23.237,0.321,67.469,0.177,78.542,140.878,2.638,72.514,6.624,1,-11.067
21.973,0.181,-34.053,0.103,49.863,240.215,2.866,32.143,77.711,1,11.153
7.49,0.74,0.214,0.474,18.841,73.717,2.16,-3.356,45.228,0,3.518
12.939,0.466,-16.52,0.235,20.276,175.389,2.418,-4.331,78.23,0,6.478
14.334,0.356,17.018,0.201,46.388,196.071,2.857,34.929,1.062,0,10.764
15.276,0.412,-10.542,0.258,23.063,160.539,2.786,-8.386,18.294,0,-2.697
23.052,0.29,49.607,0.147,93.354,273.638,3.147,68.174,2.114,0,-18.44
17.653,0.287,7.351,0.147,42.682,194.61,2.816,38.706,5.212,0,-6.98
12.899,0.355,-5.243,0.184,29.294,159.224,2.485,17.808,64.289,0,9.368
18.352,0.258,11.016,0.129,41.231,213.667,2.929,-30.712,9.154,0,-7.873
17.65,0.248,-80.134,0.143,88.417,225.048,3.026,74.664,7.219,0,-17.112
28.071,0.227,59.034,0.116,62.425,227.407,3.126,57.367,0.256,0,25.184
10.14,0.447,1.626,0.241,31.495,139.293,2.373,-17.386,35.868,0,-5.428
17.354,0.475,-20.022,0.242,27.956,399.531,2.378,-26.326,24.678,0,10.735
18.742,0.243,-34.387,0.124,48.455,211.296,2.93,-35.718,8.487,0,-8.424
9.739,0.825,-12.417,0.519,13.341,208.416,2.227,-8.407,73.701,1,11.092
14.805,0.382,-17.729,0.231,35.927,193.031,2.819,-20.4,5.938,0,-11.137
17.992,0.29,20.428,0.157,32.007,174.252,2.932,23.943,16.472,0,7.987
10.848,0.781,14.103,0.459,13.325,176.204,2.172,5.967,35.728,0,-11.583
11.215,0.598,24.149,0.298,17.418,161.31,2.243,7.371,42.664,0,5.781
9.772,0.559,19.271,0.388,19.821,225.157,2.411,17.143,64.165,1,-11.953
11.214,0.598,22.256,0.298,17.564,144.351,2.409,9.451,52.171,1,-6.781
12.546,0.436,12.168,0.253,41.055,184.586,2.738,33.347,83.695,1,10.878
17.324,0.394,25.638,0.199,25.76,128.933,2.681,19.225,10.273,0,-12.868
19.67,0.263,57.804,0.149,61.628,211.507,2.996,22.628,3.856,0,-12.894
33.746,0.163,-69.659,0.083,93.672,332.873,3.563,53.61,21.568,1,17.124
14.425,0.354,-31.208,0.214,39.991,26.611,2.789,-28.718,84.711,1,-12.496
16.336,0.358,-18.211,0.181,25.946,71.843,2.674,13.882,65.112,0,-13.816
7.306,0.774,1.995,0.484,16.926,106.323,2.172,-5.236,0.667,0,-3.338
9.37,0.413,-13.952,0.213,50.566,17.979,2.589,-48.752,67.801,1,11.507
10.798,0.609,18.694,0.314,21.466,170.401,2.26,19.112,81.239,0,7.663
17.404,0.383,-0.473,0.206,27.665,182.331,2.705,14.022,3.507,0,12.919
11.316,0.394,14.685,0.241,32.586,212.728,2.645,26.36,37.384,1,-10.484
9.161,0.661,20.988,0.44,23.498,172.895,2.367,20.844,22.447,0,7.941
12.722,0.422,19.704,0.213,21.462,136.44,2.25,16.733,13.785,0,-2.755
142.845,0.123,-275.301,0.025,293.69,282.813,3.639,-295.428,85.922,1,125.621
14.4,0.298,63.591,0.17,84.363,291.206,2.893,78.348,4.234,0,-10.796
16.81,0.283,-11.35,0.161,25.714,193.95,2.701,2.539,20.31,0,-9.436
9.397,0.364,49.572,0.221,53.974,187.519,2.948,47.704,3.933,1,11.642
16.452,0.56,1.585,0.286,19.507,209.743,2.399,18.64,3.715,0,-14.746
40.127,0.301,-80.693,0.172,78.007,162.856,2.842,-31.051,27.597,1,36.924
23.446,0.263,11.549,0.138,44.2,216.226,2.834,-30.188,3.655,0,-12.092
18.346,0.278,25.676,0.16,35.893,134.638,2.779,23.925,12.154,0,5.993
11.716,0.574,3.919,0.289,24.922,179.524,2.397,-11.717,13.834,0,7.326
25.98,0.382,-14.676,0.233,59.852,360.947,3.040,-40.408,1.533,0,-20.512
7.374,0.717,0.241,0.372,18.958,97.838,2.049,-4.784,57.89,0,355.676
21.934,0.376,-26.521,0.207,51.452,182.448,2.507,-48.657,1.987,0,16.262
13.865,0.48,14.123,0.28,27.634,175.74,2.535,22.551,11.95,0,-7.711
18.812,0.312,17.337,0.177,37.889,49.066,2.983,20.572,36.693,0,15.481
29.161,0.203,26.285,0.112,53.771,264.243,3.255,58.498,1.392,0,-17.545
11.019,0.546,23.516,0.285,17.294,73.283,2.248,7.02,64.539,0,7.329
9.08,0.501,32.288,0.251,28.72,79.087,2.286,19.776,36.175,0,1.23
22.772,0.179,25.114,0.094,62.141,176.349,3.15,53.204,0.451,0,10.576
6.951,0.705,25.322,0.378,21.226,104.744,2.094,13.082,44.987,0,6.365
10.553,0.781,-14.143,0.475,13.119,195.153,2.112,-5.642,9.406,0,11.878
10.214,0.796,12.783,0.438,13.265,20.01,2.077,5.816,56.18,0,10.106
18.491,0.352,13.539,0.18,31.681,139.988,2.888,24.084,2.131,0,11.379
30.578,0.238,-11.673,0.124,64.44,280.561,3.205,-38.417,1.14,0,-20.545
12.902,0.536,14.91,0.286,19.833,201.404,2.478,7.556,17.673,1,8.902
8.786,0.639,30.909,0.416,29.393,140.817,2.401,22.002,18.573,0,-7.221
24.714,0.26,43.537,0.144,31.338,68.93,2.807,24.679,40.513,1,16.748
11.977,0.618,-16.409,0.317,18.613,42.617,2.392,25.939,12.371,1,-17.249
7.696,0.673,-0.56,0.411,8.872,173.513,2.467,-4.581,81.597,1,-7.112
6.614,0.749,-21.046,0.412,21.664,136.993,2.223,-13.293,87.093,1,-6.99
15.844,0.31,-21.623,0.182,36.368,174.859,2.963,-31.113,8.671,0,7.444
7.255,0.299,42.938,0.169,56.688,119.948,2.88,21.81,41.769,1,9.423
7.454,0.754,-10.385,0.476,20.385,200.132,2.193,-7.805,75.127,0,3.28
10.736,0.76,-14.288,0.388,12.983,123.796,2.122,5.065,11.017,0,11.059
26.612,0.191,114.876,0.1,89.632,291.552,2.982,-64.912,4.406,0,11.168
13.754,0.37,15.494,0.206,38.685,222.35,2.453,29.176,6.809,0,9.661
21.398,0.288,-26.558,0.166,33.467,216.636,2.852,22.665,2.571,0,14.87
10.346,0.568,20.42,0.325,26.261,77.401,2.456,21.096,59.669,1,-7.647
13.411,0.329,85.459,0.182,60.715,190.384,2.692,22.828,6.786,0,-13.116
24.564,0.198,14.883,0.105,56.029,241.853,3.219,39.68,0.748,0,-12.011
9.892,0.824,14.091,0.455,13.107,169.717,2.119,-5.357,25.65,0,-11.68
24.058,0.181,104.819,0.094,64.245,218.032,3.062,41.513,4.279,0,14.053
12.872,0.43,16.188,0.221,20.971,141.701,2.45,17.986,18.957,0,9.962
9.698,0.558,-11.38,0.352,23.771,100.023,2.658,11.528,54.302,1,-5.882
