fWidth,fConc,fAsym,fConc1,fLength,fDist,fSize,fM3Long,fAlpha,class,fM3Trans
15.543,0.29,46.408,0.126,35.69,174.323,2.894,19.169,2.116,0,10.758
14.276,0.351,-23.43,0.201,35.359,17.97,2.888,-20.511,25.030,0,6.981
7.844,0.553,10.35,0.308,24.049,45.731,2.528,17.652,50.184,1,2.592
17.055,0.249,19.365,0.137,49.048,216.543,2.964,21.825,7.533,0,15.702
16.985,0.35,35.252,0.185,24.913,262.335,2.464,11.943,1.166,0,9.383
14.287,0.386,-5.534,0.219,25.99,253.019,2.58,-18.58,16.317,0,7.325
10.873,0.53,16.549,0.344,37.142,149.561,2.799,25.6,22.044,1,-9.044
32.798,0.195,-36.995,0.105,87.831,152.423,3.51,83.313,4.551,0,-15.356
6.756,0.639,-34.497,0.386,27.962,164.565,2.785,20.67,28.849,1,5.234
7.225,0.759,12.818,0.46,18.613,125.772,2.542,11.449,66.617,1,5.397
29.714,0.309,-12.168,0.156,64.721,409.941,3.413,-40.068,7.849,0,5.167
7.466,0.842,-3.574,0.498,16.676,234.374,2.326,7.229,26.125,1,-9.982
29.72,0.318,-18.173,0.183,64.343,148.464,2.738,40.49,25.787,0,24.181
26.527,0.191,11.504,0.105,44.667,178.526,3.386,-19.386,5.919,0,7.773
25.295,0.189,55.278,0.094,80.226,222.572,3.342,84.202,2.792,0,13.702
25.988,0.152,28.683,0.077,64.327,216.032,3.704,28.593,0.216,0,-8.15
18.543,0.4,38.875,0.214,35.934,197.124,2.705,23.671,4.915,0,15.731
11.868,0.454,6.431,0.268,27.318,156.958,2.513,21.933,5.252,0,-11.221
20.854,0.245,37.012,0.134,41.058,184.239,3.011,22.191,2.106,0,19.261
15.498,0.443,11.404,0.231,24.029,264.741,2.597,20.8,2.566,0,-8.902
10.337,0.525,24.831,0.285,18.791,190.416,2.53,7.626,26.15,1,-9.127
22.122,0.256,11.753,0.152,56.601,266.226,2.953,51.833,1.6,0,17.097
18.464,0.273,11.168,0.14,36.783,193.108,2.937,20.639,0.254,0,9.85
14.453,0.346,57.534,0.56,60.844,154.953,2.646,42.888,26.651,0,-15.428
15.746,0.379,-0.923,0.213,23.186,178.778,2.614,15.315,19.704,0,10.918
17.08,0.334,1.333,0.17,26.012,101.489,2.21,-21.506,46.78,0,-7.998
9.551,0.497,38.584,0.299,30.344,188.701,2.388,-7.449,19.25,0,-7.383
44.576,0.25,-53.5,0.127,86.636,344.283,3.241,-57.709,7.743,1,-20.109
7.255,0.299,42.938,0.169,56.688,119.948,2.88,21.81,41.769,1,9.423
21.93,0.325,12.22,0.169,28.507,106.735,2.673,-19.926,67.511,0,10.298
11.418,0.348,-18.225,0.218,43.356,99.077,2.739,36.801,64.94,1,5.682
16.286,0.377,9.379,0.192,24.65,139.631,2.527,12.985,50.738,0,-8.605
7.696,0.673,9.373,0.449,16.991,180.958,2.374,-13.925,69.28,1,-7.018
21.92,0.265,28.702,0.142,52.453,294.997,3.11,41.731,3.586,0,13.577
18.027,0.352,-27.723,0.179,32.226,123.916,2.584,-13.897,86.805,0,-7.982
21.317,0.263,20.504,0.134,33.927,69.206,2.649,-28.038,78.655,0,11.327
18.822,0.337,-42.999,0.173,35.088,75.682,2.716,-41.011,26.156,1,-19.273
11.068,0.456,36.133,0.268,44.171,203.537,2.718,28.101,8.803,0,-9.485
12.805,0.385,35.137,0.195,27.686,69.434,2.649,12.885,42.224,0,5.237
12.982,0.593,18.435,0.298,27.918,148.171,2.427,8.585,12.730,0,-9.72
34.976,0.24,-83.188,0.142,88.876,295.451,3.289,-54.521,8.2,0,37.294
15.83,0.404,-24.758,0.229,21.397,104.863,2.515,-8.286,75.602,0,-7.777
28.24,0.158,-65.175,0.088,85.703,265.24,3.754,80.498,0.358,0,-6.785
20.16,0.41,32.997,0.219,23.172,118.229,2.625,11.135,19.334,0,9.269
13.03,0.58,17.057,0.32,19.992,103.401,2.474,11.887,43.334,1,-9.745
15.71,0.408,-28.687,0.211,29.404,202.313,2.605,-19.399,1.603,1,15.216
20.84,0.41,46.406,0.232,42.168,154.84,2.666,33.273,16.583,0,-9.936
46.359,0.127,-98.67,0.064,94.089,236.416,3.684,78.04,35.182,1,25.184
15.646,0.447,3.054,0.26,22.222,196.638,2.672,12.132,13.939,0,8.89
44.363,0.092,89.476,0.048,90.306,234.664,4.088,89.909,14.913,0,35.281
10.337,0.525,-0.402,0.29,29.49,77.45,2.313,21.58,46.254,0,-7.078
22.307,0.224,16.014,0.093,33.598,199.497,3.134,22.552,2.961,0,15.94
5.957,0.6,-1.602,0.386,22.001,109.55,2.231,-6.125,15.831,1,-3.507
8.761,0.645,-23.203,0.359,18.377,154.249,2.508,-11.68,15.846,1,6.358
23.762,0.307,-48.679,0.162,56.688,262.381,2.852,44.365,18.89,0,14.816
12.326,0.438,9.792,0.233,16.107,34.943,2.549,8.304,30.837,1,-10.191
9.888,0.483,12.953,0.289,33.386,175.467,2.607,22.295,2.70,0,-6.57
19.231,0.264,-4.291,0.156,30.15,173.789,2.724,-10.29,6.93,0,-9.088
16.291,0.337,18.116,0.2,66.851,298.247,2.966,47.193,9.228,1,-14.352
10.11,0.557,0.304,0.284,19.003,182.153,2.267,-4.816,0.58,0,-5.061
14.133,0.354,4.074,0.203,39.925,216.34,2.796,34.13,55.27,1,12.606
17.394,0.311,28.994,0.181,43.791,238.182,2.714,37.403,3.101,0,15.201
9.985,0.439,32.452,0.227,29.92,168.451,2.402,9.054,5.726,1,-7.602
9.54,0.627,-8.236,0.378,23.503,236.609,2.307,-16.639,49.137,1,-12.494
85.443,0.209,-96.066,0.118,149.445,322.51,3.442,-114.915,85.99,1,-64.779
23.321,0.242,-66.224,0.125,74.14,262.22,2.852,32.874,0.741,0,-11.519
20.76,0.21,13.587,0.107,47.107,178.097,3.116,32.299,12.885,0,6.104
120.685,0.132,-236.716,0.064,195.034,170.609,3.799,86.798,83.255,1,-79.456
36.465,0.195,-5.377,0.105,77.621,321.846,3.508,60.087,4.942,0,-20.171
7.628,0.497,10.994,0.333,27.789,179.195,2.38,16.097,15.624,0,-4.138
22.59,0.185,-88.88,0.102,60.782,262.793,3.108,34.92,5.753,0,-13.554
19.406,0.326,12.015,0.164,25.527,54.446,3.059,19.005,40.518,0,8.794
15.93,0.358,-7.36,0.201,32.594,104.394,2.794,22.994,29.256,0,11.291
16.446,0.229,33.753,0.141,64.891,241.569,3.08,55.064,4.894,0,10.051
25.569,0.26,-26.866,0.136,50.819,155.949,2.708,-40.888,1.669,0,19.323
10.229,0.504,10.496,0.275,26.349,199.473,2.298,21.136,43.723,0,3.93
54.614,0.173,-91.707,0.09,162.796,354.579,3.442,-162.543,16.119,1,36.509
11.106,0.564,-21.541,0.294,21.535,113.389,2.218,-19.391,21.636,0,7.24
112.623,0.147,181.745,0.084,152.747,330.42,3.482,103.435,62.218,1,-41.137
37.881,0.159,60.766,0.084,67.635,283.723,3.526,65.179,10.219,0,-11.356
30.279,0.222,25.917,0.113,94.863,326.954,3.23,87.995,11.22,0,-19.279
26.527,0.191,11.504,0.105,44.667,178.526,3.386,-19.386,5.919,0,7.773
25.295,0.189,55.278,0.094,80.226,222.572,3.342,84.202,2.792,0,13.702
25.988,0.152,28.683,0.077,64.327,216.032,3.704,28.593,0.216,0,-8.15
18.543,0.4,38.875,0.214,35.934,197.124,2.705,23.671,4.915,0,15.731
11.868,0.454,6.431,0.268,27.318,156.958,2.513,21.933,5.252,0,-11.221
18.629,0.36,-4.236,0.19,27.002,65.16,2.71,13.426,80.473,0,-15.838
20.226,0.401,48.177,0.249,53.62,158.948,2.655,47.95,41.257,0,7.607
15.767,0.477,5.420,0.246,20.107,226.813,2.423,-13.832,24.848,0,13.163
16.203,0.538,28.97,0.286,21.021,142.35,2.583,-13.446,61.83,1,-13.657
17.797,0.433,42.595,0.26,28.718,179.446,2.584,-21.617,8.54,0,-5.579
26.674,0.179,53.057,0.102,80.291,212.309,3.576,81.06,4.036,0,13.878
48.256,0.144,63.486,0.055,80.003,245.025,3.307,-39.862,13.445,1,51.399
25.79,0.175,-9.218,0.089,62.528,198.74,3.503,53.335,2.734,0,-19.18
11.565,0.557,-1.624,0.28,20.31,136.366,2.495,12.898,44.765,0,-4.55
17.166,0.282,17.954,0.166,44.665,245.881,2.644,43.889,78.574,1,-6.48
11.188,0.741,-14.556,0.434,12.94,156.36,2.099,7.314,53.792,0,-9.678
20.319,0.328,-24.688,0.198,71.553,317.828,2.8,56.038,5.421,0,18.735
29.51,0.117,51.88,0.061,90.408,233.727,3.806,77.125,5.48,0,-14.428
10.493,0.514,4.068,0.305,24.375,125.95,2.376,20.003,38.542,0,-8.005
8.369,0.388,49.217,0.23,50.068,215.929,2.819,39.17,18.178,1,12.576
12.811,0.553,-21.036,0.296,18.373,113.385,2.365,-8.816,21.269,0,9.378
9.792,0.559,9.219,0.375,19.541,125.355,2.286,17.162,82.743,0,3.148
8.76,0.825,14.554,0.169,18.473,134.008,2.386,16.592,20.594,0,-7.589
14.565,0.408,-32.337,0.026,49.272,247.887,2.498,16.029,4.392,0,-11.054
12.879,0.431,0.293,0.247,25.607,165.305,2.53,9.95,5.452,0,8.039
10.363,0.29,-11.326,0.146,62.954,155.888,3.037,30.652,25.276,1,-6.625
18.392,0.301,-70.29,0.196,85.381,259.995,2.793,-58.719,1.869,0,-15.024
24.456,0.193,-3.743,0.114,45.53,212.955,3.218,-28.922,5.715,0,-12.295
43.162,0.091,-69.495,0.048,95.386,291.299,4.044,87.85,4.082,0,-17.343
15.738,0.295,-96.128,0.202,64.811,236.152,2.778,24.476,10.426,0,16.144
8.457,0.635,32.29,0.361,28.92,159.885,2.534,18.483,76.528,1,-10.638
16.755,0.316,25.653,0.194,34.547,137.57,2.799,29.962,19.386,0,-8.696
28.352,0.191,-59.568,0.1,156.852,80.832,3.558,-175.252,46.754,1,-18.512
20.77,0.21,-11.5,0.107,41.237,237.543,3.278,-24.722,7.507,0,-8.754
23.89,0.21,12.091,0.126,37.736,106.023,3.111,30.524,1.492,0,12.604
12.919,0.424,-33.483,0.223,25.831,169.618,2.594,-14.513,4.119,0,9.41
20.724,0.21,-10.491,0.106,40.712,196.563,3.278,17.868,10.619,0,-9.616
12.164,0.427,5.694,0.252,22.793,138.124,2.423,16.543,4.537,0,-10.662
35.102,0.11,62.984,0.055,42.459,124.784,3.194,17.915,1.569,0,-17.908
16.069,0.301,8.356,0.157,30.842,191.265,2.237,-13.627,20.064,0,-7.701
9.739,0.825,-12.417,0.519,13.341,208.416,2.227,-8.407,73.701,1,11.092
14.805,0.382,-17.729,0.231,35.927,193.031,2.819,-20.4,5.938,0,-11.137
17.992,0.29,20.428,0.157,32.007,174.252,2.932,23.943,16.472,0,7.987
10.848,0.781,14.101,0.459,13.329,146.697,2.172,2.934,65.776,0,7.801
11.758,0.522,4.604,0.274,28.274,233.145,2.233,19.221,33.569,0,-6.722
9.333,0.508,34.934,0.258,29.054,177.154,2.297,8.688,15.182,0,4.913
22.034,0.32,12.862,0.164,28.126,226.82,2.953,20.29,30.93,0,-14.825
16.733,0.528,3.933,0.294,18.458,139.536,2.631,-15.588,67.526,1,-7.068
23.109,0.273,24.955,0.18,40.712,130.289,3.037,27.143,16.546,0,16.256
26.913,0.208,-70.3,0.116,96.587,314.24,3.258,57.452,11.865,0,15.98
12.849,0.466,1.185,0.261,20.604,161.398,2.574,-8.777,43.557,0,9.748
22.679,0.278,-8.386,0.16,31.48,115.836,2.893,-26.751,17.22,0,13.576
29.483,0.112,64.685,0.064,97.711,173.832,3.267,95.557,3.116,0,18.049
39.284,0.142,88.244,0.075,90.106,2.09,3.307,89.773,18.18,1,36.925
13.428,0.761,-13.249,0.442,13.714,214.678,2.349,13.092,70.78,1,14.188
21.304,0.255,48.43,0.130,47.826,228.619,3.103,30.29,7.029,0,-17.816
10.438,0.594,-11.008,0.316,23.008,129.53,2.329,10.649,85.016,1,11.119
10.443,0.565,22.902,0.308,22.111,129.155,2.207,18.67,41.705,0,10.721
39.148,0.134,-43.938,0.068,101.89,313.433,3.918,-90.376,30.581,1,38.92
12.684,0.436,26.916,0.233,35.433,123.861,2.742,38.595,32.141,1,-4.086
15.53,0.319,-19.521,0.16,33.596,202.669,2.888,-7.652,5.537,0,7.578
10.75,0.428,-0.384,0.273,30.304,131.152,2.52,-12.696,66.074,0,-4.357
55.274,0.208,-31.862,0.13,104.011,137.692,2.982,-107.699,2.954,1,22.47
26.45,0.211,13.279,0.107,42.826,188.496,3.175,-20.35,2.355,0,16.023
11.784,0.37,-13.965,0.213,37.763,211.146,2.745,-28.885,24.647,1,6.131
18.289,0.402,-11.17,0.258,25.823,147.781,2.815,12.971,3.18,0,-2.626
19.769,0.307,4.21,0.185,42.194,186.229,2.962,37.785,5.313,0,17.587
26.3,0.156,-164.145,0.084,100.153,317.884,3.277,81.438,4.786,0,-17.823
59.135,0.074,-208.568,0.056,177.888,263.912,3.946,-127.636,88.99,1,38.813
22.022,0.239,63.654,0.143,79.439,244.179,3.297,71.396,4.052,0,17.962
16.563,0.21,78.76,0.112,76.502,219.806,2.923,73.119,15.814,0,-5.446
11.25,0.749,-14.958,0.392,12.983,111.528,2.151,4.937,86.728,0,11.677
16.072,0.28,52.433,0.15,53.729,148.031,2.66,39.594,69.279,1,-10.693
16.824,0.374,-14.453,0.234,40.456,143.712,2.67,-22.077,18.698,0,11.572
18.161,0.286,12.695,0.145,40.666,116.04,2.801,34.653,13.278,0,-12.256
15.267,0.238,67.291,0.128,60.409,232.763,2.918,40.2,2.646,0,6.382
10.493,0.514,4.068,0.305,24.375,125.95,2.376,20.003,38.542,0,-8.005
13.251,0.589,5.727,0.337,18.536,211.869,2.305,-06.209,30.738,0,09.69
35.52,0.155,-67.028,0.081,77.81,250.869,3.4,-43.098,76.604,1,11.196
88.046,0.231,-64.158,0.125,87.446,89.289,3.101,-87.729,49.303,1,78.679
19.217,0.42,8.43,0.223,26.262,47.793,2.869,-21.023,46.849,0,9.986
12.763,0.53,11.791,0.27,22.68,149.593,2.426,8.345,84.587,0,5.318
12.622,0.615,-14.356,0.344,18.049,114.177,2.499,-10.34,18.31,0,9.851
10.337,0.525,24.831,0.285,18.791,190.416,2.53,7.626,18.367,1,0
14.244,0.369,-8.16,0.195,30.668,251.084,2.67,19.062,13.815,0,8.054
19.549,0.259,66.305,0.13,62.917,237.373,3.064,49.822,5.285,0,16.991
10.274,0.303,1.232,0.159,54.344,237.175,2.984,2.433,41.276,1,-3.122
22.964,0.268,6.652,0.134,30.854,186.403,2.662,26.448,41.374,0,-4.678
26.306,0.142,64.454,0.075,93.06,261.179,3.813,72.138,0.558,0,-20.455
12.805,0.533,16.767,0.278,18.758,71.749,2.508,11.344,24.632,0,-5.905
11.88,0.66,-15.713,0.375,21.66,70.492,2.449,-16.297,80.844,0,11.193
10.617,0.533,-0.404,0.278,18.299,146.91,2.13,5.011,45.266,0,-4.459
17.653,0.287,7.351,0.147,42.682,194.61,2.816,38.706,5.212,0,-6.98
29.51,0.117,51.88,0.061,90.408,233.727,3.806,77.125,5.48,0,-14.428
30.503,0.197,-9.4,0.118,93.008,331.793,3.751,54.648,0.868,0,13.818
15.84,0.33,40.188,0.174,48.521,166.556,2.802,32.77,19.336,0,8.839
29.43,0.162,30.442,0.088,61.208,196.652,3.529,54.522,11.01,0,-22.126
15.86,0.298,-49.39,0.152,44.252,240.572,2.822,23.816,2.063,0,7.339
