fWidth,fConc,fAsym,fConc1,fLength,fDist,fSize,fM3Long,fAlpha,class,fM3Trans
28.069,0.238,-18.438,0.124,88.49,354.179,3.365,45.357,4.246,0,17.691
21.189,0.154,-87.44,0.081,77.661,256.905,3.103,51.569,1.6,0,-9.854
40.57,0.214,-22.496,0.128,1.791,72.392,3.099,15.654,43.285,1,36.568
18.061,0.278,16.808,0.139,33.916,139.608,2.558,22.291,7.544,0,11.594
46.012,0.163,-105.215,0.095,89.227,265.975,3.505,66.954,2.319,0,38.096
19.872,0.375,31.051,0.192,26.813,117.734,2.498,24.463,33.518,0,17.126
10.985,0.753,-14.102,0.452,13.005,175.459,2.119,6.201,70.654,1,9.74
10.825,0.521,0.473,0.266,17.976,170.51,2.223,-5.161,52.227,0,2.836
14.255,0.506,17.096,0.342,26.866,227.008,2.560,-13.182,9.509,0,-9.144
16.234,0.317,52.089,0.178,53.937,173.562,2.817,44.372,0.763,0,10.781
20.934,0.356,28.458,0.201,30.557,180.008,2.735,26.015,17.973,0,8.508
21.209,0.255,-18.656,0.159,65.947,276.381,3.068,40.58,0.13,0,11.179
36.87,0.18,47.926,0.096,94.943,291.522,3.62,75.856,4.922,0,23.586
12.179,0.343,-93.466,0.197,57.434,249.228,2.548,44.058,11.365,0,-10.963
16.034,0.618,1.777,0.367,17.593,159.92,2.218,15.356,34.553,0,-11.004
64.524,0.172,-221.016,0.081,213.718,336.422,3.28,-202.209,49.932,1,-40.387
14.497,0.404,-23.192,0.254,16.429,117.78,2.446,-15.713,28.759,1,11.972
9.576,0.479,-9.957,0.261,34.663,109.858,2.688,25.704,50.227,1,7.352
28.498,0.242,-2.604,0.125,34.41,160.891,3.095,17.622,13.783,0,16.049
16.731,0.384,3.495,0.231,28.002,175.723,2.534,22.721,2.063,0,12.675
15.344,0.421,-35.959,0.223,22.434,128.009,2.618,-9.776,58.049,0,-11.504
17.653,0.287,7.351,0.147,42.682,194.61,2.816,38.706,5.212,0,-6.98
11.179,0.746,-14.613,0.428,12.965,239.501,2.34,6.85,78.703,1,10.474
19.217,0.3,25.605,0.182,49.648,256.87,2.933,41.461,0.576,0,-5.882
15.206,0.501,11.119,0.276,21.202,65.284,2.531,-10.704,4.364,0,7.164
17.353,0.253,33.704,0.129,64.323,184.484,2.973,46.839,6.587,0,-13.292
29.633,0.227,178.801,0.122,209.43,129.57,3.0,207.215,55.556,1,26.48
10.426,0.614,2.062,0.335,19.81,215.806,2.456,-11.508,13.482,0,-6.433
18.676,0.259,-51.462,0.134,65.379,286.154,3.034,47.19,11.295,0,-13.454
9.036,0.495,28.17,0.292,36.617,81.042,2.746,29.664,14.718,1,-5.901
10.663,0.781,14.028,0.448,13.208,177.407,2.145,3.662,56.222,0,11.378
8.415,0.663,-150.47,0.349,112.772,220.881,2.49,93.163,65.626,1,-12.611
28.117,0.274,29.644,0.142,34.879,93.32,2.951,18.347,10.579,0,17.347
19.874,0.242,54.484,0.128,66.011,236.23,3.134,55.1,3.134,0,12.94
35.466,0.236,-14.132,0.124,51.176,244.66,3.009,-20.027,21.43,0,26.442
8.054,0.629,17.478,0.332,27.82,108.592,2.44,11.177,54.878,0,-6.46
9.451,0.809,-17.096,0.468,17.046,191.363,2.236,-16.582,62.904,0,-11.64
15.929,0.267,-74.103,0.157,85.837,256.348,2.852,41.502,2.144,0,-10.228
14.797,0.507,30.142,0.258,15.522,246.631,2.583,-5.725,57.349,1,-7.79
17.303,0.26,20.05,0.135,45.004,179.173,2.771,39.039,6.667,0,-11.234
12.739,0.515,1.185,0.252,18.986,161.401,2.516,-12.758,78.642,1,8.979
8.191,0.606,30.917,0.337,29.413,83.59,2.344,20.507,14.164,0,2.93
26.02,0.236,-102.672,0.123,63.338,289.867,3.178,57.914,0.579,0,-17.099
10.652,0.596,0.712,0.392,17.761,109.605,2.288,-5.101,64.493,0,-3.688
12.087,0.672,18.716,0.355,20.982,217.154,2.3,14.551,43.851,0,-9.96
28.24,0.158,-65.175,0.088,85.703,265.24,3.754,80.498,0.358,0,-6.785
20.16,0.41,32.997,0.219,23.172,118.229,2.625,11.135,11.336,0,-8.3
33.467,0.263,-126.618,0.13,91.258,234.482,3.039,83.788,35.573,1,-17.425
14.932,0.476,22.514,0.24,21.541,158.12,2.355,14.523,7.129,0,12.37
24.198,0.222,-183.259,0.113,91.599,262.938,3.223,71.162,4.498,0,-12.099
41.948,0.22,71.499,0.116,55.478,239.932,3.422,39.967,14.122,0,-29.722
12.309,0.49,33.217,0.296,27.266,154.267,2.68,16.016,11.207,0,-7.665
72.677,0.208,-326.222,0.117,177.246,293.821,3.223,-147.825,53.443,1,-44.366
7.412,0.509,-9.346,0.309,27.236,108.692,2.713,-3.834,61.157,1,4.71
14.938,0.432,10.177,0.248,24.718,219.284,2.454,15.632,8.976,0,7.768
22.529,0.282,3.112,0.171,33.719,110.753,2.97,-20.622,81.039,1,7.722
12.885,0.306,40.405,0.159,40.406,244.077,2.789,23.876,32.164,1,-7.722
1.518,0.444,24.934,0.242,24.936,187.103,2.466,20.067,76.332,0,1.249
17.664,0.429,18.792,0.22,23.687,77.003,2.488,14.657,46.231,0,9.665
28.308,0.22,12.456,0.116,37.341,215.27,3.014,-24.39,2.037,0,17.974
14.476,0.436,11.055,0.233,24.343,169.982,2.414,-15.894,24.288,0,-6.996
9.676,0.523,-21.544,0.301,30.969,86.256,2.596,-16.942,80.229,1,-10.616
3.139,0.702,43.002,0.37,23.818,220.981,2.203,7.21,60.466,1,10.672
13.647,0.461,-31.483,0.273,27.194,190.988,2.53,-24.508,70.991,1,12.659
41.002,0.131,23.089,0.071,107.946,115.581,3.644,113.666,43.374,1,38.362
6.78,0.74,20.111,0.39,26.466,194.626,2.218,20.36,27.972,0,-5.286
14.99,0.37,20.405,0.201,31.59,166.798,2.45,22.434,13.91,0,-5.827
16.309,0.379,-17.608,0.197,25.344,148.345,2.57,-12.077,21.604,0,8.63
15.356,0.479,13.414,0.259,20.849,232.567,2.38,10.447,30.754,0,-11.854
19.872,0.375,31.051,0.192,26.813,117.734,2.498,24.463,33.518,0,17.126
10.985,0.753,-14.102,0.452,13.005,175.459,2.119,6.201,70.654,1,9.74
10.825,0.521,0.473,0.266,17.976,170.51,2.223,-5.161,52.227,0,2.836
15.447,0.325,-22.205,0.175,32.514,184.87,2.705,-21.633,7.561,0,14.594
6.657,0.735,25.812,0.412,21.38,156.814,2.255,10.255,12.774,0,6.21
8.797,0.649,24.762,0.362,19.972,105.113,2.487,7.523,27.001,0,-7.881
9.412,0.542,-9.863,0.318,30.249,159.988,2.203,-25.932,17.849,0,-4.188
22.332,0.229,63.347,0.118,56.617,78.881,2.931,47.802,35.614,0,13.345
22.938,0.207,82.158,0.106,73.715,217.791,3.345,60.999,8.705,0,-14.744
25.469,0.28,-25.103,0.155,76.097,307.099,3.084,54.08,4.937,0,-17.355
10.629,0.5,16.955,0.267,32.266,199.254,2.45,26.453,0.451,0,-7.698
12.746,0.443,31.583,0.237,22.889,182.207,2.49,12.164,5.423,0,-5.836
14.439,0.436,27.273,0.226,22.417,191.215,2.24,16.812,3.341,0,-11.344
12.696,0.479,11.164,0.294,26.428,252.172,2.63,19.524,1.405,0,8.541
30.573,0.131,64.384,0.069,69.91,211.242,3.673,66.748,2.063,0,18.801
8.934,0.403,-3.305,0.211,48.546,204.124,2.72,35.313,16.184,1,-6.494
19.301,0.319,-7.108,0.168,28.691,119.789,2.872,18.518,39.05,0,7.566
30.983,0.156,-52.807,0.083,109.136,286.37,3.417,54.759,5.035,0,-13.922
10.666,0.772,-13.437,0.455,13.111,196.174,2.118,-4.51,18.249,0,-11.708
8.451,0.838,22.14,0.43,20.81,153.287,2.227,11.57,18.29,0,-1.067
9.6,0.553,11.343,0.268,27.023,195.25,2.268,-27.613,55.79,1,-3.123
12.934,0.458,27.21,0.238,21.777,229.083,2.495,-9.362,16.736,0,8.581
7.386,0.744,-4.116,0.403,20.101,238.166,2.106,13.835,82.28,0,5.792
23.882,0.362,-19.784,0.205,64.933,320.026,3.116,26.187,1.144,0,-18.253
17.855,0.175,142.768,0.093,71.353,155.507,3.085,-20.11,16.636,1,-3.536
42.426,0.218,-95.98,0.125,149.572,377.747,3.153,-114.031,2.997,0,-23.461
12.613,0.511,28.876,0.305,27.463,165.236,2.394,19.166,19.574,0,-5.351
11.432,0.592,12.671,0.328,19.509,208.766,2.386,10.467,45.304,0,-6.119
32.357,0.168,-81.851,0.086,54.467,283.058,3.159,36.465,1.902,0,-17.908
46.030,0.275,-113.272,0.165,150.226,282.172,2.987,-89.356,4.107,1,25.513
15.204,0.448,22.409,0.247,35.242,235.838,2.508,22.733,13.771,0,-9.063
9.452,0.507,30.357,0.311,28.929,154.667,2.334,19.781,58.262,0,+5.897
9.331,0.756,9.514,0.509,11.973,272.894,2.426,-8.746,72.213,1,-12.661
31.643,0.255,32.512,0.134,33.7,69.936,3.123,27.324,71.462,0,20.253
25.049,0.289,-107.486,0.161,96.134,205.714,2.925,54.864,40.489,1,-14.49
7.476,0.782,-1.638,0.545,19.52,204.443,2.341,6.727,69.434,0,5.265
10.356,0.529,48.454,0.277,58.656,261.866,2.462,32.347,10.85,0,-8.654
15.653,0.333,13.038,0.176,31.809,152.14,2.702,-20.286,1.459,0,-7.946
10.656,0.781,14.103,0.395,13.417,121.858,2.172,-5.534,21.518,0,11.849
13.946,0.304,-17.886,0.156,44.376,40.351,2.739,-23.056,50.076,1,8.082
18.97,0.365,14.399,0.21,24.719,87.564,2.593,19.625,61.888,0,8.744
11.985,0.29,18.612,0.174,67.855,108.514,2.967,43.92,79.928,1,-9.62
24.404,0.218,11.185,0.13,35.792,209.841,2.842,19.065,89.197,1,-11.65
18.682,0.378,-14.01,0.192,24.709,61.313,2.828,-21.644,79.623,0,9.79
65.108,0.112,59.404,0.059,102.814,351.252,3.931,102.227,43.454,1,56.665
38.398,0.12,74.924,0.072,89.635,236.415,3.814,66.52,1.422,0,-11.22
20.824,0.291,29.345,0.182,28.173,88.177,2.77,24.166,17.329,0,9.54
10.509,0.599,-5.637,0.344,20.458,142.186,2.223,16.724,46.285,0,-8.521
19.088,0.381,-13.398,0.222,26.098,190.556,2.872,-22.078,9.518,0,8.457
18.012,0.342,24.967,0.192,29.167,210.92,2.841,10.139,6.382,0,-8.975
21.912,0.257,-15.521,0.136,33.922,183.403,3.122,-15.92,6.857,0,11.571
27.004,0.261,-53.933,0.142,80.639,291.225,3.014,62.862,3.996,0,22.825
21.71,0.314,51.386,0.163,43.391,154.033,2.735,25.932,16.26,0,-12.596
36.285,0.183,-4.004,0.093,61.809,228.721,3.34,52.966,0.954,0,-24.468
12.458,0.554,11.153,0.328,20.805,164.144,2.419,14.523,2.594,0,4.74
15.563,0.399,2.968,0.219,35.765,155.609,2.672,17.724,3.565,0,-8.694
15.613,0.379,19.032,0.231,42.828,199.1,2.647,-22.114,1.594,0,10.124
18.822,0.337,-42.999,0.173,35.088,75.682,2.716,-41.011,26.156,1,12.771
19.289,0.367,28.61,0.193,30.679,203.891,2.711,20.946,18.841,0,-10.89
27.593,0.293,-33.319,0.149,80.308,189.794,2.657,-92.137,66.855,0,27.72
14.497,0.404,-23.192,0.254,16.429,117.78,2.446,-15.713,28.759,1,11.972
28.281,0.238,-70.09,0.157,161.201,325.9,3.01,-161.621,16.914,1,-14.378
20.862,0.253,40.092,0.143,46.670,173.862,3.162,23.463,4.784,0,-12.72
7.46,0.743,-0.999,0.453,19.198,131.125,2.088,6.104,11.249,0,4.226
20.803,0.233,-68.203,0.148,81.679,252.563,2.875,-74.624,7.28,1,-9.277
12.179,0.343,-93.466,0.197,57.434,249.228,2.548,44.058,11.365,0,-10.963
12.115,0.338,35.956,0.189,48.968,157.251,2.644,38.96,12.422,0,-7.41
24.23,0.18,18.552,0.096,48.768,168.557,3.03,37.377,16.484,0,18.21
14.887,0.471,-24.402,0.237,21.709,158.37,2.514,-7.324,3.465,0,-10.315
16.792,0.422,-19.31,0.213,19.525,179.678,2.435,-13.082,16.28,0,-7.502
12.357,0.489,-3.951,0.271,20.306,191.064,2.48,-14.392,60.336,0,-7.828
22.439,0.265,25.727,0.161,39.089,133.345,2.735,9.419,10.506,0,19.856
94.374,0.114,58.101,0.06,113.52,331.474,3.985,111.325,80.254,1,40.068
21.301,0.233,-2.629,0.127,85.504,304.881,3.306,80.082,4.474,0,-16.602
32.15,0.339,-49.1,0.231,43.109,278.639,2.861,-17.274,19.44,1,-12.26
8.729,0.649,-10.164,0.281,25.475,147.12,2.569,-7.807,67.419,1,8.043
9.036,0.495,28.17,0.292,36.617,81.042,2.746,29.664,14.718,1,-5.901
29.915,0.173,-58.955,0.09,58.216,283.71,3.240,-28.999,10.545,0,17.306
24.692,0.251,14.102,0.126,44.628,245.302,2.793,33.788,18.49,1,15.692
8.415,0.663,-150.47,0.349,112.772,220.881,2.49,93.163,65.626,1,-12.611
10.396,0.55,8.615,0.385,24.391,233.993,2.437,-12.047,15.919,0,10.644
27.348,0.397,37.24,0.211,40.474,151.649,2.764,34.036,32.313,1,17.021
27.659,0.181,-19.723,0.092,37.668,120.77,3.453,28.078,22.924,0,-23.421
11.892,0.637,15.953,0.355,12.831,93.489,2.135,-7.081,69.73,1,-9.94
41.378,0.091,-74.224,0.048,121.975,281.593,4.103,82.38,13.46,0,26.898
15.452,0.444,-13.246,0.228,27.318,179.134,2.549,-14.254,4.492,0,10.422
28.844,0.243,-79.1,0.151,110,322.915,3.267,36.856,7.375,1,-18.622
16.303,0.517,1.391,0.302,20.338,232.521,2.516,-10.031,8.919,1,4.174
18.749,0.434,1.758,0.25,26.812,168.176,2.697,27.179,36.997,0,-8.881
10.54,0.604,-7.64,0.327,23.437,216.574,2.207,16.799,68.906,1,11.798
8.838,0.646,-23.824,0.365,20.767,93.508,2.38,-11.017,55.07,1,-2.6
16.452,0.386,-9.241,0.193,23.968,171.603,2.521,-16.72,13.788,0,8.423
14.329,0.453,16.838,0.216,22.608,104.3,2.407,18.015,14.874,0,9.739
15.06,0.373,16.657,0.209,41.33,183.476,2.799,36.433,9.116,0,-0.588
64.524,0.172,-221.016,0.081,213.718,336.422,3.28,-202.209,49.932,1,-40.387
19.552,0.274,20.869,0.199,33.092,169.007,2.918,27.725,5.963,0,7.856
21.494,0.297,-26.168,0.2,35.852,233.995,2.858,-24.127,10.894,0,14.368
48.659,0.148,-96.537,0.084,117.546,323.658,3.595,-117.82,28.412,1,32.14
22.596,0.255,-79.076,0.139,54.97,179.071,2.709,36.228,5.87,0,14.812
14.026,0.441,14.105,0.264,32.369,134.044,2.473,16.192,19.01,0,7.701
19.712,0.327,22.326,0.169,26.809,136.391,2.688,22.988,5.879,0,-11.656
7.389,0.732,2.068,0.412,18.974,121.626,2.14,-10.136,52.619,0,5.658
23.452,0.258,-5.337,0.136,44.065,290.884,2.934,35.42,6.518,0,20.421
32.193,0.162,45.712,0.099,99.244,298.174,3.558,69.678,6.987,0,22.385
14.304,0.445,7.857,0.249,23.749,176.651,2.536,13.377,41.11,0,-6.334
22.537,0.179,26.444,0.096,57.233,184.734,3.318,45.62,5.486,0,-7.969
16.7,0.599,5.868,0.397,19.513,145.109,2.407,-12.329,16.367,0,-13.972
19.235,0.327,58.361,0.191,43.821,234.48,2.664,-21.292,26.703,0,8.516
16.793,0.312,8.314,0.159,52.117,172.534,2.982,50.2,1.388,1,-8.176
7.391,0.866,-3.205,0.478,18.161,175.254,2.157,6.927,40.366,0,-5.248
