input12,input9,input14,input13,input11,input5,input8,input15,input7,input16,input1,input2,target,input4,input6,input10,input3
0,100,25,68,95,65,76,91,92,35,0,91,7,100,97,38,32
50,68,25,52,56,100,98,54,94,0,0,97,7,99,100,75,44
8,100,0,32,70,73,51,0,77,9,55,93,3,100,72,28,81
0,37,2,50,0,64,47,100,58,5,27,69,1,100,87,13,56
75,19,29,75,100,95,100,0,71,0,42,81,9,56,70,62,6
15,44,24,50,100,6,28,3,0,0,91,100,6,97,65,3,38
18,0,0,65,31,57,26,100,31,5,37,65,2,100,64,9,52
22,72,0,49,96,100,53,0,71,3,16,83,3,100,80,45,60
19,100,0,44,82,76,82,0,66,1,59,79,9,70,100,59,92
0,43,13,47,0,82,48,100,72,12,32,67,2,100,83,19,48
67,100,33,71,74,15,47,66,87,0,11,100,4,69,43,65,0
100,100,93,29,80,7,0,7,61,36,24,87,0,62,0,44,0
14,39,44,34,0,35,35,94,46,57,100,81,8,100,72,0,62
8,44,31,68,100,2,21,16,0,21,75,100,6,82,53,0,35
40,96,2,68,100,94,79,0,42,0,48,100,9,64,98,79,70
100,100,96,43,94,22,12,11,73,58,20,73,0,43,0,54,0
85,81,49,9,40,81,60,0,100,0,35,44,0,2,14,100,41
53,0,90,100,56,57,0,40,26,98,47,100,8,81,37,23,27
33,22,3,56,70,64,76,0,17,0,46,94,5,100,97,53,100
48,11,92,25,0,87,16,100,79,100,36,93,5,61,55,0,12
89,100,100,25,78,21,2,14,73,54,0,89,0,47,0,45,4
9,0,0,63,27,52,39,100,31,14,31,89,2,100,67,19,51
70,80,34,73,100,0,82,45,30,0,99,81,9,58,50,100,52
28,9,56,50,0,26,21,100,54,84,63,96,8,100,61,0,3
51,81,86,73,100,0,0,12,24,82,57,100,0,72,34,14,16
23,0,8,58,18,63,20,100,37,0,34,89,2,100,56,1,64
0,0,0,50,0,56,44,100,34,8,13,68,2,100,86,9,27
53,67,36,77,100,7,32,53,0,0,80,100,4,63,35,34,52
15,49,60,100,88,0,12,70,9,90,67,100,0,92,56,0,26
100,100,67,15,61,22,5,11,76,7,25,93,0,55,0,59,0
9,0,4,60,20,52,43,100,31,0,11,78,2,100,73,20,35
0,37,2,50,0,64,47,100,58,5,27,69,1,100,87,12,56
75,19,29,75,100,95,100,0,71,0,42,81,9,56,70,62,6
15,44,24,50,100,6,28,3,0,0,91,100,6,97,65,3,38
18,0,0,65,31,57,26,100,31,5,37,65,2,100,64,9,52
22,72,0,49,96,100,53,0,71,3,16,83,3,100,80,45,60
19,100,0,44,82,76,82,0,66,1,59,79,9,70,100,59,92
0,43,13,47,0,82,48,100,72,12,32,67,2,100,83,19,48
0,0,5,50,1,50,33,100,33,4,16,65,2,100,70,3,27
57,66,28,65,93,52,77,33,0,0,62,56,9,83,100,78,100
32,27,0,57,81,100,85,0,43,0,29,85,5,100,100,51,82
41,81,5,77,100,0,61,16,40,0,87,75,9,100,81,78,53
17,69,0,55,100,77,62,0,36,3,27,83,3,100,84,42,50
40,36,75,100,43,51,19,62,98,100,84,90,8,91,56,0,0
8,42,31,77,100,14,21,18,0,29,87,100,6,83,54,0,45
15,86,0,48,100,18,57,0,30,12,99,100,5,100,94,49,66
71,21,29,96,100,99,100,49,12,0,0,73,9,62,96,66,26
10,61,0,47,100,77,64,2,39,15,0,69,3,100,97,38,29
72,10,94,43,0,64,0,100,52,94,21,100,5,66,49,16,12
57,88,29,75,100,0,40,60,40,0,16,100,4,83,52,55,8
12,7,8,50,0,50,51,100,37,0,15,66,2,100,89,18,14
18,100,0,53,97,46,69,0,79,6,92,77,9,100,83,54,88
9,35,26,46,92,19,22,0,1,12,100,100,6,79,52,0,54
71,1,95,43,0,46,0,100,30,100,20,98,5,64,35,24,1
48,85,23,52,69,79,98,27,100,0,0,62,1,79,100,73,42
14,49,2,66,35,53,77,100,71,0,0,75,2,97,100,46,20
39,79,19,67,73,100,81,97,91,0,0,65,1,81,100,61,64
79,100,100,56,94,29,10,16,74,84,12,60,0,28,0,41,0
6,41,28,50,0,95,41,100,80,0,39,75,2,100,83,6,46
23,73,3,84,78,89,74,100,76,0,0,71,1,94,100,49,71
16,0,15,52,4,63,31,100,36,17,33,75,2,100,71,0,51
53,96,26,67,81,62,100,58,100,0,0,49,1,58,79,79,25
71,8,88,43,0,54,0,100,39,90,11,100,5,67,32,29,24
64,84,100,87,100,0,0,35,41,97,11,90,0,57,19,27,1
12,75,34,46,37,83,38,100,80,44,0,84,7,100,77,0,48
0,35,35,58,61,100,43,0,75,66,10,63,8,100,85,6,43
29,68,13,29,55,49,64,0,44,0,100,94,5,100,93,53,72
0,82,31,34,56,92,45,98,100,39,0,85,7,100,79,13,43
18,0,0,54,10,70,41,100,39,6,32,76,2,100,73,17,51
14,82,0,53,100,58,82,0,65,7,80,100,9,100,80,47,36
28,86,0,59,100,35,99,0,56,7,40,99,9,100,72,67,2
61,81,30,84,100,0,42,75,15,0,16,89,4,100,70,51,16
0,22,1,70,31,59,57,100,42,2,0,83,2,100,88,29,28
71,100,36,55,74,7,48,39,97,0,0,100,4,81,48,84,6
8,16,9,50,0,64,41,100,48,0,14,65,2,100,79,11,35
47,100,22,55,80,54,100,49,100,0,0,57,1,73,90,74,14
44,0,34,81,46,76,86,77,26,0,69,48,9,74,100,56,100
29,57,35,43,100,3,15,24,0,0,89,100,6,93,58,2,43
0,34,27,2,23,100,69,63,63,33,0,92,7,100,100,36,51
24,56,45,53,99,15,21,0,8,26,100,100,6,85,56,0,55
100,100,92,16,68,54,24,0,96,52,15,70,0,32,0,66,20
20,0,1,61,24,58,16,100,37,5,34,64,2,100,57,0,52
42,74,79,81,100,0,0,36,26,99,37,100,0,72,33,7,11
60,28,100,96,100,76,0,21,0,88,57,95,8,56,12,33,59
1,31,1,54,9,58,58,100,53,0,0,76,2,100,95,26,24
32,29,45,38,3,73,35,100,50,41,0,86,7,100,70,0,55
30,61,1,39,66,23,60,0,17,0,100,99,5,100,79,63,54
0,17,4,50,0,67,40,100,50,2,14,65,2,100,82,6,36
16,100,2,45,85,69,64,0,76,0,16,100,3,99,80,42,59
77,100,39,50,68,0,45,41,57,0,26,77,4,100,62,60,12
8,42,0,30,0,100,53,93,78,3,63,78,2,100,80,30,83
80,8,96,50,0,61,0,100,38,100,24,96,5,52,32,29,24
