input12,input9,input14,input13,input11,input5,input8,input15,input7,input16,input1,input2,target,input4,input6,input10,input3
37,100,33,50,88,0,16,57,22,0,22,100,4,68,35,18,9
23,96,0,56,100,32,63,0,72,4,97,63,9,100,79,67,77
1,43,6,40,0,100,52,90,78,0,49,72,2,100,88,22,64
16,86,0,53,100,63,81,0,61,5,80,100,9,85,72,48,32
10,11,23,56,11,43,37,100,36,20,0,70,2,100,75,0,4
60,96,31,83,100,0,43,77,41,0,51,100,4,84,55,51,24
18,57,40,49,31,88,40,100,73,37,0,90,7,100,79,0,55
49,3,83,100,35,78,0,27,98,100,0,85,8,63,33,13,19
20,25,17,64,16,66,52,100,55,0,0,81,2,100,83,29,32
23,13,15,52,0,81,28,100,56,0,39,76,2,100,64,5,170
52,0,83,100,44,65,0,56,48,95,35,100,8,71,36,19,27
0,86,21,43,65,79,69,88,100,30,0,72,7,97,100,34,29
43,0,90,40,11,78,12,100,65,100,51,96,5,54,53,0,20
100,100,92,15,70,44,23,0,92,52,12,61,0,20,0,64,0
3,0,0,65,27,52,39,100,31,10,16,67,2,100,72,13,35
48,70,22,29,46,82,89,15,100,0,0,72,1,81,100,70,35
0,27,17,48,78,42,41,0,15,18,100,88,6,100,74,8,79
25,78,1,43,74,26,67,0,40,0,100,100,5,98,81,55,55
37,35,48,54,12,57,17,100,51,49,0,93,7,100,61,0,40
40,100,8,64,95,9,100,0,60,0,91,69,9,57,79,75,48
70,10,100,30,0,70,0,100,26,95,0,79,5,54,25,33,26
14,100,0,43,88,96,61,0,60,10,39,82,3,100,80,44,69
32,54,27,84,100,1,23,86,0,0,42,100,4,75,49,17,19
52,0,83,100,44,65,0,56,48,95,35,100,8,71,36,19,27
0,86,21,43,65,79,69,88,100,30,0,72,7,97,100,34,29
43,0,90,40,11,78,12,100,65,100,51,96,5,54,53,0,20
100,100,92,15,70,44,23,0,92,52,10,61,0,20,0,64,0
2,10,9,56,11,43,48,100,36,0,0,54,2,100,98,6,4
11,29,39,94,100,5,23,25,0,51,43,100,6,5,0,0,22
79,0,38,70,88,100,100,36,67,0,79,84,9,62,80,75,17
84,2,98,49,0,43,0,100,10,100,15,82,5,53,23,41,5
0,28,35,11,0,100,62,72,65,39,12,99,7,100,93,32,49
71,97,100,64,100,14,0,16,63,84,20,88,0,52,14,31,0
0,96,45,33,13,0,54,100,49,86,81,60,8,100,98,11,96
80,0,100,48,6,63,0,100,17,94,50,91,5,54,22,29,36
30,51,10,37,53,100,76,0,71,0,32,94,3,100,94,55,70
65,0,93,100,34,52,0,66,60,99,65,100,8,83,40,24,17
10,45,20,58,100,13,17,7,0,10,98,100,6,77,48,0,45
6,22,2,50,0,84,44,100,59,0,6,92,2,100,73,17,66
10,22,21,49,69,37,26,0,13,7,100,100,6,78,53,0,65
28,58,63,100,91,0,5,76,12,90,37,100,0,78,41,0,20
48,80,75,86,100,0,0,46,28,100,14,98,0,75,36,10,22
41,10,90,30,14,57,199,81,100,88,37,100,8,76,72,0,0
43,44,0,69,100,42,69,0,5,13,0,97,5,100,99,59,60
23,57,47,62,91,36,21,0,26,49,100,100,6,76,49,0,60
57,100,28,82,82,8,47,85,62,0,15,100,4,76,50,62,0
4,100,0,38,76,83,55,0,89,5,45,79,3,100,83,27,73
12,1,8,63,15,74,55,100,40,0,0,95,2,100,80,35,40
80,95,87,50,100,0,0,22,50,44,41,100,0,64,13,31,3
81,3,99,46,0,58,0,100,24,99,16,100,5,51,34,29,6
29,68,13,29,55,49,64,0,44,0,100,94,5,100,93,53,72
0,82,31,34,56,92,45,98,100,39,0,85,7,100,79,13,43
18,0,0,54,10,70,41,100,39,6,32,76,2,100,73,17,51
15,71,32,54,100,20,18,0,21,21,95,100,6,78,49,0,49
28,86,0,59,100,6,63,0,44,4,71,68,9,100,77,71,38
34,75,74,85,100,0,0,42,26,100,39,73,0,78,34,0,14
45,40,60,65,15,36,57,5,100,14,52,100,0,44,0,100,0
54,100,24,79,88,1,36,72,68,0,35,100,4,74,45,58,0
36,0,51,58,10,50,6,100,42,75,87,100,8,88,46,0,49
42,47,0,68,100,45,67,0,20,16,17,94,5,100,94,73,97
69,100,35,88,89,50,67,86,84,0,0,100,4,73,52,100,21
26,57,36,55,33,69,40,100,66,38,0,80,7,100,81,0,37
0,38,3,36,0,47,61,100,44,5,0,77,1,100,95,27,35
71,83,35,57,86,0,34,24,8,0,100,100,4,66,37,43,56
67,100,33,71,74,15,47,66,87,0,11,100,4,69,43,65,0
100,100,93,29,80,7,0,7,61,36,24,87,0,62,0,44,0
14,39,44,34,0,35,35,94,46,57,100,81,8,100,72,0,62
8,44,31,68,100,2,21,16,0,21,75,100,6,82,53,0,35
40,96,2,68,100,94,79,0,42,0,48,100,9,64,98,79,70
100,100,96,43,94,22,12,11,73,58,20,73,0,43,0,54,0
85,81,49,9,40,81,60,0,100,0,35,44,0,2,14,100,41
67,100,33,81,88,0,29,82,24,0,31,100,4,76,41,30,28
2,17,2,51,0,24,34,100,22,2,18,72,1,100,70,0,25
5,11,8,51,0,57,50,100,38,0,6,81,2,100,78,24,40
19,47,40,46,14,83,38,100,69,46,0,84,7,100,79,0,48
58,17,92,21,0,88,0,100,86,100,10,87,5,58,50,6,17
15,79,0,47,100,85,43,0,70,18,21,86,3,100,72,41,72
0,0,4,65,31,29,35,100,22,10,1,66,2,100,77,2,8
55,0,94,29,7,74,0,100,48,100,38,90,5,54,39,8,10
5,11,8,51,0,57,50,100,38,0,6,81,2,100,78,24,40
37,0,69,100,25,51,10,94,92,100,95,83,8,87,48,0,17
68,0,100,100,68,65,0,20,5,79,45,66,8,67,25,35,46
58,100,29,81,93,17,46,71,61,0,16,100,4,72,48,48,0
67,100,33,81,88,0,29,82,24,0,31,100,4,76,41,30,28
51,81,86,73,100,0,0,12,24,82,57,100,0,72,34,14,16
58,17,92,21,0,88,0,100,86,100,10,87,5,58,50,6,17
0,0,4,65,31,29,35,100,22,10,1,66,2,100,77,2,8
8,49,37,48,0,32,34,100,58,62,84,74,8,100,74,0,74
0,0,11,66,30,25,43,29,7,25,100,100,6,90,69,18,58
0,0,1,63,26,36,38,100,22,19,8,68,2,100,76,8,34
26,43,63,36,3,51,28,43,100,97,82,100,8,89,60,0,0
66,0,32,57,82,100,100,12,40,0,42,97,9,74,80,84,6
