,height,length,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,class,real_identifier
286,10.0,10.0,100.0,1.0,0.65,0.8,5.2,60.0,70.0,12.0,1.0,0
287,80.0,300.0,24000.0,3.7,0.3,0.67,8.8,7800.0,17000.0,900.0,5.0,0
288,12.0,180.0,2160.0,15.0,0.47,0.85,4.5,950.0,1700.0,210.0,1.0,0
289,8.0,15.0,120.0,2.1,0.36,0.97,1.6,40.0,100.0,25.0,1.0,0
290,11.0,42.0,420.0,4.2,0.305,0.69,2.0,128.0,282.0,65.0,1.0,0
291,8.0,60.0,420.0,8.5,0.222,0.852,2.3,92.0,352.0,40.0,1.0,0
292,9.0,21.0,162.0,2.5,0.398,0.819,2.07,62.0,133.0,32.0,1.0,0
293,10.0,171.0,1531.0,18.9,0.353,0.706,2.7,532.0,1068.0,205.0,1.0,0
294,42.0,69.0,2760.0,1.7,0.451,0.539,34.0,1222.0,1462.0,38.0,1.0,0
295,8.0,23.0,157.0,3.1,0.398,0.922,1.94,60.0,144.0,33.0,1.0,0
296,13.0,73.0,862.0,6.0,0.618,0.873,6.5,528.0,745.0,83.0,1.0,0
297,7.0,9.0,52.0,1.2,0.51,0.986,2.2,25.0,51.0,12.0,1.0,0
298,9.0,50.0,394.0,6.2,0.312,0.924,1.86,126.0,361.0,68.0,1.0,0
299,8.0,10.0,66.0,1.2,0.296,0.742,1.88,18.0,51.0,11.0,1.0,0
300,8.0,40.0,320.0,5.0,0.35,0.9,2.5,112.0,288.0,60.0,1.0,0
301,5.0,12.0,60.0,2.4,0.45,0.85,2.1,27.0,51.0,14.0,1.0,0
302,9.0,17.0,153.0,1.89,0.61,0.96,6.2,93.0,147.0,18.0,1.0,0
303,7.0,14.0,98.0,2.0,0.43,0.89,2.4,42.0,88.0,22.0,1.0,0
304,10.0,9.0,90.0,0.9,0.38,0.6,4.0,34.0,54.0,9.0,1.0,0
305,6.0,36.0,216.0,6.0,0.53,0.94,2.7,114.0,200.0,44.0,1.0,0
306,8.0,9.0,72.0,1.125,0.26,0.67,1.7,18.0,45.0,12.0,1.0,0
307,6.0,60.0,360.0,10.0,0.23,0.85,1.4,84.0,315.0,62.0,1.0,0
308,7.0,35.0,245.0,5.0,0.46,0.94,2.35,112.0,226.0,48.0,1.0,0
309,6.0,28.0,168.0,4.67,0.31,0.8,1.25,52.0,140.0,44.0,1.0,0
310,7.5,22.0,165.0,2.93,0.415,0.965,2.1,68.0,159.0,35.0,1.0,0
311,6.5,40.0,260.0,6.0,0.235,0.95,1.25,65.0,267.0,52.0,1.0,0
312,8.0,10.0,80.0,1.25,0.37,0.8,1.6,30.0,60.0,15.0,1.0,0
313,11.0,45.0,495.0,4.5,0.52,0.93,3.0,257.0,455.0,85.0,1.0,0
314,4.0,120.0,360.0,30.0,0.39,0.5,34.0,140.0,180.0,5.0,2.0,0
315,8.5,50.0,425.0,5.0,0.37,0.82,2.8,160.0,355.0,60.0,1.0,0
316,9.5,35.0,332.0,3.5,0.35,0.93,1.7,115.0,310.0,70.0,1.0,0
317,10.0,55.0,500.0,6.0,0.36,0.67,2.3,180.0,350.0,82.0,1.0,0
318,180.0,145.0,26100.0,0.8,0.57,0.65,21.8,14500.0,16300.0,670.0,3.0,0
319,3.0,420.0,840.0,210.0,0.51,0.58,17.0,430.0,490.0,28.0,2.0,0
320,8.0,22.0,176.0,2.75,0.35,0.85,2.5,62.0,148.0,28.0,1.0,0
321,6.0,12.0,72.0,2.0,0.4,0.9,2.0,29.0,65.0,18.0,1.0,0
322,9.0,18.0,162.0,2.0,0.32,0.88,2.1,52.0,142.0,25.0,1.0,0
323,7.0,15.0,105.0,2.14,0.38,0.91,2.3,40.0,96.0,22.0,1.0,0
324,10.0,30.0,300.0,3.0,0.29,0.82,2.2,87.0,245.0,50.0,1.0,0
325,8.0,50.0,400.0,6.25,0.34,0.87,1.7,136.0,360.0,85.0,1.0,0
326,11.0,25.0,275.0,2.27,0.31,0.89,2.4,85.0,190.0,45.0,1.0,0
327,9.0,40.0,360.0,4.44,0.42,0.95,2.5,150.0,345.0,70.0,1.0,0
328,10.0,260.0,2600.0,26.0,0.28,0.78,2.0,720.0,2100.0,390.0,1.0,0
329,7.0,35.0,245.0,5.0,0.45,0.97,2.6,110.0,230.0,42.0,1.0,0
330,11.0,350.0,3850.0,32.0,0.32,0.62,4.8,1230.0,2380.0,320.0,1.0,0
331,6.0,180.0,1080.0,30.0,0.15,0.4,1.4,160.0,430.0,120.0,1.0,0
332,12.0,5.0,60.0,0.5,0.4,0.5,16.0,24.0,30.0,2.0,1.0,0
333,7.0,25.0,175.0,3.5,0.34,0.67,2.1,60.0,140.0,35.0,1.0,0
334,13.0,70.0,910.0,6.0,0.41,0.71,3.9,370.0,650.0,95.0,1.0,0
335,9.0,9.0,81.0,1.1,0.51,1.0,3.0,41.0,81.0,12.0,1.0,0
336,10.0,35.0,320.0,3.8,0.36,0.64,2.5,115.0,200.0,45.0,1.0,0
337,8.0,80.0,720.0,9.0,0.49,0.98,2.7,350.0,690.0,130.0,1.0,0
338,8.0,22.0,190.0,2.3,0.37,0.71,2.4,70.0,130.0,30.0,1.0,0
339,6.0,45.0,230.0,9.0,0.27,0.79,1.4,65.0,180.0,45.0,1.0,0
340,9.0,30.0,270.0,3.33,0.31,0.7,2.2,84.0,189.0,45.0,1.0,0
341,7.0,45.0,315.0,6.43,0.29,0.74,1.5,92.0,233.0,58.0,1.0,0
342,6.0,15.0,90.0,2.5,0.28,0.95,1.65,25.0,85.0,18.0,1.0,0
343,2.0,60.0,120.0,30.0,0.58,0.98,2.3,35.0,60.0,20.0,2.0,0
344,12.0,180.0,2160.0,15.0,0.46,0.87,4.8,990.0,1800.0,210.0,1.0,0
345,8.0,38.0,304.0,4.75,0.33,0.82,2.1,100.0,250.0,50.0,1.0,0
346,9.0,42.0,378.0,4.67,0.42,0.95,2.6,140.0,340.0,60.0,1.0,0
347,13.0,95.0,1235.0,7.31,0.38,0.62,5.1,490.0,800.0,100.0,1.0,0
348,11.0,210.0,2310.0,19.09,0.15,0.59,1.3,340.0,1300.0,260.0,1.0,0
349,12.0,120.0,1440.0,10.0,0.25,0.65,2.0,350.0,900.0,180.0,1.0,0
350,6.5,5.0,32.5,0.769,0.52,0.78,6.2,17.0,25.0,3.0,1.0,0
351,8.5,20.0,170.0,2.353,0.365,0.905,1.7,62.0,150.0,34.0,1.0,0
352,10.5,18.0,189.0,1.81,0.598,0.805,7.0,115.0,150.0,15.0,1.0,0
353,8.0,105.0,840.0,13.125,0.215,0.675,1.5,180.0,640.0,140.0,1.0,0
354,8.5,15.0,127.5,1.765,0.245,0.915,1.6,32.0,115.0,20.0,1.0,0
355,11.0,9.0,88.0,0.818,0.51,0.99,5.5,45.0,85.0,9.0,1.0,0
356,9.5,260.0,2470.0,27.368,0.23,0.742,1.4,530.0,1720.0,360.0,1.0,0
357,10.0,16.0,160.0,1.8,0.462,0.933,2.5,70.0,140.0,30.0,1.0,0
358,7.5,65.0,487.5,8.9,0.345,0.965,2.0,150.0,430.0,75.0,1.0,0
359,9.5,270.0,2565.0,28.526,0.195,0.678,1.3,450.0,1660.0,350.0,1.0,0
360,3.0,30.0,90.0,10.0,0.5,0.55,30.0,45.0,50.0,2.0,2.0,0
361,12.0,210.0,2520.0,17.5,0.36,0.73,3.5,900.0,1530.0,290.0,1.0,0
362,8.0,35.0,280.0,4.0,0.27,0.76,2.0,75.0,210.0,50.0,1.0,0
363,6.0,10.0,60.0,1.2,0.42,0.95,2.0,25.0,55.0,15.0,1.0,0
364,10.0,280.0,2800.0,28.0,0.14,0.54,1.5,350.0,1350.0,260.0,1.0,0
365,14.0,12.0,168.0,0.8,0.51,0.68,11.0,85.0,115.0,9.0,1.0,0
366,11.0,20.0,220.0,2.0,0.59,0.88,8.0,110.0,170.0,16.0,1.0,0
367,150.0,160.0,24000.0,1.05,0.59,0.65,47.0,14200.0,15500.0,300.0,3.0,0
368,11.0,560.0,5600.0,56.0,0.8,0.88,22.0,4450.0,4900.0,210.0,2.0,0
369,9.0,15.0,135.0,1.8,0.47,0.77,3.0,55.0,90.0,21.0,1.0,0
370,8.5,50.0,425.0,5.882,0.485,0.735,9.1,206.0,312.0,25.0,1.0,0
371,11.0,260.0,2860.0,23.636,0.255,0.57,1.95,740.0,1700.0,420.0,1.0,0
372,9.5,230.0,2185.0,24.211,0.205,0.728,1.5,415.0,1580.0,290.0,1.0,0
373,6.5,8.0,52.0,1.231,0.27,0.79,1.4,15.0,36.0,10.0,1.0,0
374,10.0,16.0,150.0,1.75,0.385,0.97,2.5,55.0,140.0,22.0,1.0,0
375,9.0,55.0,495.0,5.889,0.365,0.99,1.65,180.0,480.0,105.0,1.0,0
376,7.5,15.0,105.0,2.1,0.415,0.975,1.8,45.0,100.0,25.0,1.0,0
377,7.0,35.0,245.0,4.857,0.36,0.96,1.55,85.0,230.0,60.0,1.0,0
378,7.0,12.0,84.0,1.6,0.31,0.66,1.8,28.0,55.0,15.0,1.0,0
379,8.0,16.0,128.0,2.0,0.265,0.69,3.95,35.0,90.0,9.0,1.0,0
380,6.0,47.0,282.0,7.833,0.315,0.82,1.9,89.0,231.0,55.0,1.0,0
381,9.0,60.0,540.0,6.667,0.29,0.795,2.05,157.0,429.0,88.0,1.0,0
382,3.0,50.0,150.0,16.667,0.092,0.93,1.2,14.0,93.0,14.0,1.0,0
383,7.0,90.0,630.0,12.857,0.342,0.8,2.2,215.0,504.0,78.0,1.0,0
384,11.0,40.0,440.0,3.636,0.275,0.62,1.95,121.0,273.0,48.0,1.0,0
385,4.0,20.0,80.0,5.0,0.45,0.85,1.8,36.0,68.0,22.0,1.0,0
386,12.0,65.0,780.0,5.417,0.265,0.59,2.0,207.0,462.0,92.0,1.0,0
387,5.0,77.0,385.0,15.4,0.355,0.79,2.15,137.0,305.0,65.0,1.0,0
388,9.0,30.0,270.0,3.333,0.3,0.61,1.85,81.0,183.0,42.0,1.0,0
389,8.0,55.0,440.0,6.875,0.28,0.81,1.5,123.0,356.0,85.0,1.0,0
390,7.0,60.0,420.0,8.5,0.315,0.985,1.75,133.0,420.0,76.0,1.0,0
391,8.0,65.0,520.0,8.1,0.305,0.86,1.95,156.0,440.0,81.0,1.0,0
392,7.0,120.0,850.0,17.0,0.28,0.63,1.72,238.0,530.0,138.0,1.0,0
393,7.0,110.0,760.0,15.5,0.285,0.55,1.92,218.0,415.0,113.0,1.0,0
394,7.0,12.0,80.0,1.6,0.395,0.77,1.78,31.0,60.0,18.0,1.0,0
395,41.0,7.0,290.0,0.17,0.28,0.43,2.2,82.0,126.0,37.0,4.0,0
396,13.0,84.0,1015.0,7.0,0.48,0.61,5.5,488.0,625.0,91.0,1.0,0
397,5.0,5.0,25.0,0.9,0.505,0.805,10.5,11.0,17.0,2.0,1.0,0
398,11.0,6.0,60.0,0.5,0.66,0.73,12.5,37.0,41.0,4.0,1.0,0
399,8.0,70.0,560.0,8.7,0.22,0.65,1.45,120.0,356.0,84.0,1.0,0
400,8.0,40.0,320.0,5.0,0.35,0.85,2.0,112.0,280.0,60.0,1.0,0
401,9.0,25.0,225.0,2.8,0.39,0.92,1.85,88.0,207.0,44.0,1.0,0
402,7.0,15.0,105.0,2.0,0.36,0.88,1.7,38.0,92.0,22.0,1.0,0
403,12.0,50.0,600.0,4.2,0.32,0.65,2.1,192.0,390.0,80.0,1.0,0
404,10.0,35.0,350.0,3.5,0.34,0.9,1.9,120.0,315.0,70.0,1.0,0
405,11.0,100.0,1100.0,10.0,0.28,0.68,2.15,330.0,780.0,160.0,1.0,0
406,6.0,18.0,108.0,3.0,0.25,0.75,1.6,27.0,85.0,18.0,1.0,0
407,13.0,300.0,3900.0,23.0,0.34,0.58,4.6,1326.0,2500.0,350.0,1.0,0
408,10.0,60.0,600.0,6.0,0.31,0.72,1.95,186.0,432.0,90.0,1.0,0
409,8.0,20.0,160.0,2.5,0.38,0.95,1.8,60.0,130.0,30.0,1.0,0
410,9.0,30.0,270.0,3.0,0.45,0.85,2.5,122.0,229.0,40.0,1.0,0
411,10.0,25.0,250.0,2.5,0.35,0.9,2.0,88.0,225.0,30.0,1.0,0
412,8.0,105.0,840.0,13.125,0.22,0.75,1.5,185.0,630.0,140.0,1.0,0
413,12.0,170.0,2040.0,14.167,0.21,0.82,1.65,430.0,1675.0,190.0,1.0,0
414,11.0,95.0,1045.0,8.636,0.48,0.92,3.0,500.0,960.0,155.0,1.0,0
415,10.0,40.0,400.0,4.0,0.4,0.88,2.3,160.0,350.0,60.0,1.0,0
416,14.0,190.0,2660.0,13.571,0.19,0.72,1.7,490.0,1800.0,280.0,1.0,0
417,12.0,265.0,3180.0,22.083,0.29,0.71,2.0,880.0,2260.0,440.0,1.0,0
418,6.0,22.0,132.0,3.667,0.49,0.75,2.4,65.0,99.0,25.0,1.0,0
419,10.0,65.0,650.0,6.5,0.36,0.79,3.3,235.0,515.0,80.0,1.0,0
420,8.5,530.0,4500.0,65.0,0.19,0.71,1.3,850.0,3000.0,640.0,1.0,0
421,1.5,48.0,48.0,48.0,0.21,0.99,1.15,10.0,48.0,9.0,1.0,0
422,7.5,18.0,125.0,2.5,0.32,0.9,1.55,40.0,110.0,25.0,1.0,0
423,6.5,35.0,245.0,5.0,0.26,0.67,1.25,65.0,165.0,50.0,1.0,0
424,9.5,22.0,190.0,2.3,0.56,0.74,10.0,105.0,135.0,12.0,1.0,0
425,6.0,90.0,540.0,15.0,0.3,0.78,1.85,160.0,420.0,90.0,1.0,0
426,9.0,82.0,730.0,9.0,0.34,0.92,2.1,245.0,660.0,120.0,1.0,0
427,17.0,188.0,3400.0,10.5,0.16,0.36,2.4,550.0,1200.0,230.0,1.0,0
428,15.0,5.0,70.0,0.3,0.15,0.53,5.1,11.0,35.0,3.0,5.0,0
429,6.5,22.0,150.0,3.1,0.33,0.73,1.42,50.0,110.0,35.0,1.0,0
430,10.0,120.0,1200.0,12.0,0.25,0.76,1.7,300.0,900.0,180.0,1.0,0
431,12.0,540.0,6480.0,45.0,0.82,0.82,5000.0,5000.0,5000.0,2.0,2.0,0
432,32.0,110.0,3520.0,3.5,0.24,0.46,5.0,800.0,1500.0,165.0,5.0,0
433,11.0,20.0,220.0,1.8,0.38,0.91,2.0,80.0,190.0,42.0,1.0,0
434,9.0,28.0,252.0,3.1,0.39,1.0,2.4,90.0,252.0,36.0,1.0,0
435,2.0,15.0,30.0,7.5,0.65,1.0,3.1,10.0,15.0,3.5,2.0,0
436,8.0,38.0,304.0,4.75,0.41,0.99,1.95,120.0,300.0,60.0,1.0,0
437,9.0,66.0,594.0,7.33,0.47,0.91,2.6,270.0,530.0,105.0,1.0,0
438,8.0,40.0,320.0,5.0,0.37,0.98,2.1,120.0,315.0,58.0,1.0,0
439,3.0,5.0,15.0,1.5,1.0,1.0,13.0,15.0,15.0,2.0,1.0,0
440,9.0,75.0,600.0,9.5,0.42,0.85,2.2,250.0,510.0,115.0,1.0,0
441,6.0,60.0,420.0,9.0,0.29,0.84,1.6,130.0,390.0,85.0,1.0,0
442,8.0,70.0,490.0,10.0,0.24,0.76,1.4,120.0,380.0,90.0,1.0,0
443,10.0,22.0,190.0,2.3,0.37,0.92,2.3,70.0,165.0,35.0,1.0,0
444,6.0,4.0,20.0,0.7,0.62,0.62,9.5,10.0,10.0,2.0,1.0,0
445,4.0,530.0,1620.0,180.0,0.34,0.36,62.0,550.0,570.0,10.0,2.0,0
446,8.0,74.0,510.0,10.3,0.41,0.85,1.9,210.0,430.0,112.0,1.0,0
447,9.0,16.0,125.0,1.9,0.48,1.0,2.4,60.0,122.0,26.0,1.0,0
448,8.0,59.0,410.0,8.2,0.42,0.8,2.8,170.0,320.0,65.0,1.0,0
449,36.0,70.0,2650.0,1.95,0.13,0.26,7.7,330.0,690.0,45.0,5.0,0
450,10.0,20.0,200.0,2.0,0.4,0.9,2.0,80.0,180.0,40.0,1.0,0
451,9.0,15.0,135.0,1.667,0.35,0.85,1.8,47.0,115.0,25.0,1.0,0
452,5.0,25.0,125.0,5.0,0.32,0.8,1.7,40.0,100.0,30.0,1.0,0
453,12.0,50.0,600.0,4.167,0.42,0.88,2.3,252.0,528.0,110.0,1.0,0
454,6.0,18.0,108.0,3.0,0.36,0.9,1.9,39.0,97.0,20.0,1.0,0
455,3.0,30.0,90.0,10.0,0.3,0.95,1.6,27.0,85.0,15.0,2.0,0
456,8.0,60.0,480.0,7.5,0.38,0.87,2.1,182.0,420.0,95.0,1.0,0
457,7.0,14.0,98.0,2.0,0.4,0.92,2.2,28.0,90.0,18.0,1.0,0
458,4.0,28.0,112.0,7.0,0.33,0.89,1.7,37.0,105.0,22.0,1.0,0
459,11.0,11.0,121.0,1.0,0.41,0.86,2.25,50.0,110.0,12.0,1.0,0
460,7.0,60.0,420.0,10.0,0.22,0.89,1.35,92.0,330.0,63.0,1.0,0
461,9.0,250.0,2250.0,28.0,0.2,0.64,1.45,400.0,1250.0,270.0,1.0,0
462,15.0,400.0,6000.0,29.0,0.37,0.6,4.5,2000.0,3300.0,450.0,1.0,0
463,10.0,130.0,1300.0,15.0,0.18,0.65,1.5,210.0,760.0,140.0,1.0,0
464,12.0,230.0,2760.0,21.0,0.26,0.55,2.0,620.0,1340.0,320.0,1.0,0
465,11.0,270.0,2970.0,27.0,0.28,0.72,1.85,720.0,1880.0,390.0,1.0,0
466,10.0,100.0,900.0,12.0,0.47,0.95,2.6,420.0,850.0,170.0,1.0,0
467,14.0,450.0,6300.0,34.0,0.26,0.7,2.2,1480.0,4000.0,680.0,1.0,0
468,8.0,140.0,980.0,20.0,0.12,0.53,1.15,120.0,510.0,100.0,1.0,0
469,8.0,15.0,100.0,2.0,0.31,0.86,1.2,30.0,80.0,25.0,1.0,0
470,8.0,25.0,200.0,3.125,0.275,0.7,2.5,55.0,140.0,20.0,1.0,0
471,10.0,60.0,600.0,6.0,0.35,0.85,2.1,210.0,510.0,100.0,1.0,0
472,2.0,80.0,160.0,40.0,0.4,0.95,5.0,64.0,150.0,8.0,2.0,0
473,6.0,200.0,1200.0,33.333,0.2,0.7,1.5,240.0,840.0,210.0,1.0,0
474,7.0,30.0,210.0,4.286,0.5,0.9,3.0,105.0,190.0,50.0,1.0,0
475,4.0,500.0,2000.0,125.0,0.35,0.4,25.0,700.0,800.0,30.0,2.0,0
476,12.0,15.0,180.0,1.25,0.45,0.98,2.3,81.0,160.0,30.0,1.0,0
477,10.0,20.0,200.0,2.0,0.28,0.6,3.5,56.0,120.0,18.0,1.0,0
478,6.0,210.0,1260.0,35.0,0.18,0.8,1.3,226.0,1000.0,230.0,1.0,0
479,11.0,70.0,770.0,6.364,0.3,0.82,2.2,231.0,630.0,90.0,1.0,0
480,35.0,70.0,2450.0,2.0,0.5,0.85,4.5,1225.0,2083.0,300.0,1.0,0
481,6.0,20.0,120.0,3.0,0.25,0.88,2.0,30.0,105.0,15.0,1.0,0
482,2.0,14.0,28.0,7.0,0.9,0.95,12.5,25.0,27.0,2.0,2.0,0
483,12.0,90.0,1080.0,7.5,0.3,0.6,2.5,324.0,648.0,120.0,1.0,0
484,6.0,9.0,54.0,1.5,0.6,0.92,1.9,33.0,50.0,10.0,1.0,0
485,9.0,40.0,360.0,4.5,0.4,0.96,2.0,144.0,345.0,70.0,1.0,0
486,14.0,7.0,98.0,0.5,0.45,0.44,33.0,44.0,40.0,2.0,1.0,0
487,10.0,350.0,3000.0,35.0,0.1,0.45,1.3,350.0,1300.0,280.0,1.0,0
488,13.0,420.0,5460.0,30.0,0.25,0.6,2.5,1365.0,3300.0,590.0,1.0,0
489,30.0,2.0,60.0,0.05,0.95,0.98,31.0,30.0,60.0,2.0,4.0,0
490,7.5,115.0,862.5,15.8,0.22,0.63,1.4,170.0,500.0,120.0,1.0,0
491,6.5,53.0,344.5,8.7,0.29,0.78,1.5,95.0,245.0,65.0,1.0,0
492,6.5,85.0,552.5,13.7,0.28,0.96,1.35,145.0,480.0,105.0,1.0,0
493,10.5,7.5,78.75,0.75,0.36,0.76,2.8,27.0,55.0,10.0,1.0,0
494,10.5,24.0,252.0,2.4,0.31,0.89,2.5,75.0,210.0,32.0,1.0,0
495,8.5,15.0,127.5,1.8,0.51,0.77,3.1,60.0,90.0,20.0,1.0,0
496,26.0,185.0,4810.0,7.2,0.48,0.88,8.0,2200.0,4000.0,275.0,1.0,0
497,10.5,270.0,2835.0,26.5,0.19,0.6,1.33,525.0,1620.0,385.0,1.0,0
498,8.5,47.0,399.5,5.7,0.3,0.57,1.9,112.0,210.0,60.0,1.0,0
499,7.5,24.0,180.0,3.3,0.29,0.68,1.6,50.0,115.0,31.0,1.0,0
0,28.0,137.0,3836.0,4.893,0.265,0.564,5.05,1016.0,2163.0,201.0,1.0,1
1,7.0,80.0,560.0,11.429,0.155,0.698,1.18,87.0,391.0,74.0,1.0,1
2,9.0,93.0,837.0,10.333,0.259,0.895,1.74,217.0,749.0,125.0,1.0,1
3,2.0,17.0,34.0,8.5,0.324,1.0,2.75,11.0,34.0,4.0,1.0,1
4,5.0,14.0,70.0,2.8,0.586,0.943,2.28,41.0,66.0,18.0,1.0,1
5,7.0,86.0,602.0,12.286,0.294,0.701,1.69,177.0,422.0,105.0,1.0,1
6,10.0,284.0,2840.0,28.4,0.202,0.709,1.43,575.0,2013.0,402.0,1.0,1
7,14.0,253.0,3542.0,18.071,0.372,0.826,4.36,1317.0,2924.0,302.0,1.0,1
8,5.0,107.0,535.0,21.4,0.247,0.91,1.43,132.0,487.0,92.0,1.0,1
9,8.0,9.0,72.0,1.125,0.431,0.958,2.07,31.0,69.0,15.0,1.0,1
10,7.0,14.0,98.0,2.0,0.347,1.0,2.0,34.0,98.0,17.0,1.0,1
11,8.0,30.0,240.0,3.75,0.363,0.85,2.29,87.0,204.0,38.0,1.0,1
12,14.0,185.0,2590.0,13.214,0.254,0.651,2.27,657.0,1687.0,289.0,1.0,1
13,9.0,124.0,1116.0,13.778,0.348,0.722,2.57,388.0,806.0,151.0,1.0,1
14,11.0,67.0,737.0,6.091,0.269,0.689,2.96,198.0,508.0,67.0,1.0,1
15,7.0,86.0,602.0,12.286,0.244,0.831,1.27,147.0,500.0,116.0,1.0,1
16,7.0,60.0,420.0,8.571,0.286,0.886,1.5,120.0,372.0,80.0,1.0,1
17,1.0,35.0,35.0,35.0,0.829,1.0,9.67,29.0,35.0,3.0,2.0,1
18,14.0,284.0,3976.0,20.286,0.365,0.54,5.1,1453.0,2147.0,285.0,1.0,1
19,9.0,48.0,432.0,5.333,0.227,0.657,1.42,98.0,284.0,69.0,1.0,1
20,10.0,280.0,2800.0,28.0,0.356,0.77,2.63,998.0,2157.0,380.0,1.0,1
21,7.0,11.0,77.0,1.571,0.299,0.987,1.35,23.0,76.0,17.0,1.0,1
22,7.0,14.0,98.0,2.0,0.296,0.898,1.61,29.0,88.0,18.0,1.0,1
23,11.0,54.0,594.0,4.909,0.316,0.697,2.07,188.0,414.0,91.0,1.0,1
24,12.0,271.0,3252.0,22.583,0.232,0.548,1.93,753.0,1782.0,390.0,1.0,1
25,7.0,23.0,161.0,3.286,0.323,0.839,1.68,52.0,135.0,31.0,1.0,1
26,8.0,65.0,520.0,8.125,0.269,0.725,1.4,140.0,377.0,100.0,1.0,1
27,11.0,101.0,1111.0,9.182,0.253,0.77,1.71,281.0,856.0,164.0,1.0,1
28,10.0,93.0,930.0,9.3,0.268,0.784,1.78,249.0,729.0,140.0,1.0,1
29,8.0,196.0,1568.0,24.5,0.142,0.644,1.4,222.0,1010.0,159.0,1.0,1
30,8.0,245.0,1960.0,30.625,0.198,0.555,1.36,389.0,1088.0,286.0,1.0,1
31,8.0,13.0,104.0,1.625,0.635,0.788,8.25,66.0,82.0,8.0,1.0,1
32,5.0,7.0,35.0,1.4,0.4,0.657,2.33,14.0,23.0,6.0,1.0,1
33,8.0,12.0,96.0,1.5,0.375,0.927,1.8,36.0,89.0,20.0,1.0,1
34,5.0,96.0,480.0,19.2,0.404,0.817,2.77,194.0,392.0,70.0,1.0,1
35,6.0,6.0,36.0,1.0,0.361,1.0,1.44,13.0,36.0,9.0,1.0,1
36,25.0,186.0,4650.0,7.44,0.485,0.942,7.39,2253.0,4379.0,305.0,1.0,1
37,9.0,99.0,891.0,11.0,0.288,0.801,1.95,257.0,714.0,132.0,1.0,1
38,9.0,64.0,576.0,7.111,0.345,0.694,2.29,199.0,400.0,87.0,1.0,1
39,7.0,5.0,35.0,0.714,0.2,0.429,7.0,7.0,15.0,1.0,1.0,1
40,5.0,17.0,85.0,3.4,0.576,0.953,2.33,49.0,81.0,21.0,1.0,1
41,1.0,73.0,73.0,73.0,0.616,1.0,3.75,45.0,73.0,12.0,2.0,1
42,9.0,267.0,2403.0,29.667,0.164,0.73,1.28,393.0,1754.0,307.0,1.0,1
43,17.0,106.0,1802.0,6.235,0.927,1.0,14.53,1671.0,1802.0,115.0,1.0,1
44,8.0,126.0,1008.0,15.75,0.209,0.573,1.45,211.0,578.0,146.0,1.0,1
45,11.0,86.0,946.0,7.818,0.283,0.764,1.91,268.0,723.0,140.0,1.0,1
46,3.0,3.0,9.0,1.0,0.889,1.0,8.0,8.0,9.0,1.0,1.0,1
47,25.0,186.0,4650.0,7.44,0.456,0.868,8.06,2121.0,4035.0,263.0,1.0,1
48,7.0,110.0,770.0,15.714,0.174,0.447,1.25,134.0,344.0,107.0,1.0,1
49,9.0,76.0,684.0,8.444,0.358,0.795,2.19,245.0,544.0,112.0,1.0,1
50,19.0,2.0,38.0,0.105,0.816,0.816,31.0,31.0,31.0,1.0,4.0,1
51,7.0,49.0,343.0,7.0,0.297,0.641,2.08,102.0,220.0,49.0,1.0,1
52,7.0,207.0,1449.0,29.571,0.249,0.771,1.29,361.0,1117.0,279.0,1.0,1
53,5.0,30.0,150.0,6.0,0.36,0.947,1.26,54.0,142.0,43.0,1.0,1
54,5.0,7.0,35.0,1.4,0.686,1.0,3.0,24.0,35.0,8.0,1.0,1
55,9.0,12.0,108.0,1.333,0.407,1.0,1.57,44.0,108.0,28.0,1.0,1
56,1.0,85.0,85.0,85.0,0.882,1.0,12.5,75.0,85.0,6.0,2.0,1
57,6.0,97.0,582.0,16.167,0.235,0.703,1.71,137.0,409.0,80.0,1.0,1
58,5.0,14.0,70.0,2.8,0.329,0.5,2.56,23.0,35.0,9.0,1.0,1
59,24.0,107.0,2568.0,4.458,0.908,0.982,16.91,2333.0,2523.0,138.0,1.0,1
60,6.0,49.0,294.0,8.167,0.241,0.633,1.42,71.0,186.0,50.0,1.0,1
61,10.0,41.0,410.0,4.1,0.463,0.968,2.79,190.0,397.0,68.0,1.0,1
62,8.0,40.0,320.0,5.0,0.409,0.997,2.22,131.0,319.0,59.0,1.0,1
63,14.0,57.0,798.0,4.071,0.714,0.94,11.88,570.0,750.0,48.0,1.0,1
64,1.0,35.0,35.0,35.0,0.2,1.0,1.17,7.0,35.0,6.0,1.0,1
65,9.0,50.0,450.0,5.556,0.32,0.716,2.67,144.0,322.0,54.0,1.0,1
66,8.0,36.0,288.0,4.5,0.615,0.938,3.22,177.0,270.0,55.0,1.0,1
67,13.0,106.0,1378.0,8.154,0.306,0.688,2.37,422.0,948.0,178.0,1.0,1
68,23.0,26.0,598.0,1.13,0.278,0.96,1.8,166.0,574.0,92.0,1.0,1
69,6.0,13.0,78.0,2.167,0.295,0.692,1.53,23.0,54.0,15.0,1.0,1
70,8.0,34.0,272.0,4.25,0.309,0.908,1.5,84.0,247.0,56.0,1.0,1
71,12.0,129.0,1548.0,10.75,0.303,0.711,2.51,469.0,1100.0,187.0,1.0,1
72,24.0,64.0,1536.0,2.667,0.227,0.57,3.38,348.0,875.0,103.0,1.0,1
