,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,class,real_identifier
292,3,40,3,1,10500,3,3,3,1,0,3,2,29,1,1,2,3,1,0,0,1,0
293,0,25,1,0,2500,1,3,2,2,0,2,1,30,0,1,1,1,1,0,0,1,0
294,2,15,3,3,3000,0,1,3,1,0,3,0,27,2,1,1,2,2,0,0,2,0
295,3,20,2,4,6000,0,2,4,2,0,1,2,25,2,1,1,2,1,0,0,1,0
296,1,22,4,3,2800,2,3,3,2,0,2,2,33,2,1,2,2,1,1,0,1,0
297,0,14,2,0,2600,0,1,4,2,0,1,0,34,2,1,1,1,2,0,0,2,0
298,1,35,0,4,3900,0,2,4,1,0,1,2,42,2,1,1,2,1,1,0,2,0
299,2,10,2,4,750,0,2,3,1,0,2,0,28,2,1,1,1,1,0,0,2,0
300,1,15,3,3,900,1,3,4,1,0,3,0,50,2,1,1,1,1,0,0,1,0
301,0,22,2,2,6000,0,0,4,2,0,2,2,30,2,2,1,3,1,1,0,1,0
302,2,10,3,3,1200,2,2,4,1,0,3,0,60,2,1,1,1,1,0,0,1,0
303,0,14,2,3,700,0,4,4,1,0,4,1,25,2,0,1,2,1,0,0,1,0
304,3,16,2,4,1400,4,2,4,3,0,2,0,35,2,0,1,2,1,1,0,1,0
305,1,50,2,0,6600,1,3,3,2,0,2,1,20,2,1,1,2,1,0,0,2,0
306,0,46,2,4,6700,0,2,3,1,0,2,2,32,2,1,1,2,1,1,0,2,0
307,2,12,2,3,1300,0,1,4,1,0,2,1,22,2,1,1,2,1,0,0,1,0
308,3,26,2,0,1250,0,1,4,3,0,2,0,27,2,1,1,2,1,0,0,1,0
309,0,13,0,0,1100,0,2,4,2,0,4,2,45,0,1,2,2,1,0,0,2,0
310,2,15,2,3,2450,0,0,3,1,0,3,3,50,2,2,1,3,1,0,0,1,0
311,0,12,2,4,1700,2,4,3,3,0,1,0,30,2,1,1,2,1,0,0,1,0
312,3,14,2,4,1500,0,1,4,1,0,3,2,36,2,1,1,2,2,0,0,1,0
313,3,11,2,4,3100,0,2,2,2,0,4,2,50,2,1,1,2,1,1,0,1,0
314,1,38,3,7,12000,1,3,2,2,0,3,3,30,2,0,1,2,1,1,0,1,0
315,3,13,2,3,1100,2,2,4,1,0,4,2,28,2,0,1,1,1,0,0,2,0
316,1,10,2,4,1650,0,1,4,1,0,2,2,20,2,1,1,2,1,1,0,2,0
317,2,40,0,9,6300,0,1,2,0,0,1,1,35,2,1,2,2,1,0,0,1,0
318,3,14,4,4,600,0,4,4,2,0,4,0,55,2,1,1,2,1,0,0,1,0
319,3,35,4,0,3500,0,3,4,2,0,4,2,39,2,1,2,2,1,1,0,1,0
320,2,15,3,3,2500,1,2,3,2,0,2,1,35,1,1,1,2,1,0,0,1,0
321,1,30,2,4,3200,0,3,2,1,0,1,0,40,2,0,2,3,1,1,0,2,0
322,0,22,1,1,2800,0,4,3,2,0,4,2,30,2,1,1,2,2,0,0,1,0
323,3,40,4,5,4500,1,1,4,1,0,3,1,20,1,0,2,1,1,1,0,2,0
324,1,18,2,2,3100,0,2,3,2,1,1,0,28,2,1,1,3,2,0,0,1,0
325,1,14,3,3,2900,0,3,2,1,0,2,1,25,2,1,2,2,1,1,0,2,0
326,0,35,2,6,2200,0,4,1,2,0,1,2,22,2,0,1,2,1,0,1,1,0
327,2,10,1,0,3700,1,2,2,1,2,3,0,27,1,2,2,1,2,1,0,2,0
328,3,23,3,3,3400,4,4,3,2,0,2,1,45,2,1,1,2,1,1,0,1,0
329,0,16,1,1,1400,0,3,4,1,0,4,3,31,2,0,2,1,2,0,0,2,0
330,2,10,3,2,2500,1,2,3,2,0,3,1,30,2,1,1,2,1,0,0,1,0
331,1,20,2,4,2700,2,3,2,1,0,4,2,35,2,0,1,1,1,0,0,1,0
332,0,12,4,1,1400,3,2,3,2,0,2,2,42,2,1,2,2,1,0,0,1,0
333,2,16,3,5,1300,1,3,4,1,0,3,1,38,2,1,2,2,1,0,0,1,0
334,1,14,2,8,900,0,3,2,1,0,4,0,25,2,0,1,1,1,0,0,1,0
335,3,40,4,1,10500,2,2,3,2,0,2,3,46,0,2,1,2,1,0,0,2,0
336,0,22,3,0,1100,0,1,1,1,0,2,2,20,2,1,1,1,1,0,0,2,0
337,1,10,3,4,800,0,3,4,1,2,2,0,45,2,1,1,1,1,0,0,1,0
338,0,17,2,6,1300,4,2,4,1,0,2,2,26,2,0,1,2,1,0,0,2,0
339,1,14,2,3,1000,3,1,1,1,0,4,0,22,2,0,1,1,1,0,0,1,0
340,1,30,3,4,2500,2,3,3,2,0,2,2,30,1,1,2,2,1,1,0,2,0
341,0,22,2,3,2100,4,3,4,2,0,3,2,40,2,1,1,2,1,1,0,1,0
342,0,35,4,2,4300,2,2,1,1,0,4,2,25,2,1,2,2,1,0,0,2,0
343,1,26,3,3,2050,0,1,3,1,0,2,1,37,2,1,1,3,1,1,0,2,0
344,3,10,2,4,1500,0,3,4,2,0,2,2,20,2,1,1,2,1,0,0,2,0
345,2,70,2,4,5600,1,2,2,3,0,2,2,27,2,1,1,2,1,0,0,2,0
346,0,7,4,3,1900,0,0,4,2,0,4,3,35,2,2,3,3,1,1,0,1,0
347,0,19,4,4,1900,0,3,4,3,0,1,1,30,2,1,2,3,1,1,0,1,0
348,3,15,2,9,1100,0,2,2,3,0,2,0,28,2,1,1,2,1,1,1,1,0
349,0,14,2,4,1500,0,2,4,1,0,1,2,22,0,1,1,2,1,0,0,1,0
350,2,18,3,2,3000,3,3,3,2,1,3,1,40,2,1,2,2,2,0,0,1,0
351,0,20,4,1,5000,4,2,1,2,0,4,0,35,1,1,2,2,1,1,0,2,0
352,1,15,3,3,2200,3,3,4,2,0,2,1,42,2,1,1,1,2,0,1,1,0
353,3,25,2,5,2500,2,4,4,2,0,3,2,33,0,1,1,2,1,0,0,1,0
354,2,30,3,4,6000,4,4,3,2,0,4,1,30,2,1,2,3,1,0,0,2,0
355,1,14,4,8,2400,2,2,2,2,0,4,2,28,0,1,1,2,1,0,0,1,0
356,0,10,4,0,1300,4,4,4,2,1,2,1,45,2,1,1,1,2,0,1,1,0
357,3,35,2,3,7000,4,4,4,2,0,4,2,31,2,1,1,2,1,0,0,1,0
358,2,9,4,6,1200,3,4,3,2,0,3,3,34,2,2,2,1,2,0,0,2,0
359,1,22,3,8,7000,1,3,4,2,0,4,2,37,2,0,1,3,1,1,0,1,0
360,2,12,3,2,1450,1,3,3,1,0,2,2,35,2,1,1,2,1,0,0,1,0
361,0,33,1,0,10200,0,2,2,2,0,3,0,40,2,2,2,1,2,1,0,2,0
362,1,27,3,1,5000,3,4,3,2,0,4,1,28,2,1,1,3,1,0,0,1,0
363,2,19,2,0,2500,1,3,1,1,1,2,2,55,2,1,2,2,1,1,0,1,0
364,0,45,4,3,8000,0,4,4,3,0,4,3,60,2,2,1,3,1,0,0,2,0
365,1,15,1,0,1800,0,2,2,1,0,1,1,45,2,1,2,1,1,1,0,1,0
366,3,30,2,4,6500,3,4,4,2,0,3,2,50,2,2,1,2,1,0,0,2,0
367,0,18,3,0,1200,0,3,3,2,0,2,0,35,2,1,2,1,1,1,0,1,0
368,2,22,4,1,2000,4,4,4,2,0,3,1,42,2,2,1,2,1,1,0,2,0
369,1,11,2,0,900,0,2,3,1,0,1,1,38,2,1,2,1,1,0,0,1,0
370,1,18,3,2,2100,0,3,3,2,0,3,1,40,2,1,2,2,1,0,1,1,0
371,2,35,4,5,3200,0,4,2,1,0,4,1,50,2,1,1,3,1,0,0,1,0
372,3,55,4,0,13500,4,3,2,2,0,4,3,60,0,2,1,3,1,1,0,1,0
373,0,20,2,8,1500,2,4,1,3,0,2,0,30,2,1,1,2,1,1,0,1,0
374,1,25,3,3,3700,0,2,3,1,0,4,2,27,2,1,1,2,1,0,0,1,0
375,2,5,2,1,1600,4,1,2,2,0,2,0,32,2,1,1,1,2,0,1,1,0
376,1,29,3,2,5900,0,4,1,2,0,2,2,33,2,1,2,3,1,1,0,1,0
377,0,10,2,0,1200,0,1,3,1,0,1,0,35,2,1,1,1,1,0,0,2,0
378,0,40,3,5,4000,0,1,4,2,0,3,2,36,2,1,1,2,1,0,0,2,0
379,1,15,2,2,1400,0,2,3,1,0,2,1,38,2,1,1,1,1,0,1,2,0
380,1,22,3,4,4030,2,2,3,1,0,3,1,25,2,0,1,2,1,0,0,1,0
381,0,35,2,3,5000,1,1,4,2,0,4,0,21,1,1,2,1,1,1,0,1,0
382,2,18,4,4,2100,3,2,2,3,0,3,2,30,2,1,1,2,1,0,0,1,0
383,1,12,3,2,3200,0,1,3,1,0,1,0,35,2,1,2,1,2,0,0,1,0
384,0,40,1,3,6000,4,2,4,2,0,3,1,24,1,1,1,2,1,0,0,1,0
385,3,25,2,4,4500,2,1,2,2,0,2,0,28,2,0,2,1,1,0,0,1,0
386,0,30,4,3,5300,1,2,3,3,1,3,2,26,2,1,1,3,1,0,0,1,0
387,2,15,3,4,3900,0,1,1,1,0,4,0,22,2,1,1,2,1,0,0,1,0
388,1,28,2,3,4700,3,2,4,2,0,2,1,31,2,1,2,1,1,0,0,1,0
389,0,20,4,2,3400,4,2,2,3,0,3,0,27,1,1,1,2,1,0,0,1,0
390,2,18,3,4,1345,0,1,2,1,1,3,0,50,2,1,1,2,1,0,0,1,0
391,1,21,2,3,1678,1,3,3,0,0,1,1,48,2,0,2,2,1,1,0,2,0
392,0,14,4,0,1123,0,2,4,1,0,2,0,34,1,1,1,2,1,0,1,1,0
393,3,22,2,4,1450,2,1,2,2,0,3,1,40,2,1,1,2,1,0,0,1,0
394,1,16,2,3,1324,0,3,1,0,0,1,0,42,2,0,2,2,1,0,0,2,0
395,2,11,4,3,1512,3,2,3,1,0,2,1,37,2,1,1,2,1,0,1,1,0
396,3,20,2,0,3490,4,3,2,2,0,3,2,28,2,1,1,2,1,0,0,1,0
397,0,23,2,4,3950,0,2,2,2,0,3,0,26,1,1,1,2,1,0,0,1,0
398,2,13,4,3,1620,1,3,3,1,0,2,1,36,2,1,1,2,1,0,1,1,0
399,1,17,2,0,1580,0,2,4,1,0,2,0,33,2,1,1,2,1,0,0,1,0
400,2,15,3,5,3200,3,2,3,2,0,2,1,35,2,1,2,2,1,1,0,1,0
401,1,18,2,2,4500,2,1,2,1,0,3,0,50,1,0,1,3,1,0,0,1,0
402,3,22,4,3,3900,1,3,3,3,0,4,2,40,2,1,2,2,2,1,0,1,0
403,0,11,1,7,500,0,4,4,2,0,1,1,48,0,1,1,1,1,0,0,1,0
404,2,14,3,6,2500,3,2,3,2,0,2,0,27,2,1,2,2,2,0,0,1,0
405,3,19,4,3,1800,4,3,2,3,0,3,2,36,2,1,2,2,1,1,0,1,0
406,1,21,2,4,4700,3,1,1,1,0,4,0,55,2,1,1,3,1,0,0,1,0
407,0,13,2,5,800,0,4,4,3,0,2,0,44,0,1,1,1,1,0,0,1,0
408,3,17,4,2,2900,2,3,3,2,0,3,1,34,2,1,2,2,1,1,0,1,0
409,1,16,3,6,5100,1,2,2,1,0,2,0,38,1,1,1,2,1,0,0,1,0
410,1,22,1,2,3200,0,3,2,1,0,3,1,34,1,1,2,2,1,0,0,1,0
411,0,28,3,3,3100,0,1,3,2,0,1,2,25,0,2,1,2,1,0,0,1,0
412,1,32,3,1,2200,3,4,3,1,0,4,0,35,2,1,2,1,1,0,0,1,0
413,3,26,3,0,2500,1,3,3,2,0,3,1,28,1,1,2,2,1,1,0,1,0
414,0,20,3,2,2100,0,2,3,1,0,4,0,23,2,0,2,2,1,0,0,2,0
415,0,34,3,1,16000,0,1,2,0,1,3,2,41,2,1,1,3,1,0,0,1,0
416,3,16,2,1,3300,3,2,2,2,0,1,1,30,2,1,1,2,1,1,0,1,0
417,0,38,3,1,8300,0,2,2,2,0,2,1,27,2,1,1,2,2,0,0,2,0
418,2,8,2,3,2100,0,2,2,2,0,2,0,40,2,1,1,2,1,1,0,1,0
419,2,10,1,8,600,0,1,3,1,0,1,0,25,1,1,1,0,1,0,0,2,0
420,2,15,3,4,1200,1,2,3,1,0,3,0,25,2,0,1,3,2,0,0,1,0
421,0,9,4,3,800,4,4,3,2,1,2,1,40,2,0,2,1,1,1,0,1,0
422,1,40,2,3,7800,0,3,2,2,2,4,1,48,2,2,1,2,2,0,0,1,0
423,1,25,2,3,2500,0,3,4,1,0,3,0,20,2,0,1,1,1,0,0,2,0
424,2,8,2,1,14000,3,0,1,2,0,2,1,22,2,1,1,0,1,1,0,2,0
425,1,45,2,4,11000,2,3,1,2,1,2,3,28,0,1,2,2,1,1,0,2,0
426,3,20,2,3,3500,0,4,4,2,0,4,1,50,0,1,3,2,2,1,0,1,0
427,2,35,2,4,4800,0,1,4,1,0,1,3,35,2,1,1,3,1,1,0,1,0
428,1,50,0,0,8400,1,1,1,1,0,1,2,32,2,1,2,2,1,0,0,1,0
429,1,10,2,0,1300,3,4,4,2,0,4,0,55,2,1,1,2,1,1,0,1,0
430,2,22,3,1,1450,1,2,3,1,1,3,1,30,1,0,2,2,1,0,0,2,0
431,1,19,4,2,1620,0,3,4,2,0,4,0,45,2,1,1,3,1,1,0,1,0
432,0,20,3,3,1200,0,1,3,1,0,3,2,22,1,0,2,2,1,0,1,1,0
433,2,10,4,4,2500,3,4,2,2,1,4,0,50,2,1,1,3,1,1,0,1,0
434,3,17,3,4,1300,3,2,4,1,0,2,1,27,1,1,2,3,1,1,0,1,0
435,1,13,4,3,3500,0,3,1,2,0,4,1,29,2,0,3,2,1,1,0,1,0
436,2,8,4,3,2300,1,0,2,2,0,3,2,33,1,1,1,3,1,0,0,1,0
437,0,25,2,1,4700,0,3,1,2,1,2,1,30,2,1,2,2,1,1,0,2,0
438,0,58,3,8,6900,0,4,3,2,0,4,3,65,2,1,2,3,1,1,0,2,0
439,3,23,2,4,1350,2,3,4,1,0,1,2,26,1,1,1,2,1,0,0,1,0
440,2,30,1,5,5000,2,2,3,2,0,3,2,30,1,1,2,2,2,0,0,1,0
441,1,20,3,7,3000,3,4,2,2,0,2,1,45,2,1,2,1,1,1,0,2,0
442,3,25,4,2,4000,1,3,4,3,0,4,3,50,0,1,1,3,1,0,0,1,0
443,1,35,2,1,6000,0,1,3,2,0,1,2,20,1,1,2,2,2,1,0,2,0
444,2,40,3,8,8000,4,4,2,1,0,3,1,55,2,1,1,1,1,0,0,1,0
445,3,50,1,3,9000,2,0,4,2,0,2,3,60,1,1,2,2,2,1,0,2,0
446,1,15,4,6,2000,3,3,2,3,0,1,2,35,2,1,1,3,1,0,0,1,0
447,2,45,2,4,7000,4,2,3,1,0,4,1,40,0,1,2,2,2,1,0,2,0
448,3,60,3,5,10000,0,4,4,2,0,3,2,25,1,1,1,1,1,0,0,1,0
449,1,10,4,9,1500,1,1,2,3,0,2,3,65,2,1,2,3,1,1,0,2,0
450,2,16,3,4,4500,1,2,3,3,0,3,0,30,2,1,2,2,1,0,0,1,0
451,1,14,2,5,900,4,1,3,1,0,2,0,25,2,0,1,2,1,0,0,1,0
452,3,40,2,3,7200,4,3,2,3,0,3,1,28,2,1,1,2,1,1,0,1,0
453,1,13,3,4,6500,3,0,2,2,0,1,2,50,2,1,1,3,1,1,0,2,0
454,3,22,3,1,3000,0,2,3,2,0,2,0,27,1,1,2,1,1,0,0,1,0
455,0,19,2,3,3200,0,2,2,1,0,2,0,23,2,1,1,2,1,0,0,2,0
456,2,13,2,1,1500,3,3,3,2,0,2,1,54,2,1,1,2,1,0,1,1,0
457,3,25,3,0,2100,0,4,4,2,0,3,3,59,2,2,2,2,1,1,0,1,0
458,0,31,4,1,10500,0,4,3,2,0,4,3,39,2,2,3,3,2,1,0,1,0
459,3,23,2,4,2300,0,3,4,2,0,2,2,29,2,1,1,2,1,1,0,1,0
460,2,18,3,5,2500,0,3,2,1,0,3,2,30,1,1,2,2,1,0,0,1,0
461,1,22,2,4,3800,1,2,3,2,0,4,3,29,0,1,1,1,2,0,0,2,0
462,3,14,4,2,1600,0,4,1,2,0,3,3,27,2,1,2,2,1,0,0,1,0
463,0,26,1,3,4000,0,3,4,1,0,4,2,26,0,0,1,2,1,1,0,2,0
464,2,10,3,4,2000,1,4,2,2,0,2,1,33,1,1,2,1,2,0,0,1,0
465,1,30,2,1,5000,0,2,3,1,0,4,2,24,0,0,2,2,1,0,0,2,0
466,0,16,4,5,1500,1,3,4,2,0,3,2,35,2,1,1,1,2,0,0,1,0
467,2,20,3,2,3000,0,4,3,1,0,4,3,28,1,1,2,2,1,0,0,2,0
468,1,18,2,3,2500,0,2,4,2,0,3,2,27,0,1,1,1,2,0,0,1,0
469,3,34,4,4,3600,1,3,2,1,0,2,3,29,2,1,1,1,1,0,0,1,0
470,2,22,3,5,4020,1,3,2,1,0,3,1,28,1,0,1,2,1,1,0,1,0
471,0,38,4,6,6100,0,2,3,2,0,2,3,26,0,1,1,2,1,1,0,2,0
472,3,26,3,8,3100,4,2,4,2,0,4,0,31,2,1,2,2,2,1,0,1,0
473,1,14,2,5,1400,0,1,2,2,0,1,2,24,1,1,1,2,1,0,0,2,0
474,3,10,2,4,1800,0,2,3,2,0,2,0,23,2,0,1,1,1,0,0,1,0
475,3,16,4,3,1500,0,2,4,2,0,4,3,34,2,2,2,2,1,1,0,1,0
476,0,20,1,5,2000,0,1,3,2,1,4,3,35,0,2,1,3,1,1,0,1,0
477,1,19,2,8,4500,0,4,1,2,1,1,0,32,0,1,1,3,1,1,0,1,0
478,3,14,4,2,3400,3,4,3,2,0,4,3,22,2,0,2,2,1,1,0,1,0
479,3,34,3,1,11000,0,4,2,2,0,2,2,44,2,1,2,2,2,1,0,1,0
480,2,18,3,1,5230,3,2,3,1,0,3,2,40,1,0,1,1,2,0,0,1,0
481,1,36,1,2,8550,1,1,1,2,0,2,1,50,0,1,1,2,1,0,0,2,0
482,0,20,2,0,4120,0,0,3,1,0,4,2,35,2,0,2,1,1,1,0,1,0
483,3,30,4,1,6500,2,3,4,2,0,3,3,28,1,1,1,3,2,0,0,2,0
484,1,10,0,2,3100,4,1,2,1,0,2,1,60,0,2,3,0,1,1,0,1,0
485,2,28,1,1,9800,0,2,1,1,0,1,1,55,2,0,1,2,1,0,0,2,0
486,1,8,2,0,1500,0,0,4,2,0,3,1,48,1,1,1,3,1,1,0,2,0
487,3,26,3,2,7200,4,4,3,2,0,4,2,42,0,1,1,2,2,1,0,1,0
488,0,12,1,1,2000,2,0,2,0,0,3,1,45,2,0,2,1,1,1,0,2,0
489,2,22,2,0,4800,3,1,4,1,0,2,3,30,0,2,1,3,1,0,0,1,0
490,2,15,3,4,1450,1,3,2,3,0,2,1,35,2,1,1,2,1,0,0,1,0
491,1,40,2,3,7200,3,2,3,2,1,3,0,30,1,1,2,2,1,1,0,2,0
492,3,28,4,1,8500,4,3,4,1,0,2,1,32,2,0,1,3,2,0,1,1,0
493,0,18,2,3,1600,2,4,2,3,0,3,0,28,2,1,2,2,1,1,0,2,0
494,3,22,3,0,1300,3,2,3,2,0,4,2,36,0,1,2,1,1,0,0,1,0
495,2,16,2,4,6800,4,3,2,1,0,2,1,67,2,0,1,3,1,0,0,2,0
496,1,11,3,2,1150,0,4,1,3,0,4,0,27,1,1,2,1,1,0,1,1,0
497,0,35,2,0,12500,4,2,2,2,1,3,3,38,2,2,1,2,1,1,0,2,0
498,3,14,4,4,2400,1,3,3,2,0,4,2,51,2,0,1,2,1,0,1,1,0
499,2,20,3,1,1500,2,3,2,1,0,4,1,39,1,0,2,1,2,1,0,2,0
0,0,24,1,0,1193,0,0,1,1,1,4,3,29,2,0,2,0,1,0,0,2,1
1,3,24,4,3,1585,0,3,4,2,0,3,1,40,2,1,2,2,1,0,0,1,1
2,1,60,2,0,7408,1,1,4,1,0,2,1,24,2,1,1,3,1,0,0,2,1
3,0,6,2,4,2647,2,2,2,2,0,3,0,44,2,0,1,2,2,0,0,1,1
4,0,12,2,5,741,1,0,4,1,0,3,1,22,2,1,1,2,1,0,0,2,1
5,1,11,3,4,4771,0,3,2,2,0,4,1,51,2,1,1,2,1,0,0,1,1
6,0,12,2,4,727,1,1,4,3,0,3,3,33,2,1,1,1,1,1,0,2,1
7,0,6,2,7,448,0,1,4,1,0,4,1,23,2,1,1,2,1,0,0,2,1
8,3,30,4,4,6742,4,3,2,2,0,3,1,36,2,1,2,2,1,0,0,1,1
9,1,9,2,0,1549,4,1,4,2,0,2,0,35,2,1,1,0,1,0,0,1,1
10,0,48,2,0,7763,0,4,4,2,0,4,3,42,0,2,1,3,1,0,0,2,1
11,0,12,0,6,1108,0,3,4,2,0,3,0,28,2,1,2,2,1,0,0,2,1
12,1,9,1,0,1437,1,3,2,2,0,3,3,29,2,1,1,2,1,0,0,2,1
13,0,36,2,1,8335,4,4,3,2,0,4,3,47,2,2,1,2,1,0,0,2,1
14,0,28,2,0,4006,0,2,3,2,0,2,2,45,2,1,1,1,1,0,0,2,1
15,0,45,2,4,1845,0,2,4,2,0,4,3,23,2,2,1,2,1,1,0,2,1
16,1,7,2,4,2329,0,1,1,1,2,1,0,45,2,1,1,2,1,0,0,1,1
17,1,60,2,7,6288,0,2,4,2,0,4,3,42,2,2,1,2,1,0,0,2,1
18,3,15,2,0,3186,3,3,2,1,0,3,2,20,2,0,1,2,1,0,0,1,1
19,3,6,4,0,362,1,2,4,1,0,4,2,52,2,1,2,1,1,0,0,1,1
20,3,12,4,7,2748,0,4,2,1,0,4,3,57,0,2,3,1,1,0,0,1,1
21,3,18,4,0,2775,0,3,2,2,0,2,1,31,0,1,2,2,1,0,0,2,1
22,1,12,2,4,625,0,1,4,3,2,1,0,26,0,1,1,1,1,0,0,1,1
23,0,24,2,9,6568,0,2,2,3,0,2,2,21,1,1,1,1,1,0,0,1,1
24,1,7,2,4,2576,0,2,2,2,2,2,0,35,2,1,1,2,1,0,0,1,1
25,3,12,2,0,3527,4,1,2,2,0,3,1,45,2,1,1,3,2,1,0,1,1
26,3,36,4,1,10477,4,4,2,2,0,4,3,42,2,2,2,2,1,0,0,1,1
27,0,6,4,0,666,3,3,3,1,0,4,0,39,2,1,2,1,1,1,0,1,1
28,3,24,4,4,1516,3,2,4,1,0,1,0,43,2,1,2,1,1,0,0,1,1
29,0,36,4,1,9629,0,3,4,2,0,4,2,24,2,1,2,2,1,1,0,2,1
30,3,24,2,0,2255,4,1,4,2,0,1,1,54,2,1,1,2,1,0,0,1,1
31,1,12,4,0,1995,1,1,4,2,0,1,2,27,2,1,1,2,1,0,0,1,1
32,1,36,2,7,3711,4,2,2,3,0,2,2,27,2,1,1,2,1,0,0,1,1
33,1,30,0,9,4280,1,2,4,1,0,4,2,26,2,0,2,1,1,0,0,2,1
34,0,15,2,0,3959,0,2,3,1,0,2,1,29,2,1,1,2,1,1,0,2,1
35,3,24,4,1,5804,3,2,4,2,0,2,0,27,2,1,2,2,1,0,0,1,1
36,3,9,2,3,1980,0,1,2,1,1,2,2,19,2,0,2,2,1,0,0,2,1
37,0,24,0,3,4110,0,4,3,2,0,4,3,23,0,0,2,2,2,0,0,2,1
38,3,15,2,4,1979,4,4,4,2,0,2,2,35,2,1,1,2,1,0,0,1,1
39,1,36,2,7,2273,0,3,3,2,0,1,2,32,2,1,2,2,2,0,0,1,1
40,1,24,2,0,3512,1,3,2,2,0,3,2,38,0,1,2,2,1,1,0,1,1
41,3,9,2,5,1236,0,1,1,1,0,4,0,23,2,0,1,2,1,1,0,1,1
42,1,36,1,5,3990,4,1,3,1,0,2,3,29,0,1,1,0,1,0,0,1,1
43,2,24,4,3,3617,4,4,4,2,1,4,3,20,2,0,2,2,1,0,0,1,1
44,1,24,4,1,7758,3,4,2,1,0,4,3,29,2,0,1,2,1,0,0,1,1
45,3,24,2,0,1525,3,3,4,1,0,3,2,34,2,1,1,2,2,1,0,1,1
46,3,12,2,4,886,4,2,4,1,0,2,2,21,2,1,1,2,1,0,0,1,1
47,1,20,3,1,7057,4,3,3,2,0,4,1,36,0,0,2,3,2,1,0,1,1
48,1,48,2,4,3979,4,3,4,2,0,1,2,41,2,1,2,2,2,1,0,1,1
49,2,24,2,4,5152,0,3,4,2,0,2,2,25,0,1,1,2,1,0,0,1,1
50,3,6,4,4,1740,0,4,2,3,0,2,0,30,2,0,2,2,1,0,0,1,1
51,3,18,4,0,1055,0,1,4,1,0,1,1,30,2,1,2,2,1,0,0,1,1
52,3,24,4,3,3777,3,2,4,2,0,4,0,50,2,1,1,2,1,1,0,1,1
53,3,12,2,4,2141,1,3,3,2,0,1,3,35,2,1,1,2,1,0,0,1,1
54,3,15,4,4,1316,2,2,2,3,0,2,1,47,2,1,2,1,1,0,0,1,1
55,0,18,2,4,1882,0,2,4,1,0,4,2,25,0,0,2,2,1,0,0,2,1
56,0,21,4,0,571,0,4,4,2,0,4,0,65,2,1,2,2,1,0,0,1,1
57,3,6,1,0,783,4,2,1,2,2,2,0,26,1,1,1,1,2,0,0,1,1
58,2,12,4,0,939,2,3,4,3,0,2,0,28,2,1,3,2,1,1,0,2,1
59,0,12,2,3,3590,0,2,2,2,1,2,1,29,2,1,1,1,2,0,0,1,1
60,0,10,4,3,2132,4,1,2,1,1,3,0,27,2,0,2,2,1,0,1,1,1
61,1,6,2,6,454,0,1,3,3,0,1,1,22,2,1,1,1,1,0,0,1,1
62,0,30,0,3,4583,0,2,2,0,2,2,0,32,2,1,2,2,1,0,0,1,1
63,3,24,2,9,1258,0,3,4,2,0,1,0,25,2,1,1,2,1,1,0,1,1
64,0,21,2,4,2606,0,1,4,1,0,4,1,28,2,0,1,3,1,1,0,1,1
65,0,48,2,1,4788,0,3,4,2,0,3,1,26,2,1,1,2,2,0,0,1,1
66,0,24,3,4,1659,0,1,4,1,0,2,2,29,2,0,1,1,1,1,0,2,1
67,3,24,3,0,717,4,4,4,3,0,4,2,54,2,1,2,2,1,1,0,1,1
68,3,11,4,0,7228,0,2,1,2,0,4,1,39,2,1,2,1,1,0,0,1,1
69,0,6,2,0,1374,4,0,4,1,0,3,1,75,2,1,1,3,1,1,0,1,1
70,0,24,2,0,1381,4,2,4,1,0,2,1,35,2,1,1,2,1,0,0,2,1
71,3,33,3,9,2764,0,2,2,1,0,2,2,26,2,1,2,2,1,1,0,1,1
72,3,12,4,0,1495,0,4,4,2,0,1,0,38,2,1,2,1,2,0,0,1,1
73,0,24,4,4,1231,3,4,4,1,0,4,1,57,2,0,2,3,1,1,0,1,1
74,1,18,3,9,2427,4,4,4,2,0,2,1,42,2,1,2,2,1,0,0,1,1
75,0,9,2,0,654,0,2,4,2,0,3,2,28,2,1,1,1,1,0,0,2,1
76,3,24,2,1,9277,4,2,2,0,0,4,3,48,2,2,1,2,1,1,0,1,1
77,0,48,2,5,3051,0,2,3,2,0,4,2,54,2,1,1,2,1,0,0,2,1
78,0,12,2,3,1620,0,2,2,1,1,3,1,30,2,1,1,2,1,0,0,1,1
79,3,18,4,7,1864,1,2,4,1,0,2,0,30,2,1,2,2,1,0,0,2,1
80,2,15,2,7,1905,0,4,4,2,0,4,2,40,2,0,1,3,1,1,0,1,1
81,3,10,2,0,1546,0,2,3,2,0,2,0,31,2,1,1,1,2,0,1,1,1
82,3,9,4,7,1244,4,4,4,1,0,4,1,41,2,0,2,1,1,0,0,1,1
83,3,12,3,6,1555,3,4,4,2,0,4,3,55,2,2,2,2,2,0,0,2,1
84,3,6,2,5,1338,2,2,1,0,0,4,0,62,2,1,1,2,1,0,0,1,1
85,0,6,4,4,1957,0,3,1,1,0,4,2,31,2,1,1,2,1,0,0,1,1
86,0,36,4,7,8065,0,2,3,1,0,2,3,25,2,1,2,3,1,1,0,2,1
