Netpay,Tectonic regime,Basin name,Oil recovery factor,Gas recovery factor,Latitude,Permeability,Operator company,Longitude,Country,Region,Hydrocarbon type,Porosity,Structural setting,Reservoir status,Gross,Reservoir unit,Depth,Lithology,Condensate recovery factor,Period,Onshore/offshore,Field name,Oil density
12.9,0,89,0.27,0.64,61.583,5,172,75.183,36,3,5,10.833,3,2,45,372,2520,11,0.27,7,1,391,825.073
4.5,0,115,0.3,0.73,51.928,2,110,-114.54,8,6,5,8.3,2,5,10.5,376,2430,9,0.27,7,1,70,820.29
6.9,0,117,0.35,0.778,48.271,50,110,-103.554,48,6,5,14,3,2,12.9,86,982.5,11,0.513,4,1,205,849.85
36.9,0,115,0.44,0.66,51.928,0.1,110,-114.54,8,6,2,4,9,2,60,81,2520,6,0.353,7,1,375,792.717
15,0,104,0.3,0.77,26.533,1000,143,49.867,37,5,5,32,2,2,30,213,1374,11,0.513,12,1,108,959.322
15.6,0,113,0.24,0.827,52.838,100,174,51.098,36,3,5,17,2,2,36,320,1140,9,0.513,4,1,437,839.763
30,0,75,0.22,0.717,31.358,20,108,-102.587,48,6,5,14,2,6,120,290,1275,6,0.513,21,1,69,849.85
36.9,4,95,0.353,0.66,1.296,50,30,101.23,18,2,5,20,4,2,168.6,24,318.3,9,0.56,15,1,311,876.161
6.9,4,3,0.4,0.76,28.199,1000,111,-90.716,48,6,5,30,1,5,21.3,395,2285.7,11,0.513,15,0,143,921.824
6,0,117,0.49,0.778,48.852,15,4,-101.175,48,6,5,13,3,5,30,232,1482,9,0.513,4,1,163,834.808
6,0,117,0.46,0.783,48.271,2,4,-101.554,48,6,5,14,3,5,30,232,982.5,9,0.513,4,1,189,810.888
30,0,78,0.26,0.84,37.917,5,110,-82.742,48,6,5,6,10,2,240,232,3645,6,0.513,16,1,268,815.562
14.7,0,115,0.25,0.76,50.039,2.3,110,-111.257,8,6,3,11,9,2,24,371,1710,6,0.513,7,1,219,806.268
9.9,0,117,0.353,0.77,48.852,10,110,-101.143,48,6,5,15,3,6,19.8,286,1255.5,9,0.513,4,1,172,820.29
30,0,75,0.35,0.757,32.792,5,111,-102.742,48,6,5,8,2,2,120,118,1275,6,0.513,21,1,242,810.888
7.2,0,115,0.41,0.783,53.229,2,110,-115.801,8,6,5,10.5,2,5,24.6,285,1560,9,0.513,9,1,350,834.808
30.6,0,115,0.44,0.757,53.229,35,155,-113.554,8,6,5,9.667,2,2,705,232,2430,9,0.353,7,1,172,820.29
15.6,4,36,0.32,0.777,41.514,25,110,-82.894,48,6,5,20,3,5,30,22,1746,11,0.513,7,1,93,915.858
15.6,0,113,0.397,0.85,53.264,120,110,-115.752,8,6,2,10,2,2,45,361,2550,9,0.353,9,1,410,792.717
30,0,75,0.3,0.82,31.92,0.5,4,-104.51,48,6,5,6,2,6,120,118,2520,6,0.513,21,1,241,825.073
12.9,0,75,0.427,0.85,32.766,0.3,110,-103.532,48,6,2,7,2,5,180,88,1675.5,6,0.513,21,1,413,806.268
57,0,75,0.447,0.65,32.766,5,110,-102.531,48,6,5,6,2,5,90,290,1680,6,0.447,21,1,349,829.912
4.5,0,117,0.27,0.677,48.852,0.2,110,-101.143,48,6,5,9,3,5,12,231,1372.5,6,0.513,4,1,413,834.808
7.8,0,115,0.38,0.73,52.838,0.8,155,-114.279,8,6,2,8,2,5,30,232,2395.5,6,0.4,9,1,186,820.29
6,0,75,0.5,0.66,32.768,0.5,110,-102.854,48,6,5,6,2,6,30,290,1447.5,6,0.513,21,1,232,854.985
30,0,78,0.397,0.85,37.39,2,164,61.1,49,3,5,10,2,2,33.3,240,513.9,11,0.513,7,1,437,839.763
3.6,0,117,0.3,0.803,48.75,0.2,4,-101.1,48,6,5,10,3,6,30,231,1448.7,6,0.513,4,1,407,829.912
7.8,0,78,0.28,0.84,44.039,20,4,-105.069,48,6,5,12,2,5,120,232,2595,11,0.27,7,1,65,844.776
9.9,4,63,0.353,0.66,57.056,5000,178,2.069,46,1,5,30,6,2,13.8,59,1513.8,11,0.513,12,0,129,839.763
30,0,115,0.46,0.73,53.229,10,4,-115.802,8,6,5,8,2,2,180,232,2550,9,0.353,7,1,128,820.29
36,0,115,0.4,0.79,55.15,200,155,52.833,36,3,5,25,2,2,99,8,824.5,11,0.513,4,1,311,860.182
13.8,9,74,0.5,0.83,34.236,100,99,-119.129,48,6,5,12.933,11,6,75,319,3000,11,0.483,15,1,290,815.562
8.4,0,75,0.46,0.89,31.438,9,61,-102.808,48,6,5,10.2,2,6,15,133,915,6,0.513,21,1,150,829.912
9.9,0,3,0.46,0.783,37.717,7,88,-98.892,48,6,5,10.2,2,6,12.3,133,988.1,6,0.513,4,1,65,815.562
27,9,39,0.46,0.71,29.841,600,94,-93.501,48,6,5,24,1,2,105,291,3720,11,0.4,17,0,348,797.183
6,0,117,0.4,0.66,48.852,4,4,-101.175,48,6,5,11,3,2,36,232,990,6,0.513,4,1,127,854.985
60,0,104,0.46,0.73,25.421,350,143,50.784,35,5,5,22,7,8,90,308,2025,9,0.513,18,1,39,829.912
6,0,115,0.4,0.827,53.263,4,4,-115.929,8,6,5,6,2,5,30,232,2568,6,0.377,7,1,109,810.888
60,9,38,0.15,0.66,28.37,1.5,69,48.303,28,5,5,26,7,5,90,44,1332,9,0.513,7,0,437,849.85
15.6,0,75,0.27,0.84,31.749,0.6,110,-102.443,48,6,5,6,2,6,30,118,1740,6,0.513,21,1,396,815.562
15.6,9,15,0.31,0.79,55.114,235,155,52.891,36,3,5,18.333,2,6,36,185,2250,11,0.513,4,1,232,825.073
24.6,9,66,0.35,0.73,70.327,50,22,-148.019,48,6,5,20,5,2,105,399,600,11,0.513,12,1,367,959.322
45,0,75,0.32,0.76,32.766,1,110,-102.688,48,6,5,8.8,2,6,450,290,1140,6,0.513,21,1,412,892.744
36,0,37,0.38,0.82,36.617,7,34,118.767,9,2,3,1.8,2,6,1800,160,2845.2,6,0.27,15,1,265,876.161
6,4,2,0.46,0.66,46.218,1000,4,-104.51,48,6,5,34,2,5,13.8,81,1290,11,0.513,21,1,172,915.858
4.5,0,117,0.353,0.42,48.852,1.5,4,-101.1,48,6,5,11,3,5,15,232,1482,6,0.513,4,1,219,844.776
4.5,0,117,0.3,0.76,48.852,0.4,4,-100.974,48,6,5,9,3,5,15,232,993,6,0.513,4,1,277,849.85
6.3,0,117,0.38,0.76,50.66,5,4,-112.1,8,6,5,10,2,5,45,232,2550,6,0.353,7,1,186,810.888
63,2,64,0.32,0.73,61.129,2000,155,1.115,46,1,5,27,6,5,66.3,58,2118.6,11,0.513,12,0,2,849.85
11.7,0,115,0.24,0.827,51.928,20,106,-114.54,8,6,5,11,2,6,36,322,2430,9,0.353,7,1,70,820.29
14.7,9,78,0.447,0.633,44.039,2,70,-105.338,48,6,5,13,2,2,105,256,2595,6,0.353,7,1,65,810.888
24.6,0,89,0.4,0.817,63.583,120,169,53.75,36,3,5,17,4,2,30,318,2258.7,11,0.513,7,1,430,865.443
15.6,2,9,0.3,0.803,37.717,1000,160,118.283,9,2,5,28.333,6,2,180,399,1140,11,0.513,15,1,438,921.824
36,2,64,0.45,0.83,61.383,500,155,1.75,46,1,5,20,6,2,123,58,2352,11,0.27,12,0,24,829.912
24.6,9,9,0.447,0.7,38.21,5,128,117.06,9,2,2,2.5,6,2,177,210,3426,6,0.547,15,1,438,758.713
7.8,9,40,0.52,0.83,28.196,1000,61,-91.62,48,6,5,28.5,1,5,44.4,218,2982,11,0.547,15,0,297,876.161
6.9,4,13,0.4,0.778,23.1,500,114,72.417,17,2,5,28,6,2,147.6,108,885,11,0.513,17,1,150,921.824
13.8,0,115,0.427,0.77,53.265,100,155,-115.279,8,6,5,10,2,2,21.3,385,1560,11,0.513,9,1,406,825.073
12.9,0,89,0.29,0.77,63.1,350,34,54.92,36,3,5,16,3,2,36.9,321,2304.6,11,0.27,7,1,296,881.62
5.4,0,89,0.307,0.76,61.583,5,166,75.183,36,3,5,12,3,2,21.6,372,2510.2,11,0.27,7,1,397,829.912
4.5,0,115,0.3,0.77,51.928,2,76,-114.027,8,6,5,8.2,2,5,24,385,1710,9,0.513,7,1,70,834.808
7.8,0,3,0.47,0.86,37.417,1.5,128,-102.702,48,6,5,12,2,6,25.5,52,1447.5,6,0.513,21,1,93,865.443
12.9,0,113,0.4,0.73,51.928,0.4,110,-114.54,8,6,3,6,2,2,24,352,2475,9,0.353,4,1,241,820.29
18,4,63,0.46,0.83,56.412,1000,155,2.029,46,1,5,28,6,2,24,108,2118.9,11,0.513,12,0,178,860.182
7.8,9,104,0.3,0.707,26.766,60,143,49.883,37,5,5,20,7,2,9,24,1617,9,0.56,7,1,437,860.182
7.2,0,78,0.46,0.73,43.746,5,4,-105.786,48,6,5,12,2,6,21,232,2595,6,0.353,7,1,205,810.888
10.5,4,65,0.28,0.86,53.65,100,24,2.962,46,1,2,14,8,2,34.5,15,2629.8,11,0.27,21,0,130,839.763
57,9,63,0.4,0.633,56.516,500,155,2.069,46,1,5,22,6,2,147.6,58,2250,11,0.513,21,0,129,839.763
9.3,4,15,0.353,0.82,36.272,1000,160,119.108,9,2,5,32,6,2,9.3,161,1086.3,11,0.513,17,1,438,959.322
3.6,0,117,0.15,0.757,48.852,2,4,-101.143,48,6,5,20,3,2,12.9,296,150,6,0.513,4,1,219,849.85
10.5,0,117,0.38,0.77,49.9,0.6,110,-100.1,8,6,3,10,2,2,30,376,2580,11,0.27,4,1,259,775.342
11.7,0,115,0.28,0.757,55.2,100,34,52.833,36,3,5,20,2,6,36,308,1614,11,0.513,4,1,347,820.29
24.6,0,75,0.35,0.76,31.429,0.4,34,-102.443,48,6,2,10,2,2,90,290,1140,6,0.513,21,1,185,815.562
36,0,104,0.38,0.73,26.533,20,152,49.925,37,5,5,14,2,6,60,213,2070,9,0.513,12,1,2,865.443
120,0,75,0.6,0.81,32.766,200,61,-104.29,48,6,5,15,2,6,1950,290,825,11,0.513,21,1,172,904.153
6.9,0,113,0.41,0.61,51.142,7,110,-114.542,8,6,3,11,2,2,90,344,2310,6,0.353,7,1,175,839.763
6.3,0,117,0.327,0.84,48.1,0.3,4,-103.301,48,6,2,7,2,2,30,286,2520,6,0.27,4,1,205,771.117
18,0,104,0.373,0.9,26.533,0.4,104,49.883,37,5,5,18,2,2,44.1,2,2298.9,9,0.4,7,1,133,825.073
45,9,40,0.447,0.61,28.236,1000,69,33.102,13,0,5,25,6,7,60,174,1314,11,0.513,7,0,25,854.985
7.8,0,75,0.3,0.827,31.429,8.9,68,-102.443,48,6,5,10.333,2,5,21.6,290,885,6,0.513,21,1,249,820.29
16.8,4,36,0.29,0.707,41.838,100,110,-80.29,48,6,5,16,4,2,75,325,4683,11,0.56,12,1,71,815.562
19.8,9,66,0.22,0.73,70.346,1200,22,-148.098,48,6,5,28.5,5,2,30,382,1764,11,0.513,17,1,306,959.322
6.9,0,117,0.28,0.73,48.1,3,4,-103.653,48,6,5,12,3,6,30,232,2485.5,6,0.27,4,1,219,810.888
5.4,0,117,0.3,0.77,50.069,3,4,-111.257,8,6,5,6,2,6,36,232,450,6,0.513,7,1,219,854.985
36,0,75,0.35,0.77,31.359,20,34,-102.279,48,6,5,10,2,6,60,118,1200,6,0.513,21,1,232,852.41
18,0,78,0.46,0.913,43.746,100,110,-105.502,48,6,5,11,3,6,30,256,2595,11,0.353,7,1,247,844.776
7.2,0,117,0.35,0.749,48.852,2,110,-101.082,48,6,5,11,3,6,30,231,1452,9,0.513,4,1,294,852.41
60,0,115,0.397,0.633,48.852,15,110,3.102,15,1,5,15,2,5,90,21,2220,9,0.467,15,1,16,849.85
6.9,0,115,0.397,0.75,51.928,25,106,-114.54,8,6,5,10,2,6,36.3,319,2430,9,0.353,7,1,70,839.763
45,0,75,0.41,0.83,32.768,4,111,-102.843,48,6,5,5,2,5,120,290,1443,6,0.513,21,1,412,892.744
6.3,9,115,0.4,0.77,53.229,500,110,-115.601,8,6,5,15,2,2,21,331,1680,11,0.513,9,1,404,815.562
19.8,0,117,0.397,0.66,48.852,1.5,4,-101.1,48,6,5,16,3,6,33,84,2482.5,11,0.27,4,1,127,854.985
27,9,2,0.427,0.66,40.149,1000,22,120.832,9,2,5,30,6,7,279,161,1132.8,11,0.513,17,0,389,959.322
24.6,0,117,0.45,0.77,48.1,1.5,4,-102.87,48,6,5,11,3,2,30,24,2430,6,0.27,4,1,186,825.073
6.9,0,3,0.397,0.913,37.617,2.6,110,-97.602,48,6,5,10,2,6,12.3,88,1500,6,0.513,4,1,205,815.562
4.5,0,89,0.15,0.757,61.583,35,169,75.183,36,3,5,17,3,5,12,382,2250,9,0.513,7,1,385,839.763
15,0,75,0.4,0.83,32.894,1.5,110,-103.554,48,6,5,11,2,5,30,290,1140,6,0.513,21,1,413,852.41
36,0,104,0.28,0.73,26.033,8,110,50.533,6,5,5,14,2,2,84,25,1986,9,0.513,7,1,108,839.763
63,0,104,0.5,0.66,25.421,10,143,50.784,35,5,5,14,7,2,98.4,232,2123.2,9,0.513,12,1,108,834.808
9.9,0,75,0.35,0.757,32.767,3,110,-103.62,48,6,5,6,2,5,14.1,118,2550,6,0.353,21,1,391,792.574
24.6,4,2,0.353,0.7,40.114,1000,160,62.991,49,3,5,26,4,2,35.4,3,1332,11,0.513,12,1,186,860.182
7.8,0,115,0.49,0.778,53.229,5,110,-115.801,8,6,5,6,2,2,9,395,2430,6,0.513,7,1,345,810.888
6.9,0,117,0.26,0.71,50.199,0.1,110,-111.472,8,6,2,4,9,2,30,353,2430,6,0.353,7,1,296,775.342
12.9,0,78,0.397,0.86,43.746,100,34,-105.892,48,6,5,18,3,6,180,256,390,11,0.513,7,1,109,844.776
11.4,0,75,0.4,0.778,32.99,0.1,34,-103.554,48,6,2,3,2,5,75,88,1140,6,0.513,21,1,235,779.614
6.9,0,113,0.22,0.73,50.199,15,110,-111.1,8,6,5,10,2,6,24,320,2430,9,0.353,7,1,65,825.073
24.6,0,113,0.397,0.77,55.343,0.8,155,52.967,36,3,2,13,2,5,30,290,1560,11,0.513,4,1,437,852.41
57,4,63,0.5,0.66,58.069,1000,178,1.383,46,1,5,27,7,2,69.3,108,2070,11,0.513,12,0,296,839.763
60,9,63,0.45,0.633,55.343,120,34,4.9,11,1,5,20,6,5,90,58,2470.4,11,0.477,7,0,349,854.985
45,9,40,0.28,0.77,28.236,1.5,34,33.702,23,0,5,21,6,2,90,11,2288.8,11,0.513,15,1,29,801.7
30.6,0,78,0.397,0.85,35.99,0.8,128,11.299,41,0,3,15,8,7,195,39,2736.9,9,0.27,7,1,216,876.161
6.9,0,115,0.28,0.76,53.41,7,110,-115.47,8,6,2,8.2,2,6,36,123,2520,6,0.27,7,1,413,829.912
7.8,0,113,0.44,0.77,52.838,0.1,155,51.214,36,3,5,10,2,2,44.4,184,2529.3,9,0.27,12,1,124,829.912
4.5,0,89,0.397,0.82,61.583,8.9,169,75.183,36,3,5,18,3,8,21,371,2310,9,0.513,7,1,433,865.443
8.4,0,113,0.34,0.717,51.928,2,110,-114.54,8,6,5,11,2,5,36,354,2430,9,0.353,9,1,242,834.808
9,0,117,0.4,0.77,48.852,1000,110,-101.175,48,6,5,30,3,2,12.9,232,982.5,11,0.513,4,1,247,892.744
7.2,0,115,0.49,0.83,50.039,235,24,-3.541,46,1,5,14,2,5,9,356,2128.1,11,0.513,12,2,319,834.808
42.6,0,104,0.3,0.71,26.033,4,0,50.533,6,5,5,11,2,5,84.3,24,2032.8,2,0.513,7,1,108,820.29
57,4,63,0.48,0.707,58.569,200,61,0.231,46,1,5,20,7,2,69,15,2278.1,11,0.353,12,0,297,829.912
6.9,0,115,0.447,0.77,55.471,100,155,-119.202,8,6,5,10.2,2,6,13.8,375,1834.1,9,0.513,26,1,413,825.073
10.5,4,63,0.29,0.717,56.262,20,61,3.922,30,1,5,25,7,2,11.4,308,2310,11,0.513,12,0,376,839.763
36,0,75,0.5,0.66,32.767,0.5,110,-103.501,48,6,5,5,2,6,120,290,2520,6,0.513,21,1,294,810.888
45,0,75,0.353,0.433,31.92,0.4,61,8.366,42,0,5,8,9,2,294,308,2991,10,0.377,7,1,67,839.763
60,2,64,0.24,0.633,61.129,2000,155,1.385,47,1,5,25,6,2,90,58,2211,11,0.513,12,0,379,849.85
45,2,64,0.27,0.7,61.204,100,166,1.716,46,1,5,20,6,2,165.9,58,2325,11,0.4,12,0,391,839.763
14.1,0,115,0.397,0.89,52.838,2.6,155,51.048,36,3,5,13,2,6,31.5,281,2952.9,7,0.377,4,1,124,829.912
6.9,0,78,0.3,0.777,44.551,10,104,-105.891,48,6,5,13,3,6,21,232,2700,6,0.353,7,1,241,844.776
4.5,0,3,0.447,0.913,39.766,0.2,110,-101.086,48,6,5,6,2,6,12,133,2797.5,6,0.353,7,1,96,779.614
19.8,0,117,0.44,0.89,48.852,5,77,-101.143,48,6,5,12,3,5,30,232,1482,9,0.513,4,1,168,839.763
10.2,0,75,0.45,0.66,32.894,0.1,110,-103.532,48,6,2,8,2,6,75,88,2520,6,0.513,21,1,394,806.268
30,0,115,0.3,0.783,55.472,15,155,-119.175,8,6,5,11,2,6,90,361,2430,9,0.353,26,1,245,829.912
6.3,0,113,0.26,0.71,52.838,5,4,-114.432,8,6,5,9.4,2,6,90,375,2430,9,0.353,7,1,70,820.29
6.3,0,117,0.38,0.76,48.1,5,110,72.7,44,3,5,13,10,5,21,286,1710,9,0.513,12,1,269,839.763
21,0,75,0.3,0.757,31.578,3,110,-102.531,48,6,5,10,2,5,30,83,1650,6,0.513,21,1,206,834.808
60,4,63,0.29,0.86,57.056,50,34,2.069,46,1,5,20,6,2,90,185,4395,11,0.513,12,0,129,825.073
27,0,75,0.48,0.827,32.767,0.1,69,-103.33,48,6,5,9,2,6,120,290,1275,6,0.513,21,1,150,825.073
42,4,63,0.38,0.81,58.459,100,155,0.231,46,1,5,18,7,2,195,385,2275.5,11,0.513,12,0,335,839.763
3.6,0,115,0.14,0.73,51.142,3,110,-114.54,8,6,5,8.8,2,2,24,49,2301,9,0.353,7,1,175,820.29
18,0,115,0.3,0.603,48.852,60,4,-101.1,48,6,5,20,3,6,30,83,1452,9,0.513,4,1,219,854.985
15,0,75,0.45,0.778,32.992,1,110,-103.992,48,6,5,6,2,6,30,118,1800,6,0.513,21,1,413,810.888
8.4,0,117,0.38,0.76,49.66,10,110,-100.92,8,6,2,14,3,2,30,372,924,9,0.513,4,1,296,815.562
6.9,0,117,0.38,0.76,48.852,24,4,-101.1,48,6,5,13,3,2,21,73,2436,6,0.353,4,1,167,810.888
13.8,9,115,0.5,0.66,48.271,200,110,2.844,15,1,5,23,11,5,21.3,93,2250,11,0.513,12,1,130,834.808
24.6,9,104,0.25,0.7,23.498,100,114,72.175,17,2,5,16,6,2,197.8,370,1339.8,11,0.513,17,1,311.2,870.769
7.8,0,75,0.4,0.82,32.766,1.5,110,-103.716,48,6,5,8.8,2,6,45,290,1275,6,0.513,21,1,201,839.763
57,9,40,0.35,0.83,28.236,30,73,33.702,23,0,5,13,6,2,147.6,174,3360,11,0.547,7,1,2,806.268
10.2,4,64,0.4,0.83,60.893,1500,166,2.913,30,1,5,20,6,6,12.3,58,2250,11,0.513,12,0,391,834.808
6.9,0,3,0.397,0.603,36.272,0.1,110,-100.332,48,6,2,10,2,5,21,133,3000,11,0.377,4,1,256,779.614
13.8,4,95,0.45,0.757,1.296,290,30,101.23,18,2,5,23,4,7,21.6,20,66,11,0.513,15,1,110,921.824
24.6,0,117,0.417,0.83,48.75,0.4,110,-100.92,48,6,2,11,3,2,30,385,2520,13,0.27,26,1,376,825.073
13.2,0,115,0.44,0.747,52.838,1000,155,51.199,36,3,5,28,2,7,21.6,181,986.4,11,0.513,4,1,210,860.182
36,0,75,0.35,0.77,31.553,50,152,-102.554,48,6,5,15,2,5,120,290,780,6,0.513,21,1,199,860.182
11.4,0,115,0.3,0.78,51.928,9,110,-114.54,8,6,2,10.2,2,2,36,319,2430,6,0.353,7,1,70,825.073
9.9,0,115,0.4,0.76,53.229,1000,155,-115.802,8,6,5,25,2,2,12.3,90,1452,11,0.513,7,1,109,921.824
33,4,95,0.44,0.66,1.296,5000,30,101.23,18,2,5,32,4,2,66,156,66,11,0.513,15,1,110,921.824
45,0,117,0.447,0.66,48.421,0.8,177,-103.554,48,6,5,6,3,6,120,232,2880,6,0.547,4,1,168,844.776
30,0,75,0.4,0.837,32.768,7.6,178,-102.712,48,6,5,10,2,6,120,290,780,6,0.513,21,1,348,842.764
30.6,2,64,0.14,0.66,60.587,1000,166,3.094,30,1,5,27,6,2,57.3,198,1674,11,0.513,12,0,155,839.763
24.6,2,9,0.46,0.83,38.21,5000,128,117.06,9,2,5,32.5,6,2,279.6,121,1105.8,11,0.513,17,1,438,959.322
57,9,64,0.31,0.777,61.383,200,166,1.75,46,1,5,19,6,6,225,58,2725.2,11,0.353,12,0,24,834.808
4.5,0,117,0.28,0.84,48.852,100,191,-101.142,48,6,5,15,3,5,15,232,1452,9,0.513,4,1,219,834.808
63,0,67,0.34,0.7,43.82,7,191,52.73,21,3,5,10,8,2,69.3,319,1521.6,9,0.513,4,1,276,839.763
60,0,85,0.46,0.83,35.383,1000,34,-119.679,48,6,5,28.5,11,6,90,319,150,11,0.513,15,1,42,887.147
45,2,64,0.35,0.81,61.383,1000,155,1.75,46,1,5,20,6,2,150,58,2275.5,11,0.513,12,0,24,825.073
8.7,0,115,0.397,0.8,50.069,7.3,34,-111.143,8,6,5,11,2,5,24,313,308.2,6,0.513,7,1,163,839.763
12.3,2,63,0.28,0.84,56.262,225,170,2.029,46,1,5,17,6,6,21.3,382,2268,11,0.513,12,0,39,839.763
21,4,36,0.32,0.73,42.279,2000,128,-107.687,48,6,5,24,2,6,30,256,1140,11,0.513,7,1,163,946.488
45,0,75,0.3,0.66,31.429,0.4,110,-102.29,48,6,5,6,2,6,135,290,1710,6,0.513,21,1,290,865.443
8.1,0,89,0.28,0.76,61.583,100,77,75.183,36,3,5,20,3,2,19.5,372,2310,11,0.513,7,1,290,839.763
27.6,9,115,0.26,0.707,55.114,1200,34,4.716,11,1,5,30,6,2,30,108,2127,11,0.56,7,0,382,825.073
19.8,2,64,0.27,0.79,61.583,100,155,1.75,46,1,5,18,6,2,21.3,58,2695.8,11,0.27,12,0,391,839.763
12.9,2,40,0.34,0.778,28.1,20,69,33.45,13,0,5,17,6,5,36,255,2990.1,11,0.547,7,0,47,892.744
6.9,0,117,0.397,0.84,48.1,0.4,110,72.7,9,3,2,8.9,10,2,21.3,371,2466.6,11,0.513,7,1,406,844.776
3.6,0,115,0.12,0.79,55.114,1000,155,-119.019,8,6,5,28,2,2,3.6,375,812.5,11,0.513,7,1,405,887.147
24.6,0,117,0.42,0.71,48.75,1.5,128,-101.1,48,6,5,16,3,5,30,232,1452,9,0.513,4,1,247,854.985
6.3,0,117,0.373,0.77,48.271,30,4,-103.334,48,6,5,16,3,5,30,232,2875.5,9,0.27,4,1,186,810.888
7.8,0,115,0.12,0.76,51.928,9,110,-114.54,8,6,5,11,2,5,36,323,2430,6,0.353,4,1,70,834.808
6.3,0,117,0.45,0.77,48.271,0.6,110,-103.301,48,6,5,6,3,2,30,365,2859,6,0.377,4,1,243,810.888
19.8,4,59,0.52,0.66,5.614,5000,155,114.818,24,2,5,28,4,5,44.1,328,126,11,0.513,15,1,197,921.824
3.8,0,3,0.397,0.913,36.272,0.1,110,-100.332,48,6,2,6,2,6,12,290,1710,6,0.513,4,1,95,788.301
5.3,0,117,0.12,0.79,48.852,0.8,110,-101.143,48,6,5,8.8,3,2,36,74,2515.2,6,0.27,4,1,142,810.888
12.9,0,113,0.22,0.827,51.928,3,176,-114.54,8,6,5,11,2,2,90,385,2430,6,0.417,7,1,70,825.073
21.6,0,3,0.397,0.913,36.272,2,128,-101.292,48,6,5,10,2,6,30,133,1290,6,0.513,21,1,412,820.29
15.6,0,37,0.353,0.77,41.08,7.2,4,-110.29,48,6,5,10.2,2,6,36,88,1661.8,6,0.513,7,1,150,815.562
12.9,0,89,0.35,0.77,61.583,100,169,75.183,36,3,5,17,3,5,22.5,371,2310,11,0.513,7,1,397,825.073
63,9,38,0.45,0.76,28.906,1000,69,19.762,23,0,5,25,6,2,69,167,1500,11,0.513,17,0,216,887.147
9.3,0,115,0.41,0.73,53.263,30,106,-115.801,8,6,5,10,2,5,9.3,375,1560,9,0.513,9,1,406,792.574
4.5,0,115,0.48,0.73,53.229,120,110,-115.801,8,6,5,13,2,5,24,361,1050,11,0.513,7,1,406,852.41
30,0,75,0.35,0.81,32.991,2,110,-103.992,48,6,5,9,2,6,120,290,975,6,0.513,21,1,396,820.29
14.7,9,113,0.49,0.66,55.343,400,91,54.678,36,3,5,19.667,4,7,44.2,155,1638,11,0.513,7,1,262,849.85
60,0,37,0.35,0.61,41.615,0.5,34,-108.846,48,6,5,10,2,6,90,233,1350,6,0.513,7,1,349,854.985
7.8,0,115,0.26,0.73,52.838,0.8,4,-114.432,8,6,5,5,2,6,44.4,84,2550,6,0.353,7,1,218,820.29
57,9,63,0.47,0.717,58.569,2000,22,0.262,46,1,5,20,6,2,69,15,2118.9,11,0.513,12,0,297,829.912
4.5,0,75,0.22,0.633,32.766,5,110,-103.716,48,6,5,6,2,5,12,118,1629,6,0.513,21,1,290,825.073
30,0,3,0.6,0.89,37.917,1.5,110,-82.742,48,6,5,16,10,5,42,256,458.7,6,0.513,9,1,108,865.443
13.8,4,95,0.34,0.73,1.296,1000,30,101.23,18,2,5,32,4,2,19.8,44,66,11,0.513,15,1,110,921.824
7.2,0,78,0.5,0.81,42.31,1.5,75,-105.29,48,6,5,8.3,2,2,120,256,2595,11,0.513,21,1,233,820.29
45,0,115,0.3,0.783,55.466,1.5,4,-119.038,8,6,5,20,2,2,90,24,162,11,0.513,7,1,388,834.808
30,0,37,0.38,0.79,41.615,0.4,110,-110.554,48,6,2,11,2,2,240,118,3900,6,0.513,7,1,64,801.7
60,4,63,0.4,0.83,57.056,1000,178,2.069,46,1,5,25,6,2,90,271,2250,11,0.513,12,0,179,839.763
24.6,0,78,0.353,0.633,42.9,8,128,-105.1,48,6,2,10.667,2,2,90,75,3900,11,0.493,7,1,147,779.614
9.9,0,113,0.353,0.71,51.928,240,110,-114.54,8,6,5,18,2,5,13.8,319,1432.6,9,0.513,7,1,413,854.985
60,0,75,0.49,0.603,32.766,0.1,110,-102.872,48,6,5,4,2,6,105,290,1740,6,0.513,21,1,345,844.776
6,0,75,0.3,0.83,32.894,2,110,-103.662,48,6,5,6,2,5,45,133,1440,6,0.513,21,1,399,865.443
6.9,0,3,0.45,0.83,36.272,0.1,128,-100.716,48,6,2,10,2,2,36,81,4447.5,11,0.513,7,1,297,788.301
6,0,3,0.38,0.89,36.272,1,110,-100.734,48,6,5,8.2,2,6,45,290,4443,6,0.513,4,1,248,779.614
6,0,117,0.3,0.777,48.75,0.8,4,-100.92,48,6,5,6,3,5,30,58,3000,6,0.667,4,1,186,801.7
13.8,0,89,0.48,0.77,61.583,2,77,75.183,36,3,5,20,3,2,21,317,2256.3,11,0.513,7,1,290,815.562
57,0,85,0.4,0.82,36.272,10,3,-100.662,48,6,5,10,2,5,165,291,945,13,0.513,4,1,137,854.985
6,0,117,0.43,0.77,48.852,0.4,128,-101.143,48,6,5,9,3,8,30,232,1500,6,0.513,4,1,371,829.912
75,9,63,0.5,0.66,56.567,1000,46,3.094,30,1,5,28,7,2,81,58,2785.2,1,0.27,12,0,391,806.268
9.9,2,56,0.3,0.73,70.343,100,22,-148.019,48,6,5,17,5,6,12,311,2520,11,0.27,12,1,291,854.985
15.6,9,104,0.3,0.757,26.033,1000,8,50.533,6,5,5,28,7,7,36,185,1663.7,11,0.513,7,1,240,921.824
