,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,class,real_identifier
280,2,16,2,2,1993,2,3,3,2,0,3,2,30,2,1,2.0,2,1,0,0,1,0
281,2,21,3,2,2719,1,2,2,1,0,3,2,40,1,1,2.0,2,1,1,0,2,0
282,3,30,2,5,2356,0,2,3,2,0,3,2,38,2,1,1.0,2,2,0,0,1,0
283,1,12,3,2,1942,1,3,3,1,0,2,2,42,1,1,2.0,1,1,1,0,2,0
284,2,18,2,4,1229,0,2,2,2,0,4,2,39,2,1,1.0,2,2,0,0,1,0
285,3,27,3,3,3099,1,1,3,1,0,4,2,41,1,1,2.0,2,1,1,0,2,0
286,1,24,2,5,1918,0,3,3,2,0,2,2,37,2,1,1.0,2,1,0,0,1,0
287,3,33,3,1,2345,1,2,2,1,0,3,2,40,1,1,2.0,2,1,1,0,2,0
288,2,21,2,4,1639,0,2,3,2,0,4,2,38,2,1,1.0,2,2,0,0,1,0
289,1,15,3,3,2511,1,3,3,1,0,2,2,41,1,1,2.0,1,1,1,0,2,0
290,3,30,2,5,1989,0,2,3,2,0,3,2,39,2,1,1.0,2,2,0,0,1,0
291,2,18,3,5,3942,2,3,3,2,0,3,1,32,2,1,2.0,2,1,1,0,1,0
292,1,22,2,2,5090,1,2,3,1,0,2,1,41,2,1,1.0,2,1,0,0,1,0
293,3,10,4,3,2835,2,2,4,2,0,3,2,50,2,1,2.0,2,1,1,0,1,0
294,1,25,3,4,4421,1,3,3,2,0,3,2,29,2,1,1.0,2,1,0,0,1,0
295,2,14,2,5,3819,3,2,4,1,0,3,1,38,2,1,2.0,2,1,1,0,1,0
296,3,8,4,2,2368,2,3,3,2,0,2,1,44,2,1,1.0,2,1,0,0,1,0
297,1,19,3,3,4938,1,2,3,1,0,2,1,36,2,1,2.0,2,1,1,0,1,0
298,2,11,2,4,3510,2,3,4,2,0,3,2,34,2,1,1.0,2,1,0,0,1,0
299,3,16,4,5,4211,3,2,3,1,0,2,1,40,2,1,2.0,2,1,1,0,1,0
300,1,13,3,3,2613,1,2,3,2,0,2,1,30,2,1,1.0,2,1,0,0,1,0
301,2,18,3,3,4131,1,3,3,2,0,3,2,49,1,2,2.0,2,1,0,0,1,0
302,1,30,4,2,6321,2,2,3,2,0,3,1,41,2,1,1.0,2,2,1,0,1,0
303,0,25,2,5,8102,1,1,2,1,0,2,2,51,1,2,2.0,1,1,0,0,2,0
304,3,20,4,1,3517,0,4,4,2,0,4,3,44,2,1,2.0,2,1,0,0,1,0
305,2,35,3,3,5971,2,3,2,1,0,3,1,46,1,2,1.0,2,2,1,0,2,0
306,1,28,4,2,4759,1,2,3,2,0,3,2,48,2,1,2.0,2,1,0,0,1,0
307,0,22,2,5,6891,1,1,2,1,0,2,2,53,1,2,2.0,1,1,0,0,2,0
308,3,18,4,1,3928,0,4,4,2,0,4,3,45,2,1,2.0,2,1,0,0,1,0
309,2,32,3,3,5239,2,3,2,1,0,3,1,50,1,2,1.0,2,2,1,0,2,0
310,1,26,4,2,5628,1,2,3,2,0,3,2,47,2,1,2.0,2,1,0,0,1,0
311,2,23,3,2,3511,1,3,3,2,0,3,1,31,1,1,2.0,2,1,1,0,1,0
312,1,17,2,5,2645,3,2,2,1,0,2,2,29,2,1,1.0,1,1,0,0,1,0
313,3,20,2,1,5018,2,3,4,2,0,4,1,33,2,1,2.0,2,1,1,0,1,0
314,2,15,3,3,4089,1,2,3,2,0,3,2,27,1,1,1.0,3,1,0,0,1,0
315,1,19,2,4,2921,3,1,4,1,0,4,0,30,2,0,2.0,2,1,1,0,1,0
316,0,16,2,2,4387,2,4,2,2,0,1,3,24,2,2,1.0,1,1,0,0,2,0
317,3,22,3,0,6231,0,3,4,3,0,2,0,35,1,1,3.0,2,1,1,0,2,0
318,2,14,2,6,3802,1,2,3,1,0,4,2,26,2,0,1.0,3,1,0,0,1,0
319,1,20,3,1,5698,3,1,4,2,0,3,1,32,1,1,2.0,2,1,1,0,1,0
320,0,18,2,5,4549,0,3,2,2,0,1,3,28,2,2,1.0,1,1,0,0,1,0
321,1,20,2,5,3421,2,3,3,1,0,3,2,26,2,1,2.0,2,1,0,0,2,0
322,2,18,1,3,4211,0,2,4,2,0,3,2,29,0,1,1.0,2,1,0,0,1,0
323,0,30,2,2,5011,2,4,4,1,0,4,2,27,2,0,1.0,2,1,0,0,2,0
324,1,15,2,5,2611,0,3,4,2,0,2,2,24,2,1,1.0,2,1,0,0,2,0
325,0,21,1,6,3901,4,2,4,1,0,3,2,28,2,0,1.0,2,1,0,0,1,0
326,1,12,2,4,1811,0,4,4,2,0,4,2,25,0,1,1.0,2,1,0,0,2,0
327,0,18,2,3,4711,2,2,4,1,0,3,2,26,2,0,1.0,2,1,0,0,1,0
328,2,24,2,5,3511,0,4,4,2,0,4,2,29,2,1,2.0,2,1,0,0,1,0
329,0,15,1,4,2911,4,3,4,1,0,3,2,27,0,0,1.0,2,1,0,0,2,0
330,1,21,2,6,4211,0,2,4,2,0,4,2,30,2,1,2.0,2,1,0,0,1,0
331,2,10,3,4,2011,0,2,3,2,0,3,1,44,2,1,2.0,2,1,0,0,1,0
332,1,14,2,3,2819,0,3,4,2,0,4,2,35,2,1,1.0,2,1,0,0,1,0
333,3,8,4,4,1431,0,2,3,3,0,3,1,49,2,1,2.0,2,1,0,0,1,0
334,0,12,2,4,2365,0,3,4,2,0,4,2,32,2,1,1.0,2,1,0,0,1,0
335,2,10,3,3,1892,0,2,3,2,0,3,1,41,2,1,2.0,2,1,0,0,1,0
336,1,16,2,4,3128,0,3,4,2,0,4,2,38,2,1,1.0,2,1,0,0,1,0
337,3,9,4,3,1635,0,2,3,3,0,3,1,46,2,1,2.0,2,1,0,0,1,0
338,0,11,2,4,2089,0,3,4,2,0,4,2,34,2,1,1.0,2,1,0,0,1,0
339,2,14,3,3,2708,0,2,3,2,0,3,1,43,2,1,2.0,2,1,0,0,1,0
340,1,13,2,4,2482,0,3,4,2,0,4,2,36,2,1,1.0,2,1,0,0,1,0
341,2,18,3,2,3421,0,3,3,2,0,3,2,32,1,1,2.0,2,1,0,0,1,0
342,1,21,2,4,5978,0,2,2,2,0,3,2,29,1,1,2.0,2,1,1,0,2,0
343,2,15,1,3,1839,0,4,4,2,0,4,2,41,2,1,2.0,2,1,0,0,1,0
344,3,20,3,2,3819,0,2,3,2,0,3,2,26,1,1,2.0,2,1,1,0,2,0
345,1,12,2,4,5218,0,4,2,2,0,4,3,31,2,1,2.0,2,1,0,0,1,0
346,2,18,4,3,2758,0,3,4,2,0,3,2,39,1,1,2.0,2,1,1,0,1,0
347,3,24,2,2,4059,0,2,3,2,0,3,2,28,2,1,2.0,2,1,0,0,2,0
348,1,15,3,4,5632,0,4,2,2,0,4,3,33,1,1,2.0,2,1,1,0,1,0
349,2,12,2,3,2945,0,3,4,2,0,3,2,36,2,1,2.0,2,1,0,0,1,0
350,3,21,1,2,4921,0,2,3,2,0,3,2,30,1,1,2.0,2,1,1,0,2,0
351,2,19,1,5,2891,2,3,3,1,0,2,1,36,1,2,2.0,1,2,1,0,1,0
352,1,22,3,2,1764,1,1,3,2,0,3,2,50,2,1,2.0,2,1,0,0,2,0
353,2,28,2,6,3419,0,3,2,1,0,2,1,29,1,2,1.0,1,2,1,0,1,0
354,1,18,1,3,2231,1,2,4,2,0,3,2,44,2,1,2.0,2,1,0,0,1,0
355,3,30,3,5,4218,2,2,3,1,0,2,1,38,1,2,1.0,1,2,1,0,2,0
356,2,20,2,4,3009,0,3,2,2,0,3,2,48,2,1,2.0,2,1,0,0,1,0
357,1,26,1,6,3948,2,2,3,1,0,2,1,35,1,2,1.0,1,2,1,0,1,0
358,3,32,3,5,4839,1,3,2,2,0,3,2,46,2,1,2.0,2,1,0,0,2,0
359,2,24,2,4,3642,0,2,3,1,0,2,1,41,1,2,1.0,1,2,1,0,1,0
360,1,22,1,5,2763,2,3,2,2,0,3,2,49,2,1,2.0,2,1,0,0,1,0
361,1,22,1,3,1987,1,2,3,2,1,3,1,28,1,1,2.0,2,1,0,1,2,0
362,2,19,2,2,1439,1,1,2,1,1,2,1,25,1,1,1.0,2,1,1,0,1,0
363,0,14,1,3,1761,0,2,2,2,1,3,1,22,2,1,1.0,2,1,0,1,2,0
364,1,25,2,1,2298,1,2,3,1,0,3,1,30,1,1,2.0,2,1,1,0,1,0
365,2,11,1,2,1929,0,1,2,2,1,2,1,20,1,1,1.0,2,1,0,1,1,0
366,1,29,2,3,1549,1,2,3,1,0,3,1,26,2,1,2.0,2,1,1,0,2,0
367,0,16,2,2,2698,1,1,2,1,1,2,1,24,1,1,1.0,2,1,1,1,1,0
368,2,20,1,3,2461,0,2,3,2,0,3,1,28,2,1,2.0,2,1,0,0,2,0
369,1,10,2,2,1400,1,1,2,1,1,2,1,22,1,1,1.0,2,1,1,1,1,0
370,0,23,1,3,1723,0,2,3,2,0,3,1,26,2,1,2.0,2,1,0,0,2,0
371,2,21,4,3,3417,1,2,3,2,0,2,1,30,2,1,2.0,2,1,0,0,1,0
372,1,12,4,2,1834,2,3,4,2,0,3,1,40,1,1,2.0,1,1,1,0,1,0
373,3,9,2,4,1009,3,2,2,1,0,2,0,26,2,0,1.0,2,2,0,0,1,0
374,2,24,4,1,4049,1,3,3,2,0,2,2,29,2,1,2.0,2,1,0,0,1,0
375,3,36,4,4,6321,0,2,4,2,1,3,1,36,1,1,1.0,2,1,0,0,2,0
376,1,15,4,3,2019,2,2,3,2,0,2,0,32,2,1,2.0,2,1,1,0,1,0
377,3,18,2,4,1397,3,4,2,1,0,3,2,41,1,0,2.0,1,2,0,0,1,0
378,2,30,4,2,5618,1,3,4,2,0,2,1,28,2,1,2.0,2,1,0,0,1,0
379,1,42,4,4,7298,0,2,3,2,1,3,2,35,1,1,1.0,2,1,0,0,2,0
380,3,6,4,3,1056,2,2,2,1,0,2,0,31,2,0,2.0,2,2,0,0,1,0
381,2,18,3,1,1918,3,3,3,2,0,2,1,32,1,1,2.0,2,1,1,0,1,0
382,1,10,2,2,1202,2,3,2,1,0,2,2,26,2,1,1.0,2,1,0,0,1,0
383,3,20,4,3,2891,1,4,3,2,0,3,1,38,1,1,2.0,2,2,0,0,2,0
384,2,8,3,1,563,3,2,2,1,0,2,2,22,2,1,1.0,2,1,1,0,1,0
385,1,16,2,2,1839,2,4,3,2,0,2,1,30,1,1,2.0,2,1,0,0,1,0
386,3,24,4,4,3158,1,4,4,2,0,3,1,40,1,1,2.0,2,2,0,0,2,0
387,2,12,3,3,1032,3,3,3,2,0,2,2,28,2,1,1.0,2,1,1,0,1,0
388,1,14,2,1,1491,2,3,2,1,0,2,1,25,2,1,1.0,2,1,0,0,1,0
389,3,20,4,4,2619,1,4,4,2,0,3,1,36,1,1,2.0,2,2,0,0,2,0
390,2,10,3,2,819,3,3,3,2,0,2,2,24,2,1,1.0,2,1,1,0,1,0
391,2,20,3,2,1411,2,2,3,2,0,2,1,29,2,1,1.0,2,1,1,0,1,0
392,1,15,3,1,1093,1,3,2,2,0,3,0,38,2,1,2.0,1,1,0,0,1,0
393,3,30,2,5,2211,3,2,3,1,0,2,2,40,2,1,1.0,2,1,1,0,1,0
394,2,18,4,2,1634,1,2,4,1,0,2,1,31,2,1,2.0,2,1,0,0,1,0
395,1,9,3,4,819,0,3,2,2,0,3,0,42,2,1,2.0,1,2,0,0,1,0
396,3,24,2,3,2758,3,2,2,1,0,4,0,36,2,1,1.0,1,1,1,0,1,0
397,2,12,4,1,997,1,2,4,1,0,2,1,28,2,1,2.0,2,1,0,0,1,0
398,1,15,2,4,1189,2,3,4,3,0,1,1,22,2,1,1.0,2,1,0,0,2,0
399,3,18,3,2,1511,2,2,3,2,0,2,2,34,2,1,1.0,2,1,1,0,1,0
400,2,9,4,3,743,1,2,2,2,0,3,0,39,2,1,2.0,1,2,0,0,1,0
401,2,18,3,2,3011,3,3,3,1,1,3,2,41,2,1,2.0,2,2,1,0,1,0
402,3,15,1,1,1987,1,1,3,2,1,3,1,29,2,1,2.0,1,1,0,0,1,0
403,1,20,2,3,4921,2,2,2,1,1,2,2,50,2,1,1.0,2,2,1,0,1,0
404,2,12,3,2,2759,2,3,3,2,1,3,1,38,2,1,2.0,2,1,0,0,1,0
405,3,18,2,1,4191,1,2,2,1,1,3,2,48,2,1,1.0,2,2,1,0,1,0
406,1,15,2,3,3649,2,2,3,2,1,2,2,42,2,1,2.0,1,1,0,0,1,0
407,2,20,1,2,2811,1,3,2,1,1,3,1,36,2,1,2.0,2,2,1,0,1,0
408,3,12,2,1,4491,2,2,3,2,1,2,2,40,2,1,1.0,2,1,0,0,1,0
409,1,18,3,3,3041,1,3,2,1,1,3,1,46,2,1,2.0,2,2,1,0,1,0
410,2,15,2,2,3911,2,2,3,2,1,2,2,44,2,1,1.0,2,1,0,0,1,0
411,2,20,3,2,3819,0,3,2,1,0,3,2,38,1,1,2.0,2,1,1,0,1,0
412,1,25,2,1,4921,0,2,3,2,0,3,2,33,2,1,1.0,3,1,0,0,1,0
413,3,22,3,0,2781,0,1,4,1,0,2,2,41,2,1,2.0,2,1,0,0,1,0
414,2,19,2,3,4211,0,3,2,2,0,3,2,36,1,1,1.0,2,1,1,0,1,0
415,1,28,3,1,3951,0,2,3,2,0,3,2,44,2,1,2.0,3,1,0,0,1,0
416,3,24,2,2,3091,0,2,2,1,0,3,2,39,1,1,1.0,2,1,1,0,1,0
417,2,18,3,0,4671,0,3,2,2,0,3,2,34,2,1,2.0,2,1,0,0,1,0
418,0,26,2,4,3819,0,2,3,1,0,3,2,42,1,1,1.0,3,1,1,0,1,0
419,1,21,3,1,4381,0,2,2,2,0,3,2,40,2,1,2.0,2,1,0,0,1,0
420,3,29,2,3,3241,0,3,3,1,0,3,2,37,1,1,1.0,3,1,1,0,1,0
421,2,18,3,2,4211,0,3,3,2,0,3,2,30,2,1,2.0,1,2,1,0,1,0
422,3,21,2,1,2768,1,2,4,3,0,4,1,39,2,0,1.0,2,1,1,0,1,0
423,0,15,3,2,4982,0,1,2,2,0,2,3,25,2,1,2.0,1,2,0,0,1,0
424,2,27,1,3,3820,2,4,3,1,0,4,2,32,2,0,1.0,2,2,1,0,1,0
425,3,18,4,0,2350,1,3,2,2,0,3,1,36,2,1,2.0,1,1,0,0,1,0
426,1,12,2,1,4421,0,2,4,3,0,4,2,27,2,0,1.0,2,2,1,0,1,0
427,2,24,3,2,3190,1,1,3,2,0,3,3,24,2,1,2.0,1,2,0,0,1,0
428,0,21,1,3,5641,0,4,2,2,0,2,2,34,2,0,2.0,2,2,1,0,1,0
429,3,15,4,1,2911,2,2,4,3,0,4,1,38,2,1,1.0,2,1,1,0,1,0
430,1,9,2,0,2089,1,3,2,2,0,3,3,26,2,1,2.0,1,1,0,0,2,0
431,2,15,2,3,2089,2,3,3,2,0,3,2,31,2,1,2.0,2,1,1,0,1,0
432,1,21,2,2,1827,1,2,2,1,0,2,1,41,2,1,1.0,2,1,0,0,2,0
433,0,12,2,4,991,2,1,3,3,0,3,1,29,2,0,2.0,1,1,1,0,1,0
434,1,18,2,3,2581,3,4,4,2,0,4,2,36,2,1,1.0,3,1,0,0,1,0
435,2,9,2,2,1489,1,2,2,1,0,3,1,24,2,0,1.0,2,1,0,0,2,0
436,1,15,2,4,2134,4,3,3,2,0,3,1,34,2,1,1.0,2,1,1,0,1,0
437,0,21,2,3,1911,2,1,2,1,0,2,1,30,2,1,2.0,1,1,0,0,2,0
438,2,12,2,2,1049,1,2,3,3,0,2,1,23,2,0,1.0,2,1,1,0,1,0
439,1,18,2,4,2219,3,4,4,2,0,4,2,38,2,1,2.0,3,1,0,0,1,0
440,0,15,2,3,1639,2,2,2,1,0,3,1,28,2,0,1.0,2,1,0,0,2,0
441,2,18,2,6,1948,2,3,3,2,0,3,1,41,2,1,1.0,2,1,1,0,1,0
442,1,30,2,5,2811,1,2,2,2,0,4,2,35,2,1,2.0,2,1,0,0,1,0
443,2,12,2,8,1045,3,4,4,2,0,3,1,29,2,1,1.0,2,1,1,0,2,0
444,3,24,2,2,2319,2,3,3,2,0,2,2,40,2,1,2.0,2,1,0,1,1,0
445,0,18,2,9,1761,1,2,4,2,0,4,1,27,2,1,1.0,2,1,1,0,1,0
446,1,12,2,3,1429,4,4,2,2,0,3,2,39,2,1,2.0,2,1,0,0,2,0
447,3,30,2,6,2511,3,3,4,2,0,2,1,44,2,1,1.0,2,1,1,0,1,0
448,2,24,2,4,2019,2,2,3,2,0,4,2,32,2,1,2.0,2,1,0,0,1,0
449,1,18,2,7,1648,1,4,4,2,0,3,1,31,2,1,1.0,2,1,1,0,2,0
450,3,24,2,5,2089,4,3,3,2,0,2,2,37,2,1,2.0,2,1,0,1,1,0
451,2,21,3,5,3456,2,2,3,2,0,3,1,32,2,1,2.0,2,1,1,0,1,0
452,1,18,4,3,2789,3,3,2,1,0,2,2,41,2,2,1.0,3,1,0,0,1,0
453,3,15,2,2,4231,1,2,4,3,0,4,1,28,1,1,2.0,2,1,1,0,2,0
454,0,22,4,8,1987,4,2,3,2,1,3,2,39,2,2,2.0,1,1,0,0,1,0
455,2,20,3,1,5098,2,4,2,1,0,2,0,34,2,1,1.0,3,2,1,0,1,0
456,1,19,2,6,3819,3,3,4,2,0,4,1,29,1,2,2.0,2,1,0,0,2,0
457,3,16,4,4,2758,1,2,3,3,0,3,2,40,2,1,1.0,1,1,1,0,1,0
458,2,24,3,9,4678,4,4,2,1,0,2,0,36,2,2,2.0,3,2,0,0,1,0
459,1,14,2,3,3219,2,3,4,2,1,4,1,33,1,1,1.0,2,1,1,0,2,0
460,0,26,4,2,5983,3,2,3,1,0,3,2,38,2,2,2.0,2,1,0,0,1,0
461,1,20,2,1,1987,2,3,3,2,1,3,2,42,2,1,1.0,2,1,1,0,1,0
462,2,30,1,2,2531,1,2,2,1,0,3,1,31,2,1,1.0,1,1,0,0,1,0
463,0,15,2,1,1200,2,2,3,2,1,2,2,40,2,1,1.0,2,1,1,0,1,0
464,1,45,1,2,3111,1,3,2,1,0,3,2,50,2,1,1.0,1,1,0,0,2,0
465,3,12,2,1,900,2,2,3,2,1,2,2,35,2,1,1.0,2,1,1,0,1,0
466,2,50,1,2,4200,1,3,2,1,0,3,2,55,2,1,1.0,1,1,0,0,2,0
467,0,20,2,1,1800,2,2,3,2,1,2,2,45,2,1,1.0,2,1,1,0,1,0
468,1,35,1,2,3300,1,3,2,1,0,3,2,60,2,1,1.0,1,1,0,0,2,0
469,3,15,2,1,1500,2,2,3,2,1,2,2,40,2,1,1.0,2,1,1,0,1,0
470,2,40,1,2,3800,1,3,2,1,0,3,2,65,2,1,1.0,1,1,0,0,2,0
471,2,21,3,5,4211,1,3,3,2,1,3,2,41,1,1,2.0,2,1,1,0,1,0
472,1,27,2,2,1987,3,1,4,3,0,2,1,34,2,2,1.0,1,2,0,0,2,0
473,3,15,4,8,6011,2,4,2,1,1,4,3,51,1,0,3.0,3,1,1,0,1,0
474,2,24,1,6,3948,1,2,3,2,0,3,2,40,2,2,2.0,2,1,0,0,1,0
475,1,18,3,5,2756,4,3,2,3,1,2,1,46,1,1,1.0,1,2,1,0,2,0
476,3,30,4,7,8271,0,1,4,1,0,4,3,39,2,0,3.0,2,1,0,0,1,0
477,2,12,2,3,1487,2,4,2,2,0,3,2,36,2,1,1.0,3,1,0,0,1,0
478,1,24,4,8,5632,3,2,3,3,0,3,1,49,1,2,2.0,2,1,1,0,2,0
479,3,18,3,5,3191,1,1,2,1,1,2,2,44,2,0,1.0,1,2,0,0,2,0
480,2,21,2,4,2356,0,3,4,2,0,3,1,42,1,2,3.0,3,1,1,0,1,0
481,1,20,3,2,2200,1,2,4,2,1,3,1,35,1,1,2.0,2,1,0,0,1,0
482,2,15,3,4,1800,0,3,4,2,0,2,2,40,1,1,2.0,2,1,0,0,2,0
483,1,10,2,3,1500,0,2,4,1,1,3,1,25,2,1,2.0,2,1,0,0,1,0
484,1,25,4,4,2800,1,3,4,2,0,4,1,30,1,1,2.0,2,1,0,0,1,0
485,2,18,3,2,2000,0,2,4,2,1,3,2,38,1,1,2.0,2,1,0,0,2,0
486,1,30,2,4,3200,1,3,4,2,0,4,1,20,2,1,2.0,2,1,0,0,1,0
487,1,12,3,3,1200,0,2,4,2,1,3,1,45,1,1,2.0,2,1,0,0,1,0
488,2,20,4,4,2400,1,3,4,2,0,4,1,22,2,1,2.0,2,1,0,0,2,0
489,1,15,2,2,1800,0,2,4,2,1,3,2,42,1,1,2.0,2,1,0,0,1,0
490,1,28,3,4,2600,1,3,4,2,0,4,1,18,2,1,2.0,2,1,0,0,1,0
491,2,10,2,2,1187,0,3,3,2,2,3,1,29,2,1,1.0,2,1,0,0,1,0
492,3,20,4,5,3021,3,4,3,1,0,2,2,46,2,1,1.0,3,1,1,0,1,0
493,2,14,2,4,2489,0,3,4,2,2,3,1,39,2,1,1.0,2,1,0,0,1,0
494,3,18,4,3,1756,3,4,2,2,0,4,2,51,2,1,1.0,2,1,1,0,1,0
495,2,12,2,5,2901,0,3,3,1,2,2,1,42,2,1,1.0,3,1,0,0,1,0
496,3,22,4,4,2368,3,4,4,2,0,3,2,55,2,1,1.0,2,1,1,0,1,0
497,2,8,2,3,1821,0,3,2,2,2,3,1,35,2,1,1.0,2,1,0,0,1,0
498,3,16,4,5,3148,3,4,3,1,0,3,2,49,2,1,1.0,3,1,1,0,1,0
499,2,10,2,4,2613,0,3,4,2,2,2,1,44,2,1,1.0,2,1,0,0,1,0
500,3,20,4,3,2089,3,4,2,2,0,4,2,58,2,1,1.0,2,1,1,0,1,0
501,2,18,3,3,1919,3,3,3,1,0,3,2,38,1,2,2.0,1,2,0,0,1,0
502,1,33,1,2,2291,3,2,3,2,0,3,1,41,1,1,1.0,3,1,1,0,2,0
503,0,15,3,5,1827,2,4,3,1,0,4,2,29,2,1,2.0,2,2,0,0,1,0
504,3,21,2,1,2013,4,3,4,2,0,4,3,44,1,2,1.0,2,1,0,0,1,0
505,0,9,4,3,1419,3,4,4,2,0,4,1,69,2,1,2.0,2,1,1,0,1,0
506,1,30,2,0,3051,1,3,2,2,0,4,3,37,1,2,1.0,3,2,1,0,1,0
507,2,24,2,2,2431,2,2,4,2,0,4,2,23,2,1,1.0,2,1,0,0,1,0
508,3,12,2,0,1711,4,1,4,2,0,2,1,34,2,1,1.0,0,1,0,0,1,0
509,1,18,4,4,800,4,4,4,2,0,4,3,35,2,2,2.0,2,1,0,0,1,0
510,2,15,2,0,5631,0,3,2,2,0,2,2,31,2,1,1.0,2,1,0,0,1,0
511,2,21,2,1,1832,1,3,4,1,0,3,1,29,2,1,2.0,2,2,1,0,1,0
512,1,15,3,4,1063,0,2,3,2,0,4,0,41,2,1,1.0,2,1,0,0,1,0
513,3,9,2,1,1291,3,4,4,1,0,2,2,35,2,1,2.0,2,2,1,0,2,0
514,2,18,3,4,2019,0,1,4,2,0,4,0,44,2,1,1.0,3,1,1,0,1,0
515,1,12,2,1,1578,4,4,4,1,0,3,1,39,2,1,2.0,2,2,1,0,1,0
516,3,24,4,4,2751,0,4,4,2,0,4,0,48,2,1,3.0,2,1,0,0,2,0
517,2,6,3,1,1188,1,2,3,1,0,2,2,27,2,1,1.0,2,2,1,0,1,0
518,1,21,2,4,2435,3,4,4,2,0,4,0,50,2,1,2.0,3,1,1,0,1,0
519,3,15,4,1,1819,0,2,4,1,0,3,1,42,2,1,1.0,2,2,1,0,1,0
520,2,9,3,4,1495,4,4,4,2,0,4,0,45,2,1,3.0,2,1,0,0,2,0
521,2,18,3,3,2539,0,3,3,2,0,3,1,32,2,1,2.0,2,1,1,0,1,0
522,3,12,2,5,1982,0,3,4,2,0,3,2,44,2,1,1.0,2,1,0,0,1,0
523,1,24,3,2,4191,0,2,3,2,0,3,1,38,2,1,2.0,2,1,1,0,1,0
524,2,18,2,6,2799,0,3,4,2,0,3,2,41,2,1,1.0,2,1,0,0,1,0
525,3,15,3,4,2468,0,2,3,2,0,3,1,35,2,1,2.0,2,1,1,0,1,0
526,1,30,2,5,3945,0,3,3,2,0,3,2,42,2,1,1.0,2,1,0,0,1,0
527,2,21,3,3,3219,0,2,4,2,0,3,1,39,2,1,2.0,2,1,1,0,1,0
528,3,18,2,6,2758,0,3,3,2,0,3,2,40,2,1,1.0,2,1,0,0,1,0
529,1,24,3,5,4089,0,2,4,2,0,3,1,37,2,1,2.0,2,1,1,0,1,0
530,2,15,2,4,2387,0,3,3,2,0,3,2,36,2,1,1.0,2,1,0,0,1,0
531,2,30,2,3,4631,1,3,3,2,1,3,1,32,2,1,2.0,2,1,0,0,1,0
532,1,48,3,4,10321,0,3,3,1,1,3,2,25,2,1,1.0,3,1,1,0,1,0
533,2,18,2,2,4208,1,2,4,2,1,2,1,30,1,1,2.0,2,1,0,0,1,0
534,3,42,2,5,6319,0,3,3,2,0,3,2,22,2,1,1.0,2,1,0,0,1,0
535,1,30,3,3,5491,1,3,3,1,1,3,1,26,2,1,2.0,2,1,1,0,1,0
536,2,24,2,4,3821,0,2,4,2,1,2,2,29,1,1,1.0,2,1,0,0,1,0
537,3,36,2,5,5971,0,3,3,2,0,3,1,24,2,1,2.0,2,1,0,0,1,0
538,1,18,3,3,4839,1,3,3,1,1,3,1,27,2,1,1.0,3,1,1,0,1,0
539,2,48,2,4,10321,0,2,4,2,1,2,2,25,1,1,2.0,2,1,0,0,1,0
540,3,42,3,5,7208,0,3,3,2,0,3,2,23,2,1,1.0,2,1,0,0,1,0
541,2,20,3,2,2801,2,2,3,2,0,3,2,32,2,1,2.0,2,1,1,0,1,0
542,1,24,2,4,3901,1,3,3,1,0,4,2,36,2,1,1.0,2,1,0,0,1,0
543,0,30,3,9,5601,3,2,4,2,0,3,3,30,2,2,1.0,2,2,1,0,1,0
544,2,18,2,3,1801,1,2,3,1,0,2,2,28,2,1,2.0,2,1,0,0,1,0
545,1,36,3,0,4201,2,3,4,2,0,4,1,34,2,1,1.0,2,1,1,0,2,0
546,0,42,3,9,6301,2,2,4,2,0,3,3,29,2,2,1.0,2,2,1,0,1,0
547,2,24,2,4,4301,1,3,3,1,0,4,2,35,2,1,1.0,2,1,0,0,1,0
548,1,30,3,9,5101,3,2,4,2,0,3,3,31,2,2,1.0,2,2,1,0,1,0
549,0,36,3,0,4501,2,3,4,2,0,4,1,33,2,1,1.0,2,1,1,0,2,0
550,2,48,3,9,6901,2,2,4,2,0,3,3,28,2,2,1.0,2,2,1,0,1,0
551,2,19,2,2,2100,1,3,4,2,0,3,1,50,2,1,2.0,2,1,0,0,1,0
552,1,20,2,5,3200,1,2,4,1,0,3,1,55,2,1,2.0,1,1,0,0,2,0
553,2,17,3,3,1800,0,2,4,2,0,3,1,45,2,1,2.0,2,1,0,0,1,0
554,1,19,2,4,2600,1,3,4,1,0,3,1,60,2,1,2.0,1,1,0,0,2,0
555,2,18,3,2,2000,0,2,4,2,0,3,1,40,2,1,2.0,2,1,0,0,1,0
556,1,20,2,5,3000,1,3,4,1,0,3,1,58,2,1,2.0,1,1,0,0,2,0
557,2,17,3,3,1900,0,2,4,2,0,3,1,48,2,1,2.0,2,1,0,0,1,0
558,1,19,2,4,2400,1,3,4,1,0,3,1,52,2,1,2.0,1,1,0,0,2,0
559,2,18,3,2,2200,0,2,4,2,0,3,1,42,2,1,2.0,2,1,0,0,1,0
560,1,20,2,5,2800,1,3,4,1,0,3,1,56,2,1,2.0,1,1,0,0,2,0
561,1,20,2,3,3421,1,2,3,1,0,3,1,32,2,1,1.0,2,1,0,0,1,0
562,2,15,2,2,1987,0,3,2,2,0,2,1,41,2,0,2.0,1,1,1,0,1,0
