,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,class,real_identifier
292,2,20,3,2,1500,1,2,3,2,0,3,2,32,2,1,2,2,1,0,0,1,0
293,1,18,2,4,1800,1,3,3,2,0,3,1,30,2,1,2,2,1,0,0,1,0
294,3,15,3,3,1400,1,3,3,2,0,3,2,28,2,1,2,2,1,0,0,1,0
295,2,12,2,3,1600,1,2,3,2,0,3,1,30,2,1,2,2,1,0,0,2,0
296,1,20,3,2,1700,1,3,3,2,0,3,2,32,2,1,2,2,1,0,0,1,0
297,3,18,2,4,1900,1,3,3,2,0,3,1,30,2,1,2,2,1,0,0,2,0
298,2,15,3,3,1500,1,3,3,2,0,3,2,28,2,1,2,2,1,0,0,1,0
299,1,12,2,3,1400,1,2,3,2,0,3,1,30,2,1,2,2,1,0,0,2,0
300,3,20,3,2,1800,1,3,3,2,0,3,2,32,2,1,2,2,1,0,0,1,0
301,2,30,3,2,2698,1,2,2,1,0,3,1,32,1,1,2,2,2,1,0,1,0
302,0,21,1,5,3519,0,3,3,2,0,2,3,41,2,2,1,1,1,1,0,2,0
303,3,12,3,1,1948,1,1,2,1,0,4,1,29,1,1,2,3,2,0,0,1,0
304,2,36,2,6,4728,0,2,4,2,0,3,2,35,2,2,2,2,1,1,0,2,0
305,1,18,4,3,3174,0,3,3,1,0,4,3,39,1,1,1,2,2,1,0,1,0
306,3,24,1,5,4032,1,2,2,2,0,3,2,31,1,2,2,3,2,0,0,2,0
307,0,15,3,2,2368,0,3,4,1,0,4,1,38,2,1,2,2,2,1,0,1,0
308,2,30,2,4,4219,0,2,3,2,0,3,3,42,1,2,1,2,1,1,0,2,0
309,3,12,1,3,2918,1,2,2,1,0,4,2,34,2,1,2,3,2,0,0,1,0
310,1,24,4,5,3819,0,3,4,2,0,3,3,40,1,2,2,2,1,1,0,2,0
311,2,18,3,2,3511,2,3,3,1,0,3,1,32,1,1,2,2,1,1,0,1,0
312,1,33,1,1,5019,1,2,2,2,0,2,1,41,2,1,1,2,1,0,0,1,0
313,3,10,4,3,2758,2,3,3,1,0,3,2,38,1,1,2,2,1,1,0,1,0
314,0,25,2,2,3945,0,2,2,1,0,2,1,29,2,1,1,2,1,1,0,1,0
315,2,16,3,1,4428,3,3,3,2,0,3,2,36,1,1,2,2,1,0,0,1,0
316,1,22,1,3,5689,1,2,2,1,0,2,1,44,2,1,1,2,1,1,0,1,0
317,3,14,4,2,3061,2,3,3,2,0,3,2,34,1,1,2,2,1,0,0,1,0
318,0,28,2,1,4562,0,2,2,1,0,2,1,30,2,1,1,2,1,1,0,1,0
319,2,19,3,3,5215,3,3,3,2,0,3,2,40,1,1,2,2,1,0,0,1,0
320,1,26,1,2,4839,1,2,2,1,0,2,1,42,2,1,1,2,1,1,0,1,0
321,2,18,3,2,3641,1,3,3,2,0,3,2,49,1,2,2,2,1,1,0,1,0
322,1,35,3,3,5965,2,2,3,1,0,3,1,41,2,1,1,3,2,0,0,2,0
323,3,25,2,1,2819,1,1,2,2,0,2,3,51,1,2,3,1,1,1,0,1,0
324,0,19,4,2,1087,2,4,4,1,0,4,2,45,2,1,2,2,1,0,0,2,0
325,2,31,3,3,4547,1,3,3,2,0,3,1,52,1,2,1,3,2,1,0,1,0
326,1,22,2,1,1918,1,2,2,1,0,2,2,46,2,1,1,2,1,0,0,2,0
327,3,38,4,2,6389,2,4,4,2,0,4,3,53,1,2,2,1,1,1,0,1,0
328,0,28,3,3,4019,1,3,3,1,0,3,1,48,2,1,3,3,2,0,0,2,0
329,2,40,2,1,5529,2,2,2,2,0,2,2,50,1,2,1,2,1,1,0,1,0
330,1,34,4,2,2947,1,4,4,1,0,4,3,54,2,1,2,1,1,0,0,2,0
331,2,20,3,2,3519,3,2,3,2,0,3,1,30,2,1,2,2,1,1,0,1,0
332,3,15,2,1,2698,1,3,4,2,0,2,2,22,2,1,1,2,1,0,0,1,0
333,1,24,3,4,5011,4,1,4,3,0,4,1,40,2,1,2,3,1,1,0,1,0
334,2,18,2,3,3978,2,2,3,1,0,3,2,29,2,1,2,2,1,0,0,2,0
335,3,12,2,0,2199,0,4,4,2,0,4,2,34,2,1,1,3,1,1,0,1,0
336,1,21,3,2,4635,3,1,4,2,0,3,1,25,2,1,2,2,1,1,0,1,0
337,2,15,2,4,3021,1,3,3,2,0,2,2,28,2,1,1,2,1,0,0,2,0
338,3,18,3,1,5919,4,2,4,3,0,4,1,36,2,1,2,3,1,1,0,1,0
339,1,12,2,3,2754,2,2,3,1,0,3,2,24,2,1,2,2,1,0,0,2,0
340,2,24,3,0,4308,3,1,4,2,0,3,1,32,2,1,2,2,1,1,0,1,0
341,2,30,1,5,3512,2,3,3,1,0,3,2,26,1,1,2,2,1,0,0,2,0
342,1,18,2,3,4921,0,1,4,2,0,2,2,29,2,0,1,2,1,0,0,1,0
343,0,42,1,2,2781,4,2,3,1,0,3,2,25,1,1,2,2,1,0,0,2,0
344,3,24,2,5,4211,0,3,4,2,0,2,2,27,2,1,1,2,1,0,0,1,0
345,0,36,2,4,1931,2,2,3,1,0,4,2,24,1,1,2,2,1,0,0,2,0
346,1,12,1,6,567,0,2,4,2,0,2,2,28,2,1,1,2,1,0,0,2,0
347,2,30,2,3,4512,2,3,3,1,0,3,2,26,1,1,2,2,1,0,0,1,0
348,0,48,1,5,3512,4,2,4,2,0,4,3,42,0,2,1,3,1,0,0,2,0
349,3,18,2,4,4921,0,1,4,2,0,2,2,29,2,0,1,2,1,0,0,1,0
350,1,42,2,2,2781,2,2,3,1,0,3,2,25,1,1,2,2,1,0,0,2,0
351,2,10,3,4,2018,0,2,3,2,0,3,1,44,2,1,2,2,1,0,0,1,0
352,1,14,2,3,2891,0,3,4,2,0,4,2,35,2,1,1,2,1,0,0,1,0
353,3,7,4,4,1429,0,2,3,3,0,3,1,49,2,1,2,2,1,0,0,1,0
354,0,11,2,3,2456,0,3,4,2,0,4,2,32,2,1,1,2,1,0,0,1,0
355,2,9,4,4,1987,0,2,3,2,0,3,1,40,2,1,2,2,1,0,0,1,0
356,1,13,2,3,2763,0,3,4,2,0,4,2,38,2,1,1,2,1,0,0,1,0
357,3,8,4,4,1641,0,2,3,3,0,3,1,46,2,1,2,2,1,0,0,1,0
358,0,12,2,3,2198,0,3,4,2,0,4,2,34,2,1,1,2,1,0,0,1,0
359,2,10,4,4,1823,0,2,3,2,0,3,1,42,2,1,2,2,1,0,0,1,0
360,1,14,2,3,2611,0,3,4,2,0,4,2,36,2,1,1,2,1,0,0,1,0
361,2,20,2,2,3411,0,3,3,2,0,3,2,30,1,1,2,2,1,0,0,1,0
362,1,15,3,3,2018,0,2,2,2,0,2,1,40,1,1,1,2,1,1,0,2,0
363,0,18,1,1,2789,0,3,3,2,0,3,2,28,1,1,2,2,1,0,0,1,0
364,2,12,2,2,1511,0,2,2,1,0,2,2,38,1,1,1,2,1,0,0,2,0
365,1,21,3,3,3691,0,3,3,2,0,3,2,32,1,1,2,2,1,1,0,1,0
366,2,24,2,2,3052,0,2,3,2,0,2,2,36,1,1,2,2,1,0,0,2,0
367,0,12,2,1,1983,0,3,2,2,0,3,2,29,1,1,1,2,1,1,0,1,0
368,1,18,3,3,2513,0,2,3,2,0,2,2,34,1,1,2,2,1,0,0,2,0
369,2,15,2,2,2219,0,3,2,1,0,3,2,31,1,1,1,2,1,1,0,1,0
370,0,21,3,3,3189,0,2,3,2,0,2,2,37,1,1,2,2,1,0,0,2,0
371,2,19,2,5,1874,0,2,3,2,0,3,2,35,2,1,2,2,1,1,0,1,0
372,1,17,3,2,1349,0,2,4,2,0,2,2,40,2,1,2,1,1,0,0,1,0
373,2,16,2,6,1521,0,2,3,1,0,3,2,29,2,1,2,2,2,1,0,1,0
374,1,20,3,3,2109,0,2,4,2,0,3,2,38,2,1,2,1,1,0,0,2,0
375,2,14,2,5,1229,0,2,3,2,0,3,2,31,2,1,2,2,1,1,0,1,0
376,1,18,3,2,1897,0,2,4,2,0,2,2,41,2,1,2,1,1,0,0,2,0
377,2,15,2,6,1619,0,2,3,1,0,3,2,30,2,1,2,2,2,1,0,1,0
378,1,21,3,3,2231,0,2,4,2,0,3,2,39,2,1,2,1,1,0,0,2,0
379,2,13,2,5,1059,0,2,3,2,0,3,2,32,2,1,2,2,1,1,0,1,0
380,1,19,3,2,2013,0,2,4,2,0,2,2,42,2,1,2,1,1,0,0,2,0
381,2,20,1,3,3910,1,1,3,2,1,3,1,30,1,1,2,2,1,0,1,2,0
382,1,16,3,2,1187,1,2,2,1,1,2,1,38,1,1,1,3,2,1,0,1,0
383,0,22,1,1,2990,2,3,3,2,0,2,2,28,1,2,2,2,1,1,0,2,0
384,2,19,2,4,1881,0,1,2,2,2,3,0,26,2,0,2,2,1,0,1,1,0
385,1,14,2,3,1010,1,2,4,1,0,2,1,34,2,1,1,2,2,1,0,2,0
386,0,25,3,2,2450,2,3,3,2,1,3,1,40,1,1,2,3,1,0,1,1,0
387,3,21,2,1,1760,0,2,2,2,0,3,1,36,1,0,2,2,2,1,0,2,0
388,2,17,3,4,1290,1,2,3,1,2,3,1,32,2,1,1,3,2,1,0,1,0
389,1,23,1,3,2010,2,3,2,2,0,3,2,30,1,2,2,2,1,0,1,2,0
390,0,15,2,2,1510,0,2,3,1,2,2,0,28,2,0,1,2,2,1,0,1,0
391,2,42,3,2,3821,3,1,4,2,0,3,1,29,1,1,2,1,1,0,0,1,0
392,1,24,4,3,2758,2,3,3,1,0,2,2,41,2,1,1,2,1,1,0,1,0
393,3,36,3,4,4929,1,2,4,2,0,3,1,35,1,0,2,1,1,0,0,2,0
394,2,12,4,2,2199,3,3,2,1,0,2,1,26,2,1,1,2,1,0,0,1,0
395,3,48,4,4,6319,2,1,3,2,0,3,2,32,2,1,2,1,1,1,0,1,0
396,1,30,2,3,4018,1,4,4,2,0,3,1,40,1,1,1,2,1,0,0,2,0
397,2,18,4,4,3595,3,2,2,1,0,2,1,28,2,0,2,1,1,1,0,1,0
398,3,42,3,2,5282,1,3,3,2,0,3,2,36,1,1,1,2,1,0,0,2,0
399,1,24,4,4,4469,2,2,4,1,0,2,1,30,2,1,2,1,1,1,0,1,0
400,3,36,4,3,5821,3,3,2,2,0,3,2,39,2,0,1,2,1,0,0,2,0
401,2,18,2,2,1281,2,3,3,2,0,2,1,39,2,1,2,1,1,0,0,1,0
402,1,20,2,1,1839,1,4,2,1,0,2,2,32,2,1,1,2,1,1,0,2,0
403,3,9,4,3,469,4,3,4,2,0,3,1,27,0,1,1,1,2,0,0,2,0
404,2,15,2,4,1092,0,4,3,1,0,1,2,38,2,1,2,2,1,0,0,1,0
405,0,12,2,2,753,2,2,4,2,1,2,0,42,2,1,1,2,1,0,0,2,0
406,3,24,4,4,2198,1,3,2,1,0,3,2,29,0,1,1,1,2,1,0,1,0
407,1,18,2,1,1561,4,4,4,2,0,2,1,36,2,1,2,2,1,0,0,2,0
408,2,9,4,3,401,0,3,3,1,0,1,0,34,0,1,1,1,2,0,0,1,0
409,0,21,2,2,1940,2,4,2,2,0,2,2,31,2,1,2,2,1,1,0,2,0
410,3,15,2,4,1248,1,3,4,1,0,3,1,40,0,1,1,1,2,0,0,1,0
411,3,20,2,2,1739,1,2,3,2,0,2,1,29,2,1,2,2,1,1,0,1,0
412,2,15,4,3,2019,2,3,2,1,0,3,1,31,2,1,1,2,1,1,0,1,0
413,1,18,2,4,1381,1,2,4,2,0,2,1,28,2,1,2,1,1,0,0,1,0
414,3,12,4,2,2211,2,3,3,1,0,3,1,34,2,1,1,2,1,1,0,1,0
415,2,21,2,3,1648,1,2,2,2,0,2,1,27,2,1,2,2,1,0,0,1,0
416,1,9,4,4,2489,2,3,4,1,0,3,1,36,2,1,1,1,1,1,0,1,0
417,3,24,2,2,1920,1,2,3,2,0,2,1,30,2,1,2,2,1,0,0,1,0
418,2,18,4,3,1519,2,3,2,1,0,3,1,33,2,1,1,2,1,1,0,1,0
419,1,15,2,4,2108,1,2,4,2,0,2,1,32,2,1,2,1,1,0,0,1,0
420,3,12,4,2,1851,2,3,3,1,0,3,1,31,2,1,1,2,1,1,0,1,0
421,2,18,3,2,2831,2,3,3,2,1,3,2,40,2,2,2,2,2,1,0,1,0
422,3,20,2,1,2198,2,2,4,2,0,4,2,38,2,1,2,2,2,1,0,1,0
423,1,15,3,4,3419,2,3,3,2,1,3,2,42,2,2,2,2,2,1,0,1,0
424,2,22,2,2,4021,2,2,4,2,0,4,2,36,2,1,2,2,2,1,0,1,0
425,3,18,3,1,2591,2,3,3,2,1,3,2,40,2,2,2,2,2,1,0,1,0
426,1,20,2,4,3689,2,2,4,2,0,4,2,38,2,1,2,2,2,1,0,1,0
427,2,15,3,2,3051,2,3,3,2,1,3,2,42,2,2,2,2,2,1,0,1,0
428,3,22,2,1,4468,2,2,4,2,0,4,2,36,2,1,2,2,2,1,0,1,0
429,1,18,3,4,3971,2,3,3,2,1,3,2,40,2,2,2,2,2,1,0,1,0
430,2,20,2,2,4239,2,2,4,2,0,4,2,38,2,1,2,2,2,1,0,1,0
431,2,20,3,2,4211,0,3,2,2,0,3,2,38,2,1,2,2,1,0,0,1,0
432,1,16,2,1,2781,0,2,3,2,0,3,2,41,2,1,1,3,1,0,0,1,0
433,3,24,3,0,3971,0,1,2,1,0,2,2,36,2,1,2,2,1,0,0,1,0
434,2,18,2,4,5131,0,2,3,2,0,3,2,50,2,1,1,3,1,0,0,1,0
435,1,22,3,1,2691,0,3,2,2,0,3,2,34,2,1,2,2,1,0,0,1,0
436,3,20,2,0,4361,0,2,3,2,0,3,2,44,2,1,1,3,1,0,0,1,0
437,2,26,3,2,4821,0,1,2,1,0,2,2,40,2,1,2,2,1,0,0,1,0
438,1,19,2,4,2941,0,3,3,2,0,3,2,48,2,1,1,3,1,0,0,1,0
439,3,25,3,1,4271,0,1,2,1,0,2,2,39,2,1,2,2,1,0,0,1,0
440,2,21,2,0,3781,0,2,3,2,0,3,2,42,2,1,1,3,1,0,0,1,0
441,2,20,3,2,4211,1,3,3,2,0,3,2,34,2,1,2,2,2,1,0,1,0
442,1,15,2,1,3051,2,2,2,2,0,2,2,32,2,1,1,2,1,1,0,1,0
443,3,30,3,2,5132,0,4,3,2,0,4,2,36,2,1,2,2,2,1,0,1,0
444,2,18,2,3,3941,1,3,3,2,0,3,2,30,2,1,2,2,2,1,0,1,0
445,1,12,1,1,2511,2,2,2,2,0,2,2,28,2,1,1,2,1,1,0,1,0
446,3,24,3,2,4821,0,4,3,2,0,4,2,38,2,1,2,2,2,1,0,1,0
447,2,20,2,3,4341,1,3,3,2,0,3,2,33,2,1,2,2,2,1,0,1,0
448,1,15,1,1,2811,2,2,2,2,0,2,2,27,2,1,1,2,1,1,0,1,0
449,3,30,3,2,5232,0,4,3,2,0,4,2,39,2,1,2,2,2,1,0,1,0
450,2,18,2,3,4041,1,3,3,2,0,3,2,31,2,1,2,2,2,1,0,1,0
451,2,21,2,3,2021,2,3,3,2,0,3,1,31,2,1,1,2,1,0,0,1,0
452,1,15,2,2,1511,1,2,3,2,0,3,1,38,2,1,1,2,1,0,0,1,0
453,1,28,2,4,2831,3,3,3,1,0,3,1,42,2,1,1,2,1,0,0,2,0
454,0,19,2,3,1919,2,2,3,2,0,3,1,35,2,1,1,2,1,0,0,1,0
455,2,11,2,2,1111,1,2,3,2,0,3,1,29,2,1,1,2,1,0,0,1,0
456,1,25,2,4,2511,3,3,3,1,0,3,1,40,2,1,1,2,1,0,0,2,0
457,0,16,2,3,1611,2,2,3,2,0,3,1,32,2,1,1,2,1,0,0,1,0
458,2,22,2,2,2211,1,2,3,2,0,3,1,36,2,1,1,2,1,0,0,1,0
459,1,14,2,3,1411,2,2,3,2,0,3,1,30,2,1,1,2,1,0,0,1,0
460,0,20,2,4,2011,3,3,3,1,0,3,1,37,2,1,1,2,1,0,0,2,0
461,2,21,2,5,1056,2,3,3,2,0,3,1,29,2,1,1,2,1,0,0,1,0
462,1,18,2,6,982,1,2,4,2,0,4,2,40,2,1,1,1,1,0,0,1,0
463,3,30,2,2,2011,3,4,2,2,0,3,0,31,0,0,1,2,1,0,0,1,0
464,0,12,1,8,526,0,1,4,1,0,2,2,27,0,0,1,2,2,0,0,2,0
465,2,24,2,5,1199,2,3,3,2,0,3,1,35,2,1,1,2,1,0,0,1,0
466,1,15,2,3,1839,1,2,4,2,0,4,2,44,2,1,1,1,1,0,0,1,0
467,3,36,2,4,2459,3,4,2,2,0,3,0,39,0,0,1,2,1,0,0,1,0
468,0,18,1,6,611,0,1,4,1,0,2,2,23,0,0,1,2,2,0,0,2,0
469,2,21,2,5,1039,2,3,3,2,0,3,1,33,2,1,1,2,1,0,0,1,0
470,1,12,2,3,1582,1,2,4,2,0,4,2,41,2,1,1,1,1,0,0,1,0
471,2,20,3,3,4321,2,2,3,1,0,3,1,32,2,1,2,2,1,1,0,1,0
472,1,18,4,2,2789,1,3,2,2,0,2,2,29,1,1,1,2,1,0,0,1,0
473,3,15,3,5,3467,3,2,4,1,0,4,0,40,2,1,2,2,1,1,0,1,0
474,0,22,2,8,5018,0,4,3,3,1,3,1,34,2,1,2,1,1,1,0,1,0
475,2,19,4,1,6231,4,3,2,2,0,1,3,31,2,2,2,2,1,1,0,1,0
476,1,25,4,9,1438,3,2,2,0,0,4,0,38,2,1,2,2,1,1,0,1,0
477,3,11,2,1,2919,4,2,4,2,0,2,2,28,1,1,1,1,1,0,0,1,0
478,2,21,4,0,1890,4,3,4,2,0,2,0,39,0,1,2,1,2,0,0,2,0
479,1,26,3,1,5329,0,4,1,2,0,2,2,33,2,1,2,3,1,1,0,1,0
480,3,13,4,4,742,0,4,4,2,0,4,0,55,2,1,1,2,1,0,0,1,0
481,2,20,1,1,3819,3,3,3,1,1,3,2,41,1,1,2,2,1,1,0,1,0
482,1,30,2,2,5011,2,1,2,2,1,2,1,32,2,1,1,1,2,0,1,1,0
483,0,15,1,3,2790,1,2,1,1,1,3,2,29,1,1,2,2,1,1,0,2,0
484,2,25,2,1,3988,3,3,3,2,0,2,1,39,1,1,1,1,2,0,1,1,0
485,1,20,2,2,3501,2,1,2,1,1,3,2,34,2,1,2,2,1,1,0,2,0
486,0,18,1,3,2940,1,2,1,2,1,2,1,28,1,1,1,1,2,0,1,1,0
487,3,22,2,1,4211,3,3,3,1,0,2,2,42,1,1,2,2,1,1,0,2,0
488,1,28,2,2,4632,2,1,2,2,1,3,1,36,2,1,1,1,2,0,1,1,0
489,2,12,1,3,2431,1,2,1,1,1,2,2,26,1,1,2,2,1,1,0,1,0
490,0,25,2,1,3949,3,3,3,2,0,2,1,40,1,1,1,1,2,0,1,2,0
491,1,21,3,5,4211,1,3,3,2,1,3,1,41,2,1,2,2,1,1,0,1,0
492,2,15,3,2,1987,2,1,4,3,0,2,2,31,1,1,2,1,2,0,0,2,0
493,3,24,4,6,6011,1,2,3,2,1,4,1,49,2,2,3,2,1,1,0,1,0
494,1,18,2,8,3789,0,4,2,1,0,3,3,44,2,1,1,3,1,0,0,1,0
495,3,12,3,3,2291,2,2,4,3,1,2,1,35,2,1,2,2,1,1,0,2,0
496,2,30,4,5,9456,0,1,3,2,0,4,2,40,2,2,3,3,2,1,0,1,0
497,1,24,2,6,5134,3,2,2,2,0,3,1,52,2,1,3,3,1,1,0,2,0
498,3,18,3,9,4398,1,3,3,1,2,4,2,42,2,1,2,2,1,0,0,2,0
499,2,12,4,4,2756,2,4,2,2,0,3,2,39,2,1,1,3,1,0,0,1,0
500,1,30,3,7,8261,0,1,3,1,0,4,3,45,2,2,3,3,2,1,0,1,0
501,2,21,3,2,2011,1,3,4,2,0,3,1,39,1,1,2,2,1,0,0,1,0
502,1,30,2,8,3519,3,2,4,2,1,3,1,25,1,1,1,2,2,0,0,2,0
503,1,15,3,5,1408,2,3,4,2,0,3,1,48,1,1,2,2,1,0,0,1,0
504,2,24,2,6,2603,2,2,4,2,1,2,1,35,1,1,1,2,1,0,0,1,0
505,1,18,3,4,2198,1,3,4,2,0,3,1,42,1,1,2,2,1,0,0,2,0
506,2,12,3,3,1202,1,3,4,2,0,2,1,29,1,1,1,2,1,0,0,1,0
507,1,36,3,8,3987,3,2,4,2,1,3,1,23,1,1,1,2,2,0,0,1,0
508,1,27,3,4,2837,2,3,4,2,0,2,1,38,1,1,2,2,1,0,0,2,0
509,1,18,3,5,2468,1,3,4,2,0,3,1,46,1,1,1,2,1,0,0,1,0
510,2,21,3,6,3056,2,2,4,2,1,2,1,33,1,1,2,2,1,0,0,2,0
511,2,20,4,2,2888,0,3,3,2,2,4,2,36,2,1,2,2,1,0,0,1,0
512,3,10,2,3,2456,0,4,1,2,0,4,0,29,2,1,2,2,1,0,0,1,0
513,2,22,4,4,3023,3,4,4,2,0,2,2,51,2,1,2,3,1,0,0,1,0
514,3,8,2,3,1967,0,3,3,2,0,4,0,32,2,1,2,2,1,0,0,1,0
515,2,14,4,4,2789,3,4,3,1,0,2,2,49,2,1,2,3,1,0,0,1,0
516,3,12,2,3,2211,0,4,2,2,2,4,0,39,2,1,2,2,1,0,0,1,0
517,2,18,4,4,3134,3,4,4,2,0,2,2,55,2,1,2,3,1,0,0,1,0
518,3,10,2,3,2519,0,3,2,2,0,4,0,35,2,1,2,2,1,0,0,1,0
519,2,20,4,4,2951,3,4,3,1,0,2,2,53,2,1,2,3,1,0,0,1,0
520,3,14,2,3,2368,0,4,2,2,2,4,0,42,2,1,2,2,1,0,0,1,0
521,2,30,3,5,1832,3,4,4,2,0,4,2,38,2,1,2,2,1,1,0,1,0
522,0,24,1,3,1411,2,3,3,2,0,3,1,31,2,1,1,2,1,0,0,2,0
523,1,18,3,2,998,3,4,4,2,0,4,2,42,2,1,2,2,1,1,0,1,0
524,0,33,2,1,2290,2,2,3,2,0,3,2,29,2,1,1,2,1,0,0,1,0
525,2,21,1,4,1278,3,4,4,2,0,4,3,40,2,1,2,2,1,1,0,1,0
526,1,15,3,3,864,2,3,3,2,0,3,1,36,2,1,1,2,1,0,0,2,0
527,0,30,2,2,2019,2,2,3,2,0,3,2,28,2,1,1,2,1,0,0,1,0
528,3,12,1,5,1049,3,4,4,2,0,4,3,44,2,1,2,2,1,1,0,1,0
529,1,24,3,1,1934,2,2,3,2,0,3,2,33,2,1,1,2,1,0,0,1,0
530,0,18,2,4,1489,3,4,4,2,0,4,2,39,2,1,2,2,1,1,0,1,0
531,2,21,3,8,2019,1,3,3,1,0,3,1,41,2,1,2,2,2,1,0,1,0
532,1,15,2,5,1188,0,2,2,1,0,4,1,29,2,1,1,2,1,0,0,2,0
533,3,20,3,6,2561,3,3,4,2,0,2,1,39,2,1,2,2,2,1,0,1,0
534,2,18,2,8,2109,1,2,3,1,0,4,1,35,2,1,2,2,2,1,0,1,0
535,1,12,3,4,1439,0,3,4,2,0,3,1,30,2,1,2,2,2,1,0,1,0
536,3,24,3,5,2891,3,4,4,2,0,4,1,42,2,1,2,3,2,1,0,2,0
537,2,15,2,9,1818,1,2,3,1,0,3,1,36,2,1,2,2,2,1,0,1,0
538,3,21,4,6,2356,3,4,4,2,0,4,1,44,2,1,2,3,2,1,0,2,0
539,1,18,2,5,1698,1,2,3,1,0,4,1,32,2,1,2,2,2,1,0,1,0
540,3,12,3,4,1539,0,3,4,2,0,3,1,34,2,1,2,2,2,1,0,1,0
541,2,18,3,5,2831,1,3,3,2,0,3,1,32,2,1,2,2,1,1,0,1,0
542,1,12,2,3,1911,0,2,4,2,0,3,2,41,2,1,1,2,1,0,0,1,0
543,3,15,4,6,4211,1,3,2,2,0,3,1,29,2,1,2,3,1,1,0,2,0
544,2,36,2,4,6311,0,3,4,3,0,3,2,38,2,1,1,2,1,0,0,1,0
545,1,12,3,8,2191,1,2,3,2,0,3,1,44,2,1,2,2,1,1,0,1,0
546,3,18,4,5,3511,0,3,2,2,0,3,2,35,2,1,1,3,1,0,0,2,0
547,2,15,2,6,4911,1,3,4,3,0,3,1,26,2,1,2,2,1,1,0,1,0
548,1,12,3,4,2711,0,2,3,2,0,3,2,48,2,1,1,2,1,0,0,1,0
549,3,18,4,7,4011,1,3,2,2,0,3,1,30,2,1,2,3,1,1,0,2,0
550,2,15,2,5,5611,0,3,4,3,0,3,2,42,2,1,1,2,1,0,0,1,0
551,2,30,3,5,4821,1,2,3,1,1,3,1,32,1,1,2,1,1,1,0,1,0
552,1,48,1,2,9211,0,4,3,2,1,1,0,25,1,0,1,3,1,0,0,1,0
553,3,18,3,5,6318,1,1,2,1,0,4,1,39,2,1,1,2,1,1,0,1,0
554,2,36,2,3,10318,0,3,4,2,1,2,2,22,1,1,2,1,1,0,0,1,0
555,1,60,1,5,4211,1,2,3,1,0,4,0,30,2,0,1,3,1,1,0,1,0
556,3,24,2,4,8192,0,4,2,2,1,3,2,26,1,1,2,1,1,0,0,1,0
557,2,42,3,3,3949,1,1,3,1,0,1,1,34,2,0,1,2,1,1,0,1,0
558,1,30,1,5,9432,0,2,4,2,1,4,0,24,1,1,2,1,1,0,0,1,0
559,3,48,2,4,5921,1,3,3,1,0,3,2,28,2,0,1,3,1,1,0,1,0
560,2,36,3,3,7532,0,1,2,2,1,1,1,33,1,1,2,1,1,0,0,1,0
561,2,20,3,2,3419,2,3,3,1,0,3,2,29,2,1,2,2,1,1,0,1,0
562,1,15,2,4,2018,3,2,3,2,0,4,3,36,2,1,1,2,1,0,0,1,0
563,1,30,3,8,4211,1,3,4,2,0,2,2,32,2,1,2,2,1,1,0,2,0
564,2,18,2,1,1181,3,2,2,1,0,3,1,28,2,1,1,2,1,0,0,1,0
565,0,24,3,6,3819,2,3,4,2,0,4,2,34,2,1,2,2,1,1,0,2,0
566,1,12,2,3,2019,1,2,3,1,0,2,2,30,2,1,1,2,1,0,0,1,0
567,2,36,3,7,5019,3,3,4,2,0,3,3,39,2,1,2,2,1,1,0,2,0
568,1,20,2,2,2619,2,2,3,1,0,3,2,33,2,1,1,2,1,0,0,1,0
569,0,30,3,8,6019,1,3,4,2,0,2,2,31,2,1,2,2,1,1,0,2,0
570,2,15,2,4,1819,3,2,3,2,0,4,3,35,2,1,1,2,1,0,0,1,0
571,2,19,3,2,2011,1,3,3,1,0,3,1,50,2,1,2,2,1,0,0,1,0
572,1,20,2,5,2419,1,3,4,2,0,3,1,55,2,0,2,1,1,0,0,2,0
573,3,17,3,3,1814,1,2,3,2,0,3,0,45,2,1,2,2,1,0,0,1,0
574,0,19,3,2,1617,1,3,4,1,0,3,1,60,2,0,2,1,1,0,0,2,0
575,2,18,2,4,2211,1,3,3,2,0,3,0,50,2,1,2,2,1,0,0,1,0
576,1,21,3,3,2019,1,2,4,2,0,3,1,55,2,0,2,1,1,0,0,2,0
577,3,19,3,2,1917,1,3,3,1,0,3,0,45,2,1,2,2,1,0,0,1,0
578,0,20,2,5,2619,1,3,4,2,0,3,1,60,2,0,2,1,1,0,0,2,0
579,2,18,3,3,2317,1,2,3,2,0,3,0,50,2,1,2,2,1,0,0,1,0
580,1,19,2,4,2419,1,3,3,1,0,3,1,55,2,0,2,1,1,0,0,2,0
581,2,20,2,3,3421,1,3,3,1,0,3,1,32,2,1,1,2,1,0,0,1,0
582,1,17,2,2,1987,0,2,3,2,0,2,2,25,2,1,2,1,1,1,0,1,0
583,0,19,4,3,5018,2,4,2,1,0,4,1,41,2,0,1,2,1,0,0,1,0
584,3,11,2,1,1639,1,1,2,2,0,1,2,22,2,1,1,2,1,1,0,1,0
585,0,16,2,4,2789,0,2,4,2,0,3,1,30,2,0,2,2,1,0,0,2,0
586,2,23,4,2,4631,3,3,3,1,0,4,2,38,2,1,1,2,1,1,0,1,0
