,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,class,real_identifier
292,3,39,3,1,4191,1,1,1,1,0,4,3,29,1,1,2,2,1,1,0,1,0
293,2,18,2,4,2019,0,2,4,2,0,3,2,38,2,1,1,2,2,0,0,2,0
294,1,12,4,3,987,0,3,3,2,0,2,1,41,1,2,2,1,1,1,0,1,0
295,3,45,1,0,6312,2,2,2,2,0,3,3,35,0,1,1,2,1,0,0,2,0
296,2,27,3,2,3762,1,2,3,1,0,3,1,42,2,1,2,2,1,1,0,2,0
297,1,33,2,5,1098,0,3,2,2,0,2,1,32,1,2,1,1,2,0,0,1,0
298,3,24,1,1,5134,1,1,1,1,0,4,3,30,1,1,2,2,1,1,0,1,0
299,2,48,4,0,8192,2,2,2,2,0,2,3,39,0,2,1,2,1,0,0,2,0
300,2,18,3,2,3511,2,3,3,1,0,3,1,32,1,1,2,2,1,0,0,1,0
301,1,10,2,1,1823,1,2,3,2,0,2,1,41,2,1,1,2,1,1,0,1,0
302,3,14,3,3,2928,2,3,3,1,0,3,1,44,2,1,2,2,1,0,0,1,0
303,2,11,2,2,2458,1,2,3,2,0,3,1,38,2,1,1,2,1,1,0,1,0
304,1,13,3,1,3188,2,3,3,1,0,3,1,36,2,1,2,2,1,0,0,1,0
305,3,16,2,3,4037,1,2,3,2,0,3,1,49,2,1,1,2,1,1,0,1,0
306,2,9,3,2,2011,2,3,3,1,0,3,1,29,2,1,2,2,1,0,0,1,0
307,1,8,2,1,1431,1,2,3,2,0,2,1,34,2,1,1,2,1,1,0,1,0
308,3,19,3,3,4539,2,3,3,1,0,3,1,51,2,1,2,2,1,0,0,1,0
309,2,17,2,2,3821,1,2,3,2,0,3,1,43,2,1,1,2,1,1,0,1,0
310,2,18,3,2,3512,1,3,3,2,0,3,2,49,1,1,2,2,1,0,0,1,0
311,1,28,2,3,1987,2,2,2,1,0,2,1,41,2,1,1,2,2,1,0,2,0
312,0,19,4,1,4099,0,1,3,2,0,3,3,32,1,2,2,1,1,0,0,1,0
313,3,15,3,4,2811,1,4,1,1,0,4,2,51,2,1,2,2,1,1,0,1,0
314,2,36,2,2,5632,2,3,4,2,0,3,1,45,1,2,1,3,2,0,0,2,0
315,1,20,4,3,4356,1,2,2,2,0,3,3,38,2,1,2,1,1,1,0,1,0
316,0,25,3,1,3173,0,4,3,1,0,4,2,48,1,2,1,2,2,0,0,1,0
317,3,17,2,4,5922,2,1,2,2,0,2,1,40,2,1,2,3,1,1,0,2,0
318,2,22,4,2,3781,1,3,4,2,0,4,3,44,1,2,1,2,2,0,0,1,0
319,1,30,3,3,5289,2,2,3,1,0,3,2,50,2,1,2,1,1,1,0,2,0
320,2,20,3,2,3519,3,2,3,2,0,3,1,29,2,1,2,2,1,1,0,1,0
321,3,15,2,3,4691,1,3,3,2,0,2,2,31,2,1,1,2,1,0,0,1,0
322,1,24,2,1,5621,4,2,4,2,0,3,1,34,2,1,2,2,1,1,0,1,0
323,3,18,3,4,2756,3,1,3,1,0,4,2,28,2,1,1,3,1,1,0,1,0
324,2,21,2,0,4348,0,4,4,3,0,2,2,26,2,1,2,2,1,0,0,1,0
325,3,12,3,3,6211,4,1,3,1,0,4,1,32,2,1,1,2,1,1,0,1,0
326,1,15,2,9,3955,1,3,2,2,0,3,0,25,2,1,1,1,1,0,0,1,0
327,2,27,3,4,5289,3,2,4,2,0,2,2,30,2,1,2,3,1,1,0,1,0
328,3,18,2,1,4923,4,2,3,2,0,4,1,33,2,1,1,2,1,1,0,1,0
329,1,24,3,3,5863,3,1,3,1,0,3,2,31,2,1,2,2,1,0,0,1,0
330,2,21,1,5,3511,3,3,3,2,0,3,2,27,1,1,2,2,1,0,0,1,0
331,1,18,2,3,4922,1,2,2,1,0,3,2,26,2,0,1,2,1,0,0,2,0
332,0,30,2,5,2019,2,3,4,2,0,2,2,29,1,1,1,2,1,0,0,1,0
333,2,24,1,4,6181,0,2,3,2,0,4,2,25,2,1,2,3,1,0,0,2,0
334,1,12,2,6,1290,3,2,4,1,0,2,2,31,1,0,1,2,1,0,0,2,0
335,0,36,2,3,4751,1,4,4,2,0,4,3,40,1,2,1,3,1,0,0,1,0
336,3,21,1,5,2783,2,3,4,2,0,3,2,28,2,1,2,2,1,0,0,1,0
337,1,18,2,4,3970,0,2,3,1,0,3,2,24,1,1,1,2,1,0,0,2,0
338,0,30,1,5,5639,3,3,4,2,0,4,2,38,2,1,2,3,1,0,0,2,0
339,2,24,2,3,4390,1,2,4,2,0,4,3,32,1,2,1,2,1,0,0,1,0
340,2,10,3,4,2011,0,2,3,2,0,3,1,49,2,1,2,2,1,0,0,1,0
341,1,14,2,3,2911,0,3,4,2,0,4,2,35,2,1,1,2,1,0,0,1,0
342,3,8,4,4,1631,0,2,3,3,0,2,1,32,2,1,2,2,1,0,0,1,0
343,0,12,2,4,2381,0,3,4,2,0,4,0,44,2,1,1,2,1,0,0,1,0
344,2,9,3,3,1814,0,2,3,2,0,3,1,29,2,1,2,2,1,0,0,1,0
345,1,11,2,4,2699,0,3,4,2,0,4,2,38,2,1,1,2,1,0,0,1,0
346,3,7,4,3,1431,0,2,3,3,0,2,1,25,2,1,2,2,1,0,0,1,0
347,0,13,2,4,2099,0,3,4,2,0,4,0,41,2,1,1,2,1,0,0,1,0
348,2,10,3,3,1939,0,2,3,2,0,3,1,33,2,1,2,2,1,0,0,1,0
349,1,12,2,4,2473,0,3,4,2,0,4,2,36,2,1,1,2,1,0,0,1,0
350,2,18,3,2,3512,0,3,3,2,0,3,2,32,1,1,2,2,1,0,0,1,0
351,1,21,2,4,5921,0,2,2,2,0,2,3,41,1,1,2,2,1,1,0,2,0
352,3,12,1,3,2198,0,4,3,2,0,3,2,36,1,1,2,2,1,0,0,1,0
353,2,15,4,2,3967,0,3,3,1,0,2,2,30,1,1,2,2,1,1,0,2,0
354,1,24,3,4,6318,0,2,2,2,0,3,3,38,1,1,2,2,1,0,0,1,0
355,3,18,2,3,2783,0,4,3,2,0,2,2,34,1,1,2,2,1,1,0,2,0
356,2,12,4,2,4569,0,3,3,1,0,3,2,29,1,1,2,2,1,0,0,1,0
357,1,21,3,4,5139,0,2,2,2,0,2,3,42,1,1,2,2,1,1,0,2,0
358,3,15,2,3,3419,0,4,3,2,0,3,2,33,1,1,2,2,1,0,0,1,0
359,2,24,4,2,5821,0,3,3,1,0,2,2,31,1,1,2,2,1,1,0,2,0
360,2,19,3,8,2911,2,3,3,1,0,3,1,34,1,2,2,1,1,1,0,1,0
361,1,22,1,3,1732,1,1,3,2,0,2,2,29,2,0,1,2,1,0,0,2,0
362,2,15,3,6,2278,2,3,2,1,0,4,1,25,1,2,2,1,2,1,0,1,0
363,1,20,2,5,3131,1,2,4,2,0,3,2,31,2,1,1,2,1,0,0,1,0
364,3,18,1,7,2499,2,3,3,1,0,4,1,30,1,2,2,1,2,1,0,1,0
365,2,25,3,4,3812,2,2,2,2,0,2,2,26,2,0,2,1,1,0,0,2,0
366,1,17,2,6,2049,1,3,4,1,0,3,1,35,1,2,1,2,2,1,0,1,0
367,3,19,1,8,2769,2,2,3,2,0,4,1,28,2,1,2,1,1,0,0,1,0
368,2,23,3,5,3428,2,3,2,1,0,2,2,27,1,2,2,1,2,1,0,1,0
369,1,21,2,7,3011,1,2,4,2,0,3,1,33,2,1,1,2,1,0,0,1,0
370,2,10,1,3,1411,0,1,3,2,0,3,0,26,1,1,2,1,1,0,0,1,0
371,1,20,2,2,3051,0,2,2,1,0,2,1,30,1,1,1,2,1,0,1,2,0
372,0,14,1,4,1918,0,2,4,2,0,3,0,25,2,1,1,1,1,0,0,1,0
373,2,8,2,3,1103,0,1,2,1,0,3,0,22,1,0,1,2,1,0,0,2,0
374,1,16,2,2,2468,0,2,3,2,0,2,1,28,1,1,1,1,1,0,1,1,0
375,0,12,1,4,1539,0,1,4,1,0,3,0,24,2,1,2,1,1,0,0,2,0
376,3,9,2,3,1290,0,2,2,2,0,3,0,20,1,0,1,2,1,0,0,1,0
377,1,15,2,2,2209,0,2,3,1,0,2,1,26,1,1,1,1,1,0,1,2,0
378,0,11,1,4,1815,0,1,4,2,0,3,0,23,2,1,2,1,1,0,0,1,0
379,2,7,2,3,1002,0,2,2,1,0,3,0,21,1,0,1,2,1,0,0,2,0
380,2,36,4,2,2199,3,3,3,1,0,3,1,41,2,1,2,2,1,1,0,1,0
381,1,9,2,3,810,2,2,2,2,1,2,2,29,2,1,2,1,1,0,0,1,0
382,3,42,4,1,9831,0,3,3,2,0,3,1,35,2,1,2,2,1,1,0,1,0
383,2,21,4,4,2701,2,2,4,1,0,2,2,32,2,1,1,2,1,0,0,2,0
384,3,12,2,2,1364,3,3,3,2,0,2,1,40,2,1,2,1,1,1,0,1,0
385,1,48,4,3,5119,0,1,2,2,0,3,2,26,2,1,2,2,1,0,0,2,0
386,2,18,4,4,2463,4,2,4,2,0,2,1,30,2,1,2,1,2,0,0,1,0
387,3,9,2,3,881,2,3,4,2,1,3,2,28,2,1,2,2,1,1,0,1,0
388,2,30,4,4,4019,1,2,3,1,0,2,2,36,2,1,2,1,1,0,0,1,0
389,3,15,4,2,1949,0,3,2,2,0,3,1,31,2,1,2,2,1,1,0,1,0
390,2,20,2,2,1821,2,3,3,2,0,2,1,38,2,1,2,2,1,0,0,1,0
391,1,18,2,1,1200,1,4,2,1,0,2,2,42,2,1,1,3,1,1,0,2,0
392,3,30,4,4,2800,0,3,4,2,0,3,1,50,0,1,2,1,2,0,0,2,0
393,2,12,2,3,900,4,2,3,2,0,2,2,25,2,1,1,2,1,1,0,1,0
394,0,15,2,2,1500,1,4,2,1,0,1,0,30,2,1,2,2,1,0,0,1,0
395,3,24,4,4,2200,0,4,4,2,0,3,1,48,0,1,1,1,2,0,0,2,0
396,2,18,2,1,1800,1,3,2,2,0,2,2,40,2,1,2,3,1,1,0,1,0
397,1,21,4,4,2000,0,4,4,1,0,3,1,55,0,1,1,1,2,0,0,2,0
398,3,18,2,3,1600,4,2,3,2,0,2,2,32,2,1,2,2,1,1,0,1,0
399,0,12,2,2,1000,1,4,2,1,0,1,0,20,2,1,1,2,1,0,0,1,0
400,2,20,3,2,1042,1,2,3,2,0,2,1,40,2,1,2,1,1,1,0,1,0
401,1,15,3,1,1856,2,3,2,1,0,3,0,38,2,1,1,3,1,0,0,1,0
402,3,24,2,5,2211,3,2,3,2,0,2,2,42,2,1,2,1,1,1,0,1,0
403,2,18,3,3,1634,1,3,2,1,0,3,0,30,2,1,1,2,1,0,0,1,0
404,1,12,2,4,1187,1,2,4,2,0,2,1,28,2,1,2,2,1,1,0,1,0
405,3,30,3,2,2469,4,2,2,1,0,4,0,48,2,1,1,1,1,1,0,1,0
406,2,15,2,3,1401,0,3,3,2,0,2,0,36,2,1,1,3,1,0,0,1,0
407,3,18,3,4,2011,3,2,3,1,0,3,1,32,2,1,2,2,1,1,0,1,0
408,1,12,2,2,1002,1,3,2,2,0,2,1,40,2,1,1,1,1,0,0,1,0
409,3,24,3,3,1833,2,2,4,1,0,3,0,45,2,1,2,3,1,1,0,1,0
410,2,18,3,2,3191,2,3,3,1,1,3,1,41,2,1,2,1,2,1,0,1,0
411,1,15,1,1,2089,1,2,2,2,0,3,2,29,1,1,2,2,1,0,0,1,0
412,3,20,2,3,4619,1,3,4,1,1,2,1,50,2,1,1,2,2,1,0,1,0
413,2,12,3,2,2831,2,2,3,2,0,3,2,39,2,1,2,1,1,1,0,1,0
414,1,18,1,1,1938,1,2,2,1,1,2,1,26,1,1,2,2,1,0,0,2,0
415,3,15,2,3,4021,1,3,4,2,0,3,2,46,2,1,1,2,2,1,0,1,0
416,2,20,3,2,3490,2,3,3,1,1,3,1,43,2,1,2,1,2,1,0,1,0
417,1,12,1,1,2319,1,2,2,2,0,3,2,31,1,1,2,2,1,0,0,1,0
418,3,18,2,3,4882,1,3,4,1,1,2,1,54,2,1,1,2,2,1,0,1,0
419,2,15,3,2,3101,2,3,3,1,1,3,1,48,2,1,2,1,2,1,0,1,0
420,2,20,3,2,3819,0,1,3,2,0,3,2,38,2,1,2,2,1,0,0,1,0
421,1,16,2,1,4298,0,3,2,1,0,3,1,41,2,1,1,3,1,1,0,1,0
422,3,24,3,0,2756,0,2,4,2,0,2,2,33,2,2,2,2,1,0,0,1,0
423,2,12,2,4,3981,0,1,3,1,0,2,2,28,2,1,1,2,1,0,0,1,0
424,3,18,4,1,4521,0,2,2,2,0,3,3,39,2,2,1,3,1,1,0,1,0
425,1,15,3,0,3094,0,2,1,1,0,4,1,49,2,1,2,2,1,0,0,2,0
426,2,20,2,3,3944,0,3,3,2,0,3,2,36,2,1,1,3,1,1,0,1,0
427,3,12,3,1,2871,0,1,4,1,0,2,1,44,2,2,2,2,1,0,0,1,0
428,1,24,2,2,4679,0,2,3,2,0,4,2,31,2,1,1,3,1,1,0,2,0
429,3,18,3,0,3761,0,2,2,1,0,3,3,42,2,2,2,2,1,0,0,1,0
430,1,18,3,2,3879,0,3,3,2,0,3,2,30,2,1,2,2,2,1,0,1,0
431,3,30,2,2,4297,1,2,3,2,0,3,2,26,2,1,2,3,1,1,0,1,0
432,2,21,4,3,4682,0,4,3,2,0,3,2,32,2,1,2,2,2,1,0,1,0
433,3,27,3,1,5021,1,4,3,2,0,4,2,29,2,1,2,3,2,1,0,1,0
434,2,15,3,2,3411,0,4,3,3,0,4,2,27,2,1,2,2,2,1,0,1,0
435,1,12,3,1,2759,1,3,3,2,0,3,2,25,2,1,2,3,1,1,0,1,0
436,3,33,3,3,5648,0,4,3,2,0,4,2,31,2,1,2,2,2,1,0,1,0
437,2,18,3,1,3948,1,4,3,2,0,4,2,28,2,1,2,3,2,1,0,1,0
438,1,9,2,2,2314,1,3,3,2,0,3,2,24,2,1,2,2,1,1,0,2,0
439,1,12,2,1,2808,1,3,3,2,0,3,2,26,2,1,2,3,1,1,0,2,0
440,2,21,2,3,2431,2,3,3,2,0,3,1,31,2,1,1,2,1,1,0,1,0
441,1,15,2,4,1052,1,2,4,2,0,2,2,41,2,1,2,3,1,0,0,2,0
442,0,27,2,3,2919,3,4,3,1,0,4,1,36,2,0,1,2,1,1,0,1,0
443,1,12,2,4,823,0,1,4,3,2,1,0,29,0,1,1,1,1,0,0,1,0
444,1,18,2,3,1298,3,1,1,1,0,4,0,23,2,0,1,1,1,0,0,1,0
445,0,24,2,0,1622,4,2,4,1,0,4,0,28,2,0,1,2,1,0,0,2,0
446,2,21,2,4,2031,2,4,2,1,0,4,2,32,2,1,1,2,1,0,0,1,0
447,1,9,2,0,381,0,2,4,3,0,4,0,24,2,0,1,1,1,0,0,1,0
448,0,27,2,3,2603,3,4,3,1,0,4,1,38,2,0,1,2,1,1,0,1,0
449,1,12,2,4,935,0,1,4,3,2,1,0,27,0,1,1,1,1,0,0,1,0
450,2,18,2,5,1056,2,3,3,2,0,3,1,41,2,1,1,2,1,0,0,1,0
451,1,30,2,6,2011,1,2,2,1,0,4,2,35,2,1,1,1,1,0,0,1,0
452,3,21,2,8,2891,3,4,4,2,0,1,0,29,2,1,1,2,1,1,0,1,0
453,0,27,2,5,1439,0,1,3,2,0,4,2,48,2,1,1,2,1,0,0,1,0
454,2,33,2,6,2618,2,3,4,3,0,3,0,31,2,1,1,2,1,1,0,1,0
455,1,24,2,7,1948,1,2,2,1,0,2,1,23,2,1,1,1,1,0,0,1,0
456,3,18,2,4,1234,3,4,4,2,0,1,0,27,2,1,1,2,1,1,0,1,0
457,0,30,2,3,1839,0,2,3,3,0,2,1,44,2,1,2,2,1,1,0,1,0
458,2,21,2,8,2762,2,3,4,2,0,4,2,39,2,1,1,2,1,0,0,1,0
459,1,36,2,5,2411,1,2,2,1,0,3,1,26,2,1,1,1,1,0,0,2,0
460,2,18,3,5,4211,2,3,3,1,0,3,1,32,2,1,2,2,1,1,0,1,0
461,1,20,2,3,3519,1,2,2,2,0,2,2,28,1,1,1,2,1,0,0,1,0
462,3,15,4,2,5021,3,3,4,2,0,3,1,41,2,1,2,2,1,1,0,1,0
463,2,22,3,1,2758,2,2,3,1,0,2,2,35,2,1,1,2,1,0,0,2,0
464,1,18,2,4,3982,1,3,2,2,0,3,1,29,1,1,2,1,1,1,0,1,0
465,3,12,4,3,6181,3,4,4,2,0,4,0,52,2,1,1,2,1,0,0,1,0
466,2,20,3,2,4319,2,3,3,1,0,3,1,33,2,1,2,2,1,1,0,1,0
467,1,15,2,5,3511,1,2,2,2,0,2,2,27,1,1,1,2,1,0,0,1,0
468,3,18,4,1,5028,3,3,4,2,0,3,1,42,2,1,2,2,1,1,0,1,0
469,2,22,3,3,2751,2,2,3,1,0,2,2,36,2,1,1,2,1,0,0,2,0
470,2,20,1,1,1890,3,3,3,1,1,3,2,41,1,1,1,2,1,1,0,1,0
471,1,30,3,2,3141,2,1,2,2,1,2,1,29,2,1,2,1,2,0,1,1,0
472,1,12,2,3,1123,1,2,3,1,1,3,2,33,2,1,1,2,1,1,0,1,0
473,0,24,2,1,2430,2,1,2,2,0,3,1,39,2,1,1,1,2,0,1,1,0
474,2,18,1,2,2019,3,2,3,1,0,2,2,30,2,1,2,2,1,1,0,1,0
475,0,20,3,1,3498,1,1,3,2,1,3,1,25,2,1,1,1,2,0,1,1,0
476,3,15,2,3,1830,2,2,2,1,0,3,2,36,2,1,2,2,1,1,0,1,0
477,1,10,1,2,1578,3,1,3,2,0,2,1,31,2,1,1,1,2,0,1,1,0
478,2,25,3,1,2781,2,2,2,1,1,2,2,28,2,1,2,2,1,1,0,1,0
479,1,22,2,3,2211,1,1,3,2,0,3,1,32,2,1,1,1,2,0,1,1,0
480,2,21,3,2,4211,1,3,3,2,1,3,2,41,1,2,2,2,1,1,0,1,0
481,1,15,3,5,2019,3,1,3,2,0,2,1,32,2,1,3,1,2,0,0,2,0
482,3,27,2,8,6311,2,4,2,3,1,4,2,45,2,2,1,3,1,1,0,1,0
483,2,18,4,6,4491,1,2,3,1,0,3,2,39,1,1,2,2,2,0,0,2,0
484,1,24,3,3,3821,3,3,2,2,1,4,2,43,2,2,3,2,1,1,0,1,0
485,3,21,2,1,5281,1,4,3,3,0,3,2,49,2,1,2,1,2,0,0,2,0
486,2,12,4,5,2949,2,1,2,1,1,4,2,35,1,2,3,3,1,1,0,1,0
487,1,18,3,4,4211,3,2,3,2,0,4,2,42,2,1,2,2,2,0,0,2,0
488,3,30,2,2,6011,1,4,2,3,1,4,2,51,2,2,1,1,1,1,0,1,0
489,2,15,4,6,3699,2,1,3,1,0,4,2,40,1,1,3,3,2,0,0,2,0
490,2,20,3,2,2011,1,3,3,2,1,3,1,38,1,1,2,2,2,0,0,1,0
491,1,25,2,8,3987,3,2,4,2,1,3,1,29,1,1,1,3,1,0,0,2,0
492,2,19,4,5,2531,2,3,3,2,0,3,1,36,1,1,2,2,2,0,0,1,0
493,0,16,2,9,1848,2,3,4,2,1,3,1,25,1,1,2,2,1,0,0,1,0
494,2,21,3,3,2109,1,2,4,2,0,3,1,40,1,1,1,3,2,0,0,2,0
495,1,22,4,8,2762,3,2,3,2,0,3,1,27,1,1,2,2,1,0,0,1,0
496,1,18,3,2,2411,2,2,4,2,1,3,1,33,1,1,1,2,2,0,0,1,0
497,0,20,4,4,1940,1,3,3,2,0,3,1,35,1,1,2,3,1,0,0,2,0
498,1,24,2,6,2890,2,2,4,2,0,3,1,31,1,1,1,2,2,0,0,1,0
499,2,19,3,7,2332,3,2,3,2,1,3,1,26,1,1,2,2,1,0,0,1,0
500,2,10,2,2,1834,0,3,3,2,0,3,1,38,2,1,1,2,1,0,0,1,0
501,3,20,2,4,2492,0,4,2,1,0,2,2,46,0,0,1,3,1,1,0,1,0
502,2,14,2,3,1634,0,2,2,2,0,2,0,35,2,1,1,2,1,1,0,1,0
503,3,18,4,0,2208,3,4,4,2,0,4,0,55,2,1,1,2,1,0,0,1,0
504,2,12,2,4,1934,0,4,4,1,0,2,2,42,0,0,1,3,1,1,0,1,0
505,3,22,2,2,2613,0,3,3,2,0,3,1,40,2,1,1,2,1,0,0,1,0
506,2,16,2,3,2048,0,2,2,2,0,2,0,32,2,1,1,2,1,1,0,1,0
507,3,10,4,7,1872,4,3,4,1,0,2,2,58,2,1,1,2,1,0,0,1,0
508,2,20,2,0,2293,3,4,4,2,0,4,0,51,2,1,1,2,1,1,0,1,0
509,3,14,2,4,2019,0,4,4,1,0,2,2,49,0,0,1,3,1,1,0,1,0
510,2,21,3,3,1839,3,3,3,1,0,3,2,49,1,2,2,1,2,1,0,1,0
511,1,18,1,5,2291,2,2,3,2,0,3,1,56,1,1,1,3,1,0,0,2,0
512,0,24,3,2,1408,1,3,3,1,0,3,3,41,2,2,2,1,2,1,0,1,0
513,3,12,2,6,2611,3,3,3,2,0,4,2,51,1,1,2,2,1,0,0,1,0
514,2,15,1,1,1234,2,2,3,1,0,3,1,38,1,2,1,3,1,1,0,2,0
515,1,30,3,5,2001,1,3,3,2,0,4,3,59,2,1,2,1,2,0,0,1,0
516,3,9,2,3,2867,3,2,3,1,0,3,2,46,1,2,1,2,1,1,0,1,0
517,0,21,1,2,1511,2,3,3,2,0,4,1,43,1,1,2,3,1,0,0,2,0
518,2,18,3,5,2700,1,3,3,1,0,4,3,53,2,2,1,1,2,1,0,1,0
519,1,12,2,1,2078,3,2,3,2,0,3,2,48,1,1,2,2,1,0,0,1,0
520,2,20,2,1,1832,1,3,4,1,0,3,1,29,2,1,1,2,2,1,0,1,0
521,1,15,3,0,1012,0,2,3,1,0,4,2,23,2,1,1,1,1,0,0,2,0
522,3,22,2,9,2611,0,1,4,1,0,1,1,35,2,1,1,2,2,1,0,1,0
523,2,18,3,4,1281,0,4,4,2,0,2,0,31,2,1,2,2,1,1,0,1,0
524,3,10,4,4,843,4,4,4,1,0,4,0,41,2,1,3,2,1,0,0,1,0
525,1,25,2,9,2198,0,1,4,1,0,1,1,30,2,1,1,2,2,1,0,1,0
526,0,12,0,3,2765,0,1,1,1,0,4,1,27,2,0,1,2,1,0,0,2,0
527,2,28,3,9,1663,0,4,4,2,0,4,0,58,2,1,1,3,1,1,0,2,0
528,3,14,4,4,1103,4,4,4,1,0,2,0,39,2,1,2,2,1,1,0,1,0
529,3,14,4,4,796,0,4,4,2,0,4,0,51,2,1,3,2,1,0,0,1,0
530,2,18,3,5,2839,0,3,3,2,0,3,1,32,2,1,2,2,1,1,0,1,0
531,1,12,2,3,1921,0,2,2,1,0,2,1,30,2,1,1,2,1,0,0,1,0
532,3,15,4,6,4211,0,4,4,3,0,4,2,45,2,1,2,2,1,1,0,1,0
533,2,36,2,5,5021,0,2,3,2,0,2,1,38,2,1,1,2,1,1,0,2,0
534,1,18,3,7,6891,0,3,2,1,0,2,2,29,2,0,2,2,1,1,0,1,0
535,3,12,2,4,1152,0,2,4,2,0,4,2,42,2,1,1,1,1,0,0,1,0
536,1,15,4,9,3512,0,4,3,3,0,4,2,44,2,1,2,2,1,1,0,2,0
537,2,36,3,1,8192,0,3,2,2,0,2,1,34,2,1,1,2,1,0,0,1,0
538,3,18,2,6,2763,0,2,4,1,0,2,2,48,2,0,2,2,1,1,0,1,0
539,1,12,3,3,2411,0,3,3,3,0,3,1,31,2,1,1,2,1,0,0,1,0
540,2,30,3,3,4211,1,2,3,1,1,3,1,32,1,1,2,1,1,1,0,1,0
541,1,48,1,2,9131,0,3,2,2,0,3,2,29,2,0,1,2,1,0,0,1,0
542,3,18,2,4,1408,1,1,4,1,1,2,1,25,2,1,2,1,1,1,0,1,0
543,0,42,3,3,6319,0,2,2,2,0,4,1,30,1,1,1,2,1,0,0,2,0
544,2,24,1,4,4727,1,3,3,1,1,3,2,26,2,0,2,1,1,1,0,1,0
545,1,36,2,2,8232,0,2,2,2,0,3,1,31,1,1,1,2,1,0,0,1,0
546,3,30,3,4,1156,1,1,4,1,1,2,2,24,2,0,2,1,1,1,0,1,0
547,0,48,2,3,9438,0,3,2,2,0,4,1,28,1,1,1,2,1,0,0,2,0
548,2,18,1,4,2709,1,2,3,1,1,3,2,27,2,0,2,1,1,1,0,1,0
549,1,42,3,2,6541,0,2,2,2,0,3,1,29,1,1,1,2,1,0,0,1,0
550,2,30,3,6,4211,2,3,3,1,0,3,2,29,2,1,2,2,1,1,0,1,0
551,1,42,2,3,1839,3,2,4,2,0,2,1,36,2,2,1,2,2,0,0,2,0
552,3,15,3,9,3692,1,3,3,1,0,4,3,32,2,1,2,2,1,1,0,1,0
553,0,21,2,0,2581,4,3,2,2,1,3,2,28,2,1,1,2,1,1,0,2,0
554,2,39,3,6,5941,2,2,4,1,0,2,2,34,2,2,2,2,2,0,0,1,0
555,1,18,2,3,4012,1,3,3,2,0,3,1,30,2,1,2,2,1,1,0,1,0
556,3,33,3,9,2811,3,2,4,1,0,4,3,39,2,2,1,2,2,0,0,2,0
557,0,27,2,0,1932,0,3,2,2,1,2,2,26,2,1,1,2,1,1,0,2,0
558,2,24,3,6,4561,2,3,4,1,0,3,2,31,2,1,2,2,1,1,0,1,0
559,1,45,2,3,6271,1,2,4,2,0,4,3,37,2,2,1,2,2,0,0,1,0
560,2,19,3,3,1048,1,1,4,2,0,3,1,50,1,1,2,2,1,0,0,1,0
561,1,20,2,2,1839,2,3,4,1,0,2,1,35,2,0,1,1,1,0,0,2,0
562,3,13,3,1,1291,1,2,4,3,0,4,0,45,2,1,2,2,1,0,0,1,0
563,0,19,2,3,819,0,1,4,2,0,2,0,55,1,1,1,1,1,0,0,1,0
564,2,11,4,4,1408,2,3,4,1,0,3,1,30,2,0,2,2,1,0,0,1,0
565,1,18,2,2,1092,1,2,4,2,0,3,0,60,1,1,1,1,1,0,0,2,0
566,3,12,3,3,1865,2,1,4,3,0,4,0,42,2,0,2,2,1,0,0,1,0
567,0,20,2,1,2351,1,3,4,1,0,3,1,38,1,1,1,2,1,0,0,2,0
568,2,13,4,4,1644,2,2,4,2,0,3,0,52,2,0,2,1,1,0,0,1,0
569,1,18,2,3,1238,1,2,4,2,0,3,0,48,1,1,1,2,1,0,0,1,0
570,2,20,2,3,2431,1,2,3,1,0,3,1,32,2,1,1,2,1,1,0,1,0
571,1,18,2,2,1567,0,3,2,2,0,2,2,26,2,0,2,2,1,0,1,1,0
572,0,15,2,3,2911,0,2,3,1,0,3,1,30,2,1,1,2,1,1,0,2,0
573,2,21,2,1,3519,1,2,2,2,0,2,2,34,2,0,2,2,1,0,0,1,0
574,1,12,2,4,2345,0,3,2,1,0,3,1,28,2,1,1,2,1,1,0,1,0
575,0,18,2,2,1873,0,2,3,2,0,2,2,25,2,0,2,2,1,0,1,2,0
576,2,20,2,3,3092,1,2,2,1,0,3,1,31,2,1,1,2,1,1,0,1,0
577,1,15,2,1,2781,0,3,2,2,0,2,2,27,2,0,2,2,1,0,0,1,0
578,0,12,2,4,2017,0,2,3,1,0,3,1,29,2,1,1,2,1,1,0,2,0
579,1,18,2,2,2511,1,2,2,2,0,2,2,26,2,0,2,2,1,0,1,1,0
580,2,15,3,6,3819,4,3,3,2,0,3,2,41,1,1,2,2,1,1,0,1,0
581,1,25,2,7,5941,0,2,3,2,1,2,1,29,2,1,1,3,1,0,0,2,0
582,3,10,3,3,1911,0,4,2,2,0,4,2,35,1,1,2,2,2,1,0,1,0
583,2,22,2,5,4756,4,1,4,3,0,1,3,44,2,1,1,3,1,0,0,2,0
584,1,16,3,2,2795,0,3,2,2,1,3,2,27,2,1,2,2,1,1,0,1,0
585,3,20,2,8,4219,4,0,3,2,0,4,1,32,2,1,1,3,1,1,0,1,0
586,2,14,2,6,5102,0,4,4,2,0,4,2,40,1,1,2,2,2,0,0,1,0
