,Col 1,Col 2,Col 3,Col 4,Col 5,Col 6,Col 7,Col 8,Col 9,Col 10,Col 11,Col 12,Col 13,Col 14,Col 15,target,Col 16,Col 17,Col 18,Col 19,Col 20,Col 21,Col 22,Col 23,real_identifier
130,150.0,280.0,45.0,4.0,75.0,3.0,32.4567,-55.1234,140.0,1.0,4.0,5.0,6.0,3000.0,10.0,11.0,200.0,50.0,12.0,300.0,800.5432,0.3,-1.0,0.6,0
131,300.0,150.0,40.0,2.0,60.0,5.0,45.789,20.4321,160.0,0.0,3.0,4.0,5.0,2500.0,8.0,9.0,85.0,30.0,-1.0,50.0,795.1234,-1.0,-1.0,0.4,0
132,200.0,350.0,48.0,6.0,115.0,1.0,50.1234,-110.5432,110.0,1.0,5.0,6.0,3.0,2400.0,9.0,11.0,90.0,45.0,8.0,250.0,810.6789,0.25,-1.0,-1.0,0
133,120.0,200.0,42.0,3.0,55.0,4.0,28.9876,-45.6789,130.0,1.0,2.0,5.0,4.0,3200.0,11.0,9.0,180.0,25.0,-1.0,150.0,800.9876,-1.0,-1.0,0.7,0
134,450.0,220.0,8.0,6.0,115.0,0.0,55.4321,-117.8901,100.0,1.0,5.0,7.0,2.0,2350.0,7.0,11.0,80.0,15.0,9.0,30.0,820.4321,0.18,-1.0,-1.0,0
135,80.0,120.0,46.0,1.0,64.0,2.0,58.3456,3.2109,178.0,0.0,3.0,6.0,7.0,4500.0,13.0,11.0,270.0,140.0,15.0,5.0,805.3456,-1.0,-1.0,0.55,0
136,250.0,290.0,44.0,5.0,35.0,3.0,25.6789,-90.1234,150.0,1.0,2.0,6.0,4.0,2700.0,16.0,9.0,85.0,40.0,-1.0,340.0,-1.0,-1.0,-1.0,0.75,0
137,320.0,210.0,38.0,3.0,88.0,0.0,68.1234,80.4321,65.0,1.0,2.0,7.0,3.0,1000.0,8.0,11.0,700.0,42.0,25.0,400.0,-1.0,-1.0,-1.0,0.8,0
138,95.0,380.0,8.0,6.0,115.0,0.0,53.0987,-114.4321,195.0,1.0,5.0,2.0,2.0,1800.0,7.0,11.0,8.5,8.0,11.0,210.0,830.1234,0.32,-1.0,-1.0,0
139,140.0,110.0,46.0,1.0,63.0,4.0,57.5432,1.8765,178.0,0.0,3.0,7.0,7.0,4800.0,12.0,11.0,285.0,145.0,17.0,8.0,805.4321,-1.0,-1.0,-1.0,0
140,145.0,278.0,44.0,5.0,72.0,1.0,41.2389,-98.5631,28.0,0.0,5.0,4.0,4.0,1892.0,9.0,11.0,47.0,18.0,12.0,22.0,823.9142,0.51,-1.0,-1.0,0
141,213.0,189.0,38.0,2.0,68.0,3.0,33.7814,45.1287,142.0,1.0,5.0,3.0,7.0,3015.0,14.0,11.0,210.0,63.0,19.0,160.0,841.3725,-1.0,-1.0,0.44,0
142,88.0,333.0,10.0,4.0,98.0,0.0,54.9265,-107.8342,53.0,1.0,5.0,2.0,3.0,987.5,8.0,11.0,20.0,6.1,24.0,190.0,892.6413,0.48,-1.0,-1.0,0
143,312.0,265.0,15.0,0.0,42.0,2.0,29.4567,30.7892,73.0,0.0,5.0,5.0,9.0,3320.0,18.0,11.0,410.0,230.0,14.0,95.0,869.1274,-1.0,-1.0,-1.0,0
144,105.0,172.0,40.0,1.0,55.0,0.0,30.1489,15.3247,158.0,1.0,5.0,2.0,6.0,2683.0,24.0,11.0,110.0,55.0,18.0,480.0,817.4598,0.55,-1.0,-1.0,0
145,240.0,301.0,28.0,3.0,80.0,4.0,6.3457,112.6783,148.0,0.0,5.0,2.0,1.0,1590.0,13.0,11.0,1540.0,415.0,21.0,270.0,849.8341,0.42,-1.0,-1.0,0
146,228.0,215.0,47.0,6.0,58.0,8.0,32.8913,-89.4356,50.0,1.0,5.0,7.0,4.0,3105.0,6.0,11.0,14.0,8.0,-1.0,95.0,831.0245,0.68,-1.0,-1.0,0
147,340.0,312.0,45.0,0.0,65.0,2.0,59.1234,1.8903,104.0,0.0,5.0,2.0,5.0,2975.0,11.0,11.0,105.0,85.0,15.0,98.0,843.6728,0.47,-1.0,-1.0,0
148,135.0,260.0,49.0,6.0,73.0,0.0,38.4567,-108.3214,38.0,1.0,5.0,6.0,3.0,1650.0,5.0,6.0,32.0,16.0,11.0,16.0,821.4359,0.38,-1.0,-1.0,0
149,290.0,375.0,35.0,3.0,90.0,0.0,60.8721,73.9456,172.0,1.0,5.0,2.0,3.0,2240.0,7.0,11.0,15.0,5.5,20.0,175.0,866.2341,0.53,-1.0,-1.0,0
150,215.0,189.0,32.0,4.0,89.0,2.0,12.37,-83.42,55.0,1.0,4.0,3.0,1.0,2740.0,14.0,11.0,280.0,88.0,19.0,320.0,845.1234,0.48,-1.0,0.72,0
151,92.0,67.0,24.0,3.0,63.0,4.0,-0.45,102.71,132.0,0.0,3.0,5.0,4.0,1890.0,10.0,9.0,410.0,210.0,15.0,180.0,823.6789,-1.0,-1.0,0.81,0
152,340.0,312.0,45.0,6.0,76.0,0.0,38.92,-98.34,68.0,1.0,5.0,4.0,2.0,1320.0,8.0,11.0,25.0,18.7,14.0,45.0,837.4567,0.5,-1.0,-1.0,0
153,45.0,33.0,17.0,2.0,91.0,5.0,6.12,94.38,70.0,1.0,3.0,2.0,0.0,2980.0,16.0,9.0,200.0,140.0,13.0,12.0,760.2345,-1.0,-1.0,0.85,0
154,180.0,145.0,40.0,5.0,108.0,0.0,24.78,45.12,120.0,1.0,4.0,7.0,3.0,1750.0,9.0,11.0,78.0,35.0,22.0,380.0,841.9876,-1.0,-1.0,-1.0,0
155,300.0,280.0,47.0,6.0,79.0,0.0,41.23,-102.67,50.0,1.0,5.0,5.0,2.0,2300.0,19.0,11.0,28.0,15.4,13.0,48.0,855.321,0.45,-1.0,-1.0,0
156,10.0,28.0,19.0,2.0,98.0,5.0,4.89,96.14,65.0,1.0,3.0,2.0,0.0,2850.0,13.0,9.0,240.0,160.0,17.0,14.5,758.4321,-1.0,-1.0,0.89,0
157,370.0,305.0,46.0,6.0,77.0,0.0,35.67,-101.89,60.0,1.0,5.0,2.0,2.0,1250.0,20.0,11.0,105.0,48.0,14.0,19.0,833.1234,-1.0,-1.0,-1.0,0
158,75.0,110.0,16.0,1.0,73.0,2.0,46.54,3.21,85.0,1.0,5.0,5.0,3.0,610.0,8.0,11.0,8.0,3.2,25.0,980.0,890.1234,0.43,-1.0,-1.0,0
159,290.0,270.0,43.0,6.0,80.0,0.0,39.81,-99.56,58.0,1.0,5.0,4.0,2.0,2200.0,18.0,11.0,27.0,14.9,16.0,47.0,850.6789,0.47,-1.0,-1.0,0
160,215.0,240.0,12.0,3.0,65.0,1.0,45.23,105.67,140.0,1.0,5.0,5.0,8.0,2800.0,16.0,11.0,320.0,30.5,16.0,500.0,845.0,0.33,-1.0,-1.0,0
161,190.0,85.0,40.0,5.0,50.0,0.0,32.14,-89.32,170.0,0.0,2.0,4.0,3.0,2400.0,19.0,2.0,85.0,9.2,12.0,0.0,750.0,-1.0,-1.0,0.6,0
162,310.0,300.0,25.0,4.0,30.0,8.0,18.45,-95.89,130.0,1.0,5.0,6.0,10.0,3600.0,7.0,6.0,400.0,110.0,-1.0,150.0,860.0,0.34,-1.0,-1.0,0
163,85.0,175.0,4.0,2.0,40.0,5.0,-35.67,145.89,65.0,0.0,3.0,2.0,4.0,1100.0,17.0,11.0,130.0,90.0,22.0,1200.0,820.0,-1.0,-1.0,0.8,0
164,280.0,20.0,45.0,1.0,60.0,2.0,30.21,-15.43,190.0,1.0,4.0,3.0,5.0,3000.0,18.0,11.0,90.0,8.0,10.0,0.5,780.0,-1.0,-1.0,0.75,0
165,160.0,150.0,10.0,2.0,55.0,0.0,37.89,95.01,135.0,0.0,5.0,7.0,9.0,2900.0,17.0,11.0,250.0,25.0,15.0,450.0,840.0,0.31,-1.0,-1.0,0
166,100.0,180.0,3.0,2.0,35.0,6.0,-39.0,148.2,60.0,0.0,2.0,2.0,4.0,1000.0,17.0,11.0,120.0,85.0,20.0,950.0,-1.0,-1.0,-1.0,0.72,0
167,350.0,280.0,30.0,5.0,25.0,7.0,15.67,-90.12,125.0,1.0,5.0,6.0,12.0,3800.0,7.0,6.0,410.0,120.0,-1.0,140.0,855.0,0.36,-1.0,-1.0,0
168,130.0,60.0,47.0,1.0,62.0,3.0,58.34,2.15,20.0,0.0,5.0,0.0,6.0,3200.0,13.0,11.0,130.0,50.0,17.0,110.0,840.0,0.28,-1.0,-1.0,0
169,270.0,70.0,8.0,4.0,15.0,4.0,-20.45,-35.67,130.0,0.0,5.0,7.0,8.0,1700.0,19.0,11.0,50.0,40.0,27.0,2100.0,940.0,0.37,-1.0,-1.0,0
170,165.0,342.0,32.0,4.0,80.0,1.0,37.214,-108.33,67.0,1.0,5.0,3.0,4.0,2673.2,19.0,9.0,210.0,31.2,14.0,18.0,837.941,0.37,-1.0,-1.0,0
171,112.0,295.0,28.0,2.0,85.0,0.0,12.456,118.72,124.0,0.0,5.0,6.0,10.0,1984.6,13.0,11.0,180.0,48.0,22.0,135.0,873.512,0.48,-1.0,-1.0,0
172,234.0,270.0,40.0,3.0,92.0,0.0,58.932,103.17,158.0,1.0,5.0,14.0,5.0,1420.0,22.0,6.0,65.0,15.3,17.0,6.0,692.874,-1.0,-1.0,-1.0,0
173,189.0,330.0,42.0,7.0,77.0,0.0,41.689,-101.24,48.0,1.0,5.0,2.0,1.0,2480.1,8.0,11.0,15.0,4.2,12.0,22.0,841.367,-1.0,-1.0,-1.0,0
174,31.0,325.0,43.0,4.0,84.0,7.0,21.568,55.41,0.0,1.0,5.0,8.0,6.0,2610.0,9.0,10.0,40.8,36.5,-1.0,28.0,825.734,0.43,-1.0,-1.0,0
175,105.0,22.0,33.0,5.0,106.0,0.0,24.789,52.36,139.0,1.0,5.0,8.0,7.0,1605.3,11.0,9.0,24.0,4.3,19.0,29.0,840.123,0.41,-1.0,-1.0,0
176,160.0,26.0,18.0,5.0,122.0,10.0,30.145,51.89,107.0,1.0,5.0,5.0,3.0,850.0,17.0,7.0,270.0,210.0,-1.0,1.5,836.214,0.25,-1.0,0.44,0
177,410.0,400.0,8.0,2.0,45.0,0.0,38.912,96.75,127.0,1.0,5.0,2.0,11.0,3320.0,7.0,11.0,180.0,35.0,8.0,2.3,864.543,-1.0,-1.0,-1.0,0
178,390.0,85.0,35.0,3.0,89.0,5.0,61.432,108.64,185.0,1.0,5.0,4.0,5.0,1520.0,25.0,6.0,14.0,10.0,10.0,82.0,853.012,0.1,-1.0,-1.0,0
179,28.0,30.0,12.0,0.0,0.0,3.0,30.123,29.01,16.0,1.0,5.0,6.0,8.0,3360.0,7.0,10.0,35.0,14.0,13.0,16.0,828.345,0.23,-1.0,-1.0,0
180,312.0,298.0,22.0,3.0,45.0,2.0,47.8214,-34.6812,132.0,1.0,4.0,5.0,6.0,2480.0,12.0,11.0,890.0,112.0,19.0,25.0,812.3456,0.31,-1.0,-1.0,0
181,185.0,134.0,45.0,5.0,28.0,1.0,38.4567,-102.3984,67.0,0.0,3.0,4.0,4.0,3872.0,9.0,1.0,210.0,45.0,13.0,12.0,854.7621,-1.0,-1.0,0.73,0
182,395.0,310.0,12.0,2.0,73.0,3.0,50.1234,15.8765,178.0,1.0,5.0,6.0,8.0,1985.0,14.0,11.0,1450.0,160.0,24.0,40.0,798.2345,0.42,0.58,0.61,0
183,250.0,200.0,5.0,4.0,15.0,0.0,-12.3456,98.7654,112.0,1.0,2.0,3.0,5.0,1450.0,10.0,6.0,580.0,65.0,7.0,0.0,867.4567,-1.0,-1.0,-1.0,0
184,360.0,270.0,35.0,6.0,90.0,4.0,27.9876,-89.1234,95.0,0.0,5.0,5.0,6.0,3100.0,15.0,11.0,190.0,50.0,32.0,600.0,873.1234,0.35,-1.0,0.55,0
185,140.0,95.0,40.0,5.0,55.0,0.0,43.2109,-115.4321,34.0,1.0,4.0,3.0,3.0,4100.0,8.0,1.0,120.0,7.8,16.0,50.0,780.9876,-1.0,-1.0,-1.0,0
186,410.0,300.0,48.0,6.0,42.0,3.0,31.4321,-92.8765,160.0,1.0,5.0,7.0,7.0,3500.0,15.0,11.0,70.0,58.0,27.0,3600.0,871.2345,0.89,-1.0,-1.0,0
187,105.0,80.0,15.0,1.0,60.0,4.0,54.321,4.5678,90.0,0.0,5.0,6.0,7.0,1700.0,9.0,1.0,160.0,50.0,25.0,2.0,875.6789,0.28,-1.0,0.49,0
188,330.0,150.0,42.0,6.0,36.0,3.0,29.8765,-88.4321,10.0,0.0,5.0,5.0,1.0,3000.0,14.0,11.0,190.0,35.0,30.0,450.0,874.321,0.19,-1.0,0.62,0
189,230.0,320.0,9.0,6.0,105.0,0.0,52.1098,-109.8765,70.0,1.0,5.0,7.0,2.0,600.0,7.0,11.0,20.0,10.0,31.0,1800.0,970.1234,0.07,-1.0,-1.0,0
0,241.0,300.0,9.0,2.0,9.0,2.0,38.7,117.53,128.0,1.0,5.0,6.0,6.0,3727.5,17.0,11.0,226.5,24.9,13.6,11.0,844.776119402985,0.43,-1.0,-1.0,1
1,82.0,279.0,44.0,3.0,18.0,0.0,39.58,53.13,181.0,2.0,5.0,5.0,10.0,540.0,15.0,11.0,2250.0,57.0,19.0,30.0,860.1823708206687,0.35,-1.0,-1.0,1
2,30.0,151.0,13.0,0.0,40.0,9.0,28.2349,33.4649,69.0,0.0,5.0,11.0,8.0,1701.3,15.0,11.0,300.0,87.0,-1.0,50.0,887.1473354231974,0.31,-1.0,0.8,1
3,39.0,185.0,46.0,1.0,65.0,4.0,53.6204,1.5183,155.0,0.0,2.0,2.0,8.0,2070.0,21.0,11.0,225.0,171.0,11.0,0.5,-1.0,-1.0,-1.0,0.45,1
4,322.0,64.0,7.0,4.0,14.0,3.0,-21.9449,-39.7171,127.0,0.0,5.0,4.0,7.0,1050.0,7.0,11.0,150.0,156.0,30.0,1000.0,870.7692307692307,0.3,-1.0,-1.0,1
5,74.0,374.0,34.0,4.0,107.0,0.0,-12.1667,-72.75,136.0,1.0,3.0,12.0,10.0,1845.0,7.0,11.0,73.5,63.0,13.0,1000.0,727.5064267352185,-1.0,-1.0,-1.0,1
6,205.0,233.0,48.0,6.0,78.0,0.0,44.3344,-105.6783,54.0,1.0,5.0,6.0,2.0,2595.0,7.0,13.0,24.0,3.6,10.0,15.0,828.4543325526931,-1.0,-1.0,-1.0,1
7,12.0,189.0,46.0,1.0,63.0,4.0,58.0479,1.4208,22.0,0.0,5.0,2.0,7.0,2278.5,17.0,11.0,162.3,110.1,20.0,200.0,822.6744186046511,0.49,-1.0,0.81,1
8,214.0,392.0,48.0,6.0,39.0,3.0,30.2546,-95.5906,61.0,1.0,2.0,2.0,1.0,3446.1,17.0,11.0,87.0,21.0,11.0,0.4,771.1171662125341,-1.0,-1.0,0.37,1
9,201.0,111.0,18.0,2.0,59.0,4.0,4.9977,106.0342,165.0,0.0,5.0,5.0,4.0,780.0,18.0,11.0,1740.0,56.4,23.0,180.0,797.1830985915493,0.62,-1.0,-1.0,1
10,188.0,347.0,8.0,6.0,115.0,0.0,51.1425,-114.5786,155.0,1.0,2.0,6.0,9.0,2430.0,4.0,6.0,75.0,42.0,8.3,4.0,779.6143250688706,-1.0,-1.0,0.73,1
11,193.0,147.0,18.0,2.0,84.0,0.0,-1.3253,131.0392,129.0,1.0,5.0,6.0,2.0,913.2,15.0,9.0,168.3,36.9,21.0,38.0,839.7626112759643,0.65,-1.0,-1.0,1
12,240.0,214.0,4.0,1.0,112.0,9.0,48.3942,16.7161,113.0,1.0,5.0,5.0,6.0,1215.0,15.0,11.0,49.2,16.8,-1.0,1400.0,915.8576051779936,0.6,-1.0,-1.0,1
13,375.0,349.0,8.0,6.0,115.0,0.0,50.6704,-114.2665,170.0,1.0,5.0,5.0,9.0,900.0,4.0,6.0,135.0,88.8,8.2,7.0,829.9120234604105,0.22,-1.0,0.76,1
14,337.0,292.0,9.0,2.0,106.0,0.0,43.05,90.35,128.0,1.0,5.0,2.0,2.0,2755.8,12.0,11.0,285.3,20.1,12.0,7.9,820.2898550724638,0.26,-1.0,-1.0,1
15,344.0,323.0,8.0,6.0,115.0,0.0,55.1655,-116.7022,137.0,1.0,5.0,5.0,2.0,2550.0,9.0,9.0,55.5,10.3,6.8,54.0,838.7670420865442,0.35,-1.0,-1.0,1
16,242.0,24.0,35.0,5.0,82.0,3.0,25.6,52.55,143.0,0.0,5.0,8.0,7.0,1998.3,12.0,6.0,24.0,16.5,25.0,600.0,834.8082595870206,0.44,-1.0,-1.0,1
17,380.0,168.0,21.0,3.0,17.0,9.0,48.4061,57.3269,80.0,1.0,5.0,12.0,8.0,2487.0,4.0,7.0,418.2,78.6,-1.0,140.0,820.2898550724638,0.24,-1.0,0.85,1
18,110.0,97.0,18.0,2.0,95.0,4.0,1.2956,101.2304,30.0,1.0,5.0,5.0,4.0,66.0,15.0,11.0,36.0,15.6,32.0,1900.0,921.8241042345276,0.6,-1.0,-1.0,1
19,38.0,284.0,24.0,2.0,83.0,3.0,4.705,113.694,131.0,0.0,5.0,2.0,1.0,1984.5,15.0,11.0,112.5,52.5,20.0,185.0,825.072886297376,0.31,-1.0,-1.0,1
20,266.0,332.0,18.0,2.0,58.0,2.0,5.4658,109.7833,61.0,0.0,1.0,12.0,0.0,2465.4,15.0,9.0,1600.5,892.8,15.0,100.0,-1.0,-1.0,-1.0,0.75,1
21,64.0,328.0,18.0,2.0,101.0,4.0,3.4708,117.8625,123.0,1.0,2.0,6.0,4.0,334.5,15.0,15.0,2460.0,117.0,25.0,1000.0,865.4434250764525,0.29,-1.0,0.75,1
22,231.0,352.0,36.0,3.0,89.0,0.0,58.1,78.5167,177.0,1.0,5.0,8.0,3.0,2283.0,12.0,11.0,90.0,60.0,17.0,20.0,829.9120234604105,0.26,-1.0,-1.0,1
23,355.0,319.0,48.0,6.0,29.0,2.0,26.2683,-81.3397,110.0,1.0,5.0,5.0,5.0,3409.2,7.0,9.0,24.0,5.1,15.0,90.0,898.4126984126984,-1.0,-1.0,-1.0,1
24,18.0,79.0,18.0,2.0,41.0,4.0,-5.895,107.6981,22.0,0.0,5.0,5.0,0.0,693.0,15.0,10.0,359.1,78.9,26.0,300.0,839.7626112759643,-1.0,-1.0,-1.0,1
25,175.0,54.0,48.0,6.0,49.0,5.0,33.6998,-118.0335,110.0,2.0,5.0,6.0,11.0,517.8,15.0,15.0,198.0,45.6,34.0,2300.0,949.6644295302012,0.11,-1.0,-1.0,1
26,177.0,342.0,33.0,2.0,70.0,0.0,-6.4347,143.2116,34.0,1.0,5.0,2.0,10.0,1525.2,7.0,11.0,98.4,90.0,13.0,600.0,810.888252148997,-1.0,-1.0,-1.0,1
27,379.0,268.0,36.0,3.0,89.0,0.0,66.0533,76.9497,183.0,1.0,2.0,2.0,3.0,1054.2,7.0,11.0,210.0,132.0,30.0,330.0,-1.0,-1.0,-1.0,0.7,1
28,95.0,86.0,48.0,6.0,115.0,9.0,48.8208,-112.2007,99.0,1.0,5.0,6.0,2.0,630.0,7.0,11.0,14.1,4.8,-1.0,110.0,834.8082595870206,0.3,-1.0,-1.0,1
29,271.0,275.0,8.0,6.0,115.0,9.0,65.2629,-126.8559,61.0,1.0,5.0,2.0,10.0,344.4,9.0,2.0,127.5,72.9,-1.0,4.0,834.8082595870206,0.4,-1.0,-1.0,1
30,358.0,281.0,8.0,6.0,7.0,4.0,69.3716,-134.8935,77.0,1.0,2.0,12.0,1.0,2214.6,17.0,11.0,591.0,128.1,17.0,150.0,792.7170868347339,-1.0,0.38,0.74,1
31,386.0,153.0,8.0,6.0,115.0,0.0,55.4714,-119.3361,125.0,1.0,5.0,2.0,2.0,738.0,7.0,11.0,3.3,3.6,23.0,210.0,834.8082595870206,0.24,-1.0,-1.0,1
32,132.0,103.0,46.0,1.0,63.0,2.0,57.75,1.81,22.0,0.0,3.0,2.0,6.0,2402.4,17.0,11.0,25.5,15.0,22.0,27.0,-1.0,-1.0,-1.0,0.64,1
33,182.0,209.0,9.0,2.0,67.0,0.0,37.6667,108.8333,128.0,1.0,2.0,4.0,2.0,2940.0,16.0,6.0,45.0,14.1,5.6,3.0,-1.0,-1.0,-1.0,0.65,1
34,63.0,369.0,35.0,5.0,82.0,3.0,25.4333,52.7,143.0,0.0,5.0,13.0,7.0,2530.5,12.0,9.0,54.0,42.0,14.0,25.0,839.7626112759643,0.15,-1.0,-1.0,1
35,257.0,43.0,18.0,2.0,95.0,4.0,0.7675,101.4334,30.0,1.0,5.0,5.0,4.0,588.0,15.0,11.0,180.0,60.0,26.0,500.0,844.776119402985,0.55,-1.0,-1.0,1
36,148.0,184.0,8.0,6.0,115.0,0.0,53.4193,-113.8877,77.0,1.0,5.0,6.0,2.0,1605.0,9.0,9.0,193.8,144.0,10.0,50.0,839.7626112759643,0.598,-1.0,-1.0,1
37,80.0,76.0,15.0,1.0,72.0,2.0,47.9903,2.9619,90.0,1.0,5.0,6.0,3.0,558.0,7.0,11.0,8.4,4.5,27.0,1000.0,892.7444794952681,0.42,-1.0,-1.0,1
38,137.0,104.0,48.0,6.0,39.0,9.0,29.5608,-95.1893,61.0,1.0,5.0,6.0,1.0,1654.5,17.0,11.0,204.0,117.0,-1.0,2350.0,880.5227131300561,0.82,-1.0,-1.0,1
39,89.0,58.0,46.0,1.0,64.0,9.0,61.1286,1.1066,155.0,0.0,5.0,6.0,6.0,2310.0,12.0,11.0,90.0,67.5,-1.0,500.0,849.8498498498498,0.38,-1.0,-1.0,1
40,115.0,341.0,30.0,1.0,63.0,4.0,56.5357,3.1985,46.0,0.0,5.0,9.0,7.0,2775.0,8.0,1.0,246.0,177.0,32.0,1.5,844.776119402985,0.49,-1.0,-1.0,1
41,258.0,16.0,41.0,0.0,74.0,4.0,34.3856,11.8944,18.0,0.0,3.0,4.0,6.0,3210.6,7.0,2.0,38.4,14.7,13.0,0.1,-1.0,-1.0,-1.0,0.4,1
42,90.0,262.0,48.0,6.0,8.0,0.0,44.039,-107.748,22.0,1.0,5.0,2.0,2.0,1410.0,21.0,6.0,19.5,6.3,8.0,0.5,892.7444794952681,0.44,-1.0,-1.0,1
43,129.0,261.0,46.0,1.0,63.0,4.0,57.0556,2.0694,34.0,0.0,3.0,2.0,6.0,4410.0,12.0,11.0,150.0,45.0,16.0,10.0,777.0455793520043,-1.0,-1.0,0.42,1
44,130.0,112.0,16.0,0.0,32.0,2.0,-3.7656,10.5213,185.0,0.0,5.0,4.0,8.0,1677.0,7.0,11.0,14.1,10.8,30.0,1550.0,844.776119402985,0.4,-1.0,-1.0,1
45,339.0,245.0,13.0,0.0,40.0,9.0,27.998,33.554,69.0,0.0,5.0,5.0,6.0,2737.5,20.0,11.0,255.0,210.0,-1.0,60.0,865.4434250764525,0.27,-1.0,-1.0,1
46,325.0,224.0,48.0,6.0,77.0,9.0,39.4778,-107.833,16.0,1.0,2.0,7.0,2.0,1650.0,7.0,11.0,1140.0,89.1,-1.0,0.0,-1.0,-1.0,-1.0,0.7,1
47,100.0,381.0,23.0,0.0,92.0,2.0,28.0781,19.915,88.0,1.0,5.0,13.0,6.0,1557.9,8.0,9.0,258.0,63.0,20.0,20.0,854.9848942598187,0.31,-1.0,-1.0,1
48,198.0,155.0,9.0,2.0,45.0,0.0,45.5417,84.8917,128.0,1.0,5.0,2.0,10.0,1830.0,26.0,4.0,225.0,12.9,18.0,279.0,860.1823708206687,0.26,-1.0,-1.0,1
49,1.0,31.0,13.0,0.0,0.0,2.0,29.7422,28.4925,69.0,1.0,3.0,5.0,6.0,3084.6,7.0,11.0,223.5,43.2,10.0,8.0,-1.0,-1.0,-1.0,0.84,1
50,338.0,306.0,44.0,3.0,2.0,0.0,37.39,61.1,180.0,1.0,2.0,8.0,2.0,3141.0,7.0,11.0,44.4,31.8,21.8,222.0,775.3424657534247,-1.0,-1.0,0.78,1
51,326.0,131.0,12.0,4.0,68.0,9.0,-0.3292,-76.8867,130.0,1.0,5.0,2.0,4.0,2805.0,7.0,10.0,111.0,11.7,-1.0,400.0,878.8819875776397,0.33,-1.0,-1.0,1
52,298.0,218.0,36.0,3.0,89.0,0.0,61.583,75.1833,169.0,1.0,5.0,2.0,3.0,2352.3,7.0,11.0,22.5,7.2,20.0,130.0,865.4434250764525,0.55,-1.0,-1.0,1
53,192.0,354.0,21.0,3.0,110.0,0.0,45.1,51.5833,101.0,1.0,5.0,8.0,11.0,227.4,7.0,11.0,40.5,17.7,28.0,240.0,943.3333333333334,0.41,-1.0,-1.0,1
54,277.0,402.0,48.0,6.0,75.0,0.0,31.5777,-102.9918,191.0,1.0,5.0,8.0,2.0,780.0,21.0,14.0,90.0,30.0,11.0,16.0,839.7626112759643,0.38,-1.0,-1.0,1
55,187.0,247.0,13.0,0.0,40.0,2.0,28.2499,33.2499,69.0,0.0,5.0,5.0,6.0,2805.0,3.0,11.0,450.0,203.7,20.0,50.0,865.4434250764525,0.55,-1.0,-1.0,1
56,345.0,48.0,48.0,6.0,85.0,0.0,35.4368,-119.6788,110.0,1.0,5.0,7.0,10.0,180.0,15.0,5.0,300.0,270.0,55.0,1.5,892.7444794952681,-1.0,-1.0,-1.0,1
57,79.0,311.0,48.0,6.0,39.0,3.0,33.0456,-93.0971,22.0,1.0,5.0,6.0,7.0,3012.0,12.0,9.0,22.5,8.1,12.0,200.0,797.1830985915493,0.43,-1.0,-1.0,1
58,387.0,219.0,36.0,3.0,89.0,0.0,62.6167,77.6622,108.0,1.0,5.0,2.0,3.0,1673.1,7.0,11.0,945.0,128.7,23.6,187.0,815.5619596541786,0.3,-1.0,-1.0,1
59,10.0,59.0,46.0,1.0,64.0,4.0,60.7833,1.7333,178.0,0.0,5.0,6.0,6.0,2937.0,12.0,11.0,265.8,103.2,17.0,500.0,829.9120234604105,0.64,-1.0,-1.0,1
60,287.0,205.0,7.0,4.0,14.0,3.0,-22.788,-40.7674,127.0,0.0,5.0,2.0,7.0,1734.3,7.0,9.0,195.0,84.0,25.0,800.0,933.993399339934,0.19,-1.0,-1.0,1
61,359.0,373.0,2.0,0.0,21.0,3.0,-5.2431,11.8072,34.0,0.0,5.0,7.0,5.0,859.5,7.0,11.0,165.0,52.5,25.0,1000.0,876.1609907120743,0.53,-1.0,-1.0,1
62,211.0,169.0,48.0,6.0,66.0,0.0,70.34,-149.5375,46.0,1.0,5.0,2.0,2.0,1686.0,7.0,10.0,10.5,6.0,24.0,138.0,909.967845659164,0.53,-1.0,-1.0,1
63,356.0,266.0,3.0,2.0,11.0,2.0,-9.5901,128.1538,194.0,0.0,3.0,12.0,11.0,1998.0,12.0,11.0,177.3,83.7,14.0,28.0,-1.0,-1.0,-1.0,0.58,1
64,84.0,78.0,25.0,0.0,54.0,1.0,17.73,-17.59,195.0,0.0,5.0,4.0,5.0,1170.0,15.0,11.0,246.0,37.5,27.0,2000.0,865.4434250764525,-1.0,-1.0,-1.0,1
65,350.0,204.0,3.0,2.0,15.0,9.0,-20.2886,114.2568,8.0,0.0,5.0,2.0,6.0,617.1,7.0,10.0,21.6,16.8,-1.0,2000.0,940.1993355481728,0.42,-1.0,-1.0,1
66,291.0,113.0,8.0,6.0,115.0,0.0,56.2683,-117.2815,155.0,1.0,0.0,1.0,2.0,450.0,7.0,11.0,30.0,24.6,28.0,440.0,1017.985611510791,-1.0,-1.0,-1.0,1
67,381.0,10.0,36.0,3.0,105.0,9.0,66.2022,57.2928,184.0,1.0,5.0,5.0,4.0,2943.9,9.0,11.0,74.7,26.7,-1.0,120.0,844.776119402985,0.37,-1.0,-1.0,1
68,210.0,1.0,36.0,3.0,113.0,0.0,52.8381,51.2136,87.0,1.0,5.0,6.0,2.0,1579.8,4.0,11.0,21.0,13.8,20.0,177.0,801.6997167138811,0.56,-1.0,-1.0,1
