,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap,usr,real_identifier
227,32.0,16.0,3250.0,270.0,190.0,1.2,1.2,154320.0,75600.0,2.5,380.0,1245670.0,84.0,0
228,27.0,15.0,2900.0,240.0,180.0,2.0,2.0,119870.0,65430.0,3.6,530.0,1123450.0,86.0,0
229,40.0,28.0,5100.0,340.0,300.0,0.5,0.5,234560.0,112340.0,3.0,150.0,987650.0,76.0,0
230,8.0,6.0,1250.0,130.0,118.0,0.4,0.4,173000.0,42000.0,1.8,526.0,1003450.0,93.0,0
231,55.0,40.0,8500.0,600.0,410.0,8.0,9.2,380000.0,120000.0,7.0,290.0,1450000.0,60.0,0
232,0.5,0.5,190.0,14.0,25.0,0.1,0.1,24500.0,12000.0,0.8,6800.0,1800000.0,97.0,0
233,20.0,25.0,1080.0,135.0,125.0,0.6,1.4,98000.0,30000.0,1.4,1400.0,1010000.0,92.0,0
234,4.0,2.0,1100.0,115.0,110.0,0.3,0.3,140000.0,135000.0,3.0,780.0,1700000.0,94.0,0
235,60.0,20.0,7000.0,550.0,380.0,7.0,8.5,350000.0,110000.0,6.5,240.0,1350000.0,58.0,0
236,1.5,1.5,200.0,17.0,22.0,0.1,0.1,6800.0,11000.0,1.0,7100.0,1850000.0,98.0,0
237,10.0,8.0,1300.0,125.0,120.0,0.5,0.5,180000.0,45000.0,2.0,900.0,1050000.0,93.0,0
238,35.0,35.0,1000.0,145.0,105.0,0.7,2.0,110000.0,31000.0,1.3,1600.0,1030000.0,90.0,0
239,2.5,1.5,1000.0,100.0,100.0,0.2,0.2,80000.0,150000.0,1.0,7100.0,1840000.0,96.0,0
240,1.0,0.0,1779.0,101.0,67.0,0.6,0.6,184650.0,9951.0,2.6,816.0,1753929.0,90.0,0
241,20.0,2.0,2272.0,277.0,248.0,5.2,2.6,183807.0,87330.0,2.9,183.0,1537214.0,86.0,0
242,7.0,1.0,1746.0,103.0,109.0,6.3,18.1,65289.0,63368.0,1.1,148.0,1110672.0,81.0,0
243,764.0,213.0,10009.0,2457.0,1696.0,7.8,3.7,1521871.0,1330520.0,7.0,157.0,1312753.0,59.0,0
244,1.0,0.0,3101.0,148.0,106.0,0.2,0.2,310219.0,11528.0,2.9,6205.0,1734713.0,94.0,0
245,11.0,6.0,1567.0,102.0,61.0,0.4,0.4,320041.0,16753.0,166.0,96.0,8.0,0.0,0
246,27.0,2.0,5479.0,488.0,253.0,6.5,17.0,335264.0,202525.0,4.0,127.0,1096299.0,68.0,0
247,3.0,0.0,2867.0,353.0,257.0,2.6,3.6,775427.0,257617.0,3.0,607.0,1044630.0,79.0,0
248,1.0,0.0,747.0,35.0,33.0,0.4,1.9,958.0,7896.0,3.6,535.0,1720393.0,90.0,0
249,34.0,36.0,3407.0,493.0,423.0,7.9,2.6,206471.0,15448.0,4.2,2047.0,1723739.0,79.0,0
250,5.0,2.0,1843.0,148.0,123.0,0.6,3.6,368987.0,135648.0,2.2,613.0,1572003.0,85.0,0
251,6.0,4.0,3987.0,375.0,338.0,1.2,2.2,482346.0,491283.0,3.1,1027.0,1248933.0,72.0,0
252,8.0,1.0,1564.0,109.0,97.0,0.4,1.4,102345.0,145678.0,1.5,874.0,1473615.0,93.0,0
253,10.0,5.0,2917.0,216.0,189.0,2.0,6.0,398765.0,432109.0,2.7,368.0,1345678.0,81.0,0
254,4.0,2.0,3102.0,162.0,145.0,0.2,0.2,234567.0,345678.0,1.9,1894.0,1678901.0,97.0,0
255,9.0,6.0,4732.0,450.0,408.0,3.1,4.1,612345.0,654321.0,4.2,1234.0,1123456.0,65.0,0
256,7.0,3.0,1045.0,132.0,110.0,0.3,2.3,154321.0,210987.0,1.3,450.0,1789012.0,90.0,0
257,2.0,1.0,1234.0,150.0,120.0,0.5,1.5,246801.0,302469.0,2.0,678.0,1654321.0,92.0,0
258,15.0,8.0,2041.0,192.0,168.0,1.8,5.8,498765.0,543210.0,2.9,901.0,1432109.0,76.0,0
259,12.0,7.0,3578.0,321.0,289.0,2.4,3.4,501234.0,567890.0,3.5,789.0,1321098.0,69.0,0
260,3.0,2.0,1012.0,63.0,44.0,0.3,0.3,30147.0,21605.0,2.2,580.0,1123456.0,92.0,0
261,5.0,1.0,1523.0,87.0,55.0,0.5,0.5,53498.0,14832.0,1.5,2176.0,987654.0,96.0,0
262,11.0,10.0,2145.0,132.0,111.0,1.0,1.2,145678.0,89745.0,2.9,407.0,1043210.0,89.0,0
263,0.0,0.0,234.0,12.0,18.0,0.1,0.1,1120.0,10450.0,1.3,8743.0,1876543.0,97.0,0
264,31.0,38.0,1900.0,285.0,144.0,1.6,2.2,194321.0,31256.0,3.4,591.0,1054321.0,84.0,0
265,170.0,185.0,2410.0,167.0,105.0,6.8,18.4,98765.0,46543.0,3.2,332.0,1104321.0,71.0,0
266,16.0,18.0,3350.0,189.0,117.0,4.0,4.6,256789.0,81234.0,3.7,1387.0,1534567.0,85.0,0
267,2.0,0.0,891.0,65.0,33.0,0.7,0.8,14567.0,18901.0,3.3,2745.0,1012345.0,94.0,0
268,24.0,32.0,873.0,88.0,67.0,0.3,0.3,35478.0,29876.0,1.2,134.0,1010987.0,93.0,0
269,15.0,13.0,3390.0,165.0,115.0,0.3,0.3,33456.0,48765.0,4.8,158.0,1523456.0,90.0,0
270,7.0,2.0,3450.0,272.0,180.0,2.4,6.5,410000.0,35000.0,2.0,300.0,1050000.0,78.0,0
271,3.0,1.0,2800.0,140.0,65.0,0.7,1.2,32000.0,12000.0,1.5,850.0,1760000.0,92.0,0
272,9.0,0.0,4320.0,360.0,200.0,3.2,9.0,500000.0,90000.0,3.0,200.0,1100000.0,75.0,0
273,2.0,0.0,1980.0,75.0,50.0,1.0,2.0,110000.0,22000.0,1.8,500.0,1600000.0,87.0,0
274,10.0,3.0,5700.0,500.0,300.0,4.5,12.0,380000.0,150000.0,5.0,180.0,1000000.0,68.0,0
275,6.0,1.0,2400.0,180.0,90.0,1.2,3.0,230000.0,37000.0,2.2,420.0,1800000.0,84.0,0
276,8.0,0.0,3900.0,300.0,160.0,2.0,5.0,440000.0,75000.0,2.5,350.0,1200000.0,79.0,0
277,4.0,0.0,2000.0,120.0,60.0,0.5,1.5,150000.0,28000.0,1.3,700.0,1700000.0,90.0,0
278,12.0,5.0,4800.0,420.0,250.0,3.0,8.0,300000.0,120000.0,4.0,150.0,1150000.0,72.0,0
279,1.0,0.0,1400.0,80.0,30.0,0.6,2.5,90000.0,14000.0,1.4,900.0,1850000.0,93.0,0
280,8.0,5.0,1890.0,78.0,92.0,0.5,0.6,58321.0,31254.0,2.8,1234.0,1105432.0,89.0,0
281,3.0,1.0,467.0,37.0,28.0,0.3,0.3,198745.0,62341.0,1.2,7945.0,1842389.0,96.0,0
282,4.0,6.0,2011.0,189.0,198.0,0.9,1.0,27189.0,58912.0,2.1,1302.0,1048793.0,93.0,0
283,0.0,0.0,1287.0,89.0,67.0,0.4,0.4,4621.0,248917.0,1.0,1703.0,961247.0,90.0,0
284,7.0,3.0,362.0,134.0,51.0,0.3,0.3,147896.0,148210.0,3.1,1892.0,1742398.0,98.0,0
285,14.0,9.0,2315.0,217.0,148.0,1.7,1.7,128943.0,24178.0,1.6,1876.0,1084319.0,87.0,0
286,2.0,1.0,2431.0,129.0,131.0,1.3,1.7,92145.0,178923.0,2.4,876.0,1014523.0,84.0,0
287,9.0,13.0,269.0,41.0,30.0,0.2,0.2,248917.0,32412.0,1.3,9123.0,1859214.0,96.0,0
288,3.0,0.0,3421.0,128.0,81.0,0.7,0.9,110245.0,82147.0,3.4,654.0,1009876.0,87.0,0
289,20.0,18.0,5342.0,382.0,234.0,2.5,2.3,120456.0,87654.0,1.7,402.0,995432.0,73.0,0
290,12.0,7.0,2789.0,181.0,132.0,3.0,10.5,89423.0,41290.0,2.8,210.0,1683450.0,88.0,0
291,6.0,3.0,3456.0,295.0,187.0,1.6,4.1,145678.0,23456.0,3.2,843.0,1834210.0,92.0,0
292,8.0,2.0,4201.0,198.0,145.0,6.8,17.3,210987.0,30214.0,2.4,198.0,1104321.0,74.0,0
293,0.0,0.0,176.0,18.0,19.0,0.1,0.1,389.0,2980.0,1.0,7250.0,1860214.0,98.0,0
294,3.0,2.0,801.0,180.0,35.0,1.2,1.2,1124567.0,16589.0,2.4,3090.0,1840973.0,94.0,0
295,10.0,1.0,3274.0,170.0,112.0,4.7,2.9,132450.0,19874.0,3.4,712.0,1738492.0,83.0,0
296,28.0,0.0,4431.0,194.0,98.0,8.45,20.11,310987.0,27643.0,3.2,194.0,1076345.0,73.0,0
297,14.0,3.0,2613.0,99.0,70.0,2.42,10.95,61234.0,17123.0,4.6,254.0,1512430.0,89.0,0
298,2.0,0.0,4532.0,245.0,268.0,0.3,0.3,14890.0,158945.0,1.0,587.0,1053420.0,86.0,0
299,39.0,48.0,1587.0,165.0,117.0,1.3,5.2,198743.0,108245.0,612.0,93.0,8.0,1.0,0
300,4.0,0.0,3985.0,215.0,102.0,1.4,2.0,182435.0,32145.0,2.4,328.0,1234567.0,82.0,0
301,12.0,3.0,5500.0,512.0,243.0,4.1,1.9,945678.0,23456.0,3.2,105.0,1456789.0,70.0,0
302,1.0,0.0,480.0,38.0,29.0,1.0,1.0,123456.0,19876.0,1.0,456.0,1678901.0,93.0,0
303,410.0,415.0,4250.0,268.0,137.0,0.5,1.9,234560.0,256789.0,3.6,257.0,1345678.0,88.0,0
304,5.0,1.0,2100.0,98.0,65.0,0.7,0.7,67890.0,123450.0,2.1,289.0,976543.0,91.0,0
305,8.0,0.0,4300.0,710.0,502.0,6.0,2.1,289012.0,156789.0,1.7,154.0,1023456.0,75.0,0
306,3.0,2.0,460.0,52.0,41.0,2.0,1.7,154321.0,26543.0,2.5,138.0,1765432.0,86.0,0
307,0.0,0.0,2050.0,85.0,110.0,0.3,0.3,4567.0,11234.0,2.3,712.0,1734567.0,95.0,0
308,6.0,0.0,4200.0,590.0,480.0,5.0,2.0,265432.0,134567.0,1.9,170.0,976543.0,78.0,0
309,2.0,0.0,320.0,30.0,40.0,0.7,0.5,98765.0,16789.0,1.4,7345.0,1887654.0,96.0,0
310,4.0,1.0,1087.0,147.0,118.0,1.0,1.4,198544.0,102364.0,1.4,418.0,1475066.0,88.0,0
311,13.0,11.0,1217.0,239.0,89.0,0.6,0.2,243791.0,261451.0,2.4,1697.0,1752311.0,94.0,0
312,3.0,0.0,1322.0,131.0,164.0,0.4,2.4,204801.0,97593.0,1.2,512.0,1023451.0,89.0,0
313,16.0,15.0,531.0,83.0,47.0,0.2,0.8,118947.0,134582.0,3.8,874.0,1745698.0,96.0,0
314,2.0,1.0,283.0,22.0,24.0,0.4,0.4,8742.0,4693.0,1.2,7135.0,1849322.0,97.0,0
315,3.0,0.0,981.0,247.0,127.0,1.2,1.8,487123.0,149382.0,1.4,3346.0,1738142.0,86.0,0
316,30.0,44.0,5324.0,307.0,307.0,0.6,0.6,92146.0,378915.0,2.6,254.0,1368941.0,82.0,0
317,8.0,0.0,2979.0,269.0,255.0,7.5,17.2,321489.0,122341.0,1.5,137.0,1084395.0,72.0,0
318,2.0,2.0,253.0,18.0,23.0,0.8,0.8,8431.0,4874.0,1.0,7289.0,1854321.0,99.0,0
319,4.0,1.0,2705.0,223.0,141.0,1.0,1.0,912345.0,354214.0,4.0,128.0,1534289.0,84.0,0
320,3.0,0.0,1450.0,112.0,120.0,0.3,0.5,98765.0,54321.0,1.8,389.0,1654321.0,92.0,0
321,1.0,1.0,2200.0,140.0,80.0,1.2,0.7,102345.0,21456.0,2.4,1876.0,987654.0,89.0,0
322,4.0,2.0,3000.0,210.0,190.0,3.1,2.9,234567.0,123456.0,4.1,1024.0,1420000.0,78.0,0
323,1.0,0.0,1100.0,85.0,35.0,0.6,0.6,67890.0,34567.0,1.0,890.0,1123456.0,93.0,0
324,5.0,2.0,2700.0,160.0,110.0,1.0,1.0,145678.0,98765.0,3.0,1234.0,1789012.0,85.0,0
325,2.0,0.0,1300.0,90.0,70.0,0.5,0.4,89012.0,43210.0,2.0,567.0,1098765.0,95.0,0
326,1.0,1.0,1800.0,100.0,90.0,0.7,0.7,76543.0,34567.0,1.5,1345.0,1654320.0,90.0,0
327,3.0,0.0,2400.0,135.0,65.0,0.9,0.9,210987.0,109876.0,2.6,987.0,1765432.0,88.0,0
328,2.0,1.0,2600.0,120.0,100.0,0.4,0.3,123456.0,65432.0,3.0,1452.0,1678901.0,86.0,0
329,1.0,0.0,1000.0,75.0,25.0,0.2,0.3,56789.0,23456.0,1.4,2048.0,1987654.0,93.0,0
330,14.0,3.0,3589.0,278.0,212.0,2.4,6.6,389423.0,61324.0,3.2,941.0,1432579.0,82.0,0
331,17.0,11.0,2196.0,137.0,89.0,0.4,0.4,6821.0,5209.0,1.0,7924.0,1901653.0,96.0,0
332,31.0,6.0,4932.0,642.0,391.0,3.6,1.8,234175.0,58941.0,10.4,108.0,1218365.0,73.0,0
333,3.0,0.0,3452.0,412.0,203.0,0.7,0.5,123894.0,40876.0,1.6,982.0,1026843.0,89.0,0
334,8.0,3.0,4873.0,1345.0,147.0,1.8,3.1,543210.0,53489.0,2.1,217.0,1165432.0,78.0,0
335,20.0,18.0,5543.0,321.0,163.0,0.9,2.4,1043214.0,38945.0,2.8,572.0,987654.0,87.0,0
336,13.0,9.0,4765.0,245.0,204.0,3.0,8.4,289432.0,278941.0,5.0,312.0,1587643.0,72.0,0
337,8.0,5.0,1843.0,268.0,211.0,1.2,0.9,24891.0,26543.0,2.2,1325.0,1184321.0,90.0,0
338,24.0,1.0,4123.0,307.0,228.0,3.4,1.3,443210.0,37894.0,3.8,1892.0,1432109.0,84.0,0
339,21.0,13.0,3541.0,245.0,157.0,5.1,7.5,178945.0,49876.0,1.9,168.0,998765.0,76.0,0
340,4.0,2.0,1643.0,105.0,47.0,0.4,0.6,38745.0,15327.0,2.5,621.0,1345678.0,92.0,0
341,7.0,2.0,2011.0,189.0,103.0,1.2,2.0,142378.0,45291.0,3.0,1023.0,1698742.0,90.0,0
342,1.0,0.0,1934.0,62.0,58.0,0.3,0.3,10456.0,13458.0,3.0,1342.0,1789432.0,95.0,0
343,11.0,4.0,2450.0,214.0,112.0,1.6,3.0,367891.0,78432.0,3.7,305.0,1234567.0,83.0,0
344,8.0,1.0,1567.0,124.0,72.0,0.5,1.0,89421.0,21345.0,2.0,876.0,1452345.0,93.0,0
345,6.0,0.0,2893.0,263.0,187.0,0.7,1.8,76543.0,219876.0,3.9,154.0,1324567.0,88.0,0
346,9.0,3.0,1845.0,201.0,145.0,1.0,2.4,29874.0,34567.0,2.3,4102.0,1798654.0,91.0,0
347,16.0,5.0,3104.0,291.0,234.0,2.2,5.0,487654.0,65432.0,401.0,105.0,18.0,0.0,0
348,3.0,1.0,1489.0,98.0,52.0,0.2,0.2,10987.0,18345.0,1.0,3678.0,1832456.0,96.0,0
349,2.0,0.0,1345.0,87.0,55.0,0.4,1.2,23456.0,15432.0,2.0,987.0,1612345.0,95.0,0
350,2.0,0.0,312.0,142.0,36.0,0.2,0.2,324567.0,278912.0,2.4,3126.0,1752034.0,95.0,0
351,1.0,1.0,217.0,13.0,19.0,0.2,0.2,14589.0,18243.0,1.0,7984.0,1861234.0,96.0,0
352,4.0,0.0,4120.0,258.0,234.0,3.0,1.2,92345.0,51234.0,3.0,423.0,1023456.0,80.0,0
353,0.0,1.0,378.0,189.0,48.0,0.2,0.2,345678.0,267890.0,2.6,1245.0,1734567.0,97.0,0
354,5.0,2.0,2980.0,289.0,178.0,0.6,1.0,201234.0,180945.0,1.2,214.0,1056789.0,89.0,0
355,1.0,0.0,189.0,14.0,19.0,0.2,0.2,13456.0,17890.0,1.0,8234.0,1863456.0,98.0,0
356,145.0,112.0,3542.0,401.0,228.0,5.0,7.6,432109.0,189045.0,1.4,1456.0,1012345.0,76.0,0
357,2.0,1.0,2789.0,214.0,128.0,0.8,0.8,467890.0,124567.0,2.0,224.0,998765.0,86.0,0
358,17.0,2.0,3721.0,432.0,365.0,5.8,2.2,234567.0,72345.0,3.0,812.0,1543210.0,79.0,0
359,3.0,0.0,4320.0,289.0,256.0,3.4,1.4,89012.0,52345.0,3.6,389.0,1009876.0,82.0,0
360,42.0,61.0,2145.0,98.0,95.0,0.3,0.3,109200.0,298760.0,1.1,612.0,1123470.0,89.0,0
361,28.0,15.0,5623.0,198.0,195.0,2.9,8.7,82450.0,361400.0,3.5,845.0,1302450.0,68.0,0
362,39.0,50.0,1760.0,145.0,109.0,0.5,0.5,132400.0,41320.0,1.0,1120.0,987400.0,94.0,0
363,18.0,24.0,680.0,63.0,37.0,0.2,0.2,12840.0,58900.0,1.5,7020.0,1901234.0,97.0,0
364,47.0,65.0,3980.0,430.0,360.0,3.9,2.7,173200.0,59840.0,1.8,260.0,972300.0,70.0,0
365,8.0,3.0,1930.0,168.0,128.0,1.7,2.9,25480.0,67840.0,1.3,540.0,1084567.0,86.0,0
366,6.0,2.0,3410.0,332.0,350.0,3.7,1.1,309870.0,145600.0,1.6,390.0,1025600.0,74.0,0
367,34.0,9.0,4020.0,464.0,338.0,9.8,17.9,248900.0,39870.0,1.9,220.0,1074560.0,63.0,0
368,4.0,0.0,430.0,41.0,15.0,2.1,2.1,98430.0,22450.0,1.5,9120.0,1884320.0,89.0,0
369,20.0,35.0,5890.0,200.0,198.0,3.2,7.8,88430.0,372400.0,3.4,800.0,1298740.0,67.0,0
370,10.0,2.0,3872.0,294.0,189.0,1.8,1.2,214385.0,198432.0,3.4,2103.0,1456789.0,89.0,0
371,22.0,8.0,5123.0,412.0,234.0,4.0,4.2,134567.0,58921.0,4.0,942.0,1612345.0,78.0,0
372,8.0,0.0,4567.0,312.0,156.0,0.6,0.6,267890.0,245678.0,2.6,3456.0,1345678.0,90.0,0
373,18.0,9.0,6432.0,210.0,132.0,2.4,2.8,156789.0,72345.0,3.8,812.0,1634567.0,75.0,0
374,12.0,2.0,2789.0,165.0,112.0,2.8,3.0,489012.0,256789.0,3.0,845.0,1532456.0,82.0,0
375,45.0,44.0,890.0,118.0,78.0,0.4,0.2,54321.0,48765.0,2.6,162.0,987654.0,94.0,0
376,4.0,0.0,1890.0,168.0,72.0,1.0,1.2,112345.0,35678.0,1.2,168.0,1112345.0,90.0,0
377,28.0,42.0,4601.0,789.0,678.0,2.2,0.8,632145.0,531245.0,1.2,689.0,1109876.0,79.0,0
378,2.0,2.0,1123.0,234.0,132.0,0.2,0.2,145678.0,143210.0,2.8,1845.0,1567890.0,92.0,0
379,1.0,0.0,201.0,8.0,17.0,0.1,0.1,3210.0,62345.0,1.0,7654.0,1865432.0,97.0,0
0,3.0,2.0,2520.0,94.0,67.0,0.4,1.2,9252.0,20524.0,3.5,183.0,1015502.0,93.0,1
1,17.0,13.0,4699.0,823.0,422.0,0.8,0.8,78499.0,25513.0,4.2,360.0,1536730.0,84.0,1
2,0.0,0.0,1463.0,112.0,100.0,0.2,0.2,60598.0,58822.0,1.2,151.0,1750994.0,94.0,1
3,22.0,2.0,3538.0,415.0,392.0,7.2,2.0,239000.0,55448.0,4.0,2003.0,1530184.0,79.0,1
4,2.0,2.0,1479.0,213.0,153.0,0.4,0.2,88759.0,45182.0,1.7,638.0,1120110.0,93.0,1
5,6.0,2.0,2810.0,467.0,250.0,0.4,1.8,292182.0,101724.0,4.4,3058.0,1605155.0,90.0,1
6,0.0,0.0,133.0,9.0,9.0,0.2,0.2,1287.0,4064.0,1.0,7224.0,1847200.0,98.0,1
7,2.0,0.0,384.0,61.0,61.0,0.8,0.8,318420.0,361675.0,1.2,394.0,1753864.0,89.0,1
8,2.0,0.0,1680.0,400.0,299.0,0.6,0.6,11734.0,13465.0,3.6,369.0,1712258.0,92.0,1
9,12.0,7.0,1279.0,105.0,65.0,0.8,2.59,38119.0,32996.0,545.0,91.0,9.0,0.0,1
10,4.0,0.0,2139.0,192.0,76.0,2.8,4.0,254183.0,69772.0,1.8,218.0,1752714.0,86.0,1
11,15.0,5.0,7183.0,845.0,609.0,9.98,6.99,314269.0,47208.0,8.6,241.0,1436899.0,50.0,1
12,0.0,0.0,255.0,32.0,32.0,0.2,0.2,1430.0,7410.0,1.6,1196.0,1767021.0,91.0,1
13,7.0,4.0,900.0,76.0,107.0,0.6,2.4,24530.0,33419.0,1.0,495.0,1014379.0,94.0,1
14,17.0,12.0,4120.0,383.0,272.0,3.79,2.59,981550.0,821788.0,3.0,171.0,1013509.0,77.0,1
15,252.0,270.0,3919.0,612.0,553.0,5.2,1.8,302760.0,180215.0,1.5,461.0,965438.0,76.0,1
16,49.0,0.0,5310.0,276.0,176.0,13.43,31.66,241989.0,26572.0,2.5,272.0,1108731.0,55.0,1
17,34.0,21.0,2783.0,251.0,178.0,3.99,2.79,329611.0,106187.0,4.0,8614.0,1367184.0,81.0,1
18,1.0,0.0,839.0,135.0,174.0,0.4,0.4,94748.0,34095.0,3.2,1353.0,1716182.0,93.0,1
19,0.0,0.0,200.0,32.0,31.0,0.2,0.2,700.0,15435.0,1.0,605.0,1727257.0,96.0,1
20,1.0,0.0,4732.0,446.0,198.0,1.2,2.8,120247.0,224578.0,2.8,329.0,1382184.0,83.0,1
21,13.0,9.0,6431.0,324.0,175.0,2.99,9.78,340837.0,108188.0,2.6,175.0,1388778.0,70.0,1
22,9.0,1.0,4652.0,285.0,164.0,3.4,5.4,314418.0,78977.0,1.4,278.0,989790.0,79.0,1
23,4.0,1.0,809.0,99.0,91.0,2.0,0.8,63513.0,61487.0,1.2,7583.0,1865490.0,93.0,1
24,1.0,0.0,2112.0,109.0,89.0,0.8,3.61,108588.0,121214.0,1.8,2448.0,1012757.0,90.0,1
25,16.0,15.0,623.0,130.0,61.0,0.2,0.2,228717.0,134209.0,4.6,578.0,1742218.0,94.0,1
26,12.0,4.0,2194.0,226.0,165.0,2.0,0.8,182972.0,22727.0,2.0,137.0,1105118.0,85.0,1
27,10.0,8.0,1672.0,118.0,71.0,0.2,0.2,5970.0,17463.0,2.0,1551.0,1078014.0,94.0,1
28,7.0,3.0,7070.0,346.0,226.0,2.6,5.6,429107.0,40146.0,5.8,2650.0,1436826.0,76.0,1
29,2.0,1.0,710.0,40.0,41.0,0.2,0.2,2913.0,18830.0,1.0,684.0,1039054.0,97.0,1
30,2.0,1.0,287.0,23.0,24.0,0.6,1.6,9982.0,62656.0,1.4,7022.0,1850919.0,97.0,1
31,160.0,169.0,930.0,155.0,68.0,1.0,2.0,765731.0,275305.0,3.6,3720.0,1811906.0,86.0,1
32,7.0,1.0,1950.0,180.0,97.0,5.99,6.19,397379.0,148245.0,1.6,365.0,1005349.0,74.0,1
33,1.0,0.0,529.0,34.0,68.0,0.2,0.2,5877.0,70884.0,1.0,713.0,1062614.0,96.0,1
34,53.0,75.0,1345.0,98.0,108.0,0.4,0.4,16472.0,65359.0,4.4,1432.0,1044718.0,91.0,1
35,0.0,0.0,1021.0,57.0,48.0,0.2,0.2,37328.0,46619.0,216.0,98.0,2.0,0.0,1
36,4.0,2.0,2550.0,328.0,203.0,0.4,0.4,10001.0,104087.0,2.3,338.0,1069949.0,93.0,1
37,28.0,3.0,4965.0,359.0,201.0,7.6,8.2,516710.0,71332.0,5.4,364.0,1395704.0,74.0,1
38,0.0,0.0,273.0,32.0,42.0,0.2,0.2,16418.0,23088.0,1.2,2666.0,1771728.0,95.0,1
39,3.0,1.0,4153.0,313.0,158.0,0.8,1.2,108978.0,27688.0,1.4,212.0,1011496.0,87.0,1
40,30.0,22.0,1967.0,94.0,74.0,1.2,2.0,167772.0,92963.0,3.2,7647.0,1370671.0,86.0,1
41,64.0,71.0,5534.0,657.0,234.0,5.41,5.41,161992.0,51093.0,1.2,290.0,1008295.0,77.0,1
42,12.0,1.0,2512.0,284.0,244.0,2.81,3.81,94187.0,98275.0,1.5,1316.0,1102746.0,85.0,1
43,11.0,3.0,3619.0,306.0,254.0,2.99,3.59,124782.0,53702.0,1.0,172.0,1087230.0,84.0,1
44,11.0,5.0,2725.0,243.0,140.0,0.2,1.6,34737.0,61559.0,1.3,205.0,1107142.0,88.0,1
45,20.0,29.0,2296.0,358.0,102.0,0.2,0.2,239803.0,234741.0,3.6,613.0,1742194.0,92.0,1
46,0.0,0.0,905.0,57.0,47.0,0.6,0.4,56722.0,10728.0,1.0,5813.0,1818853.0,96.0,1
47,45.0,31.0,2366.0,465.0,225.0,5.77,3.98,635457.0,467915.0,453.0,81.0,19.0,0.0,1
48,1.0,0.0,678.0,94.0,86.0,0.2,0.2,16341.0,28843.0,1.3,394.0,1091904.0,97.0,1
49,1.0,0.0,8840.0,492.0,321.0,0.2,0.2,24851.0,65220.0,2.3,131.0,1058443.0,77.0,1
50,1.0,0.0,746.0,115.0,86.0,0.2,0.2,7705.0,17882.0,1.0,381.0,1739376.0,96.0,1
51,7.0,3.0,4580.0,458.0,378.0,2.2,0.8,196516.0,130871.0,1.5,189.0,1091019.0,81.0,1
52,14.0,10.0,1338.0,123.0,128.0,0.6,0.4,122682.0,43380.0,167.0,88.0,12.0,0.0,1
53,4.0,1.0,548.0,80.0,85.0,2.2,1.8,257084.0,218771.0,1.6,5861.0,1849299.0,88.0,1
54,3.0,0.0,1192.0,134.0,183.0,0.6,2.2,120758.0,22028.0,1.7,140.0,1057594.0,92.0,1
55,3.0,0.0,862.0,78.0,209.0,2.0,2.6,267700.0,63938.0,2.8,2242.0,1796314.0,80.0,1
56,8.0,1.0,885.0,139.0,63.0,0.4,0.4,118533.0,21572.0,450.0,92.0,8.0,0.0,1
57,11.0,8.0,2953.0,283.0,188.0,2.0,2.4,418539.0,336791.0,4.6,2952.0,1034488.0,81.0,1
58,8.0,2.0,2835.0,254.0,245.0,1.8,1.4,176000.0,153151.0,2.6,1534.0,1639528.0,89.0,1
59,21.0,10.0,3214.0,198.0,113.0,1.2,1.2,274440.0,103344.0,3.6,416.0,1010256.0,82.0,1
60,41.0,55.0,5571.0,450.0,243.0,1.8,3.39,465244.0,398966.0,3.4,3373.0,1039950.0,77.0,1
61,10.0,9.0,3305.0,179.0,161.0,0.8,1.2,23778.0,15635.0,2.4,1140.0,1458098.0,89.0,1
62,1.0,1.0,192.0,16.0,21.0,0.2,0.2,8965.0,8202.0,1.6,7159.0,1859791.0,98.0,1
63,4.0,2.0,2318.0,252.0,116.0,0.4,0.4,284319.0,144524.0,3.6,669.0,1326208.0,94.0,1
64,18.0,17.0,541.0,157.0,72.0,1.0,3.0,224685.0,246771.0,2.2,4152.0,1827126.0,90.0,1
65,18.0,2.0,6671.0,1381.0,1345.0,5.4,2.2,1066971.0,1049237.0,1.0,899.0,1057339.0,63.0,1
66,4.0,4.0,1901.0,213.0,103.0,0.4,0.8,616593.0,504045.0,4.6,3058.0,1032533.0,90.0,1
67,2.0,1.0,542.0,89.0,65.0,0.4,0.4,2453.0,16876.0,2.2,667.0,1721728.0,96.0,1
68,16.0,23.0,970.0,139.0,83.0,0.2,0.2,129190.0,133167.0,3.2,1448.0,1756176.0,93.0,1
69,2.0,0.0,909.0,81.0,62.0,1.0,1.0,4380.0,16902.0,1.0,197.0,999130.0,97.0,1
70,2.0,0.0,1484.0,257.0,364.0,1.4,1.6,191652.0,98350.0,4.2,177.0,1703526.0,86.0,1
71,5.0,4.0,2013.0,147.0,223.0,0.6,0.6,10939.0,521717.0,1.2,684.0,1032240.0,88.0,1
72,0.0,0.0,3918.0,405.0,245.0,0.2,0.2,73824.0,101855.0,1.5,135.0,1002566.0,88.0,1
73,11.0,5.0,1416.0,172.0,108.0,2.4,0.8,52119.0,9732.0,3.4,6084.0,1723587.0,92.0,1
74,12.0,11.0,402.0,189.0,61.0,0.2,0.2,205804.0,208228.0,3.2,903.0,1742826.0,95.0,1
