fork,freemem,lread,freeswap,swrite,runqsz,sread,lwrite,target,scall,wchar,exec,rchar
0.4,158,2,1093189,289,2,269,1,91,2066,110966,0.4,111975
0.2,8312,0,1857227,12,1,12,0,97,157,11782,0.2,2251
0.2,7360,0,1865600,20,1,16,0,98,173,5965,0.2,445
0.2,6879,28,1861804,15,1,9,40,97,182,52068,0.2,2630
0.2,5270,0,1856600,17,1,11,0,98,163,5873,0.2,3703
0.2,135,0,1746265,52,1,51,0,98,435,27422,0.2,10361
0.4,188,2,1064462,156,1.7,207,0,93,1975,71396,1.6,7621
0.2,135,0,1746265,52,1,51,0,98,435,27422,0.2,10361
0.6,3025,3,1013448,96,2.8,96,2,97,910,17686,2,8324
0.4,95,22,5,75,367,89,31,0,1564,39031,0.4,31239
0.2,140,3,1521426,922,2.6,1025,2,87,6051,164297,0.2,274243
0.2,8351,2,1865738,16,1.4,43,1,97,284,11296,0.2,261161
0.4,89,7,11,77,212,112,4,0,1614,59856,0.4,103997
0.2,7734,2,1882150,21,1.2,34,1,99,214,14386,0.2,171366
0.2,7292,1,1863744,14,1.2,14,1,98,191,4533,0.2,7018
0.2,93,5,7,113,126,148,4,0,1188,28275,0.2,286813
0.2,7734,2,1882150,21,1.2,34,1,99,214,14386,0.2,171366
0.2,161,1,1058893,96,2,119,0,96,854,32284,0.2,3876
1.6,206,3,1098842,161,1,343,0,86,2363,29210,1.4,69671
0.2,133,10,1072768,86,2,136,9,94,1370,47389,0.2,121256
0.2,1282,9,1058850,125,3,183,1,94,2707,35855,0.2,36566
1,150,10,1059384,74,1.8,81,9,94,1339,25936,0.6,13140
0.2,7728,3,1871744,34,1,28,2,96,325,27823,0.2,93859
0.2,266,0,1709136,148,2.4,140,0,93,2879,34852,0.2,5634
0.2,7245,0,1875315,29,1,12,0,98,171,11759,0.2,3904
0.2,6459,1,1871616,11,1,11,1,98,141,2231,0.2,6995
0.2,719,23,1741602,40,3.6,92,34,96,315,115758,0.2,111809
0.2,6938,18,1879152,45,1,92,24,96,1477,10043,0.2,22837
0.2,7385,15,1865600,17,1,26,21,97,213,4861,0.2,84647
0.2,1088,14,1080695,97,1,168,13,95,1510,26958,0.2,25438
1.6,158,2,1784021,38,2,36,0,85,401,32813,1.6,93100
0.2,5270,0,1856587,24,1,15,0,98,169,5621,0.2,429
0.6,205,20,1043048,196,1.2,453,18,88,3442,462125,2.2,459002
0.2,135,1,1057440,145,2,314,0,92,1411,26933,0.2,6590
0.4,158,3,1085613,124,2,148,2,93,1499,34108,0.4,11264
1,239,5,1535606,168,2.4,226,1,90,2170,150726,1.8,120365
0.2,178,0,1013480,67,1,76,0,95,2015,49200,0.2,40551
0.2,1086,10,1762445,69,1.6,191,4,89,1750,9137,0.2,95403
1.8,1533,45,1640438,200,4.8,184,51,88,3855,171511,1.8,226375
1.6,265,36,973400,76,1.4,124,47,91,1065,26129,1.8,45558
0.4,1340,0,1376870,178,2.8,172,0,93,3119,357693,0.4,287429
0.2,281,2,1735946,119,1.6,147,1,90,2288,23476,0.2,111699
0.2,1322,12,1746112,16,1,16,18,98,177,6992,0.2,732
1,405,32,1315331,245,2.6,350,26,80,3205,69986,1.4,109372
1,464,21,972561,106,4,86,5,88,968,43365,1,11050
0.2,1297,13,1395208,96,2,125,8,95,3154,92992,0.2,49783
0.2,219,1,1017912,107,2.6,167,1,95,2913,23225,0.2,9863
0.2,129,1,1016087,31,1,29,0,96,760,15330,0.2,2795
0.2,1334,0,1761776,34,1.2,27,0,97,189,18709,0.2,772
1.2,1144,6,984715,266,1,386,4,85,3739,55275,2,67930
0.2,158,2,1137550,221,2.6,361,2,84,7028,64418,0.2,38090
0.2,135,0,1746265,52,1,51,0,98,435,27422,0.2,10361
0.6,1100,56,1525921,151,3.6,188,73,90,2713,30422,2.39,170618
1.8,1149,10,970851,110,1.2,237,5,90,1449,21164,1.4,27394
0.4,90,3,10,220,468,354,0,0,1617,569846,0.4,592827
0.6,264,393,1333863,141,3.8,273,404,89,4310,245543,2,224160
1.8,414,8,1107248,221,3,310,1,85,2685,51469,0.8,122569
0.2,835,5,1750304,81,2,80,1,90,2312,14521,0.2,5089
0.2,130,0,1757261,81,2,127,0,81,2363,107566,0.2,638295
1.2,153,5,1066347,33,1,40,0,92,1492,19663,1.2,32114
0.2,7549,0,1870232,15,1,14,0,98,201,4909,0.2,705
0.4,139,5,972893,46,1,74,0,94,850,16669,1.8,141756
0.2,161,1,1751042,84,1.2,91,0,94,2263,33249,0.2,100381
0.2,613,3,1016112,58,1.5,73,2,94,712,64419,0.2,18641
0.2,7229,6,1864853,22,1,14,2,98,194,13113,0.2,7185
0.4,148,77,1102810,90,1.3,146,98,90,2220,52092,1.8,111903
0.2,135,0,1002566,245,1.5,405,0,88,3918,101855,0.2,73824
0.2,7728,0,1871744,65,1.2,136,0,95,1469,32465,0.2,4169
0.2,7385,1,1874944,24,1,12,1,99,194,11991,0.2,10678
1.2,238,9,977387,141,1.5,279,3,89,1611,22830,2,33847
0.2,178,0,1760056,15,2,10,0,97,308,34486,0.2,13642
0.2,7240,13,1863624,15,1,14,19,97,200,4955,0.2,7018
0.2,6934,0,1845040,21,1,31,0,98,200,5539,0.2,21262
0.2,7728,3,1871744,34,1,28,2,96,325,27823,0.2,93859
0.2,722,0,1769267,104,2.6,150,0,86,2061,87253,0.2,48089
1.2,153,5,1066347,33,1,40,0,92,1492,19663,1.2,32114
1,165,6,1128728,85,3.5,66,4,90,1932,79964,0.8,67203
0.2,147,1,1707931,156,2.6,144,0,93,3440,37398,0.2,92394
0.2,5270,0,1856600,17,1,11,0,98,163,5873,0.2,3703
0.2,1406,0,1753992,73,1.6,129,0,89,2514,24957,0.2,7689
0.2,132,1,1752387,67,2,40,0,88,335,148559,0.2,15260
0.4,95,22,5,75,367,89,31,0,1564,39031,0.4,31239
0.4,138,49,1128235,147,1.3,235,67,89,2959,130533,1.2,140615
0.2,178,0,1013480,67,1,76,0,95,2015,49200,0.2,40551
0.2,7547,0,1870227,21,1.6,19,0,98,234,9040,0.2,704
0.2,129,1,1016087,31,1,29,0,96,760,15330,0.2,2795
0.4,135,6,966686,214,1,327,6,87,2945,54753,0.4,262196
0.6,170,5,1065320,150,2.2,176,1,86,2410,96317,0.6,74357
0.2,6938,18,1879152,45,1,92,24,96,1477,10043,0.2,22837
0.2,147,5,1064287,109,2.2,146,1,92,3343,30929,0.2,6854
0.2,128,1,1013904,126,1,199,0,94,5670,50962,0.2,13572
0.2,7240,13,1863624,15,1,14,19,97,200,4955,0.2,7018
0.4,1313,0,1742256,22,1.2,21,0,98,311,10512,0.6,2364
0.2,132,6,1055062,95,1.5,78,1,89,1390,17666,0.2,30162
0.4,138,0,1695530,278,2,325,0,91,1423,58622,0.4,9495
0.4,317,3,1023543,73,2,111,2,91,1391,18379,0.4,7741
0.2,8359,2,1869392,16,1.6,49,2,98,378,12519,0.2,21735
0.2,297,1,1752533,64,1.4,84,1,97,938,27656,0.2,4789
0.2,1402,1,1075176,74,4.2,91,1,93,1563,16897,0.2,18554
0.2,1088,14,1080695,97,1,168,13,95,1510,26958,0.2,25438
0.2,1334,1,1724854,153,3.4,109,0,95,2180,17867,0.2,8008
0.4,130,1,1030576,214,2,433,1,83,3956,96722,0.4,218586
0.2,136,0,1711002,50,3,59,0,97,303,15020,0.2,2072
0.2,7731,2,1866403,14,1,10,1,98,214,44773,0.2,9873
0.2,161,1,1751042,84,1.2,91,0,94,2263,33249,0.2,100381
0.4,138,1,1719968,55,3,62,0,97,405,17307,0.4,7422
0.2,7739,1,1880280,9,1,8,1,99,161,4352,0.2,6994
0.4,88,7,11,169,1963,259,5,1,2322,636285,0.8,620416
0.2,140,3,1521426,922,2.6,1025,2,87,6051,164297,0.2,274243
