fork,freemem,lread,freeswap,swrite,runqsz,sread,lwrite,target,scall,wchar,exec,rchar
0.2,2972,30,1707112,23,2,26,39,97,246,10920,0.2,661
0.2,130,8,1044431,300,1.2,367,0,89,1803,229603,0.2,516137
0.2,7385,1,1874944,24,1,12,1,99,194,11991,0.2,10678
0.2,11958,0,1884974,9,1,8,0,98,133,6114,0.2,977
1.8,6622,2,1873187,79,1,89,0,94,697,2388,0.6,38828
0.2,722,0,1769267,104,2.6,150,0,86,2061,87253,0.2,48089
0.6,167,1,1021150,114,6,162,0,89,4022,15841,0.8,21270
0.2,7240,0,1863624,15,1,13,0,98,158,6400,0.2,448
0.6,132,10,980332,98,1,174,5,90,1378,43659,0.8,236766
0.2,131,1,1058443,321,2.3,492,0,77,8840,65220,0.2,24851
0.2,147,3,1057486,110,1.5,162,2,95,831,37243,0.2,13405
0.2,130,1,1711507,65,3.6,67,0,95,385,48585,0.2,93006
0.2,7228,3,1847149,11,1,12,1,97,161,7448,0.2,3642
0.4,177,4,1085061,82,1.6,172,3,91,1900,21458,0.4,357236
0.2,8359,2,1866029,15,1.2,22,1,98,209,9887,0.2,91604
0.4,142,1,1083149,89,2,101,0,95,1624,30563,0.4,7681
0.2,835,5,1750304,81,2,80,1,90,2312,14521,0.2,5089
0.6,10916,1,1876062,15,1.2,14,0,98,256,10334,0.6,1230
0.2,219,44,990363,130,1.4,148,43,92,985,34174,0.2,29097
0.4,1350,1,1713304,25,2,41,0,96,506,4161,1.4,1401
0.6,1730,0,1413717,166,2.6,235,0,91,3180,101942,0.6,218260
0.6,1903,3,1008859,82,1.5,83,2,92,1570,17966,1.2,48697
0.2,128,1,1020136,89,1.5,115,1,93,2044,20569,0.2,6558
0.2,134,1,1073443,195,1.5,319,0,88,5414,69238,0.2,95095
0.2,147,1,1716640,32,2.2,43,1,98,301,4785,0.2,20290
1.2,134,16,1056598,108,1.7,124,1,88,2425,100614,1.2,154629
0.2,693,15,1722062,39,2,60,21,96,390,10564,0.2,4844
0.4,139,5,972893,46,1,74,0,94,850,16669,1.8,141756
0.4,336,42,1064146,125,3.8,145,58,90,2302,50059,0.6,10686
0.2,6458,0,1871616,15,1.2,8,0,98,148,3942,0.2,423
1.4,266,69,1046742,458,2,519,74,81,3062,441710,1.4,463945
0.4,142,0,1014038,69,1.2,105,0,92,1270,26040,0.4,106063
0.2,7292,11,1875112,34,1,15,15,98,217,19480,0.2,5339
0.2,7198,0,1867335,17,1,19,0,98,199,10272,0.2,32998
0.4,1435,3,1542104,68,2.4,76,0,97,1372,119814,1.8,150618
0.6,218,46,1517030,88,4.2,102,63,77,1602,78983,0.6,160155
0.6,1172,3,971102,108,2,113,0,96,1624,23072,0.8,9744
1.2,2011,6,1642163,79,2.6,101,1,94,2170,67852,1.2,118152
0.2,5270,0,1856587,24,1,15,0,98,169,5621,0.2,429
1.2,143,235,975350,183,2,406,253,88,2173,39200,0.4,1050030
0.2,133,10,1072768,86,2,136,9,94,1370,47389,0.2,121256
0.6,90,54,9,118,1502,269,72,1,1075,509163,1,556405
0.2,7549,0,1870232,15,1,14,0,98,201,4909,0.2,705
0.2,147,5,1064287,109,2.2,146,1,92,3343,30929,0.2,6854
0.2,6870,2,1854566,29,1,20,1,98,264,57715,0.2,14453
0.6,167,1,1021150,114,6,162,0,89,4022,15841,0.8,21270
0.2,297,1,1752533,64,1.4,84,1,97,938,27656,0.2,4789
1.6,527,44,981970,196,1,306,59,89,3218,30845,2,234230
0.2,1322,10,1114163,228,1.5,302,5,85,2767,97525,0.2,77857
0.2,178,3,1052728,175,1.5,275,1,90,2573,121425,0.2,271616
0.2,7197,1,1847022,39,1.2,46,1,97,283,9102,0.2,22876
0.2,147,0,1739408,38,1,33,0,97,290,14889,0.2,4367
0.4,176,1,1125060,163,1,266,0,86,3974,57867,0.6,39665
0.2,7306,0,1867538,11,1,10,0,99,139,4013,0.2,444
0.4,188,1,1081674,92,1,120,0,92,1458,28056,0.4,26906
0.4,158,2,1093189,289,2,269,1,91,2066,110966,0.4,111975
0.4,1724,1,1409158,139,2.6,171,0,91,2659,19898,0.4,15534
1.4,647,6,1069704,56,2.5,108,0,87,1981,15708,2.4,48258
1.2,238,9,977387,141,1.5,279,3,89,1611,22830,2,33847
1.4,254,15,1692722,324,2.6,432,9,84,1855,145119,1.8,443383
0.2,2668,0,1771728,16,1,15,0,96,186,18527,0.2,17025
1.4,607,1,1121238,89,1.3,122,0,91,2638,53356,3.61,57618
0.6,632,1,1061534,219,1,461,0,88,2156,69430,1,145309
0.4,135,6,966686,214,1,327,6,87,2945,54753,0.4,262196
0.6,170,5,1065320,150,2.2,176,1,86,2410,96317,0.6,74357
0.4,176,1,1125060,163,1,266,0,86,3974,57867,0.6,39665
1.8,243,3,1750581,106,1,109,0,91,917,21664,0.6,45919
0.2,7739,1,1880280,9,1,8,1,99,161,4352,0.2,6994
0.2,158,2,1137550,221,2.6,361,2,84,7028,64418,0.2,38090
0.6,1730,0,1413717,166,2.6,235,0,91,3180,101942,0.6,218260
1.6,1767,14,1069374,74,1,118,10,85,1344,46937,2.6,321978
0.2,7261,1,1868646,29,1,23,1,98,231,2909,0.2,19505
0.2,1406,0,1753992,73,1.6,129,0,89,2514,24957,0.2,7689
0.2,140,1,1034957,62,1.5,114,0,93,1333,21894,0.2,141952
0.6,2173,1,983060,106,5.6,365,0,90,2435,75753,3.18,543956
0.4,158,3,1085613,124,2,148,2,93,1499,34108,0.4,11264
1.4,367,3,1797285,26,2.6,83,1,80,561,34420,1.4,511866
0.4,134,28,1735840,214,3.2,238,41,91,821,158958,0.4,409144
0.2,148,1,1029790,146,3,274,0,84,3894,109891,0.2,260849
0.2,7360,0,1865208,16,1,15,0,99,159,2755,0.2,452
0.2,7291,1,1865672,32,1.2,22,1,98,229,19298,0.2,10948
0.6,121,6,977595,167,3.2,231,5,83,12493,96174,0.8,201271
0.2,178,0,1013480,67,1,76,0,95,2015,49200,0.2,40551
0.2,7293,1,1875112,33,1,12,1,98,192,12015,0.2,8571
0.2,119,23,1016200,120,1,91,33,92,4590,53278,0.2,79232
0.2,7293,0,1875112,43,1.2,19,0,99,266,15903,0.2,4582
0.2,148,1,1037008,49,1,101,0,95,632,31251,0.2,195165
0.2,136,1,1709558,141,3,162,1,93,3021,17804,0.2,363439
1.2,1107,2,1403693,118,2.8,214,0,90,2941,9736,3,20216
1.2,305,15,991550,116,1,132,13,92,1993,60597,1.6,34793
0.2,1334,0,1761776,34,1.2,27,0,97,189,18709,0.2,772
0.4,180,2,1129489,86,1,125,1,93,1806,53360,0.6,55432
0.4,135,66,994904,216,1.5,353,86,82,6185,62770,0.4,232387
0.2,178,2,1085574,77,2.5,104,1,96,1420,23573,0.2,8669
0.4,317,6,1038767,85,3.4,164,2,95,1080,43467,0.6,135663
0.4,1527,2,1023142,325,1.3,296,0,88,2065,26175,0.6,109498
0.2,6938,0,1879152,32,1,18,0,99,470,7117,0.2,5392
0.4,134,28,1735840,214,3.2,238,41,91,821,158958,0.4,409144
0.4,158,3,1085613,124,2,148,2,93,1499,34108,0.4,11264
0.2,7728,3,1871744,34,1,28,2,96,325,27823,0.2,93859
0.2,266,13,1744447,46,1,40,18,95,262,35952,0.2,962
0.4,133,3,1702307,138,3.8,152,3,87,2685,26873,0.4,309122
0.6,205,20,1043048,196,1.2,453,18,88,3442,462125,2.2,459002
0.2,147,1,1707931,156,2.6,144,0,93,3440,37398,0.2,92394
0.4,336,42,1064146,125,3.8,145,58,90,2302,50059,0.6,10686
1.2,153,9,986941,156,2.2,313,7,90,1453,21267,3.2,183445
0.2,136,1,1709558,141,3,162,1,93,3021,17804,0.2,363439
0.2,7549,0,1870232,15,1,14,0,98,201,4909,0.2,705
