fork,freemem,lread,freeswap,swrite,runqsz,sread,lwrite,target,scall,wchar,exec,rchar
1.6,1318,14,1087683,97,1,180,13,89,1844,31850,3.21,43391
0.2,7197,1,1847022,39,1.2,46,1,97,283,9102,0.2,22876
1.6,233,16,1014451,79,3,77,14,88,2942,33909,3.19,39721
0.4,188,2,1064462,156,1.7,207,0,93,1975,71396,1.6,7621
0.4,95,4,5,78,347,135,2,0,1218,39394,0.6,8089
0.2,136,0,1711002,50,3,59,0,97,303,15020,0.2,2072
0.2,148,1,1037008,49,1,101,0,95,632,31251,0.2,195165
0.4,2867,9,1604600,140,4.4,279,9,93,1437,121184,0.8,200790
0.2,7261,1,1868646,29,1,23,1,98,231,2909,0.2,19505
0.2,297,37,1738584,52,1.2,52,42,89,1295,20187,0.2,16813
0.2,266,13,1744447,46,1,40,18,95,262,35952,0.2,962
0.2,133,2,1014048,50,1,54,1,96,818,13939,0.2,1114
0.2,7293,0,1875112,26,1.2,16,0,97,191,15140,0.2,5571
0.2,7198,0,1867335,17,1,19,0,98,199,10272,0.2,32998
0.2,93,9,7,100,355,145,6,0,1538,48736,0.2,240721
0.4,88,9,12,150,241,226,7,0,1635,39372,0.4,79725
0.2,7261,1,1868646,29,1,23,1,98,231,2909,0.2,19505
0.6,264,393,1333863,141,3.8,273,404,89,4310,245543,2,224160
0.2,6459,1,1871616,11,1,11,1,98,141,2231,0.2,6995
0.6,632,1,1061534,219,1,461,0,88,2156,69430,1,145309
0.4,158,53,992099,168,2,636,64,86,3918,79835,0.4,118785
0.6,359,0,1029237,97,1,138,0,92,1345,31895,1.2,121947
0.4,1549,5,1023907,86,1.3,102,3,95,1065,27168,0.6,8540
0.6,359,3,1079656,181,1.8,306,0,84,5187,58527,0.8,294902
0.2,148,1,1029790,146,3,274,0,84,3894,109891,0.2,260849
0.4,6815,0,1876861,38,1.2,22,0,97,227,24638,0.2,84629
1,274,14,1319438,93,4.4,170,9,89,2005,11977,3.6,360383
1.4,219,20,1112464,97,1.5,124,7,87,1892,32313,1.4,84535
0.4,3771,2,1771147,62,2.6,97,1,87,1116,57307,0.6,298029
0.2,147,1,1716640,32,2.2,43,1,98,301,4785,0.2,20290
0.2,140,79,1005056,103,1.7,143,101,93,1076,52017,0.2,49908
0.4,95,22,5,75,367,89,31,0,1564,39031,0.4,31239
0.2,1334,0,1761776,34,1.2,27,0,97,189,18709,0.2,772
0.4,704,2,1074615,57,1,73,0,95,800,17713,0.4,36986
0.2,7224,0,1847200,9,1,9,0,98,133,4064,0.2,1287
0.2,7293,0,1875112,26,1.2,16,0,97,191,15140,0.2,5571
0.2,7385,15,1865600,17,1,26,21,97,213,4861,0.2,84647
0.2,7385,1,1874944,24,1,12,1,99,194,11991,0.2,10678
0.2,754,1,1448346,150,2,143,0,89,4083,4600,0.2,10507
0.2,1281,24,1712952,17,3,19,37,95,295,8832,0.2,1028
0.4,183,3,1015502,67,3.5,94,2,93,2520,20524,1.2,9252
0.2,7229,6,1864853,22,1,14,2,98,194,13113,0.2,7185
1.2,538,5,978795,149,2,202,0,92,1363,26982,1,8169
0.2,7730,1,1882360,9,1,8,1,98,161,6201,0.2,6994
0.4,139,5,972893,46,1,74,0,94,850,16669,1.8,141756
0.2,140,1,1034957,62,1.5,114,0,93,1333,21894,0.2,141952
0.2,297,1,1752533,64,1.4,84,1,97,938,27656,0.2,4789
0.2,6136,1,1856768,30,1,14,1,97,197,11710,0.2,6990
0.2,7721,0,1871742,51,1.2,57,0,98,1073,25862,0.2,2235
0.4,167,22,1044270,418,2.8,430,1,89,2421,29489,0.4,49677
1.6,527,11,976651,187,1,242,5,86,5244,26003,1.6,205563
0.4,150,59,1017930,174,1.8,262,82,83,1680,421929,0.4,985090
0.4,139,1,1720707,375,3,507,0,88,1763,59961,0.4,56452
0.2,140,0,1708843,156,2.2,119,0,93,2797,102698,0.2,10956
0.6,1172,3,971102,108,2,113,0,96,1624,23072,0.8,9744
1.4,143,31,1524043,143,5,295,12,86,4007,21742,3.2,548063
0.2,1334,0,1761776,36,1.2,39,0,98,233,12532,0.2,796
1.4,908,10,1132680,91,1.6,107,8,89,1439,21669,3.2,36486
0.4,1542,0,998768,55,1.4,93,0,94,935,21527,1.8,101335
1.2,675,2,1060986,82,2,90,0,91,1606,56112,1.8,15697
0.2,7385,15,1865600,17,1,26,21,97,213,4861,0.2,84647
0.2,147,1,1716640,32,2.2,43,1,98,301,4785,0.2,20290
0.2,133,2,1014048,50,1,54,1,96,818,13939,0.2,1114
0.6,481,4,1065304,75,1,33,0,96,631,84581,0.8,36707
0.2,7725,0,1882294,33,1.2,11,0,98,188,6947,0.2,2439
1.4,129,2,1101853,83,1.3,145,0,88,2486,32939,2.2,105868
0.2,1334,0,1761776,34,1.2,27,0,97,189,18709,0.2,772
0.6,2180,1,988968,176,3.8,405,1,86,5073,205496,2,437640
0.2,130,1,1745911,48,1.2,71,0,97,795,25139,0.2,108337
0.2,1191,13,1458336,86,2,176,13,95,2065,46073,0.2,11158
0.4,95,22,5,75,367,89,31,0,1564,39031,0.4,31239
0.6,91,11,9,134,394,149,5,0,3900,30298,0.6,197230
0.2,297,1,1015237,216,2.5,288,0,89,4489,44999,0.2,22982
0.2,6136,1,1856768,30,1,14,1,97,197,11710,0.2,6990
0.2,93,5,7,129,632,165,4,0,825,53619,0.2,83366
0.2,1334,1,1724854,153,3.4,109,0,95,2180,17867,0.2,8008
0.2,754,1,1448346,150,2,143,0,89,4083,4600,0.2,10507
1.8,507,5,1019634,163,2,140,1,85,3459,264271,1.8,81599
0.2,136,1,1709558,141,3,162,1,93,3021,17804,0.2,363439
0.2,136,84,1752424,95,2,100,95,86,617,94110,0.2,22235
0.2,134,1,1073443,195,1.5,319,0,88,5414,69238,0.2,95095
1.2,1435,33,1307883,213,6.8,287,15,79,4954,82599,1.2,302830
1.2,131,22,1393301,347,4.2,410,6,77,6243,39425,1.6,248374
0.2,7248,0,1863704,16,1,12,0,98,160,8670,0.2,2085
0.2,219,1,1017912,107,2.6,167,1,95,2913,23225,0.2,9863
1.8,6289,4,1845656,29,2.2,54,1,94,462,10198,2,171457
0.4,6854,0,1877461,61,1.4,65,0,96,1201,58703,0.4,109352
0.6,1014,2,1743666,60,1.6,108,1,94,1922,12972,0.4,302647
0.2,7385,1,1874944,24,1,12,1,99,194,11991,0.2,10678
0.2,1336,4,1396776,99,2.4,105,2,95,2229,66791,0.2,115209
0.2,1363,0,1761824,24,1,25,0,97,194,9071,0.2,616
1.2,675,2,1060986,82,2,90,0,91,1606,56112,1.8,15697
0.2,7229,6,1864853,22,1,14,2,98,194,13113,0.2,7185
0.4,159,3,1619979,182,3.4,172,0,87,4364,177014,0.4,116745
0.4,158,2,1093189,289,2,269,1,91,2066,110966,0.4,111975
0.2,6459,1,1871616,11,1,11,1,98,141,2231,0.2,6995
0.2,147,1,1716640,32,2.2,43,1,98,301,4785,0.2,20290
0.2,1334,0,1761776,34,1.2,27,0,97,189,18709,0.2,772
0.6,264,393,1333863,141,3.8,273,404,89,4310,245543,2,224160
0.2,579,0,1732672,13,1,12,0,97,197,11485,0.2,815
0.2,148,1,1029790,146,3,274,0,84,3894,109891,0.2,260849
0.4,129,81,991770,81,1.7,134,80,92,1086,50764,0.4,209409
0.4,178,2,1735726,43,3.2,79,0,97,369,206298,1,220234
0.2,613,3,1016112,58,1.5,73,2,94,712,64419,0.2,18641
1.4,908,10,1132680,91,1.6,107,8,89,1439,21669,3.2,36486
0.2,754,1,1448346,150,2,143,0,89,4083,4600,0.2,10507
0.2,129,23,1089048,71,2,76,34,95,839,54700,0.2,22834
0.2,6938,0,1879152,32,1,18,0,99,470,7117,0.2,5392
0.2,133,1,1715848,65,2.6,104,1,84,630,176457,0.2,224349
0.4,95,22,5,75,367,89,31,0,1564,39031,0.4,31239
