fork,freemem,lread,freeswap,swrite,runqsz,sread,lwrite,target,scall,wchar,exec,rchar
0.2,6459,1,1871616,11,1,11,1,98,141,2231,0.2,6995
0.2,134,1,1089550,68,1.4,68,0,97,1086,21133,0.2,3146
0.4,133,1,1716253,39,3.6,75,0,95,587,13848,0.6,21868
0.2,687,0,1769155,98,1.8,180,0,89,2351,50448,0.2,51956
0.4,89,18,11,179,343,412,14,0,1344,535206,0.4,595473
1.4,367,2,1044480,248,2,459,0,85,3578,428921,3.2,452115
0.4,90,3,10,220,468,354,0,0,1617,569846,0.4,592827
0.2,11958,0,1884974,9,1,8,0,98,133,6114,0.2,977
0.2,7306,0,1867538,11,1,10,0,99,139,4013,0.2,444
0.2,7728,0,1871744,65,1.2,136,0,95,1469,32465,0.2,4169
0.2,7202,2,1874064,30,1,15,1,97,189,15489,0.2,8656
0.6,189,12,1300462,108,8,209,5,89,1861,16932,0.8,467179
0.4,410,1,1087997,65,2.4,89,0,93,1773,20733,0.4,15913
0.6,152,2,1035016,179,3.5,229,0,88,1977,145101,0.6,401623
0.2,95,39,5,40,372,41,56,0,1053,14290,0.2,4447
1.8,151,2,1069188,116,1,132,0,93,1539,17639,0.6,117877
0.4,1543,0,998760,45,1,61,0,96,784,15889,0.6,14287
0.2,129,1,1703802,520,4.2,217,0,91,2486,56740,0.2,47594
0.2,1334,0,1761776,34,1.2,27,0,97,189,18709,0.2,772
0.6,1014,2,1743666,60,1.6,108,1,94,1922,12972,0.4,302647
0.6,1109,3,1060136,77,2,86,1,87,1013,30659,2.2,235054
0.4,136,68,1044910,332,4.2,338,70,91,2012,30496,1,39811
0.2,6879,28,1861804,15,1,9,40,97,182,52068,0.2,2630
0.4,131,9,1521109,148,2.4,295,5,90,3448,93546,0.4,228467
0.4,138,4,1523264,51,2.2,64,2,96,1036,32561,0.6,101463
0.4,130,21,1006030,219,2.4,388,0,73,5553,261670,0.6,611792
0.2,11972,18,1884990,10,1,8,27,98,141,9290,0.2,1028
1.8,1190,8,1544694,86,2.2,91,0,91,1139,109592,4.6,140884
0.2,7263,1,1865264,35,1,23,1,98,205,8785,0.2,7434
0.4,1311,2,1742307,36,1.2,52,1,96,333,10612,0.4,1366
0.4,95,4,5,78,347,135,2,0,1218,39394,0.6,8089
0.2,136,1,1709558,141,3,162,1,93,3021,17804,0.2,363439
1.4,1570,53,1042291,205,2,90,78,87,1163,517416,7.6,8742
1.8,1455,35,1314174,187,5.6,320,31,82,4232,143770,2.4,176180
0.2,6938,0,1879152,32,1,18,0,99,470,7117,0.2,5392
0.6,4818,1,1731490,46,2,75,0,95,1446,72845,0.6,11106
0.4,137,1,1719968,59,3,108,0,88,660,166176,1,175527
0.2,266,0,1709136,148,2.4,140,0,93,2879,34852,0.2,5634
0.6,1820,4,1539704,51,2,62,1,95,877,35342,2,17524
0.4,177,2,1753610,201,3.4,166,0,77,842,522561,0.8,847117
0.4,135,6,966686,214,1,327,6,87,2945,54753,0.4,262196
0.2,135,0,1002566,245,1.5,405,0,88,3918,101855,0.2,73824
0.2,6459,0,1871616,18,1,9,0,99,142,3675,0.2,423
0.2,95,14,5,61,370,77,5,0,1238,56627,0.2,107535
0.2,133,6,1060421,84,1,76,5,93,1765,29070,0.2,43538
0.4,183,8,1005125,196,6,435,1,83,5398,51884,0.4,206075
0.2,178,0,1013480,67,1,76,0,95,2015,49200,0.2,40551
0.2,7246,1,1863656,20,1,16,1,98,214,6313,0.2,7013
0.2,161,1,1058893,96,2,119,0,96,854,32284,0.2,3876
0.2,7263,1,1848069,9,1,16,1,98,178,3878,0.2,35893
0.2,133,6,1060421,84,1,76,5,93,1765,29070,0.2,43538
0.6,2092,5,1720181,49,2.2,59,2,96,378,39395,3.6,45580
0.2,178,3,1052728,175,1.5,275,1,90,2573,121425,0.2,271616
0.2,131,596,1352968,61,5.8,95,0,76,2779,5895,0.2,593425
0.2,687,0,1769155,98,1.8,180,0,89,2351,50448,0.2,51956
0.4,188,1,1081674,92,1,120,0,92,1458,28056,0.4,26906
0.2,7306,0,1867538,11,1,10,0,99,139,4013,0.2,444
0.2,719,23,1741602,40,3.6,92,34,96,315,115758,0.2,111809
0.2,7306,0,1867538,11,1,10,0,99,139,4013,0.2,444
0.2,7306,0,1867538,11,1,10,0,99,139,4013,0.2,444
0.2,133,6,1060421,84,1,76,5,93,1765,29070,0.2,43538
0.4,1310,65,1086976,133,1,220,83,82,2194,80797,0.4,246472
0.6,1051,4,1600333,139,4.2,501,3,92,1509,255308,1,312242
1.4,1619,6,1538554,50,2.2,63,2,95,988,31804,1,6632
0.2,129,23,1089048,71,2,76,34,95,839,54700,0.2,22834
0.2,132,1,1066410,88,2,82,0,97,993,23992,0.2,4533
0.2,8359,2,1866029,15,1.2,22,1,98,209,9887,0.2,91604
0.2,754,1,1448346,150,2,143,0,89,4083,4600,0.2,10507
0.2,1297,13,1395208,96,2,125,8,95,3154,92992,0.2,49783
0.2,835,5,1750304,81,2,80,1,90,2312,14521,0.2,5089
0.2,7369,1,1861876,17,1.2,58,1,97,332,5858,0.2,343314
0.2,130,1,1745911,48,1.2,71,0,97,795,25139,0.2,108337
0.2,7360,0,1865600,20,1,16,0,98,173,5965,0.2,445
0.2,281,2,1735946,119,1.6,147,1,90,2288,23476,0.2,111699
0.2,1297,13,1395208,96,2,125,8,95,3154,92992,0.2,49783
0.2,1286,0,1712987,45,4,103,0,95,1297,11105,0.2,346042
0.2,8312,1,1839178,59,1,35,1,95,1243,61181,0.2,6509
0.2,7228,3,1847149,11,1,12,1,97,161,7448,0.2,3642
0.2,128,0,1060221,92,1,101,0,95,1450,19169,0.2,16511
0.2,131,1,1058443,321,2.3,492,0,77,8840,65220,0.2,24851
0.2,130,1,1711507,65,3.6,67,0,95,385,48585,0.2,93006
1.2,89,9,11,195,216,318,5,0,1879,1456441,0.8,1598065
1.2,153,5,1066347,33,1,40,0,92,1492,19663,1.2,32114
0.2,5274,1,1858256,26,1,15,1,98,198,11084,0.2,6998
0.2,754,1,1448346,150,2,143,0,89,4083,4600,0.2,10507
0.2,281,2,999800,176,1,181,1,90,3898,211636,0.2,12690
0.2,128,1,1013904,126,1,199,0,94,5670,50962,0.2,13572
0.6,140,3,1054172,99,2,139,2,90,1421,50858,0.6,108524
1.2,204,14,1018000,144,3.5,181,4,89,2210,53735,1,290899
0.4,681,10,1016560,85,1,79,9,94,734,18019,0.4,15256
0.6,169,7,1047085,572,1,588,0,80,2635,572968,2.2,647485
1.8,557,19,1016558,141,1.5,288,14,82,3750,96856,3.6,236686
0.4,152,0,1386010,178,2.4,231,0,90,4209,229720,0.6,142503
0.6,151,2,1100256,129,1,161,1,91,1614,25774,0.8,14766
0.4,93,13,7,154,603,453,10,0,1660,654478,0.6,661738
0.2,93,5,7,113,126,148,4,0,1188,28275,0.2,286813
0.2,5270,0,1856600,17,1,11,0,98,163,5873,0.2,3703
0.2,7292,11,1875112,34,1,15,15,98,217,19480,0.2,5339
0.2,178,0,1013480,67,1,76,0,95,2015,49200,0.2,40551
0.4,152,0,1386010,178,2.4,231,0,90,4209,229720,0.6,142503
0.2,281,2,1735946,119,1.6,147,1,90,2288,23476,0.2,111699
0.2,219,1,1017912,107,2.6,167,1,95,2913,23225,0.2,9863
0.4,129,81,991770,81,1.7,134,80,92,1086,50764,0.4,209409
0.6,1051,131,1714381,626,2.4,354,3,74,3379,487837,2.2,232824
0.2,161,0,1735571,65,3.8,97,0,96,409,199266,0.2,212316
0.2,135,1,1057440,145,2,314,0,92,1411,26933,0.2,6590
0.6,4818,1,1731490,46,2,75,0,95,1446,72845,0.6,11106
0.2,7306,0,1873272,19,1,9,0,98,150,12320,0.2,2074
1.2,91,35,8,65,144,76,44,0,2500,14939,1.6,10740
0.4,142,1,1083149,89,2,101,0,95,1624,30563,0.4,7681
