,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,class,real_identifier
292,0,17,2,2,2400,0,0,1,1,0,4,2,24,2,0,1,2,1,0,0,1,0
293,3,10,4,4,1650,0,3,2,3,0,2,0,31,2,0,2,2,1,0,0,1,0
294,2,14,2,3,1150,2,2,4,1,0,4,2,27,2,0,1,1,1,0,0,2,0
295,1,10,2,3,1600,3,1,4,1,0,1,0,19,2,1,1,2,1,0,0,1,0
296,0,40,2,4,1850,0,2,4,2,0,4,3,22,2,2,1,2,1,1,0,2,0
297,3,22,4,3,2000,0,3,2,2,0,2,1,29,2,1,2,1,1,0,0,1,0
298,1,25,0,8,8200,0,4,2,1,0,4,3,41,2,2,2,3,1,1,0,2,0
299,1,14,2,1,1300,0,1,3,1,0,1,2,26,2,0,1,2,1,0,0,2,0
300,2,27,3,5,2543,0,2,3,2,0,3,2,35,2,1,2,2,1,1,0,2,0
301,0,12,4,2,1895,0,4,4,2,0,3,1,22,2,1,1,2,1,0,0,1,0
302,3,30,2,6,2987,1,2,2,1,0,4,3,40,1,1,2,2,2,1,0,2,0
303,1,18,2,3,1321,0,2,3,2,0,3,2,30,2,1,1,2,1,0,0,1,0
304,2,21,4,4,5782,0,2,3,2,0,3,2,38,2,1,2,2,1,0,0,2,0
305,3,14,0,2,1104,0,1,2,1,0,2,1,20,2,1,1,1,1,0,0,1,0
306,0,36,4,5,9874,0,2,4,2,0,4,3,42,2,1,2,2,2,1,0,2,0
307,2,10,2,3,1940,0,3,3,2,0,2,1,24,2,1,1,2,1,0,0,1,0
308,3,24,4,7,3102,1,2,4,2,0,4,2,37,1,1,2,2,2,1,0,2,0
309,1,15,2,3,1649,0,3,3,2,0,3,1,29,2,1,1,2,1,0,0,1,0
310,1,30,3,5,4500,1,2,3,1,0,3,2,25,1,1,1,2,1,0,0,1,0
311,2,45,3,2,8900,0,2,3,1,0,3,2,30,1,1,2,2,1,1,0,2,0
312,3,10,4,6,1800,1,3,4,2,0,4,2,32,2,0,1,2,1,0,0,1,0
313,0,18,2,4,1450,0,2,3,1,0,2,1,22,2,0,1,2,1,1,0,1,0
314,2,25,3,5,6700,0,2,3,1,0,3,2,34,2,1,1,2,1,0,0,2,0
315,1,14,2,3,1200,0,2,3,1,0,2,1,19,2,0,1,2,1,1,0,1,0
316,3,22,4,5,2400,1,3,4,2,0,4,2,40,2,1,1,2,1,0,0,1,0
317,0,35,2,4,9800,0,2,2,1,0,2,1,33,2,1,1,2,1,1,0,2,0
318,3,6,4,2,650,2,3,4,2,0,2,1,45,2,0,1,1,1,1,0,1,0
319,0,17,2,3,1600,0,2,3,1,0,2,1,24,2,0,1,2,1,0,0,1,0
320,0,19,3,0,1150,0,2,4,2,0,2,0,37,2,1,2,1,1,0,0,1,0
321,1,38,2,3,5200,2,1,4,1,0,3,2,29,2,1,1,2,1,1,0,2,0
322,0,14,4,0,1800,0,2,4,2,0,2,0,41,2,1,2,1,2,0,0,1,0
323,2,42,4,1,6450,0,4,4,2,0,4,3,53,2,2,1,2,1,0,0,1,0
324,0,42,2,4,3800,0,1,4,2,0,3,2,33,2,1,1,2,1,0,0,2,0
325,3,13,4,0,7100,0,2,1,2,0,4,1,40,2,1,2,1,1,0,0,1,0
326,1,25,4,4,1300,1,1,4,2,0,4,3,37,0,1,2,2,2,0,0,2,0
327,3,11,4,6,2600,0,4,2,1,0,4,3,54,0,2,3,1,1,0,0,1,0
328,1,42,1,1,8900,0,0,1,2,0,2,3,53,0,2,1,3,1,1,0,1,0
329,2,16,4,1,2500,2,2,2,2,0,2,2,35,2,1,1,2,1,1,0,1,0
330,3,18,2,2,3650,1,2,3,2,0,3,1,30,2,1,1,2,1,0,0,1,0
331,2,24,2,3,2150,0,1,4,1,0,4,1,29,2,1,1,2,1,1,0,2,0
332,3,22,2,1,4780,3,2,2,2,0,3,2,27,2,1,1,2,1,0,0,1,0
333,3,14,3,4,1890,0,3,3,2,0,3,1,24,2,1,1,2,1,0,0,1,0
334,1,20,2,5,1730,4,2,4,2,0,3,0,28,2,0,1,2,1,0,0,2,0
335,3,26,2,3,5430,0,2,4,2,0,4,2,31,2,1,1,2,1,1,0,1,0
336,3,10,2,2,1350,0,3,3,2,0,3,1,25,2,1,1,2,1,0,0,1,0
337,2,28,2,4,6800,0,3,4,2,0,4,2,33,2,1,1,3,1,1,0,2,0
338,3,16,2,1,2200,0,2,3,2,0,3,1,27,2,1,1,2,1,0,0,1,0
339,1,14,2,6,1020,1,3,2,1,0,4,0,24,2,0,1,1,1,0,0,2,0
340,1,10,3,4,1800,0,3,3,2,0,3,1,35,2,1,1,2,1,0,0,1,0
341,2,14,3,3,2950,0,3,4,2,0,4,0,48,2,1,1,2,1,0,0,1,0
342,0,6,2,4,1400,0,2,3,1,0,2,1,22,2,1,1,1,1,0,0,1,0
343,0,12,4,4,3400,0,3,2,2,0,3,0,37,2,1,2,2,1,0,0,1,0
344,2,9,2,3,1100,0,2,3,2,0,4,0,29,2,1,1,2,1,0,0,1,0
345,3,20,2,5,4300,0,3,4,2,1,3,2,44,2,1,1,2,1,0,0,2,0
346,1,7,3,3,1600,0,2,2,1,0,2,0,24,2,0,1,1,1,0,0,2,0
347,0,16,2,4,3100,0,3,3,2,0,4,0,41,2,1,1,2,1,0,0,1,0
348,2,10,3,4,1300,0,2,1,2,0,2,1,25,2,1,1,2,1,0,0,1,0
349,0,8,2,4,2000,0,3,3,2,0,3,0,36,2,1,1,2,1,0,0,1,0
350,1,18,3,2,3200,1,3,2,3,0,3,1,30,1,1,2,2,1,0,0,1,0
351,2,10,1,5,2100,0,4,4,2,0,3,2,20,0,1,1,2,2,1,0,2,0
352,0,20,0,3,4800,0,2,3,2,0,3,2,22,0,1,1,2,1,0,0,1,0
353,2,6,2,1,1500,0,1,2,3,0,2,1,18,1,1,2,1,1,0,0,2,0
354,3,18,3,6,7200,0,2,4,1,0,4,3,40,0,1,2,2,1,0,0,1,0
355,1,24,2,3,5000,0,3,2,2,0,3,1,26,2,1,1,3,2,0,0,2,0
356,3,9,4,2,2000,0,4,4,2,0,2,2,23,0,1,2,2,1,1,0,1,0
357,0,15,0,4,3500,0,2,3,2,0,4,3,29,1,1,3,2,2,0,0,1,0
358,2,12,2,3,1800,0,4,2,1,0,2,2,32,0,1,1,2,1,0,0,2,0
359,3,24,3,5,7000,0,1,4,2,0,3,2,38,0,1,2,2,1,0,0,1,0
360,2,14,3,5,1600,0,3,3,1,0,3,1,29,2,1,2,1,1,0,0,1,0
361,0,20,0,0,1200,0,4,5,2,0,2,2,34,1,0,2,2,2,0,0,2,0
362,2,17,3,6,2050,0,1,4,2,0,3,2,55,2,2,3,1,2,1,0,1,0
363,1,13,2,3,1300,0,3,4,1,0,2,1,22,1,1,1,2,1,0,0,1,0
364,3,19,4,8,3400,2,2,4,2,0,4,2,38,2,1,2,2,1,0,0,1,0
365,0,28,0,5,3000,0,2,3,1,0,1,2,40,2,0,1,2,2,0,0,2,0
366,3,10,2,2,1000,0,3,4,1,0,3,0,25,2,1,1,1,1,0,0,1,0
367,1,22,0,0,1250,0,4,5,2,0,2,2,31,2,0,2,2,2,0,0,2,0
368,2,16,3,7,2200,1,2,4,1,0,3,2,30,2,1,2,1,1,0,0,1,0
369,0,30,0,4,5000,0,2,4,2,0,2,2,41,1,0,1,2,2,0,0,2,0
370,2,18,4,4,2890,3,2,3,2,0,3,1,29,2,1,2,2,1,0,0,1,0
371,0,12,4,0,450,4,3,3,1,0,4,0,35,2,1,2,1,1,1,0,1,0
372,3,24,4,4,3200,0,2,3,1,0,2,0,26,2,1,2,2,1,1,0,1,0
373,1,36,4,4,5200,0,1,4,2,0,2,1,28,2,1,1,1,1,0,0,2,0
374,3,10,2,4,1000,2,4,4,2,0,3,1,43,1,1,1,2,1,1,0,1,0
375,3,50,4,1,12000,1,2,2,1,0,4,2,22,0,0,2,1,1,0,0,2,0
376,2,6,2,3,650,0,1,1,1,0,3,0,21,2,0,1,1,2,0,0,1,0
377,1,20,4,4,1300,0,2,4,3,0,2,2,32,2,1,1,2,1,0,0,2,0
378,3,14,4,4,1350,0,3,3,2,0,2,0,36,2,1,2,1,1,0,0,1,0
379,3,40,4,4,10800,0,2,2,1,0,4,2,23,0,0,2,1,1,0,0,2,0
380,2,20,3,2,2100,1,2,3,2,0,3,1,31,2,1,2,2,1,1,0,1,0
381,3,18,2,0,1800,0,2,2,3,0,2,1,30,2,1,1,3,1,1,0,1,0
382,3,25,4,5,1950,3,2,3,1,0,2,2,34,2,1,2,2,1,1,0,1,0
383,0,14,4,2,1400,0,2,4,1,0,3,1,24,2,0,2,2,1,0,0,1,0
384,1,13,4,0,960,0,3,2,2,0,3,0,46,2,1,2,1,2,0,0,1,0
385,3,35,2,3,3800,4,4,2,1,0,4,0,44,2,1,1,1,1,1,0,1,0
386,3,11,2,2,750,0,2,4,1,0,1,0,25,2,1,1,2,1,1,0,1,0
387,3,7,2,2,3000,2,2,1,2,0,2,2,33,2,1,1,2,1,1,0,1,0
388,3,13,4,3,1300,0,2,4,1,0,2,1,36,2,1,2,2,1,0,0,1,0
389,0,11,2,3,680,1,3,4,3,0,1,1,21,2,1,1,2,1,0,0,2,0
390,2,18,2,2,3140,0,3,3,2,0,3,2,31,2,1,1,2,1,0,0,1,0
391,3,15,3,4,1892,0,2,4,2,0,4,2,28,2,0,1,1,1,0,0,2,0
392,0,20,2,0,4001,0,2,2,1,0,4,2,30,2,1,2,2,1,0,0,1,0
393,1,12,1,3,1450,0,1,3,2,0,3,1,25,2,1,2,2,2,0,0,1,0
394,3,10,2,1,2780,0,4,4,2,0,4,3,34,2,1,1,2,1,0,0,1,0
395,1,24,3,4,3200,2,2,4,2,0,2,2,43,2,1,2,2,1,1,0,1,0
396,2,10,2,0,3870,0,1,1,2,2,1,1,36,2,1,1,1,2,0,0,2,0
397,3,24,2,1,2840,0,4,4,2,0,4,2,35,2,1,1,3,1,1,0,1,0
398,0,12,2,3,1300,0,2,2,1,0,4,2,21,2,0,1,2,1,0,0,2,0
399,3,24,2,0,3750,0,4,4,1,1,4,3,60,2,2,1,2,1,1,0,1,0
400,0,20,2,1,5000,0,0,3,1,0,2,2,31,2,1,1,2,1,0,0,1,0
401,3,17,3,0,2200,0,1,2,1,0,2,1,28,2,1,2,2,1,0,0,1,0
402,0,13,2,0,9000,0,4,1,0,0,4,1,47,2,1,1,3,1,1,1,2,0
403,2,25,2,1,4000,0,2,2,2,0,2,3,33,2,2,1,3,1,1,0,1,0
404,3,16,2,1,4500,0,2,3,2,0,2,2,31,2,1,1,2,1,1,0,1,0
405,0,14,2,0,9000,0,4,1,0,0,4,1,46,2,1,1,3,1,1,1,2,0
406,1,32,2,3,3500,1,2,2,1,1,4,2,22,2,0,1,2,1,0,0,2,0
407,3,18,4,0,1000,0,1,4,1,0,1,1,31,2,1,2,2,1,0,0,1,0
408,0,45,2,5,3100,0,2,3,2,0,4,2,53,2,1,1,2,1,0,0,2,0
409,3,15,3,1,3600,0,1,1,1,0,2,1,47,2,1,2,1,1,0,0,1,0
410,2,18,3,2,3985,0,3,3,2,0,3,2,34,2,1,2,2,1,1,0,1,0
411,3,12,2,4,2100,0,3,4,2,0,2,2,30,2,0,2,3,2,1,0,1,0
412,1,24,4,8,3450,0,0,3,3,0,3,2,39,2,1,3,0,2,1,0,1,0
413,3,30,4,1,5700,0,4,2,2,0,2,1,34,2,1,2,2,2,1,0,1,0
414,3,24,2,0,1500,1,4,4,3,0,4,0,40,2,0,1,1,1,0,0,1,0
415,3,24,2,1,2500,3,2,2,1,0,4,2,27,2,0,1,2,1,1,0,1,0
416,0,12,2,0,3500,3,2,1,2,0,3,1,30,2,1,1,2,2,0,0,1,0
417,0,24,2,3,3000,0,1,4,2,0,1,3,21,0,2,1,2,1,0,0,1,0
418,0,24,0,3,4000,0,4,3,2,0,4,3,22,0,0,2,2,2,0,0,2,0
419,1,9,1,0,1400,1,3,2,2,0,3,3,28,2,1,1,2,1,0,0,2,0
420,0,21,2,1,2800,2,3,4,1,0,3,2,35,2,0,1,1,1,1,0,1,0
421,0,18,2,3,1400,1,4,3,2,0,2,3,28,2,1,1,2,1,0,0,2,0
422,1,15,2,4,1050,0,1,4,3,0,1,0,24,2,0,1,1,1,0,0,1,0
423,2,24,2,4,1380,1,4,4,1,0,2,3,48,2,2,1,2,1,1,0,1,0
424,0,12,2,0,1410,0,1,3,2,0,2,3,27,2,2,1,3,1,1,0,2,0
425,0,30,2,3,3620,3,4,4,1,0,4,1,56,2,0,2,2,1,1,0,1,0
426,0,24,2,3,3340,0,4,4,2,0,2,1,38,2,0,1,3,1,1,0,2,0
427,1,12,2,4,630,0,1,4,3,2,1,0,25,0,1,1,1,1,0,0,1,0
428,1,12,2,3,980,3,1,1,1,0,4,0,18,2,0,1,1,1,0,0,1,0
429,1,30,2,4,2990,4,4,2,1,0,4,2,24,2,1,1,2,1,0,0,1,0
430,2,18,2,5,1800,1,3,3,2,0,3,1,35,2,1,1,2,1,0,0,1,0
431,0,12,2,6,850,0,1,4,1,0,4,1,50,2,1,1,2,1,0,0,2,0
432,2,24,2,4,1300,1,3,4,2,0,3,1,27,2,1,1,2,1,1,0,1,0
433,1,6,1,6,400,2,1,4,1,0,2,1,23,0,0,1,2,2,0,0,2,0
434,3,24,2,3,2800,2,4,3,2,0,4,1,52,2,1,1,2,1,0,0,1,0
435,0,24,1,1,3600,0,2,1,1,2,4,2,21,0,0,1,2,1,0,1,1,0
436,1,12,2,7,800,0,1,4,1,0,4,1,54,2,1,1,2,1,0,0,2,0
437,3,24,2,4,1320,1,3,4,3,0,3,1,27,2,1,1,2,1,1,0,1,0
438,0,36,4,3,2350,0,2,3,3,0,2,1,47,2,1,2,2,1,1,0,1,0
439,2,6,1,7,440,3,1,4,1,0,2,1,25,0,0,1,2,2,0,0,2,0
440,1,18,3,2,4123,2,2,3,1,0,3,1,28,2,1,1,2,1,1,0,1,0
441,0,14,2,0,1890,0,2,3,1,0,2,1,22,2,1,1,1,1,0,0,1,0
442,2,20,3,5,3210,2,3,2,2,0,3,1,31,2,1,2,2,1,1,0,1,0
443,1,10,4,0,1120,1,3,4,2,1,3,1,45,2,1,2,2,1,1,0,1,0
444,3,30,4,2,7640,3,3,2,2,0,1,3,33,2,2,2,2,1,1,0,1,0
445,2,22,4,7,1450,3,2,2,0,0,4,0,34,2,1,2,2,1,1,0,1,0
446,0,22,2,8,6800,0,2,2,3,0,2,2,20,1,1,1,1,1,0,0,1,0
447,2,22,4,0,1400,4,3,4,2,0,2,0,38,0,1,2,1,2,0,0,2,0
448,1,25,3,1,5800,0,4,1,2,0,2,2,29,2,1,2,3,1,1,0,1,0
449,3,14,4,3,650,0,4,4,2,0,4,0,55,2,1,1,2,1,0,0,1,0
450,2,18,2,5,2500,1,3,2,1,0,3,2,30,2,1,1,1,1,1,0,1,0
451,1,25,3,2,1800,0,2,3,1,0,2,1,32,2,1,1,2,2,0,0,1,0
452,0,40,2,1,4000,0,1,2,2,0,3,0,45,2,1,1,2,2,0,0,1,0
453,2,12,2,4,1000,2,3,4,1,0,4,1,24,2,1,1,1,1,0,0,2,0
454,1,30,2,3,3200,0,2,3,2,0,2,1,36,2,1,1,2,1,0,0,1,0
455,0,15,2,2,1700,0,1,2,1,0,3,0,33,2,0,1,1,2,0,0,1,0
456,3,18,2,1,2400,2,3,4,2,0,4,1,31,2,1,1,2,1,0,0,2,0
457,1,20,2,3,2800,1,2,3,2,0,2,1,34,2,1,1,1,1,0,0,1,0
458,0,22,2,0,3500,0,2,2,1,0,2,1,38,2,0,1,1,2,0,0,1,0
459,2,28,2,4,2200,0,3,4,1,0,3,2,39,2,1,1,2,1,0,0,2,0
460,1,22,3,2,3200,1,3,3,2,1,3,1,40,1,1,2,2,1,0,0,1,0
461,3,16,1,5,2100,0,1,2,1,0,2,0,30,2,1,1,1,1,0,0,2,0
462,2,30,4,3,6800,0,4,3,3,0,4,2,45,2,2,2,2,1,1,0,1,0
463,0,18,2,1,1600,2,2,4,1,0,2,0,28,1,1,1,1,1,0,0,2,0
464,3,24,3,4,4900,0,2,2,2,1,3,1,49,2,1,2,2,1,0,0,1,0
465,1,20,4,5,3800,0,4,3,2,0,4,3,42,2,2,3,3,2,1,0,1,0
466,2,12,2,3,1500,2,1,2,1,0,2,0,24,2,1,1,2,1,0,0,2,0
467,3,42,4,8,7000,0,3,3,2,0,4,2,52,2,2,3,3,1,1,0,2,0
468,2,18,1,4,2900,0,2,2,1,0,3,1,39,2,1,1,2,1,0,0,1,0
469,0,24,3,2,4700,0,4,2,2,0,3,2,41,2,1,2,2,1,0,0,1,0
470,1,14,3,4,2000,0,3,4,2,0,3,1,35,0,1,1,2,1,0,0,1,0
471,0,20,2,3,1700,0,2,4,1,1,2,2,42,2,1,1,2,2,0,0,2,0
472,1,16,3,8,2500,4,2,4,2,0,3,1,29,0,1,2,2,1,0,0,1,0
473,0,10,2,2,1200,0,3,4,1,0,2,1,33,2,1,1,1,1,0,0,2,0
474,1,22,4,6,3100,4,2,4,2,0,4,0,36,2,1,2,3,1,0,0,1,0
475,1,17,2,5,2300,0,3,4,2,0,3,2,38,0,1,1,2,2,0,0,1,0
476,0,18,1,3,1400,0,2,4,1,1,2,1,40,2,1,1,2,1,0,0,2,0
477,1,30,3,7,2700,4,2,4,2,0,3,1,34,2,1,2,2,1,0,0,1,0
478,1,13,2,4,1900,0,3,4,2,0,2,2,31,0,1,1,2,2,0,0,1,0
479,0,15,2,4,1650,0,2,4,1,0,3,1,39,2,1,1,2,1,0,0,2,0
480,2,17,2,3,1985,0,3,2,2,0,3,0,30,2,1,1,2,1,0,0,1,0
481,1,10,2,5,1342,0,2,4,3,1,2,0,27,2,1,1,1,1,0,0,1,0
482,3,20,2,4,2745,0,4,1,2,0,2,2,38,2,1,1,2,1,0,0,1,0
483,2,14,2,3,2201,0,2,3,2,0,3,1,28,0,1,1,2,1,0,0,1,0
484,3,22,4,4,2643,2,4,2,2,0,2,2,36,2,1,1,2,1,0,0,1,0
485,1,12,2,4,1450,0,4,4,1,0,2,2,49,0,0,1,3,1,1,0,1,0
486,3,25,2,0,1458,0,2,2,2,2,2,0,33,2,1,1,2,1,1,0,1,0
487,2,8,2,3,2150,0,2,2,2,0,2,0,43,2,1,1,2,1,1,0,1,0
488,3,13,4,6,2045,3,3,4,1,0,2,2,62,2,1,1,2,1,0,0,1,0
489,3,23,4,0,1970,3,4,4,2,0,4,0,58,2,1,1,2,1,1,0,1,0
490,2,18,3,3,1250,1,4,3,1,0,3,1,30,1,1,2,3,2,1,0,1,0
491,0,24,1,5,2000,3,3,4,1,0,4,3,38,2,1,1,2,1,0,0,2,0
492,2,10,3,6,1000,4,4,4,2,0,4,2,50,2,1,2,3,1,1,0,1,0
493,1,30,2,2,3000,0,3,2,2,0,3,1,42,0,2,1,3,2,1,0,1,0
494,0,15,0,7,1200,4,4,4,2,0,4,0,32,2,1,2,2,1,0,0,1,0
495,3,12,2,0,2400,0,2,2,2,0,4,3,37,0,2,1,3,2,0,0,1,0
496,1,6,4,4,1150,4,4,4,2,0,4,3,65,2,1,2,2,1,1,0,1,0
497,0,27,2,6,1800,4,3,4,2,0,4,2,33,2,1,1,2,1,0,0,2,0
498,2,9,2,1,1400,1,3,4,2,0,3,0,29,2,1,1,3,1,0,0,1,0
499,1,18,3,4,1350,4,4,4,2,0,4,3,34,2,1,2,2,1,1,0,1,0
500,1,15,2,5,1400,0,3,4,1,0,3,0,28,2,1,1,2,1,0,0,1,0
501,2,22,3,0,1600,2,2,3,1,0,4,1,30,2,1,1,2,2,1,0,2,0
502,3,10,4,6,1100,4,4,4,2,0,4,0,27,2,1,2,2,1,0,0,1,0
503,1,25,2,8,2600,0,1,4,1,0,2,0,33,2,1,1,1,2,1,0,1,0
504,2,18,3,3,1800,3,3,4,1,0,3,1,31,2,1,1,2,2,0,0,1,0
505,0,16,0,4,3000,0,2,1,1,0,4,1,25,2,0,1,2,1,0,0,2,0
506,3,9,4,4,950,4,4,4,2,0,4,0,23,2,1,2,2,1,1,0,1,0
507,1,20,2,7,2400,0,1,4,1,0,1,0,34,2,1,1,2,2,1,0,1,0
508,2,28,3,0,1750,2,3,3,1,0,4,2,35,2,1,1,3,1,1,0,2,0
509,3,14,4,5,1300,4,4,4,2,0,4,0,40,2,1,3,2,1,0,0,1,0
510,2,18,3,5,2100,1,2,3,1,0,3,1,33,2,1,1,2,1,0,0,1,0
511,2,12,1,3,1200,0,2,4,0,0,2,0,42,2,1,1,1,1,0,0,1,0
512,1,36,4,2,8900,0,3,4,2,0,4,2,28,2,1,2,2,1,1,0,2,0
513,3,15,3,6,4800,0,2,3,2,0,3,1,45,2,1,1,2,1,0,0,1,0
514,0,12,2,1,1400,0,2,2,0,0,2,0,30,2,1,1,1,1,0,0,1,0
515,3,6,1,8,500,0,4,4,3,0,4,2,37,2,1,1,1,1,0,0,1,0
516,1,36,3,0,7200,0,2,2,1,0,2,1,50,2,0,1,2,1,0,0,1,0
517,2,15,2,4,1700,0,3,2,2,0,3,1,38,2,1,1,2,1,1,0,1,0
518,0,18,4,3,8000,2,2,1,1,0,4,2,25,2,0,2,2,1,1,0,1,0
519,3,12,2,5,1600,0,2,3,2,0,2,1,41,2,1,1,2,1,0,0,1,0
520,2,45,2,3,9870,1,3,3,2,0,3,1,33,2,1,1,2,1,1,0,1,0
521,1,30,3,2,4560,0,2,3,2,1,2,0,25,1,1,1,1,1,0,0,2,0
522,2,50,2,4,11200,2,3,4,1,0,4,2,35,2,1,1,3,1,1,0,1,0
523,0,18,1,0,1300,0,1,3,2,0,2,0,22,1,0,1,1,1,0,0,2,0
524,3,40,2,4,5600,0,4,4,2,0,3,2,29,2,1,1,2,1,0,0,1,0
525,1,28,3,3,3400,0,3,2,2,0,4,1,26,2,1,2,2,1,0,0,1,0
526,0,32,2,4,7800,0,3,4,2,2,4,2,30,0,0,1,1,1,0,0,2,0
527,2,20,4,0,2200,0,2,4,2,0,4,1,36,0,1,2,1,1,0,1,1,0
528,3,48,0,5,2500,0,2,4,2,0,2,2,28,2,1,2,2,1,0,0,1,0
529,1,24,2,3,1400,0,3,3,2,0,3,1,24,1,1,1,1,1,0,0,2,0
530,2,14,2,1,1845,0,2,3,2,0,3,1,29,2,1,1,2,1,0,0,1,0
531,1,20,2,4,2310,0,3,3,1,0,4,0,36,2,0,1,1,1,0,0,1,0
532,2,15,3,0,1789,4,2,4,2,0,2,2,30,2,1,2,2,1,1,0,2,0
533,0,16,2,3,987,0,3,2,0,0,1,1,28,2,1,1,2,1,0,0,2,0
534,1,12,2,2,1945,0,2,4,1,0,3,0,34,2,1,1,2,1,0,0,1,0
535,3,10,2,0,1078,0,2,3,1,0,2,1,26,2,1,1,2,1,0,0,1,0
536,0,45,3,8,6500,4,2,4,2,0,4,3,39,2,2,1,2,2,1,0,1,0
537,1,30,2,5,2654,0,3,3,1,0,3,2,32,2,1,1,2,1,0,0,2,0
538,2,18,2,0,1123,0,2,3,3,0,2,0,27,2,1,2,2,1,1,0,1,0
539,0,12,4,1,702,0,4,4,2,0,3,1,34,2,1,2,2,1,0,0,2,0
540,2,15,3,5,2340,1,3,4,1,0,3,1,38,2,1,1,1,1,0,0,1,0
541,1,20,2,8,2500,2,4,4,0,0,2,2,59,0,0,2,1,1,0,0,2,0
542,0,17,2,6,6000,0,2,3,2,0,3,0,25,2,0,1,1,1,0,0,1,0
543,2,14,3,2,1400,0,1,4,3,0,4,0,42,2,0,1,1,1,0,0,1,0
544,1,13,2,5,750,0,3,4,1,0,2,0,39,2,1,1,1,1,0,0,2,0
545,3,16,4,5,1200,1,0,4,2,0,4,0,58,2,1,3,1,1,0,0,1,0
546,0,19,2,7,3000,4,4,4,2,0,3,1,40,2,1,1,2,1,1,0,1,0
547,1,18,4,3,2200,0,2,4,1,0,4,0,23,2,0,2,2,1,0,0,2,0
548,2,12,2,4,750,2,2,4,2,0,3,0,65,2,1,1,1,1,0,0,2,0
549,3,22,3,6,3200,3,4,4,3,0,3,2,42,2,1,1,2,1,0,0,1,0
550,2,28,2,5,5800,4,3,3,2,0,3,1,32,2,1,1,2,1,0,0,2,0
551,0,15,2,7,4000,0,4,1,2,1,1,0,34,0,1,1,3,1,1,0,1,0
552,2,45,2,8,14000,0,2,2,2,0,2,2,24,2,1,1,2,1,1,0,2,0
553,1,10,2,3,750,0,4,4,2,0,4,2,37,2,1,1,2,1,0,0,1,0
554,0,19,4,0,1500,0,4,4,3,0,3,2,29,2,1,2,2,1,1,0,1,0
555,2,14,2,4,6000,4,0,2,2,0,1,3,50,2,1,1,3,1,1,0,2,0
556,3,17,2,4,1300,0,1,3,3,0,4,0,38,2,1,1,2,1,1,0,1,0
557,3,22,2,1,5000,4,0,2,1,0,4,1,25,2,0,1,3,1,1,0,1,0
558,3,5,2,7,1100,4,0,4,2,0,4,1,35,2,1,1,3,2,1,0,1,0
559,3,30,3,8,2500,0,2,2,1,0,2,2,25,2,1,2,2,1,1,0,1,0
560,2,18,3,2,2145,0,2,4,2,0,3,1,33,2,1,1,2,1,0,0,2,0
561,1,35,4,5,2890,0,3,4,2,0,4,2,49,2,0,1,1,1,0,0,1,0
562,0,10,2,1,1050,0,1,4,1,0,2,1,20,2,1,1,2,1,0,0,2,0
563,2,14,2,3,1830,0,2,4,2,1,4,1,38,2,0,1,2,1,0,0,2,0
564,1,28,4,4,3540,0,4,4,2,0,4,1,44,2,1,1,1,1,0,0,2,0
565,3,15,2,2,1320,0,1,4,1,0,3,1,26,2,1,1,2,1,1,0,2,0
566,2,5,2,0,750,0,0,1,1,0,4,0,50,2,1,1,0,1,0,0,1,0
567,3,20,3,7,2450,2,1,4,2,0,2,0,40,0,1,1,1,2,0,0,2,0
568,2,22,4,1,6000,0,0,4,2,1,2,3,25,0,1,2,3,1,1,0,1,0
569,0,16,2,2,3100,0,1,4,1,0,4,0,22,2,0,1,1,1,1,0,2,0
570,2,11,2,0,4500,0,0,2,2,0,3,2,50,0,2,1,3,1,0,0,1,0
571,1,14,2,5,2800,0,1,2,1,2,4,1,20,2,1,1,1,1,0,0,1,0
572,0,40,4,2,5500,0,1,4,1,1,4,3,25,2,0,2,1,1,1,0,2,0
573,2,10,2,4,3200,0,2,3,3,0,1,2,25,2,1,1,2,1,0,0,1,0
574,3,13,4,3,600,2,4,4,2,0,4,1,40,2,1,2,2,2,1,0,1,0
575,3,11,4,4,2000,0,4,2,2,0,2,3,27,2,1,2,2,1,0,0,1,0
576,3,50,4,1,2800,4,4,4,2,0,3,2,39,2,1,2,2,2,1,0,1,0
577,1,16,3,7,1400,3,2,3,3,0,3,1,60,1,1,2,2,1,0,0,2,0
578,1,31,3,10,2400,1,4,4,2,0,2,1,42,1,1,2,2,1,0,0,1,0
579,3,25,4,0,1300,3,4,4,1,0,4,0,38,2,1,2,2,1,1,0,1,0
580,1,15,3,2,2100,0,3,2,2,0,3,1,40,1,1,2,2,1,1,0,1,0
581,3,12,1,0,1400,0,2,1,1,0,2,2,35,2,1,1,1,1,0,0,1,0
582,0,22,4,5,2500,0,4,4,2,0,4,2,45,0,0,1,1,1,0,0,1,0
583,2,14,2,3,1350,4,3,4,2,0,3,2,38,2,1,2,2,1,1,0,2,0
584,1,18,3,0,1200,0,2,2,1,0,4,2,33,2,1,1,2,1,1,0,1,0
585,0,20,4,4,2400,0,4,4,2,0,4,0,60,0,0,1,1,1,0,0,1,0
586,3,8,2,0,1700,0,2,2,2,0,2,0,32,2,0,2,2,2,0,0,1,0
