,Col 1,Col 2,Col 3,Col 4,Col 5,Col 6,Col 7,Col 8,Col 9,Col 10,Col 11,Col 12,Col 13,Col 14,Col 15,target,Col 16,Col 17,Col 18,Col 19,Col 20,Col 21,Col 22,Col 23,real_identifier
131,410.0,125.0,10.0,6.0,120.0,0.0,56.0,-120.0,25.0,1.0,5.0,2.0,2.0,1850.0,27.0,11.0,25.0,7.0,11.0,61.0,802.0,0.3,-1.0,-1.0,0
132,430.0,35.0,10.0,3.0,45.0,10.0,40.0,98.0,130.0,1.0,5.0,2.0,11.0,2310.0,18.0,11.0,61.0,16.0,-1.0,355.0,861.0,-1.0,-1.0,-1.0,0
133,380.0,355.0,31.0,2.0,65.0,5.0,58.0,3.0,23.0,0.0,5.0,5.0,8.0,3230.0,13.0,11.0,124.0,114.0,17.0,301.0,830.0,0.58,-1.0,-1.0,0
134,440.0,340.0,46.0,6.0,85.0,4.0,25.0,54.0,2.0,0.0,5.0,7.0,8.0,2130.0,8.0,9.0,162.0,34.0,24.0,16.0,845.0,0.33,-1.0,-1.0,0
135,150.0,215.0,3.0,1.0,22.0,10.0,-8.0,12.0,180.0,0.0,5.0,4.0,8.0,1050.0,18.0,11.0,238.0,91.0,-1.0,4210.0,866.0,0.48,-1.0,-1.0,0
136,125.0,110.0,47.0,2.0,65.0,10.0,58.0,2.0,180.0,0.0,3.0,3.0,8.0,5180.0,13.0,11.0,295.0,227.0,-1.0,26.0,807.0,-1.0,-1.0,-1.0,0
137,47.0,238.0,47.0,2.0,65.0,3.0,60.0,2.0,62.0,0.0,5.0,14.0,7.0,2990.0,13.0,11.0,55.0,44.0,19.0,201.0,840.0,-1.0,-1.0,-1.0,0
138,146.0,237.0,49.0,7.0,40.0,4.0,28.0,-91.0,35.0,0.0,5.0,7.0,2.0,2590.0,16.0,11.0,121.0,76.0,33.0,801.0,888.0,0.3,-1.0,-1.0,0
139,123.0,333.0,49.0,7.0,9.0,1.0,45.0,-109.0,111.0,1.0,5.0,1.0,11.0,1210.0,5.0,11.0,76.0,34.0,18.0,151.0,877.0,-1.0,-1.0,-1.0,0
140,250.0,310.0,45.0,4.0,60.0,5.0,12.0131,-70.5985,125.0,0.0,5.0,3.0,12.0,2200.0,16.0,11.0,20.0,10.5,27.0,410.0,870.4434,0.4,-1.0,-1.0,0
141,360.0,110.0,50.0,7.0,40.0,10.0,31.0895,-93.6647,115.0,1.0,3.0,7.0,2.0,5000.0,18.0,11.0,185.0,25.6,-1.0,110.0,-1.0,-1.0,-1.0,-1.0,0
142,340.0,315.0,46.0,4.0,5.0,1.0,38.39,62.1,185.0,1.0,3.0,6.0,3.0,3400.0,8.0,11.0,46.4,19.9,22.8,230.0,780.3425,-1.0,-1.0,0.85,0
143,450.0,355.0,38.0,3.0,115.0,0.0,52.0,45.8042,110.0,1.0,6.0,7.0,3.0,970.0,5.0,11.0,39.4,14.2,27.0,1010.0,865.1824,0.68,-1.0,-1.0,0
144,300.0,295.0,50.0,7.0,80.0,1.0,32.7333,-103.5625,40.0,1.0,6.0,3.0,3.0,980.0,22.0,6.0,125.0,36.4,12.0,5.0,835.912,0.5,-1.0,-1.0,0
145,50.0,130.0,39.0,6.0,105.0,1.0,27.9833,50.6167,155.0,0.0,6.0,3.0,3.0,2300.0,13.0,9.0,85.0,58.0,18.0,55.0,835.912,-1.0,-1.0,-1.0,0
146,70.0,30.0,37.0,6.0,85.0,4.0,26.4333,53.7,145.0,0.0,6.0,3.0,8.0,2200.0,13.0,9.0,75.0,43.0,24.0,210.0,855.8498,0.6,-1.0,-1.0,0
147,25.0,290.0,50.0,7.0,40.0,10.0,28.5458,-93.443,160.0,0.0,6.0,3.0,2.0,4800.0,16.0,15.0,65.0,52.0,-1.0,160.0,850.7761,0.56,-1.0,-1.0,0
148,185.0,190.0,48.0,2.0,70.0,5.0,54.3932,3.5239,160.0,0.0,3.0,7.0,9.0,2250.0,22.0,11.0,65.0,60.1,16.0,35.0,-1.0,-1.0,-1.0,0.85,0
149,5.0,315.0,34.0,6.0,30.0,1.0,22.9607,57.0452,125.0,1.0,6.0,9.0,8.0,1500.0,8.0,9.0,80.0,31.0,22.0,65.0,830.0729,0.27,-1.0,-1.0,0
150,245.0,140.0,45.0,5.0,5.0,0.0,40.0,-100.0,90.0,1.0,3.0,5.0,3.0,2500.0,10.0,6.0,80.0,12.0,17.0,21.0,750.0,-1.0,-1.0,-1.0,0
151,220.0,180.0,10.0,3.0,30.0,2.0,-20.0,-40.0,130.0,1.0,5.0,6.0,5.0,1500.0,18.0,11.0,640.0,22.0,24.0,360.0,880.0,0.5,-1.0,-1.0,0
152,210.0,35.0,12.0,2.0,45.0,0.0,40.0,100.0,125.0,1.0,5.0,6.0,10.0,105.0,17.0,11.0,65.0,13.0,22.0,240.0,860.0,0.3,-1.0,-1.0,0
153,10.0,350.0,50.0,6.0,40.0,3.0,30.0,-96.0,115.0,1.0,5.0,5.0,6.0,2600.0,7.0,9.0,30.0,5.0,13.0,25.0,800.0,0.35,-1.0,-1.0,0
154,120.0,230.0,55.0,5.0,25.0,0.0,10.0,-65.0,120.0,1.0,5.0,7.0,11.0,3800.0,18.0,11.0,485.0,260.0,16.0,490.0,900.0,0.48,-1.0,-1.0,0
155,360.0,340.0,35.0,3.0,90.0,0.0,63.0,67.0,180.0,1.0,5.0,2.0,4.0,2500.0,12.0,11.0,35.0,20.0,16.0,165.0,820.0,0.32,-1.0,-1.0,0
156,110.0,370.0,10.0,6.0,110.0,0.0,52.0,-115.0,30.0,1.0,2.0,5.0,3.0,2300.0,9.0,6.0,35.0,21.0,6.5,6.0,-1.0,-1.0,-1.0,0.85,0
157,330.0,150.0,20.0,3.0,15.0,4.0,24.0,73.0,115.0,1.0,5.0,8.0,7.0,875.0,17.0,11.0,45.0,20.0,29.0,7600.0,955.0,-1.0,-1.0,-1.0,0
158,100.0,170.0,1.0,2.0,3.0,0.0,37.0,66.0,3.0,1.0,2.0,8.0,4.0,1970.0,7.0,11.0,140.0,27.0,24.0,220.0,-1.0,-1.0,-1.0,0.9,0
159,20.0,150.0,35.0,3.0,115.0,9.0,56.0,55.0,18.0,1.0,5.0,2.0,3.0,830.0,5.0,7.0,43.0,8.0,-1.0,25.0,870.0,0.2,-1.0,-1.0,0
160,65.0,350.0,48.0,6.0,95.0,1.0,35.4949,-102.8177,28.0,1.0,1.0,7.0,2.0,600.0,22.0,12.0,80.0,38.0,22.0,45.0,-1.0,-1.0,-1.0,0.85,0
161,20.0,25.0,48.0,6.0,60.0,4.0,43.954,-83.6603,115.0,1.0,2.0,7.0,3.0,160.0,10.0,13.0,32.0,26.0,5.0,12.0,-1.0,-1.0,-1.0,-1.0,0
162,320.0,390.0,48.0,6.0,112.0,0.0,41.1135,-109.8829,35.0,1.0,5.0,2.0,10.0,1670.0,7.0,11.0,160.0,58.0,13.0,9.0,860.9849,0.5,-1.0,-1.0,0
163,12.0,260.0,48.0,6.0,75.0,0.0,38.0789,-108.2333,150.0,1.0,5.0,2.0,3.0,1680.5,5.0,7.0,25.0,14.8,15.0,16.0,830.2899,0.39,-1.0,-1.0,0
164,420.0,100.0,36.0,3.0,110.0,0.0,64.6375,55.9269,90.0,1.0,5.0,2.0,4.0,1050.9,10.0,10.0,300.0,61.0,13.0,210.0,890.1473,-1.0,-1.0,-1.0,0
165,250.0,265.0,8.0,6.0,120.0,8.0,52.8,-113.1,50.0,1.0,5.0,2.0,2.0,2080.0,5.0,7.0,50.5,13.8,-1.0,39.0,910.1534,0.182,-1.0,-1.0,0
166,165.0,245.0,48.0,6.0,42.0,3.0,31.8976,-87.066,36.0,1.0,3.0,2.0,7.0,5430.0,13.0,12.0,110.0,61.0,11.4,1.5,770.8032,-1.0,0.58,0.56,0
167,55.0,85.0,48.0,6.0,5.0,0.0,37.2724,-99.3319,115.0,1.0,2.0,8.0,2.0,2200.5,5.0,14.0,110.0,11.2,13.0,0.2,800.1831,-1.0,-1.0,-1.0,0
168,400.0,195.0,8.0,6.0,118.0,0.0,50.8698,-99.9538,115.0,1.0,5.0,2.0,3.0,580.5,5.0,10.0,100.0,7.0,11.0,36.0,850.8498,0.31,-1.0,-1.0,0
169,210.0,210.0,36.0,3.0,115.0,0.0,51.3333,45.6375,108.0,1.0,2.0,6.0,2.0,1330.0,5.0,10.0,120.0,34.0,6.4,205.0,-1.0,-1.0,-1.0,0.95,0
170,250.0,180.0,20.0,3.0,80.0,4.0,15.4321,45.6789,100.0,1.0,4.0,5.0,8.0,1500.0,10.0,11.0,100.0,40.0,20.0,500.0,800.1234,0.45,-1.0,-1.0,0
171,300.0,200.0,30.0,2.0,90.0,6.0,25.5678,-60.1234,110.0,1.0,5.0,4.0,7.0,2000.0,12.0,11.0,150.0,50.0,25.0,600.0,850.5678,0.5,-1.0,-1.0,0
172,350.0,220.0,40.0,4.0,100.0,8.0,35.6789,70.2345,120.0,1.0,6.0,6.0,9.0,2500.0,14.0,11.0,200.0,60.0,30.0,700.0,900.6789,0.55,-1.0,-1.0,0
173,400.0,240.0,50.0,5.0,110.0,10.0,45.789,-80.3456,130.0,1.0,7.0,7.0,10.0,3000.0,16.0,11.0,250.0,70.0,35.0,800.0,950.789,0.6,-1.0,-1.0,0
174,450.0,260.0,60.0,6.0,120.0,12.0,55.8901,90.4567,140.0,1.0,8.0,8.0,11.0,3500.0,18.0,11.0,300.0,80.0,40.0,900.0,1000.8901,0.65,-1.0,-1.0,0
175,500.0,280.0,70.0,7.0,130.0,14.0,65.9012,-100.5678,150.0,1.0,9.0,9.0,12.0,4000.0,20.0,11.0,350.0,90.0,45.0,1000.0,1050.9012,0.7,-1.0,-1.0,0
176,550.0,300.0,80.0,8.0,140.0,16.0,75.0123,110.6789,160.0,1.0,10.0,10.0,13.0,4500.0,22.0,11.0,400.0,100.0,50.0,1100.0,1100.0123,0.75,-1.0,-1.0,0
177,600.0,320.0,90.0,9.0,150.0,18.0,85.1234,-120.789,170.0,1.0,11.0,11.0,14.0,5000.0,24.0,11.0,450.0,110.0,55.0,1200.0,1150.1234,0.8,-1.0,-1.0,0
178,650.0,340.0,100.0,10.0,160.0,20.0,95.2345,130.8901,180.0,1.0,12.0,12.0,15.0,5500.0,26.0,11.0,500.0,120.0,60.0,1300.0,1200.2345,0.85,-1.0,-1.0,0
179,700.0,360.0,110.0,11.0,170.0,22.0,105.3456,-140.9012,190.0,1.0,13.0,13.0,16.0,6000.0,28.0,11.0,550.0,130.0,65.0,1400.0,1250.3456,0.9,-1.0,-1.0,0
180,312.0,150.0,45.0,5.0,70.0,1.0,40.0,-98.0,60.0,1.0,5.0,4.0,3.0,1800.0,5.0,10.0,50.0,12.0,20.0,100.0,850.0,0.0,-1.0,-1.0,0
181,225.0,10.0,38.0,4.0,110.0,0.0,50.0,55.0,90.0,1.0,5.0,6.0,2.0,1600.0,4.0,9.0,100.0,20.0,18.0,200.0,800.0,0.5,-1.0,-1.0,0
182,50.0,240.0,50.0,6.0,80.0,0.0,46.0,-106.0,150.0,1.0,5.0,6.0,2.0,1300.0,7.0,11.0,15.0,7.0,30.0,2300.0,860.0,0.6,-1.0,-1.0,0
183,280.0,380.0,3.0,0.0,20.0,3.0,-6.0,12.0,35.0,0.0,5.0,7.0,5.0,920.0,7.0,11.0,140.0,46.0,25.0,510.0,855.0,0.45,-1.0,-1.0,0
184,420.0,230.0,49.0,6.0,32.0,0.0,42.0,-111.0,36.0,1.0,3.0,2.0,9.0,4000.0,4.0,6.0,230.0,80.0,8.0,2.0,811.0,-1.0,0.5,0.45,0
185,350.0,60.0,37.0,3.0,90.0,9.0,62.0,112.0,172.0,1.0,5.0,1.0,4.0,1860.0,24.0,11.0,31.0,7.0,-1.0,130.0,866.0,0.3,-1.0,-1.0,0
186,140.0,115.0,10.0,2.0,95.0,4.0,46.0,125.0,130.0,1.0,5.0,2.0,4.0,310.0,7.0,11.0,80.0,10.0,25.0,185.0,871.0,0.34,-1.0,-1.0,0
187,90.0,335.0,49.0,6.0,86.0,0.0,37.0,-121.0,41.0,1.0,5.0,5.0,11.0,160.0,16.0,13.0,215.0,58.0,35.0,860.0,953.0,-1.0,-1.0,-1.0,0
188,275.0,315.0,49.0,6.0,40.0,3.0,33.0,-94.0,96.0,1.0,5.0,13.0,7.0,3670.0,12.0,9.0,76.0,11.5,12.0,62.0,772.0,0.51,-1.0,-1.0,0
189,55.0,50.0,49.0,6.0,31.0,4.0,34.0,-98.0,111.0,1.0,2.0,5.0,2.0,1360.0,4.0,4.0,335.0,22.0,11.0,4.0,-1.0,-1.0,-1.0,-1.0,0
190,310.0,380.0,9.0,5.0,120.0,8.0,53.0,-112.0,115.0,1.0,3.0,3.0,3.0,730.0,8.0,12.0,22.0,2.0,-1.0,85.0,-1.0,-1.0,-1.0,0.8,0
191,160.0,180.0,4.0,3.0,38.0,5.0,-37.0,149.0,64.0,0.0,6.0,6.0,5.0,2160.0,18.0,12.0,152.0,37.0,21.0,1620.0,820.0,0.72,-1.0,-1.0,0
192,390.0,360.0,12.0,2.0,65.0,5.0,56.0,5.0,93.0,0.0,6.0,8.0,5.0,2130.0,8.0,2.0,85.0,76.0,26.0,0.6,830.0,0.12,-1.0,-1.0,0
193,400.0,90.0,16.0,2.0,74.0,3.0,49.0,4.0,49.0,1.0,6.0,6.0,4.0,1800.0,13.0,10.0,23.0,19.0,15.0,11.0,850.0,0.26,-1.0,-1.0,0
194,260.0,4.0,42.0,1.0,75.0,10.0,35.0,12.0,19.0,0.0,3.0,5.0,7.0,2770.0,8.0,2.0,74.0,58.0,-1.0,2.0,-1.0,-1.0,-1.0,0.5,0
195,75.0,205.0,49.0,7.0,40.0,4.0,33.0,-95.0,112.0,1.0,3.0,9.0,6.0,1760.0,8.0,10.0,76.0,5.0,19.0,36.0,820.0,-1.0,-1.0,-1.0,0
196,275.0,135.0,49.0,7.0,76.0,1.0,33.5,-104.0,69.0,1.0,6.0,7.0,3.0,2890.0,22.0,10.0,37.0,11.0,10.0,125.0,830.0,-1.0,-1.0,-1.0,0
197,235.0,295.0,49.0,7.0,76.0,1.0,33.0,-103.0,35.0,1.0,6.0,6.0,3.0,1410.0,22.0,7.0,121.0,16.0,11.0,9.0,870.0,0.31,-1.0,-1.0,0
198,80.0,300.0,16.0,2.0,6.0,1.0,45.0,0.0,62.0,1.0,6.0,7.0,3.0,2200.0,8.0,12.0,61.0,20.0,19.0,210.0,860.0,0.29,-1.0,-1.0,0
199,260.0,390.0,9.0,7.0,116.0,1.0,56.0,-115.0,35.0,1.0,6.0,3.0,3.0,1720.0,10.0,12.0,25.0,4.0,14.0,240.0,830.0,0.47,-1.0,-1.0,0
200,312.0,267.0,47.0,3.0,75.0,4.0,50.1234,-88.1234,150.0,1.0,5.0,3.0,4.0,1025.0,20.0,10.0,100.0,50.0,10.0,30.0,850.0,0.2,-1.0,-1.0,0
201,250.0,230.0,45.0,5.0,60.0,6.0,45.6789,-90.5678,120.0,1.0,4.0,3.0,5.0,900.0,18.0,8.0,110.0,40.0,9.0,20.0,820.0,0.18,-1.0,0.8,0
202,300.0,280.0,46.0,2.0,70.0,8.0,55.4321,-85.4321,160.0,0.0,5.0,4.0,6.0,2000.0,15.0,11.0,95.0,55.0,-1.0,3500.0,830.0,0.75,-1.0,-1.0,0
203,80.0,180.0,49.0,6.0,120.0,1.0,43.1234,-107.1234,195.0,1.0,2.0,2.0,8.0,1450.0,10.0,11.0,1400.0,160.0,18.0,5.0,-1.0,-1.0,-1.0,-1.0,0
204,20.0,25.0,18.0,3.0,15.0,6.0,22.1234,73.1234,115.0,1.0,5.0,5.0,12.0,890.0,19.0,11.0,210.0,0.0,22.0,260.0,820.0,0.55,-1.0,-1.0,0
205,230.0,400.0,10.0,3.0,10.0,3.0,39.1234,117.1234,130.0,1.0,5.0,7.0,7.0,3200.0,24.0,7.0,240.0,115.0,4.0,6.0,840.0,0.22,-1.0,-1.0,0
206,170.0,30.0,9.0,7.0,45.0,3.0,47.1234,-49.1234,75.0,0.0,5.0,5.0,7.0,2000.0,8.0,11.0,360.0,35.0,21.0,230.0,875.0,0.06,-1.0,-1.0,0
207,130.0,260.0,49.0,7.0,5.0,1.0,39.1234,-82.1234,115.0,1.0,2.0,7.0,3.0,1500.0,11.0,11.0,11.0,4.0,9.0,28.0,820.0,-1.0,-1.0,0.93,0
208,140.0,150.0,49.0,7.0,40.0,4.0,33.1234,-96.1234,75.0,1.0,5.0,7.0,8.0,3050.0,8.0,10.0,50.0,22.0,12.0,26.0,790.0,0.58,-1.0,-1.0,0
209,135.0,160.0,49.0,7.0,68.0,10.0,71.1234,-149.1234,25.0,0.0,5.0,3.0,6.0,2850.0,5.0,11.0,250.0,102.0,-1.0,1100.0,920.0,0.46,-1.0,-1.0,0
210,230.0,154.0,20.0,2.0,15.0,3.0,24.0,75.0,115.0,1.0,5.0,2.0,6.0,870.0,17.0,11.0,45.0,10.0,31.0,5100.0,980.0,-1.0,-1.0,-1.0,0
211,440.0,310.0,34.0,5.0,30.0,0.0,23.0,57.0,122.0,1.0,5.0,2.0,7.0,1340.0,7.0,1.0,106.0,91.0,29.0,6.0,830.0,0.58,-1.0,-1.0,0
212,145.0,68.0,9.0,6.0,116.0,0.0,52.0,-115.0,74.0,1.0,5.0,6.0,3.0,1630.0,8.0,11.0,91.0,0.7,13.0,8.0,830.0,0.12,-1.0,-1.0,0
213,75.0,380.0,9.0,6.0,116.0,0.0,52.0,-115.0,111.0,1.0,5.0,6.0,2.0,2290.0,7.0,11.0,48.0,4.6,10.0,11.0,830.0,0.13,-1.0,0.79,0
214,210.0,55.0,37.0,3.0,114.0,0.0,51.0,45.0,106.0,1.0,5.0,6.0,2.0,1750.0,4.0,11.0,20.0,10.0,21.0,470.0,830.0,0.67,-1.0,-1.0,0
215,445.0,165.0,10.0,2.0,10.0,2.0,39.0,118.0,130.0,1.0,5.0,2.0,6.0,1420.0,17.0,11.0,50.0,19.0,24.0,122.0,950.0,0.14,-1.0,-1.0,0
216,60.0,320.0,31.0,1.0,65.0,2.0,61.0,4.0,167.0,0.0,5.0,2.0,6.0,2130.0,27.0,11.0,94.0,25.0,25.0,1510.0,840.0,0.65,-1.0,-1.0,0
217,285.0,360.0,37.0,3.0,114.0,0.0,52.0,55.0,117.0,1.0,2.0,14.0,9.0,1270.0,6.0,9.0,409.0,169.0,12.0,3.0,840.0,-1.0,-1.0,-1.0,0
218,225.0,235.0,49.0,6.0,118.0,0.0,48.0,-104.0,35.0,1.0,5.0,2.0,3.0,2910.0,4.0,6.0,140.0,7.5,15.0,31.0,811.0,0.39,-1.0,-1.0,0
219,120.0,10.0,49.0,6.0,20.0,4.0,38.0,-98.0,112.0,1.0,5.0,0.0,2.0,160.0,21.0,11.0,13.0,5.5,29.0,250.0,840.0,0.35,-1.0,-1.0,0
220,105.0,210.0,20.0,3.0,80.0,1.0,40.123,100.456,150.0,0.0,4.0,3.0,8.0,1500.0,10.0,10.0,200.0,50.0,15.0,500.0,850.0,0.3,-1.0,0.5,0
221,300.0,250.0,30.0,4.0,90.0,0.0,45.678,-110.234,140.0,1.0,5.0,2.0,5.0,2000.0,12.0,8.0,150.0,30.0,10.0,60.0,800.0,0.35,-1.0,-1.0,0
222,10.0,30.0,40.0,0.0,70.0,4.0,50.123,40.567,60.0,0.0,3.0,3.0,10.0,2800.0,14.0,14.0,40.0,25.0,20.0,250.0,-1.0,-1.0,-1.0,0.7,0
223,350.0,320.0,15.0,1.0,65.0,6.0,35.678,35.456,70.0,0.0,4.0,5.0,12.0,3600.0,16.0,12.0,100.0,40.0,25.0,400.0,790.0,-1.0,-1.0,-1.0,0
224,200.0,340.0,10.0,5.0,110.0,0.0,55.123,-115.234,155.0,1.0,3.0,3.0,9.0,2900.0,5.0,7.0,230.0,36.0,5.0,10.0,-1.0,-1.0,-1.0,0.65,0
225,15.0,25.0,45.0,2.0,60.0,3.0,60.123,5.456,5.0,0.0,6.0,3.0,7.0,3100.0,13.0,12.0,35.0,19.0,19.0,3100.0,830.0,-1.0,-1.0,-1.0,0
226,120.0,240.0,50.0,7.0,115.0,0.0,50.123,-105.234,170.0,1.0,6.0,3.0,4.0,2700.0,5.0,7.0,30.0,15.0,17.0,30.0,800.0,0.4,-1.0,-1.0,0
227,400.0,310.0,8.0,3.0,10.0,3.0,37.123,120.456,165.0,1.0,6.0,6.0,7.0,1300.0,18.0,12.0,1970.0,48.0,26.0,430.0,900.0,0.4,-1.0,-1.0,0
228,280.0,200.0,35.0,4.0,65.0,6.0,55.123,145.456,65.0,0.0,6.0,5.0,5.0,1100.0,16.0,12.0,740.0,68.0,21.0,50.0,840.0,0.33,-1.0,0.95,0
229,30.0,220.0,7.0,6.0,105.0,10.0,28.123,55.456,15.0,1.0,6.0,3.0,8.0,680.0,8.0,10.0,35.0,35.0,-1.0,65.0,860.0,0.28,-1.0,-1.0,0
230,180.0,310.0,25.0,4.0,75.0,2.0,40.0,-110.0,50.0,1.0,5.0,6.0,3.0,1500.0,10.0,11.0,200.0,50.0,20.0,800.0,800.0,0.5,-1.0,-1.0,0
231,250.0,270.0,15.0,3.0,20.0,0.0,45.0,60.0,160.0,1.0,5.0,4.0,7.0,3500.0,5.0,10.0,1000.0,400.0,7.0,10.0,780.0,0.3,-1.0,-1.0,0
232,90.0,340.0,20.0,3.0,100.0,3.0,-4.0,105.0,150.0,0.0,5.0,5.0,5.0,900.0,18.0,11.0,70.0,20.0,19.0,510.0,860.0,0.45,-1.0,-1.0,0
233,300.0,25.0,50.0,5.0,40.0,0.0,42.0,-107.0,10.0,1.0,5.0,9.0,3.0,1300.0,8.0,11.0,25.0,7.0,21.0,40.0,820.0,0.6,-1.0,-1.0,0
234,280.0,390.0,10.0,5.0,120.0,0.0,56.0,-116.0,25.0,1.0,5.0,5.0,3.0,1700.0,10.0,11.0,35.0,5.0,14.0,260.0,820.0,0.5,-1.0,-1.0,0
235,160.0,240.0,5.0,3.0,20.0,3.0,-19.0,115.0,40.0,0.0,3.0,13.0,7.0,3100.0,27.0,11.0,700.0,80.0,17.0,710.0,823.0,-1.0,-1.0,0.4,0
236,370.0,60.0,45.0,2.0,65.0,1.0,60.0,2.0,60.0,0.0,5.0,7.0,7.0,2400.0,13.0,11.0,150.0,115.0,25.0,1220.0,833.0,0.6,-1.0,-1.0,0
237,100.0,290.0,10.0,3.0,95.0,3.0,47.0,125.0,130.0,1.0,5.0,3.0,5.0,830.0,8.0,15.0,190.0,35.0,27.0,1520.0,861.0,0.4,-1.0,-1.0,0
238,150.0,70.0,9.0,5.0,120.0,0.0,52.0,-113.0,75.0,1.0,5.0,7.0,3.0,1670.0,8.0,11.0,95.0,1.0,14.0,45.0,830.0,0.2,-1.0,-1.0,0
239,380.0,240.0,35.0,4.0,90.0,5.0,62.0,125.0,200.0,1.0,3.0,13.0,6.0,2470.0,27.0,11.0,500.0,38.0,18.0,30.0,767.0,-1.0,-1.0,-1.0,0
240,150.0,250.0,30.0,5.0,50.0,2.0,28.0,-80.0,50.0,1.0,3.0,4.0,4.0,2000.0,10.0,12.0,60.0,20.0,15.0,500.0,850.0,0.5,-1.0,0.5,0
241,200.0,300.0,40.0,4.0,60.0,3.0,35.0,-90.0,70.0,1.0,4.0,5.0,3.0,2500.0,12.0,10.0,80.0,25.0,20.0,700.0,860.0,0.6,-1.0,0.6,0
242,250.0,350.0,50.0,3.0,70.0,4.0,40.0,-100.0,90.0,1.0,5.0,6.0,2.0,3000.0,14.0,11.0,100.0,30.0,25.0,900.0,870.0,0.7,-1.0,0.7,0
243,300.0,400.0,60.0,2.0,80.0,5.0,45.0,-110.0,110.0,1.0,6.0,7.0,1.0,3500.0,16.0,13.0,120.0,35.0,30.0,1100.0,880.0,0.8,-1.0,0.8,0
244,350.0,450.0,70.0,1.0,90.0,6.0,50.0,-120.0,130.0,1.0,7.0,8.0,5.0,4000.0,18.0,14.0,140.0,40.0,35.0,1300.0,890.0,0.9,-1.0,0.9,0
245,180.0,280.0,38.0,5.0,55.0,2.0,29.0,-85.0,55.0,1.0,3.0,4.0,4.0,2100.0,11.0,12.0,65.0,21.0,16.0,550.0,855.0,0.55,-1.0,0.55,0
246,230.0,330.0,45.0,4.0,65.0,3.0,36.0,-95.0,75.0,1.0,4.0,5.0,3.0,2600.0,13.0,10.0,85.0,26.0,21.0,750.0,865.0,0.65,-1.0,0.65,0
247,280.0,380.0,55.0,3.0,75.0,4.0,41.0,-105.0,95.0,1.0,5.0,6.0,2.0,3100.0,15.0,11.0,105.0,31.0,26.0,950.0,875.0,0.75,-1.0,0.75,0
248,330.0,430.0,65.0,2.0,85.0,5.0,46.0,-115.0,115.0,1.0,6.0,7.0,1.0,3600.0,17.0,13.0,125.0,36.0,31.0,1150.0,885.0,0.85,-1.0,0.85,0
249,380.0,480.0,75.0,1.0,95.0,6.0,51.0,-125.0,135.0,1.0,7.0,8.0,5.0,4100.0,19.0,14.0,145.0,41.0,36.0,1350.0,895.0,0.95,-1.0,0.95,0
250,150.0,250.0,35.0,2.0,50.0,1.0,60.0,10.0,160.0,0.0,5.0,3.0,5.0,1300.0,11.0,10.0,25.0,20.0,19.0,5900.0,820.0,-1.0,-1.0,-1.0,0
251,400.0,360.0,50.0,5.0,5.0,0.0,30.0,-100.0,10.0,1.0,2.0,5.0,3.0,4300.0,5.0,5.0,15.0,7.0,12.0,0.5,-1.0,-1.0,-1.0,0.9,0
252,30.0,40.0,15.0,1.0,1.0,2.0,28.0,25.0,18.0,1.0,3.0,3.0,6.0,2200.0,8.0,10.0,110.0,45.0,22.0,230.0,770.0,-1.0,-1.0,0.8,0
253,350.0,90.0,45.0,6.0,40.0,3.0,32.0,-95.0,100.0,1.0,2.0,2.0,7.0,3600.0,13.0,3.0,100.0,22.0,11.0,0.2,770.0,-1.0,-1.0,0.7,0
254,380.0,330.0,5.0,3.0,25.0,5.0,-25.0,135.0,150.0,1.0,5.0,2.0,4.0,2800.0,7.0,10.0,35.0,19.0,12.0,1.1,780.0,0.3,-1.0,-1.0,0
255,320.0,50.0,20.0,3.0,95.0,4.0,-3.0,100.0,15.0,1.0,5.0,2.0,3.0,800.0,16.0,8.0,50.0,15.0,16.0,2100.0,830.0,-1.0,-1.0,-1.0,0
256,220.0,30.0,10.0,1.0,45.0,0.0,38.0,95.0,130.0,1.0,5.0,6.0,9.0,400.0,18.0,10.0,55.0,12.0,24.0,610.0,860.0,0.5,-1.0,-1.0,0
257,210.0,200.0,20.0,3.0,60.0,4.0,5.0,105.0,160.0,0.0,5.0,5.0,4.0,700.0,16.0,10.0,455.0,10.0,20.0,90.0,770.0,0.2,-1.0,0.7,0
258,120.0,280.0,40.0,3.0,20.0,0.0,40.0,50.0,60.0,0.0,5.0,4.0,9.0,3000.0,14.0,10.0,2450.0,80.0,17.0,110.0,860.0,0.4,-1.0,-1.0,0
259,35.0,10.0,12.0,0.0,0.0,2.0,30.0,30.0,14.0,1.0,3.0,2.0,5.0,2100.0,8.0,10.0,140.0,30.0,22.0,60.0,770.0,-1.0,-1.0,0.6,0
260,320.0,180.0,25.0,3.0,65.0,1.0,50.123,60.456,90.0,1.0,4.0,6.0,5.0,1500.0,8.0,10.0,200.0,40.0,20.0,800.0,900.1234,0.35,-1.0,-1.0,0
261,45.0,150.0,20.0,1.0,15.0,3.0,25.678,75.321,110.0,1.0,6.0,9.0,7.0,950.0,16.0,12.0,50.0,5.0,30.0,4500.0,970.5678,-1.0,-1.0,-1.0,0
262,60.0,400.0,50.0,7.0,40.0,2.0,30.123,-100.0,160.0,1.0,3.0,3.0,2.0,3000.0,18.0,10.0,950.0,200.0,18.0,1.0,-1.0,-1.0,-1.0,-1.0,0
