,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price,real_identifier
346,4.0,3.0,2500.0,0.0,7500.0,1.0,98102.0,1600000.0,0
347,2.0,2.0,1500.0,0.0,3200.0,1.0,98117.0,865000.0,0
348,3.0,2.5,2200.0,0.0,5000.0,1.0,98115.0,1350000.0,0
349,2.0,1.5,1300.0,0.0,2000.0,1.0,98103.0,780000.0,0
350,2.0,1.5,1050.0,0.0,3500.0,1.0,98112.0,810000.0,0
351,3.0,3.0,1450.0,0.0,1500.0,1.0,98144.0,920000.0,0
352,2.0,2.5,1200.0,0.0,5800.0,1.0,98144.0,640000.0,0
353,1.0,1.0,700.0,0.0,4700.0,1.0,98133.0,265000.0,0
354,4.0,2.0,1700.0,0.0,6000.0,1.0,98126.0,860000.0,0
355,2.0,1.5,950.0,0.0,6600.0,1.0,98125.0,560000.0,0
356,3.0,2.0,2300.0,0.0,3200.0,1.0,98117.0,1180000.0,0
357,4.0,3.5,1900.0,0.0,4200.0,1.0,98107.0,1370000.0,0
358,3.0,2.5,1850.0,0.0,5600.0,1.0,98106.0,605000.0,0
359,3.0,2.0,1950.0,0.0,3900.0,1.0,98112.0,1780000.0,0
360,4.0,2.0,2100.0,0.0,0.25,0.0,98118.0,720000.0,0
361,3.0,2.5,2400.0,0.0,3500.0,1.0,98103.0,1150000.0,0
362,5.0,3.0,3000.0,0.0,4000.0,1.0,98105.0,1080000.0,0
363,2.0,1.5,1600.0,0.0,8200.0,1.0,98133.0,850000.0,0
364,3.0,2.0,1500.0,0.0,1200.0,1.0,98126.0,740000.0,0
365,4.0,2.5,2250.0,0.0,6200.0,1.0,98115.0,1300000.0,0
366,4.0,3.0,3600.0,0.0,4200.0,1.0,98115.0,1750000.0,0
367,5.0,3.5,2400.0,0.0,2900.0,1.0,98103.0,1260000.0,0
368,3.0,1.0,1450.0,0.0,2300.0,1.0,98103.0,1000000.0,0
369,6.0,4.0,4600.0,0.0,6100.0,1.0,98105.0,3200000.0,0
370,3.0,2.0,950.0,0.0,7000.0,1.0,98125.0,620000.0,0
371,4.0,2.5,2100.0,0.0,5500.0,1.0,98126.0,795000.0,0
372,3.0,2.0,1400.0,0.0,9100.0,1.0,98133.0,820000.0,0
373,5.0,4.0,3400.0,0.0,3700.0,1.0,98112.0,2450000.0,0
374,2.0,2.0,1100.0,0.0,1200.0,1.0,98106.0,540000.0,0
375,4.0,2.0,2300.0,0.0,0.28,0.0,98125.0,690000.0,0
376,4.0,3.5,2200.0,0.0,6800.0,1.0,98115.0,1160000.0,0
377,2.0,1.5,1200.0,0.0,600.0,1.0,98144.0,630000.0,0
378,1.0,1.0,630.0,0.0,0.5,0.0,98109.0,490000.0,0
379,2.0,1.0,1300.0,0.0,2700.0,1.0,98118.0,870000.0,0
380,5.0,4.0,3800.0,0.0,0.3,0.0,98178.0,2100000.0,0
381,4.0,2.5,1500.0,0.0,5000.0,1.0,98126.0,780000.0,0
382,3.0,3.0,1800.0,0.0,1550.0,1.0,98102.0,1020000.0,0
383,3.0,2.0,2500.0,0.0,0.25,0.0,98118.0,1150000.0,0
384,3.0,2.5,1900.0,0.0,0.22,0.0,98199.0,1080000.0,0
385,2.0,1.5,2200.0,0.0,4500.0,1.0,98125.0,740000.0,0
386,1.0,1.0,750.0,0.0,0.26,0.0,98109.0,430000.0,0
387,3.0,2.0,2300.0,0.0,6000.0,1.0,98115.0,950000.0,0
388,3.0,2.0,1450.0,0.0,9800.0,1.0,98146.0,460000.0,0
389,3.0,2.5,1750.0,0.0,1300.0,1.0,98117.0,920000.0,0
390,3.0,2.0,1500.0,0.0,3000.0,1.0,98118.0,700000.0,0
391,2.0,1.5,1200.0,0.0,5000.0,1.0,98119.0,850000.0,0
392,4.0,2.5,2800.0,0.0,4500.0,1.0,98126.0,1100000.0,0
393,3.0,2.5,2300.0,0.0,5500.0,1.0,98118.0,900000.0,0
394,3.0,2.0,2600.0,0.0,4200.0,1.0,98115.0,1020000.0,0
395,3.0,2.0,2400.0,0.0,5200.0,1.0,98136.0,680000.0,0
396,4.0,3.0,2600.0,0.0,4300.0,1.0,98144.0,950000.0,0
397,2.0,2.0,1100.0,0.0,800.0,1.0,98119.0,780000.0,0
398,1.0,1.0,850.0,0.0,7400.0,1.0,98108.0,400000.0,0
399,2.0,1.0,1400.0,0.0,7600.0,1.0,98133.0,690000.0,0
400,4.0,3.0,2300.0,0.0,7500.0,1.0,98122.0,1050000.0,0
401,3.0,1.5,2100.0,0.0,4000.0,1.0,98117.0,820000.0,0
402,5.0,3.5,2800.0,0.0,5000.0,1.0,98112.0,2400000.0,0
403,2.0,2.0,1500.0,0.0,2000.0,1.0,98103.0,780000.0,0
404,3.0,3.0,3200.0,0.0,4500.0,1.0,98102.0,1950000.0,0
405,4.0,2.0,1800.0,0.0,3000.0,1.0,98108.0,860000.0,0
406,3.0,1.0,1400.0,0.0,3500.0,1.0,98144.0,745000.0,0
407,2.0,2.5,1600.0,0.0,1200.0,1.0,98117.0,780000.0,0
408,4.0,3.5,2900.0,0.0,6000.0,1.0,98122.0,2200000.0,0
409,2.0,1.5,2400.0,0.0,5500.0,1.0,98108.0,690000.0,0
410,3.0,2.5,2150.0,0.0,5000.0,1.0,98115.0,1550000.0,0
411,2.0,1.5,1200.0,0.0,0.75,0.0,98103.0,1250000.0,0
412,1.0,1.0,750.0,0.0,5500.0,1.0,98133.0,480000.0,0
413,4.0,3.0,2950.0,0.0,6000.0,1.0,98115.0,1850000.0,0
414,2.0,2.0,1300.0,0.0,600.0,1.0,98115.0,750000.0,0
415,2.0,1.5,1450.0,0.0,7.0,0.0,98125.0,460000.0,0
416,3.0,1.5,1150.0,0.0,7000.0,1.0,98133.0,650000.0,0
417,3.0,3.0,1900.0,0.0,1400.0,1.0,98117.0,1050000.0,0
418,3.0,2.0,1720.0,0.0,1200.0,1.0,98103.0,1180000.0,0
419,3.0,0.5,2000.0,0.0,3800.0,1.0,98103.0,910000.0,0
420,3.0,2.0,1500.0,0.0,5000.0,1.0,98178.0,620000.0,0
421,4.0,3.5,2100.0,0.0,3000.0,1.0,98105.0,950000.0,0
422,2.0,1.5,1300.0,0.0,0.35,0.0,98112.0,675000.0,0
423,2.0,1.0,800.0,0.0,6000.0,1.0,98126.0,520000.0,0
424,3.0,2.0,1200.0,0.0,5500.0,1.0,98118.0,540000.0,0
425,2.0,1.0,1550.0,0.0,6800.0,1.0,98106.0,640000.0,0
426,5.0,4.0,2500.0,0.0,8000.0,1.0,98133.0,925000.0,0
427,3.0,2.5,1000.0,0.0,0.3,0.0,98126.0,435000.0,0
428,4.0,3.0,2000.0,0.0,2400.0,1.0,98103.0,1160000.0,0
429,4.0,2.5,2600.0,0.0,5200.0,1.0,98122.0,1730000.0,0
430,3.0,2.5,2450.0,0.0,5000.0,1.0,98115.0,1150000.0,0
431,2.0,1.5,720.0,0.0,7800.0,1.0,98146.0,580000.0,0
432,4.0,3.0,2750.0,0.0,1500.0,1.0,98122.0,830000.0,0
433,3.0,3.5,3200.0,0.0,4500.0,1.0,98116.0,1230000.0,0
434,3.0,2.0,2100.0,0.0,1200.0,1.0,98103.0,1155000.0,0
435,3.0,1.5,1150.0,0.0,3900.0,1.0,98112.0,995000.0,0
436,2.0,2.0,1020.0,0.0,5100.0,1.0,98144.0,870000.0,0
437,4.0,2.5,2400.0,0.0,4200.0,1.0,98107.0,1300000.0,0
438,2.0,2.0,1080.0,0.0,6900.0,1.0,98133.0,640000.0,0
439,2.0,2.0,980.0,0.0,4700.0,1.0,98122.0,710000.0,0
440,2.0,2.0,1500.0,0.0,1000.0,1.0,98103.0,950000.0,0
441,4.0,3.5,2800.0,0.0,5000.0,1.0,98116.0,2100000.0,0
442,2.0,1.5,1300.0,0.0,2000.0,1.0,98122.0,670000.0,0
443,3.0,2.5,2200.0,0.0,4000.0,1.0,98119.0,1250000.0,0
444,1.0,1.0,800.0,0.0,0.5,0.0,98101.0,550000.0,0
445,3.0,3.0,1900.0,0.0,3500.0,1.0,98109.0,1100000.0,0
446,2.0,1.0,950.0,0.0,3000.0,1.0,98104.0,480000.0,0
447,4.0,2.5,2400.0,0.0,4500.0,1.0,98117.0,1350000.0,0
448,3.0,2.0,1600.0,0.0,2500.0,1.0,98106.0,820000.0,0
449,2.0,2.0,1200.0,0.0,1500.0,1.0,98125.0,600000.0,0
450,4.0,3.5,2750.0,0.0,8000.0,1.0,98136.0,1125000.0,0
451,8.0,4.5,3200.0,0.0,7800.0,1.0,98178.0,845000.0,0
452,3.0,1.0,1300.0,0.0,8500.0,1.0,98133.0,815000.0,0
453,2.0,1.5,900.0,0.0,1500.0,1.0,98116.0,655000.0,0
454,5.0,3.5,3100.0,0.0,6300.0,1.0,98116.0,960000.0,0
455,3.0,2.0,1400.0,0.0,5100.0,1.0,98117.0,830000.0,0
456,3.0,2.0,1600.0,0.0,1200.0,1.0,98122.0,1075000.0,0
457,4.0,3.0,2800.0,0.0,7400.0,1.0,98136.0,1160000.0,0
458,4.0,2.5,3600.0,0.0,4900.0,1.0,98144.0,1165000.0,0
459,3.0,2.5,1750.0,0.0,1200.0,1.0,98125.0,685000.0,0
460,3.0,2.0,1450.0,0.0,2500.0,1.0,98117.0,1120000.0,0
461,3.0,2.5,1400.0,0.0,1100.0,1.0,98136.0,735000.0,0
462,3.0,3.0,1550.0,0.0,1300.0,1.0,98103.0,680000.0,0
463,3.0,2.5,1600.0,0.0,2900.0,1.0,98108.0,830000.0,0
464,4.0,2.5,1500.0,0.0,3100.0,1.0,98146.0,680000.0,0
465,2.0,1.0,1700.0,0.0,4900.0,1.0,98109.0,860000.0,0
466,2.0,1.0,1000.0,0.0,0.25,0.0,98103.0,160000.0,0
467,4.0,3.0,2200.0,0.0,4100.0,1.0,98112.0,1695000.0,0
468,3.0,1.0,1600.0,0.0,3100.0,1.0,98118.0,610000.0,0
469,2.0,2.5,1100.0,0.0,2100.0,1.0,98115.0,890000.0,0
470,3.0,2.0,2100.0,0.0,3500.0,1.0,98107.0,830000.0,0
471,4.0,3.0,2900.0,0.0,4000.0,1.0,98117.0,1500000.0,0
472,2.0,1.5,1200.0,0.0,0.33,0.0,98126.0,610000.0,0
473,3.0,2.5,2400.0,0.0,5000.0,1.0,98116.0,980000.0,0
474,2.0,2.0,1500.0,0.0,3.75,0.0,98119.0,540000.0,0
475,5.0,4.0,4000.0,0.0,4500.0,1.0,98112.0,2000000.0,0
476,3.0,2.0,1400.0,0.0,2500.0,1.0,98105.0,890000.0,0
477,2.0,1.5,1350.0,0.0,2100.0,1.0,98134.0,720000.0,0
478,2.0,1.0,1000.0,0.0,2300.0,1.0,98145.0,620000.0,0
479,3.0,3.0,2800.0,0.0,4800.0,1.0,98102.0,1600000.0,0
480,4.0,3.5,3100.0,0.0,7800.0,1.0,98115.0,1450000.0,0
481,3.0,2.0,1500.0,0.0,5000.0,1.0,98109.0,890000.0,0
482,5.0,4.0,2700.0,0.0,6200.0,1.0,98119.0,1500000.0,0
483,2.0,1.5,1200.0,0.0,3000.0,1.0,98110.0,750000.0,0
484,6.0,5.0,4000.0,0.0,8500.0,1.0,98117.0,2000000.0,0
485,3.0,2.5,2000.0,0.0,4500.0,1.0,98121.0,1150000.0,0
486,4.0,3.0,2500.0,0.0,5500.0,1.0,98105.0,1300000.0,0
487,2.0,2.0,1100.0,0.0,2000.0,1.0,98112.0,680000.0,0
488,5.0,3.5,3200.0,0.0,7000.0,1.0,98108.0,1600000.0,0
489,3.0,1.5,1400.0,0.0,4000.0,1.0,98104.0,820000.0,0
490,3.0,2.5,1400.0,0.0,4000.0,1.0,98122.0,750000.0,0
491,4.0,3.5,2500.0,0.0,4500.0,1.0,98136.0,1200000.0,0
492,2.0,1.5,1200.0,0.0,5000.0,1.0,98119.0,650000.0,0
493,5.0,4.0,3200.0,0.0,3800.0,1.0,98109.0,2100000.0,0
494,3.0,2.0,1800.0,0.0,5200.0,1.0,98116.0,820000.0,0
495,4.0,3.0,2300.0,0.0,7000.0,1.0,98106.0,880000.0,0
496,2.0,2.5,1600.0,0.0,2000.0,1.0,98106.0,690000.0,0
497,3.0,2.0,1700.0,0.0,4800.0,1.0,98116.0,950000.0,0
498,2.0,2.0,2900.0,0.0,5600.0,1.0,98103.0,1120000.0,0
499,4.0,3.0,3100.0,0.0,5300.0,1.0,98199.0,1700000.0,0
0,2.0,1.0,1250.0,0.0,4500.0,1.0,98118.0,500000.0,1
1,4.0,2.0,2278.0,0.0,5080.0,1.0,98117.0,1550000.0,1
2,2.0,1.5,1120.0,0.0,966.0,1.0,98103.0,605000.0,1
3,4.0,3.0,1810.0,0.0,5850.0,1.0,98116.0,1118000.0,1
4,3.0,2.0,2702.0,0.0,6600.0,1.0,98103.0,1605000.0,1
5,1.0,1.0,460.0,0.0,8094.0,1.0,98108.0,1250000.0,1
6,3.0,1.5,1710.0,0.0,1250.0,1.0,98122.0,1000000.0,1
7,3.0,3.0,1540.0,0.0,1044.0,1.0,98115.0,800000.0,1
8,5.0,4.0,4770.0,0.0,9000.0,1.0,98115.0,1140000.0,1
9,4.0,2.0,2140.0,0.0,6180.0,1.0,98118.0,825000.0,1
10,3.0,2.5,1460.0,0.0,1850.0,1.0,98106.0,575000.0,1
11,2.0,1.5,1127.0,0.0,5500.0,1.0,98102.0,1008000.0,1
12,3.0,3.5,2899.0,0.0,5346.0,1.0,98199.0,1800000.0,1
13,2.0,1.5,1150.0,0.0,1262.0,1.0,98125.0,590000.0,1
14,2.0,3.0,1824.0,0.0,0.37,0.0,98101.0,2458000.0,1
15,2.0,2.0,804.0,0.0,5000.0,1.0,98107.0,465600.0,1
16,3.0,1.5,2550.0,0.0,4080.0,1.0,98105.0,958748.0,1
17,3.0,4.5,1760.0,0.0,1008.0,1.0,98109.0,1440000.0,1
18,3.0,2.5,1512.0,0.0,1119.0,1.0,98144.0,755000.0,1
19,5.0,2.0,1920.0,0.0,4173.0,1.0,98118.0,739000.0,1
20,3.0,1.0,1200.0,0.0,8869.0,1.0,98125.0,2100000.0,1
21,4.0,1.5,2640.0,0.0,7440.0,1.0,98115.0,1850000.0,1
22,3.0,2.0,1576.0,0.0,1238.0,1.0,98122.0,974999.0,1
23,2.0,5.5,1320.0,0.0,1250.0,1.0,98144.0,679950.0,1
24,5.0,4.0,3510.0,0.0,5400.0,1.0,98199.0,1735000.0,1
25,4.0,1.5,3260.0,0.0,5568.0,1.0,98199.0,1695000.0,1
26,3.0,2.0,1996.0,0.0,4656.0,1.0,98117.0,986500.0,1
27,5.0,3.0,1790.0,0.0,0.23,0.0,98125.0,964000.0,1
28,3.0,2.0,2180.0,0.0,3740.0,1.0,98117.0,1012000.0,1
29,2.0,1.0,850.0,0.0,4000.0,1.0,98144.0,778000.0,1
30,2.0,2.0,1437.0,0.0,1085.0,1.0,98122.0,969950.0,1
31,2.0,2.5,2349.0,0.0,3200.0,1.0,98122.0,1775000.0,1
32,4.0,5.0,3040.0,0.0,5002.0,1.0,98106.0,1057500.0,1
33,4.0,2.5,2750.0,0.0,2250.0,1.0,98122.0,849995.0,1
34,1.0,1.0,780.0,0.0,8960.0,1.0,98106.0,500000.0,1
35,3.0,1.5,1280.0,0.0,9100.0,1.0,98146.0,625000.0,1
36,3.0,2.5,1810.0,0.0,1436.0,1.0,98107.0,1000000.0,1
37,4.0,2.0,1710.0,0.0,3250.0,1.0,98117.0,1170000.0,1
38,3.0,3.0,2630.0,0.0,3755.0,1.0,98115.0,1130000.0,1
39,5.0,3.0,2820.0,0.0,6250.0,1.0,98136.0,900000.0,1
40,2.0,2.0,946.0,0.0,3250.0,1.0,98103.0,690000.0,1
41,5.0,3.0,2777.0,0.0,7026.0,1.0,98125.0,1338600.0,1
42,2.0,2.5,1040.0,0.0,990.0,1.0,98117.0,705000.0,1
43,3.0,2.5,2740.0,0.0,4000.0,1.0,98108.0,489000.0,1
44,2.0,1.0,770.0,0.0,6501.0,1.0,98125.0,620000.0,1
45,2.0,2.5,1103.0,0.0,5500.0,1.0,98107.0,780000.0,1
46,4.0,2.0,1170.0,0.0,9594.0,1.0,98168.0,530000.0,1
47,3.0,3.5,1968.0,0.0,1498.0,1.0,98199.0,980000.0,1
48,3.0,2.0,1800.0,0.0,3993.0,1.0,98177.0,1050000.0,1
49,4.0,3.5,2520.0,0.0,3821.0,1.0,98199.0,1765000.0,1
50,3.0,1.0,1380.0,0.0,4080.0,1.0,98117.0,890000.0,1
51,1.0,1.0,530.0,0.0,2500.0,1.0,98118.0,390800.0,1
52,2.0,2.0,1020.0,0.0,776.0,1.0,98118.0,605000.0,1
53,6.0,3.0,2350.0,0.0,8800.0,1.0,98118.0,850000.0,1
54,1.0,1.0,376.0,0.0,0.23,0.0,98199.0,1000000.0,1
55,3.0,2.5,1620.0,0.0,7500.0,1.0,98106.0,875100.0,1
56,1.0,1.5,1425.0,0.0,2.23,0.0,98102.0,2200000.0,1
57,3.0,1.5,1060.0,0.0,6765.0,1.0,98178.0,535000.0,1
58,3.0,2.0,1160.0,0.0,7500.0,1.0,98178.0,566000.0,1
59,4.0,3.5,2304.0,0.0,4503.0,1.0,98103.0,1550000.0,1
60,3.0,2.5,1710.0,0.0,4814.0,1.0,98115.0,1190000.0,1
61,3.0,2.0,2100.0,0.0,7800.0,1.0,98136.0,845000.0,1
62,5.0,3.0,2610.0,0.0,2550.0,1.0,98109.0,1795000.0,1
63,4.0,1.0,1600.0,0.0,0.27,0.0,98115.0,652000.0,1
64,3.0,2.5,3590.0,0.0,4250.0,1.0,98103.0,1725000.0,1
65,4.0,3.5,3070.0,0.0,5016.0,1.0,98144.0,1900000.0,1
66,4.0,2.0,2840.0,0.0,5750.0,1.0,98126.0,1175000.0,1
67,4.0,2.0,2080.0,0.0,7740.0,1.0,98106.0,750000.0,1
68,3.0,2.0,1900.0,0.0,6093.0,1.0,98115.0,965000.0,1
69,4.0,3.5,3180.0,0.0,3375.0,1.0,98122.0,2485000.0,1
70,5.0,4.0,4490.0,0.0,5220.0,1.0,98122.0,1150000.0,1
71,5.0,2.0,2740.0,0.0,2850.0,1.0,98103.0,1175000.0,1
72,2.0,2.0,950.0,0.0,0.68,0.0,98106.0,395000.0,1
73,2.0,1.0,1422.0,0.0,3399.0,1.0,98117.0,715000.0,1
74,2.0,2.5,950.0,0.0,1748.0,1.0,98107.0,695000.0,1
75,2.0,2.0,1110.0,0.0,1650.0,1.0,98103.0,689000.0,1
76,4.0,3.0,2110.0,0.0,0.24,0.0,98133.0,760000.0,1
77,4.0,2.0,2270.0,0.0,3600.0,1.0,98119.0,1335000.0,1
78,1.0,1.0,777.0,0.0,4.06,0.0,98146.0,244950.0,1
79,3.0,2.0,2060.0,0.0,3090.0,1.0,98118.0,700000.0,1
80,2.0,2.0,954.0,0.0,0.33,0.0,98133.0,380000.0,1
81,4.0,2.5,1881.0,0.0,1881.0,1.0,98133.0,870000.0,1
82,4.0,3.0,2120.0,0.0,7721.0,1.0,98126.0,920000.0,1
83,3.0,2.5,1500.0,0.0,1056.0,1.0,98103.0,1070000.0,1
84,3.0,2.5,1763.0,0.0,2498.0,1.0,98117.0,1135000.0,1
85,3.0,1.5,2160.0,0.0,5080.0,1.0,98117.0,915000.0,1
86,4.0,2.5,2610.0,0.0,6109.0,1.0,98117.0,1160000.0,1
87,5.0,3.5,3340.0,0.0,0.24,0.0,98106.0,980000.0,1
88,6.0,4.5,3480.0,0.0,5000.0,1.0,98117.0,2550000.0,1
89,2.0,1.0,860.0,0.0,4800.0,1.0,98108.0,565000.0,1
90,3.0,2.0,1470.0,0.0,1348.0,1.0,98107.0,933500.0,1
91,5.0,3.0,3400.0,0.0,0.43,0.0,98168.0,756500.0,1
92,4.0,2.0,2570.0,0.0,4800.0,1.0,98103.0,1495000.0,1
93,2.0,2.0,1092.0,0.0,5500.0,1.0,98122.0,829000.0,1
94,3.0,2.5,1220.0,0.0,1136.0,1.0,98118.0,618000.0,1
95,3.0,2.5,2974.0,0.0,3840.0,1.0,98119.0,1750000.0,1
96,3.0,2.0,1960.0,0.0,5000.0,1.0,98105.0,950000.0,1
97,3.0,2.5,2710.0,0.0,6840.0,1.0,98178.0,880000.0,1
98,3.0,1.0,1340.0,0.0,6223.0,1.0,98117.0,765000.0,1
99,6.0,4.0,2310.0,0.0,5012.0,1.0,98108.0,849000.0,1
100,2.0,2.0,871.0,0.0,0.29,0.0,98119.0,430000.0,1
101,2.0,1.0,1210.0,0.0,2000.0,1.0,98144.0,725000.0,1
102,3.0,2.5,2350.0,0.0,7200.0,1.0,98115.0,1582800.0,1
103,2.0,1.5,1290.0,0.0,1748.0,1.0,98144.0,762500.0,1
104,3.0,2.5,1660.0,0.0,1681.0,1.0,98144.0,690000.0,1
105,4.0,2.0,2100.0,0.0,4864.0,1.0,98117.0,950000.0,1
106,2.0,2.5,996.0,0.0,2450.0,1.0,98122.0,799000.0,1
107,2.0,1.0,691.0,0.0,1.0,0.0,98102.0,998000.0,1
108,3.0,2.5,1220.0,0.0,1095.0,1.0,98109.0,900000.0,1
109,1.0,1.0,376.0,0.0,0.23,0.0,98199.0,1000000.0,1
110,1.0,1.0,376.0,0.0,0.23,0.0,98199.0,1000000.0,1
111,3.0,2.5,1190.0,0.0,1290.0,1.0,98144.0,750000.0,1
112,1.0,1.0,376.0,0.0,0.23,0.0,98199.0,1000000.0,1
113,3.0,2.0,1840.0,0.0,5100.0,1.0,98136.0,851000.0,1
114,4.0,2.5,2172.0,0.0,3431.0,1.0,98105.0,975000.0,1
115,1.0,1.0,627.0,0.0,0.34,0.0,98101.0,335000.0,1
116,3.0,2.0,2950.0,0.0,5350.0,1.0,98199.0,1500000.0,1
117,3.0,2.5,2734.0,0.0,4000.0,1.0,98109.0,1605200.0,1
118,4.0,3.5,2000.0,0.0,1532.0,1.0,98115.0,870000.0,1
119,4.0,2.5,2750.0,0.0,5589.0,1.0,98112.0,1680000.0,1
120,5.0,3.0,2700.0,0.0,5670.0,1.0,98119.0,1025000.0,1
121,2.0,1.0,770.0,0.0,5250.0,1.0,98133.0,530000.0,1
122,3.0,2.0,1210.0,0.0,1374.0,1.0,98103.0,875000.0,1
123,4.0,2.5,2400.0,0.0,3200.0,1.0,98109.0,1595000.0,1
124,5.0,3.0,3750.0,0.0,5000.0,1.0,98107.0,1580000.0,1
125,3.0,3.5,1942.0,0.0,1603.0,1.0,98107.0,1187000.0,1
126,2.0,2.0,2340.0,0.0,6802.0,1.0,98105.0,1398000.0,1
127,5.0,3.0,2020.0,0.0,6000.0,1.0,98119.0,899000.0,1
128,3.0,2.5,1700.0,0.0,2125.0,1.0,98102.0,1475000.0,1
129,2.0,1.0,1120.0,0.0,1.0,0.0,98102.0,1350000.0,1
130,4.0,5.5,3530.0,0.0,0.44,0.0,98118.0,1550000.0,1
131,3.0,2.5,1370.0,0.0,982.0,1.0,98117.0,699500.0,1
132,3.0,2.5,2080.0,0.0,5160.0,1.0,98116.0,1200000.0,1
133,5.0,3.0,2170.0,0.0,2752.0,1.0,98106.0,765000.0,1
134,4.0,1.0,1080.0,0.0,6755.0,1.0,98118.0,565000.0,1
135,2.0,2.0,1187.0,0.0,1093.0,1.0,98115.0,750000.0,1
136,2.0,2.0,1144.0,0.0,4850.0,1.0,98107.0,769950.0,1
137,2.0,1.0,1620.0,0.0,6600.0,1.0,98178.0,487639.0,1
138,3.0,2.5,1520.0,0.0,1062.0,1.0,98106.0,540700.0,1
139,5.0,5.0,3810.0,0.0,0.32,0.0,98177.0,1180000.0,1
140,2.0,2.5,820.0,0.0,1293.0,1.0,98126.0,525000.0,1
141,3.0,2.0,1496.0,0.0,1.0,0.0,98144.0,910000.0,1
142,2.0,2.0,1038.0,0.0,0.33,0.0,98116.0,600000.0,1
143,3.0,2.5,1210.0,0.0,1546.0,1.0,98108.0,565000.0,1
144,3.0,2.0,1330.0,0.0,2875.0,1.0,98126.0,705000.0,1
145,3.0,2.0,1731.0,0.0,7514.0,1.0,98125.0,575000.0,1
146,2.0,2.0,1131.0,0.0,0.43,0.0,98103.0,470000.0,1
147,2.0,2.0,1365.0,0.0,770.0,1.0,98122.0,799000.0,1
148,3.0,2.0,2980.0,0.0,5800.0,1.0,98115.0,1415000.0,1
149,2.0,1.0,1460.0,0.0,5700.0,1.0,98115.0,400000.0,1
150,4.0,2.0,2390.0,0.0,5535.0,1.0,98105.0,1195000.0,1
151,4.0,6.0,3300.0,0.0,5810.0,1.0,98199.0,1795000.0,1
152,4.0,3.0,2480.0,0.0,4500.0,1.0,98117.0,1270000.0,1
153,3.0,2.5,2198.0,0.0,2621.0,1.0,98144.0,1675000.0,1
154,4.0,2.0,2010.0,0.0,4275.0,1.0,98115.0,1100000.0,1
155,2.0,2.5,1460.0,0.0,1536.0,1.0,98106.0,599950.0,1
156,2.0,2.0,2220.0,0.0,5950.0,1.0,98126.0,551000.0,1
157,4.0,3.5,3060.0,0.0,0.96,0.0,98136.0,3931000.0,1
158,3.0,2.0,1496.0,0.0,1.0,0.0,98144.0,843000.0,1
159,4.0,3.0,2860.0,0.0,4182.0,1.0,98103.0,1600000.0,1
160,3.0,2.0,1770.0,0.0,7242.0,1.0,98168.0,500000.0,1
161,3.0,3.0,2280.0,0.0,7362.0,1.0,98117.0,1150000.0,1
162,3.0,4.0,2400.0,0.0,5563.0,1.0,98122.0,1460000.0,1
163,3.0,1.0,1260.0,0.0,0.32,0.0,98168.0,440000.0,1
164,3.0,2.0,1920.0,0.0,6250.0,1.0,98126.0,980000.0,1
165,3.0,1.5,1550.0,0.0,7628.0,1.0,98133.0,699950.0,1
166,3.0,2.0,1300.0,0.0,2997.0,1.0,98144.0,778000.0,1
167,5.0,3.0,2140.0,0.0,7244.0,1.0,98125.0,850000.0,1
168,3.0,2.5,3560.0,0.0,5000.0,1.0,98116.0,1575000.0,1
169,1.0,2.0,1250.0,0.0,5183.0,1.0,98116.0,160000.0,1
170,4.0,2.5,2390.0,0.0,3570.0,1.0,98115.0,1350000.0,1
171,4.0,3.0,2668.0,0.0,5589.0,1.0,98116.0,1213000.0,1
172,2.0,2.0,1940.0,0.0,4000.0,1.0,98116.0,1505000.0,1
173,2.0,1.5,806.0,0.0,4001.0,1.0,98106.0,510000.0,1
174,3.0,1.0,1070.0,0.0,3840.0,1.0,98117.0,575000.0,1
175,3.0,1.0,1300.0,0.0,3520.0,1.0,98109.0,1000000.0,1
176,3.0,3.0,1120.0,0.0,4800.0,1.0,98168.0,525000.0,1
177,3.0,2.0,2462.0,0.0,3200.0,1.0,98119.0,1150000.0,1
178,3.0,1.5,2300.0,0.0,4100.0,1.0,98107.0,1125000.0,1
179,4.0,3.5,1989.0,0.0,1607.0,1.0,98117.0,980000.0,1
180,2.0,2.0,1220.0,0.0,755.0,1.0,98118.0,600000.0,1
181,3.0,2.5,2740.0,0.0,4800.0,1.0,98117.0,1375000.0,1
182,5.0,2.5,3350.0,0.0,8317.0,1.0,98126.0,1275000.0,1
183,3.0,2.0,2798.0,0.0,3667.0,1.0,98109.0,1185000.0,1
184,1.0,1.0,571.0,0.0,0.58,0.0,98121.0,331000.0,1
185,3.0,1.5,1590.0,0.0,3797.0,1.0,98108.0,700000.0,1
186,3.0,1.5,1420.0,0.0,6009.0,1.0,98117.0,980000.0,1
187,3.0,1.0,1100.0,0.0,4120.0,1.0,98106.0,468000.0,1
188,6.0,3.5,2430.0,0.0,5580.0,1.0,98108.0,870000.0,1
189,3.0,2.5,1260.0,0.0,1252.0,1.0,98117.0,750000.0,1
190,3.0,1.0,1950.0,0.0,2584.0,1.0,98103.0,925000.0,1
191,2.0,1.5,1978.0,0.0,5000.0,1.0,98118.0,858000.0,1
192,2.0,2.0,940.0,0.0,585.0,1.0,98115.0,579000.0,1
