,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap,usr,real_identifier
226,14.0,3.0,2019.0,93.0,56.0,2.2,2.5,98211.0,42111.0,1.8,1180.0,1753100.0,91.0,0
227,31.0,2.0,4021.0,198.0,87.0,1.4,2.1,135201.0,98201.0,2.5,501.0,1634300.0,85.0,0
228,5.0,1.0,1201.0,63.0,31.0,0.6,1.1,52111.0,27311.0,1.2,819.0,1813500.0,95.0,0
229,20.0,4.0,3519.0,151.0,75.0,2.8,3.5,98201.0,42111.0,2.2,401.0,1694400.0,88.0,0
230,8.0,2.0,2019.0,93.0,56.0,1.2,2.0,65421.0,35111.0,1.5,1180.0,1753100.0,92.0,0
231,26.0,1.0,4021.0,198.0,87.0,2.4,2.6,98211.0,42111.0,2.8,501.0,1634300.0,84.0,0
232,11.0,3.0,1201.0,63.0,31.0,0.8,1.3,42111.0,27311.0,1.4,819.0,1813500.0,94.0,0
233,17.0,2.0,3519.0,151.0,75.0,2.0,3.0,65421.0,35111.0,2.0,401.0,1694400.0,89.0,0
234,4.0,1.0,2019.0,93.0,56.0,1.0,1.8,42111.0,27311.0,1.1,1180.0,1753100.0,93.0,0
235,24.0,4.0,4021.0,198.0,87.0,2.6,2.9,98211.0,42111.0,3.0,501.0,1634300.0,83.0,0
236,12.0,18.0,2019.0,269.0,143.0,0.4,1.0,275421.0,195123.0,2.2,823.0,1642191.0,89.0,0
237,5.0,1.0,3987.0,519.0,235.0,0.8,2.4,139592.0,53192.0,1.1,491.0,1204398.0,85.0,0
238,25.0,35.0,1568.0,189.0,128.0,1.2,0.4,382195.0,102817.0,3.5,1191.0,1817562.0,91.0,0
239,8.0,3.0,2911.0,401.0,201.0,0.2,1.8,243819.0,173421.0,2.0,657.0,1493811.0,88.0,0
240,14.0,20.0,2349.0,294.0,162.0,0.6,0.8,513092.0,143819.0,1.3,829.0,1684211.0,90.0,0
241,6.0,2.0,1767.0,211.0,135.0,1.0,2.0,198421.0,92192.0,2.5,1039.0,1556321.0,92.0,0
242,20.0,30.0,2678.0,351.0,193.0,0.4,1.2,428819.0,125092.0,1.8,571.0,1619119.0,87.0,0
243,10.0,5.0,3125.0,281.0,159.0,0.8,1.6,265195.0,183421.0,2.2,749.0,1652191.0,90.0,0
244,16.0,25.0,2014.0,241.0,149.0,1.4,0.6,396092.0,118817.0,3.0,931.0,1796321.0,91.0,0
245,4.0,1.0,3819.0,469.0,229.0,0.2,2.2,151195.0,59192.0,1.5,521.0,1232198.0,86.0,0
246,15.0,2.0,4211.0,251.0,191.0,1.8,4.2,92139.0,48219.0,2.2,3519.0,1438211.0,85.0,0
247,12.0,4.0,1950.0,141.0,122.0,0.8,2.8,57193.0,31549.0,1.8,1987.0,1673948.0,92.0,0
248,25.0,6.0,5382.0,310.0,245.0,3.2,6.4,104857.0,63211.0,2.5,4211.0,1920831.0,83.0,0
249,18.0,3.0,3621.0,221.0,183.0,2.0,5.0,78321.0,45193.0,2.0,3091.0,1512519.0,89.0,0
250,10.0,2.0,2811.0,181.0,151.0,1.2,3.6,65421.0,39493.0,2.0,2487.0,1758211.0,91.0,0
251,20.0,5.0,4231.0,291.0,231.0,2.4,5.6,92349.0,56321.0,2.3,3819.0,1623948.0,86.0,0
252,14.0,3.0,3171.0,201.0,171.0,1.6,4.0,74593.0,43649.0,2.1,3201.0,1792519.0,90.0,0
253,22.0,4.0,5022.0,301.0,241.0,2.8,6.0,114657.0,67593.0,2.4,4501.0,1873948.0,84.0,0
254,16.0,3.0,3941.0,251.0,201.0,1.8,4.4,85649.0,50321.0,2.2,3801.0,1658211.0,88.0,0
255,19.0,4.0,4491.0,281.0,221.0,2.2,5.2,98321.0,59193.0,2.3,4219.0,1723948.0,85.0,0
256,18.5,3.2,823.1,93.5,81.9,1.4,2.1,134919.2,42111.8,2.1,718.9,1612011.1,91.2,0
257,6.8,11.9,2891.5,159.2,141.1,3.5,6.3,216421.9,117839.2,2.9,281.1,1438910.8,85.5,0
258,10.3,20.8,463.2,75.6,69.2,0.8,1.3,98231.9,53119.1,1.9,829.2,1793019.5,94.5,0
259,4.2,15.6,1942.1,219.8,198.5,2.9,5.5,285391.8,23910.9,2.5,199.8,1248191.9,79.2,0
260,26.9,12.1,1189.5,129.9,121.2,1.9,3.4,203492.1,98221.8,2.3,459.1,1683019.2,90.8,0
261,8.5,6.3,351.9,51.9,49.2,0.5,1.1,73192.1,39419.9,2.0,951.9,1848910.8,96.1,0
262,15.6,22.9,2708.2,201.9,189.5,4.2,7.9,309210.9,210391.8,3.1,140.9,1391019.1,81.9,0
263,12.1,4.9,627.8,89.1,81.9,1.1,2.0,143819.2,59110.9,2.2,631.9,1738910.8,92.9,0
264,20.8,14.5,1951.9,184.9,179.2,3.1,5.8,276492.1,192831.9,2.7,249.1,1451019.1,84.5,0
265,5.6,10.3,402.1,69.2,65.9,0.9,1.7,90392.1,45191.9,2.1,811.9,1823019.5,95.5,0
266,2.0,1.0,1519.0,198.0,149.0,1.4,2.2,421111.0,82430.0,3.0,1021.0,1812011.0,91.0,0
267,11.0,5.0,985.0,76.0,59.0,2.0,1.2,302399.0,68320.0,2.4,1107.0,1694922.0,85.0,0
268,0.0,0.0,492.0,29.0,23.0,0.4,0.4,18322.0,49211.0,1.4,631.0,1756301.0,94.0,0
269,4.0,3.0,1431.0,187.0,129.0,1.0,2.6,394515.0,72192.0,2.8,917.0,1832819.0,88.0,0
270,7.0,2.0,1071.0,93.0,79.0,2.4,1.8,275919.0,91453.0,3.2,1231.0,1720598.0,82.0,0
271,3.0,2.0,1345.0,162.0,141.0,1.8,2.0,451201.0,66417.0,2.6,1007.0,1793421.0,89.0,0
272,1.0,0.0,549.0,49.0,55.0,1.0,0.8,20191.0,61141.0,1.8,701.0,1871013.0,96.0,0
273,8.0,4.0,1232.0,122.0,115.0,2.2,1.6,362011.0,83249.0,3.4,1143.0,1708219.0,84.0,0
274,6.0,3.0,1587.0,209.0,161.0,1.6,2.4,483201.0,69321.0,2.4,1031.0,1823411.0,90.0,0
275,2.0,1.0,1189.0,156.0,133.0,1.2,2.0,381919.0,79453.0,2.2,941.0,1773821.0,87.0,0
276,15.0,10.0,4211.0,201.0,151.0,1.8,1.4,187321.0,117421.0,2.8,501.0,1382191.0,89.0,0
277,32.0,25.0,2819.0,282.0,229.0,2.5,2.9,143201.0,98231.0,3.1,819.0,1653982.0,80.0,0
278,48.0,33.0,3921.0,391.0,299.0,1.1,1.9,210439.0,134821.0,2.4,275.0,1482019.0,76.0,0
279,11.0,4.0,3171.0,219.0,169.0,2.8,3.4,198421.0,118982.0,3.6,931.0,1598121.0,83.0,0
280,26.0,19.0,4511.0,351.0,261.0,1.5,2.1,241982.0,149821.0,2.9,419.0,1413981.0,81.0,0
281,44.0,31.0,3682.0,321.0,251.0,2.1,2.7,228201.0,139982.0,3.2,751.0,1642191.0,79.0,0
282,18.0,12.0,4278.0,291.0,221.0,1.9,2.3,215439.0,130982.0,3.0,591.0,1523981.0,84.0,0
283,35.0,24.0,3041.0,261.0,201.0,2.4,3.1,201982.0,124821.0,3.4,881.0,1612191.0,77.0,0
284,50.0,36.0,3842.0,341.0,281.0,1.3,2.0,231439.0,144821.0,2.6,321.0,1453981.0,82.0,0
285,23.0,16.0,3321.0,281.0,231.0,2.2,2.8,212201.0,136982.0,3.3,671.0,1583981.0,80.0,0
286,18.0,3.0,2419.0,151.0,86.0,2.5,3.4,135421.0,73482.0,2.1,1181.0,1632019.0,91.0,0
287,4.0,2.0,1931.0,123.0,93.0,1.2,2.8,82319.0,59131.0,1.9,351.0,991021.0,80.0,0
288,25.0,9.0,3092.0,182.0,108.0,3.2,4.0,201911.0,64911.0,2.3,482.0,1783061.0,82.0,0
289,7.0,4.0,2051.0,142.0,98.0,1.8,3.2,90128.0,68231.0,2.0,270.0,1048392.0,89.0,0
290,12.0,6.0,2511.0,169.0,92.0,2.2,3.8,143201.0,81991.0,2.2,619.0,1694301.0,86.0,0
291,0.0,0.0,421.0,41.0,25.0,0.3,0.3,1187.0,5231.0,1.1,941.0,1751092.0,97.0,0
292,19.0,8.0,2943.0,186.0,105.0,2.8,4.1,175382.0,70342.0,2.4,561.0,1819021.0,83.0,0
293,3.0,1.0,1839.0,121.0,89.0,1.4,2.6,75319.0,55731.0,1.8,412.0,1013011.0,81.0,0
294,22.0,5.0,3192.0,194.0,113.0,3.0,3.9,209391.0,73921.0,2.5,529.0,1845061.0,84.0,0
295,9.0,3.0,2231.0,154.0,91.0,1.9,3.3,104219.0,73482.0,2.1,691.0,1662019.0,87.0,0
296,45.0,32.0,1948.0,284.0,201.0,1.4,1.8,251119.0,128439.0,3.4,421.0,1670219.0,89.0,0
297,18.0,19.0,1439.0,198.0,153.0,0.6,1.4,173021.0,102959.0,2.2,1180.0,1493961.0,93.0,0
298,67.0,41.0,2068.0,391.0,251.0,2.6,2.8,319439.0,185219.0,4.6,291.0,1628139.0,85.0,0
299,35.0,23.0,1621.0,236.0,185.0,1.0,2.0,228819.0,141501.0,3.0,501.0,1687348.0,90.0,0
300,20.0,29.0,1873.0,269.0,212.0,1.4,2.4,294819.0,164011.0,3.8,381.0,1611921.0,88.0,0
301,51.0,38.0,2003.0,317.0,245.0,2.2,3.0,341859.0,195459.0,4.8,261.0,1594119.0,84.0,0
302,29.0,25.0,1769.0,253.0,202.0,1.2,2.2,262959.0,152011.0,3.4,441.0,1655018.0,91.0,0
303,43.0,33.0,1923.0,293.0,228.0,1.6,2.8,306819.0,173011.0,4.5,321.0,1608139.0,86.0,0
304,24.0,27.0,1835.0,265.0,210.0,1.4,2.6,290559.0,161501.0,4.1,401.0,1627348.0,89.0,0
305,58.0,42.0,2092.0,335.0,259.0,2.4,3.2,354959.0,202011.0,5.0,241.0,1584119.0,83.0,0
306,1.0,2.0,1987.0,143.0,93.0,0.4,0.6,134910.0,53192.0,2.4,201.0,1098745.0,91.0,0
307,0.0,0.0,1723.0,118.0,85.0,0.2,0.2,83219.0,31395.0,2.0,294.0,1114211.0,95.0,0
308,5.0,2.0,2411.0,181.0,129.0,1.0,1.2,141219.0,58392.0,2.2,245.0,1087019.0,87.0,0
309,3.0,1.0,1945.0,151.0,105.0,0.6,0.8,120439.0,46319.0,2.0,262.0,1103947.0,90.0,0
310,10.0,3.0,3059.0,222.0,153.0,1.4,1.6,173911.0,62347.0,1.8,307.0,1082433.0,84.0,0
311,0.0,0.0,1489.0,109.0,79.0,0.2,0.2,69419.0,27593.0,2.2,329.0,1123565.0,96.0,0
312,6.0,2.0,2147.0,162.0,114.0,0.8,1.0,151439.0,51391.0,2.0,279.0,1107345.0,89.0,0
313,2.0,1.0,1869.0,134.0,95.0,0.4,0.6,124910.0,45192.0,2.4,201.0,1098745.0,91.0,0
314,8.0,3.0,2813.0,206.0,143.0,1.2,1.4,161439.0,58347.0,1.8,287.0,1085333.0,85.0,0
315,1.0,0.0,1579.0,115.0,83.0,0.2,0.2,81919.0,30995.0,2.0,304.0,1114211.0,94.0,0
316,4.0,2.0,2019.0,143.0,92.0,1.0,1.8,141021.0,53120.0,2.8,1863.0,1649113.0,88.0,0
317,14.0,5.0,2394.0,281.0,216.0,3.2,2.6,203432.0,91649.0,4.2,2919.0,1482391.0,80.0,0
318,2.0,1.0,1181.0,83.0,61.0,0.8,1.4,83121.0,40829.0,2.2,1439.0,1694119.0,91.0,0
319,6.0,3.0,2758.0,201.0,153.0,2.4,3.4,234919.0,62319.0,3.6,2563.0,1613719.0,85.0,0
320,19.0,9.0,3512.0,321.0,241.0,4.8,5.2,301432.0,83149.0,5.0,3211.0,1449119.0,79.0,0
321,1.0,0.0,692.0,51.0,43.0,0.6,1.0,49121.0,30429.0,1.8,1723.0,1739119.0,93.0,0
322,8.0,4.0,2149.0,163.0,123.0,2.0,2.8,171432.0,53149.0,3.4,2219.0,1592391.0,83.0,0
323,5.0,2.0,1893.0,131.0,93.0,1.6,2.2,141432.0,41629.0,2.6,1913.0,1664119.0,89.0,0
324,16.0,7.0,2963.0,261.0,201.0,3.8,4.4,251432.0,70149.0,4.6,3113.0,1509119.0,81.0,0
325,3.0,1.0,1456.0,101.0,71.0,1.2,2.0,121432.0,40129.0,2.4,1639.0,1682391.0,90.0,0
326,5.0,3.0,1987.0,129.0,93.0,3.8,2.1,105219.0,73142.0,2.4,481.0,1653911.0,85.0,0
327,21.0,1.0,3819.0,391.0,321.0,5.6,3.9,218911.0,104821.0,3.2,191.0,1498213.0,72.0,0
328,10.0,5.0,1421.0,81.0,57.0,4.2,1.9,39418.0,16250.0,1.8,621.0,1693519.0,91.0,0
329,4.0,2.0,2919.0,191.0,141.0,6.3,2.8,183421.0,83119.0,2.9,501.0,1723912.0,80.0,0
330,25.0,3.0,4211.0,451.0,381.0,7.1,3.1,249391.0,121491.0,3.6,211.0,1482198.0,74.0,0
331,2.0,1.0,2411.0,141.0,101.0,5.9,2.5,193911.0,90129.0,2.1,691.0,1703911.0,86.0,0
332,17.0,2.0,3519.0,321.0,261.0,6.5,3.3,221391.0,114821.0,3.4,181.0,1503912.0,75.0,0
333,8.0,4.0,1911.0,101.0,73.0,4.8,2.2,49218.0,20150.0,2.0,551.0,1683911.0,89.0,0
334,22.0,1.0,4119.0,401.0,341.0,7.2,3.2,269391.0,131491.0,3.7,231.0,1493912.0,73.0,0
335,6.0,3.0,2611.0,161.0,121.0,5.1,2.4,173911.0,85129.0,2.3,581.0,1713911.0,84.0,0
336,5.0,2.0,1897.0,201.0,143.0,1.1,2.9,129832.0,219421.0,2.2,351.0,1482198.0,85.0,0
337,12.0,5.0,3519.0,92.0,76.0,3.5,6.5,492119.0,392058.0,3.8,1928.0,1658131.0,82.0,0
338,8.0,4.0,2198.0,156.0,131.0,2.2,4.2,275981.0,435819.0,2.6,501.0,1794268.0,88.0,0
339,6.0,3.0,3982.0,249.0,213.0,1.6,3.6,597823.0,279492.0,2.0,689.0,1635911.0,92.0,0
340,15.0,8.0,1829.0,185.0,162.0,2.8,5.8,421911.0,531492.0,3.2,1152.0,1673929.0,80.0,0
341,10.0,6.0,2913.0,121.0,105.0,3.1,6.1,380219.0,469823.0,3.4,2089.0,1738173.0,86.0,0
342,20.0,12.0,2411.0,193.0,173.0,2.5,5.5,513981.0,642391.0,3.0,981.0,1667312.0,84.0,0
343,9.0,5.0,3881.0,229.0,204.0,1.9,4.9,566492.0,316492.0,2.8,619.0,1622108.0,90.0,0
344,18.0,11.0,2992.0,166.0,149.0,3.3,6.3,452911.0,523492.0,3.6,1862.0,1688139.0,83.0,0
345,11.0,7.0,2699.0,206.0,186.0,2.9,5.9,499981.0,591823.0,3.1,1356.0,1703918.0,87.0,0
346,10.0,5.0,2011.0,151.0,93.0,1.2,1.8,81291.0,42111.0,2.2,421.0,1184211.0,89.0,0
347,25.0,30.0,1547.0,219.0,141.0,3.2,4.2,95123.0,63219.0,4.0,512.0,1428913.0,81.0,0
348,6.0,3.0,2831.0,129.0,83.0,2.0,2.6,42189.0,35192.0,2.5,631.0,1654211.0,85.0,0
349,18.0,20.0,2391.0,189.0,123.0,1.6,2.0,138192.0,72111.0,3.2,291.0,1298913.0,88.0,0
350,4.0,1.0,1917.0,99.0,59.0,0.8,1.2,59123.0,42192.0,2.0,421.0,1184211.0,92.0,0
351,22.0,28.0,2673.0,201.0,135.0,2.4,3.0,110817.0,59123.0,3.5,512.0,1428913.0,84.0,0
352,15.0,10.0,2211.0,141.0,91.0,1.4,1.8,81291.0,42111.0,2.2,421.0,1184211.0,90.0,0
353,30.0,35.0,1943.0,231.0,151.0,3.6,4.8,120817.0,75123.0,4.2,512.0,1428913.0,80.0,0
354,8.0,4.0,2519.0,139.0,87.0,2.2,2.8,49123.0,38192.0,2.8,631.0,1654211.0,86.0,0
355,12.0,16.0,2093.0,169.0,113.0,1.8,2.2,105123.0,63123.0,3.0,291.0,1298913.0,89.0,0
356,8.0,2.0,3519.0,451.0,219.0,3.2,5.6,234890.0,134567.0,2.8,391.0,1654321.0,84.0,0
357,12.0,1.0,4812.0,601.0,283.0,6.4,10.8,401219.0,192831.0,3.4,278.0,1432012.0,79.0,0
358,6.0,0.0,2987.0,381.0,201.0,4.8,7.2,521012.0,251019.0,5.2,351.0,1698321.0,82.0,0
359,9.0,3.0,6278.0,729.0,351.0,2.4,4.8,612391.0,314567.0,4.8,421.0,1621092.0,85.0,0
360,5.0,2.0,4219.0,501.0,251.0,5.6,9.6,492890.0,231019.0,3.8,301.0,1515012.0,80.0,0
361,10.0,1.0,5382.0,631.0,301.0,3.6,6.4,701219.0,321019.0,5.6,381.0,1688321.0,83.0,0
362,7.0,0.0,3649.0,441.0,231.0,6.0,10.4,581012.0,291019.0,4.2,291.0,1452012.0,78.0,0
363,11.0,2.0,4921.0,581.0,281.0,4.2,7.6,631219.0,331019.0,5.0,361.0,1651092.0,81.0,0
364,4.0,1.0,2819.0,341.0,201.0,5.2,9.2,451012.0,241019.0,3.6,261.0,1495012.0,77.0,0
365,8.0,3.0,5719.0,691.0,321.0,2.8,5.2,701012.0,341019.0,4.4,401.0,1618321.0,84.0,0
366,14.0,10.0,3821.0,279.0,201.0,2.0,1.6,210903.0,118529.0,2.1,1234.0,1083127.0,89.0,0
367,7.0,5.0,1945.0,141.0,128.0,1.2,1.0,154982.0,23485.0,2.5,1621.0,1025162.0,92.0,0
368,3.0,2.0,4219.0,239.0,163.0,1.8,2.0,27539.0,191687.0,1.8,1097.0,1092824.0,83.0,0
369,20.0,12.0,3141.0,292.0,218.0,2.4,2.2,197331.0,127395.0,2.3,1432.0,1056250.0,80.0,0
370,16.0,11.0,4498.0,305.0,234.0,2.8,2.6,182817.0,154982.0,2.4,1321.0,1020712.0,85.0,0
371,8.0,6.0,2651.0,199.0,155.0,1.6,1.4,151116.0,27539.0,2.2,1221.0,1083127.0,90.0,0
372,4.0,3.0,3981.0,251.0,191.0,2.2,2.0,23448.0,210903.0,2.0,1147.0,1092824.0,82.0,0
373,10.0,8.0,3019.0,223.0,173.0,1.8,1.6,132209.0,151116.0,2.1,1301.0,1025162.0,88.0,0
374,22.0,19.0,4251.0,319.0,246.0,3.0,2.8,124777.0,182817.0,2.5,1428.0,1056250.0,79.0,0
375,12.0,9.0,2787.0,205.0,159.0,1.9,1.7,197331.0,27539.0,2.3,1251.0,1083127.0,86.0,0
376,23.0,3.0,4211.0,198.0,129.0,4.1,17.4,181021.0,42110.0,2.9,513.0,1694319.0,79.0,0
377,11.0,2.0,3519.0,142.0,92.0,3.5,14.2,98231.0,31349.0,3.2,829.0,1728131.0,85.0,0
378,67.0,1.0,4398.0,221.0,141.0,8.5,26.5,288192.0,39119.0,3.3,191.0,1063519.0,69.0,0
379,6.0,1.0,628.0,93.0,55.0,1.9,7.4,73149.0,19485.0,2.5,1251.0,1842356.0,92.0,0
380,39.0,0.0,5019.0,201.0,127.0,6.3,20.1,261021.0,36451.0,3.1,421.0,1126920.0,76.0,0
381,18.0,3.0,3822.0,153.0,101.0,2.2,9.5,118492.0,28939.0,3.5,563.0,1754691.0,88.0,0
382,49.0,2.0,5461.0,229.0,151.0,7.4,23.5,319492.0,42139.0,3.4,253.0,1081134.0,72.0,0
383,13.0,1.0,2931.0,129.0,83.0,2.1,8.6,85421.0,24169.0,3.0,941.0,1713919.0,89.0,0
384,60.0,1.0,5238.0,223.0,145.0,9.1,28.3,305021.0,39451.0,3.2,201.0,1058319.0,70.0,0
385,26.0,2.0,4092.0,173.0,115.0,3.9,15.6,140492.0,32549.0,2.8,601.0,1690139.0,80.0,0
386,15.0,2.0,2019.0,239.0,183.0,2.1,1.8,118479.0,59653.0,3.8,406.0,1683502.0,89.0,0
387,25.0,19.0,482.0,114.0,82.0,0.8,3.8,203940.0,212819.0,5.6,982.0,1703101.0,93.0,0
388,10.0,0.0,1438.0,234.0,194.0,1.9,1.4,79418.0,43219.0,2.1,415.0,1583910.0,85.0,0
389,20.0,23.0,398.0,168.0,99.0,0.5,3.1,251971.0,257916.0,4.5,921.0,1695519.0,92.0,0
390,14.0,1.0,2082.0,201.0,161.0,2.3,1.5,100630.0,53349.0,3.2,481.0,1667493.0,88.0,0
391,8.0,0.0,1629.0,249.0,226.0,2.0,1.3,73979.0,49191.0,2.4,391.0,1596318.0,84.0,0
392,22.0,20.0,439.0,135.0,88.0,0.7,3.3,223894.0,229944.0,5.1,1031.0,1700114.0,91.0,0
393,18.0,3.0,1923.0,218.0,177.0,2.2,1.6,94418.0,57488.0,3.5,456.0,1678435.0,86.0,0
394,11.0,0.0,1513.0,260.0,243.0,2.1,1.2,68259.0,45739.0,2.3,407.0,1606239.0,83.0,0
395,24.0,22.0,483.0,141.0,85.0,0.6,3.2,239734.0,244799.0,5.3,1051.0,1702019.0,90.0,0
396,5.0,2.0,3891.0,509.0,392.0,4.0,2.4,183421.0,102341.0,2.4,310.0,1410951.0,82.0,0
397,1.0,1.0,2751.0,191.0,121.0,2.0,1.6,102851.0,23551.0,1.8,395.0,1694395.0,88.0,0
398,12.0,0.0,4621.0,731.0,551.0,6.0,2.8,241012.0,17423.0,3.2,225.0,1257168.0,79.0,0
399,4.0,2.0,3819.0,462.0,373.0,3.0,2.2,193021.0,29191.0,2.6,330.0,1441681.0,84.0,0
400,0.0,0.0,2321.0,143.0,105.0,1.0,1.2,80121.0,18351.0,1.4,420.0,1614915.0,89.0,0
401,9.0,1.0,5018.0,851.0,624.0,7.0,3.0,321394.0,24851.0,3.6,200.0,1180951.0,76.0,0
402,2.0,2.0,3511.0,332.0,281.0,2.8,2.0,152191.0,31191.0,2.2,350.0,1514915.0,85.0,0
403,8.0,0.0,4298.0,601.0,462.0,5.2,2.6,201223.0,19351.0,3.0,240.0,1300951.0,81.0,0
404,1.0,1.0,2991.0,221.0,161.0,1.6,1.4,123151.0,26191.0,1.6,380.0,1634915.0,87.0,0
405,11.0,0.0,4919.0,819.0,609.0,6.5,2.9,301512.0,21851.0,3.4,210.0,1200951.0,78.0,0
406,5.0,2.0,2019.0,189.0,129.0,1.4,1.8,421111.0,239902.0,2.2,982.0,1683519.0,88.0,0
407,11.0,9.0,4021.0,291.0,245.0,1.0,1.2,538821.0,394112.0,3.4,419.0,1628192.0,86.0,0
408,6.0,4.0,1890.0,156.0,198.0,0.6,1.0,275939.0,221489.0,2.0,1382.0,1794938.0,92.0,0
409,8.0,6.0,3519.0,269.0,209.0,1.2,1.6,493111.0,362901.0,2.8,817.0,1713518.0,89.0,0
410,4.0,2.0,2758.0,233.0,186.0,1.0,1.4,421111.0,285902.0,2.4,982.0,1658192.0,87.0,0
411,12.0,10.0,4021.0,291.0,245.0,1.2,1.2,538821.0,394112.0,3.4,419.0,1628192.0,86.0,0
412,7.0,5.0,1890.0,156.0,198.0,0.8,1.2,275939.0,221489.0,2.2,1382.0,1794938.0,92.0,0
413,9.0,7.0,3519.0,269.0,209.0,1.2,1.6,493111.0,362901.0,2.8,817.0,1713518.0,89.0,0
414,5.0,3.0,2758.0,233.0,186.0,1.0,1.4,421111.0,285902.0,2.4,982.0,1658192.0,87.0,0
415,10.0,8.0,4021.0,291.0,245.0,1.2,1.2,538821.0,394112.0,3.4,419.0,1628192.0,86.0,0
416,5.0,1.0,1987.0,127.0,93.0,1.2,2.0,150239.0,61424.0,2.5,3821.0,1642219.0,90.0,0
417,8.0,2.0,4211.0,258.0,149.0,3.6,4.8,201194.0,171911.0,4.2,5919.0,1739103.0,78.0,0
418,3.0,1.0,1829.0,81.0,56.0,1.6,2.2,118942.0,53081.0,2.8,4511.0,1693839.0,92.0,0
419,10.0,3.0,5018.0,321.0,192.0,4.0,6.0,226819.0,233091.0,4.5,6281.0,1762417.0,74.0,0
420,6.0,2.0,3519.0,219.0,129.0,2.4,3.6,191395.0,164823.0,3.8,5211.0,1719591.0,80.0,0
421,4.0,1.0,2678.0,143.0,85.0,2.0,3.0,165481.0,94311.0,3.2,4121.0,1685949.0,86.0,0
422,9.0,3.0,5832.0,349.0,206.0,4.2,6.2,251939.0,263999.0,5.0,6731.0,1795125.0,72.0,0
423,7.0,2.0,4569.0,283.0,165.0,3.2,4.4,214919.0,196633.0,4.0,5621.0,1745303.0,76.0,0
424,11.0,3.0,6091.0,379.0,221.0,4.4,6.4,281119.0,294287.0,5.2,7111.0,1823439.0,70.0,0
425,8.0,2.0,5289.0,313.0,183.0,3.6,5.0,238959.0,243911.0,4.5,6231.0,1776617.0,74.0,0
426,15.0,10.0,3519.0,421.0,278.0,2.5,5.8,198421.0,42119.0,3.2,982.0,1438199.0,81.0,0
427,20.0,6.0,4821.0,195.0,245.0,3.9,4.1,315749.0,39193.0,2.8,1358.0,1678239.0,85.0,0
428,10.0,12.0,2678.0,389.0,219.0,1.9,6.3,142191.0,53819.0,4.1,627.0,1304918.0,79.0,0
429,18.0,8.0,4012.0,281.0,192.0,2.2,3.5,259813.0,43267.0,3.5,1189.0,1553021.0,82.0,0
430,25.0,4.0,5299.0,236.0,299.0,4.5,2.9,371191.0,49551.0,2.2,2015.0,1816548.0,86.0,0
431,12.0,16.0,4387.0,324.0,261.0,3.1,5.4,223421.0,58339.0,3.9,751.0,1481919.0,80.0,0
432,8.0,10.0,3511.0,412.0,230.0,2.8,4.8,198813.0,47251.0,2.5,1056.0,1623028.0,84.0,0
433,22.0,2.0,4639.0,201.0,288.0,4.1,3.2,342813.0,42139.0,3.1,1842.0,1758231.0,83.0,0
434,19.0,14.0,3948.0,295.0,251.0,3.6,5.1,286391.0,51319.0,2.9,1298.0,1594918.0,81.0,0
435,16.0,6.0,4219.0,269.0,225.0,2.4,4.4,241813.0,45193.0,3.4,943.0,1453021.0,85.0,0
436,7.0,2.0,1987.0,219.0,195.0,1.1,0.8,53811.0,49219.0,2.5,501.0,1432011.0,88.0,0
437,23.0,10.0,3819.0,186.0,141.0,0.5,0.5,103919.0,62311.0,1.2,859.0,1658119.0,91.0,0
438,6.0,3.0,2291.0,129.0,109.0,1.4,1.4,43958.0,39458.0,1.8,693.0,1283951.0,85.0,0
439,18.0,8.0,3154.0,245.0,198.0,2.1,1.1,74219.0,65839.0,2.1,821.0,1514390.0,89.0,0
440,4.0,2.0,4029.0,192.0,154.0,1.7,1.7,51358.0,46958.0,2.3,562.0,1401011.0,86.0,0
441,12.0,6.0,2478.0,162.0,131.0,1.9,1.0,63119.0,57339.0,1.9,742.0,1459110.0,90.0,0
442,9.0,4.0,3365.0,211.0,176.0,2.3,1.3,70158.0,63158.0,2.0,803.0,1494390.0,88.0,0
443,20.0,9.0,2911.0,258.0,209.0,1.6,1.6,59158.0,54158.0,2.4,678.0,1422011.0,87.0,0
444,5.0,2.0,3812.0,182.0,149.0,1.2,1.2,52119.0,48119.0,2.2,596.0,1391011.0,89.0,0
445,14.0,7.0,2598.0,231.0,192.0,2.0,1.0,67158.0,62158.0,1.8,784.0,1474390.0,90.0,0
446,8.0,2.0,3051.0,192.0,121.0,1.2,3.1,181043.0,83120.0,2.5,2198.0,1653109.0,85.0,0
447,4.0,4.0,4289.0,319.0,249.0,2.5,5.5,439821.0,135912.0,4.2,501.0,1033511.0,82.0,0
448,12.0,2.0,1918.0,145.0,92.0,1.8,3.8,98211.0,42110.0,2.8,3512.0,1692398.0,88.0,0
449,7.0,5.0,3821.0,286.0,206.0,2.2,4.2,213940.0,102491.0,3.5,201.0,1486919.0,86.0,0
450,16.0,1.0,2479.0,221.0,156.0,2.9,5.9,501392.0,69249.0,4.5,92.0,114899.0,1.0,0
451,9.0,3.0,2948.0,259.0,192.0,2.4,4.4,275819.0,125439.0,3.2,412.0,1618121.0,84.0,0
452,6.0,2.0,1739.0,128.0,85.0,1.6,3.2,75320.0,38149.0,2.2,2941.0,1734108.0,89.0,0
