mean_tr,wb_trans,eccen,height,blackpix,area,blackand,p_and,p_black,lenght,target
1.38,21,2.167,6,29,78,77,0.987,0.372,13,13
2.23,40,2.364,11,89,286,200,0.701,0.312,26,286
1.83,6,0.556,9,11,45,28,0.622,0.244,5,0.5
1.91,22,2.286,7,42,112,99,0.884,0.375,16,91
2.47,32,2.625,8,79,168,168,1,0.471,21,168
1.38,47,5.714,7,65,280,198,0.707,0.232,40,3
2.22,9,1.167,6,20,42,41,0.976,0.476,7,41
2.2,5,0.556,9,11,45,39,0.867,0.244,5,5
1.6,115,12.333,9,184,999,770,0.771,0.184,111,6
1.71,68,3.778,9,116,306,294,0.961,0.379,34,0.857
2.08,12,0.7,10,25,70,61,0.871,0.357,7,61
1.71,7,1,7,12,49,49,1,0.245,7,49
1.5,28,1.2,10,42,120,113,0.942,0.35,12,12
1.34,32,2.714,7,43,133,133,1,0.323,19,133
1.53,37,5.6,5,57,140,137,0.979,0.407,28,2
1.33,52,5.143,7,69,252,236,0.937,0.273,36,252
2.12,26,1.6,10,55,160,120,0.75,0.344,16,0.75
2.63,99,5.75,12,260,828,511,0.614,0.314,69,69
2.22,9,1.167,6,20,42,41,0.976,0.476,7,7
1.43,87,6.111,9,124,495,400,0.808,0.251,55,5
2.02,121,7.9,10,245,790,524,0.662,0.309,79,7
1.58,315,28.5,10,499,2850,1704,0.598,0.175,285,14
1.82,76,7.375,8,138,472,419,0.888,0.292,59,472
1.97,31,2.375,8,61,152,149,0.98,0.401,19,7
1.93,84,6.3,10,162,630,566,0.898,0.258,63,17
2.74,86,7.375,8,236,472,416,0.88,0.5,59,3
1.93,124,10.222,9,240,828,704,0.851,0.29,92,0.
1.34,126,13.5,8,169,864,598,0.691,0.196,108,108
2.08,12,1.125,8,25,72,65,0.903,0.347,9,9
1.36,14,2.167,6,19,78,72,0.923,0.244,13,13
1.29,72,5.444,9,93,441,318,0.721,0.211,49,3
1.34,279,23.667,9,373,1917,1356,0.706,0.194,213,8
1.85,391,23.818,11,724,2882,2551,0.886,0.251,262,1653
1.67,9,1,7,15,49,47,0.959,0.306,7,35
2.38,13,1.5,6,31,54,43,0.796,0.574,9,9
1.29,14,1.571,7,18,77,52,0.675,0.234,11,11
1.71,28,2.571,7,48,126,120,0.952,0.381,18,13
