mean_tr,wb_trans,eccen,height,blackpix,area,blackand,p_and,p_black,lenght,target
1.46,36,5.8,5,53,145,140,0.966,0.365,29,0.7
2.25,4,0.286,7,9,14,13,0.929,0.643,2,14
2.5,4,0.667,6,10,24,17,0.708,0.417,4,12
1.46,63,13.143,7,92,644,459,0.713,0.143,92,92
1.33,15,2.167,6,20,78,68,0.872,0.256,13,45
2.11,9,0.667,12,19,96,96,1,0.198,8,96
1.53,53,6.4,5,81,160,157,0.981,0.506,32,32
2.29,133,11.111,9,304,900,697,0.772,0.337,100,50
1.71,21,1.857,7,36,91,91,1,0.396,13,13
2.06,122,8.5,10,251,850,621,0.731,0.296,85,0.731
1.67,9,0.857,7,15,42,42,1,0.357,6,42
1.77,13,1.571,7,23,77,77,1,0.299,11,11
1.29,77,7.625,8,99,488,488,1,0.203,61,488
1.69,26,2.714,7,44,133,97,0.729,0.331,19,0.7
2.44,25,1.875,8,61,120,104,0.867,0.508,15,10
2.13,24,1.182,11,51,143,112,0.783,0.356,13,2
2.02,42,3.375,8,85,216,216,1,0.393,27,216
1.88,49,2.8,10,92,280,273,0.975,0.326,28,3
1.29,66,5.75,8,85,368,263,0.714,0.231,46,0.714
2.18,11,0.875,8,24,56,56,1,0.429,7,7
2.3,30,2.3,10,69,230,205,0.891,0.3,23,1.63
1.38,82,8.625,8,113,552,456,0.826,0.205,69,69
1.69,22,2.833,6,37,102,88,0.863,0.362,17,0.
1.83,18,1.714,7,33,84,74,0.881,0.393,12,84
2.29,14,2.333,6,32,84,51,0.607,0.381,14,68
1.35,26,2.571,7,35,126,123,0.976,0.278,18,13
2.35,110,8.75,8,258,560,553,0.988,0.46,70,5
1.33,52,4.571,7,69,224,186,0.83,0.308,32,3
1.71,7,1,7,12,49,49,1,0.245,7,7
1.35,31,2.375,8,42,152,110,0.724,0.276,19,152
1.84,31,2.875,8,57,184,162,0.88,0.31,23,23
1.38,61,8.167,6,84,294,204,0.694,0.286,49,7
1.44,27,2.429,7,39,119,87,0.731,0.328,17,10
1.83,6,1,5,11,25,23,0.92,0.44,5,25
2.21,121,8.333,9,267,675,617,0.914,0.396,75,0.75
1.85,274,17.6,10,508,1760,1215,0.691,0.289,176,1760
1.41,17,1.857,7,24,91,83,0.912,0.264,13,13
