fork,freemem,lread,freeswap,swrite,runqsz,sread,lwrite,target,scall,wchar,exec,rchar
0.2,7654,1,1871736,21,1,15,1,98,198,670.5,0.2,32928
0.2,1145,0,1717901,43,2,65,0,96,407,18124,0.2,1658
2.6,538,10,1524168,177,3.4,278,1,86,3161,87272,2.6,247974
0.2,183,0,1136872,121,1,228,0,92,2355,25019,0.2,29610
1.4,275,10,1063549,257,2.6,321,2,72,3731,501134,1.2,479961
0.2,7358,0,1874496,25,1,46,0,96,264,28155,0.2,256267
3.01,194,33,1005643,109,2,155,43,88,2829,36984,3.21,105461
0.2,7306,0,1867538,11,1,10,0,99,139,4013,0.2,444
6.19,114,50,1080645,147,1,220,2,60,2857,112892,24.8,148395
0.2,341,35,1741270,107,2,144,53,92,952,50477,0.2,97252
3.2,623,8,1059738,176,1.3,276,2,84,1853,39626,1.4,210490
0.2,9125,12,1373510,139,3.2,246,10,87,2545,34393,0.2,102216
1,216,20,1046355,358,2.7,393,4,73,3940,519099,1.4,616699
0.4,290,1,1118781,113,1.8,120,0,92,1945,28609,0.4,30124
2,3782,21,1822099,17,2.2,55,29,88,414,29305,2.4,152340
0.2,289,0,1131263,135,1.6,104,0,93,2273,104959,0.2,25544
2,3912,3,1825408,50,1.6,63,1,89,1145,33693,2.2,47026
0.4,284,11,1119075,103,1.5,616,11,88,7483,61669,0.2,76219
0.6,170,5,1065320,150,2.2,176,1,86,2410,96317,0.6,74357
6.8,325,23,1528362,173,4.2,305,1,77,3357,146362,5,345574
1.4,125,71,984354,208,1,470,87,79,5000,86058,1.4,293420
0.6,404,20,1072330,110,1,73,2,94,1337,82232,0.6,14311
2.2,645,20,1363254,175,7,232,9,81,4373,121467,8,145235
0.2,130,1,1061472,95,1,128,0,94,1407,43994,0.2,18286
2.2,1604,174,1756311,165,1.8,210,212,87,1596,98991,1.8,194370
0.2,6870,2,1854566,29,1,20,1,98,264,57715,0.2,14453
0.2,587,0,1731210,45,1,74,0,96,659,18345,0.2,973
0.6,3703,1,1346829,149,4.8,167,0,90,37110,235369,1.2,370198
6.21,520,28,102366,234,1.6,357,20,73,4789,20485,4.61,336687
0.8,2965,2,1015237,109,2,117,1,93,1056,34346,0.8,104708
0.4,466,0,1035682,47,1,67,0,95,583,38505,0.6,2966
0.6,276,16,992639,108,2,127,5,93,2050,31070,0.6,96210
0.4,8521,3,1868742,22,1.2,16,2,97,584,14578,1.4,5468
0.2,93,10,7,100,141,172,7,0,2548,556218,0.2,592473
0.6,1542,5,963406,99,2,126,2,91,1164,56820,0.6,162176
0.2,2701,5,1770870,22,1.4,22,2,96,959,6415,0.2,2547
2.2,281,29,1026671,161,2.5,270,25,83,2858,262258,2.2,356838
0.2,96,9,6,85,118,118,7,0,2959,30666,0.2,170471
0.8,2957,1,1706870,68,2.2,73,0,96,1927,9534,1.4,5096
0.8,590,13,1032789,60,1,78,3,91,1651,21286,3,56684
0.2,7306,11,1873272,18,1,10,16,97,161,10411,0.2,8627
0.2,4731,2,1848256,25,2,29,1,98,201,7182,0.2,101451
0.8,994,0,1022558,63,1,212,0,92,2247,22351,0.8,445362
0.8,644,4,1120893,176,2,232,3,88,2438,37978,1,98795
0.2,5201,1,1863712,35,1,22,1,97,303,5541,0.2,8164
0.2,88,7,54,180,130,241,5,0,1643,53591,0.2,235611
0.2,446,3,1704470,44,3,74,0,94,936,63905,0.2,89501
0.8,1255,8,1524038,140,2.2,241,3,89,2141,144767,2.4,144782
0.6,1019,1,1748771,54,2.2,62,0,95,362,18195,0.6,26042
0.2,987,0,1761480,32,1.6,96,0,91,1109,10008,0.2,10777
0.6,408,2,1722996,78,1.6,94,0,94,2265,16978,0.8,50327
0.6,91,4,9,239,390,242,3,0,1420,43910,1,210096
0.8,634,12,1122869,97,1.5,126,10,90,1850,27340,1,26668
0.4,558,8,1066645,77,1.7,84,0,94,1169,22353,0.6,1607
1.4,385,80,988584,183,2.6,199,100,75,3318,176733,2.59,52460
0.2,686,3,1057027,157,1,157,0,91,3550,76681,0.2,38060
0.4,770,3,1646264,123,2,99,1,94,2363,100625,0.4,115375
0.4,366,12,1027126,62,1,82,11,95,867,13854,0.4,87756
2.4,10900,3,1877072,20,1.8,134,1,90,646,1618,2.8,322295
0.2,5382,0,1860088,72,1,69,0,96,362,18944,0.2,1867
1.4,157,10,1055160,81,1.5,107,4,89,2370,44169,1.8,270121
1.6,154,71,1085850,153,1,232,35,86,2476,33787,3.2,239959
0.4,3539,1,1822098,39,2.6,65,1,91,332,249984,0.4,274459
0.2,399,1,1091292,210,1,27,0,92,3069,35289,0.2,44010
0.2,144,14,1066170,137,1,139,10,94,2737,61373,0.2,48474
0.4,392,3,994543,99,2,139,2,93,918,148688,1,48578
0.4,212,7,983038,120,1.5,243,4,92,2561,30443,0.4,19101
0.4,132,7,989978,180,1.2,283,2,90,3293,86005,1.8,100187
0.4,132,45,1066010,96,1,94,62,93,1927,34995,0.4,4138
0.4,131,2,1715965,60,3.8,156,0,94,434,15061,0.4,117332
0.2,1196,0,1767021,32,1.6,32,0,91,255,7410,0.2,1430
0.2,4644,1,1730949,134,2,296,0,91,3841,52794,0.2,19987
10.4,139,13,1077811,143,1,192,0,65,4075,55147,30.8,180221
2.2,168,46,1524270,234,4.2,310,53,80,3261,145779,0.8,306597
0.4,300,2,1712910,59,3.6,81,1,92,652,102626,0.2,113148
1.2,8025,8,1873253,170,1.2,203,2,92,1624,158211,1.4,24757
0.6,154,45,1096488,101,1,185,73,89,2246,51114,1,193444
0.2,744,4,1746534,51,2.2,115,1,96,393,23275,0.2,254380
0.4,1862,0,1039313,63,2,131,0,91,1333,21855,0.4,360558
2,3733,24,1819309,27,1.2,41,32,83,419,34919,2,91694
2.8,674,12,1445475,86,3,133,8,77,5073,29148,8.4,78122
0.2,185,17,1760056,21,2,23,21,96,256,33495,0.2,46567
1.8,693,59,999712,438,1.3,474,77,77,5360,335798,5.39,284849
0.6,151,3,1732205,28,2,52,2,95,324,6540,0.6,34538
1.4,276,1,1708752,110,2,80,0,93,1285,55407,0.6,23230
0.8,268,13,1002544,127,2,422,9,89,4732,93154,0.8,289875
0.2,859,11,1711210,52,3,70,0,97,397,4857,0.2,1771
0.8,517,2,1013158,116,3.8,179,1,88,3552,49527,2,132219
2.6,2609,40,1017843,75,1.2,143,55,84,2211,27313,3.4,158448
6.6,427,7,1082902,129,1.6,173,0,80,2158,53159,19.4,158915
0.2,189,1,1013158,65,1.5,89,0,93,1663,45156,0.2,17103
2.2,1112,4,1060123,95,1,140,0,90,1891,21446,7.4,23046
0.8,535,15,983031,113,1,156,15,88,2434,30797,0.8,46989
2.4,11175,3,1870992,29,2.4,105,1,86,694,13454,2.4,468844
5.8,642,7,1122805,105,2,150,0,77,1300,55207,4.2,261236
0.6,1019,1,1760739,24,1.2,28,0,92,248,886,0.4,1887
1.2,239,3,1751512,23,1,24,1,96,319,9136,3.2,23070
0.8,304,1,1117835,111,1.6,189,0,88,2,04254,2,60237
0.4,786,5,1060714,71,1,92,2,93,534,42064,0.4,18466
0.2,7281,1,1877232,13,1.2,8,1,99,164,4660,0.2,412
0.2,1039,1,1761517,30,1.4,16,0,96,220,9530,0.2,7525
0.6,2186,1,1006133,135,2,237,1,87,2197,106978,0.6,134759
0.2,952,12,975870,141,1.2,138,12,90,4098,26548,0.2,10405
2.4,963,10,980733,144,1,185,7,90,2213,69643,1.8,186768
0.6,489,4,994120,273,1.2,366,0,82,3027,531224,0.6,561400
0.6,347,7,1447282,178,3.2,331,4,89,3953,65919,0.6,124523
0.2,83,85,16,139,889,241,106,0,2505,72489,0.2,145463
7.2,118,28,12,334,1668,50,10,79,3067,56852,3,343287
0.8,3073,7,1647568,127,3.6,192,2,91,2854,62098,0.8,111952
0.4,182,2,1715702,113,2.2,114,1,94,489,173320,0.4,6108
2.6,587,4,1745314,68,2.2,217,0,87,2012,8539,2.6,175317
