fork,freemem,lread,freeswap,swrite,runqsz,sread,lwrite,target,scall,wchar,exec,rchar
6.2,143,8,1106638,143,2.5,323,1,75,3169,58607,16.2,161690
1.4,839,6,1631088,58,4,59,0,95,1984,5422,4.2,2161
0.4,160,4,1115763,107,1,151,3,92,1333,35850,0.4,4800
0.8,228,3,1114126,115,1,137,0,90,1056,51711,5.6,100124
1,1695,5,1575275,143,3.8,179,2,91,1525,80839,0.8,255056
2.4,3163,21,1645139,140,4.4,171,8,87,2757,70059,4.4,83687
0.6,213,3,1026038,161,1.3,617,1,87,3037,563387,1.4,597959
0.4,289,3,1017878,140,1.7,172,2,88,2318,167138,0.4,153277
0.2,253,30,1752520,74,1.8,149,44,91,2312,28558,0.2,5406
0.4,212,35,1113213,94,2,201,48,90,2546,24797,1.8,36846
0.4,134,4,1056590,93,1.5,113,3,94,1106,23489,0.4,12302
0.2,7198,0,1867331,20,1,18,0,98,168,47400,0.2,20721
0.8,608,34,1074590,121,1,344,47,88,3832,124485,0.8,554876
0.2,1860,1,1071568,78,1.5,71,0,96,1299,11199,0.2,3134
0.6,1563,1,1715888,101,2.2,126,0,93,1096,15304,0.6,25942
2.101,112,7,1120213,185,2.8,527,3,73,3247,38939,3.201,489459
0.2,130,0,1011102,75,1.6,78,0,94,197,21549,0.2,36110
0.2,8359,2,1866029,15,1.2,22,1,98,209,9887,0.2,91604
0.2,1016,0,1747768,55,1,72,0,98,1493,13825,0.2,12407
0.2,287,1,1750944,91,1,96,0,94,1893,50869,0.2,71752
0.6,551,29,1728440,98,2.4,110,42,93,2150,23159,0.6,7630
0.2,187,0,1733064,39,1,57,0,98,583,6824,0.2,1869
0.2,283,0,1755427,40,1,53,0,98,997,8098,0.2,1427
0.6,332,6,1094819,89,2,73,3,92,1197,29153,2,10945
0.6,338,1,1021519,752,1.8,745,0,79,4632,73495,0.6,85755
0.2,7395,1,1865552,22,1.4,32,1,97,245,12114,0.2,20549
1.2,7410,2,1865467,43,1.8,54,1,92,1493,31665,4.16,16806
1,79,11,21,271,2215,283,3,0,4365,60339,0.4,121523
2.2,151,5,1028252,133,2.5,213,3,85,2725,35839,4.2,30594
0.2,6161,1,1726437,45,2.4,155,0,96,1348,8868,0.2,15129
0.59,573,25,1068200,97,2,92,20,89,1534,33264,0.59,34802
0.2,7645,1,18732,16,1.6,58,1,96,347,11126,0.2,351280
0.2,987,0,1761512,30,1.2,21,0,97,209,10493,0.2,961
0.6,170,5,1065320,150,2.2,176,1,86,2410,96317,0.6,74357
6,189,7,1081558,120,2.8,191,0,78,932,37770,17.2,815979
0.6,173,3,1534834,73,2.2,46,1,96,1010,57905,0.8,24722
0.2,7233,12,1847723,15,1,13,17,98,200,14799,0.2,5266
0.4,7246,1,1863821,16,1.2,11,0,97,182,4675,0.4,6990
0.6,209,3,1323394,61,4.6,158,0,94,1102,273136,2,418714
0.2,172,0,1760056,31,2,30,0,96,1092,11363,0.2,15426
0.4,361,4,1103565,200,2,312,3,85,3790,39704,0.4,50530
1.6,1107,8,1304056,166,7.2,237,2,79,4496,34799,3.59,104263
0.2,1369,0,1755973,51,3.6,115,0,96,887,125126,0.2,132347
0.2,599,1,1058715,275,1,252,0,87,4685,159534,0.2,15340
0.4,192,14,1009506,192,1.5,295,12,82,5338,30861,0.6,177312
0.2,958,0,1742603,32,2.4,63,0,97,368,6837,0.2,43826
0.4,1965,9,1557827,65,2,52,9,95,1257,23761,1.8,12186
1.6,2331,5,1008155,142,1,173,2,92,1393,47119,0.6,243241
2.8,506,14,1011554,77,2.6,227,12,85,2307,2799,4.2,101827
0.4,673,2,1751416,69,2,63,1,95,1812,17101,0.4,5221
1.4,817,30,1041022,192,2,218,3,81,3239,114735,1.6,229075
1,334,4,1069027,213,2.2,247,0,84,5237,119658,1.2,92293
0.6,337,2,1018546,129,1.2,158,1,89,2106,35108,1.8,10855
1.4,179,1,1751584,28,1.2,43,0,94,519,9277,7,15426
3.4,921,4,1737638,135,1.8,245,0,87,1490,113326,1,242937
0.2,1266,1,1749158,61,1.4,266,1,95,1482,23883,0.2,556879
0.2,596,2,1058085,114,1,123,1,93,2277,30911,0.2,30059
0.8,505,1,1744776,38,1,39,0,95,366,14442,3,5080
0.6,432,11,986580,151,2,226,10,92,2837,52069,0.6,138608
0.2,1771,0,1756696,66,1.6,80,0,94,384,23627,0.2,22855
0.6,124,3,1013582,85,2.2,292,0,90,2363,38984,1.8,453958
0.2,313,1,1716877,105,3,88,0,96,1960,11741,0.2,9071
5.99,1669,6,1032629,219,1.8,338,0,76,2362,51290,3.19,138998
0.4,1350,1,1713304,25,2,41,0,96,506,4161,1.4,1401
0.4,337,2,1062886,99,1.8,150,0,92,1328,107747,0.6,89429
0.2,6879,28,1861804,15,1,9,40,97,182,52068,0.2,2630
1.6,633,6,1037386,119,1,259,4,89,1969,75725,4.2,1036736
0.2,371,31,1060971,177,2,225,41,86,5305,75714,0.2,58099
0.2,5309,1,1858272,37,1,14,1,98,203,18401,0.2,8286
2.2,1181,10,1397485,84,3.2,184,5,83,5022,10060,8,265707
0.2,1580,6,1309763,120,6,175,5,88,2936,75782,0.2,153155
0.2,713,5,990247,60,1,110,4,95,1451,26638,0,18364
1.6,309,19,974800,73,3,124,17,92,1063,23242,2.8,71903
0.2,384,2,988354,130,1.7,173,2,88,2103,140342,0.2,249976
1.8,81,12,19,171,146,419,5,0,2517,281753,4.2,1084295
0.2,1346,2,1544528,99,2,94,1,93,2600,93986,0.2,10046
0.2,167,1,1073796,67,2,88,0,96,1818,19491,0.2,5125
0.2,1789,6,1525715,60,2.2,63,3,93,1005,76858,0.2,134728
0.6,2689,38,1730584,110,2.2,149,57,91,1328,83199,0.6,174604
0.2,1044,1,1015238,102,2.5,171,0,89,4093,37170,0.2,156218
0.2,228,20,1016316,46,1,72,26,95,891,17739,0.2,17054
0.2,7388,2,1875512,22,1,18,1,98,198,126124,0.2,6778
0.6,872,1,1754613,55,3,75,0,95,1660,14948,0.6,10296
0.2,129,1,1711875,30,3,16,0,98,162,10115,0.2,631
0.6,131,7,1044660,222,1,861,4,0,2417,133072,0.8,521070
0.6,905,1,1038469,129,1.2,193,0,92,2280,23975,0.6,91420
2.2,353,70,1014590,158,1,226,59,86,2286,49339,3.6,67279
0.2,4592,0,1731704,24,2,40,0,98,615,9089,0.2,17074
0.2,7537,0,1878162,24,1,10,0,98,182,295304,0.2,4768
3.79,120,13,970621,134,1.7,184,7,80,2948,19307,4.39,216336
1.6,688,6,971107,519,2.2,617,1,85,4221,204289,5.21,224773
0.2,359,12,691827,153,1.5,100,11,92,1763,44224,0.2,10044
2.39,143,4,988995,157,2,256,1,81,3625,58887,3.38,214605
0.6,250,1,1021408,192,3,214,0,86,4040,66804,0.6,31612
0.2,6197,1,1855640,37,1.4,27,1,96,170,22049,0.2,27990
0.2,446,3,1060850,129,1.6,118,2,93,1452,25934,0.2,54165
0.2,2094,1,1642685,62,2,62,0,98,1965,52915,0.2,7315
0.8,6153,2,1852973,42,1,43,0,97,800,6131,3.21,4279
0.6,161,3,1703250,91,1.2,117,2,91,903,123447,0.6,217373
7.8,1069,30,1004704,583,2,562,28,69,4953,322867,3.2,348514
0.6,251,3,1753867,28,1.4,38,2,96,324,17899,0.6,18234
0.2,2513,0,1704326,104,2.2,146,0,93,913,18881,0.2,1448
2.99,137,13,1051034,218,2,261,5,72,2786,40876,2.59,255410
0.2,5204,0,1860792,31,1,23,0,97,204,8267,0.2,8121
0.2,225,20,1740241,34,1,38,26,94,401,11856,0.2,10085
0.6,2632,1,1014755,169,2,164,0,92,2353,25964,0.8,96627
0.2,133,1,1719043,41,2.2,36,0,98,268,8482,0.2,18329
2,287,3,1099758,251,2.6,371,0,81,5639,39896,3.79,1034749
0.6,2631,4,1204597,67,2.2,104,2,92,1362,21107,1,11927
0.2,178,0,1014131,76,1.3,76,0,95,2081,26048,0.2,17206
2.4,310,34,1713707,55,3.2,98,45,94,1661,15906,3.2,763188
2,3733,24,1819309,27,1.2,41,32,83,419,34919,2,91694
