fork,freemem,lread,freeswap,swrite,runqsz,sread,lwrite,target,scall,wchar,exec,rchar
2.4,277,6,1745434,34,1.6,57,1,93,988,36409,3,164950
0.8,704,14,1126955,121,2,176,1,90,1668,19660,2.4,45320
0.2,6337,1,1845190,15,1,21,1,97,313,9902,0.2,7861
0.2,928,12,1749128,81,2.2,116,12,95,386,34621,0.2,19716
0.8,7309,1,1864027,24,1.2,16,1,97,205,14471,0.8,7548
0.6,257,5,1014859,87,1.5,122,3,93,1317,29941,2,48089
0.2,405,0,1749574,80,2,89,0,94,2888,27,0.2,1305
3.79,177,27,1313447,162,7.2,301,13,76,6451,48465,13.37,218460
2.8,1727,11,1641629,186,3.4,209,3,86,2211,45036,4.8,113842
0.4,1107,4,1532250,75,2.4,107,2,94,1499,51883,0.6,27182
0.4,212,35,1113213,94,2,201,48,90,2546,24797,1.8,36846
0.4,3404,2,1558107,67,4.4,95,0,96,1426,30094,0.4,13326
0.2,3916,0,1821682,26,2.8,41,0,96,209,33164,0.2,86539
0.6,188,7,1023250,85,1,116,1,94,2013,17366,0.6,104827
1.2,8027,4,1879867,20,1.2,36,1,96,386,17605,1.6,167248
0.6,2360,5,1011491,116,1.3,209,4,91,5227,79107,2.2,147136
0.2,275,0,1741557,66,2.2,120,0,96,831,23467,0.2,2233
0.4,621,7,1009584,264,1,346,5,80,5673,252957,0.4,158597
0.6,183,1,1006589,179,2.6,252,0,84,3088,524131,2,592506
0.2,140,0,1012917,79,1.6,135,0,92,1463,47100,0.2,134988
0.6,693,1,1010156,119,1.6,192,0,90,2326,19508,0.6,26973
0.2,760,2,1712942,98,2.2,135,1,94,2396,94986,0.2,15530
6,400,59,1097499,123,1.6,313,78,72,3152,29678,16.2,885307
0.4,146,7,1008102,166,3.8,269,2,81,4121,252094,0.8,287236
0.2,4592,0,1731704,24,2,40,0,98,615,9089,0.2,17074
0.2,7448,1,1865584,21,1.2,42,0,97,280,1028,0.2,257693
0.6,818,5,1527410,226,4.2,281,1,88,3806,84627,0.6,97430
2.2,10929,3,1875112,35,2.4,57,1,90,444,12479,2.2,62134
0.8,245,1,1118258,169,1,222,0,91,2292,25168,2.4,15936
0.6,280,2,1130600,178,2.5,309,0,87,3678,54704,2.2,153707
0.2,818,0,1731376,34,2,41,0,96,322,994,0.2,10103
6.19,205,12,1003409,425,3.2,477,2,76,4509,167980,1.6,216658
0.2,147,0,1739408,38,1,33,0,97,290,14889,0.2,4367
2.2,191,44,1093629,585,1.145,606,24,78,5332,519615,1.8,819948
0.2,134,1,1074858,73,1,107,1,96,1310,24037,0.2,9601
0.6,212,10,978727,94,1.5,182,9,91,1661,27955,0.6,122759
0.2,7270,0,1864928,17,1,11,0,98,162,45720,0.2,3228
3.4,338,19,1088327,588,2.8,611,2,81,3917,294882,2,334171
1.2,656,1,1055331,91,1.3,127,0,91,1607,28926,1.2,24454
3.4,626,4,1093638,154,1,224,1,78,2428,71769,9,231309
0.4,3539,1,1822098,39,2.6,65,1,92,332,249984,0.4,274459
0.2,198,1,1016866,107,1.6,141,0,92,1794,45547,0.2,31477
0.2,690,0,1720072,112,2,114,0,96,1626,11341,0.2,472
0.8,281,5,985958,180,3,291,2,81,5708,70835,2,166569
0.2,130,0,1711400,25,2,26,0,97,197,5592,0.2,1095
0.2,4587,1,1644430,134,3.4,145,1,94,3345,45796,0.2,31422
0.2,4584,1,1828291,32,2.2,38,1,96,370,85404,0.2,20092
0.6,269,10,983114,145,1,192,1,89,1528,74046,0.6,1322776
1.8,4980,5,1671573,237,2.4,251,0,90,2155,192375,0.6,230371
0.4,144,20,1009704,299,2.5,433,18,72,5440,70357,1.8,193935
0.2,395,0,1060732,92,1.8,78,0,93,1409,50792,0.2,16784
0.2,599,1,10581,71,1,70,0,95,1224,83764,0.2,14066
0.2,5549,0,1818256,32,2.2,47,0,97,238,12877,0.2,65612
2.99,138,13,1263765,180,4.5,319,3,80,3659,28683,3.79,179599
0.2,1281,1,1075006,88,1.5,81,0,96,985,25569,0.2,5018
0.2,331,1,1003616,58,1.7,78,1,94,1068,61010,0.2,137629
0.4,621,7,1009584,264,1,346,5,80,5673,252957,0.4,158597
0.4,143,1,984082,137,1.5,192,0,89,2864,41059,1.8,27267
0.2,256,9,1072581,129,1.3,156,2,93,1372,47671,0.2,13172
0.6,883,1,1716656,84,3.2,104,0,94,1446,9721,0.6,64227
6.21,134,24,1102049,239,2.2,367,0,73,6791,51060,17.42,516974
0.2,1326,8,1756171,36,1.8,72,5,89,1039,5769,0.2,2389
6.4,7846,7,1853042,134,1.2,154,1,82,1917,12693,4.8,153946
0.8,3325,6,1547805,87,3.8,123,2,87,3529,45113,2.4,203737
0.8,3105,13,1737642,214,2.2,277,3,89,2120,30983,2.2,62230
0.4,159,2,1123099,194,1.3,213,1,86,3723,118240,0.6,126658
0.2,1122,30,1064507,67,1.5,98,45,95,1307,19027,0.2,4867
2.6,87,42,13,143,1496,173,27,0,1230,42779,2.6,215978
0.8,135,1,1068176,54,1,79,0,93,1673,34620,0.8,73470
3.8,1197,7,1791611,76,2.4,113,1,77,919,65818,3,216713
0.2,8353,0,1864864,72,1,69,0,92,2287,12462,0.2,4922
0.4,701,17,1037450,65,1.5,47,24,93,807,13620,0.4,2688
0.2,148,5,1724532,91,1.2,116,5,93,2307,70594,0.2,67285
1.6,183,52,1006387,261,1,361,71,74,4306,128698,2.4,224709
2,1524,3,1025157,223,1.5,310,0,86,3131,29923,1,168243
0.8,408,12,991954,80,1.5,115,11,93,1373,17574,3.19,13066
0.4,454,2,1091978,103,1.3,133,0,93,1304,22752,0.4,6500
0.6,160,67,1095358,118,1,186,81,89,1732,23243,1,100288
0.4,172,1,1014148,47,1,67,1,96,1061,31692,0.6,39686
1.6,176,29,1109021,212,2.6,226,19,78,4862,76539,2.4,313298
0.4,6887,3,1852704,52,1.2,18,2,96,394,144877,0.4,27574
2.6,241,59,1389870,230,4,263,70,82,2738,110155,5.8,179801
2.8,2445,9,1013758,170,2,295,3,85,3507,117581,2.8,209488
1.2,897,1,1098927,170,2,189,0,81,2428,104250,2.40,172079
6.2,606,87,1104456,168,3.6,215,50,68,3219,123478,18.2,304889
0.6,500,6,1383320,224,3.2,250,1,91,2668,180650,0.6,163183
0.6,802,29,1053846,108,1.7,156,37,93,1897,27998,1,41482
0.2,183,0,1136872,121,1,228,0,92,2355,25019,0.2,29610
0.2,7255,1,1863872,83,1,71,1,96,546,124505,0.2,70102
0.8,902,4,1064691,36,2,49,1,96,805,13533,2.4,17786
0.2,7202,1,1878080,33,1.2,23,1,98,358,10670,0.2,86917
0.2,730,1,1062994,88,2,116,0,95,1942,34722,0.2,13249
1.2,2764,8,1559789,85,2.8,118,0,93,2026,220671,1.6,284927
0.4,2928,1,1758062,206,2,285,0,89,1681,32497,0.4,234601
0.4,152,0,1386010,178,2.4,231,0,90,4209,229720,0.6,142503
0.2,5719,1,1836578,25,2,41,1,97,282,5799,0.2,198407
1.8,188,52,1094545,106,1.2,154,71,85,1965,27113,2.2,273476
0.2,8331,11,1866536,20,1,20,16,98,186,7795,0.2,7020
0.2,7202,0,1874328,18,1,15,0,98,177,5032,0.2,4054
0.6,251,1,1103819,99,1.5,166,0,91,1845,25191,1,309101
0.2,171,0,1153040,88,2,112,0,95,900,25742,0.2,84688
0.6,251,2,1103819,153,2.5,274,0,92,1892,59983,2.6,342205
0.8,268,13,1002544,127,2,422,9,89,4732,93154,0.8,289875
0.2,859,11,1710946,48,3,69,11,96,367,12319,0.2,1975
6.41,137,24,1092566,342,2.81,575,0,69,4670,165771,17.44,535924
0.2,1733,0,1771696,29,1.2,21,0,92,209,6478,0.2,1247
0.8,247,2,1015456,119,1.2,174,1,93,1510,28854,2.2,14733
1.4,882,2,999314,40,1.5,59,0,91,1369,22891,3.1,176370
0.6,130,1,1710507,123,3,124,0,92,1530,8487,0.4,29007
3.19,151,5,1753147,65,1.6,257,0,86,2009,17286,3.79,296618
1.6,772,4,1637504,64,3,74,0,94,1888,22342,5.61,39021
