fork,freemem,lread,freeswap,swrite,runqsz,sread,lwrite,target,scall,wchar,exec,rchar
0.2,157,1,1136830,176,2,276,1,88,2573,21983,0.2,13056
0.2,572,68,1062634,119,2,145,83,91,1493,47723,0.2,120774
0.2,292,0,1752520,43,1,53,0,95,338,1175,0.2,17717
1.6,849,2,1131040,473,1,500,0,89,2745,350382,2.61,475622
2.8,5247,11,1842926,53,1.8,44,7,88,683,144685,2.8,80340
6.6,295,30,1092883,131,2.5,177,3,77,2027,134512,18.2,114896
1,150,12,1027317,88,1,128,8,88,2039,67509,1.6,156489
2.2,1628,16,1638864,157,3.4,160,3,89,2718,158154,2.4,158832
0.4,148,1,1745899,81,1.6,144,0,93,1825,88124,0.4,234176
1,3135,3,1707517,154,2,198,1,90,2448,18605,0.4,29547
0.4,212,35,1113213,94,2,201,48,90,2546,24797,1.8,36846
0.4,3404,2,1558027,92,3.2,102,0,96,1698,246276,0.4,264064
0.8,691,11,1068427,113,2.5,143,7,90,1096,45537,0.8,332522
0.2,7306,0,1863886,21,1,10,0,98,166,126272,0.2,426
0.6,188,1,1028251,71,2,93,1,93,1519,21589,1,13103
1.6,693,1,1758653,39,3.4,88,0,94,1061,8397,2.6,274164
0.6,2532,11,1033976,129,2.8,239,12,90,1814,330246,0.6,506630
0.4,7716,2,1882163,32,1.2,23,1,96,388,11356,0.4,9888
0.2,7233,15,1847203,28,1,44,22,95,261,38179,0.2,93708
0.4,157,2,1094107,80,1.3,76,0,94,1616,19029,1.8,5203
0.8,2104,1,1720374,76,2.2,110,0,96,1248,21141,0.8,19818
0.2,449,6,1114058,101,2.5,127,4,92,2233,49454,0.2,36124
0.2,177,22,1765613,50,1.6,130,32,91,906,21618,0.2,239646
2,346,11,1313122,96,7.2,162,4,88,2213,58014,3,119533
0.4,360,7,976131,219,1,224,5,92,2049,36335,1.8,24158
0.6,590,1,1032355,76,3,97,0,95,1320,42531,0.6,23050
0.6,151,2,1100256,129,1,161,1,91,1614,25774,0.8,14766
0.2,7709,1,1871584,62,1.2,69,1,92,1535,26527,0.2,10996
0.4,2830,3,1015249,50,1,63,2,96,913,20318,0.4,11403
3.79,265,5,1125419,158,2.2,235,0,1,3365,118872,7.17,176372
0.2,149,22,1714947,32,2.2,55,31,96,495,6596,0.2,4386
1.8,193,40,1535515,104,3.2,88,26,91,1207,69840,1.8,110864
0.2,6934,0,1845040,21,1,31,0,98,200,5539,0.2,21262
1,479,9,1284781,180,3.2,279,7,84,3510,72765,3.6,198499
0.6,81,36,19,133,136,250,24,0,2283,30498,0.4,363008
0.4,7346,1,1863643,24,1.2,15,1,97,237,5871,0.4,7327
0.6,71,31,1122877,116,1.3,148,43,91,1616,97982,1.8,60250
2.7,1022,52,1538818,219,3.0,203,61,87,2449,135662,1.2,110684
0.4,634,3,1059352,82,2.3,107,2,95,2060,26465,1.8,101306
1.6,2331,5,1008155,142,1,173,2,92,1393,47119,0.6,243241
2.8,365,14,1331131,106,3.6,189,10,85,3201,5097,8.4,97073
0.4,719,27,1079446,41,2,40,37,92,1037,38069,0.6,15358
0.2,645,26,1017930,175,2.3,204,37,84,2636,85163,0.2,146102
0.4,129,2,1018103,112,1.7,156,1,89,1816,37953,0.6,20640
0.2,136,1,1050477,53,1,79,0,94,1046,15789,0.2,5196
10.18,142,30,1093410,127,2.6,243,1,67,2947,47940,29.13,412752
0.2,203,1,1008096,61,2.6,60,0,93,1046,19370,0.2,3886
0.8,2822,5,1339054,264,3.4,357,0,83,3352,121329,0.99,601754
1.6,225,30,1323394,128,3.8,179,20,90,2619,61907,2,144659
0.6,156,1,1014872,78,1.5,115,0,91,1985,81954,0.6,272182
7.2,159,35,1078666,34,1.5,76,3,81,1828,14452,22,21599
4.8,240,18,1086594,155,2.2,346,0,76,3365,29267,8.4,968238
4.2,330,45,1084866,269,2.8,393,53,79,2921,60600,2.8,171612
1,144,194,1006744,243,2,85,219,87,2649,501232,1.8,38
0.2,208,12,1396774,134,2.4,198,11,91,3814,176688,0.2,11758
0.2,7233,15,1847203,28,1,44,22,95,261,38179,0.2,93708
0.2,3917,0,1721176,137,3.2,109,0,93,2254,17569,0.2,50288
0.8,979,1,1127992,185,2.5,280,0,89,2295,28072,0.8,177334
0.2,4738,1,1826728,29,1.2,78,1,97,1096,6396,0.2,29396
1.8,476,6,1057603,102,2,451,4,85,2433,29938,2,1192240
0.2,448,13,1045638,161,1.8,337,6,88,2193,357484,0.2,627830
0.6,506,34,1539016,103,2.6,118,43,91,2173,69146,2.4,97332
0.2,448,1,1539768,75,2.2,38,0,96,308,41907,0.2,41529
0.2,172,0,1760056,31,2,30,0,96,1092,11363,0.2,15426
0.2,134,19,1710080,55,2,73,26,95,1246,14436,0.2,5277
3.2,156,33,1526318,88,3.2,143,3,79,2688,103662,4.4,340389
2.6,656,10,1397392,364,4.6,432,1,78,6244,215966,5.8,383966
2.6,1121,4,1060161,181,1.7,244,0,87,3736,67034,0.8,130209
0.2,1157,1,1718296,45,2,64,0,97,1424,10785,0.2,4347
0.6,289,7,1522602,170,2.2,196,1,91,2848,84267,0.6,142262
0.2,317,1,1015456,6,1.7,16,0,93,356,25355,0.2,21745
0.4,172,1,1098896,289,2,273,0,88,2425,62100,0.4,13458
0.2,125,13,1057507,188,1,277,9,90,1927,92258,0.2,23898
2.2,511,6,1538709,81,3.2,161,1,90,1666,264520,2.2,444520
0.4,488,2,1725064,39,1,40,0,95,473,13898,0.4,21622
2,178,6,1005704,246,2.6,250,1,85,2330,110390,0.8,276694
0.2,173,1,1069565,62,1,60,0,97,931,28751,0.2,5676
0.4,491,17,1598547,89,4.6,103,13,95,1232,109959,0.4,289304
4.81,156,8,1067989,132,1.5,282,0,73,3048,340174,5.61,516850
0.4,465,1,1090789,112,2.5,159,0,92,1978,50383,0.4,161754
0.2,395,1,1019339,44,2,52,0,96,861,16806,0.2,2303
2,234,3,1026022,137,1,207,0,90,1955,51599,3,62389
0.6,188,7,1009658,118,2.2,137,4,91,2395,61592,0.6,105714
0.4,188,2,1016176,73,1,81,0,96,1495,20720,0.4,14793
2,824,30,1630462,134,2.8,160,13,89,2957,116356,7.19,111456
0.2,3068,1,1343838,480,3.4,612,0,88,4587,336346,0.2,528635
0.2,1044,1,1015238,102,2.5,171,0,89,4093,37170,0.2,156218
0.2,228,10,1011315,41,2.6,52,10,95,856,17329,0.2,1375
0.8,369,5,1058506,231,1.8,250,2,88,2441,123525,0.8,086
1.8,1627,7,1110626,235,1,197,2,85,2195,134795,3.4,63704
0.2,992,1,1718960,105,3.6,64,0,96,424,20955,0.2,4583
0.6,1258,2,1713643,76,3.2,92,1,93,1245,123327,0.8,136612
0.2,537,0,1753534,43,1.2,56,0,96,333,18616,0.2,17130
5.99,205,7,1083467,193,1.8,274,1,77,4209,42947,18.56,138387
1.4,1163,9,1545403,170,3.6,297,1,86,2369,145662,3.2,210369
0.8,232,126,1015189,199,1,238,123,84,3797,63945,0.8,158578
0.2,1198,1,1046141,68,1.5,78,0,94,1075,89211,0.2,118434
2.2,409,9,1068770,255,1.7,243,3,85,2384,66837,4.59,58074
3,7329,5,1860893,54,2.2,65,1,88,467,62687,2.8,179634
0.4,146,49,983853,140,1,200,60,90,3984,42049,0.4,57457
0.2,183,0,1136872,121,1,228,0,92,2355,25019,0.2,29610
0.2,7255,1,1864013,22,1,15,1,98,217,12788,0.2,7219
0.8,433,34,1042754,410,1,458,44,85,4225,63939,0.4,16499
2.2,1382,1,1759838,149,2.2,169,0,91,1277,28948,0.8,120037
1.2,135,36,983593,240,2,334,11,79,4453,398504,2.4,283728
0.4,1905,3,1008651,59,1.7,87,2,94,1046,15369,0.4,16332
0.2,7806,0,1878635,33,1.2,18,0,98,192,22899,0.2,10151
2.8,176,10,1059229,117,2,116,1,86,2051,26615,3.6,26127
0.2,1712,1,1763360,248,2,296,0,93,1138,207539,0.2,239090
0.6,1969,2,1745010,59,2,78,1,96,719,69636,0.4,70322
0.2,7238,1,1868701,24,1,16,1,97,198,10576,0.2,7924
0.2,1286,0,1712995,45,3,77,0,96,444,17923,0.2,1995
