fork,freemem,lread,freeswap,swrite,runqsz,sread,lwrite,target,scall,wchar,exec,rchar
0.8,859,21,1005901,127,1.4,145,20,84,3132,63831,2,53362
0.6,539,2,1013598,808,1.6,587,0,82,4170,910834,0.8,176076
0.2,2731,0,1771756,21,1,18,0,97,201,31010,0.2,18813
0.2,94,1,6,184,175,220,0,0,2061,40022,0.2,118267
0.8,177,3,1069171,109,1,137,0,91,1576,57754,0.8,57997
4.8,1491,26,1756066,138,4,230,27,83,1994,73379,3,466651
0.2,7398,1,1865531,24,1.4,18,1,97,241,10288,0.2,7016
0.2,1847,0,1769096,14,1,14,0,96,117,26430,0.2,7413
0.4,2483,1,1047795,255,3.8,261,0,84,2073,446168,1.8,171928
6.21,548,18,1088958,189,2,77,13,78,1869,58707,6.21,67328
0.2,8439,1,1837168,47,1,50,1,97,945,18586,0.2,85834
0.4,485,6,1445470,66,2.4,70,4,93,1810,61562,0.4,45262
0.2,1286,6,1399611,237,2.4,327,1,89,4497,41922,0.2,97810
0.2,8359,2,1866029,15,1.2,22,1,98,209,9887,0.2,91604
0.2,1016,0,1755312,25,1,26,0,96,177,7167,0.2,642
0.8,364,39,1064003,111,1.8,180,49,88,1827,50994,0.8,143527
0.2,87,6,13,248,136,289,5,0,3740,111601,0.2,171929
0.8,3765,2,1824,58,2.8,95,1,90,796,32717,1.2,181912
0.6,167,1,1099664,149,1.5,174,0,90,1606,40072,0.6,20463
0.2,7307,0,1865677,18,1,12,0,98,166,12728,0.2,12323
0.6,317,51,1006596,244,1,276,71,77,4254,356424,1,358561
0.2,208,13,1007290,171,1.8,529,12,85,6369,142415,0.2,201569
0.2,1765,0,1642912,55,2.4,47,0,96,171,73087,0.2,3069
2.6,5816,3,1849133,67,2.2,89,0,89,662,146247,3.4,183846
0.2,5627,1,1825416,34,1.6,73,1,96,322,186286,0.2,247373
0.6,2686,7,1098214,157,2.4,239,5,89,3847,20317,2.6,21938
2.8,159,13,1120448,156,2,371,10,85,2386,43339,3.6,173514
0.4,137,6,1069747,158,1,205,0,91,1383,42720,0.6,33268
2.4,143,4,1801689,88,3,205,1,84,1148,35348,2.79,727187
0.2,518,1,1742368,55,2,70,0,97,379,13428,0.2,18562
1.6,777,2,1023546,129,1.7,211,0,88,2911,23162,3.2,210311
0.6,372,3,1025126,140,1,167,0,91,2135,66511,0.6,21281
1.8,955,21,1638936,143,3.4,148,15,92,2116,19610,1.8,105213
2.2,155,6,1066862,82,1,83,1,93,1225,18068,2.59,17448
2.39,248,3,1006877,310,2,348,0,81,3802,63910,1,205777
0.6,551,2,1533882,57,2.2,62,1,95,819,60127,0.6,119153
0.2,183,0,1136872,121,1,228,0,92,2355,25019,0.2,29610
0.2,7255,1,1863899,20,1,16,1,98,166,13008,0.2,9583
0.8,4574,2,1846408,17,1,11,1,97,217,58516,0.8,9342
1.6,175,6,1073400,138,1,206,4,89,2379,26440,3.59,172252
0.4,3419,5,1551704,217,3.8,235,1,90,4351,132513,0.4,417653
0.6,140,7,1069250,113,2,124,2,92,1005,85597,0.8,172930
0.2,6636,0,18552,11,1.2,10,0,97,263,6941,0.2,3891
2.2,3020,19,1737202,56,2.6,122,24,88,1101,29355,2.4,326591
0.2,172,0,1760056,31,2,30,0,96,1092,11363,0.2,15426
0.2,134,19,1752994,47,2,75,28,94,1213,16233,0.2,9071
7.8,159,28,1086549,112,1.4,171,0,77,2822,17565,21,221102
0.6,3115,3,1540738,94,3.6,176,1,93,2127,102652,2.4,257438
1,579,1,1034074,66,1,79,0,89,1169,35992,2.6,14792
0.2,253,0,1751316,65,2,65,0,96,1339,17103,0.2,3169
1,249,2,1117937,171,2,311,0,83,5048,29617,1,320195
0.2,1643,0,1746720,36,1,73,0,96,323,7422,0.2,57525
0.8,518,0,1021098,129,3.4,237,0,90,2682,22200,0.8,158917
1.4,461,22,1296184,255,6.4,341,10,79,3907,136693,1.2,335514
0.2,1925,0,1758834,73,1.8,182,0,94,2064,26276,0.2,11956
2.4,190,3,1118333,205,2,713,1,81,3242,37054,2.79,243155
1.4,772,6,1528354,34,2,48,2,94,753,11529,1.6,24445
0.4,253,2,1759522,81,1.6,128,1,93,2223,21657,0.4,4509
2.6,264,296,1517138,263,4.4,263,114,75,4963,207038,5,166153
0.8,250,2,1129166,178,1.3,368,1,83,3392,929286,1.4,1035274
0.4,88,7,11,169,1963,259,5,1,2322,636285,0.8,620416
0.2,148,5,1066027,78,2,93,4,94,1891,43396,0.2,6112
0.2,3684,1,1824,14,1.4,15,1,97,159,27228,0.2,23129
0.8,870,3,1050459,123,2,144,2,92,1681,48773,0.8,101629
0.2,203,1,1015640,31,1,38,0,96,963,37926,0.2,96057
2.6,116,10,1121091,133,1,241,5,84,1108,35777,4,215993
0.6,230,2,1752056,190,2.4,238,0,91,1343,117367,0.6,126799
0.6,180,6,1755830,79,1.6,118,1,90,889,27197,0.6,161277
0.4,157,65,991250,169,1,259,80,88,3896,52671,0.4,235457
0.2,8428,2,1864904,20,1,16,2,98,161,12778,0.2,25964
0.8,210,30,1129467,125,1.5,151,52,88,3132,49671,0.8,53312
0.4,129,1,1020130,118,1.7,131,1,94,1297,6083,0.6,7589
0.4,980,2,1402544,87,2.4,88,1,95,1107,11252,0.8,33119
0.2,9699,0,1878923,13,1,10,0,98,160,10929,0.2,312
2.2,976,21,1307885,94,5.4,143,9,81,3339,27187,7.8,213730
0.8,1344,9,972406,60,2.2,68,7,94,619,23684,0.8,26307
0.6,173,1,990832,114,1,136,0,91,2824,59581,2,28001
0.2,6848,1,1871952,16,1,11,1,98,169,67214,0.2,11917
2.8,2625,3,1791466,30,1.6,34,1,85,477,36955,2.8,56191
0.2,599,0,1742789,30,1.8,15,0,92,220,8977,0.2,2893
0.2,579,0,1729272,43,1.6,62,0,95,449,11051,0.2,8999
2.2,441,44,1014866,122,2,116,17,85,2091,107059,3.6,13951
2.4,318,3,1712878,60,2.4,151,0,92,503,69191,0.8,113427
0.2,130,6,1054803,134,1,103,2,87,2003,16856,0.2,53400
0.8,127,12,1075939,131,1,266,2,82,4312,37658,0.8,367000
0.2,381,2,1039944,44,1.8,48,2,96,702,15796,0.2,1790
0.2,6236,1,1721429,80,2,72,0,97,463,50488,0.2,131216
2.4,166,6,1709654,163,3.8,174,0,90,1193,105998,1,154427
2,2783,44,1037341,104,2.8,167,59,82,2232,75995,3.99,189028
0.2,7316,0,1862176,25,1.2,16,0,98,201,6597,0.2,446
0.2,172,1,1714160,30,3.2,32,0,96,1132,22916,0.2,5381
0.2,134,2,1012024,79,3,152,0,94,1685,24932,0.2,27226
0.8,639,35,992291,98,1.5,138,54,91,4651,47674,0.8,12540
0.2,134,0,1753458,69,1.8,71,0,92,2427,16536,0.2,5619
0.6,130,15,1713658,43,2,77,21,96,616,10280,0.6,2996
0.8,3063,2,1775595,58,2.2,70,0,90,751,41501,0.8,16782
0.6,986,1,1062104,65,2,89,0,94,777,19073,0.8,15520
0.4,190,19,1753565,157,3.4,296,15,90,1311,64583,0.4,141024
0.2,147,3,1057486,110,1.5,162,2,95,831,37243,0.2,13405
1.2,615,5,1053806,85,4.6,43,0,93,1490,32147,2.4,4679
1.8,610,73,1330461,176,3.8,279,91,88,3355,195089,2.4,296167
0.2,820,3,1516470,101,2.4,121,1,94,2562,42948,0.2,10686
2,678,5,1067030,122,1.3,145,0,91,2084,23299,2,83840
0.2,8206,1,1869964,36,1,28,1,98,474,14322,0.2,10276
0.2,269,4,101.5,133,1.8,295,3,86,1963,65955,0.2,481985
3.2,5812,5,1842576,41,2.2,50,1,87,761,86921,3.2,116874
0.2,2103,1,1073005,117,1.5,204,0,94,2237,15978,0.2,16919
2,89,18,11,167,424,224,5,0,1123,428187,2.4,287627
0.4,2029,0,1771496,42,1.2,44,0,16,433,29849,0.2,18446
0.2,6460,0,1871616,20,1.2,10,0,98,139,2724,0.2,3693
0.2,963,36,1718544,155,2.8,125,57,95,2287,14483,0.2,5039
0.4,2948,8,1548637,118,4.4,199,7,90,2056,95304,0.4,367188
