,RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,real_identifier
252,1,83,127,6,56,14,0,0,100,-7,7,8,15,1,27,-7,0,0,29,-8,3,1,0,57,0
253,0,72,209,4,77,24,0,0,96,2,5,7,25,3,44,1,1,1,14,62,2,4,1,68,0
254,0,68,163,7,64,16,0,0,94,1,4,6,17,2,35,0,1,1,46,75,3,2,1,63,0
255,1,85,149,8,81,12,0,0,100,-7,7,8,12,1,8,-7,1,1,7,-8,2,-8,0,50,0
256,0,63,195,5,72,22,0,0,92,3,4,6,24,3,19,1,2,2,56,-8,4,-8,2,71,0
257,0,71,121,6,58,19,0,0,95,1,4,6,20,3,48,1,1,1,12,66,2,4,1,65,0
258,1,80,139,7,79,13,0,0,100,-7,7,8,13,1,15,-7,1,1,9,-8,2,-8,0,54,0
259,0,69,173,6,66,18,0,0,93,2,5,7,19,2,32,0,1,1,45,73,3,2,1,62,0
260,0,72,151,10,74,18,1,0,85,11,5,6,20,2,45,2,1,1,14,77,4,3,0,70,0
261,1,75,412,24,109,19,2,1,80,52,6,7,9,1,39,15,0,0,0,-7,0,2,0,44,0
262,0,80,-5,2,104,13,0,0,87,18,7,7,1,2,58,-6,0,0,17,100,3,4,0,88,0
263,1,92,460,31,200,13,0,0,100,-6,8,9,13,0,9,-7,0,0,7,-7,2,-7,0,69,0
264,0,71,159,43,83,5,1,1,100,-6,7,9,11,0,1,-7,0,0,-7,-7,1,-7,-7,100,0
265,1,71,125,2,65,27,1,1,98,4,1,3,13,3,31,10,0,0,21,100,3,2,0,38,0
266,1,80,135,3,69,28,0,0,100,-6,8,9,31,3,37,1,4,4,2,94,4,2,0,61,0
267,1,55,191,7,86,8,1,0,50,4,4,6,11,1,41,1,0,0,82,-7,4,1,1,100,0
268,1,80,199,18,101,16,0,0,94,30,7,7,16,0,41,6,1,1,49,27,1,2,1,75,0
269,1,67,441,5,114,28,9,9,97,52,1,7,34,2,12,9,0,0,18,86,3,1,0,32,0
270,1,76,219,10,94,20,0,0,95,23,5,7,22,2,36,8,1,1,32,56,4,3,2,59,0
271,1,82,246,18,108,28,0,0,93,11,6,7,30,1,23,5,0,0,41,65,5,2,1,51,0
272,1,79,201,7,84,17,0,0,94,20,5,6,19,0,47,11,0,0,28,51,3,3,0,63,0
273,1,68,292,15,104,32,0,0,97,27,6,7,34,0,35,9,0,0,49,61,6,2,2,53,0
274,1,81,227,12,95,25,0,0,96,19,5,7,27,1,30,6,1,1,36,58,4,3,1,56,0
275,0,74,161,5,77,13,0,0,87,16,5,6,15,0,40,10,0,0,44,55,2,2,1,60,0
276,1,77,191,9,89,22,0,0,92,24,6,7,24,0,29,7,1,1,39,63,3,3,0,54,0
277,1,85,269,14,112,29,0,0,97,22,6,7,31,1,26,8,0,0,46,62,5,2,2,52,0
278,1,72,237,11,99,24,0,0,96,18,5,7,26,0,31,6,1,1,34,60,4,3,1,58,0
279,1,80,209,8,91,20,0,0,95,21,5,7,22,1,36,9,0,0,42,59,3,3,0,55,0
280,0,67,123,12,51,20,0,0,95,-7,7,8,22,2,23,2,2,2,39,67,5,2,1,81,0
281,0,59,90,10,40,15,0,0,93,-7,7,8,18,1,28,1,1,1,35,71,4,1,1,72,0
282,0,73,220,20,80,30,0,0,97,-7,7,8,28,0,21,0,0,0,43,69,6,2,2,75,0
283,1,68,140,14,60,22,0,0,96,30,6,6,23,2,17,5,0,0,45,44,7,3,1,69,0
284,0,65,110,12,50,19,0,0,94,-7,7,8,21,2,24,2,2,2,38,66,5,2,1,81,0
285,0,61,80,10,35,14,0,0,92,-7,7,8,17,1,26,1,1,1,34,70,4,1,1,71,0
286,0,72,240,22,85,31,0,0,98,-7,7,8,29,0,20,0,0,0,42,68,7,2,2,76,0
287,1,69,150,16,65,24,0,0,97,32,6,6,25,2,18,6,0,0,46,45,8,3,1,70,0
288,0,66,120,14,55,21,0,0,95,-7,7,8,23,2,22,2,2,2,40,65,6,2,1,82,0
289,0,62,90,12,40,17,0,0,93,-7,7,8,20,1,25,1,1,1,36,69,5,1,1,73,0
290,1,79,191,5,92,35,0,0,97,-7,5,7,36,3,42,2,1,1,29,51,3,2,0,39,0
291,1,84,267,10,104,29,0,0,100,-7,6,8,30,0,26,8,0,0,22,55,4,3,0,47,0
292,1,78,249,6,97,32,0,0,98,-7,5,7,33,2,40,1,0,0,31,49,3,2,0,42,0
293,1,82,305,11,108,25,0,0,100,-7,6,8,26,0,28,9,0,0,25,56,4,3,0,48,0
294,1,75,229,3,94,39,0,0,99,-7,5,7,40,3,44,0,0,0,30,50,3,2,0,41,0
295,1,89,294,14,112,20,0,0,100,-7,7,8,21,0,29,10,0,0,20,57,4,3,0,50,0
296,1,77,241,5,96,31,0,0,98,-7,5,7,32,2,41,1,0,0,32,48,3,2,0,43,0
297,1,83,281,10,106,26,0,0,100,-7,6,8,27,0,27,8,0,0,24,54,4,3,0,49,0
298,1,80,261,9,103,28,0,0,100,-7,6,8,29,0,29,7,0,0,23,53,4,3,0,48,0
299,1,85,291,12,110,22,0,0,100,-7,7,8,23,0,30,11,0,0,21,58,4,3,0,51,0
300,0,61,192,15,83,29,1,0,93,11,5,6,30,1,40,0,2,2,85,60,8,5,3,87,0
301,0,69,141,22,71,20,0,0,95,19,6,7,21,0,38,-8,1,1,65,80,7,4,2,90,0
302,0,59,185,9,58,32,1,1,94,10,5,6,33,2,42,0,3,3,90,55,9,6,4,88,0
303,0,62,129,19,63,23,0,0,96,14,6,7,24,1,35,-7,2,2,80,65,8,5,3,92,0
304,0,67,193,13,80,27,1,0,93,12,5,6,28,1,39,0,1,1,85,60,7,4,2,89,0
305,0,64,151,20,72,21,0,0,95,18,6,7,22,0,37,-8,1,1,70,75,6,3,1,91,0
306,0,60,179,11,59,30,1,1,94,11,5,6,31,2,41,0,2,2,90,55,8,5,3,88,0
307,0,66,139,16,64,24,0,0,96,13,6,7,25,1,36,-7,1,1,80,65,7,4,2,92,0
308,0,68,191,14,79,26,1,0,93,12,5,6,27,1,38,0,1,1,85,60,6,3,1,89,0
309,0,63,159,18,70,22,0,0,95,17,6,7,23,0,34,-8,1,1,75,70,5,2,0,91,0
310,0,61,175,12,57,29,1,1,94,11,5,6,30,2,40,0,2,2,90,55,8,5,3,88,0
311,1,77,129,3,51,19,1,0,95,30,5,6,20,4,40,-2,3,3,28,85,2,4,1,60,0
312,0,72,185,5,63,14,0,0,100,-7,7,8,15,3,53,-4,2,2,41,92,3,3,2,73,0
313,1,80,142,2,59,11,1,0,91,45,6,5,12,2,25,1,1,1,32,-7,1,1,0,50,0
314,0,67,99,6,37,10,0,0,100,-7,7,8,11,1,9,-3,0,0,84,-6,6,1,3,100,0
315,1,85,161,4,70,16,1,0,94,35,5,6,17,3,47,0,4,4,39,88,2,4,1,65,0
316,0,78,208,5,74,13,0,0,100,-7,7,8,14,2,57,-5,3,3,42,91,3,3,2,75,0
317,1,74,122,3,52,18,1,0,96,32,6,5,19,4,42,-1,2,2,30,86,2,4,1,63,0
318,0,69,93,7,40,9,0,0,100,-7,7,8,10,1,10,-2,0,0,83,-5,6,1,3,100,0
319,1,81,153,4,68,15,1,0,93,38,5,6,16,3,46,0,4,4,40,90,2,4,1,66,0
320,0,76,201,5,71,12,0,0,100,-7,7,8,13,2,56,-4,3,3,43,92,3,3,2,76,0
321,1,75,134,3,55,17,1,0,95,31,6,5,18,4,43,-1,2,2,31,87,2,4,1,64,0
322,0,73,261,11,90,28,0,0,96,24,6,7,30,2,40,1,3,3,48,85,5,4,2,82,0
323,1,78,189,9,56,35,0,0,92,17,5,6,36,1,51,0,2,2,55,88,6,5,1,85,0
324,1,76,133,5,41,19,0,0,89,20,5,6,20,2,45,1,3,3,52,86,5,4,2,81,0
325,0,62,246,12,76,23,0,0,91,25,6,7,24,1,38,0,2,2,50,83,5,4,1,80,0
326,1,80,206,7,63,32,0,0,94,22,6,7,33,2,42,1,3,3,53,87,6,5,2,83,0
327,1,72,159,10,49,26,0,0,90,23,6,7,27,1,39,0,2,2,51,84,5,4,1,81,0
328,0,69,228,11,71,29,0,0,93,26,6,7,30,2,43,1,3,3,54,88,6,5,2,84,0
329,1,77,194,8,59,31,0,0,92,21,5,6,32,1,40,0,2,2,52,85,5,4,1,82,0
330,1,79,221,9,66,33,0,0,94,24,6,7,34,2,44,1,3,3,55,89,6,5,2,85,0
331,0,66,251,12,77,25,0,0,90,25,6,7,26,1,36,0,2,2,49,83,5,4,1,80,0
332,0,65,230,15,95,20,1,0,85,10,5,5,22,1,40,3,1,1,55,58,6,5,1,82,0
333,1,80,310,20,120,30,0,0,96,-5,6,7,25,0,50,2,0,0,30,50,3,4,1,68,0
334,0,60,190,10,70,18,2,1,80,8,4,5,20,2,35,1,2,2,60,65,7,6,2,85,0
335,0,55,240,5,85,15,0,0,88,2,3,5,18,1,45,0,3,3,70,60,8,7,3,88,0
336,1,85,350,25,140,35,0,0,98,-3,7,8,28,0,55,1,0,0,20,55,2,5,1,70,0
337,0,70,210,18,90,22,1,0,86,12,5,6,24,1,40,2,1,1,50,58,6,5,1,83,0
338,0,58,180,12,65,19,2,1,82,9,4,5,22,2,30,1,2,2,65,65,7,6,2,86,0
339,1,80,300,20,115,32,0,0,97,-2,7,8,26,0,50,2,0,0,25,50,3,4,1,69,0
340,0,62,220,15,80,20,1,0,84,10,5,5,23,1,40,3,1,1,55,58,6,5,1,82,0
341,0,60,200,10,75,18,2,1,80,8,4,5,21,2,35,1,2,2,60,65,7,6,2,85,0
342,0,81,193,10,70,25,0,0,96,20,5,5,28,3,36,2,3,3,28,85,5,3,2,61,0
343,1,95,120,60,90,6,0,0,100,-7,7,8,6,0,50,0,2,2,0,-8,0,-8,0,0,0
344,0,66,149,6,53,28,0,0,93,15,6,6,30,5,43,1,0,0,19,91,6,4,3,67,0
345,0,76,206,12,77,33,0,0,97,25,5,5,35,2,38,3,2,2,32,79,5,3,2,63,0
346,1,89,432,9,105,19,0,0,100,-7,7,8,20,1,45,5,1,1,5,-8,2,1,0,45,0
347,0,69,258,3,62,20,0,0,100,-7,7,8,22,1,28,-7,1,1,61,64,5,3,3,74,0
348,0,85,201,13,88,13,0,0,92,38,6,6,13,0,59,1,1,1,18,77,2,2,-8,69,0
349,0,61,182,5,57,44,1,1,81,1,4,4,48,6,66,1,2,2,21,88,7,4,0,81,0
350,1,92,140,67,95,5,0,0,100,-7,7,8,5,0,50,0,2,2,0,-8,0,-8,0,0,0
351,0,79,191,10,72,26,0,0,96,20,5,5,29,3,37,2,3,3,29,86,5,3,2,62,0
352,1,73,182,18,72,12,1,0,85,19,5,6,14,1,35,2,1,1,42,69,3,2,1,71,0
353,0,76,201,25,91,19,0,0,95,13,6,7,20,2,30,4,1,1,51,84,5,3,2,80,0
354,1,67,156,22,63,11,1,0,82,24,5,6,13,1,26,1,1,1,39,65,2,1,1,62,0
355,0,80,173,12,78,16,0,0,93,15,6,7,17,2,24,3,1,1,44,79,4,2,1,76,0
356,1,72,191,20,85,18,0,0,94,16,6,7,19,2,31,2,1,1,53,82,5,3,2,79,0
357,0,74,165,19,69,13,1,0,86,20,5,6,15,1,28,1,1,1,41,67,3,2,1,67,0
358,1,69,158,24,62,10,1,0,81,22,5,6,12,1,25,1,1,1,38,64,2,1,1,58,0
359,0,78,184,17,83,20,0,0,96,14,6,7,21,2,32,3,1,1,54,83,5,3,2,81,0
360,1,70,169,21,76,14,1,0,88,18,5,6,16,1,29,2,1,1,45,72,3,2,1,69,0
361,0,75,178,16,80,17,0,0,92,17,6,7,18,2,27,2,1,1,50,80,4,2,1,78,0
362,1,74,321,10,91,22,1,0,95,45,5,7,24,2,29,3,2,2,28,51,4,3,2,79,0
363,0,63,189,5,85,30,1,1,92,11,3,5,33,1,45,1,4,4,22,63,2,5,1,76,0
364,1,80,270,9,98,26,0,0,96,38,4,6,28,3,32,2,3,3,35,58,5,4,3,82,0
365,0,61,217,6,79,29,1,1,90,16,2,4,31,2,41,0,2,2,18,59,3,4,2,77,0
366,1,77,243,11,89,24,0,0,94,42,5,7,26,2,30,3,1,1,29,52,4,3,2,80,0
367,0,65,201,4,83,27,1,1,91,10,3,5,30,1,43,1,3,3,20,60,2,4,1,75,0
368,1,78,261,8,94,25,0,0,95,39,4,6,27,2,31,2,2,2,30,53,4,3,2,81,0
369,0,62,229,5,81,28,1,1,90,14,2,4,31,1,42,0,3,3,19,61,2,4,1,76,0
370,1,76,249,9,90,23,0,0,93,40,5,7,25,2,29,3,2,2,28,52,4,3,2,80,0
371,0,64,211,4,84,26,1,1,91,11,3,5,29,1,44,1,3,3,20,60,2,4,1,75,0
372,1,85,201,9,129,30,0,0,97,50,5,7,31,2,42,6,1,1,12,51,5,4,0,61,0
373,1,72,188,6,96,26,0,0,96,35,6,6,27,1,59,3,2,2,41,62,3,5,1,74,0
374,0,75,219,11,104,24,0,0,92,20,5,7,26,1,46,5,1,1,23,49,4,3,0,58,0
375,1,91,243,8,122,29,0,0,97,40,6,6,30,2,40,4,1,1,16,52,5,4,0,60,0
376,1,86,206,7,129,28,0,0,96,45,5,7,29,2,45,6,1,1,20,55,4,4,0,62,0
377,0,70,194,10,97,23,0,0,91,25,5,7,25,1,52,5,2,2,29,50,3,4,1,68,0
378,1,88,228,9,119,27,0,0,96,38,6,6,28,2,43,4,1,1,19,53,5,4,0,61,0
379,1,93,251,8,125,30,0,0,97,42,6,6,31,2,41,5,1,1,17,54,5,4,0,60,0
380,0,76,209,11,100,25,0,0,93,22,5,7,27,1,48,5,2,2,24,51,4,3,0,59,0
381,1,84,196,7,128,29,0,0,97,48,5,7,30,2,44,6,1,1,21,56,5,4,0,62,0
382,1,85,192,12,80,29,0,0,93,-7,5,7,31,2,29,5,0,0,15,60,5,2,0,52,0
383,0,70,219,6,85,39,1,0,95,18,6,5,41,1,22,0,2,2,51,71,8,1,6,59,0
384,1,78,283,3,92,32,0,0,100,-7,7,8,35,4,40,0,1,1,10,95,2,2,0,43,0
385,0,65,124,14,63,6,2,1,50,15,6,2,12,0,33,-7,0,0,70,-8,2,1,1,75,0
386,1,80,168,2,78,36,0,0,100,-7,6,7,37,5,43,0,1,1,12,98,2,2,0,45,0
387,0,59,201,10,77,20,1,0,90,19,6,5,23,1,26,0,2,2,55,65,4,1,3,57,0
388,1,84,240,11,89,30,0,0,93,-7,5,7,32,2,28,5,0,0,16,62,5,2,0,53,0
389,0,67,148,9,68,7,2,1,50,16,6,2,14,0,36,-7,0,0,72,-8,2,1,1,79,0
390,1,81,179,1,81,38,0,0,100,-7,7,8,39,5,44,0,1,1,11,96,2,2,0,44,0
391,0,63,212,8,82,25,1,0,92,20,6,5,28,1,21,0,2,2,58,69,5,1,4,60,0
392,1,81,221,5,85,25,0,0,100,-7,6,7,26,3,39,2,2,2,22,-5,5,4,2,58,0
393,1,76,198,8,82,31,0,0,97,19,5,6,32,2,34,1,1,1,30,51,6,3,1,62,0
394,0,72,209,3,78,23,1,1,96,36,4,5,25,3,32,0,2,2,49,85,7,2,2,69,0
395,1,79,189,9,91,35,0,0,100,-7,7,8,36,1,30,3,3,3,20,62,9,4,1,56,0
396,0,69,224,4,75,20,0,0,100,-7,6,7,21,2,38,1,2,2,43,92,5,3,2,60,0
397,1,74,196,6,89,29,0,0,97,22,5,6,30,1,36,2,2,2,31,55,6,4,1,63,0
398,0,61,204,1,72,26,0,0,96,28,4,5,27,3,33,0,1,1,52,89,7,3,2,70,0
399,1,80,191,7,84,28,0,0,100,-7,7,8,29,2,31,2,3,3,24,65,8,4,1,59,0
400,0,66,219,2,76,24,0,0,100,-7,6,7,25,3,37,1,2,2,41,91,6,3,2,62,0
401,1,75,186,5,88,32,0,0,97,20,5,6,33,2,35,2,2,2,29,53,7,4,1,61,0
402,1,76,219,14,91,19,0,0,100,-7,7,8,24,0,46,0,0,0,18,29,2,2,0,58,0
403,0,73,162,11,69,14,0,0,93,-7,5,7,15,0,27,0,4,4,92,69,4,2,3,80,0
404,1,81,245,21,103,23,0,0,100,-7,7,8,28,0,57,6,0,0,9,-9,1,1,0,36,0
405,0,61,201,5,59,17,0,0,100,-7,7,8,22,2,36,-7,1,1,89,95,8,2,3,100,0
406,1,85,193,15,99,20,0,0,100,-7,7,8,25,0,44,0,0,0,20,30,2,2,0,56,0
407,0,72,148,9,65,13,0,0,92,-7,5,7,14,0,29,0,3,3,91,68,4,2,3,79,0
408,1,79,263,18,107,24,0,0,100,-7,7,8,29,0,53,6,0,0,10,-10,1,1,0,37,0
409,0,64,181,6,56,16,0,0,100,-7,7,8,21,2,38,-7,1,1,88,94,8,2,3,100,0
410,1,82,209,12,101,21,0,0,100,-7,7,8,26,0,45,0,0,0,19,31,2,2,0,55,0
411,0,70,139,8,62,12,0,0,91,-7,5,7,13,0,30,0,2,2,90,67,4,2,3,78,0
412,1,74,201,15,112,14,0,0,93,-7,7,8,15,2,40,1,3,3,42,25,2,3,0,80,0
413,0,67,156,10,91,18,2,1,83,5,4,6,21,3,52,0,4,4,30,45,3,4,1,71,0
414,1,85,270,12,118,12,0,0,100,-7,7,8,12,1,25,-7,2,2,10,30,1,2,0,50,0
415,0,59,187,9,106,15,1,1,87,3,4,6,18,2,44,2,3,3,35,40,2,3,1,78,0
416,1,73,243,16,109,13,0,0,92,-7,7,8,14,2,36,1,2,2,20,28,2,3,0,79,0
417,0,65,162,11,97,16,2,1,84,6,4,6,20,3,50,0,4,4,32,42,3,4,1,70,0
418,1,82,261,13,115,11,0,0,100,-7,7,8,11,1,27,-7,2,2,12,32,1,2,0,55,0
419,0,61,179,10,104,14,1,1,86,4,4,6,17,2,41,2,3,3,38,38,2,3,1,76,0
420,1,79,249,14,112,12,0,0,92,-7,7,8,13,2,31,1,2,2,22,29,2,3,0,77,0
421,0,63,159,11,96,15,2,1,83,5,4,6,19,3,47,0,4,4,30,41,3,4,1,68,0
422,1,78,189,11,91,15,0,0,93,42,5,7,20,2,30,5,3,3,46,38,7,3,1,60,0
423,0,71,269,4,129,32,1,1,97,58,6,7,33,1,24,2,2,2,29,51,10,2,3,73,0
424,1,85,401,18,173,12,0,0,100,-7,7,8,12,0,25,20,0,0,41,45,3,3,1,50,0
425,0,62,221,9,63,28,0,0,96,69,6,7,29,2,17,1,1,1,23,-8,11,2,2,72,0
426,1,80,293,10,103,19,0,0,95,44,5,7,20,1,30,4,2,2,35,42,6,3,1,55,0
427,0,67,245,5,87,25,1,1,96,53,6,7,26,2,23,3,2,2,31,52,9,2,3,69,0
428,1,82,381,19,165,11,0,0,100,-7,7,8,11,0,27,21,0,0,43,46,2,3,1,45,0
429,0,64,209,8,59,29,0,0,97,67,6,7,30,2,20,2,1,1,26,-8,12,2,2,73,0
430,1,79,317,12,114,18,0,0,94,45,5,7,19,1,32,5,2,2,37,43,6,3,1,53,0
431,0,68,261,6,93,24,1,1,96,54,6,7,25,2,24,3,2,2,32,53,9,2,3,68,0
432,1,71,241,5,91,29,0,0,97,-7,7,8,30,3,37,1,2,2,58,-8,4,2,1,60,0
433,0,69,210,10,82,26,0,0,96,2,4,6,27,2,41,0,1,1,79,67,3,3,2,85,0
434,1,78,258,9,104,31,0,0,100,-7,7,8,32,2,28,0,2,2,31,84,5,4,1,69,0
435,0,66,247,11,113,20,0,0,90,1,4,6,22,2,45,0,1,1,87,-8,4,2,2,73,0
436,1,74,221,6,95,34,0,0,100,-7,7,8,35,3,35,1,2,2,62,-8,5,1,2,57,0
437,0,61,193,4,81,32,0,0,97,7,4,6,33,6,93,0,1,0,101,96,1,5,-8,100,0
438,1,75,269,8,108,28,0,0,100,-7,7,8,29,2,26,0,2,2,32,83,5,4,1,68,0
439,0,67,229,12,100,24,0,0,92,2,4,6,26,2,43,0,1,1,85,66,3,3,2,84,0
440,1,79,251,7,102,30,0,0,100,-7,7,8,31,3,29,1,2,2,60,-8,5,2,1,61,0
441,0,63,205,5,87,19,0,0,95,1,4,6,20,2,40,0,1,1,88,-8,4,2,2,75,0
442,1,83,246,7,93,31,0,0,100,-7,7,8,31,1,29,0,0,0,10,65,4,2,1,65,0
443,1,91,182,11,85,40,0,0,100,-7,7,8,40,3,20,0,1,1,35,82,5,3,1,70,0
444,0,72,129,15,56,21,1,1,86,-8,5,6,22,0,27,0,1,1,40,90,6,2,2,78,0
445,1,67,41,10,23,12,0,0,100,-7,7,8,12,3,42,0,5,5,39,69,5,3,0,90,0
446,0,85,225,9,65,44,0,0,100,-7,7,8,44,2,25,0,0,0,10,71,5,3,0,57,0
447,1,79,168,8,78,18,0,0,100,-7,7,8,18,1,39,0,0,0,15,73,3,3,1,75,0
448,1,88,142,20,82,32,0,0,100,-7,7,8,32,0,16,0,0,0,0,-9,1,1,0,22,0
449,1,74,204,4,73,27,0,0,96,23,6,6,30,4,27,0,1,1,37,92,3,2,1,72,0
450,0,78,231,7,139,37,0,0,97,19,6,6,38,3,24,0,1,1,20,-9,6,3,1,71,0
451,1,81,292,5,81,17,0,0,100,-7,7,8,17,3,18,22,0,0,61,-9,3,-8,3,60,0
452,0,78,299,5,58,29,0,0,93,-7,6,7,31,2,35,1,4,3,19,91,4,3,1,55,0
453,1,61,228,9,69,20,0,0,100,-7,7,8,20,2,25,0,1,1,46,85,3,2,2,60,0
454,0,67,186,3,42,18,1,0,94,25,5,6,19,3,42,2,2,2,11,95,2,3,1,58,0
455,1,83,201,8,96,24,0,0,100,-7,7,8,25,1,28,1,3,3,53,82,4,2,2,64,0
456,0,70,275,6,51,26,0,0,96,-7,6,7,27,3,37,0,2,2,28,92,3,3,1,52,0
457,1,76,249,4,85,30,0,0,100,-7,7,8,31,2,32,2,4,4,44,89,4,2,2,65,0
458,0,65,220,5,38,19,1,0,95,29,5,6,20,3,45,1,2,2,15,94,2,3,1,60,0
459,1,80,206,9,92,23,0,0,100,-7,7,8,24,1,29,0,3,3,51,84,4,2,2,67,0
460,0,72,258,7,55,28,0,0,97,-7,6,7,29,2,34,1,2,2,31,93,3,3,1,55,0
461,1,79,236,3,88,32,0,0,100,-7,7,8,33,2,31,2,4,4,48,90,4,2,2,67,0
462,0,71,151,9,58,41,1,0,95,20,5,7,43,2,30,1,2,2,55,80,7,4,2,65,0
463,1,82,110,7,69,26,0,0,96,-7,6,8,27,1,22,3,1,1,40,85,5,3,1,56,0
464,0,67,129,11,50,38,0,0,92,45,5,7,41,3,29,2,3,3,60,88,8,5,2,68,0
465,1,89,201,10,74,23,0,0,100,-7,7,8,23,2,26,1,1,1,50,90,4,3,1,61,0
466,0,72,163,8,61,35,1,0,94,25,6,7,37,2,31,2,2,2,58,82,7,4,2,67,0
467,1,84,99,9,64,29,0,0,97,-7,6,8,30,1,23,3,1,1,42,86,5,3,1,57,0
468,0,69,141,10,53,39,0,0,93,40,5,7,42,3,30,2,3,3,62,89,8,5,2,69,0
469,1,88,208,9,75,22,0,0,100,-7,7,8,22,2,27,1,10,10,52,91,4,3,1,62,0
470,0,73,168,8,60,36,1,0,95,28,6,7,38,2,32,2,2,2,59,83,7,4,2,68,0
471,1,85,105,8,66,28,0,0,98,-7,6,8,29,1,24,3,1,1,44,87,5,3,1,58,0
472,0,68,201,5,93,18,0,0,89,41,5,5,20,3,45,0,1,1,23,91,4,3,1,60,0
473,1,79,251,2,116,19,0,0,95,13,6,7,21,2,38,0,1,1,15,97,3,2,0,52,0
474,0,59,128,6,51,22,0,0,92,24,4,6,24,4,54,0,1,1,31,67,5,6,0,73,0
475,1,83,292,1,133,20,0,0,100,-7,7,8,22,1,23,0,1,1,4,98,2,2,0,45,0
476,0,65,181,4,84,16,0,0,89,35,5,5,19,3,42,0,1,1,25,90,4,3,1,61,0
477,1,77,227,2,109,18,0,0,94,15,6,7,20,2,35,0,1,1,17,96,3,2,0,50,0
478,0,61,148,5,63,20,0,0,91,26,4,6,23,4,52,0,1,1,30,66,5,6,0,72,0
479,1,81,262,1,129,19,0,0,100,-7,7,8,21,1,24,0,1,1,5,98,2,2,0,46,0
480,0,67,193,4,89,17,0,0,88,36,5,5,20,3,40,0,1,1,24,90,4,3,1,60,0
481,1,75,243,2,115,18,0,0,94,16,6,7,20,2,33,0,1,1,18,96,3,2,0,50,0
482,0,67,201,17,85,19,0,0,90,25,5,6,20,1,45,0,2,2,55,70,3,2,1,60,0
483,1,82,243,10,79,29,0,0,93,49,6,6,30,3,33,-7,1,1,45,65,5,3,1,55,0
484,0,59,173,23,69,5,1,1,55,3,3,5,7,0,40,0,0,0,50,20,2,1,0,55,0
485,1,71,207,14,77,25,0,0,92,41,5,6,26,2,38,0,1,1,60,75,4,2,1,65,0
486,0,63,193,19,83,16,0,0,88,28,4,6,17,1,47,0,2,2,58,72,3,2,1,62,0
487,1,80,251,12,81,32,0,0,95,51,6,6,33,4,35,-7,1,1,48,68,6,3,1,60,0
488,0,57,167,25,65,6,1,1,58,5,4,5,8,0,42,0,0,0,52,25,2,1,0,58,0
489,1,74,223,16,75,26,0,0,91,43,5,6,27,2,40,0,1,1,62,76,4,2,1,66,0
490,0,65,187,21,79,15,0,0,86,31,4,6,16,1,46,0,2,2,59,73,3,2,1,63,0
491,1,78,237,13,79,30,0,0,94,53,6,6,31,4,36,-7,1,1,49,69,6,3,1,61,0
0,0,74,39,3,16,6,0,0,100,-7,7,8,6,3,33,0,2,2,23,99,2,2,0,80,1
1,0,60,141,13,83,7,3,1,55,17,6,2,11,0,36,-7,1,1,80,-8,2,1,2,80,1
2,0,77,59,19,41,6,0,0,100,-7,7,8,6,0,50,4,2,1,0,93,0,2,-8,67,1
3,1,82,207,4,69,18,0,0,100,-7,7,8,22,2,16,4,2,2,0,-8,0,1,0,14,1
4,1,80,226,79,122,10,0,0,70,8,4,6,11,0,0,-7,0,0,1,-8,1,-8,0,33,1
5,1,89,168,22,85,31,0,0,100,-7,7,8,33,0,36,21,0,0,2,-8,2,1,0,33,1
6,0,54,35,14,22,6,1,1,83,6,0,6,6,0,67,-7,2,2,79,86,1,3,1,100,1
7,0,69,80,9,39,9,0,0,100,-7,7,8,9,1,11,0,1,1,42,-8,5,1,2,75,1
8,1,91,340,2,125,16,0,0,100,-7,7,8,18,2,17,-8,0,0,5,-8,1,1,0,29,1
9,0,51,169,5,70,19,0,0,62,2,4,6,21,1,33,0,0,0,87,48,5,2,4,64,1
10,1,91,296,49,163,14,0,0,100,-7,7,8,15,0,20,-8,0,0,2,-8,1,-8,0,17,1
11,0,69,261,2,88,23,0,0,84,0,4,6,26,6,24,2,2,1,16,100,2,3,0,38,1
12,0,72,48,10,26,4,0,0,100,-7,7,8,4,1,25,-7,1,1,54,-8,3,1,0,100,1
13,0,88,229,20,102,22,0,0,100,-7,7,8,22,0,27,0,0,0,5,-8,2,1,0,50,1
14,1,63,74,4,42,13,0,0,92,2,4,6,13,1,23,0,0,0,71,73,4,2,2,100,1
15,0,61,206,5,89,30,0,0,90,34,6,6,30,2,20,0,1,1,61,28,10,2,5,72,1
16,1,77,206,5,80,27,0,0,96,31,6,6,28,2,43,0,2,2,31,60,5,2,0,70,1
17,0,57,66,5,36,19,0,0,95,-8,5,6,19,2,63,0,1,1,92,61,5,3,2,100,1
18,0,65,159,28,49,11,0,0,91,14,6,6,22,0,27,9,0,0,52,-8,4,1,1,83,1
