,Age,FrequentFlyer,AnnualIncomeClass,ServicesOpted,AccountSyncedToSocialMedia,BookedHotelOrNot,Target,real_identifier
770,33,1,1,2,0,1,0,0
771,36,0,2,3,1,0,0,0
772,32,0,0,1,0,0,0,0
773,38,1,1,2,1,1,0,0
774,30,0,2,3,0,1,0,0
775,34,0,1,1,1,0,0,0
776,31,2,1,1,0,0,1,0
777,28,0,0,2,0,0,0,0
778,39,0,2,4,1,1,0,0
779,33,1,1,2,0,0,0,0
780,31,1,2,2,0,0,1,0
781,33,0,1,1,1,1,0,0
782,29,1,2,3,0,0,0,0
783,35,2,1,2,0,1,1,0
784,27,0,2,1,0,0,0,0
785,32,1,2,4,1,0,0,0
786,30,2,1,1,0,1,1,0
787,34,0,2,2,0,0,0,0
788,28,1,1,3,0,1,0,0
789,39,0,2,5,1,0,0,0
790,31,0,1,3,0,1,1,0
791,29,1,2,4,1,0,0,0
792,32,0,2,2,0,1,1,0
793,28,0,1,3,1,0,0,0
794,33,0,2,4,1,1,0,0
795,30,1,1,2,0,0,1,0
796,27,0,1,3,1,0,1,0
797,31,0,2,3,0,1,0,0
798,29,0,1,1,1,0,1,0
799,34,0,2,3,0,1,0,0
800,32,1,1,2,0,0,0,0
801,28,2,0,3,1,0,1,0
802,35,0,2,1,0,0,0,0
803,31,1,1,3,1,0,0,0
804,26,0,0,2,0,0,1,0
805,34,2,2,4,0,1,0,0
806,30,1,1,2,1,0,0,0
807,29,0,0,1,0,0,0,0
808,33,1,2,3,0,0,1,0
809,37,0,1,2,1,0,0,0
810,32,0,1,3,0,0,0,0
811,33,1,2,5,0,1,0,0
812,27,0,0,2,0,0,0,0
813,36,0,2,4,0,0,0,0
814,28,0,1,1,0,0,0,0
815,31,0,2,3,1,1,1,0
816,30,0,2,4,0,0,0,0
817,34,0,1,3,0,0,0,0
818,29,1,2,5,0,1,0,0
819,32,0,2,4,0,0,0,0
820,32,1,1,2,1,0,0,0
821,33,0,2,3,0,1,0,0
822,39,2,0,1,0,0,1,0
823,30,0,1,2,1,0,0,0
824,35,1,2,4,0,1,1,0
825,37,0,1,3,1,0,0,0
826,31,2,1,1,0,1,1,0
827,34,0,2,2,0,0,0,0
828,36,0,2,5,0,1,1,0
829,28,0,1,1,1,0,0,0
830,32,1,1,2,1,1,0,0
831,29,0,2,3,0,1,1,0
832,35,2,0,1,1,0,0,0
833,26,1,1,4,0,0,1,0
834,33,0,2,1,1,1,0,0
835,27,2,1,2,0,0,1,0
836,30,1,0,1,1,1,0,0
837,29,0,1,5,0,1,0,0
838,34,2,2,1,1,0,0,0
839,28,1,1,3,0,1,1,0
840,32,1,2,3,0,0,0,0
841,35,0,2,4,1,0,0,0
842,29,0,1,2,0,1,1,0
843,36,0,2,5,0,1,0,0
844,31,0,2,3,1,0,0,0
845,33,0,1,2,0,0,0,0
846,27,0,2,4,0,1,1,0
847,34,0,2,6,0,1,0,0
848,30,0,2,3,1,0,0,0
849,32,0,1,1,0,1,0,0
850,32,0,2,1,0,1,0,0
851,34,1,1,2,1,0,1,0
852,31,0,2,2,0,0,0,0
853,36,0,2,1,0,1,0,0
854,33,2,0,1,0,0,1,0
855,30,0,2,3,0,0,0,0
856,37,0,2,2,1,0,0,0
857,31,0,1,1,0,1,0,0
858,32,1,2,2,0,0,0,0
859,30,2,1,1,0,1,0,0
860,32,1,1,3,1,1,0,0
861,29,0,2,2,0,0,1,0
862,35,2,0,1,1,0,1,0
863,31,0,2,3,0,0,0,0
864,39,1,2,5,0,1,0,0
865,26,0,1,1,1,0,1,0
866,33,2,0,2,0,0,1,0
867,30,1,2,4,1,0,0,0
868,28,0,1,2,0,1,0,0
869,36,2,0,3,1,0,1,0
870,32,1,1,2,1,0,0,0
871,29,0,2,1,1,1,0,0
872,34,2,0,1,0,0,0,0
873,31,0,1,3,1,0,0,0
874,35,1,2,2,0,1,0,0
875,38,2,0,1,0,0,1,0
876,31,0,2,1,1,1,0,0
877,30,0,2,4,0,1,0,0
878,36,0,1,1,1,1,0,0
879,32,2,0,5,0,0,0,0
880,30,0,1,3,0,0,0,0
881,35,0,2,4,0,1,0,0
882,29,0,1,2,1,0,0,0
883,26,0,1,4,0,0,1,0
884,32,0,2,2,1,1,0,0
885,36,0,2,5,0,0,0,0
886,30,0,1,1,0,1,0,0
887,27,0,1,3,1,0,1,0
888,33,0,2,4,0,1,0,0
889,31,0,2,3,0,0,0,0
890,32,1,2,3,0,1,0,0
891,28,0,1,2,1,0,1,0
892,35,0,2,1,0,1,0,0
893,30,2,1,4,1,0,1,0
894,33,0,2,2,0,0,0,0
895,26,1,1,1,0,1,1,0
896,38,0,2,3,1,0,0,0
897,31,2,1,2,1,1,0,0
898,29,0,1,1,0,0,0,0
899,36,1,2,2,0,1,0,0
900,34,1,1,2,0,0,0,0
901,32,2,0,3,1,0,1,0
902,37,0,2,3,0,1,0,0
903,33,2,1,1,0,0,0,0
904,31,0,0,2,1,0,1,0
905,36,0,1,2,0,1,0,0
906,30,1,0,1,1,0,0,0
907,35,2,2,3,0,0,0,0
908,34,0,1,2,1,0,1,0
909,32,1,1,1,0,1,0,0
910,32,1,2,3,0,1,0,0
911,27,0,1,4,1,0,0,0
912,33,2,1,2,1,1,1,0
913,29,1,0,3,0,0,1,0
914,34,0,2,1,1,1,0,0
915,30,1,1,4,0,0,1,0
916,35,2,2,5,1,1,0,0
917,28,0,0,2,1,0,0,0
918,31,1,0,1,0,1,1,0
919,36,2,1,3,1,0,0,0
920,34,0,2,3,1,0,0,0
921,26,1,2,5,0,0,1,0
922,39,0,1,2,1,1,0,0
923,31,2,0,3,0,1,1,0
924,28,0,2,5,0,0,0,0
925,35,0,1,1,1,1,0,0
926,29,1,2,4,0,0,1,0
927,38,0,2,6,0,1,0,0
928,32,0,2,2,1,0,0,0
929,31,0,1,1,0,1,0,0
930,33,1,2,3,1,0,1,0
931,39,0,1,2,0,0,0,0
932,28,1,2,4,0,1,1,0
933,32,2,0,1,1,0,1,0
934,36,0,2,3,0,0,0,0
935,26,0,1,2,0,0,1,0
936,31,1,2,5,1,1,0,0
937,40,0,1,2,0,0,1,0
938,29,2,0,1,0,0,1,0
939,34,1,2,3,0,1,0,0
940,28,1,2,2,1,0,0,0
941,33,0,1,3,0,1,1,0
942,25,2,0,5,1,0,1,0
943,32,1,2,2,0,1,0,0
944,29,0,1,3,1,0,1,0
945,34,2,0,4,0,1,0,0
946,26,0,2,1,1,0,1,0
947,30,1,1,3,1,1,0,0
948,28,2,0,4,0,0,1,0
949,31,0,2,2,1,1,0,0
0,30,0,1,1,1,1,0,1
1,31,0,2,6,0,1,0,1
2,34,0,2,5,0,0,0,1
3,30,0,2,1,1,1,0,1
4,28,0,1,4,1,1,1,1
5,31,2,0,1,0,1,0,1
6,29,0,2,3,0,1,0,1
7,37,0,2,6,0,1,0,1
8,36,2,1,2,1,0,0,1
9,33,2,0,1,0,0,0,1
10,34,0,1,2,0,0,0,1
11,29,0,2,2,0,0,0,1
12,37,2,0,1,1,0,1,1
13,27,0,1,1,1,0,0,1
14,28,2,0,1,0,0,1,1
15,34,2,0,1,1,0,0,1
16,34,0,2,6,0,1,0,1
17,30,2,1,1,1,0,1,1
18,36,2,0,1,0,0,1,1
19,31,0,2,1,0,1,0,1
20,30,2,0,5,0,0,1,1
21,27,0,2,1,1,1,0,1
22,30,2,0,1,0,0,1,1
23,31,0,1,2,0,0,0,1
24,34,0,1,2,1,0,1,1
25,37,0,2,3,0,0,0,1
26,35,0,1,1,1,0,0,1
27,27,2,0,1,0,0,1,1
28,30,0,2,4,0,0,0,1
29,37,0,2,3,1,0,0,1
30,30,0,2,2,0,0,0,1
31,33,2,1,3,1,0,1,1
32,29,0,2,5,1,0,0,1
33,30,0,2,2,1,0,0,1
34,30,2,1,1,1,1,1,1
35,38,2,1,1,1,1,0,1
36,28,0,2,3,0,0,0,1
37,28,0,2,1,1,1,0,1
38,34,0,1,1,1,0,0,1
39,29,2,1,5,0,0,0,1
40,34,0,2,3,1,0,0,1
41,35,2,1,1,0,1,0,1
42,30,1,2,1,0,1,0,1
43,36,2,1,1,0,0,0,1
44,38,0,2,3,0,0,0,1
45,38,1,2,3,0,1,0,1
46,30,2,1,1,0,0,0,1
47,37,0,2,3,0,0,0,1
48,36,0,2,6,0,1,0,1
49,28,0,2,4,0,0,1,1
50,35,0,1,2,0,0,0,1
51,37,0,1,1,0,0,0,1
52,37,2,0,1,0,0,0,1
53,30,2,0,1,0,0,1,1
54,33,0,1,2,0,1,0,1
55,30,0,1,2,0,0,0,1
56,29,2,0,1,0,0,1,1
57,31,0,1,3,0,1,0,1
58,31,2,0,6,0,1,1,1
59,30,2,0,1,1,0,1,1
60,27,0,1,1,1,1,0,1
61,31,2,1,1,0,0,0,1
62,37,0,2,3,0,0,0,1
63,37,2,0,6,0,1,1,1
64,27,2,0,1,0,0,1,1
65,27,0,1,1,1,0,0,1
66,37,0,1,5,1,0,1,1
67,30,1,1,5,0,0,0,1
68,34,0,1,5,1,1,0,1
69,30,2,0,1,0,0,1,1
70,34,0,2,3,1,1,0,1
71,28,2,0,1,0,1,1,1
72,36,0,1,1,0,0,0,1
73,29,0,1,5,0,0,0,1
74,30,0,2,2,0,1,0,1
75,33,0,2,1,0,1,0,1
76,37,0,2,3,1,0,0,1
77,29,2,1,1,1,0,1,1
78,31,2,1,4,1,0,1,1
79,30,1,2,2,0,0,0,1
80,28,0,2,3,0,0,0,1
81,35,0,2,3,0,1,0,1
82,30,2,1,1,0,1,0,1
83,34,0,2,6,0,1,0,1
84,30,2,1,1,1,1,1,1
85,28,2,1,1,1,0,1,1
86,30,0,1,1,1,0,0,1
87,31,0,2,4,1,0,0,1
88,34,2,1,1,1,1,1,1
89,30,0,2,4,0,0,0,1
90,34,0,2,3,0,1,0,1
91,28,0,1,2,1,0,1,1
92,35,1,2,3,1,0,0,1
93,37,2,1,1,0,1,0,1
94,35,0,2,6,0,1,0,1
95,30,1,1,3,1,0,0,1
96,35,0,2,3,0,0,0,1
97,31,0,2,4,0,1,0,1
98,35,0,2,3,0,0,0,1
99,30,0,1,3,0,1,0,1
100,29,0,2,5,1,1,0,1
101,36,2,0,1,0,0,0,1
102,35,2,0,1,1,0,0,1
103,31,0,1,2,0,0,0,1
104,38,0,1,2,1,0,1,1
105,37,0,2,1,1,1,0,1
106,37,0,2,6,0,1,0,1
107,34,1,1,1,0,0,0,1
108,31,1,1,2,0,0,0,1
109,37,0,2,4,1,0,0,1
110,35,0,1,1,1,0,0,1
111,30,1,1,4,0,0,0,1
112,30,2,0,1,0,0,1,1
113,37,0,1,1,0,1,0,1
114,28,0,1,2,0,0,1,1
115,30,1,2,4,1,1,0,1
116,31,0,1,1,0,0,0,1
117,36,0,2,4,0,1,0,1
118,37,2,1,6,0,1,0,1
119,29,2,1,1,1,0,1,1
120,37,0,2,4,0,0,0,1
121,30,0,2,5,1,0,0,1
122,35,0,2,1,0,1,0,1
123,36,0,2,3,0,1,0,1
124,33,0,2,6,0,1,0,1
125,31,0,2,1,1,1,0,1
126,30,0,1,1,1,0,0,1
127,36,0,2,2,0,1,0,1
128,30,0,1,2,0,0,0,1
129,30,0,2,3,0,0,0,1
130,30,0,1,2,0,1,0,1
131,30,1,1,1,1,0,0,1
132,27,0,1,1,0,1,0,1
133,38,2,1,6,0,1,0,1
134,37,0,2,5,0,1,1,1
135,34,0,2,2,0,0,0,1
136,31,2,0,1,0,1,0,1
137,37,0,2,2,0,0,0,1
138,35,0,2,3,0,0,0,1
139,29,0,2,3,0,0,0,1
140,34,0,2,3,1,0,0,1
141,29,0,2,6,0,1,0,1
142,28,0,1,2,0,0,1,1
143,30,0,2,3,1,0,0,1
144,34,1,2,5,0,1,0,1
145,33,0,2,1,1,1,0,1
146,34,2,0,1,0,0,1,1
147,30,0,1,2,0,1,0,1
148,30,2,1,1,0,0,0,1
149,29,0,1,2,1,0,1,1
150,31,2,0,1,0,0,0,1
151,34,2,1,1,1,0,0,1
152,37,2,1,1,1,0,1,1
153,37,0,1,4,1,0,0,1
154,36,0,2,4,0,1,0,1
155,27,2,0,1,0,1,1,1
156,36,1,1,2,0,0,0,1
157,28,0,2,3,0,1,0,1
158,29,2,0,1,0,0,0,1
159,34,0,1,1,1,0,0,1
160,28,0,1,2,0,0,1,1
161,30,0,2,6,0,1,0,1
162,30,0,2,4,1,1,0,1
163,30,0,1,4,1,0,0,1
164,27,0,2,4,1,1,0,1
165,31,0,1,1,1,1,0,1
166,29,0,2,4,1,0,0,1
167,34,0,2,1,1,1,0,1
168,37,0,1,5,1,0,1,1
169,28,0,2,2,0,0,1,1
170,30,0,2,3,1,0,0,1
171,31,0,2,2,0,0,0,1
172,31,2,0,1,0,0,0,1
173,36,2,1,1,0,1,0,1
174,37,2,1,1,1,0,1,1
175,28,0,1,6,0,1,1,1
176,34,1,2,1,0,1,0,1
177,34,0,2,3,0,0,0,1
178,30,0,1,1,1,0,0,1
179,27,0,1,5,0,1,0,1
180,36,0,2,2,1,0,0,1
181,30,2,0,1,0,1,0,1
182,29,0,1,1,0,0,0,1
183,30,0,1,1,1,0,0,1
184,30,0,2,1,1,1,0,1
185,30,2,0,1,0,1,0,1
186,37,2,0,1,0,0,0,1
187,31,0,2,1,0,1,0,1
188,35,2,1,2,1,0,0,1
189,30,0,2,2,1,0,0,1
190,30,0,2,5,0,1,0,1
191,30,0,1,4,1,0,0,1
192,31,0,2,2,0,0,0,1
193,30,0,2,4,1,0,0,1
194,34,0,1,5,0,0,0,1
195,30,2,1,1,1,0,1,1
196,37,2,1,1,0,0,0,1
197,28,2,1,4,1,0,1,1
198,34,2,1,1,1,0,0,1
199,33,2,0,1,0,1,0,1
200,36,0,2,1,1,1,0,1
201,30,2,0,6,0,1,1,1
202,35,0,2,1,1,1,0,1
203,34,2,0,4,0,0,0,1
204,37,0,2,3,1,0,0,1
205,37,0,2,1,1,1,0,1
206,38,0,2,2,0,0,0,1
207,28,0,1,1,1,0,0,1
208,30,0,2,1,1,1,0,1
209,27,2,1,1,0,1,1,1
210,36,1,2,1,1,1,0,1
211,37,0,2,6,0,1,0,1
212,30,0,1,2,1,1,1,1
213,28,0,2,3,1,0,0,1
214,33,2,1,1,1,1,0,1
215,38,2,1,6,0,1,0,1
216,29,0,1,1,0,0,0,1
217,36,0,2,3,1,0,0,1
218,34,2,1,5,1,0,1,1
219,31,2,1,1,0,0,0,1
220,33,2,1,1,1,0,1,1
221,30,0,1,1,0,1,0,1
222,27,0,2,2,0,0,1,1
223,34,0,2,4,1,0,0,1
224,30,0,2,3,1,0,0,1
225,38,0,1,1,0,1,0,1
226,30,0,2,3,0,1,0,1
227,34,0,2,3,1,0,0,1
228,29,2,0,1,0,0,0,1
229,37,0,2,6,0,1,0,1
230,29,0,2,2,1,0,0,1
231,31,0,2,3,0,1,0,1
232,34,2,1,1,1,0,1,1
233,33,0,1,1,0,1,0,1
234,30,2,1,1,0,0,0,1
235,38,0,2,2,1,0,0,1
236,31,0,1,2,0,0,0,1
237,34,2,1,3,0,1,1,1
238,37,2,1,1,1,1,0,1
239,35,0,1,4,1,0,0,1
240,31,0,1,1,1,1,0,1
241,37,1,2,3,1,0,0,1
242,31,0,2,1,0,1,0,1
243,30,0,1,2,0,0,0,1
244,35,0,2,4,0,0,0,1
245,31,0,2,1,1,1,0,1
246,37,2,1,1,0,0,0,1
247,36,2,1,1,0,0,0,1
248,31,0,2,1,0,1,0,1
249,37,2,0,6,0,1,1,1
250,29,0,2,3,1,0,0,1
251,29,0,1,1,1,0,0,1
252,31,0,2,4,1,0,0,1
253,27,1,1,1,1,0,0,1
254,27,0,1,2,0,0,1,1
255,35,0,2,4,0,0,0,1
256,37,2,0,1,1,0,1,1
257,30,0,2,2,0,0,0,1
258,36,0,2,2,0,0,0,1
259,31,0,1,2,0,0,0,1
260,30,0,2,1,1,1,0,1
261,30,0,2,5,1,1,0,1
262,30,1,2,6,0,1,0,1
263,30,0,1,1,1,1,0,1
264,35,1,2,3,0,0,0,1
265,34,0,2,4,1,0,0,1
266,30,0,2,4,0,0,0,1
267,27,0,1,2,1,0,1,1
268,37,0,2,2,0,0,0,1
269,34,0,1,1,1,1,0,1
270,30,2,0,6,0,1,1,1
271,31,0,2,3,0,0,0,1
272,36,2,1,3,1,0,1,1
273,30,0,2,2,0,0,0,1
274,37,0,1,2,1,0,1,1
275,31,0,2,4,0,1,0,1
276,30,0,1,4,0,0,0,1
277,30,2,0,5,0,0,0,1
278,33,2,0,1,0,0,1,1
279,34,2,0,1,0,0,0,1
280,31,2,0,4,0,0,0,1
281,27,0,1,2,0,0,1,1
282,30,0,2,4,0,1,0,1
283,28,0,2,1,0,1,0,1
284,27,0,2,5,0,0,1,1
285,27,0,2,5,0,1,0,1
286,36,2,0,6,0,1,1,1
287,30,0,1,2,0,0,0,1
288,34,2,1,1,0,0,0,1
289,35,0,2,5,1,0,1,1
290,30,0,2,3,1,0,0,1
291,31,0,2,1,0,1,0,1
292,30,0,2,3,1,0,0,1
293,31,0,1,4,1,0,0,1
294,30,0,2,4,0,1,0,1
295,35,0,1,2,0,0,0,1
296,38,0,2,2,0,0,0,1
297,38,0,1,1,1,0,0,1
298,30,0,1,1,1,1,0,1
299,37,0,2,4,0,1,0,1
300,33,2,1,1,1,1,0,1
301,30,0,2,4,1,1,0,1
302,34,0,1,1,1,0,0,1
303,30,0,1,1,0,0,0,1
304,35,0,1,1,0,0,0,1
305,38,0,1,2,0,0,0,1
306,27,0,2,4,0,1,0,1
307,29,0,1,2,1,0,1,1
308,28,0,1,2,1,0,1,1
309,30,2,0,1,1,0,0,1
310,34,0,1,5,1,0,0,1
311,35,1,2,1,1,1,0,1
312,30,2,1,5,1,0,1,1
313,29,0,1,2,1,0,1,1
314,33,2,0,4,0,0,1,1
315,33,0,1,5,1,1,1,1
316,28,0,2,3,1,0,0,1
317,38,2,1,1,0,0,0,1
318,35,0,2,2,0,1,0,1
319,30,1,2,2,0,0,0,1
320,34,2,1,1,0,0,0,1
321,31,0,2,6,0,1,0,1
322,27,0,2,4,1,0,0,1
323,29,0,2,1,0,1,0,1
324,37,0,2,2,1,0,0,1
325,34,0,2,6,0,1,0,1
326,30,2,0,1,1,0,0,1
327,30,0,2,1,1,1,0,1
328,37,0,2,4,0,0,0,1
329,30,0,2,3,0,0,0,1
330,34,2,0,1,0,0,0,1
331,28,2,0,6,0,1,1,1
332,36,0,2,3,1,0,0,1
333,30,0,1,2,1,0,1,1
334,34,0,2,5,0,1,0,1
335,30,0,1,2,1,0,1,1
336,37,0,2,4,0,1,0,1
337,30,2,0,1,1,0,0,1
338,29,2,1,1,0,0,0,1
339,36,0,2,3,0,0,0,1
340,37,0,2,3,0,1,0,1
341,37,0,2,1,0,1,0,1
342,34,2,1,1,0,1,0,1
343,37,0,2,2,0,0,0,1
344,27,0,2,1,0,1,0,1
345,30,0,1,2,1,0,1,1
346,35,2,0,1,0,0,1,1
347,30,0,1,1,1,1,0,1
348,30,0,1,2,0,0,0,1
349,31,2,0,1,0,0,1,1
350,37,0,2,3,0,0,0,1
351,37,2,1,4,1,1,1,1
352,37,0,1,1,0,1,0,1
353,28,1,2,2,0,0,1,1
354,28,0,1,1,1,1,0,1
355,36,0,2,2,0,1,0,1
356,27,2,0,1,0,0,1,1
357,29,0,2,2,0,0,0,1
358,34,2,0,1,0,0,1,1
359,34,2,1,2,0,0,0,1
360,31,2,1,1,0,0,0,1
361,29,0,1,1,1,1,0,1
362,27,2,1,1,1,0,1,1
363,27,0,1,5,1,1,0,1
364,29,2,0,1,1,0,0,1
365,34,0,2,4,0,0,0,1
366,30,0,1,5,1,0,0,1
367,34,1,2,1,0,1,0,1
368,30,0,2,5,1,1,0,1
369,27,0,1,2,0,0,1,1
370,29,0,2,3,0,0,0,1
371,34,2,1,2,0,0,0,1
372,30,0,2,3,0,1,0,1
373,29,0,1,2,0,0,0,1
374,30,2,0,1,0,0,1,1
375,36,2,0,6,0,1,1,1
376,31,0,1,1,0,0,0,1
377,28,1,2,4,0,0,0,1
378,36,0,1,2,1,0,1,1
379,30,0,2,3,0,1,0,1
380,35,2,1,3,0,1,1,1
381,29,2,0,1,0,0,1,1
382,30,0,2,4,0,0,0,1
383,30,0,2,6,0,1,0,1
384,30,2,1,1,1,0,1,1
385,37,2,1,2,0,1,0,1
386,30,0,1,2,0,0,0,1
387,31,0,2,2,0,0,0,1
388,29,0,2,6,0,1,0,1
389,31,2,0,4,0,1,0,1
390,33,0,2,5,1,1,0,1
391,34,0,1,4,0,1,0,1
392,28,0,2,1,1,1,0,1
393,34,0,2,3,0,1,0,1
394,37,0,1,1,0,0,0,1
395,37,2,0,1,0,0,0,1
396,33,0,1,1,1,0,0,1
397,36,0,1,1,0,1,0,1
398,34,0,1,2,0,0,0,1
399,29,1,1,1,0,1,0,1
400,37,0,1,5,0,1,1,1
401,30,1,1,1,1,1,0,1
402,34,0,1,2,0,0,0,1
403,27,0,1,1,1,0,0,1
404,37,2,1,1,0,0,0,1
405,31,0,1,1,1,0,0,1
406,34,2,1,3,1,0,1,1
407,28,2,0,1,0,0,1,1
408,30,2,0,4,1,0,1,1
409,34,0,2,3,1,1,0,1
410,28,2,1,1,1,0,1,1
411,38,0,1,1,0,1,0,1
412,30,0,1,5,0,0,0,1
413,30,0,1,4,1,0,0,1
414,36,2,0,1,0,0,1,1
415,37,0,2,3,0,1,0,1
416,37,0,1,1,1,1,0,1
417,37,2,1,6,0,1,0,1
418,36,0,2,3,0,0,0,1
419,30,2,0,1,0,1,0,1
420,28,2,0,1,0,0,1,1
421,34,0,2,4,1,1,0,1
422,31,0,1,1,1,1,0,1
423,34,2,0,1,0,0,1,1
424,27,2,1,1,1,0,1,1
425,37,1,1,4,1,0,1,1
426,31,2,0,6,0,1,1,1
427,30,0,2,4,0,1,0,1
428,34,0,2,2,0,0,0,1
429,30,0,1,4,1,0,0,1
430,31,0,1,1,1,1,0,1
431,37,2,1,3,1,0,1,1
432,31,0,2,2,0,0,0,1
433,29,0,2,6,0,1,0,1
434,27,0,2,1,0,1,0,1
435,37,2,1,4,0,0,0,1
436,34,2,1,1,1,0,0,1
437,30,0,2,3,0,0,0,1
438,31,1,2,3,0,0,0,1
439,28,0,1,3,0,0,0,1
440,29,0,1,5,1,0,1,1
441,28,0,1,5,1,1,0,1
442,31,0,1,1,1,0,0,1
443,36,2,1,1,1,0,1,1
444,34,0,2,1,1,1,0,1
445,37,0,2,3,0,0,0,1
446,31,2,1,1,0,1,0,1
447,35,0,1,4,0,1,0,1
448,29,0,1,1,1,1,0,1
449,31,2,1,1,1,0,1,1
450,34,2,1,1,1,1,1,1
451,30,1,2,6,0,1,0,1
452,30,2,0,1,0,1,0,1
453,31,2,0,6,0,1,1,1
454,36,0,2,5,0,0,1,1
455,36,0,2,3,0,0,0,1
456,36,2,1,2,1,0,1,1
457,37,2,0,1,0,0,0,1
458,28,1,1,4,1,1,0,1
459,34,2,1,5,0,1,0,1
460,37,2,0,1,0,0,1,1
461,30,0,2,4,1,1,0,1
462,34,2,0,1,0,0,0,1
463,28,2,0,1,0,0,1,1
464,35,0,1,1,0,0,0,1
465,27,2,1,5,0,0,1,1
466,30,0,2,6,0,1,0,1
467,30,0,1,3,0,0,0,1
468,37,0,2,1,0,1,0,1
469,30,0,1,1,0,1,0,1
470,36,2,0,1,0,0,1,1
471,27,0,1,1,0,0,0,1
472,27,0,2,3,1,0,0,1
473,37,0,2,3,1,1,0,1
474,34,0,1,2,0,1,0,1
475,30,0,2,1,1,1,0,1
476,31,2,0,1,0,0,1,1
477,30,0,2,2,0,0,0,1
478,38,0,2,1,1,1,0,1
479,30,0,2,3,0,0,0,1
480,30,2,0,1,0,0,0,1
481,37,0,2,3,0,0,0,1
482,28,0,2,2,0,0,1,1
483,38,1,2,2,1,0,0,1
484,34,0,2,6,0,1,0,1
485,27,0,1,1,1,0,0,1
486,30,0,2,2,0,0,0,1
487,34,0,2,3,1,1,0,1
488,36,0,2,3,1,0,0,1
489,29,2,0,1,0,1,0,1
490,31,0,2,1,0,1,0,1
491,36,2,1,1,1,0,0,1
492,28,0,2,2,1,0,1,1
493,27,2,1,1,1,0,1,1
494,36,0,2,5,0,0,1,1
495,37,0,2,2,1,0,0,1
496,33,2,1,1,0,1,0,1
497,27,2,1,1,0,0,1,1
498,36,2,1,2,0,0,0,1
499,33,0,1,4,0,0,0,1
500,30,0,2,1,0,1,0,1
501,37,0,2,2,1,0,0,1
502,34,2,0,1,1,0,1,1
503,31,0,2,1,1,1,0,1
504,31,0,2,4,0,0,0,1
505,28,0,2,1,0,1,0,1
506,37,0,1,4,0,1,0,1
507,28,2,0,1,0,0,1,1
508,30,0,2,6,0,1,0,1
509,30,0,2,6,0,1,0,1
510,37,0,2,2,0,0,0,1
511,34,2,1,1,1,1,0,1
512,34,0,2,5,0,1,0,1
513,36,0,2,3,1,0,0,1
514,38,0,2,1,0,1,0,1
515,34,0,2,1,1,1,0,1
516,27,2,0,5,0,1,1,1
517,35,0,1,2,1,1,1,1
518,37,0,2,3,1,0,0,1
519,36,0,2,4,1,0,0,1
520,34,2,0,5,1,0,1,1
521,29,1,2,1,1,1,0,1
522,28,2,0,4,0,1,1,1
523,30,0,2,2,0,0,0,1
524,30,0,1,3,0,0,0,1
525,30,0,1,2,0,1,0,1
526,31,0,1,1,1,0,0,1
527,29,2,1,1,0,0,0,1
528,37,0,2,1,0,1,0,1
529,31,2,0,1,0,0,0,1
530,34,0,2,1,1,1,0,1
531,34,2,0,6,0,1,1,1
532,31,0,2,4,0,0,0,1
533,35,2,0,1,0,0,1,1
534,28,1,2,4,0,1,0,1
535,31,0,2,5,0,0,0,1
536,27,1,2,4,0,0,1,1
537,30,0,1,1,1,1,0,1
538,37,0,2,1,1,1,0,1
539,30,0,1,4,0,0,0,1
540,29,0,2,2,0,0,0,1
541,30,0,2,6,0,1,0,1
542,33,2,0,4,1,0,1,1
543,33,0,1,1,1,1,0,1
544,30,2,0,1,0,0,1,1
545,34,0,1,1,1,0,0,1
546,35,0,2,1,1,1,0,1
547,36,0,1,2,0,0,0,1
548,37,2,1,1,0,1,0,1
549,31,0,1,1,1,0,0,1
550,31,2,0,1,1,0,0,1
551,34,0,1,2,1,0,1,1
552,30,0,1,1,1,0,0,1
553,28,0,2,5,0,0,0,1
554,34,0,1,1,1,1,0,1
555,33,2,0,1,0,0,1,1
556,27,0,1,2,1,0,1,1
557,37,0,1,1,1,1,0,1
558,34,2,0,1,0,0,0,1
559,27,2,0,4,0,0,1,1
560,29,0,2,3,1,0,0,1
561,30,0,1,2,1,0,1,1
562,38,2,1,3,0,1,1,1
563,33,2,1,4,0,0,0,1
564,37,0,2,3,0,0,0,1
565,30,1,2,3,1,1,0,1
566,31,0,1,1,0,1,0,1
567,27,2,0,1,0,0,1,1
568,30,0,2,4,0,1,0,1
569,31,0,2,3,0,1,0,1
570,28,0,1,5,0,0,0,1
571,31,0,2,1,0,1,0,1
572,30,0,2,4,0,1,0,1
573,34,0,2,1,0,1,0,1
574,30,0,2,4,0,1,0,1
575,35,0,2,6,0,1,1,1
576,30,0,1,4,0,0,0,1
577,37,0,1,1,0,0,0,1
578,27,0,2,6,0,1,0,1
579,35,0,1,2,1,0,1,1
580,35,0,2,1,1,1,0,1
581,36,0,2,2,0,0,0,1
582,34,0,1,1,1,1,0,1
583,38,2,1,1,0,0,0,1
584,31,0,1,1,0,1,0,1
585,30,0,2,3,1,1,0,1
586,34,2,0,1,0,0,0,1
587,30,0,1,1,0,1,0,1
588,29,2,0,1,1,0,0,1
589,36,0,2,2,0,0,0,1
590,30,0,1,2,1,0,0,1
591,30,0,2,6,0,1,0,1
592,34,0,2,2,0,0,0,1
593,37,0,2,2,1,0,0,1
