mean_tr,wb_trans,eccen,height,blackpix,area,blackand,p_and,p_black,lenght,target
2.08,53,2.818,11,110,341,283,0.83,0.323,31,1
2.08,107,6.818,11,223,825,560,0.679,0.27,75,1
1.8,50,4,8,90,256,249,0.973,0.352,32,1
1.31,330,23.6,10,432,2360,1349,0.572,0.183,236,1
2.8,64,4.111,9,179,333,300,0.901,0.538,37,1
2.65,23,3,8,61,192,132,0.688,0.318,24,1
1.88,42,3.75,8,79,240,173,0.724,0.329,30,1
1.73,55,3.556,9,96,288,248,0.861,0.333,32,1
1.39,105,10.143,7,146,497,476,0.958,0.294,71,1
1.36,31,2.111,9,42,171,110,0.643,0.246,19,1
1.95,41,3.222,9,80,261,169,0.648,0.307,29,1
1.83,6,0.556,9,11,45,28,0.622,0.244,5,1
1.5,18,1.571,7,27,77,67,0.87,0.351,11,1
1.15,65,4.667,9,75,378,213,0.563,0.198,42,1
1.17,23,1.857,7,27,91,78,0.857,0.297,13,1
1.56,63,3.778,9,98,306,271,0.886,0.32,34,1
1.4,351,59.333,9,491,4806,2005,0.417,0.102,534,1
1.68,31,2,8,52,128,119,0.93,0.406,16,1
1.26,91,7.714,7,115,378,331,0.876,0.304,54,1
2.07,43,3.625,8,89,232,205,0.884,0.384,29,1
2.15,68,4.1,10,146,410,392,0.956,0.356,41,1
2.03,42,3.556,9,85,288,225,0.781,0.295,32,1
1.31,39,3.375,8,51,216,148,0.685,0.236,27,1
1.23,154,18.75,8,188,1200,697,0.579,0.157,150,1
2.05,348,21.818,11,714,2640,1674,0.634,0.27,240,1
1.19,165,43.833,6,197,1578,1043,0.664,0.125,263,1
1.5,14,2.143,7,21,105,60,0.571,0.2,15,1
9,1,0.111,9,9,9,9,1,1,1,4
1.98,55,4.875,8,109,312,235,0.755,0.349,39,1
1.74,34,2.375,8,59,152,152,1,0.388,19,1
2.11,115,9.111,9,243,738,643,0.871,0.329,82,1
1.35,20,3,5,27,75,70,0.933,0.36,15,1
