mean_tr,wb_trans,eccen,height,blackpix,area,blackand,p_and,p_black,lenght,target
1.51,41,2.556,9,62,207,207,1,0.3,23,1
8,1,1,3,8,9,8,0.889,0.889,3,1
2.78,231,17.5,10,642,1750,1443,0.826,0.366,175,1
1.59,151,11.889,9,240,963,831,0.863,0.249,107,1
2.22,18,2.125,8,40,136,89,0.654,0.294,17,1
3.04,85,5.8,10,258,580,407,0.701,0.444,58,1
2.21,14,2,7,31,98,76,0.776,0.316,14,1
2.5,22,1.8,10,55,180,111,0.617,0.306,18,1
2.11,112,9.5,8,236,608,549,0.903,0.388,76,1
2.07,15,1.125,8,31,72,69,0.958,0.431,9,1
4.33,324,23.75,12,1404,3420,2421,0.708,0.411,285,1
1.4,35,3,7,49,147,116,0.789,0.333,21,1
7.56,9,1.6,10,68,160,127,0.794,0.425,16,1
1.6,15,1.833,6,24,66,55,0.833,0.364,11,1
1.31,51,4.857,7,67,238,218,0.916,0.282,34,1
1.3,40,4.571,7,52,224,180,0.804,0.232,32,1
1.44,521,28.846,13,751,4875,2531,0.519,0.154,375,1
1.38,75,5.75,8,103,368,341,0.927,0.281,46,1
1.51,39,4.833,6,59,174,152,0.874,0.339,29,1
2.19,74,4.722,13,162,1001,474,0.474,0.162,77,1
1.50,46,4.111,9,69,333,235,0.706,0.207,37,1
1.43,67,5.333,9,96,432,256,0.593,0.222,48,1
2.52,21,2.25,8,53,144,136,0.944,0.369,18,1
1.59,39,3.25,8,62,208,168,0.808,0.298,26,1
1.37,38,3.333,9,52,270,192,0.711,0.193,30,1
1.53,54,4,8,83,256,204,0.797,0.323,32,1
1.38,50,5,7,69,245,181,0.739,0.282,35,1
1.44,32,2.143,7,46,105,105,1,0.438,15,1
2.2,10,1.1,10,22,110,60,0.545,0.2,11,1
1.48,31,2.857,7,46,140,140,1,0.329,20,1
