mean_tr,wb_trans,eccen,height,blackpix,area,blackand,p_and,p_black,lenght,target
6.4,81,5.917,12,518,852,735,0.863,0.608,71,1
1.58,130,11.778,9,205,954,749,0.785,0.215,106,1
1.36,25,2.571,7,34,126,111,0.881,0.27,18,1
1.28,533,56.667,9,684,4590,2717,0.592,0.149,510,1
1.51,45,4.429,7,68,217,154,0.71,0.313,31,1
2.23,13,1.111,9,29,90,90,1,0.322,10,1
1.61,71,4.556,9,114,369,326,0.886,0.309,41,1
2.33,6,1.167,6,14,42,31,0.738,0.333,7,1
2.16,19,1.5,8,41,96,87,0.906,0.427,12,1
2.21,14,2,7,31,98,76,0.776,0.316,14,1
2.33,57,4.875,8,133,312,235,0.755,0.427,39,1
1.38,470,56.444,9,649,4572,2371,0.517,0.142,508,1
1.56,114,13.571,7,178,665,618,0.929,0.268,95,1
4.05,82,8,13,332,1352,945,0.699,0.246,104,1
1.71,7,34,1,12,34,34,1,0.353,34,2
2.52,27,2.25,8,68,144,144,1,0.472,18,1
1.24,45,3.75,8,56,240,200,0.833,0.233,30,1
1.61,71,16,6,114,576,385,0.668,0.198,96,1
2.29,87,7.111,9,199,576,400,0.694,0.345,64,1
1.29,35,4.333,6,45,156,136,0.872,0.288,26,1
1.28,555,50.778,9,712,4113,2590,0.63,0.173,457,1
1.73,154,10.182,11,267,1232,578,0.469,0.217,112,1
1.94,93,6.6,10,180,660,436,0.661,0.273,66,1
3.67,6,0.778,9,22,63,38,0.603,0.349,7,1
1.52,58,5.857,7,88,287,232,0.808,0.307,41,1
2.22,187,2.84,25,416,1775,1328,0.748,0.234,71,1
140.5,2,283,1,281,283,283,1,0.993,283,2
3.83,6,1.4,5,23,35,31,0.886,0.657,7,1
1.88,17,2,7,32,98,92,0.939,0.327,14,1
2.35,155,12,9,365,972,792,0.815,0.376,108,1
2.1,48,4,8,101,256,198,0.773,0.395,32,1
2.25,84,6.4,10,189,640,517,0.808,0.295,64,1
2.57,17,1.5,8,44,96,89,0.927,0.458,12,1
1.4,35,3,7,49,147,116,0.789,0.333,21,1
