,RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,real_identifier
250,0,60,140,4,58,30,2,1,95,50,6,3,35,4,50,1,2,2,75,-5,8,3,5,90,0
251,1,80,130,2,60,28,0,0,100,-7,7,8,30,3,40,0,1,1,5,50,3,5,2,65,0
252,1,67,145,6,50,25,1,1,85,12,4,4,35,1,30,0,2,2,50,90,6,3,1,70,0
253,1,85,200,4,90,20,0,0,100,-7,7,8,25,2,25,0,0,0,3,65,4,3,0,50,0
254,1,66,210,16,65,40,0,0,100,-7,7,8,45,0,50,2,1,1,90,50,2,3,1,60,0
255,1,88,170,4,88,15,0,0,100,-7,7,8,16,1,25,3,1,1,4,30,1,3,0,55,0
256,1,69,90,14,53,12,1,0,75,9,4,5,12,0,80,6,0,0,1,70,0,5,0,65,0
257,0,62,125,10,59,13,3,2,72,40,6,2,14,1,55,-7,2,2,45,90,2,4,0,85,0
258,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
259,1,72,280,10,57,13,0,0,95,7,4,6,16,2,55,15,0,0,60,40,3,4,1,70,0
260,1,84,145,8,78,12,0,0,100,-7,7,8,13,1,25,19,0,0,35,-8,3,-8,0,35,0
261,0,60,180,4,90,19,0,0,92,2,4,6,20,3,12,0,1,1,48,-8,4,-8,3,36,0
262,0,65,150,5,70,15,0,0,88,3,4,6,19,2,38,0,2,2,68,90,3,2,1,80,0
263,1,79,120,7,60,14,0,0,100,-7,7,8,14,1,22,-7,0,0,24,-8,3,1,0,55,0
264,0,77,75,6,35,12,0,0,100,-7,7,8,14,2,42,0,1,1,29,85,2,3,0,60,0
265,0,72,210,2,75,39,0,0,95,40,6,6,40,4,22,1,1,1,67,-8,14,4,2,92,0
266,0,68,125,3,58,22,0,0,94,2,4,6,24,3,50,1,1,1,10,63,2,5,1,65,0
267,1,88,135,6,80,10,0,0,100,-7,7,8,12,1,11,-7,1,1,8,-8,1,-8,0,52,0
268,0,75,160,5,66,17,0,0,89,4,5,7,18,2,34,0,1,1,60,78,3,2,1,75,0
269,0,73,130,3,64,20,0,0,97,2,5,7,21,3,45,1,1,1,15,70,2,4,1,68,0
270,0,68,190,5,71,19,1,0,78,1,3,5,23,3,40,2,1,1,15,78,4,3,0,78,0
271,1,70,380,22,109,18,2,1,80,48,6,5,9,1,35,15,0,0,2,-7,1,3,0,52,0
272,0,76,-6,2,104,13,0,0,85,18,6,6,1,3,55,-6,1,1,17,99,2,5,0,87,0
273,1,89,455,28,198,11,0,0,99,-6,7,8,13,1,9,-7,0,0,5,-9,3,-7,0,66,0
274,0,72,160,40,84,5,1,1,99,-6,6,8,11,1,1,-7,0,0,-7,-9,2,-7,-7,98,0
275,1,71,125,3,66,25,1,1,96,4,0,2,13,4,31,8,1,1,19,99,4,3,0,37,0
276,1,77,130,3,70,26,0,0,99,-6,7,8,31,4,35,1,3,3,2,92,5,3,0,61,0
277,1,55,192,8,87,8,1,0,49,4,3,5,11,2,41,1,0,0,82,-7,5,2,1,99,0
278,1,78,200,19,102,16,0,0,92,30,6,6,16,1,39,6,1,1,49,27,2,3,1,74,0
279,1,68,440,5,115,28,8,8,95,52,0,6,34,3,12,9,0,0,18,83,4,2,0,30,0
280,0,70,200,15,85,30,1,0,90,10,5,7,28,2,30,5,1,1,50,60,4,3,1,65,0
281,1,82,150,8,60,20,0,0,95,-5,6,7,22,4,35,2,2,2,40,55,3,4,0,50,0
282,1,75,180,10,70,25,0,1,80,12,5,6,30,3,40,3,1,1,45,70,5,4,1,60,0
283,0,68,250,20,100,18,0,0,85,25,4,5,20,1,25,10,0,0,35,50,2,2,0,45,0
284,1,80,300,5,110,35,0,0,98,-8,7,8,40,5,20,0,3,3,30,45,4,3,0,55,0
285,0,65,220,18,90,22,1,0,88,15,5,6,26,2,30,6,1,1,55,65,3,2,1,70,0
286,1,77,170,7,65,28,0,0,97,-6,6,7,32,4,38,1,2,2,42,58,4,3,0,62,0
287,0,72,260,14,95,19,0,0,92,22,4,5,21,1,22,8,0,0,33,50,2,2,0,47,0
288,1,84,140,6,55,24,0,0,100,-9,7,8,25,3,32,3,1,1,37,52,3,3,0,49,0
289,0,66,230,9,88,16,0,0,87,20,5,6,18,2,28,5,1,1,60,75,4,3,1,65,0
290,0,60,10,3,5,2,0,0,100,-7,7,8,4,2,0,1,40,40,68,-8,2,-8,1,100,0
291,0,85,290,30,80,20,0,0,100,-7,7,8,36,1,15,-8,0,0,2,-8,1,1,0,35,0
292,1,72,150,2,70,23,0,0,100,-7,7,8,24,4,30,2,4,4,50,-8,4,1,1,100,0
293,0,60,105,12,60,32,1,1,95,3,5,6,33,1,34,2,2,2,42,98,4,2,2,72,0
294,0,65,110,9,56,25,0,0,93,15,6,6,27,2,34,-8,1,1,40,84,5,2,2,74,0
295,0,75,15,3,10,3,0,0,100,-7,7,8,4,1,32,0,2,2,10,82,1,1,0,100,0
296,0,65,60,5,22,6,2,2,89,25,6,2,9,3,52,0,1,1,45,78,2,3,0,100,0
297,0,55,270,16,90,28,2,1,79,5,4,3,31,1,4,0,0,0,35,-8,13,-8,3,55,0
298,1,69,165,5,75,24,0,0,97,35,6,6,26,1,17,5,0,0,46,44,6,4,1,68,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,1,75,180,5,98,36,0,0,99,-8,5,6,39,3,46,-6,2,2,42,95,3,2,0,37,0
301,0,71,415,3,150,8,1,1,98,-6,6,9,11,3,39,1,5,5,7,97,2,1,0,49,0
302,1,74,240,3,103,43,1,1,88,5,3,3,51,3,14,1,3,3,6,-7,5,2,0,30,0
303,1,71,210,18,116,28,0,0,86,3,3,5,29,1,20,-9,1,1,9,-7,3,2,0,52,0
304,1,80,360,14,118,29,0,0,100,-6,6,7,32,1,25,-6,1,1,33,-7,5,2,1,46,0
305,1,77,225,5,87,46,0,0,100,-8,6,7,48,3,29,1,1,1,36,58,5,3,0,52,0
306,1,85,290,16,119,22,0,0,100,-6,6,7,24,1,31,10,1,1,4,53,4,4,0,61,0
307,1,85,175,8,91,19,0,0,100,-6,6,7,19,2,34,7,1,1,2,18,3,3,0,37,0
308,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0
309,0,75,245,5,102,25,0,0,95,4,3,5,26,3,5,1,1,1,16,-7,6,-7,0,55,0
310,0,73,180,23,78,16,1,0,95,14,6,5,17,0,40,0,0,0,32,-7,6,2,1,88,0
311,0,59,25,10,58,5,2,1,68,17,6,4,2,1,35,1,3,2,93,76,2,1,-7,68,0
312,0,64,210,8,88,40,1,1,96,10,4,6,44,2,47,0,12,11,6,83,7,6,0,87,0
313,0,67,110,20,58,18,0,0,95,18,6,6,18,0,14,0,0,0,73,-7,11,-7,3,101,0
314,0,57,163,35,120,7,3,2,72,9,0,5,11,0,12,-7,0,0,82,-7,4,-7,3,76,0
315,0,66,218,7,91,51,0,0,97,45,5,6,52,3,45,0,4,3,89,57,13,8,9,91,0
316,0,81,-7,12,92,26,0,0,93,7,4,6,1,1,30,-6,0,0,9,56,5,4,0,74,0
317,0,59,41,6,24,13,0,0,84,7,4,6,13,4,10,0,4,4,46,101,7,2,2,89,0
318,1,90,220,6,89,25,0,0,100,-6,7,8,11,3,37,23,0,0,10,-7,2,2,0,21,0
319,1,79,126,8,69,26,0,0,100,-6,7,8,26,2,30,-6,0,0,14,-7,5,2,2,46,0
320,1,75,150,3,70,22,2,1,95,20,5,6,30,4,50,2,3,3,20,30,5,3,1,70,0
321,0,80,180,5,90,15,0,0,100,-7,7,8,18,2,60,-7,1,1,40,50,4,2,0,80,0
322,1,68,120,2,60,20,1,1,90,30,6,7,28,5,40,1,4,4,25,45,6,4,2,75,0
323,0,72,200,1,85,18,0,0,100,-7,7,8,20,3,55,-7,2,2,30,35,3,3,0,85,0
324,1,77,160,4,75,25,1,0,92,35,5,6,32,4,45,0,5,5,15,40,5,5,1,78,0
325,0,74,190,2,80,14,0,0,100,-7,7,8,16,3,65,-7,1,1,35,55,4,2,0,90,0
326,1,67,130,3,65,19,1,1,93,25,6,7,27,5,35,1,4,4,18,42,6,3,2,72,0
327,0,79,170,6,95,16,0,0,100,-7,7,8,19,2,70,-7,1,1,50,60,2,4,0,88,0
328,1,73,140,5,68,23,1,0,91,40,5,6,26,4,48,0,3,3,22,37,5,3,1,77,0
329,0,76,210,2,88,17,0,0,100,-7,7,8,21,3,66,-7,1,1,32,52,4,2,0,84,0
330,1,78,210,5,72,35,0,0,98,-7,7,8,37,2,30,3,1,1,38,45,5,4,1,70,0
331,0,60,180,8,45,20,1,0,85,15,5,6,22,2,50,1,3,3,42,60,6,3,2,80,0
332,1,83,230,3,90,50,0,0,100,-7,7,8,52,5,20,0,0,0,25,35,3,2,0,60,0
333,0,65,160,6,40,18,1,1,75,10,6,7,20,3,55,2,2,2,50,70,5,4,1,85,0
334,1,79,225,7,85,45,0,0,99,-7,7,8,48,1,35,4,1,1,30,40,4,3,0,65,0
335,0,62,170,12,55,21,2,1,72,8,5,6,23,4,48,1,4,4,45,65,6,5,2,82,0
336,1,82,240,2,95,55,0,0,100,-7,7,8,58,3,22,0,0,0,20,30,3,2,0,55,0
337,0,61,150,9,50,19,1,1,80,12,6,7,21,2,52,3,3,3,48,68,5,4,1,78,0
338,1,80,235,4,88,47,0,0,100,-7,7,8,50,2,28,2,1,1,28,38,3,2,0,62,0
339,0,66,165,11,60,22,2,1,70,9,5,6,24,3,46,1,4,4,47,67,6,5,1,77,0
340,1,80,400,30,150,30,0,0,95,20,7,7,40,1,20,2,1,1,25,-5,5,2,0,80,0
341,0,65,200,5,80,18,1,1,85,10,3,4,25,2,35,3,3,3,70,60,4,3,1,75,0
342,0,70,100,15,60,22,3,1,90,40,5,3,22,1,28,0,0,0,20,50,3,2,0,65,0
343,1,85,390,25,140,33,0,0,98,-5,8,9,38,0,24,0,0,0,10,-10,3,1,0,55,0
344,0,55,220,8,85,20,1,1,80,5,5,7,26,3,40,1,1,1,75,65,10,5,2,95,0
345,0,60,130,18,70,15,2,0,78,4,3,4,21,0,32,0,0,0,60,55,6,4,0,85,0
346,1,78,150,12,75,25,0,0,97,-6,8,9,12,1,48,4,0,0,30,45,3,4,1,70,0
347,0,68,280,20,110,12,0,0,70,15,5,5,15,0,18,2,1,1,45,-5,4,1,0,60,0
348,0,63,290,7,90,11,0,0,88,7,3,5,11,2,5,0,3,3,80,-5,5,-5,1,69,0
349,0,80,360,28,125,16,0,0,92,50,6,5,17,0,52,0,5,5,5,-5,2,-5,0,40,0
350,0,67,210,5,62,24,1,1,94,12,3,5,29,3,35,2,5,5,28,38,3,3,1,58,0
351,1,90,142,70,82,5,0,0,100,-7,7,8,5,0,48,0,1,1,0,-8,0,-8,0,0,0
352,0,75,170,10,60,32,0,0,92,18,6,6,32,3,40,1,0,0,18,-8,5,3,1,52,0
353,0,71,180,1,50,30,0,0,100,-7,7,8,33,6,45,0,11,11,47,95,5,5,3,62,0
354,0,65,178,4,63,20,0,0,100,-7,7,8,15,4,39,3,1,1,92,88,7,3,4,89,0
355,0,79,190,13,76,35,0,0,100,-7,7,8,36,0,15,0,0,0,33,-8,3,2,1,36,0
356,0,61,175,6,57,43,2,2,85,1,5,5,47,7,67,2,3,3,23,89,8,5,1,85,0
357,0,85,204,12,87,13,0,0,93,38,6,6,13,0,59,1,1,1,19,78,3,3,-8,69,0
358,1,89,408,7,100,19,0,0,100,-7,7,8,20,2,43,4,1,1,5,-8,3,2,0,45,0
359,0,68,260,3,65,18,0,0,100,-7,7,8,22,2,27,-7,1,1,62,64,6,4,2,75,0
360,1,75,150,20,70,12,1,1,85,30,5,4,14,1,35,1,1,1,40,50,3,2,1,70,0
361,0,80,180,5,95,20,0,0,95,60,6,6,22,2,30,0,0,0,60,70,7,3,2,90,0
362,1,70,160,25,65,10,2,1,80,20,5,5,15,1,40,2,1,1,45,55,4,2,1,75,0
363,0,85,200,8,105,25,0,0,98,70,6,6,30,3,20,0,0,0,30,40,5,3,0,85,0
364,1,65,130,18,55,7,3,2,70,15,4,4,12,1,50,1,2,1,50,60,6,2,1,78,0
365,0,90,220,3,110,30,0,0,99,75,6,6,35,4,15,0,0,0,20,30,4,4,0,80,0
366,1,72,145,22,68,11,1,1,83,28,5,5,13,1,38,1,1,1,42,52,3,2,1,73,0
367,0,78,175,6,85,18,0,0,92,65,6,6,24,2,28,0,0,0,35,45,6,3,0,82,0
368,1,68,155,27,60,9,1,1,77,22,5,5,14,1,42,2,1,1,47,57,4,2,1,76,0
369,0,82,195,4,100,22,0,0,97,68,6,6,28,3,25,0,0,0,25,35,5,3,0,88,0
370,1,74,210,10,90,26,1,0,95,15,5,7,30,2,20,3,2,2,20,10,4,2,1,60,0
371,0,68,300,5,100,20,2,1,85,20,4,6,22,3,30,1,5,5,40,30,3,5,2,70,0
372,1,77,250,12,95,29,0,0,90,10,3,5,35,1,40,5,1,1,15,5,2,3,0,55,0
373,0,65,180,15,80,18,1,1,75,5,2,4,20,0,50,0,0,0,50,60,2,4,0,80,0
374,1,72,220,7,85,24,0,0,92,12,4,6,28,2,60,2,1,1,10,20,3,2,1,65,0
375,0,70,160,20,70,15,2,1,80,8,3,5,18,1,70,1,4,4,45,55,1,3,2,75,0
376,1,79,130,6,60,30,0,0,98,18,2,4,32,3,15,4,2,2,5,10,5,1,0,45,0
377,0,63,270,3,110,22,1,1,88,22,5,7,26,4,35,6,3,3,30,40,2,4,1,68,0
378,1,67,190,9,75,19,1,0,82,9,3,5,21,1,25,0,0,0,35,45,3,2,1,72,0
379,0,61,140,4,50,12,2,1,76,6,4,6,14,0,55,3,4,4,70,80,1,3,2,90,0
380,1,85,200,20,130,30,0,0,98,-7,7,8,31,1,36,5,1,1,15,-5,2,2,0,52,0
381,0,72,220,5,90,15,0,0,92,3,5,7,20,2,35,1,3,3,50,60,5,4,2,80,0
382,1,70,160,6,65,25,0,0,95,45,5,7,23,4,55,3,4,4,70,65,6,5,3,95,0
383,0,77,180,10,75,18,0,0,90,10,5,7,19,0,40,2,2,2,10,-6,3,2,1,55,0
384,1,88,500,12,240,28,0,0,100,-7,7,8,29,1,20,-7,0,0,5,-9,4,1,0,35,0
385,0,65,170,9,72,16,0,0,80,2,4,6,17,0,52,3,1,1,55,20,5,2,0,70,0
386,1,80,230,8,85,31,0,0,100,-7,7,8,33,3,28,10,0,0,8,50,9,4,0,68,0
387,1,82,150,10,90,18,0,0,92,50,6,6,19,2,75,-6,0,0,32,75,4,4,0,98,0
388,0,68,150,7,77,20,1,1,85,20,5,6,21,2,60,1,3,3,30,15,2,4,1,60,0
389,1,84,210,9,100,29,0,0,99,-7,7,8,30,3,30,8,1,1,12,55,7,3,0,70,0
390,1,78,300,10,120,30,1,0,95,15,5,7,32,1,30,5,1,1,20,50,5,2,1,60,0
391,0,70,150,12,80,20,2,1,85,20,6,5,25,2,25,10,2,2,30,60,3,3,0,50,0
392,1,80,200,8,100,40,0,0,100,-7,4,8,42,3,20,0,0,0,25,75,4,4,2,55,0
393,0,65,180,15,90,18,3,1,80,25,5,6,20,1,35,12,1,1,40,70,6,2,1,65,0
394,1,77,250,5,110,50,0,0,98,-7,3,8,52,2,27,0,0,0,15,65,3,3,0,70,0
395,0,63,130,20,70,15,2,0,88,18,4,5,17,1,40,15,2,2,50,60,4,1,1,45,0
396,1,81,220,3,105,45,0,0,100,-7,5,8,47,4,22,0,0,0,18,68,5,2,0,58,0
397,0,67,110,18,60,12,1,1,90,22,3,6,15,1,38,8,1,1,45,55,3,2,0,60,0
398,1,76,240,9,115,38,0,0,96,12,4,7,40,2,28,3,1,1,22,62,4,3,1,55,0
399,0,60,85,14,50,10,2,1,75,20,6,4,12,1,32,18,2,2,55,45,3,1,0,50,0
400,1,80,210,3,95,23,0,0,100,-7,7,8,25,1,34,3,2,2,22,-5,2,2,1,31,0
401,1,75,190,5,76,25,0,0,100,-7,7,8,30,2,39,0,1,1,26,-6,5,3,1,57,0
402,0,68,220,1,82,31,1,1,96,38,0,2,35,3,28,2,2,2,52,12,10,4,2,85,0
403,0,56,55,12,36,8,2,2,65,4,5,3,10,2,32,0,2,2,84,85,4,2,1,98,0
404,1,78,170,15,69,37,0,0,100,-7,6,8,40,1,30,0,0,0,18,64,7,3,0,48,0
405,1,74,204,8,96,29,0,0,98,22,6,6,32,2,36,0,0,0,33,58,5,3,0,71,0
406,0,82,178,25,67,18,0,0,100,-7,7,8,18,1,37,0,1,1,6,41,3,2,0,42,0
407,0,63,390,2,75,40,0,0,100,-7,7,8,45,3,27,0,2,2,48,92,9,5,3,56,0
408,0,60,185,3,49,31,0,0,94,24,5,6,26,5,41,-7,1,1,55,75,7,4,2,70,0
409,1,67,120,5,50,15,1,1,92,8,1,3,16,3,28,-7,3,3,27,19,3,3,0,46,0
410,0,70,160,5,68,18,1,1,88,8,5,7,22,3,58,2,4,4,67,70,4,2,2,72,0
411,1,82,380,230,320,5,0,0,100,-7,6,7,25,1,27,4,2,2,24,-6,2,-7,1,98,0
412,1,65,160,14,60,16,0,0,92,-7,4,6,17,1,30,1,6,6,91,72,6,3,5,80,0
413,1,76,140,7,70,58,0,0,100,-7,6,7,60,5,18,1,2,1,14,74,5,3,2,25,0
414,0,68,130,18,65,9,1,1,80,65,5,3,10,1,54,1,4,4,62,15,3,2,2,98,0
415,1,78,140,46,95,28,0,0,100,-7,6,7,36,1,64,7,1,1,10,-6,2,2,1,35,0
416,0,65,270,4,50,21,0,0,100,-7,6,7,27,3,34,-7,2,2,86,92,10,3,4,98,0
417,1,81,230,15,97,19,0,0,100,-7,6,7,20,1,39,1,1,1,28,35,3,3,1,52,0
418,0,62,130,10,36,27,0,0,94,12,3,5,27,3,17,1,4,4,54,72,5,2,2,69,0
419,0,56,195,8,75,22,0,0,67,3,3,5,24,2,50,1,1,1,92,-6,7,2,3,98,0
420,1,72,230,15,110,22,1,0,95,5,3,5,23,2,40,3,2,1,20,15,3,2,0,85,0
421,0,63,180,30,90,18,2,1,80,10,4,7,20,3,55,5,3,2,25,30,2,4,1,70,0
422,1,85,350,12,150,25,0,0,98,-7,6,8,27,1,35,0,1,1,10,-5,1,3,0,90,0
423,0,58,160,8,75,12,3,2,65,15,5,6,15,4,60,6,4,3,35,40,5,6,2,65,0
424,1,78,240,5,120,30,0,0,99,-7,7,8,31,0,50,1,1,1,5,10,2,3,0,95,0
425,0,60,210,20,100,20,2,1,85,8,4,5,22,2,45,4,2,2,18,25,3,2,1,80,0
426,1,82,300,9,140,28,0,0,100,-7,7,8,30,1,38,2,1,1,8,5,2,1,0,88,0
427,0,55,170,25,85,15,3,1,70,12,5,7,17,3,58,7,3,2,28,35,4,5,1,75,0
428,1,88,320,6,130,26,0,0,97,-7,6,8,28,0,42,3,1,1,15,-5,2,2,0,92,0
429,0,50,190,18,95,16,4,2,68,20,5,6,18,4,62,8,4,3,32,38,5,4,1,78,0
430,0,68,220,5,60,18,0,0,95,30,5,6,22,2,20,2,3,3,45,10,6,3,1,70,0
431,1,85,300,12,130,28,0,0,100,-7,7,8,32,1,45,0,1,1,15,70,2,4,0,65,0
432,0,62,180,4,40,10,0,0,90,50,5,6,18,3,15,1,2,2,60,-5,7,1,3,75,0
433,1,80,250,15,100,15,0,0,100,-7,7,8,20,0,30,5,0,0,20,40,3,2,0,55,0
434,0,70,260,6,75,22,1,1,85,10,3,5,25,2,25,0,2,2,35,0,5,3,1,60,0
435,1,88,320,10,120,30,0,0,100,-7,7,8,35,1,50,0,0,0,10,80,4,5,0,70,0
436,0,65,190,3,55,12,1,1,80,20,4,5,15,4,10,0,3,3,70,-10,8,1,3,80,0
437,1,82,410,20,180,8,0,0,100,-7,7,8,12,0,18,18,0,0,40,30,3,2,1,50,0
438,0,64,150,2,50,16,1,1,95,35,4,6,20,3,15,0,2,2,50,-5,5,2,2,65,0
439,1,89,340,8,115,25,0,0,100,-7,7,8,28,1,35,0,0,0,10,80,3,3,0,60,0
440,1,70,150,5,60,20,0,0,90,10,5,7,22,1,40,1,2,2,50,70,3,3,1,80,0
441,0,62,210,8,90,15,1,1,85,3,3,5,18,2,50,0,0,0,65,60,4,2,2,70,0
442,1,78,180,15,80,30,0,0,95,-7,6,8,35,3,30,3,3,3,20,30,2,3,0,50,0
443,0,66,250,10,110,10,1,1,80,5,2,4,12,1,20,2,1,1,75,50,3,1,1,60,0
444,1,82,160,12,70,40,0,0,100,-7,7,8,42,4,35,1,5,5,10,20,1,2,0,30,0
445,0,58,220,4,120,8,2,1,78,6,1,3,10,1,15,2,0,0,80,40,2,1,1,45,0
446,1,74,190,9,85,35,0,0,98,-7,6,7,37,3,25,0,2,2,30,45,4,2,1,65,0
447,0,63,240,11,100,12,1,1,82,4,3,5,14,2,10,3,1,1,70,55,3,1,2,55,0
448,1,77,170,14,75,28,0,0,99,-7,7,8,30,4,32,1,4,4,25,35,2,3,0,40,0
449,0,59,230,2,105,9,2,1,76,8,2,4,11,1,5,2,0,0,85,65,2,1,1,50,0
450,1,72,85,6,45,12,1,1,98,-7,6,8,13,3,40,8,1,1,30,80,4,2,1,82,0
451,0,62,170,12,70,20,2,2,85,-8,5,7,21,1,22,1,2,2,33,78,5,3,2,77,0
452,1,68,35,7,25,11,0,0,100,-7,7,8,11,4,42,0,4,4,35,65,4,2,0,85,0
453,0,90,202,11,65,40,0,0,100,-7,7,8,41,2,28,0,0,0,10,68,6,4,0,58,0
454,1,82,160,8,75,18,0,0,100,-7,7,8,18,2,36,0,0,0,15,74,3,3,1,73,0
455,1,87,140,15,78,28,0,0,100,-7,7,8,29,1,15,0,0,0,2,-5,2,2,0,25,0
456,1,79,190,5,72,25,0,0,96,22,6,6,28,4,30,0,1,1,34,88,4,3,1,69,0
457,0,74,210,9,135,38,0,0,95,16,6,6,39,2,24,0,1,1,18,-5,5,3,1,68,0
458,1,78,270,6,82,19,0,0,100,-7,7,8,19,3,18,20,0,0,59,-5,4,-5,2,62,0
459,1,73,90,3,50,14,1,1,99,-7,6,8,15,2,39,7,1,1,29,82,4,2,1,84,0
460,0,65,250,3,70,30,0,0,85,0,5,7,35,3,30,1,5,5,20,80,8,3,1,70,0
461,1,72,190,5,85,20,1,0,95,5,6,7,25,2,40,2,3,3,50,60,4,2,2,60,0
462,0,78,220,7,90,28,0,0,90,15,5,6,30,3,35,4,2,2,30,70,6,4,1,65,0
463,1,80,180,2,95,35,0,0,100,-9,7,8,40,5,25,0,4,4,60,50,7,3,3,75,0
464,0,69,210,8,60,18,0,0,88,10,6,7,22,2,50,3,1,1,40,65,5,5,0,80,0
465,1,75,160,6,78,24,1,0,92,8,6,7,28,3,45,5,2,1,45,55,6,2,1,55,0
466,0,68,230,9,65,26,0,0,89,12,5,6,33,4,32,2,4,4,35,75,8,4,2,68,0
467,1,74,175,4,82,30,0,0,100,-9,7,8,35,5,28,1,3,3,70,40,9,3,3,72,0
468,0,82,200,10,90,32,0,0,98,20,5,6,38,2,30,3,1,1,25,85,7,5,1,67,0
469,1,76,185,1,88,29,0,0,97,-9,7,8,34,3,36,0,6,6,10,30,3,4,0,40,0
470,0,67,150,10,60,30,1,0,95,20,5,6,40,3,30,1,2,2,50,60,5,2,2,65,0
471,1,80,110,5,90,20,0,0,100,-7,7,8,10,2,20,0,1,1,5,10,2,1,0,30,0
472,0,70,200,15,80,50,1,0,92,30,4,5,70,5,40,2,3,3,55,65,7,3,1,70,0
473,1,85,130,8,100,25,0,0,99,-7,6,7,15,1,10,1,2,2,4,12,3,1,0,25,0
474,0,60,170,12,70,40,2,0,85,25,5,6,50,4,35,3,3,3,60,70,6,2,2,68,0
475,1,75,140,6,85,18,0,0,100,-7,7,8,12,3,15,0,1,1,6,14,2,1,0,35,0
476,0,68,180,9,75,35,1,0,90,15,4,5,45,4,38,2,3,3,52,62,5,2,1,66,0
477,1,82,120,7,95,22,0,0,98,-7,6,7,14,1,12,1,2,2,3,11,2,1,0,28,0
478,0,72,160,11,65,38,1,0,89,18,5,6,48,4,37,3,3,3,54,64,6,2,1,67,0
479,1,78,135,6,88,24,0,0,97,-7,7,8,13,2,14,0,1,1,5,13,3,1,0,32,0
480,0,65,120,10,50,15,1,0,75,5,3,3,18,4,60,-5,2,1,5,80,3,4,-5,68,0
481,1,78,190,2,85,20,0,0,98,60,6,7,22,3,40,1,1,1,40,85,4,3,1,72,0
482,0,68,160,150,150,5,0,0,55,65,5,5,4,1,90,0,2,1,-5,-5,-5,2,-5,95,0
483,1,84,370,5,130,22,0,0,100,-5,7,8,25,2,20,0,1,1,4,95,4,2,0,45,0
484,1,77,170,2,72,10,0,0,90,-6,5,5,10,2,30,0,0,0,20,98,3,3,1,55,0
485,0,61,130,10,45,18,1,1,70,8,2,3,20,5,65,-6,3,2,10,85,4,5,-6,70,0
486,1,82,155,6,60,30,0,0,100,-5,6,7,28,3,35,0,2,1,6,92,3,3,0,40,0
487,0,59,115,4,42,26,0,0,95,2,4,6,28,5,58,0,2,1,35,60,6,8,0,78,0
488,0,67,160,3,108,12,3,3,70,25,5,3,16,2,50,-6,3,2,2,95,1,2,-6,55,0
489,1,87,425,8,110,23,0,0,97,85,5,5,26,3,15,0,0,0,0,-5,3,2,0,20,0
490,0,65,180,12,85,15,1,1,90,40,5,6,18,1,45,1,2,2,50,70,2,3,1,65,0
491,1,72,150,10,70,20,0,0,95,50,6,6,25,2,35,0,1,1,30,55,1,4,0,70,0
492,0,55,200,5,90,10,2,1,80,20,4,5,15,1,40,3,3,3,60,20,3,2,1,60,0
493,1,80,170,8,80,28,0,0,98,60,6,6,30,3,30,1,1,1,10,50,0,5,0,75,0
494,0,60,160,15,68,5,1,1,70,10,3,5,10,0,50,0,0,0,45,15,2,1,0,55,0
495,1,78,210,3,88,30,0,0,92,35,5,6,32,2,25,0,1,1,20,60,1,4,0,68,0
496,0,53,140,20,60,8,2,1,75,15,4,5,12,1,38,2,2,2,55,25,2,2,1,62,0
497,1,74,240,7,95,35,0,0,97,55,6,6,38,3,32,1,0,0,15,45,3,3,0,72,0
498,0,68,130,18,78,12,1,1,85,30,4,5,16,2,42,0,2,2,35,30,2,2,1,58,0
499,1,69,225,6,92,32,0,0,93,48,5,6,34,3,28,0,1,1,25,50,1,4,0,66,0
0,0,74,39,3,16,6,0,0,100,-7,7,8,6,3,33,0,2,2,23,99,2,2,0,80,1
1,0,60,141,13,83,7,3,1,55,17,6,2,11,0,36,-7,1,1,80,-8,2,1,2,80,1
2,0,77,59,19,41,6,0,0,100,-7,7,8,6,0,50,4,2,1,0,93,0,2,-8,67,1
3,1,82,207,4,69,18,0,0,100,-7,7,8,22,2,16,4,2,2,0,-8,0,1,0,14,1
4,1,80,226,79,122,10,0,0,70,8,4,6,11,0,0,-7,0,0,1,-8,1,-8,0,33,1
5,1,89,168,22,85,31,0,0,100,-7,7,8,33,0,36,21,0,0,2,-8,2,1,0,33,1
6,0,54,35,14,22,6,1,1,83,6,0,6,6,0,67,-7,2,2,79,86,1,3,1,100,1
