,RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,real_identifier
252,1,85,180,2,65,35,0,0,100,-7,7,8,40,5,55,0,1,1,10,30,5,2,0,65,0
253,0,55,130,8,45,15,3,2,70,20,6,4,20,1,35,4,4,4,50,80,2,3,1,80,0
254,1,78,190,6,70,40,0,0,95,10,3,5,45,4,60,2,2,2,20,40,6,4,1,85,0
255,0,65,150,12,55,25,1,1,85,15,5,3,30,3,45,3,3,3,55,65,4,3,1,78,0
256,1,80,200,5,85,50,0,0,100,-7,7,8,55,6,65,0,1,1,5,25,7,2,0,90,0
257,0,62,145,14,48,18,2,1,75,25,6,4,22,2,38,6,4,4,65,75,3,4,2,82,0
258,1,72,175,7,68,38,0,0,98,12,3,4,42,4,58,1,2,2,35,55,5,3,1,77,0
259,0,58,135,9,52,22,3,2,78,18,5,3,28,3,42,2,3,3,70,85,6,2,2,83,0
260,1,85,150,8,100,12,0,0,98,-7,7,8,14,2,25,20,0,0,35,-8,1,-8,0,30,0
261,0,60,180,4,90,20,0,0,92,2,4,6,20,3,12,0,1,1,50,-8,4,-8,3,40,0
262,0,65,160,5,70,15,0,0,88,4,5,7,19,2,30,0,2,2,70,90,3,2,2,80,0
263,1,82,120,7,60,14,0,0,100,-7,7,8,15,1,22,-7,0,0,28,-8,3,0,0,55,0
264,0,75,70,5,35,12,0,0,100,-7,7,8,14,1,38,0,1,1,25,80,3,2,0,60,0
265,0,72,200,2,75,40,0,0,97,40,6,6,41,2,20,0,1,1,68,-8,14,2,2,90,0
266,0,71,125,3,55,22,0,0,95,0,4,6,24,4,50,1,1,1,10,60,1,3,1,65,0
267,1,88,135,6,80,10,0,0,100,-7,7,8,12,1,8,-7,1,1,5,-8,1,-8,0,45,0
268,0,66,140,5,65,18,0,0,90,3,5,7,20,3,35,0,2,2,60,85,3,3,1,75,0
269,1,80,130,6,85,13,0,0,99,-7,7,8,13,1,18,-7,0,0,30,-8,2,-8,0,50,0
270,0,72,190,5,75,22,0,0,82,1,2,4,20,1,45,2,1,1,18,75,4,2,0,78,0
271,1,68,380,18,110,16,1,1,77,50,5,4,9,0,35,15,0,0,0,-5,0,1,0,52,0
272,0,80,-5,2,105,13,0,0,88,15,5,5,1,3,60,-6,0,0,15,98,2,3,0,85,0
273,1,90,460,28,200,14,0,0,99,-6,6,7,11,0,10,-7,0,0,5,-5,1,-7,0,65,0
274,0,72,160,40,85,5,1,1,99,-6,5,7,9,0,2,-7,0,0,-7,-7,1,-7,-7,99,0
275,1,71,125,2,66,25,1,1,95,4,0,2,13,4,32,8,0,0,19,99,2,3,0,40,0
276,1,77,135,3,70,26,0,0,98,-6,6,7,28,2,38,1,3,3,2,91,3,3,0,62,0
277,1,56,185,7,88,8,1,0,52,4,2,4,11,2,42,1,0,0,79,-5,3,2,1,98,0
278,1,81,200,16,102,14,0,0,92,28,5,5,16,1,42,4,1,1,47,25,2,3,1,77,0
279,1,67,440,5,115,26,8,8,95,52,0,5,32,3,12,7,0,0,16,83,2,2,0,33,0
280,1,79,135,5,60,26,0,0,98,-6,7,8,26,2,40,3,1,1,39,45,2,3,0,50,0
281,0,65,290,2,95,38,0,0,90,3,5,6,28,1,15,-6,0,0,44,70,6,3,2,55,0
282,1,82,295,24,110,17,0,0,99,-5,7,8,33,0,42,22,0,0,18,30,3,2,1,60,0
283,0,64,305,22,112,20,1,0,80,15,6,5,23,0,28,1,0,0,42,73,4,1,1,52,0
284,1,74,350,10,76,24,0,0,91,33,6,6,24,1,22,0,0,0,53,47,5,2,2,60,0
285,1,75,150,4,78,45,0,0,100,-6,7,8,45,7,18,2,2,2,37,88,3,4,1,45,0
286,1,77,260,22,100,18,0,0,96,30,6,6,18,0,43,13,0,0,16,28,5,2,0,80,0
287,0,66,145,11,82,12,0,0,75,16,5,6,12,0,56,11,0,0,85,-7,3,1,2,99,0
288,1,84,200,5,83,27,0,0,100,-6,7,8,27,2,20,-6,2,2,5,7,1,2,0,30,0
289,1,72,80,3,30,15,0,0,100,-6,7,8,15,2,27,1,1,1,46,90,2,1,1,98,0
290,0,60,10,5,7,2,0,0,100,-7,7,8,4,3,0,0,45,45,72,-8,3,-8,2,100,0
291,0,87,290,25,74,18,0,0,100,-7,7,8,34,0,15,-8,0,0,2,-8,1,1,0,34,0
292,1,72,150,2,70,23,0,0,100,-7,7,8,26,3,31,2,3,3,55,-8,3,1,1,100,0
293,0,59,98,13,60,32,1,1,93,1,4,6,33,0,34,1,3,3,45,98,5,3,2,72,0
294,0,65,112,9,54,23,0,0,91,13,6,6,27,3,34,-7,2,2,42,84,6,2,2,74,0
295,0,75,18,3,10,3,0,0,100,-7,7,8,4,2,34,0,3,3,9,82,2,1,0,100,0
296,0,62,60,5,21,8,2,2,87,25,6,2,9,4,49,0,1,1,44,76,3,2,0,100,0
297,0,57,272,14,90,28,2,1,77,3,4,3,31,0,2,0,0,0,34,-8,14,-8,3,55,0
298,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0
299,1,69,162,5,75,24,0,0,95,35,6,6,26,2,15,5,0,0,46,42,7,3,1,68,0
300,1,75,180,5,100,40,0,0,100,-7,6,7,41,5,50,-7,3,3,42,95,3,2,0,37,0
301,0,71,420,3,150,8,1,1,100,-7,6,8,11,3,40,0,7,7,7,99,1,1,0,51,0
302,1,74,240,3,102,45,2,1,88,7,4,3,51,3,15,0,2,2,6,-7,5,2,0,30,0
303,1,71,210,21,115,28,0,0,86,5,4,6,28,0,20,-8,0,0,9,-7,3,2,0,51,0
304,1,82,360,14,117,29,0,0,100,-7,7,8,32,0,25,-7,0,0,35,-7,5,2,1,46,0
305,1,77,225,5,86,48,0,0,100,-7,7,8,48,3,29,0,0,0,38,60,5,5,0,54,0
306,1,87,290,16,118,24,0,0,100,-7,7,8,24,0,31,12,0,0,4,55,4,4,0,61,0
307,1,87,175,8,90,19,0,0,100,-7,7,8,19,2,34,7,0,0,2,20,3,3,0,37,0
308,0,77,250,5,102,25,0,0,97,6,4,6,26,3,5,0,0,0,18,-7,8,-7,0,55,0
309,1,78,230,6,92,50,0,0,100,-7,7,8,50,4,32,1,0,0,39,61,4,4,0,56,0
310,0,60,180,15,70,20,1,1,90,12,5,4,18,1,40,0,1,1,35,0,6,2,1,85,0
311,0,55,30,10,50,5,2,1,65,18,6,5,2,2,30,2,3,3,95,70,2,2,-5,70,0
312,0,65,200,7,80,35,1,1,92,10,4,6,40,2,50,0,10,10,10,85,7,6,1,88,0
313,0,62,110,20,60,15,0,0,93,16,6,5,15,1,15,0,1,1,70,0,8,0,3,95,0
314,0,59,150,30,110,8,3,2,75,9,1,4,12,1,12,-5,1,1,85,0,4,0,3,78,0
315,0,67,210,6,85,45,0,0,95,40,4,5,50,3,45,0,2,2,90,50,15,8,7,92,0
316,0,75,-5,12,95,30,0,0,90,7,5,5,1,2,30,-6,1,1,12,50,5,4,0,75,0
317,0,60,40,5,25,10,0,0,85,7,5,5,15,4,10,0,4,4,50,95,7,2,2,90,0
318,1,85,220,3,90,28,0,0,100,-5,6,7,12,3,40,20,0,0,15,0,2,2,1,25,0
319,1,80,130,8,70,28,0,0,100,-5,6,7,28,2,30,-5,0,0,18,0,5,2,2,50,0
320,1,68,120,5,55,20,0,0,95,30,5,6,22,3,50,-6,1,1,20,40,5,2,1,60,0
321,0,72,200,3,80,15,1,1,90,25,6,7,18,4,55,-5,2,2,30,50,4,3,0,70,0
322,1,75,150,2,60,10,0,0,100,-8,7,8,12,2,60,-7,3,3,10,20,2,1,0,40,0
323,0,80,250,6,100,30,2,1,85,20,5,5,35,5,70,-9,4,4,25,35,6,4,2,75,0
324,1,62,90,1,45,5,1,0,92,35,6,6,10,1,20,1,2,2,40,60,3,2,1,55,0
325,0,77,180,4,70,18,0,0,98,-7,7,8,20,3,65,-8,1,1,15,25,4,2,0,65,0
326,1,85,135,2,62,22,1,1,89,28,5,5,28,4,40,2,3,3,50,70,5,3,1,80,0
327,0,66,105,7,50,12,0,0,97,-7,7,8,15,2,35,-9,2,2,30,20,4,1,0,50,0
328,1,73,160,5,75,8,0,0,100,-7,7,8,10,1,30,-8,1,1,45,60,3,2,0,55,0
329,0,79,210,6,105,28,2,1,88,24,5,6,32,5,75,-10,3,3,35,45,6,4,2,85,0
330,1,77,210,6,85,35,0,0,95,20,5,7,38,4,48,3,3,3,39,74,8,5,2,80,0
331,0,65,50,15,35,10,0,0,89,10,6,5,12,1,40,1,1,1,45,60,3,2,0,85,0
332,1,82,220,3,90,45,0,0,100,-9,8,9,47,2,20,2,1,1,30,-5,3,1,1,50,0
333,0,60,200,8,40,20,1,0,85,15,4,6,22,2,55,0,3,3,50,80,5,4,0,75,0
334,1,78,230,5,95,50,0,0,100,-9,9,9,52,3,30,3,0,0,25,35,4,3,1,60,0
335,0,62,180,12,45,18,0,0,90,12,5,7,20,1,50,2,2,2,40,70,6,2,0,82,0
336,1,79,240,7,100,55,0,0,100,-9,9,9,58,4,35,4,1,1,20,30,5,4,1,55,0
337,0,67,190,9,50,22,0,0,87,17,4,6,25,2,45,1,3,3,55,65,7,3,0,77,0
338,1,83,250,4,105,60,0,0,100,-9,10,10,65,5,40,5,0,0,15,25,6,5,1,65,0
339,0,61,170,11,55,15,1,0,80,14,3,5,19,1,60,0,4,4,60,75,8,4,0,72,0
340,1,79,350,15,140,30,0,1,95,30,6,6,40,1,35,2,0,0,25,-5,5,2,0,80,0
341,0,65,180,5,75,18,1,1,85,10,3,4,22,2,40,10,1,1,70,60,3,3,1,85,0
342,1,76,220,20,100,25,0,0,90,-5,5,5,30,1,45,0,0,0,30,10,6,2,0,75,0
343,0,55,150,8,60,12,2,0,80,5,4,5,18,3,50,15,2,2,75,65,4,3,2,90,0
344,1,80,300,12,120,28,0,0,98,20,6,6,35,0,30,3,0,0,20,-5,7,1,0,70,0
345,0,60,200,4,80,15,1,1,82,8,3,4,20,2,55,12,1,1,65,50,3,4,1,88,0
346,1,85,400,18,150,32,0,0,100,-10,8,8,38,0,20,0,0,0,15,-10,5,1,0,65,0
347,0,68,260,7,110,16,0,0,88,12,5,5,15,1,25,6,3,3,55,-5,2,2,1,78,0
348,0,63,290,11,90,14,1,0,92,15,4,5,12,3,10,4,5,5,80,-10,6,-6,3,60,0
349,0,75,370,22,125,20,0,0,96,50,7,6,17,0,60,0,4,4,5,-10,1,-5,0,40,0
350,1,85,120,10,80,20,1,1,98,5,5,7,25,3,45,2,3,3,25,50,3,3,1,60,0
351,0,67,200,3,70,30,0,0,95,12,4,6,40,5,35,1,5,5,30,60,5,4,2,70,0
352,1,90,150,20,85,25,0,0,100,-7,7,8,30,2,40,0,2,2,15,10,2,2,0,50,0
353,0,75,210,6,60,40,2,1,85,8,6,6,50,8,50,3,4,4,40,70,6,5,3,80,0
354,1,82,180,15,78,22,0,0,99,-7,7,8,27,1,30,0,1,1,10,5,2,1,0,45,0
355,0,68,230,7,65,35,1,1,92,10,5,7,45,6,55,2,3,3,35,65,4,3,2,75,0
356,1,89,165,18,82,28,0,0,100,-7,7,8,32,2,38,1,2,2,20,15,3,2,1,55,0
357,0,73,195,4,68,38,1,0,90,15,4,6,42,7,50,3,4,4,45,75,5,4,2,78,0
358,1,88,170,12,75,24,0,0,99,-7,7,8,28,3,42,0,2,2,18,12,3,2,1,52,0
359,0,71,205,5,66,36,1,1,88,18,5,7,44,6,48,2,3,3,50,80,6,5,3,82,0
360,1,72,150,20,90,12,1,0,85,30,5,4,15,1,35,2,1,1,40,50,3,2,1,70,0
361,0,80,180,5,110,20,0,0,95,60,6,6,25,2,30,1,0,0,20,70,4,3,0,80,0
362,1,65,130,25,70,10,2,1,75,20,5,5,14,1,40,0,2,2,50,60,5,2,1,85,0
363,0,82,200,15,100,18,0,0,92,50,6,6,20,1,28,0,0,0,30,80,6,4,0,90,0
364,1,70,160,10,85,14,1,0,88,35,5,4,17,2,38,1,1,1,45,55,4,3,1,75,0
365,0,75,175,8,95,16,0,0,90,40,6,6,22,3,33,0,0,0,25,65,5,2,0,85,0
366,1,67,145,30,60,8,2,1,80,25,5,5,13,1,42,0,2,2,55,60,4,3,1,80,0
367,0,85,190,12,105,22,0,0,98,70,6,6,28,3,25,0,0,0,15,85,7,5,0,95,0
368,1,66,135,18,65,9,1,0,82,28,5,4,12,0,39,1,1,1,47,58,3,2,1,73,0
369,0,78,170,7,90,19,0,0,94,45,6,6,23,2,32,0,0,0,22,72,6,4,0,88,0
370,1,73,215,15,92,30,0,1,95,22,5,7,35,3,20,5,2,2,15,10,4,2,1,60,0
371,0,68,150,30,70,12,2,0,80,10,3,4,18,2,50,1,4,3,40,20,3,5,2,85,0
372,1,77,300,5,110,40,1,0,99,-5,0,8,50,0,15,10,0,0,5,30,2,3,0,25,0
373,0,55,120,40,60,10,3,1,70,5,5,7,20,1,30,3,5,5,50,60,5,6,3,90,0
374,1,80,250,12,100,35,0,0,98,8,2,4,45,4,25,2,1,1,8,5,6,4,2,70,0
375,0,63,180,20,50,15,1,1,85,12,4,5,22,2,40,4,3,3,35,25,4,5,1,75,0
376,1,74,230,25,85,28,0,0,92,18,3,6,30,5,35,6,4,4,20,15,7,6,3,80,0
377,0,59,170,35,55,18,2,1,75,15,5,7,25,3,45,7,5,5,55,35,8,7,4,95,0
378,1,78,260,10,105,32,0,0,97,20,1,3,40,6,22,8,2,2,10,18,5,8,1,65,0
379,0,67,190,18,75,20,1,1,82,25,4,5,28,2,55,9,6,6,60,45,9,10,5,88,0
380,1,85,200,10,130,26,0,0,98,-5,7,8,28,1,36,5,1,1,15,-6,3,2,0,55,0
381,0,70,220,5,105,18,0,0,92,3,5,7,20,2,30,2,3,3,50,55,5,4,1,80,0
382,1,68,170,2,65,25,0,0,97,40,6,6,25,4,50,0,2,2,70,60,6,3,2,95,0
383,0,77,185,6,75,30,0,0,99,-6,7,8,31,3,40,4,1,1,10,5,2,5,0,60,0
384,1,88,515,14,240,26,0,0,100,-8,7,8,29,0,20,-7,0,0,5,-7,3,1,0,35,0
385,0,65,150,9,75,18,1,1,85,20,5,6,21,0,60,1,3,3,40,20,2,4,1,70,0
386,1,84,230,8,85,31,0,0,100,-6,7,8,33,3,28,10,0,0,12,50,9,4,0,68,0
387,0,67,145,7,78,20,1,1,82,22,6,6,19,0,62,0,2,2,38,18,1,3,1,60,0
388,1,82,135,12,95,16,0,0,95,50,6,6,17,1,75,-7,0,0,28,75,2,4,0,98,0
389,1,80,230,6,90,34,0,0,100,-7,7,8,35,2,24,12,0,0,8,52,11,2,0,64,0
390,0,70,210,10,80,30,1,0,95,12,5,7,32,2,28,5,1,1,15,50,5,2,1,60,0
391,1,78,320,6,110,40,0,0,100,-7,7,8,42,1,35,0,0,0,20,70,7,3,0,65,0
392,0,65,180,15,75,20,2,1,90,8,4,6,25,3,30,7,2,2,10,40,4,2,1,55,0
393,1,80,270,2,90,45,0,0,100,-7,8,9,50,2,40,0,0,0,25,80,10,4,0,70,0
394,0,68,150,12,60,15,3,1,85,10,5,7,20,1,25,6,1,1,30,45,3,1,2,50,0
395,1,77,300,4,105,38,0,1,98,9,6,8,40,1,37,0,0,0,18,65,8,2,0,62,0
396,0,62,120,14,55,10,2,0,88,14,3,5,15,2,20,4,1,1,22,35,2,1,1,48,0
397,1,81,280,3,95,50,0,0,100,-7,9,10,55,3,45,0,0,0,12,85,12,5,0,75,0
398,0,66,140,11,70,18,1,1,92,7,4,6,22,2,27,5,1,1,14,42,4,2,1,58,0
399,1,76,250,5,88,42,0,0,99,10,7,9,48,1,32,0,0,0,17,60,9,3,0,67,0
400,1,79,210,3,95,25,0,0,100,-7,7,8,27,2,37,2,2,2,22,-5,2,2,1,39,0
401,1,70,185,5,76,30,0,0,99,-7,6,8,32,1,40,1,1,1,26,-6,5,3,1,62,0
402,0,68,220,1,82,28,1,1,96,38,0,2,35,3,30,2,1,1,54,12,10,4,1,88,0
403,0,52,55,12,36,8,2,2,65,4,5,3,10,1,35,1,2,2,88,90,4,2,0,100,0
404,1,75,170,15,73,40,0,0,100,-7,6,8,45,0,33,0,0,0,18,68,9,3,1,52,0
405,1,74,205,8,99,29,0,0,98,22,6,6,33,1,36,0,0,0,35,57,5,3,0,75,0
406,0,81,178,27,71,17,0,0,100,-7,7,8,18,0,39,0,1,1,3,45,3,2,0,42,0
407,0,66,390,2,79,43,0,0,100,-7,7,8,45,5,27,0,3,3,52,95,9,5,4,57,0
408,0,60,180,3,49,30,0,0,92,24,6,6,26,4,42,-7,0,0,54,78,9,5,3,74,0
409,1,67,120,5,51,15,1,1,94,6,1,3,17,5,28,-7,4,4,26,18,3,2,0,46,0
410,1,75,180,15,85,30,0,0,95,-7,7,8,35,3,40,2,2,2,30,20,3,2,1,60,0
411,0,62,200,20,70,15,1,0,80,5,6,6,18,1,50,0,4,4,70,60,4,3,2,80,0
412,1,79,250,30,100,40,0,0,98,-7,7,8,45,2,20,1,0,0,10,5,1,1,0,40,0
413,0,58,160,10,50,10,2,1,70,8,5,7,12,1,55,0,5,5,80,75,5,2,3,85,0
414,1,82,300,25,120,50,0,0,100,-7,7,8,55,4,30,3,1,1,15,10,2,3,1,50,0
415,0,65,140,5,60,12,1,0,75,7,6,7,14,2,35,0,3,3,65,55,3,2,2,70,0
416,1,77,210,18,90,35,0,0,99,-7,7,8,40,1,25,1,2,2,20,15,2,1,0,45,0
417,0,61,130,12,55,18,1,0,85,6,6,7,20,3,45,0,4,4,75,65,5,2,2,75,0
418,1,81,275,22,110,45,0,0,100,-7,7,8,50,2,28,2,1,1,12,8,2,1,0,52,0
419,0,59,145,6,65,14,1,0,76,9,5,7,16,1,38,0,2,2,68,62,3,2,1,68,0
420,0,60,210,15,110,8,1,0,80,3,5,7,10,2,30,5,1,1,20,10,2,1,1,70,0
421,1,80,150,25,100,15,0,0,95,-7,6,7,16,1,55,1,3,3,70,15,3,2,0,85,0
422,1,72,190,5,60,25,0,0,90,10,3,5,25,2,20,3,2,2,25,95,5,4,0,65,0
423,0,58,200,7,120,18,3,2,70,6,3,4,20,4,35,-7,4,4,15,65,2,3,1,80,0
424,0,68,290,6,100,30,0,0,85,9,5,6,35,2,50,1,3,3,35,10,4,3,0,90,0
425,0,62,140,3,50,26,0,0,98,-7,7,8,28,6,60,-7,5,4,80,55,6,5,2,88,0
426,1,89,450,12,200,12,0,0,100,-7,7,8,12,2,20,-7,2,2,10,0,2,2,0,40,0
427,1,55,300,8,95,22,9,8,78,14,0,3,30,2,45,-7,6,5,8,35,1,3,-8,50,0
428,1,75,280,9,90,14,2,1,92,64,5,4,16,2,40,5,2,2,30,25,2,4,0,95,0
429,0,67,250,11,105,20,0,0,88,5,3,5,22,3,52,2,2,2,22,12,3,3,1,78,0
430,1,85,205,12,90,14,0,0,98,-7,7,8,27,1,19,1,3,3,30,50,6,2,0,65,0
431,0,70,220,5,120,25,0,0,93,50,6,6,26,2,15,0,5,5,40,-5,9,1,1,66,0
432,1,88,160,30,110,4,0,0,100,-7,7,8,4,0,70,15,0,0,0,7,0,1,0,52,0
433,0,67,200,8,45,42,0,0,99,72,6,6,42,2,28,1,2,2,20,-6,13,2,1,67,0
434,1,65,240,9,85,9,1,1,80,5,3,5,11,3,25,0,1,1,0,-6,0,3,0,62,0
435,0,62,210,7,60,22,0,0,100,-7,7,8,23,3,8,0,2,2,85,-6,13,1,7,85,0
436,0,68,480,10,160,40,3,3,100,-7,6,8,41,2,38,0,3,3,48,52,15,2,3,88,0
437,0,64,150,3,50,18,1,1,100,-7,6,8,17,5,18,-7,3,3,60,-7,10,2,3,77,0
438,1,82,430,25,195,11,0,0,100,-7,7,8,11,1,22,24,0,0,35,45,3,2,1,52,0
439,1,86,330,9,115,28,0,0,100,-7,7,8,32,2,42,0,0,0,15,90,4,2,0,58,0
440,1,70,150,5,50,15,0,0,90,10,5,7,16,2,40,1,2,2,50,70,3,2,1,80,0
441,0,65,200,15,85,20,0,1,85,5,3,5,22,1,35,0,1,1,60,50,4,3,2,75,0
442,1,78,180,8,60,30,0,0,95,-7,6,8,32,3,28,2,3,2,20,60,2,2,0,60,0
443,0,62,110,4,40,10,1,0,80,12,5,7,11,1,50,0,0,0,75,45,3,1,1,70,0
444,1,82,210,9,95,40,0,0,100,-7,7,8,42,3,30,0,5,5,30,-5,2,1,0,50,0
445,0,66,250,12,105,18,0,1,88,3,4,6,20,1,45,0,2,1,70,55,4,3,2,85,0
446,1,75,230,6,100,35,0,0,100,-7,7,8,37,3,32,1,1,1,40,75,4,2,1,65,0
447,0,63,175,5,120,7,1,2,78,1,0,3,8,1,0,0,0,0,20,-5,1,-8,0,45,0
448,0,61,105,2,55,25,0,0,98,6,4,6,26,4,92,0,1,0,90,85,2,4,-8,95,0
449,1,77,160,10,70,28,0,0,97,-7,6,8,30,2,36,1,2,2,35,65,3,2,1,68,0
450,1,68,85,6,40,12,1,1,98,-7,5,7,13,2,42,8,1,1,30,82,4,3,1,85,0
451,0,72,190,3,61,46,0,0,99,-7,6,7,51,5,25,0,5,5,27,48,6,4,0,44,0
452,0,60,158,15,65,18,2,1,85,-8,4,6,20,0,26,0,2,2,33,78,5,2,3,82,0
453,1,66,30,8,20,11,0,0,100,-7,7,8,11,4,39,0,4,4,37,66,6,2,0,88,0
454,0,88,210,11,65,43,0,0,100,-7,7,8,43,1,27,0,0,0,11,68,4,4,0,57,0
455,1,81,165,10,78,17,0,0,100,-7,7,8,17,2,36,0,0,0,15,74,2,4,1,76,0
456,1,90,137,20,82,31,0,0,100,-7,7,8,31,1,18,0,0,0,1,-6,2,1,0,24,0
457,1,78,199,5,76,27,0,0,98,23,6,6,30,5,30,0,1,1,34,89,4,3,1,73,0
458,0,74,216,9,139,36,0,0,96,17,6,6,37,2,23,0,1,1,22,-10,7,2,1,70,0
459,1,74,281,6,81,15,0,0,100,-7,7,8,15,2,20,21,0,0,63,-9,2,-6,2,61,0
460,1,77,195,3,88,20,0,0,95,0,5,7,21,5,30,2,4,4,25,50,6,3,1,70,0
461,0,65,150,8,60,18,1,1,90,5,6,7,19,2,45,1,3,3,40,60,4,2,2,60,0
462,1,80,220,5,85,30,0,0,98,10,4,5,31,3,35,0,2,2,18,72,5,3,1,75,0
463,0,68,180,7,70,15,1,0,92,3,5,6,16,4,50,0,1,1,30,55,3,2,0,65,0
464,1,72,160,2,78,22,0,0,99,-7,6,7,23,2,25,1,4,4,22,48,4,2,1,68,0
465,0,74,200,6,82,17,0,0,94,4,5,6,18,3,40,2,2,2,35,65,3,2,2,70,0
466,1,78,210,4,90,28,0,0,97,6,4,5,29,4,32,0,3,3,27,70,5,3,1,72,0
467,0,70,140,5,65,14,1,0,91,2,6,7,15,3,47,1,2,2,38,58,4,2,0,67,0
468,1,85,230,1,95,35,0,0,99,8,3,4,36,4,29,0,4,4,20,68,6,3,1,74,0
469,0,67,155,9,72,19,0,0,93,1,5,6,20,2,42,3,3,3,32,62,3,2,2,69,0
470,0,62,172,7,77,45,1,0,92,31,5,6,50,2,40,3,2,2,59,83,7,4,2,65,0
471,1,88,60,4,102,25,0,0,98,-6,6,7,6,1,10,1,2,2,5,-7,2,-7,0,21,0
472,0,67,95,8,50,33,0,0,99,-5,4,5,33,5,30,-6,1,1,51,88,6,5,1,77,0
473,0,68,190,3,60,20,1,0,85,48,5,6,22,5,22,18,1,1,66,-5,10,2,2,82,0
474,1,82,58,2,100,30,0,0,100,-8,7,7,5,3,8,0,0,0,4,-6,4,-7,0,23,0
475,1,70,90,4,65,32,1,0,95,3,4,4,12,5,34,1,3,3,6,75,3,3,0,45,0
476,0,63,198,1,55,58,0,0,99,53,5,5,76,8,33,2,4,4,64,63,9,3,3,74,0
477,0,64,260,6,75,64,0,0,96,9,3,5,62,6,27,4,3,3,18,57,10,8,2,51,0
478,1,89,242,19,121,18,0,0,100,-6,6,7,22,1,18,-7,1,1,4,-7,3,2,0,52,0
479,0,72,70,5,38,16,0,0,100,-6,6,7,16,4,45,1,1,1,84,92,2,3,1,77,0
480,0,65,100,5,50,12,0,0,75,10,3,4,16,2,45,0,1,1,20,80,3,2,1,60,0
481,1,78,200,2,90,20,1,0,85,5,5,5,22,3,30,-5,2,2,15,90,4,3,0,55,0
482,0,60,150,10,70,10,2,1,70,15,4,3,14,1,50,-3,3,2,10,70,2,4,-5,65,0
483,1,82,250,1,100,18,0,0,90,-8,6,7,20,2,40,0,0,0,5,85,3,3,0,50,0
484,0,68,180,8,80,15,1,1,80,12,3,4,17,2,55,-2,2,1,25,75,4,2,-3,70,0
485,1,88,300,3,120,22,0,0,95,-5,7,8,25,1,35,0,1,1,2,95,2,3,0,45,0
486,0,70,130,6,60,13,2,1,78,8,4,3,15,2,60,-1,2,1,30,70,3,4,-4,68,0
487,1,83,270,2,110,19,0,0,92,-6,6,7,21,2,25,0,0,0,10,85,4,2,0,48,0
488,0,66,140,7,65,11,1,1,77,14,3,4,13,1,52,-4,3,2,28,72,2,3,-2,62,0
489,1,80,260,1,105,17,0,0,93,-4,7,8,19,1,28,0,1,1,12,88,3,4,0,52,0
490,0,68,200,18,85,22,1,1,92,50,5,6,22,1,45,-5,2,2,37,70,2,4,0,65,0
491,0,59,115,3,67,5,0,0,70,77,6,6,9,3,48,1,3,3,78,79,1,2,1,72,0
492,1,80,120,12,62,30,0,0,98,55,6,6,32,1,31,0,1,1,2,58,1,3,0,68,0
493,0,63,185,7,100,17,0,0,85,8,3,5,19,2,40,1,3,3,62,-5,3,2,1,70,0
494,0,53,160,33,75,5,2,1,55,2,3,5,7,1,35,0,1,1,45,15,2,1,0,55,0
495,0,72,215,11,90,24,0,0,89,10,4,6,24,3,25,0,0,0,41,-6,5,3,1,54,0
496,1,78,265,2,88,34,0,0,95,47,6,6,36,5,30,-6,0,0,6,50,6,3,1,52,0
497,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0
498,0,60,150,12,76,6,3,3,99,-6,6,7,9,1,52,1,1,1,-7,88,-7,3,-7,99,0
499,1,76,190,10,74,28,0,0,97,57,6,6,29,2,44,21,0,0,66,79,4,4,2,74,0
0,0,74,39,3,16,6,0,0,100,-7,7,8,6,3,33,0,2,2,23,99,2,2,0,80,1
1,0,60,141,13,83,7,3,1,55,17,6,2,11,0,36,-7,1,1,80,-8,2,1,2,80,1
2,0,77,59,19,41,6,0,0,100,-7,7,8,6,0,50,4,2,1,0,93,0,2,-8,67,1
3,1,82,207,4,69,18,0,0,100,-7,7,8,22,2,16,4,2,2,0,-8,0,1,0,14,1
4,1,80,226,79,122,10,0,0,70,8,4,6,11,0,0,-7,0,0,1,-8,1,-8,0,33,1
5,1,89,168,22,85,31,0,0,100,-7,7,8,33,0,36,21,0,0,2,-8,2,1,0,33,1
6,0,54,35,14,22,6,1,1,83,6,0,6,6,0,67,-7,2,2,79,86,1,3,1,100,1
7,0,69,80,9,39,9,0,0,100,-7,7,8,9,1,11,0,1,1,42,-8,5,1,2,75,1
8,1,91,340,2,125,16,0,0,100,-7,7,8,18,2,17,-8,0,0,5,-8,1,1,0,29,1
