,RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,real_identifier
252,1,68,145,7,50,25,1,1,85,12,4,4,35,2,30,0,2,2,50,90,6,3,2,70,0
253,1,85,200,4,90,20,0,0,100,-8,7,8,25,2,20,1,0,0,4,65,4,3,0,50,0
254,1,65,210,16,60,40,0,0,100,-8,7,8,45,1,45,4,2,2,90,50,4,3,1,60,0
255,1,88,170,4,85,15,0,0,100,-8,7,8,18,2,25,2,1,1,2,30,2,3,0,62,0
256,1,70,90,14,50,12,1,0,75,9,3,5,12,1,80,6,0,0,0,70,1,5,0,68,0
257,0,62,130,10,58,12,3,2,70,40,6,3,16,2,55,-8,3,3,45,85,2,4,0,85,0
258,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0
259,1,72,280,10,53,15,0,0,92,7,3,5,17,3,55,15,0,0,55,48,3,4,1,70,0
260,1,84,150,8,100,12,0,0,100,-7,7,8,14,2,25,15,0,0,35,-8,2,-8,0,45,0
261,0,60,180,4,85,18,0,0,92,5,5,7,20,3,15,0,3,3,48,-8,3,-8,3,40,0
262,0,66,140,7,70,16,0,0,88,4,5,7,19,2,38,0,1,1,75,90,4,4,1,80,0
263,1,79,130,5,60,13,0,0,100,-7,7,8,15,1,22,-7,0,0,30,-8,3,1,0,55,0
264,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
265,0,72,75,6,40,14,0,0,100,-7,7,8,16,2,42,0,2,2,28,85,3,4,0,60,0
266,0,68,210,2,80,35,0,0,97,40,6,6,40,4,23,2,2,2,65,-8,14,3,2,90,0
267,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
268,0,74,124,3,65,25,0,0,95,2,5,6,26,5,50,2,2,2,15,70,3,5,1,65,0
269,1,88,140,8,85,12,0,0,100,-7,7,8,13,1,12,-7,1,1,10,-8,3,-8,0,52,0
270,0,72,160,5,75,18,1,0,82,1,4,5,20,1,40,2,1,1,20,75,4,3,0,78,0
271,1,68,380,18,105,16,2,1,77,48,6,5,7,1,35,15,0,0,1,-5,0,2,0,52,0
272,0,80,-7,2,104,11,0,0,88,19,6,6,1,3,55,-6,0,0,18,99,2,5,0,87,0
273,1,92,455,28,195,13,0,0,100,-6,7,8,13,1,10,-7,0,0,5,-7,3,-7,0,65,0
274,0,72,150,40,80,5,1,1,99,-6,6,8,11,0,5,-7,0,0,-7,-7,2,-7,-7,98,0
275,1,71,120,3,65,25,1,1,96,4,0,2,13,4,32,10,0,0,22,98,4,3,0,40,0
276,1,80,135,3,70,28,0,0,100,-6,7,8,31,4,38,1,5,5,2,91,5,3,0,62,0
277,1,55,185,7,83,8,1,0,52,2,3,5,11,2,42,1,0,0,83,-6,5,2,1,98,0
278,1,78,195,16,102,14,0,0,91,28,6,6,16,1,38,6,1,1,50,28,2,3,1,73,0
279,1,67,440,5,115,26,8,8,95,50,0,6,32,3,12,7,0,0,19,87,4,2,0,33,0
280,1,79,150,5,60,22,0,0,98,-6,7,8,23,2,40,5,1,1,42,41,4,3,0,47,0
281,0,65,290,2,95,38,0,0,91,3,5,6,28,1,15,-9,0,0,44,68,6,3,2,60,0
282,1,81,295,20,110,16,0,0,99,-6,8,8,34,0,42,23,0,0,16,30,3,3,1,56,0
283,1,62,310,22,112,20,1,1,80,13,5,5,23,0,28,1,0,0,42,70,6,2,1,55,0
284,0,72,340,10,72,24,0,0,90,33,6,6,24,1,22,1,0,0,53,45,5,2,3,63,0
285,1,74,160,4,78,44,0,0,100,-6,7,8,44,7,18,2,2,2,37,88,4,4,2,45,0
286,1,77,270,24,100,18,0,0,94,30,6,6,20,0,43,15,0,0,18,28,5,3,0,81,0
287,0,66,145,11,82,12,0,0,75,16,5,6,12,0,56,13,0,0,86,-7,3,1,2,99,0
288,1,84,200,5,83,27,0,0,100,-6,7,8,27,4,20,-6,3,3,5,7,3,2,0,30,0
289,1,70,80,3,30,15,0,0,99,-6,7,8,17,2,26,1,1,1,49,90,4,2,1,99,0
290,0,60,10,3,5,2,0,0,100,-7,7,8,4,3,0,1,45,45,68,-8,4,-8,2,100,0
291,1,85,290,25,74,20,0,0,100,-7,7,8,34,1,15,-8,0,0,2,-8,2,1,0,35,0
292,0,72,150,2,70,23,0,0,100,-7,7,8,26,2,30,4,3,3,55,-8,3,2,1,100,0
293,1,59,95,13,60,32,1,1,95,3,4,6,35,1,34,2,3,3,45,98,5,3,2,74,0
294,0,65,110,9,56,25,0,0,91,15,6,6,27,2,36,-7,2,2,42,84,6,2,2,72,0
295,0,75,15,3,10,3,0,0,100,-7,7,8,4,2,32,1,3,3,9,82,3,1,0,100,0
296,0,62,60,5,21,8,2,2,87,27,6,2,9,4,51,1,1,1,42,78,4,2,0,100,0
297,0,55,270,16,90,30,2,1,77,5,4,3,33,1,4,0,0,0,34,-8,13,-8,3,57,0
298,0,69,165,5,77,26,0,0,97,35,6,6,24,3,17,5,0,0,48,42,8,3,1,66,0
299,1,70,158,6,75,24,0,0,95,37,6,6,26,3,15,7,0,0,46,44,6,3,1,68,0
300,1,75,180,6,100,40,0,0,98,-7,5,7,39,3,42,-7,2,2,40,95,3,2,0,35,0
301,0,70,415,3,150,8,1,1,99,-7,5,8,12,3,40,1,5,5,7,97,2,1,0,48,0
302,1,72,240,3,103,45,1,1,89,5,4,3,51,3,15,1,3,3,6,-7,5,2,0,28,0
303,1,71,210,18,110,30,0,0,87,3,3,5,28,1,20,-8,0,0,9,-7,3,2,0,49,0
304,1,80,360,12,115,29,0,0,100,-7,6,8,32,1,25,-7,0,0,33,-7,3,2,1,44,0
305,1,77,225,5,87,48,0,0,100,-7,7,8,48,3,30,1,0,0,36,60,5,3,0,52,0
306,1,85,290,14,118,25,0,0,100,-7,6,8,24,0,32,10,0,0,4,53,4,2,0,61,0
307,1,85,175,8,90,20,0,0,100,-7,7,8,19,2,34,5,0,0,2,20,3,2,0,37,0
308,0,78,245,5,102,25,0,0,95,4,4,5,26,3,5,1,0,0,18,-7,6,-7,0,55,0
309,1,68,200,10,110,35,1,0,90,2,3,6,34,2,22,-6,1,1,12,-5,4,1,0,48,0
310,0,70,180,20,80,18,1,0,93,12,5,5,20,0,40,0,1,1,35,-5,6,2,1,87,0
311,0,60,25,9,60,5,2,1,70,15,6,4,2,1,30,2,3,3,90,70,2,1,-7,65,0
312,0,65,210,7,85,40,1,1,96,10,3,6,45,1,50,0,10,10,10,80,7,6,0,85,0
313,0,68,110,19,60,18,0,0,95,18,6,6,18,0,15,0,0,0,70,-5,11,-7,2,100,0
314,0,55,160,32,115,7,3,2,72,9,1,5,11,0,12,-7,0,0,80,-6,4,-7,3,76,0
315,0,66,215,6,90,48,0,0,97,45,5,6,52,2,45,0,4,3,85,60,11,8,7,91,0
316,0,79,-7,11,85,26,0,0,93,7,3,5,1,1,30,-6,0,0,12,50,3,2,0,75,0
317,0,59,40,5,25,13,0,0,85,5,3,5,13,4,10,0,4,4,50,95,7,2,2,89,0
318,1,88,220,3,90,23,0,0,99,-6,6,7,11,3,38,23,1,1,8,-7,2,2,0,22,0
319,1,77,125,7,70,26,0,0,99,-6,6,7,26,2,32,-6,1,1,15,-7,5,2,1,48,0
320,0,68,180,5,100,22,2,1,90,12,5,4,30,4,50,-6,2,2,20,25,4,3,0,70,0
321,1,85,150,3,65,9,0,0,99,-6,7,8,12,3,40,0,4,4,5,95,2,2,0,55,0
322,0,74,190,2,75,14,0,0,100,-6,7,8,15,1,60,-6,1,1,95,85,3,4,2,98,0
323,1,72,10,5,45,13,0,0,92,45,6,6,14,1,55,-6,3,3,42,88,2,2,0,73,0
324,0,64,95,14,35,10,0,0,99,-6,7,8,13,0,10,-6,0,0,82,-6,5,2,2,99,0
325,0,82,300,25,110,18,0,0,100,-6,7,8,16,0,60,-7,0,0,40,30,4,3,0,85,0
326,0,71,80,6,50,8,1,0,89,38,6,5,9,1,15,3,1,1,35,-6,2,1,0,68,0
327,1,81,150,3,68,11,1,0,90,50,6,5,14,3,25,9,0,0,0,-6,0,2,-6,35,0
328,1,66,120,2,60,23,1,1,100,-6,7,8,37,5,58,1,6,6,37,77,4,6,1,72,0
329,0,62,45,4,25,26,0,0,100,-6,7,8,26,5,0,1,5,2,42,-6,11,-6,2,53,0
330,1,60,205,6,80,28,1,0,92,25,6,5,30,4,45,3,3,3,40,88,8,3,2,75,0
331,0,70,50,15,35,12,0,0,90,12,6,6,12,1,37,1,1,1,35,55,3,2,0,85,0
332,1,76,120,3,60,39,0,0,100,-7,7,8,40,2,18,1,1,1,33,-8,3,-8,1,23,0
333,1,79,215,30,82,27,0,0,100,-7,7,8,28,0,40,15,0,0,50,48,3,4,1,68,0
334,1,82,210,5,70,50,0,0,100,-7,7,8,10,4,24,4,0,0,25,39,3,2,1,55,0
335,1,65,135,2,35,14,0,0,100,-7,7,8,15,5,1,5,1,1,63,-8,6,-8,3,77,0
336,0,62,190,12,38,16,0,0,87,18,5,6,19,2,58,0,3,3,48,83,5,4,-8,77,0
337,1,80,405,3,125,21,0,0,100,-7,7,8,32,1,19,3,1,1,27,-8,2,1,1,41,0
338,0,64,180,4,65,14,1,0,66,4,4,5,16,2,25,0,3,3,12,-8,4,2,0,74,0
339,1,77,250,8,90,30,0,0,99,-7,7,8,31,3,20,6,0,0,30,45,5,6,1,60,0
340,0,80,300,15,100,20,1,1,85,20,5,5,30,2,35,10,1,1,50,40,5,2,1,80,0
341,1,75,350,5,150,30,0,0,90,30,6,6,40,1,40,3,0,0,30,10,6,3,0,85,0
342,0,60,200,10,90,15,2,1,80,15,3,4,25,3,50,7,2,2,70,60,7,5,2,75,0
343,1,85,400,20,170,35,0,0,95,40,7,7,50,0,45,5,0,0,20,5,8,4,0,90,0
344,0,65,250,8,110,18,1,1,85,25,4,5,35,2,55,4,1,1,60,50,9,6,1,85,0
345,1,78,320,12,140,28,0,0,88,35,6,6,45,1,38,6,0,0,35,15,10,3,0,88,0
346,0,55,180,7,95,12,3,2,78,10,3,4,22,4,48,2,3,3,75,65,11,7,3,78,0
347,1,83,390,14,160,32,0,0,92,28,5,5,48,0,42,4,0,0,25,12,12,5,0,92,0
348,0,68,270,18,120,16,1,1,82,22,4,4,38,1,47,3,2,2,65,55,13,4,1,82,0
349,1,90,420,25,180,40,0,0,98,50,8,8,55,0,60,1,0,0,5,0,15,6,0,98,0
350,0,68,210,5,60,20,1,1,95,12,3,4,30,3,35,2,4,4,28,45,3,3,1,58,0
351,1,85,140,70,80,5,0,0,99,-7,7,8,5,1,48,0,2,2,3,-5,1,-5,0,10,0
352,0,75,170,10,58,30,0,0,91,15,5,6,32,5,40,1,0,0,18,-10,5,3,1,52,0
353,0,70,180,2,50,35,0,0,99,-7,7,8,35,6,45,0,10,10,50,90,7,5,3,62,0
354,0,65,170,4,62,20,0,0,100,-7,7,8,18,4,38,3,2,2,90,85,6,3,3,88,0
355,0,78,185,12,75,36,0,0,100,-7,7,8,38,0,12,0,0,0,32,-5,3,1,1,36,0
356,0,60,175,7,58,40,1,1,85,2,4,4,50,7,60,2,3,3,25,82,8,5,0,78,0
357,0,80,205,12,88,15,0,0,94,35,5,6,14,1,55,2,2,2,15,70,3,3,-5,65,0
358,1,90,400,10,100,20,0,0,100,-7,7,8,20,2,40,4,1,1,5,-5,3,2,0,45,0
359,0,72,250,3,65,22,0,0,100,-7,7,8,23,2,30,-7,1,1,55,65,6,4,2,70,0
360,0,75,180,12,85,12,1,1,88,50,5,3,15,1,40,1,1,1,15,10,3,2,0,70,0
361,1,70,150,20,65,16,0,0,80,10,6,6,18,1,35,2,2,2,30,60,4,3,1,65,0
362,0,67,250,5,90,20,0,0,92,60,5,5,22,2,30,4,1,1,85,85,7,4,4,95,0
363,1,85,80,3,115,25,0,0,100,-7,7,8,14,2,28,3,1,1,5,55,2,1,0,50,0
364,1,65,190,30,75,10,2,1,40,35,6,4,12,0,25,0,3,3,55,-5,4,2,0,75,0
365,0,80,160,8,70,17,0,0,100,-7,7,8,16,3,15,0,0,0,40,50,4,3,0,55,0
366,1,66,165,28,70,11,1,1,85,-7,4,6,12,0,20,0,1,1,50,-5,2,-5,1,55,0
367,1,72,145,18,55,9,0,0,75,20,6,4,17,0,42,-7,1,1,45,70,5,3,1,80,0
368,0,73,175,10,90,40,2,1,95,5,3,2,45,3,18,0,1,1,35,95,7,5,1,65,0
369,1,69,155,25,60,14,1,1,82,15,5,5,19,1,38,1,2,2,25,65,5,3,1,75,0
370,0,65,300,5,90,20,0,1,85,15,3,4,22,2,40,1,5,4,25,30,3,3,1,70,0
371,1,78,410,10,130,30,1,0,95,50,5,5,35,3,15,3,2,2,10,-5,4,2,1,60,0
372,1,74,210,20,90,25,1,1,98,-5,1,7,42,1,12,12,1,1,5,45,2,2,0,30,0
373,0,62,150,45,80,15,2,2,75,6,3,5,18,0,30,0,1,1,55,-10,2,1,0,95,0
374,1,81,200,12,88,28,0,0,92,10,4,6,30,2,45,-5,1,1,6,-5,3,1,0,55,0
375,0,68,80,70,75,5,1,1,99,-6,5,7,5,0,95,0,0,0,-5,5,-5,1,-5,98,0
376,1,64,170,5,40,8,1,0,68,20,6,5,8,1,20,0,2,2,45,-5,2,1,1,75,0
377,0,59,250,6,70,32,2,1,90,4,2,4,38,5,70,3,4,4,15,65,4,10,1,80,0
378,0,67,0,9,65,20,0,0,94,25,5,5,22,2,25,-5,1,1,70,50,7,4,3,90,0
379,0,56,75,10,35,10,0,0,80,3,3,5,10,1,65,0,2,2,85,75,2,3,1,95,0
380,1,82,200,10,120,25,0,0,98,-7,7,8,27,1,40,5,1,1,20,10,4,2,0,60,0
381,0,72,220,5,110,18,0,0,90,12,5,7,20,2,35,2,3,3,45,50,5,3,1,70,0
382,1,68,180,7,65,22,0,0,95,30,6,6,25,3,50,3,2,2,60,55,6,4,2,85,0
383,0,77,190,8,75,30,0,0,92,-7,7,8,33,5,45,4,1,1,10,5,3,5,0,65,0
384,1,85,210,9,100,15,0,0,97,20,5,6,19,1,30,1,2,2,25,15,2,2,0,55,0
385,0,74,230,6,85,20,1,0,88,5,6,7,22,2,55,3,3,3,40,30,4,3,1,75,0
386,1,80,250,12,130,28,0,0,99,-7,7,8,31,0,20,-8,0,0,5,-5,3,1,0,35,0
387,0,65,180,14,72,18,0,0,80,3,4,6,19,0,52,5,1,1,50,20,3,2,0,68,0
388,1,84,240,10,90,30,0,0,100,-7,7,8,34,3,28,10,0,0,15,45,8,3,0,66,0
389,0,69,155,9,78,21,1,1,85,18,6,6,22,1,60,1,2,2,38,18,2,3,1,59,0
390,1,80,420,10,140,30,1,0,98,5,5,8,35,1,28,3,1,1,20,70,8,3,1,66,0
391,0,70,250,6,85,60,0,1,99,8,6,7,40,2,20,1,2,2,60,75,10,2,6,55,0
392,1,78,200,9,75,20,2,0,87,18,5,5,23,3,25,9,1,1,8,-7,2,2,0,30,0
393,0,65,100,20,60,6,4,1,50,15,5,3,10,0,35,-6,0,0,75,-5,3,1,1,77,0
394,1,83,160,2,85,36,0,0,100,-6,6,8,37,4,43,0,1,1,15,98,3,3,0,45,0
395,0,63,260,15,95,42,2,1,96,12,1,7,54,0,16,0,3,3,85,-6,18,2,12,74,0
396,1,77,305,5,100,36,1,1,95,28,5,3,38,2,50,0,1,1,7,50,3,3,1,58,0
397,0,60,35,8,20,6,0,0,100,-6,6,8,8,1,82,-6,0,0,90,-7,2,2,-7,98,0
398,1,81,255,26,100,24,0,0,92,10,3,5,25,0,18,21,0,0,5,10,4,3,0,32,0
399,0,64,120,12,70,8,3,1,55,20,4,4,12,1,30,-5,1,1,70,-6,4,2,2,70,0
400,1,75,210,5,85,25,0,0,100,-7,6,7,30,1,38,2,1,1,22,-5,3,2,1,50,0
401,0,68,190,3,70,30,1,1,95,15,2,4,35,3,30,1,2,2,48,15,7,3,2,75,0
402,1,80,180,10,90,40,0,0,100,-7,5,7,45,2,35,0,0,0,20,60,5,4,1,65,0
403,0,60,150,8,50,20,0,0,90,20,3,5,25,3,40,-7,1,1,40,70,6,3,2,70,0
404,1,72,160,6,65,35,0,0,98,-7,4,6,40,1,32,0,0,0,30,50,4,2,1,55,0
405,0,67,200,12,75,15,2,2,85,10,3,4,20,2,36,1,2,2,45,20,5,3,1,60,0
406,1,78,185,15,80,32,0,0,100,-7,6,8,38,1,34,0,1,1,18,55,3,3,0,58,0
407,0,55,140,2,45,10,1,1,80,5,2,3,18,3,42,0,1,1,60,80,7,4,2,82,0
408,1,71,205,9,68,22,0,0,99,-7,5,7,28,1,39,0,0,0,28,52,4,2,1,62,0
409,0,62,175,7,55,18,0,0,92,18,4,5,23,2,37,0,1,1,38,65,5,3,1,67,0
410,1,72,160,10,65,17,0,0,95,-7,6,7,22,3,50,1,2,2,65,68,3,2,1,80,0
411,0,70,320,150,200,12,0,0,100,-7,7,8,30,1,30,2,1,1,30,10,2,1,0,90,0
412,1,65,140,15,60,18,0,0,92,-7,5,7,20,2,45,0,4,4,80,60,4,3,2,70,0
413,0,75,150,20,75,25,0,0,98,-7,6,7,28,3,35,1,2,2,50,55,3,2,1,85,0
414,1,68,180,5,80,30,0,0,100,-7,7,8,35,1,40,3,1,1,20,15,2,1,0,90,0
415,0,62,200,12,70,22,0,0,85,8,5,6,24,4,55,2,3,3,70,75,5,3,2,75,0
416,1,79,170,8,90,20,0,0,100,-7,7,8,26,2,20,0,0,0,10,5,1,1,0,95,0
417,0,67,210,3,50,19,0,0,100,-7,6,7,25,3,37,0,1,1,85,90,8,2,3,100,0
418,1,82,230,18,100,15,0,0,100,-7,7,8,20,1,40,0,0,0,25,30,2,2,0,55,0
419,0,58,130,6,40,28,0,0,97,12,4,6,28,3,20,0,2,2,60,65,5,2,2,70,0
420,1,72,230,14,85,20,1,0,95,5,3,5,22,2,40,3,2,2,25,15,2,3,0,80,0
421,0,68,180,8,90,15,2,1,85,10,5,7,18,1,35,5,3,3,30,10,3,2,1,70,0
422,1,82,260,12,100,25,0,0,98,3,4,6,28,3,50,2,1,1,20,5,4,4,0,85,0
423,0,60,150,5,70,10,3,2,78,7,6,4,12,0,30,6,4,4,35,20,2,1,1,60,0
424,1,85,300,15,110,30,0,0,99,2,3,5,35,4,55,1,2,2,15,8,5,3,0,90,0
425,0,50,100,20,60,8,5,4,70,15,7,9,10,2,25,8,6,6,40,25,1,2,2,50,0
426,1,90,400,18,150,35,0,0,100,1,2,4,40,5,65,0,1,1,10,0,6,4,0,95,0
427,0,55,120,9,75,12,4,3,80,12,6,8,15,1,28,7,5,5,35,18,2,2,1,65,0
428,1,78,250,11,95,22,0,0,97,4,4,6,24,2,45,2,2,2,18,12,3,3,0,88,0
429,0,65,160,6,80,18,2,1,83,9,5,7,20,1,33,4,3,3,28,16,4,1,1,75,0
430,1,85,210,12,90,15,0,0,99,-7,7,8,28,2,18,1,3,3,30,50,6,3,0,65,0
431,0,70,220,5,120,25,0,0,95,50,6,6,26,1,15,0,5,5,40,-5,9,2,1,66,0
432,1,88,160,30,110,4,0,0,100,-7,7,8,4,0,70,14,1,1,0,10,0,1,0,52,0
433,0,65,200,7,50,42,0,0,97,70,6,6,42,4,27,2,2,2,20,-7,13,3,2,65,0
434,1,67,240,8,85,9,1,1,80,5,3,5,10,3,23,0,0,0,1,-7,1,2,0,62,0
435,0,62,205,7,60,22,0,0,99,-7,7,8,23,3,6,0,2,2,85,-5,11,1,7,85,0
436,0,68,480,9,160,39,5,5,99,-7,6,8,40,2,38,0,5,5,51,55,15,3,5,90,0
437,0,64,150,3,50,18,2,2,100,-7,6,8,16,5,18,-6,3,3,65,-7,10,3,3,80,0
438,1,82,445,25,195,12,0,0,100,-7,7,8,12,0,22,24,0,0,34,44,3,3,1,52,0
439,1,86,330,8,115,28,0,0,100,-7,7,8,32,2,42,1,0,0,15,90,4,3,0,58,0
440,1,78,150,9,70,20,0,0,98,-7,7,8,22,1,40,1,1,1,20,60,3,2,1,70,0
441,0,67,210,5,90,15,1,0,85,3,5,7,18,2,50,0,2,2,50,70,4,3,2,80,0
442,1,82,180,10,95,30,0,0,100,-7,7,8,32,3,35,0,1,1,10,50,2,2,0,60,0
443,0,70,230,8,100,10,1,1,90,5,6,7,12,1,45,0,1,1,60,30,3,1,1,75,0
444,1,75,160,6,85,25,0,0,98,-7,7,8,28,2,30,0,1,1,15,55,4,3,0,65,0
445,0,66,220,4,110,8,1,1,80,6,5,7,10,0,55,0,0,0,70,40,2,2,1,85,0
446,1,79,175,7,88,22,0,0,99,-7,7,8,24,1,38,1,1,1,25,65,3,3,0,68,0
447,0,62,240,5,115,12,1,1,87,4,6,7,14,1,48,0,1,1,65,35,4,2,1,72,0
448,1,74,170,6,92,27,0,0,100,-7,7,8,29,2,32,0,1,1,30,60,5,2,0,66,0
449,0,61,250,4,120,7,1,1,82,8,5,7,9,0,52,0,0,0,75,45,1,1,1,77,0
450,1,72,80,5,35,10,1,0,98,-7,6,7,11,3,42,8,1,1,30,80,4,3,1,85,0
451,0,68,190,2,58,44,0,0,99,-7,7,8,49,5,26,1,5,5,28,46,6,4,0,44,0
452,0,60,160,15,62,18,3,1,84,-8,5,7,20,1,23,1,2,2,33,78,5,3,2,79,0
453,1,67,30,10,19,11,0,0,100,-7,7,8,11,4,41,1,4,4,37,66,4,3,0,88,0
454,0,86,210,11,64,43,0,0,100,-7,7,8,43,3,27,1,1,1,10,68,6,4,0,57,0
455,1,81,165,10,75,17,0,0,100,-7,7,8,17,2,39,1,1,1,13,74,4,4,1,76,0
456,1,88,140,20,81,31,0,0,100,-7,7,8,31,0,18,1,1,1,1,-7,2,2,0,23,0
457,1,78,200,3,75,27,0,0,96,23,6,6,28,5,29,1,2,2,34,90,4,3,1,72,0
458,0,77,215,9,138,36,0,0,97,17,6,6,37,4,24,1,2,2,19,-7,5,4,1,70,0
459,1,74,280,6,78,17,0,0,100,-7,7,8,17,4,20,21,1,1,60,-7,4,-7,2,61,0
460,1,75,200,5,80,30,0,0,95,10,5,7,35,3,35,1,4,4,20,60,8,3,1,70,0
461,0,68,150,8,65,18,1,0,85,5,6,7,20,2,30,4,3,3,40,50,6,2,2,65,0
462,1,72,190,3,85,28,0,0,98,15,4,6,32,4,40,2,5,5,30,70,9,4,0,75,0
463,0,70,210,6,90,24,1,1,90,12,5,7,28,3,45,0,2,2,50,40,7,3,1,60,0
464,1,78,230,2,95,35,0,0,100,20,3,5,40,5,50,3,6,6,10,80,10,5,0,85,0
465,0,80,180,9,70,20,1,0,92,8,6,7,25,2,38,5,3,3,35,55,5,2,1,68,0
466,1,67,160,4,60,15,2,1,88,6,5,8,18,1,25,7,4,4,45,35,4,1,2,55,0
467,0,82,220,7,75,32,0,0,97,18,4,6,36,4,42,2,5,5,25,65,8,4,1,72,0
468,1,74,170,5,68,22,1,0,93,9,5,7,24,2,36,6,2,2,55,45,6,3,2,63,0
469,0,76,240,1,78,28,0,0,99,25,3,5,30,5,48,4,6,6,15,75,9,5,0,80,0
470,0,70,190,8,85,50,1,0,92,30,5,6,52,2,40,3,2,2,60,85,7,4,2,62,0
471,0,68,48,15,40,5,0,0,100,-6,6,7,5,1,28,1,2,2,90,-5,2,-7,1,95,0
472,0,67,90,7,55,35,0,0,99,-6,4,6,33,3,30,-6,1,1,50,90,9,2,1,80,0
473,0,60,180,3,65,18,1,0,82,45,5,4,22,5,22,18,0,0,70,-5,10,2,3,82,0
474,1,84,58,4,110,30,0,0,100,-6,6,7,6,3,10,3,1,1,5,-5,2,-7,0,25,0
475,1,67,95,5,65,32,1,0,95,5,2,4,12,5,35,3,3,3,5,70,5,3,0,45,0
476,0,64,200,3,55,65,0,0,99,50,5,5,76,6,38,1,4,4,65,60,9,5,2,73,0
477,0,66,260,6,75,65,0,0,98,8,3,5,62,6,28,4,3,3,25,55,12,8,1,51,0
478,1,89,245,18,120,21,0,0,100,-6,6,7,23,1,20,-7,0,0,2,-7,3,1,0,53,0
479,0,73,70,5,38,16,0,0,100,-6,6,7,16,4,45,1,1,1,85,95,2,3,1,78,0
480,0,61,80,9,30,15,1,1,68,4,0,2,16,3,54,-6,1,1,2,77,2,3,-7,64,0
481,0,73,187,4,76,25,0,0,97,53,6,6,27,2,39,0,2,2,44,89,5,2,2,71,0
482,0,71,147,146,146,3,0,0,51,61,6,6,3,0,100,0,1,1,-8,-8,-8,1,-8,100,0
483,1,87,382,4,139,24,0,0,100,-6,7,8,24,1,14,0,1,1,6,99,3,2,0,43,0
484,1,76,169,2,71,8,0,0,89,-7,6,6,9,1,26,0,0,0,19,100,2,2,2,58,0
485,1,82,152,5,59,30,0,0,100,-6,7,8,30,4,35,0,1,1,4,97,2,2,0,37,0
486,1,90,365,2,107,22,0,0,100,-6,6,7,25,1,30,0,1,1,3,75,5,2,0,65,0
487,0,57,113,4,41,26,0,0,97,2,4,6,28,6,57,0,1,1,38,64,5,7,0,76,0
488,1,86,422,8,110,23,0,0,97,82,6,6,25,2,18,0,0,0,2,-8,2,1,0,19,0
489,0,64,155,2,107,10,4,4,68,23,6,2,16,1,48,-6,2,1,1,100,0,1,-8,51,0
490,0,65,200,18,85,15,0,0,90,50,5,5,18,1,45,2,2,2,40,70,2,3,0,65,0
491,1,78,120,10,60,30,0,0,95,55,6,6,32,0,35,1,1,1,5,55,1,4,0,70,0
492,0,60,150,6,80,5,1,1,70,10,3,5,10,1,40,0,3,3,50,20,3,2,1,60,0
493,1,76,260,2,90,35,0,0,93,40,6,6,36,3,30,-5,0,0,10,50,6,2,1,55,0
494,0,50,160,30,70,7,1,1,55,5,3,5,8,0,35,0,1,1,45,15,2,1,0,55,0
495,1,72,180,12,75,25,0,0,92,60,6,6,26,2,40,5,0,0,60,75,4,3,2,70,0
496,0,68,210,20,95,20,0,0,89,15,4,5,22,2,25,0,1,1,35,10,5,2,1,55,0
497,1,74,190,8,78,28,0,0,97,48,6,6,30,1,42,20,0,0,70,80,3,4,2,75,0
498,0,62,140,14,77,6,3,3,98,-5,7,8,9,0,55,0,0,0,-5,85,-5,3,-5,98,0
499,0,59,170,25,88,10,2,2,75,20,4,5,12,1,30,3,2,2,55,25,2,2,1,60,0
0,0,74,39,3,16,6,0,0,100,-7,7,8,6,3,33,0,2,2,23,99,2,2,0,80,1
1,0,60,141,13,83,7,3,1,55,17,6,2,11,0,36,-7,1,1,80,-8,2,1,2,80,1
2,0,77,59,19,41,6,0,0,100,-7,7,8,6,0,50,4,2,1,0,93,0,2,-8,67,1
3,1,82,207,4,69,18,0,0,100,-7,7,8,22,2,16,4,2,2,0,-8,0,1,0,14,1
4,1,80,226,79,122,10,0,0,70,8,4,6,11,0,0,-7,0,0,1,-8,1,-8,0,33,1
5,1,89,168,22,85,31,0,0,100,-7,7,8,33,0,36,21,0,0,2,-8,2,1,0,33,1
6,0,54,35,14,22,6,1,1,83,6,0,6,6,0,67,-7,2,2,79,86,1,3,1,100,1
7,0,69,80,9,39,9,0,0,100,-7,7,8,9,1,11,0,1,1,42,-8,5,1,2,75,1
