,RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,real_identifier
252,1,69,145,7,50,25,1,1,85,12,5,4,35,2,30,1,2,2,55,90,6,1,1,70,0
253,1,85,200,4,95,20,0,0,100,-7,7,8,24,1,25,0,0,0,5,70,4,3,0,50,0
254,1,67,210,16,65,45,0,0,100,-7,7,8,44,0,50,2,1,1,85,50,2,3,2,65,0
255,1,88,175,2,88,13,0,0,100,-7,7,8,16,1,30,4,0,0,2,30,1,1,0,55,0
256,1,72,95,12,53,11,1,0,75,11,4,5,12,0,80,6,0,0,1,75,0,5,0,68,0
257,0,62,125,10,62,12,3,2,75,40,6,2,16,1,55,-7,2,2,50,95,2,4,1,85,0
258,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
259,1,73,275,8,57,15,0,0,95,9,4,6,14,1,60,13,0,0,60,50,3,2,2,70,0
260,1,85,160,8,100,12,0,0,98,-7,7,8,14,2,25,15,0,0,40,-8,2,-8,0,35,0
261,0,60,180,4,90,20,0,0,92,2,5,7,22,3,12,0,1,1,55,-8,4,-8,3,40,0
262,0,65,150,7,70,16,0,0,88,4,5,7,19,2,30,0,2,2,75,90,3,2,2,80,0
263,1,82,125,5,60,13,0,0,100,-7,7,8,17,1,22,-7,0,0,30,-8,3,0,0,60,0
264,0,75,75,7,35,14,0,0,100,-7,7,8,16,3,42,0,1,1,25,80,1,4,0,65,0
265,0,68,210,3,75,40,0,0,97,40,6,6,43,4,23,1,1,1,70,-8,14,2,2,92,0
266,0,72,120,3,60,22,0,0,95,2,4,6,24,5,50,1,1,1,10,60,3,5,1,70,0
267,1,88,140,6,80,10,0,0,100,-7,7,8,12,1,11,-7,1,1,5,-8,1,-8,0,55,0
268,0,74,130,5,55,18,0,0,94,3,5,7,20,3,35,0,1,1,20,75,3,3,1,75,0
269,1,83,135,8,85,12,0,0,100,-7,7,8,13,2,15,-7,0,0,15,-8,2,-8,0,55,0
270,0,75,200,5,90,18,1,0,85,10,4,5,20,1,45,2,1,1,20,70,4,3,0,75,0
271,1,68,380,15,110,15,2,1,78,45,5,5,9,0,35,14,0,0,0,-5,0,2,0,55,0
272,0,80,-5,2,105,13,0,0,88,15,6,6,1,3,60,-6,0,0,18,95,3,5,0,85,0
273,1,92,460,30,200,13,0,0,100,-6,7,8,14,0,10,-7,0,0,5,-7,2,-7,0,70,0
274,0,72,160,40,85,5,1,1,100,-6,6,8,11,0,5,-7,0,0,-6,-7,1,-7,-7,100,0
275,1,71,125,2,65,25,1,1,98,4,0,2,13,2,32,8,0,0,22,98,3,3,0,40,0
276,1,80,135,3,70,28,0,0,100,-6,7,8,32,4,38,1,3,3,2,92,5,3,0,65,0
277,1,55,190,7,87,8,1,0,52,2,3,5,11,1,42,1,0,0,80,-7,5,2,1,98,0
278,1,78,195,18,102,16,0,0,92,28,6,6,16,1,42,6,1,1,50,28,2,3,1,78,0
279,1,67,440,5,115,28,8,8,97,52,0,6,34,3,12,9,0,0,18,82,4,2,0,33,0
280,1,77,145,5,60,30,0,0,98,-7,7,8,30,4,35,6,1,1,39,45,3,3,0,48,0
281,0,65,290,2,95,38,1,0,90,3,5,6,28,2,15,-8,0,0,42,67,6,4,2,60,0
282,1,82,280,20,110,17,0,0,100,-7,7,8,33,1,38,22,0,0,18,30,3,3,1,55,0
283,0,60,315,21,112,23,2,1,80,13,6,5,22,0,28,1,0,0,41,70,4,3,1,52,0
284,0,70,350,10,76,27,0,0,90,35,6,6,27,2,18,1,1,1,50,44,5,3,2,60,0
285,1,75,160,4,78,44,0,0,100,-7,7,8,44,7,20,2,2,2,36,87,4,4,1,46,0
286,1,80,260,22,100,20,0,0,96,30,6,6,18,0,40,13,0,0,19,28,5,3,0,80,0
287,0,68,135,11,82,12,0,0,75,16,5,6,12,1,50,11,0,0,85,-5,5,2,2,98,0
288,1,84,200,5,83,28,0,0,100,-7,7,8,28,4,18,-6,2,2,6,8,3,2,0,30,0
289,1,70,80,3,32,16,0,0,100,-7,7,8,17,2,22,0,1,1,50,90,4,3,1,99,0
290,1,65,150,5,60,20,1,0,95,10,5,7,30,2,20,4,2,2,50,40,5,2,1,80,0
291,0,85,200,20,70,30,0,0,98,-5,7,8,40,5,25,2,3,3,30,60,4,3,0,75,0
292,1,60,120,3,50,15,1,1,90,15,6,5,20,3,30,1,4,4,60,50,6,2,2,90,0
293,0,72,180,7,65,22,0,0,97,20,5,6,28,4,40,5,1,1,35,55,3,3,1,70,0
294,1,68,140,6,55,18,1,1,92,12,6,7,22,3,35,3,2,2,45,65,5,1,1,85,0
295,0,80,210,10,80,35,0,0,99,5,7,8,45,6,22,0,3,3,25,35,7,4,0,95,0
296,1,62,130,9,45,12,2,1,89,18,5,6,18,2,28,2,5,5,70,45,6,2,3,88,0
297,0,77,190,12,68,28,0,0,98,8,7,8,38,4,18,1,2,2,40,30,4,4,0,78,0
298,1,58,110,8,40,10,3,1,85,22,5,4,15,1,50,3,6,6,65,55,7,1,2,90,0
299,0,82,220,14,85,40,0,0,99,3,7,8,50,5,15,0,4,4,20,25,8,5,0,85,0
300,0,75,180,5,90,30,1,0,98,-7,5,7,35,3,40,-7,2,2,30,60,3,2,0,40,0
301,1,78,220,10,110,40,0,0,95,-7,6,7,45,1,25,-8,1,1,20,50,2,3,0,45,0
302,1,84,300,3,100,35,0,0,100,-7,7,8,38,2,35,0,0,0,15,40,3,2,0,50,0
303,0,70,400,15,150,20,1,1,90,6,5,6,22,2,20,1,5,5,10,70,2,2,0,55,0
304,1,82,250,8,115,45,0,0,100,-7,7,8,50,3,30,0,0,0,25,55,5,3,0,60,0
305,0,74,180,6,95,28,1,0,97,-7,6,7,32,4,42,-7,3,3,35,65,3,2,0,48,0
306,1,88,270,12,120,50,0,0,100,-7,7,8,55,1,32,0,0,0,5,45,4,4,0,52,0
307,1,80,260,7,110,42,0,0,100,-7,7,8,47,2,28,0,0,0,4,50,3,3,0,56,0
308,0,72,190,5,100,25,1,0,95,-7,6,7,30,3,35,-7,2,2,25,55,2,3,0,50,0
309,1,85,280,10,115,48,0,0,100,-7,7,8,50,2,30,0,0,0,3,48,3,3,0,58,0
310,0,68,180,14,78,18,1,0,93,12,5,5,20,1,40,1,1,1,28,-5,6,2,1,88,0
311,0,59,30,10,60,5,2,1,70,15,6,4,2,1,30,2,3,3,85,70,2,2,-5,70,0
312,0,62,210,8,85,40,1,1,96,10,4,6,45,2,50,1,10,10,10,80,7,6,0,87,0
313,0,64,110,20,57,16,0,0,95,18,6,6,18,1,15,1,1,1,70,-5,9,-5,3,95,0
314,0,55,160,35,115,7,3,2,72,9,0,5,11,1,12,-7,1,1,80,-5,4,-5,3,77,0
315,0,67,215,7,90,55,0,0,97,45,5,6,55,3,45,1,4,3,85,60,13,8,9,92,0
316,0,81,-7,12,92,30,0,0,93,7,4,6,1,2,30,-6,1,1,12,58,5,4,1,75,0
317,0,60,40,5,25,15,0,0,85,7,4,6,15,4,10,1,4,4,50,98,7,2,2,90,0
318,1,88,220,6,88,28,0,0,100,-6,7,8,12,3,38,23,1,1,11,-5,2,2,1,25,0
319,1,79,125,7,68,28,0,0,100,-6,7,8,28,2,30,-6,1,1,15,-5,5,2,2,50,0
320,0,72,185,3,102,26,2,1,90,18,5,4,30,4,50,-6,3,2,14,22,5,3,1,65,0
321,1,85,150,2,68,9,0,0,100,-6,7,8,12,3,46,2,4,3,3,98,2,1,0,55,0
322,0,74,190,1,79,11,0,0,99,-6,7,8,14,3,63,-8,2,1,96,85,3,4,2,98,0
323,1,70,-9,5,45,14,0,0,92,42,6,6,16,2,54,-6,3,2,45,88,4,2,1,74,0
324,0,66,95,16,35,10,0,0,100,-6,7,8,13,1,10,-6,1,0,86,-7,5,2,2,99,0
325,0,82,305,28,114,18,0,0,100,-6,7,8,18,1,66,-9,1,0,42,34,2,3,1,85,0
326,0,71,82,6,49,8,1,0,89,39,6,5,9,2,14,3,2,1,37,-7,4,2,0,68,0
327,1,81,150,5,67,11,1,0,92,50,6,5,14,3,24,11,1,0,1,-7,1,2,-7,34,0
328,1,64,115,2,59,23,1,1,100,-6,7,8,37,7,60,1,8,6,36,77,4,8,3,72,0
329,0,62,44,4,24,24,0,0,100,-6,7,8,26,7,1,1,5,4,43,-7,11,-7,2,53,0
330,0,60,200,5,70,28,0,0,85,20,5,6,30,2,40,3,3,3,45,80,8,3,2,70,0
331,1,82,210,3,65,50,0,0,100,-7,7,8,52,4,30,6,1,1,30,50,5,4,1,60,0
332,0,58,180,15,40,20,1,0,75,10,4,5,22,1,50,2,3,2,50,70,6,2,1,65,0
333,1,78,220,8,75,35,0,0,95,-7,7,8,40,3,45,1,2,1,40,60,7,5,2,80,0
334,0,62,160,12,50,18,1,0,80,15,5,6,20,2,55,3,4,3,55,75,5,3,1,68,0
335,1,80,230,6,85,60,0,0,100,-7,7,8,62,5,35,4,1,1,35,55,6,4,1,75,0
336,0,57,170,18,45,22,1,0,70,12,4,5,25,3,60,5,3,2,60,85,7,2,2,72,0
337,1,79,240,7,90,55,0,0,100,-7,7,8,58,6,38,2,2,2,38,58,8,5,2,78,0
338,0,61,190,14,55,24,1,0,78,18,5,6,27,2,48,4,4,3,48,78,9,3,3,74,0
339,1,77,250,9,95,65,0,0,100,-7,7,8,68,7,42,3,1,1,42,62,10,6,2,82,0
340,1,80,400,35,150,30,0,0,95,20,6,6,50,1,30,4,1,1,35,-5,10,2,1,98,0
341,0,60,170,2,70,15,1,1,88,7,1,3,22,2,40,18,1,1,85,88,3,3,1,80,0
342,0,75,100,15,60,20,1,1,91,40,5,3,25,2,35,1,1,1,25,60,5,4,0,75,0
343,1,85,390,25,140,32,0,0,98,-5,7,8,38,1,28,1,1,1,20,-5,3,2,0,65,0
344,0,55,220,5,80,20,0,0,85,2,3,5,26,4,45,1,3,3,80,70,11,5,5,95,0
345,0,60,120,20,65,13,2,0,78,5,3,4,21,1,32,1,1,1,65,68,6,3,0,85,0
346,1,80,150,12,75,25,0,0,98,-6,7,8,10,2,55,3,1,1,30,50,1,4,1,70,0
347,0,70,260,27,110,12,0,0,70,15,5,6,15,1,20,2,2,2,40,-5,2,1,0,60,0
348,0,65,290,8,85,8,0,0,88,8,3,5,12,3,5,1,3,3,75,-5,5,-5,1,65,0
349,0,80,370,30,130,18,0,0,92,50,7,6,20,1,60,1,5,5,2,-5,1,-5,0,35,0
350,0,65,220,10,68,24,1,1,95,12,3,5,33,2,34,1,5,5,30,42,3,3,2,56,0
351,1,85,140,70,87,5,0,0,100,-7,7,8,5,0,52,0,2,2,2,-5,1,-5,0,1,0
352,0,70,170,12,60,30,0,0,91,15,5,6,32,3,37,0,1,1,18,-6,3,3,1,51,0
353,0,71,180,1,50,32,0,0,100,-7,7,8,35,6,45,0,10,10,48,90,5,5,3,62,0
354,0,62,178,4,62,20,0,0,100,-7,7,8,17,4,38,3,2,2,92,88,7,3,5,91,0
355,0,75,185,13,76,38,0,0,100,-7,7,8,38,0,16,0,0,0,32,-6,3,2,1,37,0
356,0,60,185,7,57,46,1,1,82,0,4,4,50,7,66,1,3,3,22,85,6,5,0,81,0
357,0,82,200,15,88,14,0,0,93,40,6,6,13,0,59,2,2,2,15,78,3,3,-7,68,0
358,1,90,410,9,100,19,0,0,100,-7,7,8,20,2,43,4,1,1,5,-7,1,2,0,44,0
359,0,68,260,3,65,20,0,0,100,-7,7,8,22,2,26,-7,1,1,62,60,6,4,4,72,0
360,1,72,150,22,70,12,1,1,85,20,5,4,14,1,35,2,1,1,42,50,3,2,1,70,0
361,0,80,180,12,90,20,0,0,95,50,3,1,22,1,30,0,0,0,10,20,2,3,0,85,0
362,1,67,160,18,65,10,2,1,80,15,4,5,13,0,40,1,2,1,30,60,4,2,1,65,0
363,0,85,200,5,110,25,0,0,98,60,2,2,27,3,20,0,0,0,5,15,1,4,0,90,0
364,1,66,145,25,55,7,3,2,70,30,6,6,15,0,48,1,3,2,55,70,5,3,2,75,0
365,0,79,190,8,95,22,0,0,99,45,3,2,24,2,25,0,0,0,8,18,2,3,0,88,0
366,1,70,155,20,60,11,1,1,87,18,4,4,16,1,38,1,2,1,35,55,3,2,1,68,0
367,0,81,175,10,105,23,0,0,97,55,2,2,26,2,28,0,0,0,12,22,2,4,0,92,0
368,1,68,165,28,72,9,2,2,82,22,5,5,17,1,42,1,2,1,45,65,4,2,1,72,0
369,0,75,185,12,85,19,0,0,96,40,3,2,23,2,32,0,0,0,15,25,2,3,0,87,0
370,1,73,215,5,95,22,1,0,92,15,5,7,30,2,45,1,4,4,25,30,3,3,1,70,0
371,0,68,180,12,78,18,2,1,85,10,3,6,20,1,40,3,2,2,45,20,4,2,1,60,0
372,1,74,250,9,110,29,1,0,95,20,4,5,35,3,15,5,1,1,10,-5,6,1,2,55,0
373,0,59,100,30,65,10,2,1,75,5,2,7,12,0,30,0,0,0,70,15,2,2,0,90,0
374,1,77,220,10,100,25,0,0,98,25,3,4,28,2,55,2,1,1,5,-10,3,1,0,65,0
375,0,65,160,40,70,15,1,1,80,8,4,6,18,1,35,1,2,2,50,25,4,2,1,75,0
376,1,72,190,15,85,20,0,0,90,18,3,5,24,2,25,4,1,1,15,0,5,1,2,50,0
377,0,61,140,20,60,12,2,1,82,6,2,7,16,1,28,0,3,3,65,10,2,2,1,85,0
378,1,70,200,7,90,27,0,0,99,22,4,4,32,2,60,2,0,0,8,-12,4,1,0,60,0
379,0,67,130,25,75,17,1,1,88,12,3,6,22,1,32,3,2,2,55,18,3,2,1,80,0
380,1,82,200,10,120,25,0,0,97,5,5,6,27,2,40,2,1,1,25,10,4,2,0,60,0
381,0,77,220,7,90,20,1,0,92,10,4,5,22,1,50,0,3,3,45,30,3,3,1,70,0
382,1,70,180,5,75,30,0,0,99,-5,7,7,32,3,45,4,1,1,10,5,2,5,0,65,0
383,1,85,250,12,130,35,0,0,100,-10,8,8,38,4,30,6,0,0,5,0,5,2,0,55,0
384,0,68,150,6,85,18,1,1,80,20,5,6,19,1,55,3,2,2,40,20,2,3,1,72,0
385,1,88,300,14,150,40,0,0,100,-7,8,9,42,2,20,8,0,0,2,-5,4,1,0,40,0
386,0,65,170,9,95,22,1,1,85,15,6,7,23,1,60,5,1,1,50,25,3,3,1,75,0
387,1,80,210,8,100,28,0,0,98,-5,7,8,30,2,35,7,0,0,15,10,5,2,0,68,0
388,1,74,190,11,110,26,0,0,96,0,6,7,28,3,42,9,1,1,20,15,4,3,0,66,0
389,0,72,160,13,105,24,1,1,89,18,5,6,26,1,48,1,2,2,38,18,2,4,1,74,0
390,0,72,215,12,85,40,1,0,95,3,5,7,45,2,30,4,1,1,20,60,5,3,2,50,0
391,1,80,300,10,120,50,0,0,99,-7,6,8,52,4,40,1,0,0,15,70,10,5,1,60,0
392,0,65,120,15,60,10,2,1,80,14,7,9,12,3,25,5,1,0,25,50,4,2,0,40,0
393,1,78,250,6,110,45,0,0,98,2,5,7,48,3,35,0,2,2,30,65,8,4,2,55,0
394,0,69,180,20,75,20,1,0,85,8,4,6,25,2,20,3,0,0,10,55,3,2,1,45,0
395,1,81,280,3,105,55,0,0,100,-7,6,8,60,6,50,0,1,1,5,80,12,6,0,65,0
396,0,63,140,18,70,15,2,1,75,12,7,9,20,4,28,6,0,0,40,35,6,3,0,35,0
397,1,76,270,5,95,48,0,0,97,1,5,7,50,5,38,2,1,1,18,68,9,4,1,58,0
398,0,66,160,22,80,25,1,0,83,7,4,6,30,3,22,4,0,0,12,50,7,3,1,42,0
399,1,82,290,2,115,53,0,0,100,-7,6,8,58,7,45,0,1,1,8,75,11,5,0,62,0
400,1,80,185,5,90,25,0,0,99,-7,6,7,26,2,37,3,2,2,22,-5,3,2,1,35,0
401,0,72,210,3,85,30,1,1,96,35,0,3,34,1,30,2,1,1,50,12,7,4,1,80,0
402,1,78,190,8,73,35,0,0,100,-7,5,7,36,0,33,0,0,0,18,60,5,3,0,65,0
403,0,60,60,12,40,10,2,2,65,5,3,2,12,2,35,1,2,2,80,85,4,2,0,95,0
404,1,75,180,10,70,40,0,0,100,-7,5,8,45,0,32,0,1,1,20,65,6,3,1,55,0
405,0,68,220,2,82,27,1,0,95,30,1,2,32,3,28,1,2,2,48,15,7,3,1,75,0
406,1,82,170,15,68,38,0,0,100,-7,6,8,40,1,34,0,0,0,15,70,9,4,1,60,0
407,0,63,190,1,75,45,0,0,100,-7,7,8,48,5,25,0,4,4,55,90,10,5,3,58,0
408,0,57,180,4,50,28,0,0,92,20,5,6,25,3,38,0,1,1,50,75,6,3,2,70,0
409,1,66,120,6,55,16,1,1,94,10,2,4,17,3,29,-7,3,3,30,20,3,2,0,47,0
410,0,70,160,5,60,22,1,0,85,8,5,7,25,3,55,1,2,2,65,70,4,2,2,80,0
411,1,82,380,220,310,5,0,0,98,-5,6,7,22,1,30,2,1,1,20,-5,2,-5,0,95,0
412,1,65,150,10,60,17,0,0,92,-5,5,7,18,0,28,0,4,4,90,72,6,3,3,75,0
413,1,77,140,7,70,58,0,0,100,-5,6,8,59,5,18,1,1,1,15,75,3,3,1,25,0
414,0,68,130,18,65,10,1,1,80,60,5,3,11,1,50,2,2,2,62,15,3,2,1,95,0
415,1,79,135,45,100,28,0,0,100,-5,7,8,36,0,60,5,0,0,10,-10,1,1,0,30,0
416,0,62,260,4,50,22,0,0,98,-5,6,8,28,3,30,-5,1,1,85,90,8,3,2,98,0
417,1,81,230,15,100,20,0,0,100,-5,6,8,21,0,35,0,0,0,28,35,3,3,0,45,0
418,0,62,120,6,30,28,0,0,94,12,3,5,24,3,12,0,2,2,58,68,5,1,1,65,0
419,0,58,180,8,70,23,0,0,70,3,3,5,21,2,45,1,1,1,90,-5,7,2,2,95,0
420,0,68,210,20,110,8,0,0,60,2,3,5,9,1,10,6,1,1,20,-5,2,-6,1,70,0
421,1,75,150,25,100,15,0,0,95,-6,6,7,16,0,45,1,3,2,70,-5,2,2,0,95,0
422,1,73,200,5,60,25,0,0,98,6,3,5,26,2,25,3,2,1,15,95,3,4,0,65,0
423,0,58,190,10,120,18,3,2,72,3,5,4,20,2,35,-6,4,4,10,65,2,3,0,78,0
424,0,72,290,2,95,30,0,0,90,9,3,5,33,2,50,1,3,2,25,-5,3,3,1,85,0
425,0,60,150,1,55,27,0,0,98,-8,6,7,28,4,60,-8,5,4,72,55,4,5,1,80,0
426,1,89,450,12,200,12,0,0,99,-6,6,7,12,2,20,-6,2,1,6,-5,2,2,0,35,0
427,1,54,310,8,100,22,7,6,78,11,1,3,27,2,48,-6,6,4,8,40,2,3,-7,45,0
428,1,78,280,6,90,14,2,1,91,65,5,4,16,2,45,5,2,1,30,25,2,4,0,98,0
429,0,65,135,3,50,29,0,0,99,-8,6,7,30,6,70,-8,4,3,73,60,5,5,2,83,0
430,1,85,205,12,90,15,0,0,98,-7,7,8,28,2,20,1,3,3,30,55,6,3,1,65,0
431,0,70,220,5,120,25,0,0,90,50,5,6,26,2,15,0,7,7,40,-5,9,2,3,67,0
432,1,88,160,30,110,5,0,0,100,-7,7,8,5,0,70,15,0,0,0,10,0,1,0,52,0
433,0,68,200,8,45,42,0,0,99,75,5,6,42,4,28,2,2,2,20,-7,13,3,2,66,0
434,1,67,240,9,85,10,1,1,80,6,3,4,11,3,25,0,1,1,0,-6,1,3,0,62,0
435,0,62,205,7,60,22,0,0,100,-7,7,8,23,3,8,0,2,2,85,-9,13,2,7,85,0
436,0,71,480,10,160,40,3,3,100,-7,5,8,41,2,38,0,5,5,55,50,15,3,5,88,0
437,0,65,150,4,50,18,1,1,100,-7,7,8,16,5,18,-7,3,3,60,-8,10,3,3,80,0
438,1,82,450,25,195,12,0,0,100,-7,7,8,12,1,22,24,0,0,35,45,3,3,2,55,0
439,1,89,330,9,115,28,0,0,100,-7,7,8,32,2,42,0,0,0,15,92,4,3,0,58,0
440,1,70,180,5,60,20,0,0,90,10,5,7,22,3,40,1,2,2,30,70,3,2,1,65,0
441,0,62,150,10,50,15,1,1,80,5,3,5,18,2,50,3,1,1,50,60,4,3,2,70,0
442,1,78,220,12,95,30,0,0,100,-7,7,8,32,4,30,0,3,3,20,40,2,2,1,60,0
443,0,66,270,8,120,22,0,0,85,15,6,6,24,3,45,1,2,2,70,50,5,4,3,80,0
444,1,82,200,6,85,35,0,0,100,-7,7,8,37,3,35,0,4,4,25,55,3,3,1,50,0
445,0,70,210,9,110,20,0,0,95,3,4,6,22,2,42,0,0,0,60,80,4,3,2,85,0
446,1,74,240,4,100,33,0,0,100,-7,7,8,35,1,28,0,2,2,40,60,2,2,1,55,0
447,0,68,190,7,130,8,1,1,85,4,1,3,10,1,10,0,0,0,20,-8,1,-8,0,30,0
448,0,62,100,5,45,30,0,0,98,6,4,6,31,5,90,0,1,1,90,90,1,4,-8,95,0
449,1,80,175,8,70,26,0,0,100,-7,7,8,28,2,36,0,1,1,18,45,2,2,1,58,0
450,1,68,75,3,35,10,1,1,100,-7,6,8,10,2,45,8,0,0,33,85,3,3,1,87,0
451,1,71,190,1,60,46,0,0,100,-7,7,8,51,6,25,0,6,6,30,46,5,3,1,44,0
452,0,58,158,15,62,18,2,2,83,-8,5,6,20,0,25,0,1,1,36,77,6,2,2,81,0
453,1,66,30,8,19,11,0,0,100,-7,7,8,11,3,41,0,5,5,39,69,5,3,0,90,0
454,0,88,210,11,64,43,0,0,100,-7,7,8,43,2,27,0,0,0,10,71,5,3,0,57,0
455,1,81,165,8,77,17,0,0,100,-7,7,8,17,1,39,0,0,0,15,73,3,3,1,76,0
456,1,90,136,18,81,31,0,0,100,-7,7,8,31,0,18,0,0,0,1,-7,1,1,0,23,0
457,1,78,198,5,75,27,0,0,97,23,6,6,30,4,29,0,1,1,37,92,3,2,1,72,0
458,0,77,216,9,138,36,0,0,97,17,6,6,37,3,26,0,1,1,21,-7,6,3,1,72,0
459,1,74,280,6,80,17,0,0,100,-7,7,8,17,3,20,21,0,0,60,-7,3,-7,3,61,0
460,0,65,200,5,60,20,1,0,85,1,5,6,25,3,30,0,3,3,20,70,7,3,1,65,0
461,1,80,180,3,90,30,0,0,95,-7,7,8,35,2,25,1,4,4,50,20,4,2,2,55,0
462,0,70,150,8,50,15,0,0,90,0,4,6,20,3,40,2,2,2,30,60,6,3,1,70,0
463,1,75,220,2,80,40,0,0,100,-7,7,8,50,5,35,0,5,5,10,30,3,2,2,60,0
464,0,68,190,6,70,18,0,0,88,3,5,7,22,4,28,1,2,2,25,50,5,3,1,68,0
465,1,77,160,7,85,28,0,0,100,-7,7,8,30,2,22,3,4,4,45,25,4,1,3,52,0
466,0,72,140,9,60,10,0,0,92,2,6,7,15,3,45,0,1,1,35,40,5,2,1,75,0
467,1,83,210,1,95,35,0,0,100,-7,7,8,45,5,32,0,6,6,15,35,3,3,2,58,0
468,0,67,170,4,65,12,0,0,89,0,5,7,18,2,35,1,3,3,40,55,6,2,1,72,0
469,1,79,200,2,85,32,0,0,100,-7,7,8,40,4,30,0,5,5,20,25,4,2,3,60,0
470,1,72,150,10,89,35,1,0,95,15,5,6,40,2,30,1,2,2,55,70,5,4,2,65,0
471,0,60,210,8,78,50,1,1,88,30,6,7,55,5,40,4,3,3,65,80,7,5,3,70,0
472,1,78,95,12,60,20,0,0,99,-7,4,5,22,1,29,3,1,1,30,50,4,3,1,55,0
473,0,68,180,6,70,45,2,0,92,25,5,6,48,3,35,2,2,2,60,75,6,4,2,68,0
474,1,82,60,5,100,25,0,0,100,-7,3,4,27,2,20,0,1,1,10,15,3,2,0,40,0
475,0,64,200,7,72,55,0,0,96,40,6,7,70,6,38,1,4,4,58,65,9,5,3,72,0
476,1,88,110,15,95,32,1,0,98,10,2,3,35,3,27,2,2,2,20,30,6,4,1,60,0
477,0,70,175,9,85,42,2,1,90,22,5,6,50,4,33,3,3,3,62,78,8,6,2,69,0
478,1,80,100,11,90,28,0,0,99,-7,3,4,30,2,25,0,1,1,15,20,4,3,0,50,0
479,0,75,130,14,82,40,1,0,94,18,4,5,45,3,28,1,2,2,50,60,7,5,1,67,0
480,0,62,85,5,32,15,1,1,70,4,1,3,16,2,55,-6,1,1,2,78,3,4,-7,65,0
481,0,70,190,4,80,26,0,0,97,50,5,5,28,3,40,1,2,2,45,85,6,3,3,72,0
482,0,68,150,140,140,3,0,0,52,62,5,5,3,1,98,1,2,1,-7,-7,-7,2,-7,98,0
483,1,84,370,2,135,22,0,0,99,-6,7,8,22,2,15,1,1,1,4,97,4,3,1,45,0
484,1,76,165,2,72,8,0,0,90,-7,5,5,9,2,27,1,1,1,19,99,3,3,1,59,0
485,1,82,155,5,60,30,0,0,99,-6,7,8,30,5,36,1,1,1,4,95,3,3,1,38,0
486,1,88,360,2,108,20,0,0,99,-6,5,6,25,2,31,1,1,1,3,76,4,3,1,66,0
487,0,58,115,4,42,26,0,0,97,2,3,5,28,5,58,1,1,1,39,65,6,8,1,77,0
488,1,86,410,6,112,23,0,0,97,82,5,5,25,3,19,1,1,1,2,-7,3,2,1,20,0
489,0,65,160,2,108,10,3,3,69,20,5,3,16,2,49,-6,2,1,1,98,1,2,-7,52,0
490,1,68,200,10,85,25,0,0,92,30,5,5,26,1,45,1,2,2,40,60,2,4,1,65,0
491,0,55,150,3,70,10,1,1,70,20,3,5,12,2,50,0,3,3,50,70,3,2,0,60,0
492,1,80,250,5,95,35,0,0,98,60,6,6,36,0,30,-3,1,1,10,50,1,5,0,70,0
493,0,60,180,8,80,15,1,1,75,25,4,5,16,1,40,-5,2,2,55,65,4,3,1,55,0
494,1,72,230,2,88,28,0,0,95,50,6,6,29,3,35,2,0,0,20,55,2,4,1,68,0
495,0,65,170,7,78,20,0,0,85,15,4,5,22,2,50,0,1,1,45,70,3,3,0,62,0
496,1,78,210,4,90,30,0,0,97,55,6,6,31,1,28,0,1,1,5,50,0,5,0,70,0
497,0,58,160,9,72,12,1,1,68,18,3,5,14,1,42,0,2,2,53,67,3,2,1,58,0
498,1,74,240,6,85,29,0,0,96,57,6,6,30,0,33,1,0,0,15,45,1,4,0,66,0
499,0,62,190,12,77,18,1,1,80,22,4,5,20,2,48,-2,3,3,47,72,4,3,1,63,0
0,0,74,39,3,16,6,0,0,100,-7,7,8,6,3,33,0,2,2,23,99,2,2,0,80,1
1,0,60,141,13,83,7,3,1,55,17,6,2,11,0,36,-7,1,1,80,-8,2,1,2,80,1
2,0,77,59,19,41,6,0,0,100,-7,7,8,6,0,50,4,2,1,0,93,0,2,-8,67,1
3,1,82,207,4,69,18,0,0,100,-7,7,8,22,2,16,4,2,2,0,-8,0,1,0,14,1
4,1,80,226,79,122,10,0,0,70,8,4,6,11,0,0,-7,0,0,1,-8,1,-8,0,33,1
5,1,89,168,22,85,31,0,0,100,-7,7,8,33,0,36,21,0,0,2,-8,2,1,0,33,1
6,0,54,35,14,22,6,1,1,83,6,0,6,6,0,67,-7,2,2,79,86,1,3,1,100,1
7,0,69,80,9,39,9,0,0,100,-7,7,8,9,1,11,0,1,1,42,-8,5,1,2,75,1
8,1,91,340,2,125,16,0,0,100,-7,7,8,18,2,17,-8,0,0,5,-8,1,1,0,29,1
9,0,51,169,5,70,19,0,0,62,2,4,6,21,1,33,0,0,0,87,48,5,2,4,64,1
