,input1,input2,input3,input4,input5,input6,input7,input8,input9,input10,input11,input12,input13,input14,input15,input16,class,real_identifier
365,3,80,45,98,85,75,70,35,45,5,10,20,50,35,98,50,7,0
366,2,60,5,30,40,2,75,20,95,50,85,85,45,95,5,75,0,0
367,2,88,25,95,35,55,40,10,35,3,25,30,55,30,98,35,7,0
368,95,95,65,85,25,65,3,35,15,5,70,5,75,40,25,40,6,0
369,35,98,15,75,3,60,10,35,55,25,98,45,80,25,60,3,4,0
370,25,70,15,95,55,10,85,30,90,60,65,95,30,80,5,50,0,0
371,95,80,90,95,40,90,40,60,80,45,95,15,45,5,5,10,5,0
372,60,70,30,95,5,70,50,70,80,70,95,45,80,15,30,5,9,0
373,50,85,60,95,80,70,60,50,95,30,80,10,35,5,5,10,3,0
374,80,95,40,80,70,60,95,80,80,70,70,45,50,20,5,5,9,0
375,5,60,20,85,75,95,70,60,50,40,20,10,40,5,95,5,2,0
376,35,95,10,80,5,50,55,50,95,50,85,60,75,35,70,5,4,0
377,5,80,25,95,40,70,25,40,15,10,25,5,60,5,95,10,2,0
378,55,85,75,95,95,80,70,60,90,40,75,10,40,5,5,5,3,0
379,35,70,45,95,60,65,45,30,20,10,5,5,45,5,95,5,2,0
380,3,90,44,99,98,90,58,51,31,4,14,1,1,37,66,37,7,0
381,1,68,37,83,85,99,99,94,80,70,63,49,47,24,39,1,1,0
382,1,90,27,56,53,23,9,1,5,38,5,80,40,99,99,97,5,0
383,73,82,50,99,60,57,81,18,1,1,26,34,99,60,76,93,8,0
384,26,79,1,75,36,45,75,16,11,1,5,40,31,87,99,99,5,0
385,1,1,43,11,78,34,99,65,88,95,41,99,23,72,68,65,9,0
386,66,81,92,99,92,70,68,45,35,19,1,1,49,13,99,17,2,0
387,23,99,13,71,1,41,35,26,81,27,99,59,82,34,76,1,4,0
388,1,66,25,97,62,99,54,60,27,28,18,1,60,2,99,7,2,0
389,99,70,53,60,14,78,57,99,95,76,89,45,57,15,1,1,9,0
390,50,88,45,80,50,40,50,20,10,30,60,50,90,70,50,80,7,0
391,30,95,20,65,10,50,30,35,90,40,80,55,85,20,80,5,3,0
392,90,90,50,85,30,60,10,25,20,10,70,15,40,30,10,10,5,0
393,85,75,60,70,25,65,55,90,85,60,65,40,55,10,5,15,8,0
394,40,85,70,95,65,70,45,30,15,5,10,20,45,15,90,10,2,0
395,20,90,40,55,75,25,25,10,5,25,45,70,95,85,40,90,7,0
396,10,80,30,90,60,70,35,45,10,15,5,20,50,10,95,15,1,0
397,45,95,15,75,55,35,45,5,10,10,20,60,50,90,95,95,4,0
398,80,70,55,85,20,55,5,20,40,10,95,30,90,60,60,95,0,0
399,35,90,5,55,20,35,80,35,95,55,65,95,65,45,65,5,3,0
400,5,88,60,95,90,82,85,40,75,10,60,5,35,30,95,30,7,0
401,80,95,50,80,25,52,10,20,50,2,95,18,65,40,5,30,6,0
402,95,98,55,95,20,68,5,30,30,3,90,20,60,35,25,15,6,0
403,3,60,35,70,75,90,95,95,85,70,60,55,50,20,55,3,1,0
404,45,95,30,65,75,40,60,5,5,8,25,50,40,80,95,90,5,0
405,95,70,70,98,30,80,3,55,10,15,50,5,70,25,20,30,6,0
406,35,85,65,98,50,70,35,35,5,20,35,18,70,5,95,5,2,0
407,85,75,40,98,5,75,50,60,95,85,90,60,90,20,85,5,9,0
408,5,90,35,98,45,75,40,55,25,20,25,8,65,8,95,5,2,0
409,10,95,5,70,10,50,75,50,95,65,80,60,85,25,80,5,4,0
410,10,88,50,97,80,85,60,60,80,30,90,10,50,5,5,5,3,0
411,5,45,35,60,70,80,95,95,85,70,75,45,60,20,60,5,1,0
412,15,90,70,95,95,80,75,60,40,45,5,25,15,10,75,5,2,0
413,25,95,30,90,5,60,20,40,95,40,85,60,65,30,50,5,4,0
414,12,85,50,95,90,85,65,60,90,40,95,15,55,5,5,5,3,0
415,5,75,25,95,55,75,50,30,40,5,10,25,50,40,95,45,7,0
416,5,70,5,95,50,95,95,90,75,65,50,45,25,20,10,5,7,0
417,5,75,25,95,65,85,60,55,30,30,5,10,45,5,95,5,2,0
418,50,60,95,85,60,95,50,65,70,25,35,5,5,20,35,45,8,0
419,5,90,40,95,70,80,60,40,50,5,40,10,50,30,95,30,7,0
420,55,92,25,70,10,45,65,50,95,70,80,55,60,30,40,5,4,0
421,5,50,45,60,80,85,97,95,70,80,50,55,35,20,20,5,1,0
422,30,60,55,70,95,95,98,98,75,70,45,45,15,20,5,5,1,0
423,35,90,15,75,60,50,55,10,5,5,20,50,40,90,95,95,5,0
424,60,95,20,65,25,50,90,55,95,70,50,90,30,45,5,5,4,0
425,90,95,55,85,95,90,90,65,90,40,85,20,60,5,5,5,9,0
426,75,95,40,75,5,50,5,20,50,5,95,10,50,25,5,10,6,0
427,35,70,80,40,95,5,50,5,70,50,95,85,50,95,5,70,8,0
428,5,5,40,35,70,65,95,95,85,90,70,60,70,30,80,5,1,0
429,95,95,75,95,35,70,10,35,20,5,75,5,65,30,5,30,6,0
430,15,88,30,60,50,45,40,10,60,35,70,60,50,80,30,50,2,0
431,5,92,40,70,10,50,30,20,70,40,80,50,60,20,40,20,4,0
432,80,80,60,90,90,85,85,90,85,80,80,30,40,10,10,10,9,0
433,10,85,20,55,30,15,10,5,10,20,10,70,50,90,90,90,5,0
434,25,78,18,88,5,60,35,25,85,50,90,55,70,30,70,10,4,0
435,18,87,50,95,95,95,95,65,70,50,60,20,45,5,5,5,3,0
436,2,65,45,80,95,95,90,75,65,60,55,40,55,25,50,5,1,0
437,1,70,12,95,45,85,35,55,15,25,15,10,60,10,90,5,2,0
438,70,75,28,95,5,65,70,30,60,10,10,15,65,50,95,85,8,0
439,35,90,80,95,75,60,50,40,95,40,85,15,35,5,5,20,3,0
440,99,95,72,91,57,75,41,61,22,47,11,31,1,14,1,0,1,0
441,98,99,66,97,40,89,43,67,75,57,62,33,29,17,0,1,5,0
442,53,98,28,92,7,57,9,17,60,1,99,22,44,32,0,9,6,0
443,99,99,1,88,1,72,18,59,34,43,34,28,51,16,66,0,1,0
444,99,95,64,97,62,81,98,99,82,67,59,33,33,1,0,0,9,0
445,49,81,77,99,92,82,79,63,99,39,83,13,41,0,1,8,3,0
446,52,86,77,99,94,78,98,51,99,23,72,7,34,2,0,1,3,0
447,37,97,30,74,70,47,48,1,1,8,16,61,40,98,99,99,5,0
448,99,99,48,98,9,69,1,33,33,1,87,2,74,31,17,33,6,0
449,1,28,34,51,75,73,91,99,82,81,75,54,78,25,99,1,1,0
450,5,95,60,98,80,70,50,35,30,2,5,4,20,28,98,32,7,0
451,30,98,6,75,2,55,35,30,90,35,98,47,70,22,60,2,4,0
452,18,98,2,50,72,75,98,25,25,2,5,45,2,92,90,98,5,0
453,48,98,20,85,2,70,10,50,40,40,78,30,98,15,88,2,4,0
454,98,98,60,80,30,55,15,30,30,5,75,2,50,20,2,15,6,0
455,2,35,10,58,50,80,90,98,98,80,78,50,58,25,40,2,1,0
456,2,95,45,98,60,65,40,30,15,2,8,28,48,52,98,65,7,0
457,2,90,25,98,30,60,15,25,12,2,38,2,68,5,98,5,2,0
458,98,78,70,98,65,60,70,20,25,2,2,28,48,48,90,60,8,0
459,20,75,50,98,55,60,30,25,2,2,20,8,60,10,98,2,2,0
460,0,92,61,100,98,87,74,48,56,6,40,1,39,35,99,35,7,0
461,1,90,1,99,56,98,99,98,65,77,46,54,36,27,45,1,7,0
462,99,98,52,99,22,89,1,63,41,61,71,40,54,11,15,1,5,0
463,72,99,22,89,71,81,76,94,90,59,99,25,61,1,1,3,9,0
464,45,93,99,99,65,96,18,75,23,54,69,34,57,4,1,1,5,0
465,1,90,45,99,59,76,49,40,48,1,26,20,52,40,99,48,7,0
466,49,79,46,99,1,80,54,67,99,71,97,32,66,1,9,3,9,0
467,99,99,94,93,80,77,63,63,49,47,30,32,15,17,1,1,1,0
468,52,81,23,65,49,26,15,1,1,36,50,68,99,99,31,89,8,0
469,1,84,50,99,99,92,70,71,39,49,95,36,90,14,37,1,3,0
470,15,84,30,72,58,34,77,10,85,27,65,45,60,80,10,95,4,0
471,50,90,12,67,39,50,88,5,25,18,55,60,90,70,40,80,8,0
472,20,75,55,95,65,80,60,45,98,48,85,20,55,5,5,15,3,0
473,35,92,20,55,50,30,50,3,10,25,5,70,30,90,95,90,5,0
474,95,95,2,85,35,60,95,25,20,5,25,50,70,75,50,85,8,0
475,30,85,25,60,85,45,70,2,5,5,10,55,30,90,95,95,5,0
476,45,92,65,70,80,35,30,5,30,35,75,70,95,95,5,80,8,0
477,12,95,5,50,10,15,55,5,85,35,95,75,70,95,20,85,0,0
478,25,78,65,95,95,90,85,60,90,45,85,15,50,5,5,20,3,0
479,40,95,75,95,60,75,30,55,5,40,40,35,75,20,95,5,2,0
480,15,87,50,98,65,78,60,60,95,49,80,20,40,5,5,18,3,0
481,68,95,30,90,10,65,5,28,40,5,95,15,70,45,15,25,6,0
482,10,80,5,35,20,5,70,15,95,55,85,90,30,95,10,60,0,0
483,5,88,38,95,60,70,50,35,50,5,15,35,40,40,95,40,7,0
484,18,95,60,95,70,55,50,15,35,5,5,40,35,40,95,40,7,0
485,50,75,75,95,15,75,50,60,90,60,95,20,45,5,5,25,9,0
486,25,80,55,95,75,70,40,50,95,50,95,20,50,5,5,5,3,0
487,20,70,40,95,55,70,30,30,5,5,20,10,60,20,95,35,2,0
488,5,55,25,5,75,10,95,55,55,55,70,60,75,95,30,70,0,0
489,5,90,30,95,95,80,80,40,55,5,95,10,80,40,10,40,7,0
490,73,68,75,98,5,80,29,47,99,69,91,54,81,15,7,2,9,0
491,5,85,40,78,88,98,3,90,50,84,92,68,84,37,97,2,9,0
492,3,73,41,95,92,97,98,72,63,45,26,20,15,2,71,0,2,0
493,2,99,36,92,73,89,98,82,76,61,59,43,44,13,46,1,7,0
494,31,98,22,65,98,94,18,95,16,53,28,3,88,50,2,43,8,0
495,13,62,33,98,63,80,39,33,3,1,2,2,48,5,97,4,2,0
496,68,99,30,78,2,41,8,2,61,5,98,35,90,74,35,72,0,0
497,29,70,58,98,62,68,37,28,2,15,35,18,67,1,98,12,2,0
498,18,92,59,98,61,68,30,37,2,11,9,2,51,3,97,3,2,0
499,85,99,31,98,33,72,83,81,98,70,94,29,55,1,3,6,9,0
0,87,100,56,95,71,86,87,81,94,50,100,19,53,6,0,0,9,1
1,0,77,20,100,50,86,34,51,6,23,20,7,60,4,100,0,2,1
2,0,94,47,97,97,100,92,56,84,13,67,0,48,19,100,23,7,1
3,5,85,12,53,30,12,3,0,0,45,8,85,53,95,100,100,5,1
4,12,58,62,79,100,100,88,85,62,64,50,42,25,21,0,0,1,1
5,0,76,45,100,88,76,71,37,45,0,35,3,29,33,100,36,7,1
6,42,100,41,78,18,51,0,23,60,24,94,41,89,27,100,0,4,1
7,3,58,20,100,41,80,22,38,0,8,33,4,66,3,100,0,2,1
8,64,100,36,67,0,37,30,32,91,37,100,54,80,36,70,0,4,1
9,46,84,72,100,83,83,82,60,100,36,77,12,39,0,0,3,3,1
10,56,91,12,77,65,37,74,0,0,18,50,59,100,99,24,100,8,1
11,21,61,65,78,100,100,85,83,79,57,77,30,60,6,0,0,1,1
12,38,100,16,80,3,50,0,20,48,5,100,20,47,24,22,0,6,1
13,0,97,10,100,55,93,100,89,72,67,46,45,37,18,41,0,7,1
14,8,81,53,100,100,94,64,66,77,54,99,30,54,8,0,0,3,1
15,100,72,75,100,43,80,82,78,92,53,88,17,47,0,0,7,9,1
16,100,100,46,93,11,62,0,26,42,0,96,18,55,31,35,2,6,1
17,40,71,60,100,100,85,78,46,37,20,0,4,49,3,99,0,2,1
18,0,56,23,63,61,81,100,100,88,77,69,52,53,26,44,0,1,1
19,2,75,37,100,56,99,58,61,46,25,0,0,34,5,100,8,1,1
20,20,100,17,74,0,45,25,26,81,25,95,50,95,30,100,0,4,1
21,11,69,42,100,73,71,56,29,19,0,0,11,50,13,100,7,2,1
22,100,75,55,100,20,72,65,60,84,65,98,21,53,0,0,2,9,1
23,0,71,39,81,77,100,100,92,86,69,70,47,54,24,45,0,1,1
24,35,97,68,100,100,69,75,34,44,0,91,15,75,34,0,33,7,1
25,16,96,94,100,28,96,4,68,35,51,100,35,65,0,0,14,5,1
26,86,93,100,100,64,84,39,67,22,51,8,34,0,17,0,0,1,1
27,0,85,26,100,74,89,62,64,61,39,100,21,64,4,7,0,3,1
28,4,85,39,100,83,85,57,60,59,41,100,21,62,0,0,1,3,1
29,24,96,91,100,100,95,32,92,25,62,87,51,62,0,0,6,5,1
30,31,95,24,52,49,23,14,0,0,40,19,78,56,99,100,100,5,1
31,40,100,47,79,15,45,0,28,80,25,100,51,92,24,95,0,4,1
32,100,100,55,91,79,72,94,93,86,66,80,35,48,11,0,0,9,1
33,100,100,66,85,39,61,16,34,10,3,45,0,36,22,0,12,6,1
34,38,63,74,100,11,86,34,43,67,0,0,7,27,48,100,76,8,1
35,28,65,41,100,63,64,55,21,31,0,0,33,50,45,100,58,7,1
36,82,100,100,86,88,71,59,57,35,44,24,29,6,14,0,0,1,1
37,74,100,26,78,0,48,2,16,56,0,100,20,56,40,9,25,6,1
38,0,61,29,88,51,100,43,66,43,32,23,0,11,2,100,3,1,1
39,43,80,28,100,60,73,40,38,0,14,0,3,50,0,100,0,2,1
40,67,100,10,92,29,53,50,14,1,0,0,37,45,67,100,87,8,1
41,32,82,63,100,100,89,65,63,91,54,94,24,51,5,0,0,3,1
42,1,61,0,92,47,100,62,70,42,39,16,9,49,0,100,7,2,1
43,46,92,18,64,62,40,28,0,0,9,4,63,28,100,100,98,5,1
44,32,84,66,100,70,57,40,25,0,15,23,33,63,22,100,0,2,1
45,100,100,89,94,89,79,78,63,56,47,33,31,22,16,0,0,1,1
46,100,67,70,100,24,88,0,46,9,0,57,2,92,34,91,75,0,1
47,18,84,0,49,14,13,58,0,92,25,100,63,73,93,27,100,0,1
48,84,100,12,80,0,59,88,62,100,92,61,79,40,40,27,0,4,1
49,100,100,68,87,40,61,12,34,0,5,42,0,59,20,8,15,6,1
50,42,75,62,57,100,25,42,0,0,26,33,60,76,92,42,100,8,1
51,66,89,93,100,80,69,68,48,100,23,80,0,40,1,0,6,3,1
52,64,100,29,84,0,56,38,38,100,48,94,53,57,26,24,0,4,1
53,56,66,100,94,44,100,35,64,63,29,37,0,0,22,42,54,8,1
54,94,83,29,77,100,41,78,0,0,11,45,56,92,100,10,79,8,1
55,34,92,16,51,39,9,84,0,100,43,79,85,35,100,0,70,0,1
56,22,100,9,68,0,35,22,16,100,18,88,37,50,33,57,0,4,1
57,50,100,5,82,71,42,91,0,7,18,78,56,100,92,0,90,8,1
58,42,100,20,80,0,47,39,38,100,37,98,66,83,31,83,0,4,1
59,0,66,37,73,73,90,100,100,98,74,96,48,90,22,87,0,1,1
60,19,78,29,36,13,0,8,27,58,49,100,79,55,100,0,88,8,1
61,0,55,39,74,76,95,100,100,87,75,72,50,61,25,57,0,1,1
62,100,100,63,99,29,74,3,43,0,6,41,0,66,22,25,31,6,1
63,28,95,0,81,27,72,100,67,50,100,47,82,35,30,40,0,4,1
64,1,90,42,100,76,89,59,61,100,44,100,18,55,2,0,0,3,1
65,100,100,57,83,24,57,3,27,25,0,78,6,54,23,0,17,6,1
66,100,84,56,96,2,100,3,58,37,52,78,31,46,0,0,10,5,1
67,20,72,51,100,60,69,40,35,12,4,0,12,49,9,100,0,2,1
68,79,93,20,100,30,81,92,80,100,52,94,16,43,0,0,19,9,1
69,9,100,4,64,0,24,28,0,69,18,100,49,92,84,46,90,0,1
70,33,79,43,100,60,73,42,38,12,8,0,9,50,0,100,8,2,1
71,12,82,34,45,49,0,18,2,0,48,4,89,51,100,100,99,5,1
72,82,100,64,75,16,46,0,13,73,1,100,20,27,27,47,0,6,1
73,83,100,72,85,28,56,0,22,51,0,100,16,46,37,29,11,6,1
74,20,88,67,100,100,92,69,72,62,49,80,26,51,7,0,0,3,1
75,13,78,49,100,65,76,38,48,4,23,0,9,54,14,100,0,2,1
76,0,44,15,0,62,5,95,40,100,88,60,100,27,64,11,17,0,1
77,96,82,63,100,0,84,31,71,100,84,91,55,64,28,36,0,9,1
78,30,97,81,98,43,100,14,65,58,57,100,27,48,0,0,17,5,1
79,60,98,50,100,20,70,0,38,7,8,83,0,100,24,13,20,6,1
80,1,90,47,100,74,83,53,57,67,32,100,12,51,1,0,0,3,1
81,0,100,62,99,100,74,88,39,71,5,43,0,20,17,100,27,7,1
82,53,70,71,100,68,58,38,23,0,7,22,30,63,21,100,0,2,1
83,34,100,22,67,0,36,34,23,86,30,100,61,94,33,91,0,4,1
84,100,98,24,100,6,68,78,41,70,0,0,9,32,53,83,93,8,1
85,78,97,44,68,100,30,65,0,38,35,84,77,76,100,0,72,8,1
86,0,100,37,94,47,55,46,15,37,0,6,29,53,34,100,37,7,1
87,21,75,40,100,85,94,67,63,100,43,95,11,47,0,0,13,3,1
88,58,54,98,85,96,100,79,64,52,27,0,0,10,3,100,5,1,1
89,53,79,0,92,19,58,80,27,57,0,26,34,80,68,100,100,8,1
90,32,63,52,100,86,69,70,24,24,0,0,4,53,2,100,1,2,1
91,0,97,28,78,100,95,16,100,1,81,80,64,53,25,11,0,9,1
92,0,91,47,70,62,100,43,78,91,70,100,30,68,0,29,12,9,1
93,25,70,40,100,68,81,47,46,18,14,0,0,53,3,100,12,2,1
94,0,78,36,100,38,97,37,60,35,23,1,0,43,7,100,6,1,1
95,36,100,7,79,0,45,37,20,83,32,100,66,83,34,77,0,4,1
96,16,69,59,84,100,100,90,82,68,61,44,40,19,20,0,0,1,1
97,12,87,56,64,83,27,21,0,0,29,55,62,100,95,9,100,8,1
98,12,77,20,62,78,40,50,0,1,17,0,64,23,98,100,100,5,1
99,86,92,30,100,1,69,0,30,32,0,85,15,100,51,86,89,0,1
100,86,100,32,81,0,57,30,37,100,51,86,46,41,23,11,0,4,1
101,62,87,41,63,100,100,22,72,8,41,30,0,93,42,0,34,8,1
102,26,75,59,41,65,3,0,0,14,36,63,66,100,100,36,90,8,1
103,0,62,52,63,78,98,23,100,32,70,99,77,100,39,94,0,9,1
104,19,89,60,100,54,69,47,50,100,48,99,20,54,2,0,0,3,1
105,12,87,0,44,20,4,66,0,100,30,89,75,49,100,13,77,0,1
106,0,96,52,100,72,90,57,46,63,0,23,24,49,37,100,43,7,1
107,18,75,0,74,35,97,100,100,88,79,72,49,52,18,40,0,7,1
108,100,100,74,98,45,76,46,52,83,42,76,12,38,0,0,1,5,1
109,40,88,100,100,38,91,0,64,41,52,96,38,62,11,0,0,5,1
110,30,96,0,64,10,23,50,0,89,25,100,65,76,100,25,96,0,1
111,87,74,74,100,22,87,70,68,100,72,88,33,55,0,0,8,9,1
112,26,74,54,100,70,70,49,37,18,7,0,7,49,15,100,0,2,1
113,0,89,44,100,100,73,88,35,46,0,12,9,11,35,92,34,7,1
114,100,100,74,86,48,73,29,59,16,44,6,29,0,15,0,0,1,1
115,46,100,38,76,0,48,47,48,100,67,91,64,70,31,44,0,4,1
116,0,47,7,58,48,79,90,100,100,81,85,54,67,27,51,0,1,1
117,13,65,26,100,53,72,38,29,0,0,1,4,50,6,100,1,2,1
118,0,83,28,96,63,100,72,78,58,54,50,29,65,8,100,0,2,1
119,74,100,72,59,16,57,45,95,96,84,100,36,61,0,0,3,9,1
120,77,87,98,82,78,100,52,67,97,65,100,23,49,0,0,16,9,1
121,36,100,39,66,100,97,34,100,29,47,0,0,73,10,32,66,8,1
122,86,100,38,76,8,48,0,20,50,0,100,18,74,45,8,57,6,1
123,42,100,22,76,0,52,26,34,82,41,100,47,74,24,57,0,4,1
124,0,76,13,100,63,100,100,96,75,73,50,48,30,23,46,0,7,1
125,3,67,43,91,57,100,49,63,36,27,0,0,43,4,100,5,1,1
126,0,75,45,85,100,100,84,80,71,59,58,37,55,15,63,0,1,1
127,13,84,0,67,21,100,85,100,100,88,75,52,60,14,56,0,7,1
128,2,79,32,100,52,70,39,36,12,6,0,7,50,7,100,0,2,1
129,67,100,24,79,0,51,0,20,43,0,100,6,88,28,29,30,6,1
130,0,88,29,100,65,86,62,40,52,0,35,43,61,53,100,52,7,1
131,100,99,60,100,53,77,90,94,82,70,66,43,37,20,0,0,9,1
132,42,100,20,61,20,20,62,0,100,25,96,66,49,86,0,67,0,1
133,69,100,44,77,5,50,0,28,67,23,100,44,95,29,89,0,4,1
134,100,100,58,88,24,61,1,31,14,0,67,1,48,27,0,19,6,1
135,5,89,0,54,40,35,45,0,11,22,9,70,44,96,100,100,5,1
136,0,75,38,100,90,90,90,48,76,6,55,0,48,43,100,55,7,1
137,12,100,2,79,0,52,63,48,100,70,86,54,80,27,74,0,4,1
138,100,100,56,93,21,63,0,31,19,0,79,6,77,37,17,29,6,1
139,100,90,75,100,42,81,63,51,97,29,85,4,42,0,0,4,5,1
140,34,93,92,100,53,92,0,73,49,61,100,40,86,10,26,0,5,1
141,100,68,62,100,2,85,40,58,88,85,94,35,62,4,0,0,9,1
142,0,76,33,100,82,92,45,70,69,45,100,16,58,0,13,10,3,1
143,0,66,20,100,56,88,44,47,14,15,13,0,56,5,100,11,2,1
144,51,81,86,100,81,85,81,58,88,31,56,6,0,0,100,2,1,1
145,39,83,58,100,100,90,80,63,94,37,80,9,35,0,0,17,3,1
146,49,83,11,70,0,24,39,0,89,20,100,62,69,100,35,79,0,1
147,2,37,8,25,42,0,89,17,100,59,73,96,23,100,0,62,0,1
148,56,92,15,68,0,24,39,0,86,16,100,60,76,100,30,93,0,1
149,28,83,66,100,100,86,81,60,94,43,96,18,54,0,0,2,3,1
150,0,67,59,100,79,98,71,54,71,12,9,1,2,0,100,3,1,1
151,100,100,57,85,20,57,0,27,26,0,90,8,81,34,14,36,6,1
152,11,100,0,82,6,52,65,57,100,83,77,60,54,31,36,0,4,1
153,79,87,32,63,85,32,73,0,0,12,42,44,100,75,70,100,8,1
154,0,77,30,100,84,98,76,65,44,36,5,10,46,2,100,0,2,1
155,30,86,46,59,52,18,9,0,0,30,11,74,52,94,100,100,5,1
156,100,100,64,90,24,52,37,9,96,0,92,42,29,50,0,17,6,1
157,31,71,57,88,100,100,71,80,46,60,20,41,3,20,0,0,1,1
158,10,67,30,37,16,3,0,0,12,36,22,73,55,94,100,100,5,1
159,78,100,26,100,0,64,3,24,46,0,93,18,100,59,87,97,0,1
160,27,90,0,65,55,44,62,5,19,0,24,50,29,95,100,100,5,1
161,19,64,10,25,46,0,85,19,100,64,73,100,29,99,0,66,0,1
162,0,69,26,77,92,97,100,100,76,75,55,50,39,25,29,0,1,1
163,4,80,0,100,37,82,33,53,5,28,4,6,52,2,100,0,2,1
164,53,100,34,59,0,22,62,24,100,43,75,82,75,42,75,0,4,1
165,0,80,33,100,65,77,63,39,58,0,35,25,55,39,100,41,7,1
166,12,79,9,48,36,18,30,0,12,31,0,62,34,88,100,100,5,1
167,18,62,98,74,92,100,0,93,15,73,100,62,91,31,71,0,9,1
168,30,100,4,67,0,24,30,0,66,11,95,41,100,82,64,93,0,1
169,5,85,44,100,72,71,52,33,21,0,0,34,50,41,100,45,7,1
170,69,99,25,100,34,72,84,91,84,68,100,22,57,0,0,12,9,1
171,64,88,84,100,100,78,76,54,85,33,86,10,42,0,0,4,3,1
172,100,100,33,95,0,60,47,28,48,0,5,21,40,59,87,92,8,1
173,100,100,54,85,21,60,0,33,2,5,52,0,54,22,1,17,6,1
174,27,82,3,47,13,6,67,0,100,34,96,76,51,100,0,82,0,1
175,23,90,0,47,16,0,74,12,100,57,76,100,20,79,2,33,0,1
176,0,85,43,100,92,96,100,59,84,21,58,0,38,29,87,34,7,1
177,0,96,35,100,50,62,36,21,16,0,2,41,46,52,100,55,7,1
178,0,91,39,100,75,72,80,37,79,0,31,12,38,29,100,29,7,1
179,100,100,52,98,19,69,0,34,10,0,58,8,54,41,16,29,6,1
180,79,100,42,81,10,54,0,26,24,0,100,5,88,31,8,40,6,1
181,45,84,73,100,100,98,82,72,69,43,61,14,31,0,0,2,3,1
182,1,91,44,100,75,81,39,57,3,34,0,7,50,0,100,2,2,1
183,0,88,53,100,100,92,66,62,37,30,35,0,7,32,62,36,7,1
184,0,98,42,100,73,70,60,31,35,0,5,27,52,32,100,24,7,1
185,34,93,7,61,0,25,34,0,81,12,100,46,98,83,62,100,0,1
186,44,93,9,64,82,45,63,8,0,0,13,44,28,88,100,100,5,1
187,41,78,68,100,78,83,70,57,100,34,82,5,41,0,0,9,3,1
188,0,0,46,16,85,41,100,72,73,100,18,95,19,66,76,55,9,1
189,21,97,27,57,82,40,50,0,0,0,0,60,41,96,100,100,5,1
190,28,55,63,78,100,100,75,71,56,42,35,13,0,0,25,0,1,1
191,43,100,0,88,67,47,85,0,17,16,83,56,100,93,17,74,8,1
192,35,78,48,100,76,78,57,41,24,11,0,8,50,7,100,0,2,1
193,26,100,2,69,0,37,52,29,100,34,65,60,50,34,48,0,4,1
194,0,85,32,100,64,87,50,57,28,29,24,0,63,5,100,15,2,1
195,31,74,71,100,74,79,62,35,44,0,0,4,50,4,100,7,1,1
196,24,86,22,100,76,90,49,64,57,50,100,27,70,1,0,0,3,1
197,4,25,68,64,33,97,0,36,38,0,100,43,96,100,22,85,0,1
198,12,100,3,86,0,61,35,54,72,54,100,53,90,27,88,0,4,1
199,54,71,92,76,69,100,65,77,100,55,83,23,43,7,0,0,9,1
200,0,34,16,54,51,77,89,100,86,75,73,50,70,24,100,0,1,1
201,71,100,12,76,0,47,100,47,97,83,74,93,68,44,65,0,4,1
202,52,100,0,36,36,0,100,52,40,73,15,45,65,60,5,2,0,1
203,0,62,34,82,84,100,100,88,89,66,79,44,76,22,84,0,1,1
204,63,100,28,79,4,51,0,21,37,0,100,9,68,27,7,19,6,1
205,82,90,39,100,25,64,75,80,100,83,91,43,58,9,0,0,9,1
206,100,100,68,92,35,67,7,35,0,0,43,2,50,26,9,11,6,1
207,90,100,53,76,29,46,26,13,67,0,100,24,51,37,0,28,6,1
208,14,67,29,100,54,72,35,32,0,4,17,10,59,0,100,3,2,1
209,39,90,0,69,72,55,69,12,2,0,7,47,22,91,100,100,5,1
210,55,95,78,100,71,60,41,27,0,0,1,26,52,21,100,4,2,1
211,0,76,42,100,66,75,46,38,43,0,22,19,45,36,100,39,7,1
212,0,100,18,93,9,56,51,32,100,53,84,74,70,37,64,0,4,1
213,83,100,36,82,11,61,0,39,78,35,100,41,67,21,53,0,4,1
214,51,85,83,100,100,90,81,66,73,40,73,16,39,2,0,0,3,1
215,0,93,43,100,70,72,68,34,56,0,31,32,52,48,100,53,7,1
216,0,100,45,100,68,83,76,66,89,48,100,30,87,12,53,0,3,1
217,19,87,61,100,96,77,72,50,64,39,100,15,51,0,0,14,3,1
218,100,100,53,88,20,61,0,31,16,1,67,0,56,27,3,32,6,1
219,92,93,38,100,44,62,100,84,91,75,94,29,53,0,0,23,9,1
220,97,100,56,94,20,65,0,32,20,0,93,1,100,28,30,34,6,1
221,100,100,57,98,18,90,0,62,22,55,57,40,42,12,4,0,5,1
222,0,60,39,49,100,78,57,100,10,68,88,58,80,20,11,0,9,1
223,79,98,30,90,2,53,0,10,46,0,88,27,100,70,73,100,0,1
224,14,100,52,100,72,63,62,23,33,0,0,23,50,25,100,27,7,1
225,35,69,55,100,87,81,70,44,34,17,0,4,50,5,100,0,2,1
226,22,100,0,54,18,10,100,14,94,56,63,100,59,50,60,0,4,1
227,0,86,47,100,91,88,56,62,58,40,100,19,59,4,8,0,3,1
228,100,100,72,89,30,59,0,25,31,0,92,12,79,32,19,18,6,1
229,9,92,0,96,47,100,93,96,100,71,76,47,51,23,27,0,7,1
230,0,37,28,55,62,79,100,100,98,84,84,55,76,26,67,0,1,1
